"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"928","2020-07-23 12:14:30-03","CEPLAC","CEPEC","75302","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","foliolosa","Mimosa foliolosa franciscana","G. Hatschbach","66157","1997","03","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"franciscana",NA,"R. C. Barneby","Minas Gerais","corinto","Beltrao.","-44.4564018249512","-18.3808002471924",NA,NA,NA,NA,"49021","auto",NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA
"929","2020-07-23 12:14:30-03","CEPLAC","CEPEC","72175","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","foliolosa","Mimosa foliolosa pachycarpa","J. H. Kirkbride, Jr.","3295","1997","02","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"pachycarpa",NA,"R. C. Barneby","Goiás","mossamedes","6Km NE cidade. Em cima da Serra Dourada. Obs. var. multipinna (Benth.)Berneby.","-50.183333","-16.066667",NA,NA,NA,NA,NA,NA,NA,"50W11'","16S4'",NA,NA,NA,"30/12/1991",NA,NA,NA
"930","2020-07-23 12:14:30-03","CEPLAC","CEPEC","39059","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","foliolosa","Mimosa foliolosa pachycarpa","A. M. de Carvalho","2231","1986","02","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"pachycarpa",NA,"G. P. Lewis","Goiás","ANÁPOLIS","Ramal Km 8 estr. Anapolis/Corumba de Goias, 2-4Km ramal adentro. Var. cercadoensis","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,"31830","auto",NA,"0*0'0","0*0'0",NA,NA,NA,"01/10/1986",NA,NA,NA
"931","2020-07-23 12:14:30-03","CEPLAC","CEPEC","35395","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","foliolosa","Mimosa foliolosa peregrina","G. Hatschbach","46528","1983","05","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"peregrina",NA,"R. C. Barneby","Bahia","RIO DE CONTAS","Estrada para Tamanduá.","-41.8114013671875","-13.5789003372192",NA,NA,NA,"Paratipo","49773","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1985",NA,NA,NA
"932","2020-07-23 12:14:30-03","CEPLAC","CEPEC","17566","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","foliolosa","Mimosa foliolosa peregrina","S. A. Mori","12353","1979","07","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"peregrina",NA,"R. C. Barneby","Bahia","RIO DE CONTAS","9-11Km ao N da cidade, estrada p/ povoado de Mato Grosso.","-41.766667","-13.533333",NA,NA,NA,"Holótipo",NA,NA,NA,"41W46'0","13S32'0",NA,NA,NA,"30/12/1984",NA,NA,NA
"933","2020-07-23 12:14:30-03","CEPLAC","CEPEC","19937","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","foliolosa","Mimosa foliolosa peregrina","R. M. Harley","19784","1977","03","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"peregrina",NA,"G. P. Lewis","Bahia","RIO DE CONTAS","18Km WNW Rod. Vila do Rio de Contas p/ Pico das Almas.","-41.883333","-13.55",NA,NA,NA,NA,NA,NA,NA,"41W53'0","13S33'0",NA,NA,NA,"01/10/1984",NA,NA,NA
"934","2020-07-23 12:14:30-03","CEPLAC","CEPEC","19941","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","foliolosa","Mimosa foliolosa peregrina","R. M. Harley","20138","1977","03","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"peregrina",NA,"R. C. Barneby","Bahia","RIO DE CONTAS","Entre 2.5 e 5Km ao S da Vila do Rio de Contas, a W Rod. para Livramento, em direção ao Rio Brumado.","-41.833333","-13.6",NA,NA,NA,"Paratipo",NA,NA,NA,"41W50'0","13S36'0",NA,NA,NA,"30/12/1985",NA,NA,NA
"935","2020-07-23 12:14:30-03","CEPLAC","CEPEC","62863","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","foliolosa","Mimosa foliolosa peregrina","S. Ginzbarg","886","1988","03","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"peregrina",NA,"R. C. Barneby","Bahia","RIO DE CONTAS","3Km NE cidade, estr. p/ Jussiape.","-41.833333","-13.566667",NA,NA,NA,NA,NA,NA,NA,"41W50'","13S34'",NA,NA,NA,"30/12/1988",NA,NA,NA
"936","2020-07-23 12:14:30-03","CEPLAC","CEPEC","79913","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","foliolosa","Mimosa foliolosa peregrina","A. M. de Carvalho","6622","1998","08","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"peregrina",NA,"R. C. Barneby","Bahia","RIO DE CONTAS","Ca. 31Km ao SW da cidade, caminho p/ povoado de Mato Grosso. Pico do Itubira.","-41.896944","-13.388889",NA,NA,NA,NA,NA,NA,NA,"41W53'49","13S23'20",NA,NA,NA,"30/12/1999",NA,NA,NA
"937","2020-07-23 12:14:30-03","CEPLAC","CEPEC","136629","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","foliolosa","Mimosa foliolosa peregrina","F. H. F. Nascimento","172","1999","03","24",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"peregrina",NA,"L. M. Borges","Bahia","RIO DE CONTAS","Estrada Rio de Contas-Caiambola, após a casa de Dona Nenzinha.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2020-07-23 12:14:30-03","CEPLAC","CEPEC","83548","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","foliolosa","Mimosa foliolosa peregrina","S. Atkins",NA,"1994","03","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"peregrina",NA,"L. P. de Queiroz","Bahia","RIO DE CONTAS","Pico das Almas, ca. 2-3Km da Faz. Morro Redondo, em direção a cidad.e","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA
"939","2020-07-23 12:14:30-03","CEPLAC","CEPEC","32028","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","foliolosa","Mimosa foliolosa peregrina","A. M. de Carvalho","1829","1983","04","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"peregrina",NA,"G. P. Lewis","Bahia","CAETITÉ","Estr. Caetite/Bom Jesus da Lapa, Km 22.","-42.4749984741211","-14.0693998336792",NA,NA,NA,NA,"53684","auto",NA,"0*0'0","0*0'0",NA,NA,NA,"01/10/1984",NA,NA,NA
"940","2020-07-23 12:14:30-03","CEPLAC","CEPEC","68293","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","foliolosa","Mimosa foliolosa peregrina","G. Hatschbach","62034","1995","03","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"peregrina",NA,"R. C. Barneby","Bahia","IGAPORÃ","BR-430, prox. trevo p/ Tanque Novo.","-42.7141990661621","-13.7733001708984",NA,NA,NA,NA,"31978","auto",NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA
"941","2020-07-23 12:14:30-03","CEPLAC","CEPEC","44734","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","foliolosa","Mimosa foliolosa peregrina","G. P. Lewis",NA,"1984","12","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"peregrina",NA,"R. C. Barneby","Bahia","RIO DE CONTAS","5Km da cidade, ao longo Rio Brumado.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"49773","auto",NA,"0*0'0","0*0'0",NA,NA,NA,"30/12/1986",NA,NA,NA
"942","2020-07-23 12:14:30-03","CEPLAC","CEPEC","58188","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","foliolosa","Mimosa foliolosa peregrina","G. Hatschbach","56735","1992","04","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"peregrina",NA,"R. C. Barneby","Bahia","RIO DE CONTAS","Subida p/ o Campo de aviação.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"49773","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1992",NA,NA,NA
"943","2020-07-23 12:14:30-03","CEPLAC","CEPEC","2551","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","R. P. Belém","1937","1965","12","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"pubescens",NA,"R. C. Barneby","Distrito Federal","BRASÍLIA","Saida p/ Anapolis.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,"30/12/1991",NA,NA,NA
"944","2020-07-23 12:14:30-03","CEPLAC","CEPEC","66259","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","G. Hatschbach","59909","1999","02","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"pubescens",NA,"R. C. Barneby","Goiás","CRISTALINA","35Km a W cidade, BR-040.","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA
"945","2020-07-23 12:14:30-03","CEPLAC","CEPEC","60473","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","G. Hatschbach","59280","1992","06","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"pubescens",NA,"R. C. Barneby","Goiás","CRISTALINA","Domiciniano Ribeiro.","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"85457","auto",NA,"0*0'0","0*0'0",NA,NA,NA,"30/12/1993",NA,NA,NA
"946","2020-07-23 12:14:30-03","CEPLAC","CEPEC","77894","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","E. P. Heringer","14278","1975","01","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"pubescens",NA,"R. C. Barneby","Distrito Federal","BRASÍLIA","30Km de Luziania.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA
"947","2020-02-17 11:29:37-03","UEG","HUEG","11240","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Zanatta, M.R.V.","1252","2012","03","09","Southern America","Brasil",NA,NA,"Arbusto 1,5m. Flor rosa, fruto verde (imaturo) e marrom (maduro).; Campo sujo (na beira da estrada)","HUEG011240","Dicotyledoneae",NA,NA,"Benth.","Simon, M.F.","Distrito Federal","Brasilia","Estação ecológica de Águas emendadas (ESECAE).","-47.593333","-15.558889","1036","1036",NA,NA,NA,NA,"2011","-47.593333","-15.558889",NA,NA,NA,NA,NA,NA,NA
"948","2020-02-17 11:29:37-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Kirkbride Junior, J.H.","4700",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Benth.","Incógnito","Distrito Federal","Brasília","2 Km SW do Núcleo Rural Monjolo","-48.066667","-15.966667",NA,NA,NA,NA,NA,NA,"1982","-48.066667","-15.966667",NA,NA,NA,NA,NA,NA,NA
"949","2020-02-17 11:29:37-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Kirkbride Junior, J.H.","3176",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Benth.","Simon, M.F.","Distrito Federal","Brasília","1 Km S da Escola Fazendária","-47.833333","-15.883333",NA,NA,NA,NA,NA,NA,"1997","-47.833333","-15.883333",NA,NA,NA,NA,NA,NA,NA
"950","2020-02-17 11:29:37-03","UEG","HUEG","3528","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Ramos, P.C.M.; Calaça, A.M.","s.n.","2004","11","23","Southern America","Brasil",NA,NA,"Flores rosa; inconspícua; subarbusto.","HUEG003528","Dicotyledoneae",NA,NA,"Benth.","Incógnito; Simon, M.","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,"31830","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","2020-09-22 13:48:38-03","USP","SPFW","8124","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa multipinna","Costa, L.T. Ribeiro, L.G.","131","2015","05","02",NA,"Brasil",NA,NA,"Posivelmente contém endofito da parasita Pilostyles blanchetii (Apodanthaceae) Originalmente fixado em KNV",NA,NA,NA,"multipinna","Benth.","L. Teixeira-Costa","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.604722","-19.306694",NA,NA,NA,NA,NA,NA,NA,"43º 36' 17,0''W","19º 18' 24,1''S",NA,NA,NA,NA,NA,NA,NA
"952","2021-03-10 11:38:38-03","UNILA","EVB","1040","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Caxambu, M.G.; et al.","6321","2015","04","25",NA,"Brasil",NA,NA,"Flores rosas. Habitat: Relevo ondulado Habito: Arbusto","EVB001040",NA,NA,NA,"Benth.","Barboza, E.; Cordeiro, J.","Minas Gerais","Delfinópolis","Circuito das Nascentes. BR-464.","-46.938056","-20.257222","678","678","EVB001040",NA,NA,NA,"2016","46º56'17''W","20º15'26''S",NA,NA,NA,NA,NA,NA,NA
"953","2020-11-12 16:59:34-03","UEL","FUEL","32685","PreservedSpecimen","Plantae","Leguminosae","Mimosa","foliolosa","Mimosa foliolosa peregrina","Silva, ACB; Godoy, SAP","316","2000","02","27",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","peregrina","Barneby","Silva, ACB","Minas Gerais","Delfinópolis","Cachoeirinhas","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","2019-11-01 15:00:11-03","UnB","UB","102063","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Simon, MF","459","2003","03","03","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Benth.","Simon, MF","Goiás","Cavalcante","Cavalcante","-47.65","-13.416667",NA,NA,NA,NA,NA,NA,"2003","-47.65","-13.416667",NA,NA,NA,NA,NA,NA,NA
"955","2019-11-01 15:00:11-03","UnB","UB","136824","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Alkimim, W","57","2009","10","20","Southern America","Brasil",NA,NA,"Arbusto. 30 cm.; Campo Sujo Seco",NA,"Dicotyledoneae",NA,NA,"Benth.","Alkimim, W","Distrito Federal","Brasília","Jardim Botânico, Trilha Ecológica","-47.835","-15.874167",NA,NA,NA,NA,NA,NA,"2009","-47.835","-15.874167","10","27",NA,NA,NA,NA,NA
"956","2019-11-01 15:00:11-03","UnB","UB","161381","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Faria, JEQ; Miranda, SC; Silva Júnior, MC; Souza, FC; Pinto, JRR","403","2009","02","04","Southern America","Brasil",NA,NA,"Arbusto ca. de 0,8 m de altura, flores rosas e botões; Cerrado rupestre",NA,"Dicotyledoneae",NA,NA,"Benth.","Borges, LM","Goiás","Mossâmedes","Fazenda do Jander (fazenda Estância Quinta da Serra), Serra Dourada","-50.05","-16.033333",NA,NA,NA,NA,NA,NA,"2012","-50.05","-16.033333","10",NA,NA,NA,NA,NA,NA
"957","2019-11-01 15:00:11-03","UnB","UB","179541","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Bringel, JBA","924","2012","02","02","Southern America","Brasil",NA,NA,"Folhas coletadas em sílica.; Subarbusto cespitoso, ramos prostrados com terminações férteis eretas. Flor rosa.; Área antrópica, pastagem. Relevo levemente inclinado, com latossolo vermelho-amarelo.",NA,"Dicotyledoneae",NA,NA,"Benth.","Simon, MF","Distrito Federal",NA,"Núcleo rural Riacho das Pedras, Fazenda Santa Maria","-47.3475","-15.779444","915","915",NA,NA,NA,NA,"2012","-47.3475","-15.779444","02",NA,NA,NA,NA,NA,NA
"958","2019-11-01 15:00:11-03","UnB","UB","39919","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Almeida, SP","611",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Benth.","Simon, MF","Distrito Federal","Planaltina","Centro de Pesquisa Agropecuária do Cerrado-EMBRAPA","-47.473","-15.353",NA,NA,NA,NA,NA,NA,NA,"-47.473","-15.353",NA,NA,NA,NA,NA,NA,NA
"959","2019-11-01 15:00:11-03","UnB","UB","112020","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Rocha, CR; Carvalho, MM; Faiad, PJ","1","2008","04","08","Southern America","Brasil",NA,NA,"Material testemunha de tese de doutorado de Clarisse Rezende Rocha, Ecologia, UnB; arbusto 50cm x 3,4cm. Flor lilás e branca. Fruto marron.; Cerrado. Topologia: Plano.",NA,"Dicotyledoneae",NA,NA,"Benth.",NA,"Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.612778","-15.537222","10","10",NA,NA,NA,NA,NA,"-47.612778","-15.537222",NA,NA,NA,NA,NA,NA,NA
"960","2019-11-01 15:00:11-03","UnB","UB","39897","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Silva, MA","4793","2001",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Benth.","Simon, MF","Distrito Federal","Brasília","IBGE","-47.885278","-15.778056",NA,NA,NA,NA,NA,NA,NA,"-47.885278","-15.778056",NA,NA,NA,NA,NA,NA,NA
"961","2019-11-01 15:00:11-03","UnB","UB","39892","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Rezende, JM","304",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Benth.","Simon, MF","Distrito Federal","Samambaia","Parque Boca da Mata","-48.05","-15.866667",NA,NA,NA,NA,NA,NA,NA,"-48.05","-15.866667",NA,NA,NA,NA,NA,NA,NA
"962","2019-11-01 15:00:11-03","UnB","UB","39915","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Proença, CEB","45",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Benth.","Simon, MF","Distrito Federal","Brasília","Chapada da Contagem","-48.016667","-15.566667",NA,NA,NA,NA,NA,NA,NA,"-48.016667","-15.566667",NA,NA,NA,NA,NA,NA,NA
"963","2019-11-01 15:00:11-03","UnB","UB","39916","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Kirkbride Junior, JH","3153","1980","05","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Benth.","Simon, MF","Distrito Federal","Brasília","1 Km S da Escola Fazendária","-47.833333","-15.883333",NA,NA,NA,NA,NA,NA,NA,"-47.833333","-15.883333",NA,NA,NA,NA,NA,NA,NA
"964","2019-11-01 15:00:11-03","UnB","UB","39917","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Almeida, SP","533",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Benth.","Simon, MF","Distrito Federal","Planaltina","Centro de Pesquisa Agropecuária do Cerrado-EMBRAPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","2019-11-01 15:00:11-03","UnB","UB","39918","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Kirkbride Junior, JH","5230","1983","04",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Benth.","Simon, MF","Distrito Federal","Brasília","Córrego Bananal","-47.916667","-15.583333",NA,NA,NA,NA,NA,NA,NA,"-47.916667","-15.583333",NA,NA,NA,NA,NA,NA,NA
"966","2019-11-01 15:00:11-03","UnB","UB","39934","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Kirkbride Junior, JH","4700","1982",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Benth.","Incógnito","Distrito Federal","Brasília","2 Km SW do Núcleo Rural Monjolo","-48.066667","-15.966667",NA,NA,NA,NA,NA,NA,NA,"-48.066667","-15.966667",NA,NA,NA,NA,NA,NA,NA
"967","2019-11-01 15:00:11-03","UnB","UB","4879","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Caribé, R","39","1993","05","07","Southern America","Brasil",NA,NA,"Tronco marrom, caule, raquis e raquila com pêlos marrons, folíolos verde. Fruto verde com pêlos amarelos. H+F-caule.; Árvore 0,7m; Cerrado sensu stricto-fogo recente.",NA,"Dicotyledoneae",NA,NA,"Benth.","Simon, MF","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.833333","-15.866667","1070","1070",NA,NA,NA,NA,NA,"-47.833333","-15.866667",NA,NA,NA,NA,NA,NA,NA
"968","2019-11-01 15:00:11-03","UnB","UB","8084","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Proença, CEB; Oliveira, O; Sautchuk, J","1937","1998","03","14","Southern America","Brasil",NA,NA,"Arbusto 0,8m. Flor rosa-claro; Campo cerrado sobre encosta pedregosa.",NA,"Dicotyledoneae",NA,NA,"Benth.","Simon, MF","Goiás","Cristalina","RPPN Linda Serra dos Topázios","-47.666667","-16.75",NA,NA,NA,NA,NA,NA,NA,"-47.666667","-16.75",NA,NA,NA,NA,NA,NA,NA
"969","2020-10-28 10:32:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Giroldo, AB; Cruvinel, RRS","51","2013","08","06","Southern America","Brasil",NA,NA,"Subarbusto com 40 cm de altura, fruto marrom; Campo sujo",NA,"Dicotyledoneae",NA,NA,"Benth.","Simon, MF","Distrito Federal","Brasília","Estrada para Brazlândia, na beira do Parque Nacional de Brasília","-48.036944","-15.605278","1254","1254",NA,NA,NA,NA,"2013","-48.036944","-15.605278","09",NA,NA,NA,NA,NA,NA
"970","2021-01-04 10:57:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Zanatta, MRV; Faria, JEQ; Castro, BM","2153","2015","05","23","Southern America","Brasil",NA,NA,"Material coletado para a elaboração do Plano de Manejo da Unidade de Conservação.; Subarbusto, 0,6m. Frutos imaturos verdes e maduros castanhos. Foto (MRVZanatta).; Campo sujo rupestre, solo bege claro em siltito.",NA,"Dicotyledoneae",NA,NA,"Benth.","Zanatta, MRV","Distrito Federal","Brasília","Região da Fercal. Monumento Natural do Morro da Pedreira.","-47.949639","-15.509194","861","861",NA,NA,NA,NA,"2015","-47.949639","-15.509194","05",NA,NA,NA,NA,NA,NA
"971","2020-09-30 10:51:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Gabriel, CS","IFN-202910821.1","2018","07","11","Southern America","Brasil",NA,NA,"Conglomerado MT-2029. Subunidade 1. Subparcela 10. Indivíduo 11. F8; Árvore.Base reta. Casca cor externa marrom, cor interna amarelo, fina, áspera; Solo arenoso, com afloramento rochoso/Cerrado rupestre com árvores esparsas e presença de herbáceas",NA,"Dicotyledoneae",NA,NA,"Benth.","Jordão, LSB","Mato Grosso","Barra do Garças",NA,"-52.2","-15.84",NA,NA,NA,NA,NA,NA,"2019","-52.2","-15.84","12","08",NA,NA,NA,NA,NA
"972","2019-11-01 15:00:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Fagg, CW; Gomes, AVB; et al.","2261","2013","05","22","Southern America","Brasil",NA,NA,"0,3 metros de altura.; Cerrado sentido restrito",NA,"Dicotyledoneae",NA,NA,"Benth.",NA,"Distrito Federal",NA,"Fazenda Água Limpa, lagoa P2, cerrado sentido restrito.","-47.93481","-15.97229","1180","1180",NA,NA,NA,NA,NA,"-47.93481","-15.97229",NA,NA,NA,NA,NA,NA,NA
"973","2019-11-01 15:00:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Proença, CEB; Munhoz, CBR; Chaves, DA; Turma de Vegetação do Cerrado","5032","2013","06","08","Southern America","Brasil",NA,NA,"Arbusto 0,7m. Frutos imaturos verdes e maduros castanho-escuros; Campo sujo de encosta",NA,"Dicotyledoneae",NA,NA,"Benth.","Turma de Vegetação do Cerrado","Distrito Federal","Brasília","Região do Catingueiro &nf;RPPN Flor das Águas","-47.976778","-15.537514","836","836",NA,NA,NA,NA,"2013","-47.976778","-15.537514",NA,NA,NA,NA,NA,NA,NA
"974","2019-11-01 15:00:11-03","UnB","UB","9146","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Simon, MF; Amaral, MF","313","2000","07","15","Southern America","Brasil",NA,NA,"Frutos maduros. Rara no local.; Árvore 6m. Fruto marrom.; Cerrado ralo perturbado.",NA,"Dicotyledoneae",NA,NA,"Benth.","Simon, MF","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","2019-11-01 15:00:11-03","UnB","UB","9225","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Simon, MF; Amaral, MF","321","2000","11","14","Southern America","Brasil",NA,NA,"Filetes rosa. Comum no local e presente também em local queimado recentemente.; Semi-Arbusto 0,5m. Flor rosa; Cerrado sentido restrito.",NA,"Dicotyledoneae",NA,NA,"Benth.","Simon, MF","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","2019-11-01 15:00:11-03","UnB","UB","39906","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Oliveira, AD","s.n.roxa","1986","10",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Benth.","Harris, SA","Distrito Federal","Brasília","SMPW","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
