"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","eventTime","fieldNumber"
"330","2018-09-12 14:47:58-03","UNIOESTE","UNOP","5156","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Silva, A.R.","123","2006","11","18",NA,"Brasil","Paraná","Mananciais da serra piraquara",NA,"Árvore ca. 6m de altura, latescente. Flores amarelas. -Relevo ondulado-Vegetação: Floresta Ombrófila Densa Montana.",NA,NA,"Cordeiro, J.; Barboza, E.","Piraquara","-48.981111","-25.497778","1021","1021",NA,"2007",NA,NA,NA,NA,"-48.981111","-25.497778",NA,NA,NA,NA,NA
"331","2020-08-31 08:55:14-03","INPA","INPA","220839","S","Plantae","Dicotyledon Asterids","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Harley, RM","55299","2004","12","05","Southern America","Brasil","Bahia","Proximidades de Boa Sentença. Morro da Morceguinha. Uma mata seca em transição com a caatinga arbórea, com rochas quartziticas e de arenito metamórfica. Vegetação muito parecido com as matas do Marioni.",NA,NA,"INPA0220839","INPA0220839 INPA0220839_e","Souza-Silva, RF","Rio de Contas","-59.833333","5.266667","684","684",NA,"2006","07",NA,NA,NA,"-59.833333","5.266667",NA,NA,NA,NA,NA
"332","2020-08-31 08:55:14-03","INPA","INPA","205594","S","Plantae","Dicotyledon Asterids","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Silva, JM da","3107","1999","12","14","Southern America","Brasil","Paraná","Parque Estadual das Lauráceas",NA,NA,"INPA0205594","INPA0205594 INPA0205594_e","Hatschbach, GG","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,NA,"2000",NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA
"333","2020-07-10 09:43:21-03","MBML","MBML-HERBARIO","33508",NA,"Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"M. Simonelli; F. A. R. Matos, L. F. Magnago","1544","2008","04","13",NA,"Brasil","Espírito Santo","Suiça",NA,"rupestre, frutos marrons, látex branco","MBML033508","MBML033508","A.C.D. Castello & A.L. Scudeler/Out.2016","Santa Leopoldina","-40.606389","-20.09","460","460",NA,NA,NA,NA,NA,NA,"40W36'23","20S5'24",NA,NA,NA,NA,NA
"334","2020-10-20 09:56:46-03","MBML","MBML-HERBARIO","40654",NA,"Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Muell. Arg.",NA,"M. Ribeiro; B.S. Fanticelle & M.V. Amaral","109","2010","03","27",NA,"Brasil","Espírito Santo","Bairro Liberdade. Mata alagada de restinga pleistocênica",NA,"Árvore de 5m alt., com látex leitoso, fruto verde-amarronzado","MBML040654","MBML040654","L.F.T. Menezes/07-VII-2010","São Mateus","-39.811389","-18.748889",NA,NA,NA,NA,NA,NA,NA,NA,"39W48'41","18S44'56",NA,NA,NA,NA,NA
"335","2020-07-10 09:43:21-03","MBML","MBML-HERBARIO","40706",NA,"Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"R. C. Forzza; J. Silva, K.V. Hmeljeviski & D.P. Saraiva","5791","2010","03","11",NA,"Brasil","Espírito Santo","Estrada Ecoporanga - Ponto Belo a 4 km de Cotaxé. Inselberg à beira da estrada. Inselbergue",NA,"Árvore ca 3m alt., frutos castanhos","MBML040706","MBML040706","A.C.D. Castello/Out.2016","Ecoporanga","-40.677222","-18.184722","192","192",NA,NA,NA,NA,NA,NA,"40W40'38","18S11'5",NA,NA,NA,NA,NA
"336","2020-07-10 09:43:21-03","MBML","MBML-HERBARIO","4767",NA,"Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"B. Weinberg","427","1982","03","21",NA,"Brasil","Espírito Santo","Barra do Jucu",NA,"Látex branco. Espécime adulta e bem desenvolvida, único em todas Vila Velha e Vitória.","MBML004767","MBML004767","Carine G.P. Quinet/01-08-2006","Vila Velha","-40.327778","-20.426944",NA,NA,NA,NA,NA,NA,NA,NA,"40W19'40","20S25'37",NA,NA,NA,NA,NA
"337","2021-01-09 21:48:17-03","UNICENTRO","HUCO","6436","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Albuquerque, J. .M.; Janiski, A.","s.n.","2014","10","27",NA,"Brasil","Paraná",NA,NA,"Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,"Saueressig, D.","Rebolças",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-12-13 08:11:24-03","ICAUFMG","MCCA","1306","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"BRANDÃO, M.","17376","1990","06","19",NA,"Brasil","Minas Gerais","Santana do Riacho, mata seca ao redor da gruta menor.",NA,NA,"MCCA01362","MCCA01362","BRANDÃO, M.","Minas Gerais",NA,NA,NA,NA,NA,"1990","06","19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-12-13 08:11:24-03","ICAUFMG","MCCA","1305","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"BRANDÃO, M.","16721","1989","06","27",NA,"Brasil","Minas Gerais","Estância Vazante, Coromandel, MG",NA,NA,"MCCA01361","MCCA01361","SILVA, A.F.","Minas Gerais",NA,NA,NA,NA,NA,"2010","01","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-01-30 12:40:14-03","UFES","SAMES-CARPOTECA","90024","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Giaretta,A.O.; Monteiro,M.M.;Costa,L.C.M.","379","2008","11","16",NA,"Brasil","Espírito Santo","Itaúnas. Área atrás da Fazenda Jequitaia.",NA,"Flores amarelas, e látex leitoso. Frutos passados. Exsicata SAMES 291","SAMEScarpo90024",NA,"Ribeiro, M.","Conceição da Barra","-39.719167","-18.420556",NA,NA,NA,"2019","07","10",NA,NA,"39º43'9''W","18º25'14''S",NA,NA,NA,NA,NA
"341","2021-03-12 08:14:33-03","IMA","MAC","56937","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"M.M.Lima","s.n.","2014","04","22",NA,"Brasil","Bahia","Província Uranífera de Lagoa Real.",NA,"Arbórea.","MAC0056937",NA,"J.W.Alves-Silva","Caetité","-42.508867","-14.593103",NA,NA,NA,"2015","05",NA,NA,NA,"-42.508867","-14.593103",NA,NA,NA,NA,NA
"342","2021-03-03 13:56:07-03","UFF","NIT","NIT842","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"L.G. Quintanilha","119","2012","10","03",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"NIT00000841",NA,NA,"Iguaba Grande","-42.2289009094238","-22.8391990661621",NA,NA,NA,NA,NA,NA,"5839","auto",NA,NA,NA,NA,NA,NA,NA
"343","2021-02-04 10:25:01-03","UFRPE","HST","2744","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"G.H.Carvalho","62","1968","09","06",NA,"Brasil","Pernambuco","Mata de Mina de Ferro",NA,"Árvore ca. 10 m alt. e 10 cm de diâmetro; látex nos frutos verdes.","HST002744",NA,"S.Tavares","Belmonte",NA,NA,NA,NA,NA,"1969","07","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2021-02-04 10:25:01-03","UFRPE","HST","3012","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"M.T.Monteiro","22897","1968","12","11",NA,"Brasil","Alagoas","Fazenda Guajurú",NA,"Flores amareladas com perfume agradável com látex branco.","HST003012",NA,"A.S.de S.Pereira","São Miguel dos Campos","-36.0936012268066","-9.78110980987549",NA,NA,NA,"2019","04",NA,"30539","auto",NA,NA,NA,NA,NA,NA,NA
"345","2021-02-04 10:25:01-03","UFRPE","HST","2562","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"M.T.Monteiro","21854","1967","12","18",NA,"Brasil","Alagoas","Mata do Beque",NA,"Flores amarelas, pequenas e bastante perfumadas; com látex branco.","HST002562",NA,"A.S.de S.Pereira","São Miguel dos Campos","-36.0936012268066","-9.78110980987549",NA,NA,NA,"2019","04",NA,"30539","auto",NA,NA,NA,NA,NA,NA,NA
"346","2021-02-04 10:25:01-03","UFRPE","HST","9293","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"G.Gatti; et al.","88","1996","11","28",NA,"Brasil","Paraná","Serra da Baitaca",NA,"Árvore 8m, com flores amareladas, beira de estradas.","HST009293",NA,"G.Hatschbach.","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,"1997","02",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"347","2021-02-25 10:12:16-03","CVRD","CVRD","3697","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Souza, V.D.","288","1992","01","15","América do Sul","BRASIL","BA","À beira do asfalto, 20m depois da entrada para a Barra de Caravelas - BA.",NA,"<ll>dwc_commonname:</ll> Pequiá sobre","CVRD003697",NA,"E. E. Endress","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,NA,"1994","02","07","106553","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"348","2021-02-25 10:12:16-03","CVRD","CVRD","3388","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Souza, V.D.","170","1991","08","23","América do Sul","BRASIL","ES",NA,NA,"Projeto coleta de sementes. <ll>dwc_commonname:</ll> Pequiá sobre","CVRD003388",NA,"E. E. Endress","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"1994","02","07","48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"349","2021-02-25 10:12:16-03","CVRD","CVRD","5007","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Folli, D.A.","2370","1994","08","04","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Pequiá sobre","CVRD005007",NA,"Domingos A. Folli","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"1994","08","04","48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"350","2021-02-25 10:12:16-03","CVRD","CVRD","5803","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Simonelli, M.","855","1997","11","17","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Pequiá sobre","CVRD005803",NA,"Marcelo Simonelli","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"1997","11","17","48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"351","2021-02-25 10:12:16-03","CVRD","CVRD","3573","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Folli, D.A.","1497","1991","11","25","América do Sul","BRASIL","ES","Próximo a estrada.",NA,"<ll>dwc_commonname:</ll> Pequiá sobre","CVRD003573","CVRD003573","E. E. Endress","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"1994","02","07","48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"352","2021-02-25 10:12:16-03","CVRD","CVRD","2999","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Folli, D.A.","1247","1991","01","04","América do Sul","BRASIL","ES","Próximo ao Aceiro com a Fazenda ao lado da porteira.",NA,"<ll>dwc_commonname:</ll> Pequiá sobre","CVRD002999",NA,"E. E. Endress","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"1994","02","07","48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"353","2021-02-25 10:12:16-03","CVRD","CVRD","4119","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Folli, D.A.","1753","1992","12","07","América do Sul","BRASIL","ES","Próximo ao Rio Doce.",NA,"<ll>dwc_commonname:</ll> Pequiá sobre","CVRD004119",NA,"E. E. Endress","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"1994","02","07","48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"354","2021-02-25 10:12:16-03","CVRD","CVRD","98","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Spada, J.","9","1977","11","08","América do Sul","BRASIL","ES","Talhão 607",NA,"<ll>dwc_commonname:</ll> Pequiá sobre","CVRD000098",NA,"E. E. Endress","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"1994","02","07","48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"355","2015-08-20 11:24:24-03","CPQBA","CPMA","165","S","Plantae","Magnoliophyta","Gentianales","Apocynaceae¹","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll Arg.",NA,"glyn",NA,"1991","12","10",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"44778","auto","47º 38' 57","22º 43' 31","Magnoliopsida",NA,NA,NA,NA
"356","2015-08-20 11:24:24-03","CPQBA","CPMA","1012","S","Plantae","Magnoliophyta","Gentianales","Apocynaceae¹","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll Arg.",NA,"Ronan",NA,"1981","01","23",NA,"Brasil","Mato Grosso do Sul",NA,NA,"só no herbário !",NA,NA,NA,"Cassilândia","-51.734167","-19.113333",NA,NA,NA,NA,NA,NA,NA,NA,"51º 44' 03 W","19º 06' 48 S","Magnoliopsida",NA,NA,NA,"CPQBA 1084"
"357","2019-12-09 17:29:18-03","UFPR","EFC","15611","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Silva, J.M.","8625","2014","09","17",NA,"Brasil","Paraná","Jardim Botânico Municipal",NA,"Árvore 6m, flor creme. Cultivada","EFC015611",NA,"Barboza, E.","Curitiba","-49.2363","-25.4424","932","932",NA,"2014","11","19",NA,NA,"-49.2363","-25.4424",NA,NA,NA,NA,NA
"358","2019-12-09 17:29:18-03","UFPR","EFC","13730","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Ribeiro, C.L. Vieira, R.S.","110","2014","05","29",NA,"Brasil","Paraná","Morro Capivari Grande",NA,"__COMMOM_NAME__: Guatanbu","EFC013730",NA,"Ribeiro, C.L.","Campina Grande do Sul","-48.8215","-25.1377",NA,NA,NA,"2014","08","27",NA,NA,"-48.8215","-25.1377",NA,NA,NA,NA,NA
"359","2021-03-15 18:24:33-03","USP","SPF","72949","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","longipetiolatum","Aspidosperma longipetiolatum","Kuhlm.",NA,"Ducke, A","s.n.","1920","11","15",NA,"Brasil","Rio de Janeiro","Morro do Corcovado, Ponte do Inferno.",NA,"Árvore pequena. Fl. esverdeada.","SPF00072949",NA,"Kuhlmann, JG","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"360","2019-11-13 11:14:48-03","USP","SPF","72961","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","longipetiolatum","Aspidosperma longipetiolatum","Kuhlm.",NA,"Kuhlmann, JG","s.n.","1936","01","17",NA,"Brasil","Rio de Janeiro","Morro Dona Marta, Laranjeiras. Mata da Fábrica Alliança.",NA,NA,"SPF00072961",NA,"Kuhlmann, JG","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"361","2021-03-15 18:24:33-03","USP","SPF","60740","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Pirani, JR","2431","1988","02","23",NA,"Brasil","Espírito Santo","Rod. do Sol, estrada que liga a BR 101 à Praia Setibana ES-060 a 6 km da BR 101. Remanescente de floresta tropical pluvial, perturbada.",NA,"Árvore 6 m alt. Folhas cartáceas lustrosas na face superior, opacas e claras na inferior. Poucos frutos imaturos verdes.","SPF00060740",NA,"Marcondes-Ferreira, W","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,"1996","10",NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA
"362","2019-11-13 11:14:49-03","USP","SPF","85460","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Handro, O","s.n.","1973",NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,"SPF00085460",NA,"Marcondes-Ferreira, W","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"1996","10",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"363","2021-03-15 18:24:33-03","USP","SPF","97924","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Ceccantini, GCT","431","1994","08","21",NA,"Brasil","Minas Gerais","Serra do Salitre, Lagoa Campestre. Mata mesófila à leste seca, à leste da LC.",NA,"Altura 15 m, DAP = 30 cm. Tronco de secção profundamente lobada.","SPF00097924",NA,"Oliveira, AA","Patrocínio","-46.9925003051758","-18.9438991546631",NA,NA,NA,"1995","03","22","44638","auto",NA,NA,NA,NA,NA,NA,NA
"364","2021-03-15 18:24:33-03","USP","SPF","144241","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Silva, JM","3107","1999","12","14",NA,"Brasil","Paraná","Parque Estadual das Lauráceas, Floresta atlântica.",NA,"Árvore, 12 m, flor creme.","SPF00144241",NA,"Hatschbach, G","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,NA,"2000",NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA
"365","2021-03-15 18:24:33-03","USP","SPF","198732","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Farney, C","4303","2000","11","10",NA,"Brasil","Rio de Janeiro","Tamoios, Estrada para a Fazenda da Pedra, Mata de Restinga próximo ao Rio São João.",NA,"Árvore; 6 m; folhas verdes discolores, inflorescência com raque verde; flores em cotões verdes, cálice verde, corola alaranjada. Látex branco. Floresta de restinga.","SPF00198732",NA,"Pinto, CG","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,NA,"2001","04","09","40069","auto",NA,NA,NA,NA,NA,NA,NA
"366","2021-03-15 18:24:33-03","USP","SPF","72952","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Handro, O","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"Coleção de 7 fragmentos.","SPF00072952",NA,"Handro, O","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"367","2019-11-13 11:14:49-03","USP","SPF","72960","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Schwacke, CAW","s.n.","1882","11","21",NA,"Brasil","Rio de Janeiro","Áreas de Villa Nova pela E.F. de Cantagallo.",NA,NA,"SPF00072960",NA,"Marcondes-Ferreira, W","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"1996","10",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"368","2021-03-15 18:24:33-03","USP","SPF","61534","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Hoehne, W","5650","1964","03","26",NA,"Brasil","Rio de Janeiro","Barra da Tijuca, Na areia da restinga.",NA,"Árvore 3 a 5 m alt.","SPF00061534",NA,"Marcondes-Ferreira, W","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"1996","10",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"369","2021-03-15 18:24:33-03","USP","SPF","61468","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Hoehne, W","5879","1964","10","26",NA,"Brasil","Rio de Janeiro","Na restinga.",NA,"Flores alaranjado-sujas.","SPF00061468",NA,"Marcondes-Ferreira, W","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"1996","10",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"370","2019-11-13 11:14:49-03","USP","SPF","72958","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Mello Filho, LE","983","1950","01","05",NA,"Brasil","Rio de Janeiro","Recreio dos Bandeirantes.",NA,NA,"SPF00072958",NA,"Marcondes-Ferreira, W","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"1996","10",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"371","2019-11-13 11:14:49-03","USP","SPF","72956","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Lutz, BMJ","961","1936","01","01",NA,"Brasil","Rio de Janeiro","Recreio dos Bandeirantes.",NA,NA,"SPF00072956",NA,"Marcondes-Ferreira, W","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"1996","10",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"372","2019-11-13 11:14:49-03","USP","SPF","72959","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Rosa, M","67","1946","10","30",NA,"Brasil","Rio de Janeiro","Recreio dos Bandeirantes. Restinga.",NA,NA,"SPF00072959",NA,"Marcondes-Ferreira, W","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"1996","10",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"373","2019-11-13 11:14:51-03","USP","SPF","72939","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","sellowii","Aspidosperma sellowii","Müll.Arg.",NA,"Barão de Capanema","710",NA,NA,NA,NA,"Brasil","São Paulo","Ypanema.",NA,NA,"SPF00072939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-11-13 11:14:51-03","USP","SPF","72964","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","sellowii","Aspidosperma sellowii","Müll.Arg.","isotype","Sellow, F","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"SPF00072964",NA,"Woodson, RE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-06-15 07:51:51-03","UEFS","HUEFS","166652","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Forzza, R.C.","5791","2010","03","11",NA,"Brasil","Espírito Santo","Estrada Ecoporanga - Ponto Belo a 4Km de Cotaxé. Inselberg a beira da estrada.",NA,NA,"HUEFS0166652","HUEFS0166652 HUEFS0166652_e1","A.C.D.Castello","Ecoporanga","-40.677222","-18.184722","192","192",NA,"2016","10",NA,NA,NA,"40W40'38''","18S11'5''","Asteranae",NA,NA,NA,NA
"376","2019-10-07 09:13:13-03","UEFS","HUEFS","79422","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Duarte, A.P.","10935","1968","06","05",NA,"Brasil","Minas Gerais","Instituto Agronômico.",NA,NA,"HUEFS0079422","HUEFS0079422",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"377","2019-07-09 09:07:32-03","F","FMNH-SEEDPLANTS","V0092478F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum",NA,"Isosyntype","J. B. E. Pohl","4315",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0092478F","V0092478F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"378","2019-06-11 12:56:27-03","F","FMNH-SEEDPLANTS","V0421308F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum",NA,NA,"G. G. Hatschbach","49530","1985","7","30","South America","Brazil","Paraná",NA,NA,NA,"V0421308F","V0421308F_01 V0421308F_02","RRC ID Flag",NA,"-51","-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"49530"
"379","2018-10-25 11:27:05-03","F","FMNH-SEEDPLANTS","V0421313F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum",NA,NA,"A. F. Regnell","869","1876","7","20","South America","Brazil",NA,NA,NA,NA,"V0421313F","V0421313F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
