"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"47","2020-02-08 09:50:36-03","NBC","NL-BOTANY","L.2437448","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Smith LB; Reitz R","1956","12","30","Brazil",NA,NA,"Santa Catarina, Mun. dionísio Cerqueira: Pinheiral, 33 km west of Rio Capetinga on the road to Dionísio Cerqueira.",NA,NA,NA,NA,NA,NA,"NL-L2437448","NL-L2437448",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437448 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"48","2020-02-08 09:50:36-03","NBC","NL-BOTANY","L.3791519","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Wasum R; et al.","1999","12","17","Brazil",NA,NA,"RS-Mun. Jaquirana- Barra do Arroio dos Novilhos.",NA,NA,NA,NA,NA,NA,"NL-L3791519","NL-L3791519",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3791519 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"49","2020-02-08 09:50:36-03","NBC","NL-BOTANY","L.3791521","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Wasum R; et al.","2000","01","09","Brazil",NA,NA,"RS - Mun. de São Francisco de Paula-José Velho.",NA,NA,NA,NA,NA,NA,"NL-L3791521","NL-L3791521",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3791521 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"50","2020-02-08 09:50:36-03","NBC","NL-BOTANY","U 0269202","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"sawmill N of Rio Chopim, ca. 20 km N of Clevelandia",NA,NA,NA,NA,NA,NA,"NL-U0269202",NA,NA,NA,NA,NA,"edge of forest near campo<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200269202 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12951",NA,NA,NA
"51","2020-02-08 09:50:36-03","NBC","NL-BOTANY","U 0276776","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"sawmill N of Rio Chopim, ca. 20 km N of Clevelandia",NA,NA,NA,NA,NA,NA,"NL-U0276776",NA,NA,NA,NA,NA,"forest on deep reddish brown clay<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276776 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12905",NA,NA,NA
"52","2020-02-08 09:50:36-03","NBC","NL-BOTANY","U 0276867","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"sawmill N of Rio Chopim, ca. 20 km N of Clevelandia",NA,NA,NA,NA,NA,NA,"NL-U0276867",NA,NA,NA,NA,NA,"forest edge along campo<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276867 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12961",NA,NA,NA
"53","2020-02-08 09:50:36-03","NBC","NL-BOTANY","U 0276913","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"ca. 85 km SW of Guarapuava",NA,NA,NA,NA,NA,NA,"NL-U0276913",NA,NA,NA,NA,NA,"campo thicket<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276913 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw14166",NA,NA,NA
"54","2020-02-08 09:50:41-03","NBC","NL-BOTANY","U 0276914","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"open forest near Rio Tigre Preto, ca. 25 km S of Marmeleiro, border of Santa Catarina",NA,NA,NA,NA,NA,NA,"NL-U0276914",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276914 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw13057",NA,NA,NA
"55","2020-02-08 09:50:41-03","NBC","NL-BOTANY","U 0276938","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"forest on morro N of Barbaquá",NA,NA,NA,NA,NA,NA,"NL-U0276938",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276938 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw14219",NA,NA,NA
"56","2020-02-08 09:50:41-03","NBC","NL-BOTANY","U 0276986","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"sawmill N of Rio Chopim, ca. 20 km N of Clevelandia",NA,NA,NA,NA,NA,NA,"NL-U0276986",NA,NA,NA,NA,NA,"forest rich in Myrtaceae<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276986 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12980",NA,NA,NA
"57","2020-02-08 09:50:41-03","NBC","NL-BOTANY","U 0277792","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"open forest near Rio Tigre Preto, ca. 25 km S of Marmeleiro, border of Santa Catarina",NA,NA,NA,NA,NA,NA,"NL-U0277792",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200277792 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw13033",NA,NA,NA
"58","2020-02-08 09:50:41-03","NBC","NL-BOTANY","U.1584478","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Klein RM","1953","04","04","Brazil",NA,NA,"Plantas de Santa Catarina. Anitapolis, Falhoca.",NA,NA,NA,NA,NA,NA,"NL-U1584478","NL-U1584478",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584478 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"59","2020-02-08 09:50:41-03","NBC","NL-BOTANY","U.1584479","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Smith SF","Wasum R","2003","02","23","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1584479","NL-U1584479","2003","06","01",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584479 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0101759",NA,NA,NA
"60","2020-02-08 09:50:41-03","NBC","NL-BOTANY","U.1584480","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Lindeman JC; Haas JH de","1966","05","03","Brazil",NA,NA,"Est Parana. Brandalize, sawmill N of Rio Chopim, ca. 20 km N of Clevelandia.",NA,NA,NA,NA,NA,NA,"NL-U1584480","NL-U1584480",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584480 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"61","2020-02-08 09:50:41-03","NBC","NL-BOTANY","U.1584481","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Lindeman JC; Haas JH de","1966","05","03","Brazil",NA,NA,"Est Parana. Brandalize, sawmill N of Rio Chopim, ca. 20 km N of Clevelandia.",NA,NA,NA,NA,NA,NA,"NL-U1584481","NL-U1584481",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584481 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"62","2020-02-08 09:50:41-03","NBC","NL-BOTANY","U.1584482","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Lindeman JC; Haas JH de","1967","03","10","Brazil",NA,NA,"Est Parana. Fazenda Reserva, ca. 85 km S. W. of Guarapuava.",NA,NA,NA,NA,NA,NA,"NL-U1584482","NL-U1584482",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584482 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"63","2020-02-08 09:50:41-03","NBC","NL-BOTANY","U.1584483","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Lindeman JC; Haas JH de","1967","03","17","Brazil",NA,NA,"Est Parana. Forest on morro N. of Barbaqua.",NA,NA,NA,NA,NA,NA,"NL-U1584483","NL-U1584483",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584483 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"64","2020-02-08 09:50:41-03","NBC","NL-BOTANY","U.1584484","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Lindeman JC; Haas JH de","1966","05","05","Brazil",NA,NA,"Est Parana. Brandalize, sawmill N. of Rio Chopim, ca. 20 km N. of Clevelandia.",NA,NA,NA,NA,NA,NA,"NL-U1584484","NL-U1584484",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584484 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-02-08 09:50:41-03","NBC","NL-BOTANY","U.1584485","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Lindeman JC; Haas JH de","1966","05","12","Brazil",NA,NA,"Est Parana. Open forest near Rio Tigre Preto, ca. 25 km S. of Marmeleiro, border of Santa Catarina.",NA,NA,NA,NA,NA,NA,"NL-U1584485","NL-U1584485",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584485 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"66","2020-02-08 09:50:41-03","NBC","NL-BOTANY","U.1584486","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Lindeman JC; Haas JH de","1966","05","13","Brazil",NA,NA,"Est Parana. Open forest near Rio Tigre Preto, ca. 25 km S. of Marmeleiro, border of Santa Catarina.",NA,NA,NA,NA,NA,NA,"NL-U1584486","NL-U1584486",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584486 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"67","2020-02-08 09:50:41-03","NBC","NL-BOTANY","U.1584487","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Lindeman JC; Haas JH de","1966","04","30","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1584487","NL-U1584487",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584487 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"68","2020-02-08 09:50:41-03","NBC","NL-BOTANY","U.1584488","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Lindeman JC; Haas JH de","1967","03","15","Brazil",NA,NA,"Est Parana. Fazenda Reserva, ca. 85 km S.W. of Guarapuava.",NA,NA,NA,NA,NA,NA,"NL-U1584488","NL-U1584488",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584488 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-11-04 11:19:12-03","ESALQ","ESA","36631","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Hatschbach, G.","Rotta, E.","1979","01","04","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"ESA036631","ESA036631",NA,NA,NA,"33.0",NA,"Magnoliophyta",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"70","2020-11-04 11:19:12-03","ESALQ","ESA","91590","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Torres, R.B","Viani, R.A.G. et al.","2004","07","12","Brasil","São Paulo","Bofete","Fazenda Santa Terezinha (Eucatex). Remanescente de Floresta Estacional Semidecidual",NA,"-230.333","-48,183,333","-230,333",NA,NA,"ESA091590","ESA091590",NA,NA,NA,"411.0",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:19:12-03","ESALQ","ESA","32125","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Hatschbach, G.","Silva, J.M. ; Poliquesi C.B.","1994","04","13","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"ESA032125","ESA032125","1994",NA,NA,"1311.0",NA,"Magnoliophyta",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"72","2020-11-04 11:19:12-03","ESALQ","ESA","80845","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Dias, M.C.","Francisco, E.M. et al.","1998","12","14","Brasil","Paraná","Tibagi",NA,"-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"ESA080845","ESA080845",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"73","2020-11-04 11:19:12-03","ESALQ","ESA","31682","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Jarenkow, J.A.","Jarenkow, J.A.","1989","01","06","Brasil","Rio Grande do Sul","Capão do Leão",NA,"-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"ESA031682","ESA031682",NA,NA,NA,"1214.0",NA,"Magnoliophyta",NA,NA,NA,"28605","auto",NA,NA,NA,NA,NA
"74","2021-01-14 15:33:28-03","MN","R","39750","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Barroso, G.M. & Guimarães, E.","Valle, M.H.","1944","01","17","Brasil","Rio de Janeiro","Alto da Boa Vista",NA,NA,NA,NA,NA,"450","450",NA,NA,"1966",NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-01-14 15:33:28-03","MN","R","79970","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"Heringer, E.P.",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-01-14 15:33:28-03","MN","R","90034","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"Ule, E.H.G.","1891","12","14","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-01-14 15:33:28-03","MN","R","79989","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"Glaziou, A.F.M.",NA,NA,NA,"Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"R000079989","R000079989_001",NA,NA,NA,NA,"Plantae Flum. Ex Herb. Glaziou",NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"78","2021-01-14 15:33:28-03","MN","R","23088","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Sleumer, H.","Malme, G.O.A.","1901","12","27","Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herb. Brasil. Regnell. Musei bot. Stockholm.",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"79","2021-01-14 15:33:28-03","MN","R","79982","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Sleumer, H.","Dutra, J.","1908","12","11","Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,NA,NA,NA,"831",NA,NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA
"80","2021-01-14 15:33:28-03","MN","R","211598","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Sleumer, H.","Smith, L.B.; Reitz, R.","1956","12","30","Brasil","Santa Catarina","Dionísio Cerqueira",NA,"-53.6397018432617","-26.2549991607666",NA,NA,"800","800",NA,NA,"1957",NA,NA,"9644",NA,NA,NA,NA,NA,"28536","auto",NA,NA,NA,NA,NA
"81","2019-08-27 13:34:01-03","IAP","PACA-AGP","90413","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","C. Mondin","Ohlweiler, A. A.","1998","01",NA,"Brasil","RS","Canoas","Refinaria Alberto Pasqualini.","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"PACA090413",NA,"1998",NA,NA,"382","HASU 6513.&nf;Árvore com 6m de altura, copa larga e densamente florida. Habitat: Em beira de mata. Fenofase: flores amarelas Hábito: árvore","Magnoliophyta","Violales",NA,NA,"8037","auto","Magnoliatae",NA,NA,NA,NA
"82","2019-08-27 13:34:01-03","IAP","PACA-AGP","45255","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Emrich-Rambo","Rambo, B.","1950","01","11","Brasil","RS","Gravataí","in summo monte Itacolumi","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"PACA045255",NA,"1954","07","31",NA,"Habitat: in silva rupestri Fenofase: fs","Magnoliophyta","Violales",NA,NA,"25424","auto","Magnoliatae",NA,NA,NA,NA
"83","2019-08-27 13:34:01-03","IAP","PACA-AGP","73857","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","L. Sevegnani","L. Sevegnani","1993","10","12","Brasil","RS","Maquiné","Est. Exp. Fitotecnica de Osorio","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"PACA073857",NA,NA,NA,NA,NA,"Habitat: floresta secundaria Hábito: árvore Ecossistema: Mata Atlântica","Magnoliophyta","Violales",NA,NA,"28094","auto","Magnoliatae",NA,NA,NA,NA
"84","2019-08-27 13:34:01-03","IAP","PACA-AGP","101262","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","R. Wasum","R. Wasum","1972","02","09","Brasil","RS","Morro Reuter",NA,"-51.0807991027832","-29.5380992889404",NA,NA,NA,NA,"PACA101262",NA,NA,NA,NA,"394","Fenofase: frutos Hábito: árvore","Magnoliophyta","Violales",NA,NA,"12924","auto","Magnoliatae",NA,NA,NA,NA
"85","2019-08-27 13:34:01-03","IAP","PACA-AGP","25255","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Emrich-Rambo","F. Theissen","1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA025255",NA,"1954","07","31",NA,"sicher, 31,7,1954.; fl. Habitat: in silva campestri Fenofase: flor","Magnoliophyta","Violales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA
"86","2019-08-27 13:34:01-03","IAP","PACA-AGP","11155","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Emrich-Rambo","Rambo, B.","1942","12",NA,"Brasil","RS","Sao Leopoldo p. Tannenwald",NA,NA,NA,NA,NA,NA,NA,"PACA011155",NA,"1954","07","31",NA,"Habitat: in silva primaeva Fenofase: flor","Magnoliophyta","Violales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"87","2019-08-27 13:34:01-03","IAP","PACA-AGP","31519","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Emrich-Rambo","Rambo, B.","1946","02","03","Brasil","SC","Sombrio p. Ararangua",NA,NA,NA,NA,NA,NA,NA,"PACA031519",NA,"1954","07","31",NA,"Habitat: in silva primaeva Fenofase: fruto","Magnoliophyta","Violales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"88","2019-08-27 13:34:01-03","IAP","PACA-AGP","32597","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Emrich-Rambo","Henz, E.","1945","10","31","Brasil","RS","Pareci p. Montenegro",NA,NA,NA,NA,NA,NA,NA,"PACA032597",NA,"1954","07","31",NA,"Habitat: in silva Fenofase: flor","Magnoliophyta","Violales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"89","2019-08-27 13:34:01-03","IAP","PACA-AGP","53265","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Emrich-Rambo","Rambo, B.","1952","11","20","Brasil","RS","Cerro Largo p. Sao Luiz",NA,NA,NA,NA,NA,NA,NA,"PACA053265",NA,"1954","07","31",NA,"Habitat: in silva primaeva Fenofase: flor","Magnoliophyta","Violales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
