"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"50","2020-02-08 09:13:06-03","NBC","NL-BOTANY","L.1062720","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Unknown",NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1062720","NL-L1062720","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1062720 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae","Kw6425",NA,NA,NA
"51","2020-02-08 09:13:06-03","NBC","NL-BOTANY","L.1062721","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Xambrê Fazenda Estrela do Sul",NA,NA,NA,NA,NA,NA,"NL-L1062721","NL-L1062721","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1062721 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0054914 | Uw 13135",NA,NA,NA
"52","2020-02-08 09:13:06-03","NBC","NL-BOTANY","L.1062722","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Xambrê Fazenda Estrela do Sul",NA,NA,NA,NA,NA,NA,"NL-L1062722","NL-L1062722","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1062722 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13135",NA,NA,NA
"53","2020-02-08 09:13:06-03","NBC","NL-BOTANY","L.1062723","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Bundesforsch. Forst- u. Holzwirtsch.; Reinbek (Hamburg)",NA,NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1062723","NL-L1062723","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1062723 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw23025",NA,NA,NA
"54","2020-02-08 09:13:06-03","NBC","NL-BOTANY","L.1954299","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Pedersen TM",NA,"1971","09","10","Argentina",NA,NA,"Carambola, Dep. Concepcion, Prov. Corrientes.",NA,NA,NA,NA,NA,NA,"NL-L1954299","NL-L1954299","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1954299 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"55","2020-02-08 09:13:06-03","NBC","NL-BOTANY","L.1954300","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Pedersen TM",NA,"1964","04","03","Argentina",NA,NA,"near San Cogme, Prov. Corrientes.",NA,NA,NA,NA,NA,NA,"NL-L1954300","NL-L1954300","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1954300 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"56","2020-02-08 09:13:06-03","NBC","NL-BOTANY","L.1954302","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Hassler E",NA,"1913","08","01","Paraguay",NA,NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,"NL-L1954302","NL-L1954302","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1954302 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"57","2020-02-08 09:13:06-03","NBC","NL-BOTANY","L.1954303","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Fiebrig K",NA,"1902","10","27","Paraguay",NA,NA,"Cordillera de Altos.",NA,NA,NA,NA,NA,NA,"NL-L1954303","NL-L1954303","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1954303 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"58","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U 0054915","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Xambrê Fazenda Estrela do Sul",NA,NA,NA,NA,NA,NA,"NL-U0054915",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200054915 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 13135",NA,NA,NA
"59","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U 0270530","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Xambrê Fazenda Estrela do Sul",NA,NA,NA,NA,NA,NA,"NL-U0270530",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200270530 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13135",NA,NA,NA
"60","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1247128","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Bernardi M",NA,"1978","10","19","Paraguay",NA,NA,"Rara observabatur in nemore collino ad rivulum Ao Rory, Paraguarí.",NA,NA,NA,NA,NA,NA,"NL-U1247128","NL-U1247128","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247128 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"61","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1247129","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Bernardi M",NA,"1978","10","19","Paraguay",NA,NA,"Rara observabatur in nemore collino ad rivulum Ao Rory, Paraguarí.",NA,NA,NA,NA,NA,NA,"NL-U1247129","NL-U1247129","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247129 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"62","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1247130","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Burkart AE",NA,"1951","10","14","Paraguay",NA,NA,"Asuncion, cerro Lambaré.",NA,NA,NA,NA,NA,NA,"NL-U1247130","NL-U1247130","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247130 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"63","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1247131","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Unknown",NA,NA,NA,NA,"Brazil",NA,NA,"Flapon.",NA,NA,NA,NA,NA,NA,"NL-U1247131","NL-U1247131","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247131 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"64","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1247137","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Pedersen TM",NA,"1952","01","03","Argentina",NA,NA,"Estancia,,Santa Teresa'. Dep. Mburucuyá. Prov. Corrientes.",NA,NA,NA,NA,NA,NA,"NL-U1247137","NL-U1247137","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247137 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1247138","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Pedersen TM",NA,"1952","08","28","Argentina",NA,NA,"Estancia,,Santa Teresa'. Dep. Mburucuyá. Prov. Corrientes.",NA,NA,NA,NA,NA,NA,"NL-U1247138","NL-U1247138","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247138 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"66","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1247139","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Pedersen TM",NA,"1964","04","03","Argentina",NA,NA,"near San Cogme, Prov. Corrientes.",NA,NA,NA,NA,NA,NA,"NL-U1247139","NL-U1247139","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247139 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"67","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1247140","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Ibarrola TS",NA,"1945","10","19","Argentina",NA,NA,"Provincia Corrientes. Dep. General Paz. Localidad Lomas Vallejos - Rincon de Venas.",NA,NA,NA,NA,NA,NA,"NL-U1247140","NL-U1247140","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247140 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"68","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1247141","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Ibarrola TS",NA,NA,NA,NA,"Argentina",NA,NA,"Provincia Corrientes. Dep. Concepcion. Localidad Oratario.",NA,NA,NA,NA,NA,NA,"NL-U1247141","NL-U1247141","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247141 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1247142","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Lillo M",NA,NA,NA,NA,"Argentina",NA,NA,"Misiones. Localidad Salto Iguazú.",NA,NA,NA,NA,NA,NA,"NL-U1247142","NL-U1247142","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247142 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"70","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1247143","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Rodriguez",NA,"1913","02","16","Argentina",NA,NA,"Misiones. Localidad Salto Iguazú.",NA,NA,NA,NA,NA,NA,"NL-U1247143","NL-U1247143","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247143 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"71","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1247144","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Lillo M",NA,NA,NA,NA,"Argentina",NA,NA,"Misiones. Localidad Salto Iguazú.",NA,NA,NA,NA,NA,NA,"NL-U1247144","NL-U1247144","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247144 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"72","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1247145","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Lillo M",NA,NA,NA,NA,"Argentina",NA,NA,"Misiones. Localidad Salto Iguazú.",NA,NA,NA,NA,NA,NA,"NL-U1247145","NL-U1247145","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247145 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"73","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1247146","PreservedSpecimen","Plantae","Leguminosae-Pap.","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Meyer T",NA,"1944","03","20","Argentina",NA,NA,"Gob: Misiones.",NA,NA,NA,NA,NA,NA,"NL-U1247146","NL-U1247146","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247146 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"74","2020-11-04 10:55:48-03","ESALQ","ESA","133063","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Rodrigues, R. R.","Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","114.0","2015","07","03","Brasil","São Paulo","Piracicaba","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual, próxima à área de agropecuária.","-47.82393","-22.7782","-47.82393","-22.7782","553","553","ESA133063",NA,"Árvore.",NA,NA,NA,NA,NA,"2015","07","03",NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:09:33-03","ESALQ","ESA","35599","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae",NA,NA,"Kinoshita, L.S. ; Árbocz, G.F.","94.0","1994","11","08","Brasil","São Paulo","Caconde",NA,"-46.6399993896484","-21.5200004577637",NA,NA,NA,NA,"ESA035599","ESA035599",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"19274","auto",NA,NA,NA,NA,NA
"76","2020-11-04 11:09:33-03","ESALQ","ESA","10135","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Barreto, K.D. ; Fernandes, G.D.","8.0","1993","02","03","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA010135","ESA010135",NA,NA,NA,NA,"Magnoliophyta",NA,"1993","02","26","44778","auto",NA,NA,NA,NA,NA
"77","2020-11-04 11:09:33-03","ESALQ","ESA","10398","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Barreto, K.D. et al.","499.0","1993","05","18","Brasil","São Paulo","Charqueada",NA,"-47.7700004577637","-22.5100002288818",NA,NA,NA,NA,"ESA010398","ESA010398",NA,NA,NA,NA,"Magnoliophyta",NA,"1993","05","28","12465","auto",NA,NA,NA,NA,NA
"78","2020-11-04 11:09:33-03","ESALQ","ESA","2574","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,NA,NA,"1942","09","15","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA002574","ESA002574",NA,NA,NA,NA,"Magnoliophyta",NA,"1993","05","15","44778","auto",NA,NA,NA,NA,NA
"79","2020-11-04 11:09:33-03","ESALQ","ESA","1073","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Habeebb, M.",NA,"1980","10","31","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA001073","ESA001073",NA,NA,NA,NA,"Magnoliophyta",NA,"1994","05","12","44778","auto",NA,NA,NA,NA,NA
"80","2020-11-04 11:09:33-03","ESALQ","ESA","78701","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Keller, H.A.","318.0","2000","09","23","Argentina","Misiones","San Martín",NA,NA,NA,NA,NA,NA,NA,"ESA078701","ESA078701",NA,NA,NA,NA,"Magnoliophyta",NA,"2000","01","01",NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 10:55:48-03","ESALQ","ESA","133006","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Montibeller, C.","Barroso, R.M.; Kochanovski, F.J.; Montebeller,C.; Leme, F.M.; Bacci, L.F.; Marcelo-Peña, J.L.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","100.0","2015","07","02","Brasil","São Paulo","Piracicaba","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual.","-47.82555","-22.77873","-47.82555","-22.77873","545","545","ESA133006",NA,"Árvore, ca. 3m.",NA,NA,NA,NA,NA,"2015","07","02",NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:09:33-03","ESALQ","ESA","51715","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae",NA,"Maria, V.R.B.","Maria, V.R.B.",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"ESA051715",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA
"83","2020-11-04 11:09:33-03","ESALQ","ESA","6624","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae",NA,NA,"Rodrigues, R.R. ; Zandoval, J.A.","1478.0",NA,NA,NA,"Brasil","São Paulo","Ipeúna",NA,"-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,"ESA006624","ESA006624",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"12906","auto",NA,NA,NA,NA,NA
"84","2020-11-04 11:09:33-03","ESALQ","ESA","10418","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Barreto, K.D. et al.","270.0","1993","04","14","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA010418","ESA010418",NA,NA,NA,NA,"Magnoliophyta",NA,"1993","04","23","44778","auto",NA,NA,NA,NA,NA
"85","2020-11-04 10:55:48-03","ESALQ","ESA","137150","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Colletta, G. D","2329.0","2015","11","10","Brasil","São Paulo","Gália","Estação Ecológica de Caetetus, trilha do 1 e do jipe","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"ESA137150",NA,"Árvore, 7m, (estéril)",NA,NA,NA,NA,NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA
"86","2020-11-04 11:09:33-03","ESALQ","ESA","85769","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Melo, P.H.A. Versieux, L.M.","215.0","2002","11","16","Brasil","Minas Gerais","Iguatama",NA,"-45.7113990783691","-20.1744003295898",NA,NA,NA,NA,"ESA085769","ESA085769",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"23336","auto",NA,NA,NA,NA,NA
"87","2020-11-04 11:09:33-03","ESALQ","ESA","52497","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Mansanares, M.E.","Ferreira, J.A. et al.",NA,"2002","12","10","Brasil","Paraná","Ibiporã",NA,"-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"ESA052497","ESA052497",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"88","2020-11-04 11:09:33-03","ESALQ","ESA","72807","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Cloclet, F.A. ; Coltro, F.","115.0","1999","08","28","Brasil","Paraná","Ibiporã",NA,"-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"ESA072807","ESA072807",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"89","2020-11-04 11:09:33-03","ESALQ","ESA","46778","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Chagas e Silva, F.","1934.0","1996","08","28","Brasil","Paraná","Jaguapita",NA,"-51.5318984985352","-23.1128005981445",NA,NA,NA,NA,"ESA046778","ESA046778",NA,NA,NA,NA,"Magnoliophyta",NA,"1996","01","01","25330","auto",NA,NA,NA,NA,NA
"90","2020-11-04 11:09:33-03","ESALQ","ESA","113096","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae",NA,"Slusarski, S.R.","Slusarski, S.R.","5.0","2004","02","17","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"ESA113096","ESA113096",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"91","2020-11-04 11:09:33-03","ESALQ","ESA","37108","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Silva, J.M. ; Ziller, S.R.","1918.0","1997","04","12","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"ESA037108","ESA037108",NA,NA,NA,NA,"Magnoliophyta",NA,"1997","01","01","63728","auto",NA,NA,NA,NA,NA
"92","2020-11-04 11:09:33-03","ESALQ","ESA","66276","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Hatschbach, G. ; Silva, J.M.","69258.0","1999","08","17","Brasil","Paraná","Paranavaí",NA,"-52.4653015136719","-23.0730991363525",NA,NA,NA,NA,"ESA066276","ESA066276",NA,NA,NA,NA,"Magnoliophyta",NA,"1999","01","01","51763","auto",NA,NA,NA,NA,NA
"93","2020-11-04 11:09:33-03","ESALQ","ESA","109950","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae",NA,NA,"Franco, G.A.D.C. ; Furlan, E.","4515.0",NA,NA,NA,"Brasil","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"ESA109950","ESA109950",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA
"94","2020-11-04 11:09:33-03","ESALQ","ESA","64937","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Gorenstein, M.R.","5031.0","1999","06","01","Brasil","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"ESA064937","ESA064937",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA
