"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","previousCatalogNumber","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"272","2020-08-20 14:57:26-03","UFSC","FLOR","9944","PreservedSpecimen","Plantae",NA,"Malpighiales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, A.C.","Falkenberg, D.B.","3023","1985","10","29",NA,"Brasil","Santa Catarina","Praia Grande","-49.9502983093262","-29.1966991424561",NA,"liana. Estípulas decíduas.","FLOR0009944",NA,"Estrada Praia Grande a Itaimbezinho.","600","600","21549","auto","2000","09","18",NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-08-20 20:39:44-03","UFSC","FLOR","21694","PreservedSpecimen","Plantae",NA,"Malpighiales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Falkenberg, D.B.","Falkenberg, D.B.","1838","1984","11","16",NA,"Brasil","Santa Catarina","Praia Grande","-49.9502983093262","-29.1966991424561",NA,"trepadeira com estípulas foliáceas","FLOR0021694",NA,"Estrada Praia Grande-Itaimbezinho.","400","400","21549","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-08-20 20:39:44-03","UFSC","FLOR","16803","PreservedSpecimen","Plantae",NA,"Malpighiales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Falkenberg, D.B.","Falkenberg, D.B.; Berry, P.E. & Brako, L.","4144","1987","01","10",NA,"Brasil","Santa Catarina","Praia Grande","-49.9502983093262","-29.1966991424561",NA,"trepadeira, Fruto Imaturo, verde, 2m altura","FLOR0016803",NA,"Estrada que desce do Parque Nacional Aparados da Serra até Praia Grande.","530","530","21549","auto","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-03-04 15:46:56-03","IF","SPSF","11281","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Passifloraceae","Passiflora","actinia","Passiflora actinia",NA,NA,"M.Kuhlmann","3777","1956","04","12","América do Sul","Brasil","SP","Salesópolis","-45.8400001525879","-23.5300006866455",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Casa Grande - Reserva Biológica de Boraceia",NA,NA,"18032","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"276","2017-09-11 17:12:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"Tweedie, J","s.n.",NA,NA,NA,"Southern America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2017-09-11 17:12:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"Burchell, WJ","2822","1826","03","22","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","-43.183333","-22.933333",NA,NA,NA,NA,"IBB/Laranjeiras, Rio de Janeiro, RJ, Along aqueduct nearly to head of Valley of Laranjeiras",NA,NA,NA,NA,NA,NA,NA,NA,"-43.183333","-22.933333",NA,NA,NA,NA,NA
"278","2017-09-11 17:12:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-02-08 12:44:31-03","UFRGS","ICN","163825","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Dettke, GA","Dettke, GA; G.A.; Ferreira; A, PP","223","2009","10","13","América do Sul","Brasil","PR","Morretes","-48.834400177002","-25.476900100708",NA,"flores com corona lilás; trepadeira, borda de mata","ICN00011915","ICN00011915","Estrada da Graciosa",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-02-08 12:44:31-03","UFRGS","ICN","049466","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Eisinger, S","Eisinger, S","s.n.","1980","12","30","América do Sul","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011950","ICN00011950","Itaimbezinho",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-02-08 12:44:31-03","UFRGS","ICN","140482","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"Hagelund, K","9227","1975","07","20","América do Sul","Brasil","RS","Osório","-50.2696990966797","-29.8866996765137",NA,"Espécie ameaçada de extinção (Vulnerável). Doação de Karner Hagelund.","ICN00011948","ICN00011948 ICN00011948_1",NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-02-08 12:44:31-03","UFRGS","ICN","187380","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Carpes, T","Carpes, T","2","2016","08","19","América do Sul","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"Localizada no Espaço de Rustificação; cultivada em vaso;","ICN00020200","ICN00020200","Viveiro Bruno Irgang",NA,NA,"29946","auto","2016","09","08",NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-02-08 12:44:31-03","UFRGS","ICN","131345","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Kinupp, VF","Kinupp, VF","2905","2004","02","22","América do Sul","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"Espécie ameaçada de extinção (Vulnerável).; Trepadeira com gavinhas; frutos maduros amarelos; folhas com face abaxial esbranquiçada; glândulas distribuídas pelo pecíolo; frutos comestíveis com potencial de comercialização.; Beira da RS","ICN00011957","ICN00011957","José Velho",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-02-08 12:44:31-03","UFRGS","ICN","140484","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"Hagelund, K","12204","1978","01","05","América do Sul","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Vulnerável). Doação de Karner Hagelund.","ICN00011959","ICN00011959","Colônia de São Pedro",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-02-08 12:44:31-03","UFRGS","ICN","131904","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, AC","Hagelund, K","14230","1982","11","12","América do Sul","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011920","ICN00011920","Colônia São Pedro",NA,NA,"20837","auto","1992","11","10",NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-02-08 12:44:31-03","UFRGS","ICN","140483","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"Hagelund, K","13386","1988","08","22","América do Sul","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Vulnerável). Doação de Karner Hagelund.","ICN00011958","ICN00011958","São Pedro",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-02-08 12:44:31-03","UFRGS","ICN","140480","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"Hagelund, K","8832","1975","01","08","América do Sul","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Vulnerável). Doação de Karner Hagelund.","ICN00011956","ICN00011956","Serra","500","500","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-02-08 12:44:31-03","UFRGS","ICN","125128","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Lorenz, AP","Lorenz, AP; Cervi, AC","s.n.","2002","06","05","América do Sul","Brasil","PR","São José dos Pinhais","-49.223611","-25.546944",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011928","ICN00011928","estrada para zoo 25°32'49 S 49°13'25 W","889","889",NA,NA,NA,NA,NA,NA,"-49.223611","-25.546944",NA,NA,NA,NA,NA
"289","2021-02-08 12:44:31-03","UFRGS","ICN","125482","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Lorenz, AP","Lorenz, AP; et al.","s.n.","2002","12","04","América do Sul","Brasil","SC","Urubici","-49.578333","-27.891389",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011949","ICN00011949",NA,"1117","1117",NA,NA,NA,NA,NA,NA,"-49.578333","-27.891389",NA,NA,NA,NA,NA
"290","2021-02-08 12:44:31-03","UFRGS","ICN","126113","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Lorenz, AP","Lorenz, AP","s.n.","2002","03","23","América do Sul","Brasil","RS","Maquiné","-50.205","-29.564444",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011953","ICN00011953","Barra do Ouro, Reserva Biológica da Serra Geral 29°33'52 S 50°12'18 W","919","919",NA,NA,NA,NA,NA,NA,"-50.205","-29.564444",NA,NA,NA,NA,NA
"291","2021-02-08 12:44:31-03","UFRGS","ICN","126144","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Lorenz, AP; Koehler, P","Lorenz, AP; Koehler, P","s.n.","2001","11","29","América do Sul","Brasil","RS","RS 20",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011960","ICN00011960","Km 37 Taquara-Porto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-02-08 12:44:31-03","UFRGS","ICN","126222","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, AC","Lorenz, AP; et al.","s.n.","2002","06","04","América do Sul","Brasil","PR","Curitiba","-49.233611","-25.447222",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011921","ICN00011921 ICN00011921_1","Centro Politécnico/UFPR 25°26'50 S 49°14'01 W","916","916",NA,NA,NA,NA,NA,NA,"-49.233611","-25.447222",NA,NA,NA,NA,NA
"293","2021-02-08 12:44:31-03","UFRGS","ICN","126223","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, AC","Lorenz, AP; et al.","s.n.","2002","06","04","América do Sul","Brasil","PR","Curitiba","-49.288056","-25.411667",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011923","ICN00011923","Bosque Gutierrez 25°24'42 S 49°17'17 W","959","959",NA,NA,NA,NA,NA,NA,"-49.288056","-25.411667",NA,NA,NA,NA,NA
"294","2021-02-08 12:44:31-03","UFRGS","ICN","126224","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, AC","Lorenz, AP; et al.","s.n.","2002","06","04","América do Sul","Brasil","PR","Curitiba","-49.287222","-25.404444",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011924","ICN00011924","Bosque Alemão 25°24'16 S 49°17'14 W","960","960",NA,NA,NA,NA,NA,NA,"-49.287222","-25.404444",NA,NA,NA,NA,NA
"295","2021-02-08 12:44:31-03","UFRGS","ICN","126225","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, AC","Lorenz, AP; et al.","s.n.","2002","06","05","América do Sul","Brasil","PR","São José dos Pinhais","-49.223611","-25.546667",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011922","ICN00011922 ICN00011922_1","estrada de acesso ao zoo 25°32'48 S 49°13'25 W","884","884",NA,NA,NA,NA,NA,NA,"-49.223611","-25.546667",NA,NA,NA,NA,NA
"296","2021-02-08 12:44:31-03","UFRGS","ICN","126226","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, AC","Lorenz, AP; et al.","s.n.","2002","06","05","América do Sul","Brasil","PR","São José dos Pinhais","-49.231667","-25.5575",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011941","ICN00011941","entrada para zoo 25°33'27 S 49°13'54 W","894","894",NA,NA,NA,NA,NA,NA,"-49.231667","-25.5575",NA,NA,NA,NA,NA
"297","2021-02-08 12:44:31-03","UFRGS","ICN","126227","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, AC","Lorenz, AP; et al.","s.n.","2002","06","05","América do Sul","Brasil","PR","São José dos Pinhais","-49.231944","-25.558056",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011962","ICN00011962","entrada para zoo 25°33'29 S 49°13'55 W","893","893",NA,NA,NA,NA,NA,NA,"-49.231944","-25.558056",NA,NA,NA,NA,NA
"298","2021-02-08 12:44:31-03","UFRGS","ICN","126228","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, AC","Lorenz, AP; et al.","s.n.","2002","06","05","América do Sul","Brasil","PR","Curitiba","-49.306111","-25.410833",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011933","ICN00011933","Bairro Cascatinha 25°24'39 S 49°18'22 W","943","943",NA,NA,NA,NA,NA,NA,"-49.306111","-25.410833",NA,NA,NA,NA,NA
"299","2021-02-08 12:44:31-03","UFRGS","ICN","126230","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, AC","Lorenz, AP; et al.","s.n.","2002","06","05","América do Sul","Brasil","PR","Curitiba","-49.3075","-25.415556",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011938","ICN00011938","Parque Barigui 25°24'56 S 49°18'27 W","913","913",NA,NA,NA,NA,NA,NA,"-49.3075","-25.415556",NA,NA,NA,NA,NA
"300","2021-02-08 12:44:31-03","UFRGS","ICN","126231","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, AC","Lorenz, AP; et al.","s.n.","2002","06","06","América do Sul","Brasil","PR","Curitiba","-49.381111","-25.463056",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011932","ICN00011932","Parque Passaúna 25°27'47 S 49°22'52 W","905","905",NA,NA,NA,NA,NA,NA,"-49.381111","-25.463056",NA,NA,NA,NA,NA
"301","2021-02-08 12:44:31-03","UFRGS","ICN","126232","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Lorenz, AP","Lorenz, AP; Cervi, R","s.n.","2002","06","06","América do Sul","Brasil","PR","Curitiba","-49.283056","-25.398056",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011931","ICN00011931","Bosque Zaninelli 25°23'53 S 49°16'59 W","950","950",NA,NA,NA,NA,NA,NA,"-49.283056","-25.398056",NA,NA,NA,NA,NA
"302","2021-02-08 12:44:31-03","UFRGS","ICN","126235","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Lorenz, AP","Lorenz, AP; Cervi, R","s.n.","2002","06","06","América do Sul","Brasil","PR","Curitiba","-49.266389","-25.386944",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011939","ICN00011939","Parque São Lourenço 25°23'13 S 49°15'59 W","932","932",NA,NA,NA,NA,NA,NA,"-49.266389","-25.386944",NA,NA,NA,NA,NA
"303","2021-02-08 12:44:31-03","UFRGS","ICN","193974","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Köhler, M","Köhler, M; Dalmaso, CA","125","2016","12","29","América do Sul","Brasil","PR","São José dos Pinhais","-49.201667","-25.5125",NA,"Material testemunho da caracterização dos frutos, projeto BFN/MMA.; Trepadeira, com gavinhas, sobre a vegetação de borda florestal; com frutos, amarelos, esféricos, cerca 4-5 cm diâmetro, casca rígida, aromático, polpa (arilo) com sabor","ICN00029517",NA,"Av. das Torres, indo de São José dos Pinhais para Curitiba, em frente ao acesso do Parque S. J. dos Pinhais","876","876",NA,NA,"2016","12","29",NA,"-49.201667","-25.5125",NA,NA,NA,NA,NA
"304","2021-02-08 12:44:31-03","UFRGS","ICN","142952","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Lima, LF","Lima, LF","317","2005","10","10","América do Sul","Brasil","PR","Curitiba","-49.2731018066406","-25.4277992248535",NA,"Espécie ameaçada de extinção (Vulnerável).; Em terreno antropofizado","ICN00011943","ICN00011943",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-02-08 12:44:31-03","UFRGS","ICN","127090","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Lorenz, A","Lorenz, A; et al.","s.n.","2001","10","10","América do Sul","Brasil","RS","Caraá","-50.435001373291","-29.7900009155273",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011944","ICN00011944 ICN00011944_1","estrada entre Caraá-Osório",NA,NA,"21250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-02-08 12:44:31-03","UFRGS","ICN","127091","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Lorenz, A","Lorenz, A; et al.","s.n.","2001","10","10","América do Sul","Brasil","RS","Caraá","-50.435001373291","-29.7900009155273",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011911","ICN00011911","estrada entre Caraá-Osório",NA,NA,"21250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-02-08 12:44:31-03","UFRGS","ICN","127089","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Lorenz, A","Lorenz, A; et al.","s.n.","2001","10","10","América do Sul","Brasil","RS","Caraá","-50.435001373291","-29.7900009155273",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011914","ICN00011914 ICN00011914_1","estrada entre Caraá-Osório",NA,NA,"21250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-02-08 12:44:31-03","UFRGS","ICN","127099","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Lorenz, A","Lorenz, A","s.n.","2001","09","20","América do Sul","Brasil","RS","Maquiné","-50.2071990966797","-29.6749992370605",NA,"Espécie ameaçada de extinção (Vulnerável).; Floresta Ombrófila Mista.","ICN00011954","ICN00011954 ICN00011954_1","Barra do Ouro, Reserva Biológica da Serra Geral","900","900","28094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-02-08 12:44:31-03","UFRGS","ICN","152094","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"Dettke, GA","63","2007","10","22","América do Sul","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"Trepadeira. Lateral do Bloco de Zoologia.","ICN00011945","ICN00011945","Campus Vale UFRGS Departamento de Zoologia",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-02-08 12:44:31-03","UFRGS","ICN","124111","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Bernacci, LC","Sobral, M; et al.","8920",NA,NA,NA,"América do Sul","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"Região de floresta ombrófila mista (mata com araucária); trepadeira em beira de mata, frutos imaturos","ICN00011969","ICN00011969",NA,NA,NA,"76715","auto","2006","05","04",NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-02-08 12:44:31-03","UFRGS","ICN","161670","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Seger, GDS","Seger, GDS","379","2006","12","18","América do Sul","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"Trepadeira lenhosa (liana) com gavinhas. Poucas flores e muitos frutos imaturos; Borda de uma área de silvicultura de Araucária, a uns 6m de altura","ICN00011946","ICN00011946","FLONA","923","923","76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-02-08 12:44:31-03","UFRGS","ICN","161680","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Seger, GDS","Seger, GDS","412","2007","01","24","América do Sul","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"Trepadeira lenhosa (liana) com gavinhas. Frutos globosos amarelos; Borda de floresta nativa, a uns 5 m de altura","ICN00011961","ICN00011961","FLONA","923","923","76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-02-08 12:44:31-03","UFRGS","ICN","183527","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Seger, GDS","Seger, GDS","651","2008","11","06","América do Sul","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"flor, ca. de 5m; Borda de mata nativa","ICN00011947","ICN00011947","Floresta Nacional (FLONA-SFP)","923","923","76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-02-08 12:44:31-03","UFRGS","ICN","002043","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Sacco, J da C","Baptista, LRM","s.n.","1959","03","28","América do Sul","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011917","ICN00011917 ICN00011917_1","Instituto Nacional do Pinho",NA,NA,"76715","auto","1963","06","26",NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-02-08 12:44:31-03","UFRGS","ICN","153003","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Dettke, GA","Dettke, GA","96","2008","02","11","América do Sul","Brasil","RS","Sapiranga","-51.0069007873535","-29.6380996704102",NA,"Trepadeira frequente no topo do morro. Com frutos.; Borda de mata.","ICN00011952","ICN00011952","Morro Ferrabraz",NA,NA,"11711","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-02-08 12:44:31-03","UFRGS","ICN","131905","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, AC","Hagelund, K","14391","1983","01","20","América do Sul","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011951","ICN00011951","beira Rio Azul",NA,NA,"20837","auto","1992","11","10",NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-02-08 12:44:31-03","UFRGS","ICN","140476","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"Hagelund, K","10883","1977","01","29","América do Sul","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Vulnerável). Doação de Karner Hagelund.","ICN00011916","ICN00011916 ICN00011916_1","Colônia de São Pedro",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-02-08 12:44:31-03","UFRGS","ICN","131903","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, AC","Hagelund, K","15393","1984","12","09","América do Sul","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011919","ICN00011919 ICN00011919_1","Colônia São Pedro",NA,NA,"20837","auto","1992","11","10",NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-02-08 12:44:31-03","UFRGS","ICN","131902","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, AC","Hagelund, K","15701","1985","10","28","América do Sul","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011918","ICN00011918 ICN00011918_1","Colônia São Pedro",NA,NA,"20837","auto","1992","11","10",NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-02-08 12:44:31-03","UFRGS","ICN","125125","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Lorenz, AP","Lorenz, AP; Cervi, AC","s.n.","2002","06","05","América do Sul","Brasil","PR","São José dos Pinhais","-49.231667","-25.558056",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011930","ICN00011930","entrada para zoo 25°33'29 S 49°13'54 W","890","890",NA,NA,NA,NA,NA,NA,"-49.231667","-25.558056",NA,NA,NA,NA,NA
"321","2021-02-08 12:44:31-03","UFRGS","ICN","125127","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Lorenz, AP","Lorenz, AP; Cervi, AC","s.n.","2002","06","05","América do Sul","Brasil","PR","São José dos Pinhais","-49.223611","-25.546667",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011929","ICN00011929","estrada de acesso ao zoo 25°32'48 S 49°13'25 W","888","888",NA,NA,NA,NA,NA,NA,"-49.223611","-25.546667",NA,NA,NA,NA,NA
"322","2021-02-08 12:44:31-03","UFRGS","ICN","126236","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Lorenz, AP","Lorenz, AP; Cervi, R","s.n.","2002","06","06","América do Sul","Brasil","PR","Curitiba","-49.2825","-25.379444",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011940","ICN00011940","Parque Tanguá 25°22'46 S 49°16'57 W","962","962",NA,NA,NA,NA,NA,NA,"-49.2825","-25.379444",NA,NA,NA,NA,NA
"323","2021-02-08 12:44:31-03","UFRGS","ICN","126237","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Lorenz, AP","Lorenz, AP; Cervi, R","s.n.","2002","06","06","América do Sul","Brasil","PR","Curitiba","-49.282222","-25.379444",NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011942","ICN00011942","Parque Tanguá 25°22'46 S 49°16'56 W","965","965",NA,NA,NA,NA,NA,NA,"-49.282222","-25.379444",NA,NA,NA,NA,NA
