"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","relationshipType","previousCatalogNumber","fieldNumber","individualCount","sex"
"1539","2020-08-20 20:40:40-03","UFSC","FLOR","7665","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Berry, P.E.","1988",NA,NA,"Falkenberg, D.B.","1985","04","26","Brasil","Rio Grande do Sul","Cambará do Sul","Josafá.","-50.1446990966797","-29.0478000640869",NA,NA,"FLOR0007665",NA,"2349","1000","1000","corola violeta, cálice vermelho","30776","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540","2020-08-20 20:40:40-03","UFSC","FLOR","7669","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Berry, P.E.","1988",NA,NA,"Falkenberg, D.B.","1985","04","26","Brasil","Rio Grande do Sul","Cambará do Sul","Josafá.","-50.1446990966797","-29.0478000640869",NA,NA,"FLOR0007669",NA,"2341","990","990","flor cálice vermelho, corola violeta. PARATYPUS SUBSP","30776","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1541","2020-08-20 20:40:40-03","UFSC","FLOR","7673","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Berry, P.E.","1988",NA,NA,"Falkenberg, D.B.","1985","04","26","Brasil","Rio Grande do Sul","Cambará do Sul","Josafá.","-50.1446990966797","-29.0478000640869",NA,NA,"FLOR0007673",NA,"2357","1000","1000","flor cálice vermelho, corola violeta. PARATYPUS SUBSP. Folhas bem escuras na face superior","30776","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1542","2020-08-20 20:40:40-03","UFSC","FLOR","7674","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Berry, P.E.","1988",NA,NA,"Falkenberg, D.B.","1985","04","26","Brasil","Rio Grande do Sul","Cambará do Sul","Josafá.","-50.1446990966797","-29.0478000640869",NA,NA,"FLOR0007674",NA,"2347","1010","1010","flor cálice vermelho, corola violeta. PARATYPUS SUBSP. Folhas bem escuras na face superior.","30776","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1543","2020-08-20 20:40:40-03","UFSC","FLOR","7676","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Berry, P.E.","1988",NA,NA,"Falkenberg, D.B.","1985","04","26","Brasil","Rio Grande do Sul","Cambará do Sul","Josafá.","-50.1446990966797","-29.0478000640869",NA,NA,"FLOR0007676",NA,"2345",NA,NA,"corola violeta, cálice vermelho. PARATYPUS SUBSP","30776","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1544","2020-08-20 20:40:40-03","UFSC","FLOR","7677","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Berry, P.E.","1988",NA,NA,"Falkenberg, D.B.","1985","04","26","Brasil","Rio Grande do Sul","Cambará do Sul","Josafá.","-50.1446990966797","-29.0478000640869",NA,NA,"FLOR0007677",NA,"2343","990","990","flor cálice vermelho, corola violeta. PARATYPUS SUBSP","30776","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1545","2020-08-20 20:40:40-03","UFSC","FLOR","7662","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Berry, P.E.","1988",NA,NA,"Falkenberg, D.B.","1985","04","26","Brasil","Rio Grande do Sul","Cambará do Sul","Josafá.","-50.1446990966797","-29.0478000640869",NA,NA,"FLOR0007662",NA,"2354","1000","1000","flor cálice vermelho, corola violeta. PARATYPUS SUBSP","30776","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1546","2020-08-20 20:40:40-03","UFSC","FLOR","7664","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Berry, P.E.","1988",NA,NA,"Falkenberg, D.B.","1985","04","26","Brasil","Rio Grande do Sul","Cambará do Sul","Josafá.","-50.1446990966797","-29.0478000640869",NA,NA,"FLOR0007664",NA,"2350","1000","1000","flor cálice vermelho, corola violeta. PARATYPUS SUBSP","30776","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1547","2020-08-20 20:40:40-03","UFSC","FLOR","20848","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Berry, P.E.","1988",NA,NA,"Falkenberg, D.B.","1983","04","15","Brasil","Rio Grande do Sul","Cambará do Sul","Parque Nacional Aparados da Serra.","-50.1446990966797","-29.0478000640869",NA,NA,"FLOR0020848",NA,"274",NA,NA,"PARATYPUS SUBSP.","30776","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1548","2020-08-20 14:58:30-03","UFSC","FLOR","7658","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E.Berry","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.","1985","04","27","Brasil","Rio Grande do Sul","Cambará do Sul","Parque Nacional de Aparados da Serra.","-50.1446990966797","-29.0478000640869",NA,NA,"FLOR0007658",NA,"2360","1000","1000","flor não possuía. PARATYPUS SUBSP","30776","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1549","2020-08-20 20:40:40-03","UFSC","FLOR","7663","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E.Berry","Berry, P.E.","1988",NA,NA,"Jarenkow, J.A.","1982","12","10","Brasil","Rio Grande do Sul","Esmeralda","Limite norte da Estação Ecológica de Aracuri.","-51.190299987793","-28.0536003112793",NA,NA,"FLOR0007663",NA,"60",NA,NA,"arbusto escandente. PARATYPUS SUBSP","38649","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1550","2020-08-20 14:58:29-03","UFSC","FLOR","16798","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.; Berry, P.E. & Brako, L.","1987","01","10","Brasil","Rio Grande do Sul","Osório","Beira da estrada RS 486, entre Terra de Areia e a estrada RS 020.","-50.2696990966797","-29.8866996765137",NA,NA,"FLOR0016798",NA,"4081","700","700","arbusto escandente, flor cálice vermelho, corola roxa, 2m altura. Próximo nº 3744, 3745 e 4083","27350","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551","2020-08-20 14:58:29-03","UFSC","FLOR","16797","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.; Berry, P.E. & Brako, L.","1987","01","10","Brasil","Rio Grande do Sul","Osório","Beira da estrada RS 486, entre Terra de Areia e a rodovia RS 020.","-50.2696990966797","-29.8866996765137",NA,NA,"FLOR0016797",NA,"4083","700","700","arbusto escandente, flor não possuía, 1m altura. Próximo nº 3744, 3745, 4081, 4084 e 4086.","27350","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1552","2020-08-20 14:58:29-03","UFSC","FLOR","16795","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.; Berry, P.E. & Brako, L.","1987","01","10","Brasil","Rio Grande do Sul","Osório","Beira da estrada RS 486, entre Terra de Areia e a rodovia RS 020.","-50.2696990966797","-29.8866996765137",NA,NA,"FLOR0016795",NA,"4086","700","700","arbusto escandente, flor cálice vermelho, corola roxa, 2m altura. Próximo nº 3744, 3745, 4081, 4083, 4084, 4096 e 4098","27350","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553","2020-08-20 14:58:29-03","UFSC","FLOR","16793","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.; Berry, P.E. & Brako, L.","1987","01","10","Brasil","Rio Grande do Sul","Osório","Beira da estrada RS 486, entre Terra de Areia e a rodovia RS 020.","-50.2696990966797","-29.8866996765137",NA,NA,"FLOR0016793",NA,"4098","700","700","arbusto bastante ramificado, flor cálice vermelho, corola roxa, 2m altura. Folhas variegadas; próximo nº 3744, 3745, 4096, etc","27350","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554","2020-08-20 14:58:29-03","UFSC","FLOR","16796","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.; Berry, P.E. & Brako, L.","1987","01","10","Brasil","Rio Grande do Sul","Osório","Beira da estrada RS 486, entre Terra de Areia e a rodovia RS 020.","-50.2696990966797","-29.8866996765137",NA,NA,"FLOR0016796",NA,"4084","700","700","arbusto escandente, flor cálice vermelho, corola roxa, 1,5m altura. Próximo nº 3744, 3745, 4081, 4083 e 4086","27350","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555","2020-08-20 14:58:29-03","UFSC","FLOR","16794","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.; Berry, P.E. & Brako, L.","1987","01","10","Brasil","Rio Grande do Sul","Osório","Beira da estrada RS 486, entre Terra de Areia e a rodovia RS 020.","-50.2696990966797","-29.8866996765137",NA,NA,"FLOR0016794",NA,"4096","700","700","arbusto escandente, flor cálice vermelho, corola roxa, 2m altura. Folhas variegadas; próximo nº 3744, 3745, 4098, etc","27350","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556","2020-08-20 20:40:40-03","UFSC","FLOR","16457","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Berry, P.E.","1988",NA,NA,"Falkenberg, D.B.; Berry, P.E. & Brako, L.","1987","01","10","Brasil","Rio Grande do Sul","Osório","Encostas da Serra Geral, 20 km E de Tainhas, na RS-486 em direção a Terra de Areia.","-50.2696990966797","-29.8866996765137",NA,NA,"FLOR0016457",NA,"3745","700","700","Well-branched shrub, with variegated, 2m altura. PARATYPUS SUBSP. - Folhas variegadas","27350","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1557","2020-08-20 20:40:40-03","UFSC","FLOR","16456","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Berry, P.E.","1988",NA,NA,"Falkenberg, D.B.; Berry, P.E. & Brako, L.","1987","01","10","Brasil","Rio Grande do Sul","Osório","Encostas da Serra Geral, 20 km E de Tainhas, na RS-486 em direção a Terra de Areia.","-50.2696990966797","-29.8866996765137",NA,NA,"FLOR0016456",NA,"3744","700","700","arbustos escandentes, flor stipules prominent, persistent., 2m altura. n= 44 cromossomos - PARATYPUS SUBSP. -.","27350","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1558","2020-08-20 20:40:40-03","UFSC","FLOR","26645","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E.Berry","Falkenberg, D.B.","1991",NA,NA,"Jarenkow, J.A.; Waechter, J.L.","1990","11","03","Brasil","Rio Grande do Sul","Osório","Serra da Boa Vista, descida de Nova Trípoli para Barra do Ouro.","-50.2696990966797","-29.8866996765137",NA,NA,"FLOR0026645",NA,"1785",NA,NA,"arbusto apoiante, flor cálice vermelho, corola violácea, estames vermelhos, 4m altura","27350","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559","2020-08-20 20:40:40-03","UFSC","FLOR","16009","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Falkenberg, D.B.","2005",NA,NA,"Falkenberg, D.B.","1986","09","29","Brasil","Santa Catarina","Águas Mornas",NA,"-48.823600769043","-27.6938991546631",NA,NA,"FLOR0016009",NA,"3460","700","700","subarbusto, flor cálice vermelho, corola roxa, 1,5m altura Habitat: barranco na beira da estrada","26556","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560","2020-08-20 20:40:40-03","UFSC","FLOR","16010","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Falkenberg, D.B.","2005",NA,NA,"Falkenberg, D.B.","1986","09","29","Brasil","Santa Catarina","Águas Mornas",NA,"-48.823600769043","-27.6938991546631",NA,NA,"FLOR0016010",NA,"3461","650","650","arbusto semitrepador, flor cálice vermelho, corola roxa. 2m de altura. Habitat: barranco na beira da estrada","26556","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1561","2020-08-20 20:40:40-03","UFSC","FLOR","20246","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Berry, P.","1990",NA,NA,"Klein, R.M.; Bresolin, A.","1972","12","14","Brasil","Santa Catarina","Águas Mornas","Rio Novo.","-48.823600769043","-27.6938991546631",NA,NA,"FLOR0020246",NA,"10547","600","600","liana, flor vermelha. Paratypus da subsp","26556","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1562","2020-08-20 20:40:40-03","UFSC","FLOR","20244","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Berry, P.E.","1990",NA,NA,"Bresolin, A.; Rocco","1972","02","08","Brasil","Santa Catarina","Benedito Novo","Nascente do Rio Zinco, H. Coprowski.","-49.3643989562988","-26.7828006744385",NA,NA,"FLOR0020244",NA,"683","750","750","escandente, flor vermelha e roxa. Paratypus da subsp","20912","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1563","2020-08-20 20:40:40-03","UFSC","FLOR","17565","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Falkenberg, D.B.","1988",NA,NA,"Falkenberg, D.B.","1988","04","13","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R.H. Ltda.), próximo ao rio Garcia, via Lageado Alto (Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"FLOR0017565","FLOR0017565","4699",NA,NA,"Trepadeira, epífita, 10m altura. Coróla externamente com manchas roxas muito próximas, cobrindo quase totalmente as pétalas, que são cor de creme nos lobos internos e regiões onde os pontos purpúreos não são tão densos. Cálice esvede","34291","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564","2020-08-20 20:40:40-03","UFSC","FLOR","16656","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Falkenberg, D.B.","1989",NA,NA,"Falkenberg, D.B.","1986","11","13","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R. H. Ltda.) próximo do rio Garcia (via Lageado Alto, Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"FLOR0016656","FLOR0016656","3830","700","700","arbusto semitrepador, flor cálice vermelho, corola roxa","34291","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1565","2020-08-20 20:40:40-03","UFSC","FLOR","16648","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Falkenberg, D.B.","1989",NA,NA,"Falkenberg, D.B.","1986","11","13","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R. H. Ltda.), próximo do rio Garcia (via Lageado Alto, Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"FLOR0016648",NA,"3838","700","700","arbusto prostrado, flor cálice vermelho, corola roxa, 4m altura Habitat: beira de mata atlântica de encosta","34291","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1566","2020-08-20 20:40:40-03","UFSC","FLOR","16638","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Falkenberg, D.B.","1989",NA,NA,"Falkenberg, D.B.","1986","11","13","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R. H. Ltda.), próximo do rio Garcia (via Lageado Alto, Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"FLOR0016638","FLOR0016638","3848","600","600","trepadeira, flor não apresentava. limbo foliar= 160 mm compr.; 65 mm largura.","34291","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567","2020-08-20 20:40:40-03","UFSC","FLOR","16616","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Falkenberg, D.B.","1989",NA,NA,"Falkenberg, D.B.","1986","11","13","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R. H. Ltda.), próximo do rio Garcia (via Lageado Alto, Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"FLOR0016616","FLOR0016616","3870","700","700","flor cálice vermelho, corola roxa","34291","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1568","2020-08-20 20:40:40-03","UFSC","FLOR","16615","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Falkenberg, D.B.","1989",NA,NA,"Falkenberg, D.B.","1986","11","13","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R.H. Ltda.), próximo do rio Garcia, (via Lageado Alto Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"FLOR0016615",NA,"3871","700","700","arbusto semitrepador muito ramificado, 4m altura. Folhas jovens com hipofilo purpúreo Habitat: beira de mata atlântica de encosta","34291","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1569","2020-08-20 20:40:40-03","UFSC","FLOR","17561","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Falkenberg, D.B.","1988",NA,NA,"Falkenberg, D.B.","1988","04","13","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R.H. Ltda.), próximo do rio Garcia, via Lageado Alto (Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"FLOR0017561","FLOR0017561","4695",NA,NA,"trepadeira, 8m altura","34291","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570","2020-08-20 20:40:40-03","UFSC","FLOR","17556","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Falkenberg, D.B.","1988",NA,NA,"Falkenberg, D.B.","1988","04","13","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R.H. Ltda.), próximo do rio Garcia, via Lageado Alto (Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"FLOR0017556","FLOR0017556","4690",NA,NA,"trepadeira, 10m altura","34291","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571","2020-08-20 14:58:29-03","UFSC","FLOR","16658","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"Falkenberg, D.B.","1986","11","14","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R. H. Ltda.), próximo do rio Garcia (via Lajeado Alto, Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"FLOR0016658",NA,"3909","350","350","arbusto semi-escandente, flor cálice vermelho, corola roxa, 1,8m altura Habitat: beira de mata atlântica de encosta","34291","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572","2020-08-20 20:40:40-03","UFSC","FLOR","9307","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Falkenberg, D.B.","2005",NA,NA,"Souza, M.L.; Zanin, A.; Meruvia, M.Y.L. & Andrade, A.B.","1985","10","10","Brasil","Santa Catarina","Blumenau","Fazenda Renaux-Hering, Guabiruba.","-49.0661010742188","-26.9193992614746",NA,NA,"FLOR0009307",NA,"832","700","700","liana, flor cálice vermelho, corola roxa Habitat: borda de mata","34291","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1573","2020-08-20 20:40:40-03","UFSC","FLOR","8072","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Falkenberg, D.B.","2005",NA,NA,"Souza, M.L.; Falkenberg, D.B. & Bertelli, P.","1985","02","14","Brasil","Santa Catarina","Blumenau","Faz. Florestal R. H. Ltda., via Lajeado Alto, Guabiruba.","-49.0661010742188","-26.9193992614746",NA,NA,"FLOR0008072","FLOR0008072","633",NA,NA,"lianoso","34291","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574","2020-08-20 20:40:40-03","UFSC","FLOR","6097","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Berry, P.E.","1988",NA,NA,"Souza, M.L.; Falkenberg, D.B. & Bertelli, P.","1985","02","14","Brasil","Santa Catarina","Blumenau","Faz. Renaux-Hering, via Lajeado Alto.","-49.0661010742188","-26.9193992614746",NA,NA,"FLOR0006097",NA,"609","600","600","lianoso. Paratypus subsp","34291","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1575","2020-08-20 20:40:40-03","UFSC","FLOR","6078","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Berry, P.E.","1988",NA,NA,"Souza, M.L.; Falkenberg, D.B. & Bertelli, P.","1985","02","14","Brasil","Santa Catarina","Blumenau","Faz. Renaux-Hering, via Lajeado Alto, Guabiruba.","-49.0661010742188","-26.9193992614746",NA,NA,"FLOR0006078",NA,"625",NA,NA,"liana, 3m altura. Paratypus subsp","34291","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1576","2020-08-20 20:40:40-03","UFSC","FLOR","6101","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Berry, P.E.","1988",NA,NA,"Souza, M.L.; Falkenberg, D.B. & Bertelli, P.","1985","02","14","Brasil","Santa Catarina","Blumenau","Faz. Renaux-Hering, via Lajeado Alto, Guabiruba.","-49.0661010742188","-26.9193992614746",NA,NA,"FLOR0006101",NA,"613",NA,NA,"lianoso. Paratypus subsp","34291","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1577","2020-08-20 20:40:40-03","UFSC","FLOR","6081","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Berry, P.E.","1988",NA,NA,"Souza, M.L.; Falkenberg, D.B. & Bertelli, P.","1985","02","14","Brasil","Santa Catarina","Blumenau","Faz. Renaux-Hering, via Lajeado Alto, Guabiruba.","-49.0661010742188","-26.9193992614746",NA,NA,"FLOR0006081",NA,"620",NA,NA,"lianoso. Paratypus subsp","34291","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1578","2020-08-20 20:40:40-03","UFSC","FLOR","6086","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E.Berry","Berry, P.E.","1988",NA,NA,"Souza, M.L.; Falkenberg, D.B. & Bertelli, P.","1985","02","14","Brasil","Santa Catarina","Blumenau","Faz. Renaux-Hering, via Lajeado Alto, Guabiruba.","-49.0661010742188","-26.9193992614746",NA,NA,"FLOR0006086",NA,"621",NA,NA,"lianoso. Paratypus subsp","34291","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1579","2020-08-20 14:58:30-03","UFSC","FLOR","7657","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E.Berry",NA,NA,NA,NA,"Falkenberg, D.B.; Berry, P.E.","1985","01","31","Brasil","Santa Catarina","Bom Jardim da Serra",NA,"-49.624698638916","-28.3369007110596",NA,NA,"FLOR0007657",NA,"2290",NA,NA,"flor cálice vermelho, corola violeta. Quanto às dimensões, há grande variação foliar e floral.","32577","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580","2020-08-20 20:40:40-03","UFSC","FLOR","7670","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E.Berry","Berry, P.E.","1988",NA,NA,"Falkenberg, D.B.; Berry, P.E.","1985","01","31","Brasil","Santa Catarina","Bom Jardim da Serra",NA,"-49.624698638916","-28.3369007110596",NA,NA,"FLOR0007670",NA,"2288","1320","1320","corola violeta, cálice vermelho. Paratypus de Fuchsia regia subsp. reitzii.","32577","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1581","2020-08-20 20:40:40-03","UFSC","FLOR","7671","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E.Berry","Berry, P.E.","1988",NA,NA,"Falkenberg, D.B.; Berry, P.E.","1985","01","31","Brasil","Santa Catarina","Bom Jardim da Serra",NA,"-49.624698638916","-28.3369007110596",NA,NA,"FLOR0007671",NA,"2285","1320","1320","corola violeta, cálice vermelho. Paratypus subsp","32577","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
"1582","2020-08-20 20:40:40-03","UFSC","FLOR","16476","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E.Berry","Berry, P.E.","1990",NA,NA,"Falkenberg, D.B.; Berry, P.E. & Brako, L.","1987","01","11","Brasil","Santa Catarina","Bom Jardim da Serra","1/2 km north of Várzea, SC, just north of the border with RS.","-49.624698638916","-28.3369007110596",NA,NA,"FLOR0016476",NA,"3771","1090","1090","arbusto, 1m altura. Paratypus subsp","32577","auto",NA,"Myrtales",NA,NA,NA,NA,"Paratypus",NA,NA,NA,NA,NA
