"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"152","2018-08-31 12:41:43-03","UFLA","ESAL","25539","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Melo, PHA; Torres, DM","3432",NA,NA,NA,NA,"Brasil","Minas Gerais","Aiuruoca","Área dos alojamentos","-44.603333","-21.976111",NA,NA,NA,"erva; ; ; frutos imaturos verdes",NA,NA,"D.M. Torres",NA,NA,NA,NA,"-44.603333","-21.976111",NA,NA,NA,NA,NA,NA,NA,NA
"153","2018-08-31 12:41:43-03","UFLA","ESAL","25925","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Melo, P HA; Torres, DM","3867",NA,NA,NA,NA,"Brasil","Minas Gerais","Aiuruoca","Àrea dos alojamentos","-44.603333","-21.976111",NA,NA,NA,"erva; ; ;",NA,NA,"D.M.Torres",NA,NA,NA,NA,"-44.603333","-21.976111",NA,NA,NA,NA,NA,NA,NA,NA
"154","2018-08-29 16:33:14-03","UFLA","ESAL","30117","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Ventura, ASR","32","2015","12","03",NA,"Brasil","Minas Gerais","Lavras","Fazenda Bela Vista","-44.958778","-21.342278","987","987",NA,"Erva de 0,7m com flores laranja; Campo rupestre",NA,NA,NA,NA,NA,NA,NA,"-44.958778","-21.342278",NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-06-07 18:04:51-03","UFLA","ESAL","31249","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Arruda, I A C; Martins, C P V; Ribeiro, W S","140","2015","09","23",NA,"Brasil","Minas Gerais","Itutinga","Serra do Ouro Grosso","-44.655556","-21.306889","1004","1004",NA,"Erva, 60cm, folhas com a base da superfície adaxial vináceas, brácteas da base do escapo esverdeadas e do ápice acastanhadas, cálice e corola alaranjados e anteras amarelas.; Campo Rupestre, afloramento.",NA,NA,"Arruda, I A C",NA,"2016","12",NA,"-44.655556","-21.306889",NA,NA,NA,NA,NA,NA,NA,NA
"156","2018-10-09 16:31:08-03","UFLA","ESAL","8775","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Gavilanes, ML; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,"erva; ; rósea;; campo rupestre",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"157","2018-10-09 16:31:08-03","UFLA","ESAL","8959","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Gavilanes, ML; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Serra da Bocaina/Poço Bonito, Poço Bonito","-44.999444","-21.245278",NA,NA,NA,"erva; 0.60; vermelha;; campo rupestre",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"158","2018-10-09 16:31:08-03","UFLA","ESAL","9118","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Gavilanes, ML","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,"erva; 0.40; laranja;; campo rupestre",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-08-20 12:04:41-03","UFLA","ESAL","31679","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Domingos, DQ","s.n.","2007","01","13",NA,"Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383",NA,NA,NA,"Campo rupestre",NA,NA,"Domingos, DQ",NA,"2009","01","08",NA,NA,"16658","auto",NA,NA,NA,NA,NA,NA
"160","2017-11-24 14:10:18-02","UFLA","ESAL","11098","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Oliveira, FM de","245",NA,NA,NA,NA,"Brasil","Minas Gerais","Divinópolis",NA,"-44.8838996887207","-20.1389007568359","6","6",NA,"erva; 0.2m; ; marrom; cerrado",NA,NA,"M. L. Gavilanes",NA,NA,NA,NA,NA,NA,"24731","auto",NA,NA,NA,NA,NA,NA
"161","2017-11-24 14:10:18-02","UFLA","ESAL","9055","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Gavilanes, ML","3.699",NA,NA,NA,NA,"Brasil","Minas Gerais","São Tomé das Letras",NA,"-44.9852981567383","-21.7222003936768",NA,NA,NA,"erva; 0.40; alaranjada;; campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16076","auto",NA,NA,NA,NA,NA,NA
"162","2019-12-19 11:17:53-03","UFG","UFG","6984","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Rizzo, J.A.","6984","1971","03","01",NA,"Brasil","Goiás","Goiânia","À esquerda da estrada GOM-1, de Goiânia para Leopoldo de Bulhões, 9km de Goiânia.","-49.2538986206055","-16.6786003112793",NA,NA,NA,"Arbusto de 1m de altura, corola alaranjada quase vermelha, com muitos furtos, estames amarelos.","UFG0006984","UFG0006984","Barroso, G.M.",NA,NA,NA,NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA
"163","2021-03-01 11:55:12-03","UFPE","UFP","74596","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Benko-Iseppon, AM; et. al","1750","2012","12","09",NA,"Brasil","Bahia","Mucuge",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,"Muita formigas nas flores. Área: Rural.; Roseta violácea, flores laranja-vivo.; Crescendo sobre solo argiloso-pedregoso.","UFP074596",NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA
"164","2020-09-12 05:00:02-03","US","US","2270624","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","cabrerae","Dyckia cabrerae","L.B. Sm. & Reitz","L. B. Smith","9262","1956","12","26","South America","Brazil","Santa Catarina",NA,"30 km southwest of Campo Ere, Rio Araca, Mun. Chapeco.",NA,NA,"700",NA,NA,NA,"US00089048","US00089048_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"Holotype",NA,"1",NA
"165","2020-09-12 05:00:02-03","US","US","2270625","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","cabrerae","Dyckia cabrerae","L.B. Sm. & Reitz","L. B. Smith, R. Reitz & O. Sufridini","9262","1956","12","26","South America","Brazil","Santa Catarina",NA,"30 km southwest of Campo Ere, Rio Araca, Mun. Chapeco.",NA,NA,"700",NA,NA,NA,"US01095355","US01095355_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"Isotype",NA,"1",NA
"166","2020-09-12 05:00:02-03","US","US","2981145","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","crocea","Dyckia crocea","L.B. Sm.","A. Krapovickas & C. Cristobal","28760",NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"167","2020-09-12 05:00:02-03","US","US","2579494","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","crocea","Dyckia crocea","L.B. Sm.","G. Hatschbach","17248","1967","10","3","South America - Neotropics","Brazil","Paraná","Colombo","Rio Canguiri","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"US01935307","US01935307_01",NA,NA,NA,NA,NA,NA,NA,"13536","auto","Monocotyledonae",NA,NA,NA,"1",NA
"168","2020-09-12 05:00:02-03","US","US","2647933","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","crocea","Dyckia crocea","L.B. Sm.","G. Hatschbach","27105","1971","10","6","South America - Neotropics","Brazil","Paraná","Sengés","Morro Pelado","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"US01935309","US01935309_01",NA,NA,NA,NA,NA,NA,NA,"55682","auto","Monocotyledonae",NA,NA,NA,"1",NA
"169","2020-09-12 05:00:02-03","US","US","2579487","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","crocea","Dyckia crocea","L.B. Sm.","G. Hatschbach","17391","1967","10","10","South America","Brazil","Paraná","Ponta Grossa","Passo do Pupo.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"US00089050","US00089050_01",NA,NA,NA,NA,NA,NA,NA,"46557","auto","Monocotyledonae",NA,"Holotype",NA,"1",NA
"170","2020-09-12 05:00:02-03","US","US","2579495","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","crocea","Dyckia crocea","L.B. Sm.","G. Hatschbach","17248",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01935308","US01935308_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"171","2020-09-12 05:00:02-03","US","US","2981150","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","crocea","Dyckia crocea","L.B. Sm.","A. Schinini & R. Martinez Crovetto","12266","1975","12","18","South America","Argentina","Corrientes",NA,"Dep. Capital. Perichón. En vegetación chaqueña, entre Selaginella.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"172","2020-09-12 05:00:02-03","US","US","2579498","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","crocea","Dyckia crocea","L.B. Sm.","G. Hatschbach","17372","1967","10","10","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01935310","US01935310_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"173","2020-09-12 05:00:02-03","US","US","2579486","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","crocea","Dyckia crocea","L.B. Sm.","G. Hatschbach","17391","1967","10","10","South America","Brazil","Paraná","Ponta Grossa","Passo do Pupo.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"US00089049","US00089049_01",NA,NA,NA,NA,NA,NA,NA,"46557","auto","Monocotyledonae",NA,"Holotype",NA,"1",NA
"174","2020-09-12 05:00:02-03","US","US","2371201","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","G. Eiten & L. T. Eiten","2396","1960","9","23","South America - Neotropics","Brazil","São Paulo","Mogi Guaçu","Campos das Sete Lagôas. Fazenda Campininha, just north of Riooji-Guaçu. 5,3 km NNW of Padua Sales. About 27 km NW of city of Moji-Mirim","-47.1194","-22.1883","575","650",NA,NA,"US01935376","US01935376_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","3078091","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","pseudococcinea","Dyckia pseudococcinea","L.B. Sm.","P. C. Hutchison & J. Paffaro","8948","1985","8","22","South America - Neotropics","Brazil","São Paulo","Atibaia","Pedra Grande, summit","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"US01935422","US01935422_01",NA,NA,NA,NA,NA,NA,NA,"21675","auto","Monocotyledonae",NA,NA,NA,"1",NA
"176","2020-09-12 05:00:02-03","US","US","3078090","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","pseudococcinea","Dyckia pseudococcinea","L.B. Sm.","P. C. Hutchison & J. Paffaro","8948","1985","8","22","South America - Neotropics","Brazil","São Paulo","Atibaia","Pedra Grande","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"US01935423","US01935423_01",NA,NA,NA,NA,NA,NA,NA,"21675","auto","Monocotyledonae",NA,NA,NA,"1",NA
"177","2020-09-12 05:00:02-03","US","US","2270877","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","pseudococcinea","Dyckia pseudococcinea","L.B. Sm.","G. Hatschbach & R. B. Lange","5381","1958","12","13","South America - Neotropics","Brazil","Paraná","Sengés","Fda.orungava, Rio de Funil","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"US01935425","US01935425_01",NA,NA,NA,NA,NA,NA,NA,"55682","auto","Monocotyledonae",NA,NA,NA,"1",NA
"178","2020-09-12 05:00:02-03","US","US","2585534A","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","pseudococcinea","Dyckia pseudococcinea","L.B. Sm.","G. Hatschbach & Olavo","24765","1970","9","26","South America - Neotropics","Brazil","Paraná","Piraí do Sul","Estr. de Cerne, Serra das Furnas","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,"US01935426","US01935426_01",NA,NA,NA,NA,NA,NA,NA,"37171","auto","Monocotyledonae",NA,NA,NA,"1",NA
"179","2020-09-12 05:00:02-03","US","US","2046567","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","pseudococcinea","Dyckia pseudococcinea","L.B. Sm.","M. B. Foster & R. C. Foster","1144","1940","10","10","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"US00089079","US00089079_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"Isotype",NA,"1",NA
"180","2020-09-12 05:00:02-03","US","US","2270853","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","pseudococcinea","Dyckia pseudococcinea","L.B. Sm.","G. Hatschbach","5102","1958","10","10","South America - Neotropics","Brazil","Paraná","Jaguariaíva","Rio Cajurú","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"US01935424","US01935424_01",NA,NA,NA,NA,NA,NA,NA,"44368","auto","Monocotyledonae",NA,NA,NA,"1",NA
"181","2020-09-12 05:00:02-03","US","US","2057313","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","ex herb. Hatschbach","2620","1951","11","10","South America","Brazil","Paraná",NA,"Mun. Palmeira. Rio do Salto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"182","2020-09-12 05:00:02-03","US","US","2481609","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","I. Mimura","556","1962","9","12","South America - Neotropics","Brazil","São Paulo",NA,"Município de São José dos Campos: uma área disjuntiva de cerrado de várias centenas de km², rodeada antigamente por mata. 6,8-7,2 km ao SSE em linha reta da praça principal de São José dos Campos. Dentro de 100 m ao oeste da estrada para Paraibuna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US","2485235","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","G. Hatschbach","9313","1962","9","23","South America","Brazil","Paraná",NA,"Mun. Ponta Grossa. Parque Vila Velha.",NA,NA,"850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","2483284","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","G. Eiten & I. Mimura","3347B","1961","10","4","South America - Neotropics","Brazil","São Paulo",NA,"Município de São José dos Campos: ca. 7 km south of main plaza of São José dos Campos along road to Paraibuna. (6.5 km due south & 2.0 due east of the plaza.).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","2781486","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","K. Friedrich","s.n.",NA,NA,NA,"South America","Uruguay","Salto",NA,"The Huntington Botanical Gardens [unsure placement]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","2481606","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","G. Eiten & I. Mimura","3347B","1961","10","4","South America - Neotropics","Brazil","São Paulo",NA,"Município de São José dos Campos: ca. 7 km south of main plaza of São José dos campos along road to Paraibuna. (6.5 km S & 2.0 km E of plaza).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","2554404","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","L. Monteiro & M. C. Vianna","132/351",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"S. Tomé das Letras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US","3144890","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","R. Wasum & et al.","4865","1988","11","9","South America","Brazil","Rio Grande do Sul",NA,"Caxias do Sul - Ana Rech - Faxinal.",NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"189","2020-09-12 05:00:02-03","US","US","2283890","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","G. Hatschbach","6366","1959","10","11","South America","Brazil","Paraná",NA,"Mun. Tibagi.",NA,NA,"696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"190","2020-09-12 05:00:02-03","US","US","2847053","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","R. Goodland","745","1967",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Triángulo region. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"191","2020-09-02 16:22:26-03","Cenargen","CEN","14260","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Taciana Barbosa Cavalcanti","864","1991","10","09",NA,"Brasil","GO","MINACU","GO - 060, Minaçu - Santa Tereza (em frente ao motel). Área de influência indireta da UHE - Serra da Mesa.","48.2333333","-13.55","550","550","Exsicatas","Eixo da inflorescência róseo-vináceo. Flores cor de laranja-vivo. Anteras amarelo-ouro. Folhas verde-cinéreas.","CEN00014260","CEN00014260","M.G.L. Wanderley",NA,"1993","10",NA,"48.2333333","-13.55",NA,NA,NA,NA,NA,NA,"2",NA
"192","2019-12-09 17:29:36-03","UFPR","EFC","10137","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","cabrerae","Dyckia cabrerae","L.B.Sm. & Reitz","Kersten, R.","695","2003","10","29",NA,"Brasil","Paraná","Porto Amazonas","Ponte dos Arcos","-49.8903007507324","-25.5447006225586",NA,NA,NA,"Erva terrestre cespitosa. Flores alaranjadas fortes. Folhas crassas. Espinhos bastante pontiagudos. Em afloramento rochoso.","EFC010137",NA,"Büneker, H.M.",NA,"2016","06","01",NA,NA,"14684","auto",NA,NA,NA,NA,NA,NA
"193","2019-12-09 17:29:36-03","UFPR","EFC","6218","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","crocea","Dyckia crocea","L.B.Sm.",NA,NA,"1996","09","24",NA,"Brasil","Paraná","Tibagi","Guartelá","-50.2388","-24.574",NA,NA,NA,"Rupícola, cálice vermelho, corola alaranjada e estames amarelos, refúgio vegetacional","EFC006218",NA,NA,NA,NA,NA,NA,"-50.2388","-24.5740",NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-10-07 09:20:36-03","UEFS","HUEFS","126407","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Stefane, R.","132","2007","06","17",NA,"Brasil","Bahia","Barreiras","Palmeiral.","-45.096111","-12.517222","601","601",NA,NA,"HUEFS0126407","HUEFS0126407","E.Guarçoni",NA,"2011",NA,NA,"45W5'46''","12S31'2''",NA,NA,"Lilianae",NA,NA,NA,NA,NA
"195","2019-10-07 09:20:36-03","UEFS","HUEFS","130376","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Cotrim, A.","1141","2007","07","21",NA,"Brasil","Bahia","São Desidério","Manoel de Souza.","-45.097778","-12.5175","590","590",NA,"Área antropizada.","HUEFS0130376","HUEFS0130376","E.Guarçoni",NA,"2011",NA,NA,"45W5'52''","12S31'3''",NA,NA,"Lilianae",NA,NA,NA,NA,NA
"196","2019-10-07 09:20:36-03","UEFS","HUEFS","165999","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Harley, R.M.","55735","2008","01","19",NA,"Brasil","Bahia","Correntina","BR-349, 35 km ao leste do entroncamento com a BR-020, e ca. 140 km de Correntina","-45.832778","-13.681111","863","863",NA,NA,"HUEFS0165999","HUEFS0165999","E.Guarçoni",NA,"2011",NA,NA,"45W49'58''","13S40'52''",NA,NA,"Lilianae",NA,NA,NA,NA,NA
"197","2019-10-07 09:20:36-03","UEFS","HUEFS","73244","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Cordeiro, J.","653","1989","10","11",NA,"Brasil","Paraná","Palmeira","Córrego das Antas","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"HUEFS0073244","HUEFS0073244",NA,NA,NA,NA,NA,NA,NA,"35166","auto","Lilianae",NA,NA,NA,NA,NA
"198","2019-09-04 18:28:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Dyckia","coccinea","Dyckia coccinea",NA,"F. Sellow",NA,"1827",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"Holotype",NA,NA,NA
"199","2019-07-09 12:55:29-03","F","FMNH-SEEDPLANTS","V0402808F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Dyckia","crocea","Dyckia crocea",NA,"G. G. Hatschbach","17248","1967","10","3","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0402808F","V0402808F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"200","2019-09-04 19:46:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia",NA,"A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"Holotype",NA,NA,NA
"201","2019-07-09 12:56:20-03","F","FMNH-SEEDPLANTS","V0403105F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia",NA,"G. Eiten & L. T. Eiten","2398","1960","9","23","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0403105F","V0403105F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"202","2019-07-09 12:56:20-03","F","FMNH-SEEDPLANTS","V0403106F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia",NA,"G. Eiten & L. T. Eiten","2398","1960","9","23","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0403106F","V0403106F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"203","2019-09-05 16:45:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Dyckia","subinermis","Dyckia subinermis",NA,"G. Niederlein","1205",NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"Holotype",NA,NA,NA
"204","2019-07-09 12:55:46-03","F","FMNH-SEEDPLANTS","V0403125F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa",NA,"R. P. Belém","3777","1968","6","27","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0403125F","V0403125F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"205","2019-07-09 12:55:47-03","F","FMNH-SEEDPLANTS","V0403126F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa",NA,"J. Weir","280","1861",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0403126F","V0403126F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
