"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relationshipType","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","sex"
"213","2020-09-02 16:30:12-03","Cenargen","CEN","47658","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. F. Vieira","Roberto Fontes Vieira","2250","2003","06","06",NA,"Brasil","DF","BRASILIA","Área experimental da Embrapa Recursos Genéticos e Biotecnologia (CENARGEN).","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Material introduzido de comércio local, Brasilia - DF.","CEN00047658","CEN00047658","70570","auto",NA,NA,"2019","05",NA,NA,NA,NA,NA,"2",NA,NA
"214","2020-09-02 16:30:12-03","Cenargen","CEN","47647","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. F. Vieira","Roberto Fontes Vieira","2239","2003","06","06",NA,"Brasil","DF","BRASILIA","Área experimental da Embrapa Recursos Genéticos e Biotecnologia (CENARGEN).","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Material introduzido de Purdue University (EUA) da coleção do Dr. James Simon em 2001.","CEN00047647","CEN00047647","70570","auto",NA,NA,"2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"215","2020-09-02 16:30:12-03","Cenargen","CEN","47639","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. F. Vieira","Roberto Fontes Vieira","2231","2003","06","06",NA,"Brasil","DF","BRASILIA","Área experimental da Embrapa Recursos Genéticos e Biotecnologia (CENARGEN).","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Material introduzido de Purdue University (EUA) da coleção do Dr. James Simon em 2001. Planta estéril.","CEN00047639","CEN00047639","70570","auto",NA,NA,"2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"216","2019-06-05 10:33:37-03","UFG","HJ","80","S","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.",NA,"Souza, L.F.","80","1998","08","30",NA,"Brasil","Goiás","Jataí","Zona urbana.","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,"HJ00000080","HJ00000080","75073","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-13 11:20:50-03","USP","SPF","14754","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Anônimo","Moldenke, HN","20347","1949","07","29",NA,"Estados Unidos","New Jersey","Somerset County","Watchung",NA,NA,NA,NA,NA,NA,"SPF00014754","SPF00014754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-13 11:20:50-03","USP","SPF","173887","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Anônimo","Junqueira, AB","124","2003","12","16",NA,"Brasil","São Paulo","Pedregulho",NA,"-47.387222","-20.161389","895","895",NA,NA,"SPF00173887","SPF00173887",NA,NA,"-47.387222","-20.161389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-13 11:20:50-03","USP","SPF","10739","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Harley, RM","Hoehne, W","s.n.","1941","01",NA,NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00010739","SPF00010739","53584","auto",NA,NA,"1981","10",NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-13 11:20:50-03","USP","SPF","11116","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Harley, RM","Hoehne, W","s.n.","1943","02","01",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00011116","SPF00011116","53584","auto",NA,NA,"1980","06",NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-13 11:20:50-03","USP","SPF","43445","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Hoehne, W","Hoehne, W","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00043445","SPF00043445","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-13 11:20:50-03","USP","SPF","205129","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Harley, RM","Santana, MC","ASE3033","1983","03","03",NA,"Brasil","Sergipe","Aracaju",NA,"-37.0717010498047","-10.9111003875732",NA,NA,NA,NA,"SPF00205129","SPF00205129","28193","auto",NA,NA,"1991","01",NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-03-25 13:52:21-03","UNIVILLE","JOI","3926","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","F.C.S. Vieira","F.C.S. Vieira","192",NA,NA,NA,NA,"Brasil","Santa Catarina","Joinville","Aventureiro.","-48.8456001281738","-26.3043994903564","15","15",NA,"; HABITAT: cultivada; HABITO: erva","JOI003926",NA,"37150","auto",NA,NA,"2007","03","21",NA,NA,NA,NA,NA,NA,NA
"224","2021-03-25 13:52:21-03","UNIVILLE","JOI","1863","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Hering-Rinnert, C.","Hering-Rinnert, C.","977",NA,NA,NA,NA,"Brasil","Santa Catarina","Joinville","Horto Medicinal Univille.","-48.8456001281738","-26.3043994903564",NA,NA,NA,"Projeto Sambucus","JOI001863",NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-07-03 15:41:13-03","UEFS","HUEFS","48456","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Mentha","spicata","Mentha spicata","L.","R.M.Harley","Vieira, R.F.","107","1986","01","23",NA,"Brasil","Distrito Federal","Brasília","Vargem Bonita Chácara Farmacotecnica.","-43","-15",NA,NA,NA,"Cultivo.","HUEFS0048456","HUEFS0048456 HUEFS0048456_e1",NA,NA,"43W0'0''","15S0'0''","1987","11",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"226","2020-07-03 15:41:13-03","UEFS","HUEFS","47501","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Mentha","spicata","Mentha spicata","L.","R.M.Harley","Vieira, R.F.","107","1986","01","23",NA,"Brasil","Distrito Federal","Brasília","Vargem Bonita, chácara farmacotécnica.","-43","-15","1100","1100",NA,NA,"HUEFS0047501","HUEFS0047501_e1",NA,NA,"43W","15S","1987","11",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"227","2019-10-07 09:16:26-03","UEFS","HUEFS","93423","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Mentha","spicata","Mentha spicata","L.","R.M.Harley","Brooks, R.R.","130","1996","01","16",NA,"Argentina","San Luis",NA,"20 km south of Carolina (La Totora) on road to San Luis. Gneiss.",NA,NA,"1400","1400",NA,NA,"HUEFS0093423","HUEFS0093423",NA,NA,NA,NA,"2006","01",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"228","2021-03-04 11:15:44-03","UEFS","HUEFS","167948","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Mentha","spicata","Mentha spicata","L.","R.M.Harley","Juiz, P.J.L.","4","2010","10","07",NA,"Brasil","Bahia","Santo Antônio de Jesus","Centro de Ciências da Saúde - UFRB. Horto de Plantas Medicinais.","-39.2613983154297","-12.9688997268677",NA,NA,NA,NA,"HUEFS0167948","HUEFS0167948","16527","auto",NA,NA,"2012","02",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"229","2019-10-07 09:16:26-03","UEFS","HUEFS","92766","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Mentha","spicata","Mentha spicata","L.",NA,"Garlet, T.M.B.","4","2005","02","02",NA,"Brasil","Rio Grande do Sul","Cruz Alta","Horto da Universidade de Cruz Alta.","-53.6063995361328","-28.638599395752",NA,NA,NA,NA,"HUEFS0092766","HUEFS0092766 HUEFS0092766_01","44498","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"230","2019-10-07 09:16:26-03","UEFS","HUEFS","130493","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Mentha","spicata","Mentha spicata","L.",NA,"Barros, C.S.S.","184","1994","03","24",NA,"Brasil","Alagoas","Belém","Sítio Cabeça Dantas, a 5 km da cidade.","-36.4921989440918","-9.57110977172852",NA,NA,NA,"Área cultivada.","HUEFS0130493","HUEFS0130493","8349","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"231","2019-10-07 09:16:26-03","UEFS","HUEFS","26952","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Mentha","spicata","Mentha spicata","L.",NA,"Azevedo, A.S.","CESJ29721","1995","03","10",NA,"Brasil","Minas Gerais","Juiz de Fora","UFJF.","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"HUEFS0026952","HUEFS0026952","36144","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"232","2021-03-04 11:15:44-03","UEFS","HUEFS","68706","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Mentha","spicata x suaveolens","Mentha spicata x suaveolens",NA,"R.M.Harley","Sacramento, L.V.S.",NA,"2002","11","07",NA,"Brasil","São Paulo","Araraquara","Horto de Plantas Medicinais e Tóxicas da Faculdade de Ciências Farmacêuticas - UNESP.","-48.1699981689453","-21.7900009155273",NA,NA,NA,NA,"HUEFS0068706","HUEFS0068706","29178","auto",NA,NA,"2007","05",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"233","2018-05-14 16:56:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Mentha","spicata","Mentha spicata",NA,"RRC ID Flag","L. van der Hoogte","2190","1987","1","16","South America","Peru","Cuzco",NA,NA,"-72.5","-12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2190",NA
"234","2015-03-07 08:48:53-03","F","FMNH-SEEDPLANTS","V0169835F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Mentha","spicata","Mentha spicata",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0169835F","V0169835F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"235","2015-03-07 08:37:26-03","F","FMNH-SEEDPLANTS","V0220125F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Mentha","spicata","Mentha spicata",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0220125F","V0220125F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"236","2015-03-07 08:48:53-03","F","FMNH-SEEDPLANTS","V0169834F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Mentha","viridis","Mentha viridis",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0169834F","V0169834F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"237","2020-04-29 16:29:56-03","UFVJM","HDJF","4896","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.",NA,"Otoni, TCO","MCF51","2016","03","16","Southern America","Brasil","Minas Gerais","Araçuaí","Comunidade Quilombola Arraial dos Crioulos","-42.058611","-16.867778","322","322",NA,NA,"HDJF004896","HDJF004896_01",NA,NA,"-42.058611","-16.867778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-04-29 16:29:56-03","UFVJM","HDJF","5501","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Guarneire, GJ","Guarneire, GJ","6","2018","01","05","Southern America","Brasil","Minas Gerais","Teófilo Otoni","Vila Betel","-41.51005","-17.837047",NA,NA,NA,NA,"HDJF005501","HDJF005501_01",NA,NA,"-41.51005","-17.837047","2018","07","20",NA,NA,NA,NA,NA,NA,NA
"239","2020-04-29 16:29:56-03","UFVJM","HDJF","4898","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.",NA,"Otoni, TCO","MCF53","2016","03","16","Southern America","Brasil","Minas Gerais","Araçuaí","Comunidade Quilombola Arraial dos Crioulos","-42.058611","-16.867778","321","321",NA,NA,"HDJF004898","HDJF004898_01",NA,NA,"-42.058611","-16.867778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-04-29 16:29:56-03","UFVJM","HDJF","4897","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.",NA,"Otoni, TCO","MCF52","2016","03","16","Southern America","Brasil","Minas Gerais","Araçuaí","Comunidade Quilombola Arraial dos Crioulos","-42.058611","-16.867778","321","321",NA,NA,"HDJF004897","HDJF004897_01",NA,NA,"-42.058611","-16.867778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-04-29 16:29:56-03","UFVJM","HDJF","5060","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.",NA,"Otoni, TCO","MCF251","2017","03","19","Southern America","Brasil","Minas Gerais","Novo Cruzeiro","Zona rural","-41.883889","-17.111389","803","803",NA,NA,"HDJF005060","HDJF005060_01",NA,NA,"-41.883889","-17.111389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-01-27 18:25:02-03","IAC","IAC","55966","S","Plantae",NA,NA,"Lamiaceae","Mentha","× piperita l. × m. spicata l.","Mentha × piperita l. × m. spicata l.",NA,"L.C. Bernacci","T. Sacco","s/nº","1963",NA,NA,NA,"Itália","Piemonte","Turim","Turin, Universidade de Turin, Horto Botânico","45.074645","7.687936",NA,NA,NA,NA,NA,NA,NA,NA,"45.074645","7.687936","2015","08","05",NA,NA,NA,NA,NA,NA,NA
"243","2020-01-27 18:25:02-03","IAC","IAC","18293","S","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R.M. Harley","S.R. Santos","s/nº","1957","01","24",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa (Seção de Fumo)","-47.077171","-22.870251",NA,NA,NA,"Nome popular: hotelã-pimenta",NA,NA,NA,NA,"-47.077171","-22.870251","2019","11","20",NA,NA,NA,NA,NA,NA,NA
"244","2020-01-27 18:25:02-03","IAC","IAC","56951","S","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R.M. Harley","D.A. Rodrigues; L.C. Bernacci & E.G. Fabri","09","2019","02","04",NA,"Brasil","São Paulo","Campinas","IAC - Fazenda Santa Elisa","-47.077171","-22.87025",NA,NA,NA,NA,NA,NA,NA,NA,"-47.077171","-22.87025","2019","02","04",NA,NA,NA,NA,NA,NA,NA
"245","2019-11-06 16:08:37-03","IAC","IAC","6150","S","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","C.F. Nardin","O. Zagatto","s/nº","1941","02","06",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, campo experimental","-47.077171","-22.870251",NA,NA,NA,"Nome popular: hortelã-verde, hortelã",NA,NA,NA,NA,"-47.077171","-22.870251","2005","03","01",NA,NA,NA,NA,NA,NA,NA
"246","2020-01-27 18:25:02-03","IAC","IAC","9054","S","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R.M. Harley","A.R. Lima","63","1948","01","15",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa (Seção de Fumo)","-47.077171","-22.870251",NA,NA,NA,"Nome popular: hortelã. Plantas inseticidas e medicinais",NA,NA,NA,NA,"-47.077171","-22.870251","2019","11","20",NA,NA,NA,NA,NA,NA,NA
"247","2020-01-27 18:25:02-03","IAC","IAC","9056","S","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R.M. Harley","A.R. Lima","65","1948","01","15",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa (Seção de Fumo)","-47.077171","-22.870251",NA,NA,NA,"Nome popular: hortelã. Plantas inseticidas e medicinais",NA,NA,NA,NA,"-47.077171","-22.870251","2019","11","20",NA,NA,NA,NA,NA,NA,NA
"248","2020-01-27 18:25:02-03","IAC","IAC","9057","S","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R.M. Harley","A.R. Lima","66","1948","01","15",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa (Seção de Fumo)","-47.077171","-22.870251",NA,NA,NA,"Nome popular: hortelã. Plantas inseticidas e medicinais",NA,NA,NA,NA,"-47.077171","-22.870251","2019","11","20",NA,NA,NA,NA,NA,NA,NA
"249","2020-01-27 18:25:02-03","IAC","IAC","55954","S","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","T. Sacco","T. Sacco","s/nº","1963",NA,NA,NA,"Itália","Piemonte","Turim","Turin, Universidade de Turin, Horto Botânico","45.074645","7.687936",NA,NA,NA,NA,NA,NA,NA,NA,"45.074645","7.687936","1963","06","30",NA,NA,NA,NA,NA,NA,NA
"250","2019-11-06 16:08:37-03","IAC","IAC","55951","S","Plantae",NA,NA,"Lamiaceae","Mentha","viridis","Mentha viridis","(L.) L.","T. Sacco","T. Sacco","s/nº","1963",NA,NA,NA,"Itália","Piemonte","Turim","Turin, Universidade de Turin, Horto Botânico","45.074645","7.687936",NA,NA,NA,"Identificação inicial não localizada: Mentha viridis L. var. typica. f. pallescens Sacco.",NA,NA,NA,NA,"45.074645","7.687936","1963","06","30",NA,NA,NA,NA,NA,NA,NA
"251","2019-11-06 16:08:37-03","IAC","IAC","55950","S","Plantae",NA,NA,"Lamiaceae","Mentha","viridis","Mentha viridis","(L.) L.","T. Sacco","T. Sacco","s/nº","1963",NA,NA,NA,"Itália","Piemonte","Turim","Turin, Universidade de Turin, Horto Botânico","45.074645","7.687936",NA,NA,NA,"Identificação inicial não localizada: Mentha viridis L. var. brevipetiolata Rchb.",NA,NA,NA,NA,"45.074645","7.687936","1963","06","30",NA,NA,NA,NA,NA,NA,NA
"252","2019-11-13 16:04:44-03","UNISANTA","HUSC","8740","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.",NA,"Vieira, A.; et al.","s.n.","2007","03","10",NA,"Brasil","São Paulo","Praia Grande","Vila Tupi.","-46.4000015258789","-24",NA,NA,NA,NA,NA,NA,"22363","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-07-21 15:08:17-03","UNISANTA","HUSC","'12283","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Magenta; Villaça, I.","Villaça, I.M.","102","2018","09","16",NA,"Brasil","São Paulo","Santos","Monte Cabrão","-46.3300018310547","-23.9599990844727",NA,NA,NA,"erva, 0,15 cm",NA,NA,"26836","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-13 16:04:44-03","UNISANTA","HUSC","'12283","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Magenta; Villaça, I.","Villaça, I.M.","102","2018","09","16",NA,"Brasil","São Paulo","Santos","Monte Cabrão","-46.3300018310547","-23.9599990844727",NA,NA,NA,"erva, 0,15 cm",NA,NA,"26836","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-03-10 11:38:41-03","UNILA","EVB","3690","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Silva, G.P.","Silva, G.P.","43","2019","01","25",NA,"Brasil","Paraná","Foz do Iguaçu","Ervanário de Plantas Medicinais no Refúgio Biológico Bela Vista. Refúgio Biológico Bela Vista","-54.5881004333496","-25.5478000640869",NA,NA,NA,"Flor lilás. Habitat: Canteiro cultivado. Solo argiloso. Habito: Herbácea","EVB003690","EVB003690","39570","auto",NA,NA,"2019","02","04",NA,NA,NA,NA,NA,NA,NA
"256","2020-12-16 08:42:17-03","Fiocruz","FIOCRUZ-CBPM","96","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.",NA,"Monteiro, S.","121","1993","05","08",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ilha do Governador.","-43.207778","-22.903333",NA,NA,NA,"Herbácea ereta, 20 cm. de altura; flores lilás azuladas.","CBPM00000096",NA,NA,NA,"43º12'28''W","22º54'12''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-12-16 08:42:17-03","Fiocruz","FIOCRUZ-CBPM","99","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.",NA,"Monteiro, S.","247","2000","01","27",NA,"Brasil","Rio de Janeiro","Carmo","Hosp. Est. Teixeira Brandão.","-42.608889","-21.934167",NA,NA,NA,"Herbácea; folhas discolores verde claro; flores lilás.","CBPM00000099",NA,NA,NA,"42º36'32''W","21º56'3''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-12-16 08:42:17-03","Fiocruz","FIOCRUZ-CBPM","1611","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","M.F.O. Silva et Galvão, M.N.","Galvão, M.N.; Machado, M.;et al.","1079","2017","01","10",NA,"Brasil","Bahia","Alcobaça","Comunidade de Pouso Alegre.","-39.596667","-17.411667",NA,NA,NA,NA,"CBPM00001611",NA,NA,NA,"39º35'48''W","17º24'42''S","2018","11","12",NA,NA,NA,NA,NA,NA,NA
"259","2019-11-01 15:01:49-03","UnB","UB","194506","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Mentha","viridis","Mentha viridis","(L.) L.",NA,"Ferreira, LE","s.n.","2013","05","03","Southern America","Brasil",NA,NA,"Sítio Oficina das Ervas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-11-01 15:01:49-03","UnB","UB","194973","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Mentha","viridis","Mentha viridis","(L.) L.",NA,"Ferreira, LE","s.n.","2013","05","03","Southern America","Brasil",NA,NA,"Sítio Oficina das Ervas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-08-20 14:56:47-03","UFSC","FLOR","29410","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Mentha","spicata","Mentha spicata","L.",NA,"Zanin, A.","s.n.","1995","03","22",NA,"Brasil","Santa Catarina","Florianópolis","Horto Botânico, UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0029410",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-01-31 10:38:32-03","IFAM","EAFM","12179","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Marques, M.S.","Marques, M.S.","1292","2010","05","26",NA,"Brasil","Santa Catarina","Florianópolis","Canto dos Araçás, quintal","-48.5491981506348","-27.596700668335",NA,NA,NA,"; DESC: arbusto; medicinal; folha",NA,NA,"27000","auto",NA,NA,"2010","05","26",NA,NA,NA,NA,NA,NA,NA
"263","2020-01-31 10:38:32-03","IFAM","EAFM","12163","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Marques, M.S.","Marques, M.S.","1271","2010","01","28",NA,"Brasil","Santa Catarina","Florianópolis","Costa da Lagoa, quintal","-48.5491981506348","-27.596700668335",NA,NA,NA,"; DESC: medicinal; folha",NA,NA,"27000","auto",NA,NA,"2010","01","28",NA,NA,NA,NA,NA,NA,NA
"264","2020-01-31 10:38:32-03","IFAM","EAFM","12199","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Marques, M.S.","Marques, M.S.","1326","2010","04","27",NA,"Brasil","Santa Catarina","Florianópolis","Canto dos Araçás, quintal","-48.5491981506348","-27.596700668335",NA,NA,NA,"; DESC: herbáceo; medicinal; folha",NA,NA,"27000","auto",NA,NA,"2010","04","27",NA,NA,NA,NA,NA,NA,NA
"265","2020-01-31 10:38:32-03","IFAM","EAFM","12171","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Marques, M.S.","Marques, M.S.","1279","2010","05","04",NA,"Brasil","Santa Catarina","Florianópolis","Costa da Lagoa, quintal","-48.5491981506348","-27.596700668335",NA,NA,NA,"; DESC: arbusto; medicinal; folha",NA,NA,"27000","auto",NA,NA,"2010","05","04",NA,NA,NA,NA,NA,NA,NA
"266","2020-01-31 10:38:32-03","IFAM","EAFM","7565","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Pedrollo, C.T.","Pedrollo, C.T.","308","2012","10","06",NA,"Brasil","Roraima","Rorainópolis","Xixuaú, Canteiro da Zuila","-61.557785","-0.795108","37","37",NA,"; HABITAT: Quintal; DESC: Erva, 15 cm. Caule roxo. Indicada no tratamento de desinteria de criança; informante: Keila.",NA,NA,NA,NA,"-61.557785","-0.795108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-01-31 10:38:32-03","IFAM","EAFM","12200","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Marques, M.S.","Marques, M.S.","1328","2010","04","27",NA,"Brasil","Santa Catarina","Florianópolis","Canto dos Araçás, quintal","-48.5491981506348","-27.596700668335",NA,NA,NA,"; DESC: herbáceo; medicinal; folha",NA,NA,"27000","auto",NA,NA,"2010","04","27",NA,NA,NA,NA,NA,NA,NA
"268","2020-01-31 10:38:32-03","IFAM","EAFM","12173","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Marques, M.S.","Marques, M.S.","1282","2010","05","08",NA,"Brasil","Santa Catarina","Florianópolis","Costa da Lagoa, quintal","-48.5491981506348","-27.596700668335",NA,NA,NA,"; DESC: medicinal; folha",NA,NA,"27000","auto",NA,NA,"2010","05","08",NA,NA,NA,NA,NA,NA,NA
