"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","county","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"185","2020-02-08 10:25:35-03","NBC","NL-BOTANY","U 0004792","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Guillemin JBA","1840","01","01","Southern America","Brazil",NA,NA,"a l'extremité de l'aquedne.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200004792 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0004792",NA,NA,"Rosales","Gaudich.","Rio de Janeiro","Rio de J. Carcorado",NA,NA,NA,"Berg CC","NL-U0004792",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","247346 B",NA,NA
"186","2020-02-08 10:25:35-03","NBC","NL-BOTANY","U 0285559","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Krukoff BA","1931","01","01","Southern America","Brazil",NA,NA,"In terra firme.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285559 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0285559",NA,NA,"Rosales","Gaudich.","Mato Grosso","State of Mato Grosso: near Tabajara, upper Machado River region.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw19305",NA,NA
"187","2020-02-08 10:25:35-03","NBC","NL-BOTANY","U.1436378","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Vicentini A; Pereira EC","1994","12","06","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436378 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436378",NA,NA,"Rosales","Gaudich.",NA,"Reserva Florestal Ducke, Manaus-Intacoatiara, km 26.","-59.966667","-2.883333",NA,NA,"NL-U1436378",NA,NA,NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333","Magnoliopsidae",NA,NA,NA
"188","2020-02-08 10:25:35-03","NBC","NL-BOTANY","U.1436400","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Berg CC","1973","10","19","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436400 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436400",NA,NA,"Rosales","Gaudich.",NA,"Flora Brasiliensis. Mato Grosso: Humboldt Centre, Rio Aripuana.","-59.35","-10.2",NA,NA,"NL-U1436400",NA,NA,NA,NA,NA,NA,NA,NA,"-59.35","-10.2","Magnoliopsidae",NA,NA,NA
"189","2020-02-08 10:25:36-03","NBC","NL-BOTANY","U.1436449","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Kuhlmann JG","1923","10","26","Southern America","Brazil",NA,NA,"Mata.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436449 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436449",NA,NA,"Rosales","Gaudich.","Acre","Sao Luiz, Territorio do Acre, Brazil",NA,NA,NA,"Berg CC","NL-U1436449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0180402",NA,NA
"190","2020-02-08 10:25:36-03","NBC","NL-BOTANY","U.1436451","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Sucre Benjamin D; Ichaso CLF","1968","10","11","Southern America","Brazil",NA,NA,"Crescendo em mata densa.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436451 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436451",NA,NA,"Rosales","Gaudich.","Rio de Janeiro","Brasil. Estado da Guanabara, Matas do Alto da Boa Vista.",NA,NA,NA,"Carauta JPP","NL-U1436451",NA,NA,NA,NA,NA,"1978","06","01",NA,NA,"Magnoliopsidae","U 0180419",NA,NA
"191","2020-02-08 10:25:36-03","NBC","NL-BOTANY","U.1436452","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Santos TS dos","1971","03","29","Southern America","Brazil",NA,NA,"Plantaçao de cacau.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436452 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436452",NA,NA,"Rosales","Gaudich.","Espírito Santo","E.S. Linhares estrada a povoaþao ao L.",NA,NA,NA,"Berg CC","NL-U1436452",NA,NA,NA,NA,NA,"1978","08","01",NA,NA,"Magnoliopsidae","U 0180417",NA,NA
"192","2020-02-08 10:25:36-03","NBC","NL-BOTANY","U.1436453","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Pinheiro RS","1971","04","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436453 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436453",NA,NA,"Rosales","Gaudich.","Bahia","Bahia. Rod. Banco Central Ubaitaba Plantaþao de cacau.",NA,NA,NA,"Berg CC","NL-U1436453",NA,NA,NA,NA,NA,"1978","08","01",NA,NA,"Magnoliopsidae","U 0180416",NA,NA
"193","2020-02-08 10:25:35-03","NBC","NL-BOTANY","U.1436376","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Krukoff BA","1931","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436376 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436376",NA,NA,"Rosales","Gaudich.","Amazonas",NA,NA,NA,NA,"Berg CC","NL-U1436376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0049503",NA,NA
"194","2020-02-08 10:25:30-03","NBC","NL-BOTANY","L.1072477","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Prance GT; Berg CC","1973","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072477 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072477",NA,NA,"Rosales","Gaudich.","Amazonas",NA,NA,NA,NA,NA,"NL-L1072477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw20941",NA,NA
"195","2020-02-08 10:25:30-03","NBC","NL-BOTANY","L.1072478","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Prance GT; Berg CC","1973","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072478 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072478",NA,NA,"Rosales","Gaudich.","Amazonas",NA,NA,NA,NA,NA,"NL-L1072478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw20941",NA,NA
"196","2020-02-08 10:25:30-03","NBC","NL-BOTANY","L.1072479","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Prance GT; Berg CC","1973","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072479 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072479",NA,NA,"Rosales","Gaudich.","Amazonas",NA,NA,NA,NA,NA,"NL-L1072479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw20941",NA,NA
"197","2020-02-08 10:25:30-03","NBC","NL-BOTANY","L.1072480","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Prance GT; Berg CC","1973","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072480 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072480",NA,NA,"Rosales","Gaudich.","Amazonas",NA,NA,NA,NA,NA,"NL-L1072480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw20941",NA,NA
"198","2020-02-08 10:25:30-03","NBC","NL-BOTANY","L.1072491","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Krukoff BA","1931","01","01","Southern America","Brazil",NA,NA,"In terra firme.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072491 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072491",NA,NA,"Rosales","Gaudich.","Mato Grosso","State of Mato Grosso: near Tabajara, upper Machado River region.",NA,NA,NA,NA,"NL-L1072491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw19305",NA,NA
"199","2020-02-08 10:25:30-03","NBC","NL-BOTANY","L.1072492","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Krukoff BA","1931","01","01","Southern America","Brazil",NA,NA,"In terra firme.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072492 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072492",NA,NA,"Rosales","Gaudich.","Mato Grosso","State of Mato Grosso: near Tabajara, upper Machado River region.",NA,NA,NA,NA,"NL-L1072492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw19305",NA,NA
"200","2020-02-08 10:25:30-03","NBC","NL-BOTANY","L.1072493","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Krukoff BA","1931","01","01","Southern America","Brazil",NA,NA,"In terra firme.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072493 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072493",NA,NA,"Rosales","Gaudich.","Mato Grosso","State of Mato Grosso: near Tabajara, upper Machado River region.",NA,NA,NA,NA,"NL-L1072493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw19305",NA,NA
"201","2020-02-08 10:25:30-03","NBC","NL-BOTANY","L.1072494","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Krukoff BA","1931","01","01","Southern America","Brazil",NA,NA,"In terra firme.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072494 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072494",NA,NA,"Rosales","Gaudich.","Mato Grosso","State of Mato Grosso: near Tabajara, upper Machado River region.",NA,NA,NA,NA,"NL-L1072494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw19305",NA,NA
"202","2020-02-08 10:25:30-03","NBC","NL-BOTANY","L.1072495","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Krukoff BA","1934","01","01","Southern America","Brazil",NA,NA,"On terra firme.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072495 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072495",NA,NA,"Rosales","Gaudich.","Amazonas","State of Amazonas: Municipallity Humayta, near Livramento, on Rio Livramento.",NA,NA,NA,NA,"NL-L1072495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw8126",NA,NA
"203","2020-02-08 10:25:30-03","NBC","NL-BOTANY","L.1072496","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Krukoff BA","1934","01","01","Southern America","Brazil",NA,NA,"On terra firme.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072496 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072496",NA,NA,"Rosales","Gaudich.","Amazonas","State of Amazonas: Municipallity Humayta, near Livramento, on Rio Livramento.",NA,NA,NA,NA,"NL-L1072496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw8126",NA,NA
"204","2020-02-08 10:25:30-03","NBC","NL-BOTANY","L.1072497","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Krukoff BA","1934","01","01","Southern America","Brazil",NA,NA,"On terra firme.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072497 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072497",NA,NA,"Rosales","Gaudich.","Amazonas","State of Amazonas: Municipallity Humayta, near Livramento, on Rio Livramento.",NA,NA,NA,NA,"NL-L1072497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw8126",NA,NA
"205","2020-02-08 10:25:30-03","NBC","NL-BOTANY","L.1072498","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Krukoff BA","1934","01","01","Southern America","Brazil",NA,NA,"On terra firme.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072498 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072498",NA,NA,"Rosales","Gaudich.","Amazonas","State of Amazonas: Municipallity Humayta, near Livramento, on Rio Livramento.",NA,NA,NA,NA,"NL-L1072498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw8126",NA,NA
"206","2020-02-08 10:25:30-03","NBC","NL-BOTANY","L.1614721","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Burchell WJ",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1614721 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1614721",NA,NA,"Rosales","Gaudich.","Minas Gerais","Brasilia, from Minas Gerais to G....",NA,NA,NA,"Lanjouw J; Wessels Boer JG","NL-L1614721",NA,NA,NA,NA,NA,"1961","05","01",NA,NA,"Magnoliopsidae","L 0813979",NA,NA
"207","2020-02-08 10:25:31-03","NBC","NL-BOTANY","L.1614722","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Riedel L","1923","09","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1614722 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1614722",NA,NA,"Rosales","Gaudich.","Rio de Janeiro","Brasilia, Mandiocca.",NA,NA,NA,"Lanjouw J; Wessels Boer JG","NL-L1614722",NA,NA,NA,NA,NA,"1961","05","01",NA,NA,"Magnoliopsidae","L 0813978",NA,NA
"208","2020-02-08 10:25:31-03","NBC","NL-BOTANY","L.3917826","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Daly DC; et al.","2001","10","30","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3917826 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3917826",NA,NA,"Rosales","Gaudich.",NA,"Brazil, Acre. Mun. Manoel Urbano: Rio Chandless (tributary of Rio Purus), left bank, Canamarí, downstream from Igarapé Canamarí.","-69.933333","-9.37825",NA,NA,"NL-L3917826",NA,NA,NA,NA,NA,NA,NA,NA,"-69.933333","-9.37825","Magnoliopsidae",NA,NA,NA
"209","2020-02-08 10:25:31-03","NBC","NL-BOTANY","L.3918510","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Maas PJM; Maas-van de Kamer H; Oliveira EC de","2001","11","03","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3918510 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3918510",NA,NA,"Rosales","Gaudich.",NA,"Brazil. Acre, Mun. Rio Branco: Parque Zoobotânico, Universidade Federal do Acre, around HPZ Herbarium. Secondary forest.",NA,NA,NA,NA,"NL-L3918510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"210","2020-02-08 10:25:31-03","NBC","NL-BOTANY","L.3926595","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Bèrgeron S; Román I",NA,NA,NA,"Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3926595 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3926595",NA,NA,"Rosales","Gaudich.",NA,"N. Witoto: Tobarai. Arbol terrestre de n DAP:, cm cort, muerta marón negra viva blanca, alb. amarilla clar exudado blanco crema amargo lento por puntos. Caqueta rio Caqueta Araracuar terraza antigua baja camino de cazeria.",NA,NA,NA,NA,"NL-L3926595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"211","2020-02-08 10:25:31-03","NBC","NL-BOTANY","L.4163553","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Fuentes A; et al.","2007","04","24","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4163553 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4163553",NA,NA,"Rosales","Gaudich.",NA,"La Paz: Franz Tamayo. Parque Nacional madidi, Mojos, sector Fuertecillo, por el camino a Queara.","-68.935278","-14.600278",NA,NA,"NL-L4163553",NA,NA,NA,NA,NA,NA,NA,NA,"-68.935278","-14.600278","Magnoliopsidae",NA,NA,NA
"212","2020-02-08 10:25:31-03","NBC","NL-BOTANY","L.4163556","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Fuentes A; et al.","2007","05","07","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4163556 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4163556",NA,NA,"Rosales","Gaudich.",NA,"la Paz: Franz Tamayo. Parque Nacional Madidi, Mojos, sector pueblo, parcela temporial 221 (0.1 ha) y alrededores.","-68.876389","-14.578056",NA,NA,"NL-L4163556",NA,NA,NA,NA,NA,NA,NA,NA,"-68.876389","-14.578056","Magnoliopsidae",NA,NA,NA
"213","2020-02-08 10:25:31-03","NBC","NL-BOTANY","L.4176315","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Delprete PG; Oliveira M","2001","12","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4176315 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4176315",NA,NA,"Rosales","Gaudich.",NA,"Acre. Senador Guiomard: Fazenda Experimental Catuaba, 27 km from Rio Branco on road BR-364 to Porto Velho.","-67.566667","-10.066667",NA,NA,"NL-L4176315",NA,NA,NA,NA,NA,NA,NA,NA,"-67.566667","-10.066667","Magnoliopsidae",NA,NA,NA
"214","2020-02-08 10:25:35-03","NBC","NL-BOTANY","U 0004791","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Gaudichaud-Beaupré C","1834","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200004791 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0004791",NA,NA,"Rosales","Gaudich.","Rio de Janeiro","Herb. Bresil.- Rio de J.",NA,NA,NA,"Berg CC","NL-U0004791",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","247339 B",NA,NA
"215","2020-02-08 10:25:35-03","NBC","NL-BOTANY","U 0285558","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Maguire B; et al.","1963","09","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285558 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0285558",NA,NA,"Rosales","Gaudich.",NA,"Belem-Brasilia-Acre highways. Estado Para, Doias,Mato Grosso,Terr.Randonia,Brasil. Bananeiras,Terr. Rondonia. Along Madeira-Mamore Railway.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw16456",NA,NA
"216","2020-02-08 10:25:35-03","NBC","NL-BOTANY","U 0285562","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Prance GT; Berg CC","1973","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285562 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0285562",NA,NA,"Rosales","Gaudich.","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw20941",NA,NA
"217","2020-02-08 10:25:35-03","NBC","NL-BOTANY","U 0290900","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Prance GT",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200290900 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0290900",NA,NA,"Rosales","Gaudich.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw23733",NA,NA
"218","2020-02-08 10:25:35-03","NBC","NL-BOTANY","U 0290903","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Krukoff BA","1934","01","01","Southern America","Brazil",NA,NA,"On terra firme.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200290903 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0290903",NA,NA,"Rosales","Gaudich.","Amazonas","State of Amazonas: Municipallity Humayta, near Livramento, on Rio Livramento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw8126",NA,NA
"219","2020-02-08 10:25:35-03","NBC","NL-BOTANY","U.1436247","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Gentry AH; Aronson J; Ramirez R","1979","10","17","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436247 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436247",NA,NA,"Rosales","Gaudich.",NA,"Madre de Dios, Cashucocha Camp, Río Manu, Parque Nacional de Manu, mature forest on alluvial soil, Transect 1.",NA,NA,NA,NA,"NL-U1436247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"220","2020-02-08 10:25:35-03","NBC","NL-BOTANY","U.1436251","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Boom BM","1983","11","21","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436251 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436251",NA,NA,"Rosales","Gaudich.",NA,"Ethnobotany of the Chácobo Indians, Dept. of Beni, Prov. of Vaca Diez, Vicinity of the Chácobo village, Tropical Wet Forest.","-66.033333","-11.75",NA,NA,"NL-U1436251",NA,NA,NA,NA,NA,NA,NA,NA,"-66.033333","-11.75","Magnoliopsidae",NA,NA,NA
"221","2020-02-08 10:25:35-03","NBC","NL-BOTANY","U.1436254","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Solomon JC","1981","09","29","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436254 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436254",NA,NA,"Rosales","Gaudich.",NA,"Department of Beni, Province of Vaca Diez, Tumi Chucua 30 km S of Riberalta, flood pain forest.","-66.166667","-11.133333",NA,NA,"NL-U1436254",NA,NA,NA,NA,NA,NA,NA,NA,"-66.166667","-11.133333","Magnoliopsidae",NA,NA,NA
