"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount"
"238","2020-12-10 13:14:00-03","MO","MOBOT","3578819","PreservedSpecimen","Plantae",NA,NA,"Ophioglossaceae","Ophioglossum","palmatum","Ophioglossum palmatum","L.","Jürgen Homeier|B. Hell","Homeier 1287","2004","3","27","South America","Ecuador","Zamora-Chinchipe",NA,"Reserva San Francisco, road Loja-Zamora, ca. 35 km from Loja, montane tropical forest","-79.0666667","-3.9666667","2235.00000000",NA,NA,NA,NA,NA,"J. Homeier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"239","2013-07-09 09:07:00-03","MO","MOBOT","763881","PreservedSpecimen","Plantae",NA,NA,"Ophioglossaceae","Ophioglossum","palmatum","Ophioglossum palmatum","L.","Philip J. Barbour","Barbour 2860","1978","8","12","South America","Peru","Amazonas","Bagua","20 km. (by trail) east of La Peca. Humid cloud forest.","-78.27138","-5.61277","1981.20000000",NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","3"
"240","2013-07-09 09:14:00-03","MO","MOBOT","763988","PreservedSpecimen","Plantae",NA,NA,"Ophioglossaceae","Ophioglossum","palmatum","Ophioglossum palmatum","L.","Philip J. Barbour","Barbour 2940","1978","8","13","South America","Peru","Amazonas","Bagua","20-25 km. (by trail) east of La Peca. Humid cloud forest.","-78.35","-5.6","1905.00000000",NA,NA,NA,NA,"2019.30000000","R.G. Stolze",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","3"
"241","2019-01-02 09:56:00-02","MO","MOBOT","816","PreservedSpecimen","Plantae",NA,NA,"Ophioglossaceae","Ophioglossum","palmatum","Ophioglossum palmatum","L.","H. van der Werff","van der Werff 8352","1986","3","4","South America","Peru","Pasco","Oxapampa","surroundings of Oxapampa in secondary forests and pastizal.","-75.4016667","-10.5775","1800.00000000",NA,NA,NA,NA,NA,"H. van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-8","3"
"242","2018-04-19 15:15:13-03","UNIOESTE","UNOP","1152","S","Plantae",NA,NA,"Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","Ferneda Rocha, L.C.; Escher, A.; Buturi, V.C.; Cardozo, A.P.; Engels, M.E.; Escher, A.; Buturi, V.C.; Cardozo, A.P.; Engels, M.E.","288","2013","10","21",NA,"Brasil","Paraná","Matinhos","Parque Nacional Saint Hilaire & Lange, Salto Cambará","-48.5428009033203","-25.8174991607666",NA,NA,"Epífita.",NA,NA,NA,"Ferneda Rocha, L.C.","15275","auto","2013","10","20",NA,NA,NA,NA,NA,NA
"243","2018-04-19 15:15:13-03","UNIOESTE","UNOP","1076","S","Plantae",NA,NA,"Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","Ferneda Rocha, L.C.; Escher, A.; Buturi, V.C.; Cardozo, A.P.; Engels, M.E.; Escher, A.; Buturi, V.C.; Cardozo, A.P.; Engels, M.E.","288","2013","10","21",NA,"Brasil","Paraná","Matinhos","Parque Nacional Saint Hilaire & Lange, Salto Cambará","-48.5428009033203","-25.8174991607666",NA,NA,"Epífita.",NA,NA,NA,"Ferneda Rocha, L.C.","15275","auto","2013","10","20",NA,NA,NA,NA,NA,NA
"244","2018-04-19 15:15:13-03","UNIOESTE","UNOP","4949","S","Plantae",NA,NA,"Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","Cordeiro, J.; Santos, S.A.; Santos, S.A.","2942","2008","06","20",NA,"Brasil","Paraná","Ponta Grossa","Cachoeira da Mariquinha.","-50.1618995666504","-25.0949993133545",NA,NA,"Sobre tronco de <em>Ocotea puberula</em>. No caminho da mata.",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2018-04-19 15:15:13-03","UNIOESTE","UNOP","1192","S","Plantae",NA,NA,"Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","Ferneda Rocha, L.C.; Engels, M.E.; Imig, D.C.; Engels, M.E.; Imig, D.C.","182","2013","04","26",NA,"Brasil","Santa Catarina","Laguna","Setor industrial.","-48.7807998657227","-28.4825000762939",NA,NA,"Epífita.",NA,NA,NA,"Ferneda Rocha, L.C.","21199","auto","2013","05",NA,NA,NA,NA,NA,NA,NA
"246","2021-01-10 20:52:45-03","INPA","INPA","178036","S","Plantae","Polypodiopsida","Ophioglossales","Ophioglossaceae","Ophioglossum","palmatum","Ophioglossum palmatum","L.","Prado, J","613","1995","03","16","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Margem do igarapé Barro Branco.","-59.966667","-2.883333",NA,NA,NA,"INPA0178036","INPA0178036 INPA0178036_e",NA,"Prado, J",NA,NA,"1996","10",NA,NA,"-59.966667","-2.883333",NA,NA,NA
"247","2020-08-31 09:22:46-03","INPA","INPA","10766","S","Plantae","Polypodiopsida","Ophioglossales","Ophioglossaceae","Ophioglossum","palmatum","Ophioglossum palmatum","L.","Rodrigues, WA","4200","1962","02","08","Southern America","Brasil","Amazonas","Manaus","Manaus","-60.05","-3.45",NA,NA,NA,"INPA0010766","INPA0010766 INPA0010766_e",NA,"Freitas, M",NA,NA,"1962","02","23",NA,"-60.05","-3.45",NA,NA,NA
"248","2020-08-31 09:22:46-03","INPA","INPA","182855","S","Plantae","Polypodiopsida","Ophioglossales","Ophioglossaceae","Ophioglossum","palmatum","Ophioglossum palmatum","L.","Flores Arévalo, M","776","1995","08","31","Southern America","Brasil","Amazonas","Manaus","Campos UFAM, P ( ), SP ( ). Bosque campina.","-59.966667","-3.1",NA,NA,NA,"INPA0182855","INPA0182855 INPA0182855_e",NA,NA,NA,NA,NA,NA,NA,NA,"-59.966667","-3.1",NA,NA,NA
"249","2020-08-31 09:22:46-03","INPA","INPA","182856","S","Plantae","Polypodiopsida","Ophioglossales","Ophioglossaceae","Ophioglossum","palmatum","Ophioglossum palmatum","L.","Flores Arévalo, M","768","1995","08","31","Southern America","Brasil","Amazonas","Manaus","Campos UFAM, P ( 2), SP ( ). Bosque Primario.","-59.966667","-3.1",NA,NA,NA,"INPA0182856","INPA0182856 INPA0182856_e",NA,NA,NA,NA,NA,NA,NA,NA,"-59.966667","-3.1",NA,NA,NA
"250","2020-08-31 09:22:46-03","INPA","INPA","8188","S","Plantae","Polypodiopsida","Ophioglossales","Ophioglossaceae","Ophioglossum","palmatum","Ophioglossum palmatum","L.","Rodrigues, WA","1816","1960","10","12","Southern America","Brasil","Amazonas","Manaus","Manaus","-60.05","-3.05",NA,NA,NA,"INPA0008188","INPA0008188 INPA0008188_e",NA,"Rodrigues, WA",NA,NA,"1960","10","13",NA,"-60.05","-3.05",NA,NA,NA
"251","2020-08-31 09:22:46-03","INPA","INPA","8538","S","Plantae","Polypodiopsida","Ophioglossales","Ophioglossaceae","Ophioglossum","palmatum","Ophioglossum palmatum","L.","Rodrigues, WA","2154","1961","02","20","Southern America","Brasil","Amazonas","Manaus","Manaus","-60.035109","-2.89252",NA,NA,NA,"INPA0008538","INPA0008538 INPA0008538_e",NA,"Rodrigues, WA",NA,NA,"1961","02","21",NA,"-60.035109","-2.89252",NA,NA,NA
"252","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","22709",NA,"Plantae",NA,NA,"Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C.Presl","L. Kollmann; et al","6926","2004","08","04",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Antônio, terreno do Boza","-40.591667","-19.909167",NA,NA,"Epífita em indaiaçu. Folhas verdes.","MBML022709","MBML022709",NA,"T.E.Almeida/XI-2006",NA,NA,NA,NA,NA,NA,"40W35'30","19S54'33",NA,NA,NA
"253","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","36772",NA,"Plantae",NA,NA,"Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","P. Labiak; et al","4817","2008","07","18",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.101667","-20.526944",NA,NA,NA,"MBML036772","MBML036772",NA,"L. Sylvestre/29-09-2016",NA,NA,NA,NA,NA,NA,"41W6'6","20S31'37",NA,NA,NA
"254","2020-06-15 15:31:06-03","UNESP-RC","HRCB","70736","PreservedSpecimen","Plantae",NA,NA,"Ophioglossaceae","Ophioglossum","palmatum","Ophioglossum palmatum","L.","Taxonomia de campo 2017/grupo verde",NA,NA,NA,NA,NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha",NA,"-23.233333",NA,NA,NA,NA,NA,NA,"Marcusso, G. M.",NA,NA,NA,NA,NA,NA,"45º01O","23°14'S",NA,NA,NA
"255","2017-11-24 14:11:52-02","UFLA","ESAL","1671","S","Plantae",NA,NA,"Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C.Presl.","Hoehne, FC","30.805",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"; ; ;; floresta",NA,NA,NA,"F. C. Hoehne","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-08-19 09:49:45-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","R. Aguinda et al.",NA,"2001","8","13","South America","Ecuador","Sucumbios",NA,"Eastern slopes of the Andes, in the Río Cofanes watershed, on the eastern face of Cerro Shishicho. Ridgeline trail above campsite #7 (Shishicho) on Rapid Biological Inventory #3.","-77.5317","0.2003","1500",NA,"Understory epiphyte.",NA,NA,"1570",NA,NA,NA,NA,NA,NA,"Psilotopsida",NA,NA,NA,NA,NA
"257","2015-12-09 09:01:21-02","F","FMNH-PTERIDOPHYTES","C0664334F","PreservedSpecimen","Plantae","Pteridophyta","Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl",NA,NA,NA,NA,NA,"South America","Colombia","Vaupés",NA,NA,"-70.75","0.25",NA,NA,NA,"C0664334F","C0664334F_01",NA,NA,NA,NA,NA,NA,NA,"Psilotopsida",NA,NA,NA,NA,NA
"258","2015-12-09 09:01:22-02","F","FMNH-PTERIDOPHYTES","C0664335F","PreservedSpecimen","Plantae","Pteridophyta","Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl",NA,NA,NA,NA,NA,"South America","Colombia","Vaupés",NA,NA,"-70.75","0.25",NA,NA,NA,"C0664335F","C0664335F_01",NA,NA,NA,NA,NA,NA,NA,"Psilotopsida",NA,NA,NA,NA,NA
"259","2015-12-09 09:01:25-02","F","FMNH-PTERIDOPHYTES","C0664343F","PreservedSpecimen","Plantae","Pteridophyta","Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl",NA,NA,NA,NA,NA,"South America","Ecuador","Santiago-Zamora",NA,NA,NA,NA,NA,NA,NA,"C0664343F","C0664343F_01",NA,NA,NA,NA,NA,NA,NA,"Psilotopsida",NA,NA,NA,NA,NA
"260","2015-12-09 09:01:25-02","F","FMNH-PTERIDOPHYTES","C0664344F","PreservedSpecimen","Plantae","Pteridophyta","Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl",NA,NA,NA,NA,NA,"South America","Ecuador","Santiago-Zamora",NA,NA,NA,NA,NA,NA,NA,"C0664344F","C0664344F_01",NA,NA,NA,NA,NA,NA,NA,"Psilotopsida",NA,NA,NA,NA,NA
"261","2015-12-09 09:01:25-02","F","FMNH-PTERIDOPHYTES","C0664345F","PreservedSpecimen","Plantae","Pteridophyta","Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl",NA,NA,NA,NA,NA,"South America","Colombia","Nariño",NA,NA,"-78","1.5",NA,NA,NA,"C0664345F","C0664345F_01",NA,NA,NA,NA,NA,NA,NA,"Psilotopsida",NA,NA,NA,NA,NA
"262","2019-06-11 14:07:32-03","F","FMNH-PTERIDOPHYTES","C0675876F","PreservedSpecimen","Plantae","Pteridophyta","Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","W. H. Camp","4944","1945","8","20","South America","Ecuador","Santiago-Zamora",NA,NA,NA,NA,NA,NA,NA,"C0675876F","C0675876F_01",NA,"RRC ID Flag",NA,NA,NA,NA,NA,"Psilotopsida",NA,NA,NA,"4944",NA
"263","2019-06-11 13:57:24-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Ophioglossales","Ophioglossaceae","Ophioglossum","palmatum","Ophioglossum palmatum","L.","J. L. Luteyn","8544","1982","7","1","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,"Psilotopsida",NA,NA,NA,"8544",NA
"264","2018-10-30 15:11:53-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Ophioglossales","Ophioglossaceae","Ophioglossum","palmatum","Ophioglossum palmatum","L.","I. Huamantupa",NA,"2011","8","8","South America","Peru","Amazonas",NA,"Condorcanqui Province, Río Santiago District. Upper western slopes of the Kampankis range, ~20 km east of Puerto Galilea. Near Campsite #2 (Quebrada Katerpiza) on Rapid Biological and Social Inventory #24.","-77.541225","-4.042919","1345",NA,"Helecho terrestre, 30 cm, soros en 4",NA,NA,"1345",NA,NA,NA,NA,NA,NA,"Psilotopsida",NA,NA,NA,NA,NA
"265","2019-06-11 13:51:32-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Ophioglossales","Ophioglossaceae","Ophioglossum","palmatum","Ophioglossum palmatum","L.","B. Boyle","4584","1997","6","23","South America","Peru","Junín",NA,NA,"-75","-11.5",NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,"Psilotopsida",NA,NA,NA,"4584",NA
"266","2015-12-09 09:01:21-02","F","FMNH-PTERIDOPHYTES","C0664332F","PreservedSpecimen","Plantae","Pteridophyta","Ophioglossales","Ophioglossaceae","Ophioglossum","palmatum","Ophioglossum palmatum","L.",NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,"C0664332F","C0664332F_01",NA,NA,NA,NA,NA,NA,NA,"Psilotopsida",NA,NA,NA,NA,NA
"267","2015-12-09 09:01:26-02","F","FMNH-PTERIDOPHYTES","C0664346F","PreservedSpecimen","Plantae","Pteridophyta","Ophioglossales","Ophioglossaceae","Ophioglossum","palmatum","Ophioglossum palmatum","L.",NA,NA,NA,NA,NA,"South America","Brazil","Santa Catarina",NA,NA,"-50","-27",NA,NA,NA,"C0664346F","C0664346F_01",NA,NA,NA,NA,NA,NA,NA,"Psilotopsida",NA,NA,NA,NA,NA
"268","2015-12-09 09:01:26-02","F","FMNH-PTERIDOPHYTES","C0664347F","PreservedSpecimen","Plantae","Pteridophyta","Ophioglossales","Ophioglossaceae","Ophioglossum","palmatum","Ophioglossum palmatum","L.",NA,NA,NA,NA,NA,"South America","Peru","Amazonas",NA,NA,"-78","-5",NA,NA,NA,"C0664347F","C0664347F_01",NA,NA,NA,NA,NA,NA,NA,"Psilotopsida",NA,NA,NA,NA,NA
"269","2015-12-09 09:01:27-02","F","FMNH-PTERIDOPHYTES","C0664348F","PreservedSpecimen","Plantae","Pteridophyta","Ophioglossales","Ophioglossaceae","Ophioglossum","palmatum","Ophioglossum palmatum","L.",NA,NA,NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,"C0664348F","C0664348F_01",NA,NA,NA,NA,NA,NA,NA,"Psilotopsida",NA,NA,NA,NA,NA
"270","2019-10-18 10:31:07-03","F","FMNH-PTERIDOPHYTES","C0676002F","PreservedSpecimen","Plantae","Pteridophyta","Ophioglossales","Ophioglossaceae","Ophioglossum","palmatum","Ophioglossum palmatum","L.","J. P. Schmalz","131","1901","11","29","South America","Brazil","Santa Catarina",NA,NA,"-50","-27",NA,NA,NA,"C0676002F","C0676002F_01",NA,NA,NA,NA,NA,NA,NA,"Psilotopsida",NA,NA,NA,"131",NA
"271","2020-09-12 05:00:02-03","US","US","2257209","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","W. B. Drew","E-590","1944","12","9","South America - Neotropics","Ecuador","Imbabura",NA,"Cordillera Occidental, along trail to Rio Chalguayaca [interpreted] below Magnolia, lower Intag Valley",NA,NA,"1402",NA,NA,"US01400612",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"272","2020-09-12 05:00:02-03","US","US","1572577","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","W. Seifriz","49","1932",NA,NA,"South America - Neotropics","Colombia","Magdalena",NA,"Cincinnati",NA,NA,"1300",NA,NA,"US01400607",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"273","2020-09-12 05:00:02-03","US","US","2080280","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","F. Prieto & W. H. Camp","E-4944","1945","8","20","South America - Neotropics","Ecuador",NA,NA,"Near junction of rios Palias and Negro, Prov. Santiago-Zamora (Oriente): eastern slopes of the cordillera, valley of the rio Negro, down to the rio Palias (on the trail to Mendez)",NA,NA,"1829",NA,NA,"US01400613",NA,"2286",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"274","2020-09-12 05:00:02-03","US","US","2137615","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","H. A. Allard","21580","1949","10","30","South America - Neotropics","Peru","San Martin",NA,"Tingo Maria",NA,NA,"625",NA,NA,"US01400609",NA,"1100",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"275","2020-09-12 05:00:02-03","US","US","1831154","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","J. Cuatrecasas, R. E. Schultes & E. Smith","12534","1941","10","18","South America - Neotropics","Colombia","Norte de Santander",NA,"Cordillera Oriental: region del Sarare: entre el Alto de Santa Ines",NA,NA,"1800",NA,NA,"US01400601","US01400601_01","2200",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"276","2020-09-12 05:00:02-03","US","US","2801382","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","J. M. Idrobo","2450","1957","3","23","South America - Neotropics","Colombia","Meta",NA,"Reserva Nacional de La Macarena; Pico Renjifo",NA,NA,"1300",NA,NA,"US01400604","US01400604_01","1780",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"277","2020-09-12 05:00:02-03","US","US","2415609","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","L. Coelho","1357","1955","7","7","South America - Neotropics","Brazil","Amazonas",NA,"Manaus, igarape do Gito",NA,NA,NA,NA,NA,"US01400597","US01400597_01",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"278","2020-09-12 05:00:02-03","US","US","2415608","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","W. A. Rodrigues & J. Chagas","2154","1961","2","20","South America - Neotropics","Brazil","Amazonas",NA,"Manaus, igarape da Cachoeira Alta",NA,NA,NA,NA,NA,"US01400598","US01400598_01",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"279","2020-09-12 05:00:02-03","US","US","2415589","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","P. J. Grubb, J. R. Lloyd, T. D. Pennington & T. C. Whitmore","1103","1960","7","30","South America - Neotropics","Ecuador",NA,NA,"Cerro Antisana, 5 mi. N.E. of Borja",NA,NA,"1615",NA,NA,"US01400614",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"280","2020-09-12 05:00:02-03","US","US","3297553","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","J. A. Steyermark, G. C. K. Dunsterville & E. Dunsterville","92804","1964","1","6","South America - Neotropics","Venezuela",NA,NA,"Cerro Venamo (parte Sur-Oeste), Cerca de los Límites con la Guayana Inglesa, Entre la base de la ladera principal escarpada de arenisca y el salto en el Rio Venamo",NA,NA,"1220",NA,NA,"US01400603",NA,"1275",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"281","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","J. L. Clark & C. Guiz (guide)","6408","2001","12","8","South America - Neotropics","Ecuador","Carchi","Tulcán","Parroquia: Chical. LoCality not certain. Collected from Carlos Guiz's Garden. Wild origin reported as near Gualpi (border region of the Reserva Awa).","-78.2333","0.9667","1500",NA,NA,NA,NA,"1500","Lellinger, D. B., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"282","2020-09-12 05:00:02-03","US","US","2257208","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","W. B. Drew","E-590","1944","12","9","South America - Neotropics","Ecuador","Imbabura",NA,"S, A. Cordillera Occidental, along trail to Rio Chalguayaca [interpreted], below Magnolia, lower Intag Valley",NA,NA,"1402",NA,NA,"US01400615",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"283","2020-09-12 05:00:02-03","US","US","1742540","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","M. Cárdenas","1293",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,"Orchid terrestial [interpreted]",NA,NA,"1800",NA,NA,"US01400600","US01400600_01",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"284","2020-09-12 05:00:02-03","US","US","2543263","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","-- Reitz & Klein, --","6643","1958","4","7","South America","Brazil","Santa Catarina",NA,"Sabia, Vidal Ramos",NA,NA,"750",NA,NA,"US01400593","US01400593_01",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"285","2020-09-12 05:00:02-03","US","US","2543268","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","-- Reitz & Klein, --","6204","1958","1","13","South America","Brazil","Santa Catarina",NA,"Correa, Corupa, Jaragua do Sul",NA,NA,"600",NA,NA,"US01400594","US01400594_01",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"286","2020-09-12 05:00:02-03","US","US","1144973","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","E. P. Killip","11381","1922","9","11","South America - Neotropics","Colombia","Valle del Cauca",NA,"Department of El Valle, La Cumbre, Cordillera Occidental",NA,NA,"2100",NA,NA,"US01400606",NA,"2400",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"287","2020-09-12 05:00:02-03","US","US","1916328","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","J. A. Steyermark","54738","1943","10","16","South America - Neotropics","Ecuador",NA,NA,"Prov. Santiago-Zamora: between Valldolid and Achupallas",NA,NA,"200",NA,NA,"US01400611",NA,"2500",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"288","2020-09-12 05:00:02-03","US","US","2257206","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","F. R. Fosberg","19865","1943","1","28","South America - Neotropics","Colombia","Huila",NA,"Cordillera Oriental, above Finca Miravalles, on ridge between Rio Blanco drainage and Quebrada la Cuadinosa drainage, 21 km e. of Gigante","-75.37","2.37","2900",NA,NA,"US01400608",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"289","2020-09-12 05:00:02-03","US","US","2587695A","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","J. A. Rohr","1145","1951",NA,NA,"South America","Brazil","Santa Catarina",NA,"Santa Catarina island",NA,NA,NA,NA,NA,"US01400599","US01400599_01",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"290","2020-09-12 05:00:02-03","US","US","2136031","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","G. Hatschbach","1499","1949","9","4","South America","Brazil","Paraná",NA,"Mun. Piraquara, Pinhal",NA,NA,NA,NA,NA,"US01400596","US01400596_01",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"291","2020-09-12 05:00:02-03","US","US","3417715","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Cheiroglossa","palmata","Cheiroglossa palmata","(L.) C. Presl","T. Henkel, R. Williams & P. Mutchnick","6002","1994","10","20","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Pakaraima Mts; Sukabi R. (tributary of Ireng), above Ando Falls","-59.9833","5.10833","800",NA,NA,"US00652948",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
