"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber","previousCatalogNumber","sex"
"309","2019-10-07 09:11:02-03","UEFS","HUEFS","58856","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Stannard, B.","H51633","1992","02","27",NA,"Brasil","Bahia","Abaíra","Estrada Catolés-Barra, 3-5 km de Catolés.","-41.85","-13.283333",NA,NA,"HUEFS0058856","HUEFS0058856","1000","1000",NA,NA,"41W51'","13S17'",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"310","2019-10-07 09:11:02-03","UEFS","HUEFS","58867","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Harley, R.M.","H50551","1991","12","28",NA,"Brasil","Bahia","Abaíra","Salão, 3 - 7 km de Catolés na estrada para Inúbia.","-41.866667","-13.266667",NA,NA,"HUEFS0058867","HUEFS0058867","1100","1200",NA,NA,"41W52'","13S16'",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"311","2019-10-07 09:11:02-03","UEFS","HUEFS","58868","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Harley, R.M.","H50513","1992","12","28",NA,"Brasil","Bahia","Abaíra","Estrada nova Abaíra - Catolés, perto de São Jos''e.","-41.7","-13.25",NA,"Caatinga.","HUEFS0058868","HUEFS0058868","750","900",NA,NA,"41W42'","13S15'",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"312","2019-10-07 09:11:02-03","UEFS","HUEFS","80050","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","D.J.N.Hind","Harley, R.M.","54808","2004","02","06",NA,"Brasil","Bahia","Rio de Contas","Estrada para Fazenda Marion, de rio de Contas. 1.1 km do entrocamento com a estrada para Jussiape.","-41.762778","-13.620556",NA,"Solo encharcado na margem. Na sombra do Carrasco arbóreo.","HUEFS0080050","HUEFS0080050","917","917","2013","10","41W45'46''","13S37'14''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"313","2019-10-07 09:11:02-03","UEFS","HUEFS","89373","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","H.P.Bautista","Harley, R.M.","54928","2004","02","22",NA,"Brasil","Bahia","Rio de Contas","Ca. 6 km de Rio de Contas na estrada para Jussiape e 900 m do entrocamento na estrada para Marion. Beira da Estrada.","-41.764444","-13.620278",NA,"Mata seca densa, chamada carrasco, e com um rio e mata ciliar na baixada.","HUEFS0089373","HUEFS0089373","891","891","2006","08","41W45'52''","13S37'13''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"314","2019-10-07 09:11:02-03","UEFS","HUEFS","91258","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","B.Loeuille","Queiroz, L.P.de","9940","2004","12","19",NA,"Brasil","Bahia","Rui Barbosa","Serra do Orobó. Trilha para o pátio das orquídeas.","-40.4875","-12.3025",NA,"Floresta estacional.","HUEFS0091258","HUEFS0091258","521","521","2007","09","40W29'15''","12S18'9''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"315","2019-10-07 09:11:02-03","UEFS","HUEFS","80294","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Giulietti, A.M.","2277","2002","11","10",NA,"Brasil","Bahia","Rio de Contas","Descida na estrada Real em direção a cachoeira.","-42.4","-13.75",NA,"Caatinga arbórea.","HUEFS0080294","HUEFS0080294",NA,NA,NA,NA,"42W24'","13S45'",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"316","2019-10-07 09:11:02-03","UEFS","HUEFS","68070","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","B.Loeuille","Oliveira, E.C.","2","2001","11","24",NA,"Brasil","Bahia","Andaraí","Estrada para Mucugê, próximo ao cruzamento Andaraí Mucugê.","-41.3","-12.25",NA,"Mata seca.","HUEFS0068070","HUEFS0068070",NA,NA,"2007","09","41W18'","12S15'",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"317","2019-10-07 09:11:03-03","UEFS","HUEFS","185558","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","M.G.Staudt","Carvalho-Sobrinho, J.G.de","3257","2012","01","18",NA,"Brasil","Bahia","Morro do Chapéu","Fazenda Cristal","-41.397222","-11.790278",NA,"Carrasco. Solo arenoso e pedregoso.","HUEFS0185558","HUEFS0185558",NA,NA,"2016","11","41W23'50''","11S47'25''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"318","2019-10-07 09:11:02-03","UEFS","HUEFS","42431","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","D.J.N.Hind & H.P.Bautista","Giulietti, A.M.","1596","1999","12","24",NA,"Brasil","Bahia","Jussiape","Perto de Brejo de Cima, na estrada para Cascável.","-41.5","-13.433333",NA,"Caatinga pedregosa, de encosta.","HUEFS0042431","HUEFS0042431",NA,NA,"2000","09","41W30'","13S26'",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"319","2019-10-07 09:11:03-03","UEFS","HUEFS","202178","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Ogasawara, H.A.","198","2012","04","03",NA,"Brasil","Bahia","Salvador","UFBA, campus de Ondina.","-41.159444","-11.613889",NA,NA,"HUEFS0202178","HUEFS0202178 HUEFS0202178_01",NA,NA,NA,NA,"41W9'34''","11S36'50''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"320","2019-10-07 09:11:02-03","UEFS","HUEFS","2593","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Carvalho, A.M.de","1649","1983","03","07",NA,"Brasil","Bahia","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,NA,"HUEFS0002593","HUEFS0002593",NA,NA,NA,NA,NA,NA,NA,"47076","auto","Asteranae",NA,NA,NA,NA,NA,NA
"321","2019-10-07 09:11:02-03","UEFS","HUEFS","15135","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","H.P.Bautista","Guedes, M.L.S.","2566","1992","02","18",NA,"Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,"HUEFS0015135","HUEFS0015135",NA,NA,"2001","01",NA,NA,NA,"26018","auto","Asteranae",NA,NA,NA,NA,NA,NA
"322","2019-10-07 09:11:02-03","UEFS","HUEFS","3912","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Mattos-Silva, L.A.","1246","1980","12","11",NA,"Brasil","Bahia","Valença",NA,"-39.0731010437012","-13.3703002929688",NA,NA,"HUEFS0003912","HUEFS0003912","10","10",NA,NA,NA,NA,NA,"43634","auto","Asteranae",NA,NA,NA,NA,NA,NA
"323","2019-10-07 09:11:02-03","UEFS","HUEFS","42913","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","D.J.N.Hind & H.P.Bautista","Jesus, N.G.","780","1999","02","27",NA,"Brasil","Bahia","Entre Rios","Litoral Norte, RPPN Fazenda Lontra/Saudade.","-38.084400177002","-11.9419002532959",NA,NA,"HUEFS0042913","HUEFS0042913",NA,NA,"2000","09",NA,NA,NA,"52418","auto","Asteranae",NA,NA,NA,NA,NA,NA
"324","2019-10-07 09:11:02-03","UEFS","HUEFS","58635","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","H.A.Ogasawara","Gallindo, E.","5","2001","11","24",NA,"Brasil","Bahia","Mucugê","Parque Municipal de Mucugê.","-41.3708000183105","-13.0052995681763",NA,NA,"HUEFS0058635","HUEFS0058635",NA,NA,"2011","11",NA,NA,NA,"52493","auto","Asteranae",NA,NA,NA,NA,NA,NA
"325","2019-10-07 09:11:26-03","UEFS","HUEFS","66532","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Eremanthus","brasiliensis","Eremanthus brasiliensis","(Gardner) MacLeish",NA,"Gardner, G.","2897","1839","09",NA,NA,"Brasil","Bahia",NA,"Woods banks of the Rio Preto.",NA,NA,NA,NA,"HUEFS0066532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,"Tipo",NA,NA,NA
"326","2019-10-07 09:11:26-03","UEFS","HUEFS","66533","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Eremanthus","brasiliensis","Eremanthus brasiliensis","(Gardner) MacLeish",NA,"Gardner, G.","2897","1839","09",NA,NA,"Brasil","Bahia",NA,"Woods banks of the Rio Preto.",NA,NA,NA,NA,"HUEFS0066533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,"Tipo",NA,NA,NA
"327","2020-07-23 11:58:40-03","CEPLAC","CEPEC","100511","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"R. C. R. C. Batista","P. Fiaschi","2074","2004","03","19",NA,"Brasil","Bahia","ITACARÉ","Estrada de Itacaré/Barra Grande, depois da sede de Maraú.","-38.949444","-13.984167",NA,NA,NA,NA,NA,NA,NA,NA,"38W56'58","13S59'3",NA,NA,NA,NA,"14/10/2011",NA,NA,NA,NA,NA
"328","2020-07-23 11:58:40-03","CEPLAC","CEPEC","109526","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"R. C. R. C. Batista","W. W. Thomas","13575","2003","07","25",NA,"Brasil","Bahia","JEQUIÉ","Serra do Castanhão, 14.5Km ao S de Jequié na BR-116, depois 7.5Km ao W (Pousada Corujão) p/ torre da Embratel.","-40.190833","-13.939444",NA,NA,NA,NA,NA,NA,NA,NA,"40W11'27","13S56'22",NA,NA,NA,NA,"14/10/2011",NA,NA,NA,NA,NA
"329","2020-07-23 11:58:40-03","CEPLAC","CEPEC","116941","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"A.M.Teles & R.Borges","Lopes, M. M. M.","1257","2007","04","19",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado. 9,8Km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco. Parte alta da encosta.","-39.603333","-14.705833",NA,NA,NA,NA,"800","800",NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-07-23 11:58:40-03","CEPLAC","CEPEC","120026","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"D. J. N. Hind","E. de Melo","3185","1999","11","18",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Entre 25 e 26Km de Morro do Chapéu. Estrada vicinal próximo à estrada do feijão, próx. Ao Ventura.","-40.961667","-11.651944",NA,NA,NA,NA,NA,NA,NA,NA,"40W57'42","11S39'7",NA,NA,NA,NA,"30/09/2000",NA,NA,NA,NA,NA
"331","2020-07-23 11:58:40-03","CEPLAC","CEPEC","120434","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"D. J. N. Hind","R. M. Harley","53412","1999","01","08",NA,"Brasil","Bahia","ABAÍRA","Mata do Engenho, Catolés, na estrada para Ouro Verde.","-41.798611","-13.32",NA,NA,NA,NA,NA,NA,NA,NA,"41W47'55","13S19'12",NA,NA,NA,NA,"30/09/2000",NA,NA,NA,NA,NA
"332","2020-07-23 11:58:40-03","CEPLAC","CEPEC","39894","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"G. M. Barroso","L. C. Giordano","42","1986","03","30",NA,"Brasil","Rio de Janeiro","MAUÁ","5o. Distrito de Magé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/1986",NA,NA,NA,NA,NA
"333","2020-07-23 11:58:40-03","CEPLAC","CEPEC","44138","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"D. J. N. Hind","M. Sobral","5839","1988","01","01",NA,"Brasil","Bahia","ITIRUÇÚ","BA-250, lote 21. Entroncamento de Itiruçu.","-40.083333","-13.516667",NA,NA,NA,NA,NA,NA,NA,NA,"40W5'","13S31'",NA,NA,NA,NA,"28/01/1991",NA,NA,NA,NA,NA
"334","2020-07-23 11:58:40-03","CEPLAC","CEPEC","48900","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"D. J. N. Hind","R. M. Harley","26493","1988","11","17",NA,"Brasil","Bahia","BARRA DA ESTIVA","13Km ao Leste da cidade, na estrada para Triunfo do Sincorá. Beira da estrada.","-41.216667","-13.583333",NA,NA,NA,NA,NA,NA,NA,NA,"41W13'","13S35'",NA,NA,NA,NA,"30/05/1989",NA,NA,NA,NA,NA
"335","2020-07-23 11:58:40-03","CEPLAC","CEPEC","59592","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"G. C. P. Pinto","M. L. Guedes","2567","1992","02","18",NA,"Brasil","Bahia","SALVADOR","Área de Pituaçu (UCSal).","-38.42","-12.951667",NA,NA,NA,NA,NA,NA,NA,NA,"38W25'12","12S57'6",NA,NA,NA,NA,"30/03/1992",NA,NA,NA,NA,NA
"336","2020-07-23 11:58:40-03","CEPLAC","CEPEC","69859","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"N. Mac Leish","H. C. de Lima","324","1981","03","05",NA,"Brasil","Rio de Janeiro","campo grande","Serra do Medanha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29/09/1980",NA,NA,NA,NA,NA
"337","2020-07-23 11:58:40-03","CEPLAC","CEPEC","73338","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"D. J. N. Hind","M. M. Arbo","7447","1997","01","17",NA,"Argentina",NA,"MORRO DO CHAPÉU","BA-426, 29Km ao NE da cidade, caminho a Várzea Nova.","-41","-11.333333",NA,NA,NA,NA,NA,NA,NA,NA,"41W0'0","11S20'",NA,NA,NA,NA,"30/10/2000",NA,NA,NA,NA,NA
"338","2020-07-23 11:58:40-03","CEPLAC","CEPEC","88931","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"M. L. Guedes","E. Saar","61","2001","01","26",NA,"Brasil","Bahia","IPUPIARA","15Km de Ipupiara para Mussambê.","-42.6","-11.816667",NA,NA,NA,NA,NA,NA,NA,NA,"42W36'0","11S49'0",NA,NA,NA,NA,"30/04/2001",NA,NA,NA,NA,NA
"339","2020-07-23 11:58:40-03","CEPLAC","CEPEC","96867","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"D. J. N. Hind","B. Stannard",NA,"1992","02","27",NA,"Brasil","Bahia","ABAÍRA","Estrada Catolés/Barra, 3-5Km de Catolés.","-41.85","13.283333",NA,NA,NA,NA,NA,NA,NA,NA,"41W51'","13N17'",NA,NA,NA,NA,"30/12/1998",NA,NA,NA,NA,NA
"340","2020-07-23 11:58:40-03","CEPLAC","CEPEC","96859","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"D. J. N. Hind","R. M. Harley",NA,"1992","12","28",NA,"Brasil","Bahia","ABAÍRA","Estrada nova Abaíra/Catolés, perto de São José.","-41.7","13.25",NA,NA,NA,NA,NA,NA,NA,NA,"41W42'","13N15'",NA,NA,NA,NA,"30/12/1991",NA,NA,NA,NA,NA
"341","2020-07-23 11:58:40-03","CEPLAC","CEPEC","96860","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"R. M. Harley","R. M. Harley",NA,"1991","12","28",NA,"Brasil","Bahia","ABAÍRA","Salão, 3-7Km de Catolés na estrada para Inúbia.","-41.866667","13.266667",NA,NA,NA,NA,NA,NA,NA,NA,"41W52'","13N16'",NA,NA,NA,NA,"30/12/1991",NA,NA,NA,NA,NA
"342","2020-07-23 11:58:40-03","CEPLAC","CEPEC","95909","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"D. J. N. Hind","R. M. Harley",NA,"1991","12","28",NA,"Brasil","Bahia","ABAÍRA","Salão. 3-7Km de Catolés na estrad para Inúbia.","-41.866667","13.266667",NA,NA,NA,NA,NA,NA,NA,NA,"41W52'","13N16'",NA,NA,NA,NA,"30/12/1999",NA,NA,NA,NA,NA
"343","2020-07-23 11:58:40-03","CEPLAC","CEPEC","5618","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"D. J. N. Hind","T. S. dos Santos","737","1970","04","17",NA,"Brasil","Bahia","ITACARÉ","Margem da Rod. Itacare/Ubaitaba.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"41230","auto",NA,"11/01/1991",NA,NA,NA,NA,NA
"344","2020-07-23 11:58:40-03","CEPLAC","CEPEC","4176","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"H. Robinson","R. P. Belém","3033","1967","01","09",NA,"Brasil","Bahia","ITACARÉ","Sem informação.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"41230","auto",NA,"01/08/1979",NA,NA,NA,NA,NA
"345","2020-07-23 11:58:40-03","CEPLAC","CEPEC","44160","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"D. J. N. Hind","M. Sobral","5926","1988","01","01",NA,"Brasil","Bahia","ITIRUÇÚ","Entroncamento Itiruçu/Jaguaquara.","-40.1502990722656","-13.5317001342773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22271","auto",NA,"28/01/1991",NA,NA,NA,NA,NA
"346","2020-07-23 11:58:40-03","CEPLAC","CEPEC","18670","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"S. Nunes","S. Nunes","217","1980","01","26",NA,"Brasil","Bahia","MARACÁS","Ca. 12Km da Rod. Maracas/Contendas do Sincora","-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"50558","auto",NA,NA,NA,NA,NA,NA,NA
"347","2020-07-23 11:58:40-03","CEPLAC","CEPEC","31106","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"G. M. Barroso","A. M. de Carvalho","1649","1983","03","07",NA,"Brasil","Bahia","MARAÚ","Km 54 da estrada Ubaitaba/Marau, beira de córrego.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"47076","auto",NA,"01/10/1983",NA,NA,NA,NA,NA
"348","2020-07-23 11:58:40-03","CEPLAC","CEPEC","22421","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"S. Nunes","T. S. dos Santos","3541","1980","02","27",NA,"Brasil","Bahia","MARAÚ","Rod.-030, ramal a esquerda a 12Km do trecho Marau/Ubaitaba.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"47076","auto",NA,"07/04/1981",NA,NA,NA,NA,NA
"349","2020-07-23 11:58:40-03","CEPLAC","CEPEC","3827","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"D. J. N. Hind","R. P. Belém","3077","1967","01","12",NA,"Brasil","Bahia","MARAÚ","Sem informação.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"47076","auto",NA,"11/01/1991",NA,NA,NA,NA,NA
"350","2020-07-23 11:58:40-03","CEPLAC","CEPEC","18614","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"R. M. King","R. M. King","7987","1979","07","05",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estr. velha de Cabralia/Res. Eco. do Pau-brasil, 5-7Km ao NE da Res. 20Km NW Porto Seguro.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"49584","auto",NA,"30/12/1979",NA,NA,NA,NA,NA
"351","2020-07-23 11:58:40-03","CEPLAC","CEPEC","62535","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"M. L. Guedes","M. L. Guedes","3214","1994","04","10",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Reserva de Vera Cruz.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49584","auto",NA,"30/12/1994",NA,NA,NA,NA,NA
"352","2020-07-23 11:58:40-03","CEPLAC","CEPEC","2183","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"D. J. N. Hind","R. S. Pinheiro","75","1966","03","08",NA,"Brasil","Bahia","UBATÃ","Terreno cacau e capim.","-39.5228004455566","-14.2138996124268",NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"37956","auto",NA,"11/01/1991",NA,NA,NA,NA,NA
"353","2020-07-23 11:58:40-03","CEPLAC","CEPEC","22968","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"S. Nunes","L. A. Mattos-Silva","1247","1980","12","11",NA,"Brasil","Bahia","VALENÇA","Ramal a esquerda Rod. liga Valença/Guaibim, c/ entrada Km 9.","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"43634","auto",NA,"07/04/1981",NA,NA,NA,NA,NA
"354","2020-07-23 11:58:40-03","CEPLAC","CEPEC","22967","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"S. Nunes","L. A. Mattos-Silva","1246","1980","12","11",NA,"Brasil","Bahia","VALENÇA","Ramal a esquerda Rod. liga Valenca/Guaibim, c/ entrada no Km 9.","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"43634","auto",NA,"07/04/1981",NA,NA,NA,NA,NA
"355","2020-07-23 11:58:40-03","CEPLAC","CEPEC","86391","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,"G. M. Barroso","W. A. Hofmann","232","1996","11","09",NA,"Brasil","Espírito Santo","SANTA TERESA","Estação Biologica de Sta. Lucia.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,"30/12/1990",NA,NA,NA,NA,NA
"356","2020-07-23 11:59:02-03","CEPLAC","CEPEC","43317","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","brasiliensis","Eremanthus brasiliensis",NA,"D. J. N. Hind","L. A. Mattos-Silva","2432","1988","06","15",NA,"Brasil","Bahia","CANAVIEIRAS","Km 18 da Rod. Canavieiras/Santa Luzia.","-38.9472007751465","-15.6750001907349",NA,"<ll>dwc_commonname:</ll> Candeia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48203","auto",NA,"30/12/1992",NA,NA,NA,NA,NA
"357","2020-07-23 11:59:02-03","CEPLAC","CEPEC","29155","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","brasiliensis","Eremanthus brasiliensis",NA,"D. J. N. Hind","A. P. Duarte","6015","1961","08","28",NA,"Brasil","Bahia","PORTO SEGURO","Sem informação.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"68835","auto",NA,"30/12/1991",NA,NA,NA,NA,NA
"358","2020-07-23 11:59:02-03","CEPLAC","CEPEC","15511","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","brasiliensis","Eremanthus brasiliensis",NA,"D. J. N. Hind","S. A. Mori","10917","1978","10","21",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","2-4 ao W da cidade pela estrada antiga.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"49584","auto",NA,"30/12/1992",NA,NA,NA,NA,NA
"359","2020-07-23 11:59:02-03","CEPLAC","CEPEC","33940","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","brasiliensis","Eremanthus brasiliensis",NA,"D. J. N. Hind","F. S. Santos","80","1984","01","10",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Ca. 16Km ao W Porto Seguro. Area Estação Ecologica do Pau-brasil. CEPLAC.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"49584","auto",NA,"30/12/1991",NA,NA,NA,NA,NA
"360","2021-04-08 17:12:15-03","UESB","HUESB","3178","S","Plantae","Dicotyledoneae",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Carvalho, P.D.; Santos, A.K.A.; Nunes, T.S.; Conceição, S.F.; et al.; Santos, A.K.A.; Nunes, T.S.; Conceição, S.F.; et al.","258","2005","12","29",NA,"Brasil","Bahia","Maraú","Estrada Itacaré-Maraú","-39.25","-14.220556",NA,"Troca de Material.; Arbusto. Inflorescência lilases a alvas.",NA,NA,"25","25",NA,NA,"-39.25","-14.220556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
