"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","relationshipType","sex"
"690","2020-09-18 09:32:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Cyclanthales","Cyclanthaceae","Evolvulus","filipes","Evolvulus filipes","Diels","Figueiredo, CS","109",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2019-11-01 14:56:46-03","UnB","UB","149056","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Hoehne, FC","s.n.","1926","04","04","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Gehrt, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2019-11-01 14:56:46-03","UnB","UB","149055","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Eiten, G","3819","1962","03","25","Southern America","Brasil","Maranhão","Loreto","40 km S city of Loreto. Fazenda Morros.","-45.116667","-4.433333",NA,"Corolla very light violet with white center. Filaments e anters white.",NA,NA,"Smith, LB",NA,NA,NA,NA,NA,NA,"1966",NA,NA,"-45.116667","-4.433333",NA,NA,NA,NA,NA,NA
"693","2019-11-01 14:56:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Villarroel, D; Martinez, MT; Aramayo, G; Nee, MH","3289","2014","02","28","Southern America","Bolivia","Santa Cruz","Prov. Germán Busch","Cerro Mutún. Camino antiguo a los mástiles, áreas con afloramientos rocoso con superficie abrupta, con unos pocos arbusto dispersos y colonias de plantas que crecen dispersas en su superficie.","-58.544333","-19.359583",NA,NA,NA,NA,"Villarroel, D","310","310",NA,NA,NA,NA,NA,NA,NA,"-58.544333","-19.359583",NA,NA,NA,NA,NA,NA
"694","2019-11-01 14:56:46-03","UnB","UB","203582","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Faria, JEQ; Proença, CEB; Harris, SA; Mello, TRB","3363","2013","04","04","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá","-49.9314002990723","-17.3383007049561",NA,"Erva 0,2m. sobre rochas. Flor azul claro com centro branco. Fruto imaturo verde; Cerrado s.s",NA,NA,NA,NA,NA,NA,NA,"56429","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2019-11-01 14:56:46-03","UnB","UB","200688","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Heringer, EP; et al.","1096","1979","03","21","Southern America","Brasil","Goiás","Formosa","Fazenda de Santa Rita da Fartura","-47.334400177002","-15.5371999740601",NA,"Planta pilosa, folhas membranáceas, botão floral com pelos alvos, flores alvas",NA,NA,"Silva, CV",NA,NA,NA,NA,"113054","auto","2007","01","10",NA,NA,NA,NA,NA,NA,NA,NA
"696","2019-11-01 14:56:46-03","UnB","UB","98280","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Oliveira, E","1434","1961","03",NA,"Southern America","Brasil","Tocantins","Xambioá ","Rio Corda","-48.5363998413086","-6.41110992431641",NA,NA,NA,NA,"Bianchini, RS",NA,NA,NA,NA,"51516","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2019-11-01 14:56:46-03","UnB","UB","98279","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Oliveira, E","1493","1961","03",NA,"Southern America","Brasil","Tocantins","Xambioá ","Rio Corda","-48.5363998413086","-6.41110992431641",NA,NA,NA,NA,"Bianchini, RS",NA,NA,NA,NA,"51516","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2019-11-01 14:56:46-03","UnB","UB","149051","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Black, GA","54-16642","1954","08","08","Southern America","Brasil","Maranhão","Itapicurú",NA,NA,NA,NA,"Erva.",NA,NA,"Bianchini, RS",NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2019-11-01 14:56:46-03","UnB","UB","149052","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Belém, RP","430","1965","01","30","Southern America","Brasil","Minas Gerais",NA,"35km de Montes Claros para Pirapora.",NA,NA,NA,"Flores brancas com tonalidade azulada.; Planta graminacea de 20 cm.; Cerrado.",NA,NA,"Bianchini, RS",NA,NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2019-11-01 14:56:46-03","UnB","UB","149053","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Irwin, HS","31522","1971","03","04","Southern America","Brasil","Bahia",NA,"5km NW of Barreiras.",NA,NA,NA,"Fruit light green.; Slender herb to 10cm tall.",NA,NA,"Bianchini, RS",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2019-11-01 14:56:46-03","UnB","UB","149054","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Eiten, G","3967","1962","04","03","Southern America","Brasil","Maranhão","Loreto","35km SSE of city of Loreto. Fazenda Morros.","-45.066667","-7.383333",NA,"Flowers lilás.; Gallery forest.",NA,NA,"Smith, LB",NA,NA,NA,NA,NA,NA,"1966",NA,NA,"-45.066667","-7.383333",NA,NA,NA,NA,NA,NA
"702","2019-11-01 14:56:46-03","UnB","UB","153522","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Zanatta, MRV; Proença, CEB; Taxonomy Class of Universidade de Brasília","356","2010","04","18","Southern America","Brasil","Distrito Federal","Brasília","APA de Cafuringa. Região do Catingueiro. Sítio Ecoaldeia Flor das Águas.","-47.973611","-15.536667",NA,"Foto. Flor branca. Fruto seco castanho maduro, verde imaturo.; Erva 15 cm. Flor branca. Flor branca. Fruto seco castanho maduro, verde imaturo.; Campo sujo rupestre antropizado",NA,NA,"Zanatta, MRV",NA,NA,NA,NA,NA,NA,"2011",NA,NA,"-47.973611","-15.536667",NA,NA,NA,NA,NA,NA
"703","2019-11-01 14:56:46-03","UnB","UB","189305","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Zanatta, MRV; Faria, JEQ","1372","2012","06","19","Southern America","Brasil","Distrito Federal","Brasília","Reserva Biológica da Contagem (REBIO), entrada pelo Ecoresort Jesusalém, no Lago Oeste","-47.88925","-15.626639",NA,"Fotos (M.R.V.Zanatta); Erva, 0,4m. Flor lilás claro; Mata seca semi-decídua",NA,NA,"Zanatta, MRV","1181","1181",NA,NA,NA,NA,"2012",NA,NA,"-47.88925","-15.626639",NA,NA,NA,NA,NA,NA
"704","2019-11-01 14:56:46-03","UnB","UB","149057","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Eiten, G","3779","1962","03","24","Southern America","Brasil","Maranhão","Loreto","Ilha de Balsas region, between the Rio Balsas and Parnaíba. 2km north of main house of Fazenda Morros, about 35km.","-45.666667","-7.366667",NA,"Flowers white.",NA,NA,"Smith, LB",NA,NA,NA,NA,NA,NA,"1966",NA,NA,"-45.666667","-7.366667",NA,NA,NA,NA,NA,NA
"705","2019-11-01 14:56:46-03","UnB","UB","149058","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Eiten, G","4008","1962","04","05","Southern America","Brasil","Maranhão","Loreto","Ilha de Balsas region, between the Rio Balsas and Parnaíba. About 35km south of Loreto.","-46.3","-7.383333",NA,"Petals very light lilcac-white. Anthers e filaments white.; Gallery forest.",NA,NA,"Smith, LB",NA,NA,NA,NA,NA,NA,"1966",NA,NA,"-46.3","-7.383333",NA,NA,NA,NA,NA,NA
"706","2019-11-01 14:56:46-03","UnB","UB","209262","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Faria, JEQ; Ribeiro, ARO","4364","2015","04","19","Southern America","Brasil","Bahia","Rio de Contas","Chapada Diamantina, saída de Rio de Contas para Jussiape","-41.798611","-13.5925",NA,"Erva prostrada, flores liláses; Ambiente rupestre de altitude com formação arbustiva mista de Cerrado e Caatinga",NA,NA,"Moreira, ALC","1100","1100",NA,NA,NA,NA,"2015","04",NA,"-41.798611","-13.5925",NA,NA,NA,NA,NA,NA
"707","2019-11-01 14:56:46-03","UnB","UB","87666","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Irwin, HS","21492","1968","03","19","Southern America","Brasil","Goiás",NA,"10km ao S de Guará",NA,NA,NA,NA,NA,NA,"Bianchini, RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2019-11-01 14:56:46-03","UnB","UB","98234","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Heringer, EP","11389","1967","02","20","Southern America","Brasil","Goiás",NA,"Rio Corumbá a 120 Km de Brasília",NA,NA,NA,NA,NA,NA,"Bianchini, RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2019-11-01 14:56:46-03","UnB","UB","98235","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Philcox, D","4730","1968","04",NA,"Southern America","Brasil","Mato Grosso","Xavantina","Rio das Mortes",NA,NA,NA,NA,NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2019-11-01 14:56:46-03","UnB","UB","98236","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Anderson, WR","10352","1973","05","15","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"Bianchini, RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2019-11-01 14:56:46-03","UnB","UB","98237","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Irwin, HS","21623","1968","03",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Austin, DF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2019-11-01 14:56:46-03","UnB","UB","149059","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Eiten, G","3797","1962","03","24","Southern America","Brasil","Maranhão","Loreto","Ilha de Balsas region, between the Rio Balsas e Parnaíba rivers. 1 1/2 km south of main house Fazenda Morros, 35km south of Loreto.","-45.666667","-7.383333",NA,"Corolla white.",NA,NA,"Smith, LB",NA,NA,NA,NA,NA,NA,"1966",NA,NA,"-45.666667","-7.383333",NA,NA,NA,NA,NA,NA
"713","2019-11-01 14:56:46-03","UnB","UB","108821","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Proença, CEB; Harris, SA","3324a","2007","08","02","Southern America","Brasil","Piauí","Piracuruca","Jardim Botânico de Brasília","-41.7092018127441","-3.92806005477905",NA,"Erva. Fruto creme.; Campo encharcado com afloramento de lagedos.",NA,NA,"Proença, CEB; Borges, DN",NA,NA,NA,NA,"41625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2020-08-20 16:36:46-03","UFSC","FLOR","48388","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Miranda, A.M.; Oliveira, L.B.; Silva, A.G.","2414","1996","08","03",NA,"Brasil","Pernambuco","Gravatá","Serra das Russas","-35.5647010803223","-8.20110988616943",NA,"subarbusto ramoso, flor branca, caule verde, marrom na base; frutos imaturos verdes, na maturação marrom. Recebido de HST 6428","FLOR0048388",NA,"Andrade-Ferreira, R.C.",NA,NA,NA,NA,"19146","auto","1997","06","12",NA,NA,NA,NA,NA,NA,NA,NA
"715","2020-08-20 16:36:46-03","UFSC","FLOR","48132","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Miranda, A.M.; Pires, M.F.O.","2170","1995","03","10",NA,"Brasil","Pernambuco","Triunfo","Lagoa do Mariano","-38.1016998291016","-7.83805990219116",NA,"subarbusto ramoso, rupícola, flor roxa com pétalas de base alvas, estames e estigmas alvos, frutos imaturos verdes. Recebido de HST 6430","FLOR0048132",NA,"Andrade-Ferreira, R.C.",NA,NA,NA,NA,"14606","auto","1997","06","12",NA,NA,NA,NA,NA,NA,NA,NA
"716","2018-11-12 13:14:38-02","UFMT","UFMT","3013","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Borges Monteiro, J.R.; Amorim Neto, L.","70","1984","02","21",NA,"Brasil","Mato Grosso","Alto Paraguai","Estrada para Barra do Bugres Km 51, Região Sul. Morrote","-56.4824981689453","-14.5136003494263",NA,"Erva, flores roxas",NA,NA,"Moreira, A.L.C.",NA,NA,NA,NA,"78022","auto","2018","07","13",NA,NA,NA,NA,NA,NA,NA,NA
"717","2017-09-11 17:09:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","exilis","Evolvulus exilis","Meisn.","Vauthier, AC","s.n.",NA,NA,NA,NA,"?",NA,NA,"Loco non indicato.",NA,NA,NA,"Oreas?; HABITAT: Oreas?",NA,"P07P0N0123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2017-09-11 17:09:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","exilis","Evolvulus exilis","Meisn.","Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"Habitat in Serra Dourada et pr. Villa Boa, prov. Goyaz.",NA,NA,NA,NA,NA,"P07P0N0123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2017-09-11 17:09:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Burchell, WJ","2",NA,NA,NA,"Southern America","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2017-09-11 17:09:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Blanchet, JS","2676",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"pr. Villa da Barra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2017-09-11 17:09:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Burchell, WJ","6824",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"Caminho de Bacopary","-50.133333","-15.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.133333","-15.933333",NA,NA,NA,NA,NA,NA
"722","2017-09-11 17:09:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Schomburgk, ?","741",NA,NA,NA,"Southern America","Guyana",NA,NA,"etiam ad montes Roraima, Guyanae anglicae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2017-09-11 17:09:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Burchell, WJ","2",NA,NA,NA,"Southern America","Brazil","Tocantins",NA,"pr. Porto Imperial ad fl. Tocantins, inter S.João et S.Anna, in insula Marajó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2017-09-11 17:09:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Burchell, WJ","8668",NA,NA,NA,"Southern America","Brazil","Tocantins","Porto Nacional","IBB/Porto Real, Porto Nacional, Tocantins, Porto Real- at entrance to village. pr. Porto Imperial ad fl. Tocantins, inter S.João et S.Anna, in insula Marajó.","-48.433333","-10.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.433333","-10.366667",NA,NA,NA,NA,NA,NA
"725","2017-09-11 17:09:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"in prov. Bahiensis pratis ad fl. S. Francisco pr. Joazeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2017-09-11 17:09:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Regnell, AF","191",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"Habitat ad Caldas et pr. Arraial de Cajurú, prov. S.Pauli.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2017-09-11 17:09:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Riedel, L","806",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Cuiabá","in arenosis humidiusculis tempore pluvioso inundatis pr. Cuiabá prov. Mato Grosso.","-56.0967","-15.5961",NA,NA,NA,NA,NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2017-09-11 17:09:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Riedel, L","885",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Cuiabá","in arenosis humidiusculis tempore pluvioso inundatis pr. Cuiabá prov. Mato Grosso.","-56.0967","-15.5961",NA,NA,NA,NA,NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2017-09-11 17:09:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Burchell, WJ","6824",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"pr. urbem Goyaz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2017-09-11 17:09:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Schomburgk, ?","483",NA,NA,NA,"Southern America","Guyana",NA,NA,"etiam ad montes Roraima, Guyanae anglicae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2017-09-11 17:09:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes abreviatus","Mart.","Barboza, GE","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"Vaga et Extrabrasil.; HABITAT: Vaga et Extrabrasil.",NA,NA,NA,NA,NA,"abreviatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2017-09-11 17:09:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes gracillimus","Mart.","Burchell, WJ","8544",NA,NA,NA,"Southern America","Brazil","Tocantins","Porto Nacional","IBB/Porto Real, Porto Nacional, Tocantins, Porto Real- ford of Igarapé","-48.433333","-10.366667",NA,NA,NA,NA,NA,NA,NA,"gracillimus",NA,NA,NA,NA,NA,NA,"-48.433333","-10.366667",NA,NA,NA,NA,NA,NA
"733","2017-09-11 17:09:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes gracillimus","Mart.","Schomburgk, ?","741",NA,NA,NA,"Southern America","Guyana",NA,NA,"in Savanis Guyanae anglicae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"gracillimus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2017-09-11 17:09:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes abreviatus","Mart.","Barboza, GE","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"Vaga et Extrabrasil.; HABITAT: Vaga et Extrabrasil.",NA,NA,NA,NA,NA,"abreviatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2017-09-11 17:09:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes gracillimus","Mart.","Burchell, WJ","8544",NA,NA,NA,"Southern America","Brazil","Tocantins","Porto Nacional","IBB/Porto Real, Porto Nacional, Tocantins, Porto Real- ford of Igarapé","-48.433333","-10.366667",NA,NA,NA,NA,NA,NA,NA,"gracillimus",NA,NA,NA,NA,NA,NA,"-48.433333","-10.366667",NA,NA,NA,NA,NA,NA
"736","2017-09-11 17:09:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes gracillimus","Mart.","Schomburgk, ?","741",NA,NA,NA,"Southern America","Guyana",NA,NA,"in Savanis Guyanae anglicae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"gracillimus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2017-09-11 17:09:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","nanus","Evolvulus nanus","Meisn.","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"Habitat inter Campos et Vittoria.",NA,NA,NA,"Dryas.; HABITAT: Dryas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2017-09-11 17:09:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","saxifragus","Evolvulus saxifragus paraensis","Mart.","Spruce, R","162",NA,NA,NA,"Southern America","Brazil","Pará",NA,"in vicina Santarem, prov. Pará.",NA,NA,NA,"Hamadryas-Najas.; HABITAT: Hamadryas-Najas.",NA,NA,NA,NA,NA,"paraensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2020-12-15 09:18:10-03","UEPA","MFS","007964","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Cardoso, A","2505","2017","05","11",NA,"Brasil","Pará","Conceição do Araguaia","Corrego em canga","-49.266414","-8.262992",NA,"Erva ereta, crescendo em drenagem de canga. Flor branca.","MFS007964","MFS007964 MFS007964_e","Cardoso, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.266414","-8.262992",NA,NA,NA,NA,NA,NA
"740","2020-09-17 10:40:38-03","UEPA","MFS","007915","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Cardoso, A","2409","2017","05","08",NA,"Brasil","Pará","Conceição do Araguaia","Canga herbaceae","-49.4466","-8.180947",NA,"Erva ereta, crescendo sobre canga herbacea, flor branca.","MFS007915","MFS007915 MFS007915_e","Cardoso, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.4466","-8.180947",NA,NA,NA,NA,NA,NA
"741","2020-09-17 10:40:38-03","UEPA","MFS","007802","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Cardoso, A","2232","2017","05","02",NA,"Brasil","Pará","Conceição do Araguaia","Pequizeiro Oeste. Ferricrete 1","-49.445","-7.989028",NA,"Erva ereta, crescendo sobre canga, flor branca ou azul.","MFS007802","MFS007802 MFS007802_e","Cardoso, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.445","-7.989028",NA,NA,NA,NA,NA,NA
"742","2020-12-01 10:23:35-03","UEPA","MFS","009229","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Navarro, P","30","2020","02","02",NA,"Brasil","Pará","Xinguara","Área de canga.","-49.302667","-6.979472",NA,"Erva com flores azuis claras.","MFS009229","MFS009229 MFS009229_e","Campos, N R",NA,NA,NA,NA,NA,NA,"2020","03","10","-49.302667","-6.979472",NA,NA,NA,NA,NA,NA
