"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","county","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","sex"
"133","2014-04-04 05:42:00-03","MO","MOBOT","147898","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","Ronald L. Liesner (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 15438","1990","12",NA,"South America","Peru","Loreto","Dtto. Iquitos, Allpahuayo. Estación Experimental del Instituto de Investigaciones de la Amazonía Peruana (IIAP). Bosque primario, vegetación sobre suelo arcillo-arenoso, con dominancia de arena blanca, en las elevaciones del terreno y de arcilla en los declives, estrato inferior sin dominancia observándose Lepidocaryum tessmannii y Scheelea morenii; buen drenaje, pequeñas ondulaciones del terreno. Levantamiento florístico de la parcela Y de 1 ha. de 500 X 20 m., correspondiente al inventario de 25 has. SUBPARCELA No. 9","-73.5","-4.16666",NA,NA,NA,NA,NA,"150.00000000","180.00000000",NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,"262","4",NA
"134","2014-04-04 05:42:00-03","MO","MOBOT","147954","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","Ronald L. Liesner (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 15457","1990","12",NA,"South America","Peru","Loreto","Dtto. Iquitos, Allpahuayo. Estación Experimental del Instituto de Investigaciones de la Amazonía Peruana (IIAP). Bosque primario, vegetación sobre suelo arcillo-arenoso, con dominancia de arena blanca, en las elevaciones del terreno y de arcilla en los declives, estrato inferior sin dominancia observándose Lepidocaryum tessmannii y Scheelea morenii; buen drenaje, pequeñas ondulaciones del terreno. Levantamiento florístico de la parcela Y de 1 ha. de 500 X 20 m., correspondiente al inventario de 25 has. SUBPARCELA No. 10","-73.5","-4.16666",NA,NA,NA,NA,NA,"150.00000000","180.00000000",NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,"263","4",NA
"135","2014-04-04 05:42:00-03","MO","MOBOT","147986","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","Ronald L. Liesner (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 15463","1990","12",NA,"South America","Peru","Loreto","Dtto. Iquitos, Allpahuayo. Estación Experimental del Instituto de Investigaciones de la Amazonía Peruana (IIAP). Bosque primario, vegetación sobre suelo arcillo-arenoso, con dominancia de arena blanca, en las elevaciones del terreno y de arcilla en los declives, estrato inferior sin dominancia observándose Lepidocaryum tessmannii y Scheelea morenii; buen drenaje, pequeñas ondulaciones del terreno. Levantamiento florístico de la parcela Y de 1 ha. de 500 X 20 m., correspondiente al inventario de 25 has. SUBPARCELA No. 10","-73.5","-4.16666",NA,NA,NA,NA,NA,"150.00000000","180.00000000",NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,"263","4",NA
"136","2011-03-23 13:58:00-03","MO","MOBOT","148124","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","Ronald L. Liesner (MO)","Juan Celedonia Ruiz M.","Ruiz M. 517","1984","10","21","South America","Peru","Loreto","Distrito Iquitos, Allpahuayo (Centro de Esperimentos del IIAP), a 20 km de la ciudad. Carretera Iquitos-Nauta. Bosque primario, no inundable.","-73.5","-4.16666",NA,NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,"5","3",NA
"137","2014-04-04 05:42:00-03","MO","MOBOT","150542","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","Ronald L. Liesner (MO)","Rodolfo Vásquez","Vásquez Martínez 2807","1981","12","31","South America","Peru","Loreto","Estación Bilógica Callicebus, Rio Nanay-Mishana. Bosque primario, suelos de arena blanca.","-73.58333","-3.91666",NA,NA,NA,NA,NA,"130.00000000",NA,NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,"81-30","9",NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","2958790","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","Webster","Scott A. Mori","Mori 8439","1976","10","11","South America","Suriname","Paramaribo","On northern edge of plateau no. 1.",NA,NA,NA,NA,NA,NA,NA,"500.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2010-11-23 06:15:00-02","MO","MOBOT","2959333","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","K.L. Forsgard","Jan C. Lindeman|A.L. Stoffers|A.R.A. Görts-van Rijn|Marion J. Jansen-Jacobs","Lindeman 256","1975",NA,NA,"South America","Suriname",NA,"Lely mts., Sw plateaus covered by ferrobauxite between S. border of plateau 5 in line 1339 opened by bulldozer. xeromorphic fores ton stony soil.",NA,NA,NA,NA,NA,NA,NA,"550.00000000","710.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-04-01 12:11:00-03","MO","MOBOT","2959396","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","K.L. Forsgard","J. Lanjouw","Lanjouw 2735","1949","3","16","South America","Suriname",NA,"In montane qu iducuntur Nassau, mountain-forest, km 11.6.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"141","2013-08-28 11:47:00-03","MO","MOBOT","2959590","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","cited C.F.D.G.P.","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 25400","1981","8","21","South America","Peru","Loreto","Dtto. Iquitos. Rio Nanay, Carretera De Picuruyacu, upland, forest remnant over sand.",NA,NA,NA,NA,NA,NA,NA,"160.00000000","180.00000000",NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,"1",NA
"142","2010-09-03 10:59:00-03","MO","MOBOT","2960183","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","J.C. Lindeman","Marion J. Jansen-Jacobs","Jansen-Jacobs 1123","1994",NA,NA,"South America","Guyana",NA,"Mabura Hill area, Pibiri main, 62 km. Low fores ton laterite.","-58.1666667","5.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"143","2014-01-27 13:29:00-02","MO","MOBOT","2960800","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","R.E. Schultes","Daniel F. Austin","Austin 7365","1979","11","10","South America","Brazil","Amapá","T.F> Da , Entre Acampamento Carnot e Cunani.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"144","2018-06-15 05:26:00-03","MO","MOBOT","3333432","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.",NA,"Abel Monteagudo|Antonio Peña|Samuel Vilca C.|Rolando Francis|R. Rivera|D. Salcedo|S. Chuña|O. Crispín","Monteagudo Mendoza 11098","2005","11","9","South America","Peru","Pasco","Dist. Palcazú. Reserva Comunal Yanesha. Comunidad Nativa 7 de Junio. Sector Pampa Hermosa. Evaluación de los Recursos del Bosque 0.50 ha.","-75.32166","-10.19416",NA,NA,NA,NA,NA,"350.00000000","360.00000000",NA,NA,NA,NA,"Oxapampa",NA,NA,NA,NA,NA,NA,"3",NA
"145","2018-06-15 05:26:00-03","MO","MOBOT","3333621","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.",NA,"Abel Monteagudo|Antonio Peña|Samuel Vilca C.|Rolando Francis|R. Rivera|D. Salcedo|S. Chuña|O. Crispín","Monteagudo Mendoza 11271","2005","11","10","South America","Peru","Pasco","Dist. Palcazú. Reserva Comunal Yanesha. Comunidad Nativa 7 de Junio. Sector Pampa Hermosa. Evaluación de los Recursos del Bosque 0.50 ha.","-75.32166","-10.19416",NA,NA,NA,NA,NA,"350.00000000","360.00000000",NA,NA,NA,NA,"Oxapampa",NA,NA,NA,NA,NA,NA,"2",NA
"146","2018-06-15 05:26:00-03","MO","MOBOT","3333691","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.",NA,"Abel Monteagudo|Antonio Peña|Rolando Francis|Samuel Vilca C.|R. Rivera|O. Crispín|S. Chuña|D. Salcedo","Monteagudo Mendoza 11333","2005","11","12","South America","Peru","Pasco","Dist. Palcazú. Reserva Comunal Yanesha. Comunidad Nativa 7 de Junio. Sector Pampa Hermosa. Evaluación de los Recursos del Bosque 0.50 ha.","-75.32888","-10.19472",NA,NA,NA,NA,NA,"410.00000000",NA,NA,NA,NA,NA,"Oxapampa",NA,NA,NA,NA,NA,NA,"3",NA
"147","2009-08-05 16:30:00-03","MO","MOBOT","2959470","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","J. Ramos","Steven R. Hill","Hill 13102","1983","7","15","South America","Brazil","Amazonas","Rio Parauari, black water tributary of the Rio Maues-Acu, at Agua Mineral.","-57.93333","-4.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2009-08-05 16:30:00-03","MO","MOBOT","2958393","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","Ronald Liesner","Steven R. Hill","Hill 13102","1983","7","15","South America","Brazil","Amazonas","Rio Paraguari, black water tributary of the Rio maues-Acu, at Agua Mineral.","-57.93333","4.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2013-10-05 06:32:00-03","MO","MOBOT","1310704","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","santanderensis","Micrandra santanderensis","Croizat","Huft","Ronald L. Liesner|Ángel C. González","Liesner 13192","1982","3","26","South America","Venezuela","Zulia","Ca. 55 km SW of Machiques by air. 1 to 4 km W of Pacella, 34 to 37 west of main road by road. Pond and pasture land with remnant trees.","-72.86666","9.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","152492","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","santanderensis","Micrandra santanderensis","Croizat",NA,"Alwyn H. Gentry|Enrique Rentería A.","Gentry 19998","1977","9","29","South America","Colombia","Santander","Magadalena Valley, Campo Capote, 30 km E of Carare; mature forest. (With Curso Nacional Taxonomia Avanzado).","-73.91444","6.61888",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4181",NA,NA
"151","2017-06-21 10:19:00-03","MO","MOBOT","152499","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","santanderensis","Micrandra santanderensis","Croizat","E. Renteria","Enrique Rentería A.|et al.","Rentería Arriaga 1774","1979","11","18","South America","Colombia","Santander","Puerto Araujo, Santander.","-74.10105","6.51876",NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"152","2020-08-31 09:02:42-03","INPA","INPA","192340","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Micrandra","brownsbergensis","Micrandra brownsbergensis","Lanj.","Liesner, RL","Evans, R","2465","1995","11","24","Southern America","Suriname",NA,"Vicinity of Blanche Marie Waterfall on the Nickerie River","-56.833333","-4.5",NA,NA,"INPA0192340","INPA0192340 INPA0192340_e",NA,"50","50","1996","-56.833333","-4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-08-31 09:02:42-03","INPA","INPA","97359","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Micrandra","brownsbergensis","Micrandra brownsbergensis","Lanj.","Huft, MJ","Austin, DF","7365","1979","11","10","Southern America","Brasil","Amapá","Entre Acampamento Carnot e Cunani, Entre Acampamento Carnot e Cunani.","-52.916667","-0.916667",NA,NA,"INPA0097359","INPA0097359 INPA0097359_e INPA0097359_e1 INPA0097359_nd",NA,NA,NA,"1982","-52.916667","-0.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-08-31 09:02:42-03","INPA","INPA","28340","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.","Souza, PJS","Rodrigues, WA","9864","1977","11","07","Southern America","Brasil","Amazonas","Cordilheira do Pico da Neblina, Cordilheira do Pico da Neblina, caminho para o pico 31 de Março, Cuiabarí. Mata de ciliar, terra firme, região montanhosa.","-67.0892028808594","-0.130278006196022",NA,NA,"INPA0028340","INPA0028340 INPA0028340_1 INPA0028340_1e INPA0028340_1e1 INPA0028340_e INPA0028340_e1 INPA0028340_e2 INPA0028340_e3",NA,"2000","2000","2012",NA,NA,"10","São Gabriel da Cachoeira","377621","auto",NA,NA,NA,NA,NA,NA
"155","2020-08-31 09:02:42-03","INPA","INPA","21338","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.","Souza, PJS","Rodrigues, WA","8508","1968","07","11","Southern America","Brasil","Amazonas","AM 010, Km 155., Estrada Manaus-Itacoatiara, Km 155, árvore nº 123 da picada XIX. Mata de carrasco, alto, de solo arenoso.","-59.127646","-2.913682",NA,NA,"INPA0021338","INPA0021338 INPA0021338_1 INPA0021338_1e INPA0021338_1e1 INPA0021338_1e2 INPA0021338_e1 INPA0021338_e2",NA,NA,NA,"2012","-59.127646","-2.913682","10","Rio Preto da Eva",NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-08-31 09:02:42-03","INPA","INPA","28379","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.","Souza, PJS","Rodrigues, WA","8993","1970","11","04","Southern America","Brasil","Amazonas","AM 010, Km 155., Estrada Manaus-Itacoatiara, Km 155, picada XIX, a 5000m da margem da estrada. Frequente localmente na mata de solo humo-arenoso, úmido, tipo carrasco alto, perto do igarapé.","-59.15","-2.9",NA,NA,"INPA0028379","INPA0028379 INPA0028379_e INPA0028379_e1",NA,NA,NA,"2012","-59.15","-2.9","10","Rio Preto da Eva",NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-08-31 09:02:42-03","INPA","INPA","128554","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.","Souza, PJS","Hill, SR","13102","1983","07","15","Southern America","Brasil","Amazonas","Rio Parauari, tributary of rio Maués-Açu, Rio Parauari, black water-tributary of the rio Maués-Açu, at Agua Mineral. Terra firme forest in sandy clay soil (campinarana).","-57.933333","-4.8",NA,NA,"INPA0128554","INPA0128554 INPA0128554_e INPA0128554_e1",NA,NA,NA,"2012","-57.933333","-4.8","10","Maués",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-08-31 09:02:42-03","INPA","INPA","196571","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.","Souza, PJS","Evans, R","2349","1995","07","30","Southern America","Suriname",NA,"Vicinity of Blanche Marie Waterfall on Nickerie River.","-56.866667","4.75",NA,NA,"INPA0196571","INPA0196571 INPA0196571_e",NA,"50","50","2012","-56.866667","4.75","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-08-31 09:02:42-03","INPA","INPA","271484","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.","Ramos, JF","Zartman, CE","9596","2014","08","19","Southern America","Brasil","Amazonas","Serra do Aracá, Igarapé Madixí.","-63",NA,NA,NA,"INPA0271484",NA,NA,NA,NA,"2015","-63",NA,"07","Barcelos",NA,NA,NA,NA,"17",NA,NA,NA
"160","2020-08-31 09:02:42-03","INPA","INPA","28340","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.","Rodrigues, WA","Rodrigues, WA","9864","1977","10","01","Southern America","Brasil","Amazonas","Estrada Manaus-Itacoatiara, km 155.",NA,NA,NA,NA,"INPA0028340","INPA0028340 INPA0028340_1 INPA0028340_1e INPA0028340_1e1 INPA0028340_e INPA0028340_e1 INPA0028340_e2 INPA0028340_e3",NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-08-31 09:02:42-03","INPA","INPA","28423","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.","Souza, PJS","Kuhlmann, M","312","1959","09","28","Southern America","Brasil","Pará","BR 010, Belém-Brasília, km 96, Rodovia Belém-Brasília, Km 96.","-47.639937","-1.328679",NA,NA,"INPA0028423","INPA0028423 INPA0028423_e INPA0028423_e1 INPA0028423_e2",NA,NA,NA,"2012","-47.639937","-1.328679","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-08-31 09:02:42-03","INPA","INPA","28425","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.","Rodrigues, WA","Cowan, RS","s.n.","1954","12","12",NA,"Guiana Francesa",NA,"Montagne de kau.",NA,NA,NA,NA,"INPA0028425","INPA0028425 INPA0028425_e INPA0028425_e1 INPA0028425_e2",NA,"220","250","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-08-31 09:02:42-03","INPA","INPA","8033","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.",NA,"Lindeman, JC","6997","1955","01","04","Southern America","Suriname",NA,"Nassau Mts, forest on plateau very weak slope in line A. W. of line 15.",NA,NA,NA,NA,"INPA0008033","INPA0008033 INPA0008033_e INPA0008033_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-01-10 20:45:36-03","INPA","INPA","85806","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.","Souza, PJS","Roa Torres, A","360","1976","03","15","Southern America","Colômbia",NA,"Río Mesay. Caquetá.",NA,NA,NA,NA,"INPA0085806","INPA0085806 INPA0085806_e INPA0085806_e1 INPA0085806_e2",NA,NA,NA,"2012",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","39818",NA,"Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","Müll.Arg.",NA,"L. Kollmann; & C. Esguario","11944","2010","04","20",NA,"Brasil","Espírito Santo","estrada Agua Limpa para Jaguaré","-40.076099395752","-18.9055995941162",NA,"Arvoreto 10 m, flores brancas.","MBML039818","MBML039818",NA,NA,NA,NA,NA,NA,NA,"Jaguaré","43085","auto",NA,NA,NA,NA,NA,NA
"166","2020-06-15 15:30:28-03","UNESP-RC","HRCB","31009","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.","Kawazaki, L.","Fina, B.G.","1","1996","06","05",NA,"Brasil","São Paulo",NA,"-47.4199981689453","-21.9899997711182",NA,"Árvore ca. 15m altura",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pirassununga","24621","auto",NA,NA,NA,NA,NA,NA
"167","2020-06-15 15:30:28-03","UNESP-RC","HRCB","55729","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.",NA,"Farah, F.T.","1870","2000",NA,NA,NA,"Brasil","São Paulo","Faz. Vale do Rosário","-47.8800010681152","-20.7199993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orlândia","16147","auto",NA,NA,NA,NA,NA,NA
"168","2017-11-24 14:10:41-02","UFLA","ESAL","14558","S","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.",NA,"Villela, EA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Mata da Mandioca","-47.5416984558105","-19.9372005462646",NA,"árvore; 11.50; ;; floresta",NA,NA,NA,"5","5",NA,NA,NA,NA,"Conquista","30156","auto",NA,NA,NA,NA,NA,NA
"169","2020-09-12 05:00:02-03","US","US","USw8047","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","bracteosa","Micrandra bracteosa",NA,NA,"B. A. Krukoff","6919",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"170","2020-09-12 05:00:02-03","US","US","3306337","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","brownsbergensis","Micrandra brownsbergensis","Lanj.",NA,"R. C. Ek, M. Williams & A. Williams","637","1992","12","1","South America - Neotropics","Guyana","U. Demerara-Berbice","Mabura region, Central Demerara compartment, 900/920 roads","-58.5","5.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"171","2020-09-12 05:00:02-03","US","US","3349648","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","brownsbergensis","Micrandra brownsbergensis","Lanj.","Liesner, R. L.","R. Evans, S. Koemar, J. Ramlal & D. Traag","2458","1995","11","21","South America - Neotropics","Suriname","Sipaliwini","Blanche Marie Waterfall, vic., on Nickerie R.","-56.88","4.75",NA,NA,NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"172","2020-09-12 05:00:02-03","US","US","3653799","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","brownsbergensis","Micrandra brownsbergensis","Lanj.","Doerga, S.",NA,"18177","2010","3","25","South America - Neotropics","Suriname",NA,"Nassau Mountains, Plateau C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"173","2020-09-12 05:00:02-03","US","US","3373941","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","brownsbergensis","Micrandra brownsbergensis","Lanj.","Liesner, R. L.","R. Evans, E. Bakboord, S. Corso & S. Koemar","2349","1995","7","30","South America - Neotropics","Suriname","Sipaliwini","Blanche Marie Waterfall, vic., on Nickerie R.","-56.88","4.75",NA,NA,NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"174","2020-09-12 05:00:02-03","US","US","3368103","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","brownsbergensis","Micrandra brownsbergensis","Lanj.","Liesner, R. L.","R. Evans, S. Koemar & U. Raghoenandan","2646","1997","3","19","South America - Neotropics","Suriname","Sipaliwini","Blanche Marie Waterfall, vic., on Nickerie R.","-56.88","4.75",NA,NA,NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","3349649","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","brownsbergensis","Micrandra brownsbergensis","Lanj.","Liesner, R. L.","R. Evans, S. Koemar, J. Ramlal & D. Traag","2465","1995","11","24","South America - Neotropics","Suriname","Sipaliwini","Blanche Marie Waterfall, vic., on Nickerie R.","-56.88","4.75",NA,NA,NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"176","2020-09-12 05:00:02-03","US","US","3374607","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","brownsbergensis","Micrandra brownsbergensis","Lanj.","Crozier, F.","G. Cremers & F. Crozier","14914","1997","4","13","South America - Neotropics","French Guiana",NA,"Mont Chauve","-52.73","3.81",NA,NA,NA,NA,NA,"220",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"177","2020-09-12 05:00:02-03","US","US","3272307","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","Prévost, M.-F.","D. Sabatier","3532","1990","8","31","South America - Neotropics","French Guiana",NA,"Station des Nouragues, Bassin de l'Approuague, Arataye","-52.7","4.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"178","2020-09-12 05:00:02-03","US","US","2866171","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.",NA,"E. Vasquez A.","6","1963","12","22","South America - Neotropics","Peru","Loreto","Aguaitia Panpa Sacramento. Prov Coronel Portillo.",NA,NA,NA,NA,NA,NA,NA,"400",NA,NA,NA,NA,NA,"Padre Abad",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"179","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.",NA,"E. Vasquez A.","6","1963","12","22","South America - Neotropics","Peru","Loreto","Aguaitia Panpa Sacramento. Prov Coronel Portillo.",NA,NA,NA,NA,NA,NA,NA,"400",NA,NA,NA,NA,NA,"Padre Abad",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"180","2020-09-12 05:00:02-03","US","US","2270467","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.",NA,"A. Ducke","18619","1922","8","31","South America - Neotropics","Brazil","Para","Belem. Matta entre Una e Tapena.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
