"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","year","month","day","continentOcean","preparationType","previousCatalogNumber","barcode","order","minimumElevationInMeters","imagecode","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","infraspecificEpithet"
"43","2021-03-15 16:37:00-03","NY","NYBG","3823571","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"M. Kessler","Bolivia","La Paz","Nor Yungas","Trocha al Valle de Coscapa, Parque Nacional Cotapata","-67.22","-16.2",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103634' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"11782","1997","09","10","South America","sheet",NA,"NY03823571","Polypodiales","3350","NY03823571_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","3823567","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"H. H. Rusby","Bolivia","La Paz","Larecaja","Mapiri",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103630' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"300","1886","04",NA,"South America","sheet",NA,"NY03823567","Polypodiales","5000","NY03823567_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","3823491","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"J. L. Luteyn","Colombia","Cundinamarca",NA,"Bogotá-Fusagasuga road, km 32-34.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103554' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"7702","1979","05","15","South America","sheet",NA,"NY03823491","Polypodiales","2450",NA,"2620",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","03823424","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"I. Huamantupa Chuquimaco","Peru","Cusco","Urubamba","Dist. Urubamba, Matanay, Pucara.","-72.17","-13.25",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4190950' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"3591","2003","07","17","South America","sheet",NA,"NY03823424","Polypodiales","3065",NA,"3954",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","3823476","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"B. León","Peru","Lima","Huarochiri","Bosque de Zárate, trail between Chorritos 2 and Quebrada Carnacha.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103539' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"907","1986","05","08","South America","sheet",NA,"NY03823476","Polypodiales","2900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","720574","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"A. Salino","Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, na área do Pico Dois Irmãos","-43.30997","-18.207",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2517989' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"9330","2003","12","07","South America","sheet",NA,"NY00720574","Polypodiales","1800","NY00720574_01","1850",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","875310","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"A. Salino","Brazil","Minas Gerais","Camanducaia","Mata da nascente do Rio Camanducaia.","-45.9367","-22.7139",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=959422' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"5604","2000","06","20","South America","sheet",NA,"NY00875310","Polypodiales","1700","NY00875310_01","1900",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","3823522","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"A. Vasco","Colombia","Caldas",NA,"PNN los Nevados.","-75.38011","4.96967",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103585' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"612","2006","08","08","South America","sheet",NA,"NY03823522","Polypodiales","3540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","3823551","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"M. Kessler","Bolivia","La Paz","Nor Yungas","Trocha al Valle de Coscapa, Parque Nacional Cotapata","-67.88","-16.2",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103614' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"11733","1997","09","09","South America","sheet",NA,"NY03823551","Polypodiales","3450","NY03823551_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","02696867","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"F. B. Matos","Brazil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Pico da Pedra Branca.","-46.3703","-21.975",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2974389' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"2228","2013","02","13","South America","sheet",NA,"NY02696867","Polypodiales","1650","NY02696867_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","3823498","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"R. Duno de Stefano","Venezuela","Trujillo",NA,"Parque Nacional Dinlra: camino entre Mesa Arriba y el páramo de Jabón. Laja Llano El Tigre, entre El Llano El Tigre y el pico de Jabón. Laja fuertemente inclinada rodeada de bosque enano y arbustal.","-70.1244","9.5789",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103561' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1573","2001","09","01","South America","sheet",NA,"NY03823498","Polypodiales","2900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","3823450","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"J. L. Luteyn","Bolivia","La Paz","Larecaja","Ca. 23 km above (SW of) Sorata along rd from Achacachi.","-68.67","-15.8",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103513' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"13762","1990","05","23","South America","sheet",NA,"NY03823450","Polypodiales","3749","NY03823450_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","3823464","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"E. P. Killip","Colombia","Santander",NA,"Vicinity of California.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103527' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"16914","1927","01","11","South America","sheet",NA,"NY03823464","Polypodiales","3000","NY03823464_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","3823487","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"J. M. Idrobo","Colombia","Cauca",NA,"Macizo Colombiano; Valle de Las Papas, alrededores de Valencia.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103550' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"3634","1958","11","11","South America","sheet",NA,"NY03823487","Polypodiales","2910","NY03823487_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","3823517","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"A. Vasco","Colombia","Antioquia",NA,"Municipio de Santa Rosa. Llanos de Cuibá.","-75.4939","6.8383",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103580' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"508","2004","04","30","South America","sheet",NA,"NY03823517","Polypodiales","2800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","3823526","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"A. Vasco","Colombia","Cundinamarca",NA,"Municipio Fomeque. Cañón de Río Guatiquía.","-73.71697","4.52631",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103589' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"784","2007","05","03","South America","sheet",NA,"NY03823526","Polypodiales","3330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","886073","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","F. B. Matos",NA,NA,NA,"A. Salino","Brazil","São Paulo","Cunha","Rodovia Cunha-Parati, estrada para a Pedra da Macela.","-44.9597","-23.07",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980077' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"2941","1996","12","17","South America","sheet",NA,"NY00886073","Polypodiales",NA,"NY00886073_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","3823575","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"A. D. A. Fay","Bolivia","Cochabamba","Arani","107.4 km E of Cochabamba on old road to Santa Cruz (hwy. #4)","-65.58","-17.42",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103638' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"2264","1989","07","02","South America","sheet",NA,"NY03823575","Polypodiales","2970","NY03823575_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","3823524","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"A. Vasco","Colombia","Caldas",NA,"PNN los Nevados.","-75.38011","4.96967",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103587' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"609","2006","08","08","South America","sheet",NA,"NY03823524","Polypodiales","3540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","3823452","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"J. C. Solomon","Bolivia","La Paz","Sud Yungas","1.5 km below Pango [Pongo]? on old road to Unduavi","-67.93","-16.23",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103515' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"9648","1983","03","03","South America","sheet",NA,"NY03823452","Polypodiales","3600","NY03823452_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","3823549","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"A. D. A. Fay","Bolivia","La Paz","Nor Yungas","Off the La Paz- Yolosa Road, along road, about 1 km east of Cotapata gas station, and on a trail on left (from La Paz), roughly north","-67.83","-16.28",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103612' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"2948","1990","08","08","South America","sheet",NA,"NY03823549","Polypodiales","3200","NY03823549_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","809692","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"H. Gunetel","Chile","Los Lagos",NA,"Valdivia. Dep. Corrol, La Ensenoda",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=807499' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1492","1935","12","03","South America","sheet",NA,"NY00809692","Polypodiales","150","NY00809692_01","150",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","3823527","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"A. Vasco","Colombia","Cundinamarca",NA,"Municipio Fomeque. Cañón de Río Guatiquía.","-73.71697","4.52353",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103590' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"785","2007","05","03","South America","sheet",NA,"NY03823527","Polypodiales","3330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","3823578","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"M. Kessler","Bolivia","La Paz","Nor Yungas","5 km de Chuspipata hacia Coroico","-67.8","-16.38",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103641' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"12021","1997","09","18","South America","sheet",NA,"NY03823578","Polypodiales","2750","NY03823578_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","2597133","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"A. Salino","Brazil","São Paulo","Cunha","Rodovia Cunha-Parati, estrada para a Pedra da Macela.","-44.9597","-23.07",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2870718' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"2941","1996","12","17","South America","sheet",NA,"NY02597133","Polypodiales",NA,"NY02597133_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","3823542","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"M. Kessler","Bolivia","Cochabamba","Ayopaya","3 km al N de Saila Pata","-66.93","-16.9",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103605' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"12445","1997","11","13","South America","sheet",NA,"NY03823542","Polypodiales","3000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","3823504","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"J. L. Luteyn","Colombia","Caldas",NA,"Líbano-Manizales rd., ca. 23-43 km NNW of Murillo.","-75.42","4.83",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103567' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"10645b","1984","05","18","South America","sheet",NA,"NY03823504","Polypodiales","3625",NA,"3720",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","3823573","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"M. Kessler","Bolivia","La Paz","Nor Yungas","Trocha al Valle de Coscapa, Parque Nacional Cotapata","-67.22","-16.2",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103636' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"11792","1997","09","10","South America","sheet",NA,"NY03823573","Polypodiales","3350","NY03823573_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","3823574","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"L. Valenzuela Gamarra","Peru","Cusco","Canchis","Distrito Combapata, Salla.","-71.3681","-14.0861",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103637' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"8359","2007","01","19","South America","sheet",NA,"NY03823574","Polypodiales","3650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","3823481","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"A. Sagástegui A.","Peru","La Libertad","Trujillo","Cerro Campana",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103544' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"12917","1985","10","30","South America","sheet",NA,"NY03823481","Polypodiales","800","NY03823481_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","3823547","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"M. Kessler","Bolivia","La Paz","Bautista Saavedra","15 km de Charazani hacia Chullina","-68.88","-15.17",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103610' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"10587","1997","07","05","South America","sheet",NA,"NY03823547","Polypodiales","3400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","3823523","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"A. Vasco","Colombia","Caldas",NA,"PNN los Nevados.","-75.38011","4.96967",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103586' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"613","2006","08","08","South America","sheet",NA,"NY03823523","Polypodiales","3540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","3823489","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"A. Sagástegui A.","Peru","Cajamarca","Contumazá","Cascabamba (arriba de contumazá)",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103552' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"10029","1981","06","12","South America","sheet",NA,"NY03823489","Polypodiales","3100","NY03823489_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","3823570","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"R. Núñez C.","Bolivia","Santa Cruz","Manuel María Caballero","Bosque Yungueño. 2 km al SE de la comunidad de Siberia","-64.7292","-17.8372",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103633' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"614","2004","04","08","South America","sheet",NA,"NY03823570","Polypodiales","2957","NY03823570_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","3823563","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"R. Núñez C.","Bolivia","Santa Cruz","Manuel María Caballero","Bosque Yungueño. sobre el camino a San Mateo, a 2.5 km del cruce El Empalme","-64.7044","-17.8436",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103626' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"133","2003","04","19","South America","sheet",NA,"NY03823563","Polypodiales","2482","NY03823563_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","3823499","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"J. A. Steyermark","Venezuela","Bolívar",NA,"Cerro Roraima: cumbre, parte noreste de Venezuela inmediata al sur del hito que marca los límites con Guyana, Brasil y Venezuela.","-60.7","5.2",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103562' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"112643","1976","08","26","South America","sheet",NA,"NY03823499","Polypodiales","2750",NA,"2800",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","875312","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"L. C. N. Melo","Brazil","Minas Gerais","Monte Verde","Mata e afloramento rochoso do Pico do Bispo até Pico do Selado.","-46.05131","-22.88464",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=959433' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"143","2001","08","20","South America","sheet",NA,"NY00875312","Polypodiales","1890","NY00875312_01","2062",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","3823558","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"R. Vásquez Martínez","Peru","Pasco","Oxapampa","Dist. Huancabamba, Localidad de Santa Barbara.","-75.65","-10.3431",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4103621' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"28956","2004","01","25","South America","sheet",NA,"NY03823558","Polypodiales","3400",NA,"3500",NA,NA,NA,NA,NA,NA,NA,NA
