"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"492","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Eiten, LT","1962","10",NA,"Southern America","Brasil","São Paulo",NA,NA,"Sedge","UB0011890","Monocotyledonae",NA,"Sw.","Araujo, AG","s.n.","Alto da Serra Biological Station, just west of village of Paranapiacaba. Sedge in front of house","-46.5299987792969","-23.6599998474121",NA,NA,"UB0011890","Santo André",NA,NA,"1999","05","27258","auto",NA,NA,NA,NA,NA,NA,NA
"493","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Mimura, I","1962","02","10","Southern America","Brasil","São Paulo",NA,NA,"Gluma marrom a castanho-escuro, anteras amarelo-claras e ovário verde; Uma área disjuntiva de cerrado de várias centenas de km², rodeada antigamente por mata. Lugar aberto. Em solo mais ou menos seco na beira do córrego da Ressaca","UB0011908","Monocotyledonae",NA,"Sw.","Smith, LB; Smith, SF","269","Ca. 8,0 km km SW em linha reta da praça principal de São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,"UB0011908","São José dos Campos",NA,NA,"1966",NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA
"494","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Menezes, IRN; Nascimento Júnior, JE","2010","10","21","Southern America","Brasil","Sergipe",NA,NA,NA,"UB0030113","Monocotyledonae",NA,"Sw.","Menezes, IRN","212","Bairro Aruana: área da Petrobrás no polo do Tecarmo. Margem das lagoas litorâneas","-37.0717010498047","-10.9111003875732",NA,NA,"UB0030113","Aracaju",NA,NA,"2010","11","28193","auto","11",NA,NA,NA,NA,NA,NA
"495","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Menezes, IRN; Conceição, GG; Melo, DS; Souza, CAS; Pereira, TC","2010","03","09","Southern America","Brasil","Sergipe",NA,NA,"Herbácea, com raízes fibrosas, inflorescência com aquênios brancos; Margem da lagoa","UB0011871","Monocotyledonae",NA,"Sw.","Menezes, IRN","86","APA Sul, Lagoa Azul","-37.4383010864258","-11.2683000564575",NA,NA,"UB0011871","Estância",NA,NA,"2010",NA,"24378","auto",NA,NA,NA,NA,NA,NA,NA
"496","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Menezes, IRN","2009","09","02","Southern America","Brasil","Sergipe",NA,NA,"Herbácea. Caule piloso 50 cm de comp; Folhas pilosas. Inflorescência terminal espiciforme com glomérulos (8) espiguetas com aquênio branco e alguns cinza escuro. Raízes filamentosas, sem rizomas; Brejo","UB0030096","Monocotyledonae",NA,"Sw.","Menezes, IRN","49","Mata do Castro","-37.448299407959","-11.3507995605469",NA,NA,"UB0030096","Santa Luzia do Itanhi",NA,NA,"2009","09","26417","auto","28",NA,NA,NA,NA,NA,NA
"497","2019-05-06 11:55:14-03","UFU","HUFU","60990","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Cezare, C.H.G.; Machado Neto, A.","2007","12","11",NA,"Brasil","Goiás",NA,NA,"Erva, ca. 40 cm alt. Fruto verde claro.; Contato campo limpo úmido (principio de uma Vereda).","HUFU00028896",NA,NA,"Sw.","Carvalho-Silva, M.","576",NA,"-47.990278","-16.676389","868","868","HUFU00028896","Luziânia","-47.990278","-16.676389","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-05-06 11:55:14-03","UFU","HUFU","16609","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Araújo, G.M.","1997","10","20",NA,"Brasil","Minas Gerais",NA,NA,"Herbácea.; Vereda.","HUFU00028903",NA,NA,"Sw.",NA,"s.n.","BR 050","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028903","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"499","2019-05-06 11:55:14-03","UFU","HUFU","22384","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Amaral, A.F.; Cardoso, G.L.","2000","02","04",NA,"Brasil","Minas Gerais",NA,NA,NA,"HUFU00028911",NA,NA,"Sw.",NA,"s.n.","Estrada para Campo Florido, A 20 km do centro de Uberlândia. Vereda 2, fundo da vereda, lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028911","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"500","2019-05-06 11:55:14-03","UFU","HUFU","22224","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Amaral, A.F.; Araújo, G.M.","2000","01","07",NA,"Brasil","Minas Gerais",NA,NA,NA,"HUFU00028908",NA,NA,"Sw.",NA,"s.n.","Estrada para Campo Florido, A 20 km do centro de Uberlândia. Vereda 2, Meio da vereda, lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028908","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"501","2019-05-06 11:55:14-03","UFU","HUFU","18920","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Barbosa, A.A.A.; Amaral, A.F.","1999","02","12",NA,"Brasil","Minas Gerais",NA,NA,"Erva rizomatosa.; Vereda.","HUFU00028916",NA,NA,"Sw.",NA,"1709","Estrada para Campo Florido, Borda e meio esquerdo da vereda 2.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028916","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"502","2019-05-06 11:55:14-03","UFU","HUFU","21386","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Araújo, G.M.; Amaral, A.F.","1999","10","08",NA,"Brasil","Minas Gerais",NA,NA,"Vereda.","HUFU00028905",NA,NA,"Sw.",NA,"2778","Estrada para Campo Florido, Fundo direito da vereda 2.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028905","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"503","2019-05-06 11:55:14-03","UFU","HUFU","21745","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Araújo, G.M.","1999","12","03",NA,"Brasil","Minas Gerais",NA,NA,"Vereda.","HUFU00028910",NA,NA,"Sw.",NA,"2929","Estrada para Campo Florido, Fundo direito da vereda 2.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028910","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"504","2019-05-06 11:55:14-03","UFU","HUFU","18933","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Barbosa, A.A.A.; Amaral, A.F.","1999","02","12",NA,"Brasil","Minas Gerais",NA,NA,NA,"HUFU00028918",NA,NA,"Sw.",NA,"1722","Estrada para Campo Florido, Lado esquerdo.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028918","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"505","2019-05-06 11:55:14-03","UFU","HUFU","20339","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Lemos, M.T.O.","1999","01","15",NA,"Brasil","Minas Gerais",NA,NA,"Herbácea ca. de 60 cm.; Vereda.","HUFU00028899",NA,NA,"Sw.",NA,"s.n.","Estrada para Campo Florido, Meio, lado direito da vereda 2.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028899","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"506","2019-05-06 11:55:14-03","UFU","HUFU","20577","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Lemos, M.T.O.","1999","03","17",NA,"Brasil","Minas Gerais",NA,NA,"Vereda.","HUFU00028917",NA,NA,"Sw.",NA,"s.n.","Estrada para Campo Florido, Vereda 2, borda do lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028917","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"507","2019-05-06 11:55:14-03","UFU","HUFU","21557","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Lemos, M.T.O.","1999","11","05",NA,"Brasil","Minas Gerais",NA,NA,"Erva rara, frutos.; Vereda.","HUFU00028909",NA,NA,"Sw.",NA,"s.n.","Estrada para Campo Florido, Vereda 2, borda e meio do lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028909","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"508","2019-05-06 11:55:14-03","UFU","HUFU","19663","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Barbosa, A.A.A.","1999","03","12",NA,"Brasil","Minas Gerais",NA,NA,"Erva.; Vereda.","HUFU00028901",NA,NA,"Sw.",NA,"1846","Estrada para Campo Florido, Vereda 2 (esquerdo, borda, meio).","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028901","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"509","2019-05-06 11:55:14-03","UFU","HUFU","20461","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Lemos, M.T.O.","1999","02","19",NA,"Brasil","Minas Gerais",NA,NA,"Vereda.","HUFU00028900",NA,NA,"Sw.",NA,"s.n.","Estrada para Campo Florido, Vereda 2, lado direito, meio.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028900","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"510","2019-05-06 11:55:14-03","UFU","HUFU","16545","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Araújo, G.M.; Barbosa, A.A.A.","1997","10","03",NA,"Brasil","Minas Gerais",NA,NA,"Erva com frutos.; Vereda.","HUFU00028914",NA,NA,"Sw.",NA,"1279","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028914","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"511","2019-05-06 11:55:14-03","UFU","HUFU","17234","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Barbosa, A.A.A.","1998","09","01",NA,"Brasil","Minas Gerais",NA,NA,"Herbácea.; Vereda.","HUFU00028915",NA,NA,"Sw.",NA,"1048","Reserva do Clube Caça e Pesca Itororó, Borda da vereda 1, em área queimada.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028915","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"512","2019-05-06 11:55:14-03","UFU","HUFU","21350","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Barbosa, A.A.A.; Mendes, S.","1999","10","08",NA,"Brasil","Minas Gerais",NA,NA,"Erva com botão.; Vereda.","HUFU00028906",NA,NA,"Sw.",NA,"2345","Reserva do Clube Caça e Pesca Itororó, Borda esquerda da vereda 1.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028906","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"513","2019-05-06 11:55:14-03","UFU","HUFU","27871","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Amaral, A.F.","2000","10","28",NA,"Brasil","Minas Gerais",NA,NA,NA,"HUFU00028912",NA,NA,"Sw.",NA,"s.n.","Reserva do Clube Caça e Pesca Itroró","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028912","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"514","2019-05-06 11:55:14-03","UFU","HUFU","18919","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Barbosa, A.A.A.; Amaral, A.F.","1999","02","12",NA,"Brasil","Minas Gerais",NA,NA,"Erva rizomática.; Vereda.","HUFU00028904",NA,NA,"Sw.",NA,"1708","Estrada para Campo Florido, Borda e meio esquerdo da vereda 2.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028904","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"515","2019-05-06 11:55:14-03","UFU","HUFU","22755","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Barbosa, A.A.A.; Coelho, C.P.","2000","04","14",NA,"Brasil","Minas Gerais",NA,NA,"Erva com fruto verde.; Vereda.","HUFU00028907",NA,NA,"Sw.",NA,"3496","Estrada para Campo Florido, Meio da vereda 2.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028907","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"516","2019-05-06 11:55:14-03","UFU","HUFU","18945","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Araújo, G.M.","1998","12","04",NA,"Brasil","Minas Gerais",NA,NA,"Herbácea ca. de 30 cm.; Vereda.","HUFU00028919",NA,NA,"Sw.",NA,"2164","Estrada para Campo Florido, Meio esquerdo da vereda.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028919","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"517","2019-05-06 11:55:14-03","UFU","HUFU","18395","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Lemos, M.T.O.","1998","12","04",NA,"Brasil","Minas Gerais",NA,NA,"Capim ca. de 50 cm. Folhas pilosa.; Vereda.","HUFU00028920",NA,NA,"Sw.",NA,"s.n.","Estrada para Campo Florido, Vereda 2.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028920","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"518","2019-05-06 11:55:14-03","UFU","HUFU","18932","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Barbosa, A.A.A.; Amaral, A.F.","1999","02","12",NA,"Brasil","Minas Gerais",NA,NA,"Erva.; Vereda.","HUFU00028902",NA,NA,"Sw.",NA,"1721","Estrada para Campo Florido, Vereda 2, fundo.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028902","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"519","2019-05-06 11:55:14-03","UFU","HUFU","19839","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Barbosa, A.A.A.; Araújo, G.M.","1999","03","05",NA,"Brasil","Minas Gerais",NA,NA,"Erva frequente.; Vereda.","HUFU00028913",NA,NA,"Sw.",NA,"2483","Reserva do Clube Caça e Pesca Itororó, Vereda 1 (esquerdo, borda).","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00028913","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"520","2020-08-20 20:41:11-03","UFSC","FLOR","40753","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Trevisan, R.","2006","01","17",NA,"Brasil","Santa Catarina",NA,NA,NA,"FLOR0040753",NA,"Poales","Sw.","Trevisan, R.","593","Propriedade de Luiz Carlos Bastos.","-48.6556015014648","-27.4941997528076",NA,NA,NA,"Biguaçu",NA,NA,"2006",NA,"20442","auto",NA,NA,NA,NA,NA,NA,NA
"521","2021-03-04 15:42:09-03","IF","SPSF","22558","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","J.M.Torezan","1997","12","11","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Poales",NA,NA,"542","Estrada de Itararé - Bom sucesso. Próximo a entrada da Fazenda São Nicolau.","-49.3400001525879","-24.1100006103516",NA,NA,NA,"Itararé",NA,NA,NA,NA,"27729","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
"522","2021-03-04 15:42:09-03","IF","SPSF","31793","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","R.J.F. Garcia","1997","11","16","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: nucleo Curucutu, campo&nf;;",NA,"Magnoliophyta","Poales",NA,NA,"1396","P.E.Serra do Mar","-46.6300010681152","-23.5400009155273",NA,NA,NA,"São Paulo",NA,NA,NA,NA,"53584","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
"523","2021-02-08 12:51:44-03","UFRGS","ICN","093529","S","Plantae","Cyperaceae","Scleria","cf. hirtella","Scleria cf. hirtella","Longhi-Wagner, H; Faria, TS; Araujo, AC","1991","12","06","América do Sul","Brasil","RS",NA,NA,"Baixada úmida","ICN00010468","Monocotyledon",NA,"Sw.","Araujo, AC","2504a",NA,"-52.0483016967773","-30.9997005462646",NA,NA,"ICN00010468 ICN00010468_1","Cristal",NA,NA,"1995","07","27346","auto","19",NA,NA,NA,NA,NA,NA
"524","2021-02-08 12:51:44-03","UFRGS","ICN","089772","S","Plantae","Cyperaceae","Scleria","cf. hirtella","Scleria cf. hirtella","Longhi-Wagner, H; et al.","1991","01","06","América do Sul","Brasil","RS",NA,NA,"Folhas cortantes","ICN00010473","Monocotyledon",NA,"Sw.","Araujo, AC","2385","Entre Livramento e Rosário do Sul",NA,NA,NA,NA,"ICN00010473 ICN00010473_1",NA,NA,NA,"1995","07",NA,NA,"19",NA,NA,NA,NA,NA,NA
"525","2021-02-08 12:51:44-03","UFRGS","ICN","128355","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Longhi-Wagner, HM; Zanin, A; Araújo, AC","1997","12","08","América do Sul","Brasil","MG",NA,NA,"campo rupreste com locais semi-brejosos","ICN00010499","Monocotyledon",NA,"Sw.","Longhi-Wagner, HM","4133","Serra do Cipó - Alto Palácio - sede do IBAMA","-43.7144012451172","-19.1688995361328",NA,NA,"ICN00010499","Santana do Riacho",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"526","2021-02-08 12:51:44-03","UFRGS","ICN","144457","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Catharino, ELM; et al.","1992","11","25","América do Sul","Brasil","MS",NA,NA,"Doação Herbário SP.; Erva. Inflorescências castanhas.; Brejo.","ICN00010465","Monocotyledon",NA,"Sw.","Muniz, C","1769","estrada Brasilândia-João André várzea do rio Paraná","-52.0368995666504","-21.2558002471924",NA,NA,"ICN00010465 ICN00010465_1","Brasilândia",NA,NA,NA,NA,"124730","auto",NA,NA,NA,NA,NA,NA,NA
"527","2021-02-08 12:51:44-03","UFRGS","ICN","089639","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Longhi-Wagner, H; et al.","1990","12","14","América do Sul","Brasil","RS",NA,NA,"Banhado turfoso","ICN00010482","Monocotyledon",NA,"Sw.","Araujo, AC","2262","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,"ICN00010482","Bom Jesus",NA,NA,"1995","07","55856","auto","20",NA,NA,NA,NA,NA,NA
"528","2021-02-08 12:51:44-03","UFRGS","ICN","049987","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Goergem, J","1980","12","27","América do Sul","Brasil","RS",NA,NA,NA,"ICN00010471","Monocotyledon",NA,"Sw.","Araujo, AC","s.n.","Cânion Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,"ICN00010471","Cambará do Sul",NA,NA,"1995","07","30776","auto","19",NA,NA,NA,NA,NA,NA
"529","2021-02-08 12:51:44-03","UFRGS","ICN","082496","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Abruzzi, ML","1983","02","07","América do Sul","Brasil","RS",NA,NA,"Campo seco","ICN00010475","Monocotyledon",NA,"Sw.","Araujo, AC","769","Fazenda Renato Johan, Banhado Grande","-50.9919013977051","-29.9444007873535",NA,NA,"ICN00010475","Gravataí",NA,NA,"1995","07","25424","auto","19",NA,NA,NA,NA,NA,NA
"530","2021-02-08 12:51:44-03","UFRGS","ICN","087728","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Mauro","1984","04","10","América do Sul","Brasil","RS",NA,NA,NA,"ICN00010481","Monocotyledon",NA,"Sw.","Hefler, SM","64","Santa Cristina do Pinhal, Sítio M.L. Porto","-50.8347015380859","-29.6285991668701",NA,NA,"ICN00010481","Parobé",NA,NA,"2005","11","11610","auto","28",NA,NA,NA,NA,NA,NA
"531","2021-02-08 12:51:44-03","UFRGS","ICN","147663","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Silveira, GH","2005","06","23","América do Sul","Brasil","RS",NA,NA,NA,"ICN00010462","Monocotyledon",NA,"Sw.","Silveira, GH","355","Morro Santana","-51.2299995422363","-30.0331001281738","311","311","ICN00010462","Porto Alegre",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"532","2021-02-08 12:51:44-03","UFRGS","ICN","148762","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Setubal, R","2006","04","02","América do Sul","Brasil","RS",NA,NA,"erva em banhado em campo de topo de morro","ICN00010466","Monocotyledon",NA,"Sw.","Trevisan, R","16","morro São Pedro Espaço de Conservação Econsciência","-51.2299995422363","-30.0331001281738","145","145","ICN00010466","Porto Alegre",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"533","2021-02-08 12:51:44-03","UFRGS","ICN","144573","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Hagelund, K","1973","01","09","América do Sul","Brasil","RS",NA,NA,"Doação de Karner Hagelund.","ICN00010464","Monocotyledon",NA,"Sw.","Silveira, GH","6597",NA,"-49.7268981933594","-29.3353004455566",NA,NA,"ICN00010464 ICN00010464_1","Torres",NA,NA,"2006","04","20837","auto","06",NA,NA,NA,NA,NA,NA
"534","2021-02-08 12:51:44-03","UFRGS","ICN","093664","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Longhi-Wagner, HM; Araújo, AC","1992","02","16","América do Sul","Brasil","RS",NA,NA,"No banhado.","ICN00010506","Monocotyledon",NA,"Sw.","A.C. Araújo.","2518","Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,"ICN00010506 ICN00010506_1","Torres",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"535","2021-02-08 12:51:44-03","UFRGS","ICN","093448","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Longhi-Wagner, H; Araujo, AC","1990","12","13","América do Sul","Brasil","RS",NA,NA,"Campo úmido","ICN00010488","Monocotyledon",NA,"Sw.","Araujo, AC","2192",NA,"-50.1335983276367","-29.9846992492676",NA,NA,"ICN00010488 ICN00010488_1","Tramandaí",NA,NA,"1995","07","21077","auto","19",NA,NA,NA,NA,NA,NA
"536","2021-02-08 12:51:44-03","UFRGS","ICN","134045","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Longhi-Wagner, HM; Garcia, R","2001","01","19","América do Sul","Brasil","SC",NA,NA,"na turfeira","ICN00010495","Monocotyledon",NA,"Sw.",NA,"7281a","Serra da Rocinha","-49.8471984863281","-28.8302993774414",NA,NA,"ICN00010495","Timbé do Sul",NA,NA,NA,NA,"15081","auto",NA,NA,NA,NA,NA,NA,NA
"537","2021-02-08 12:51:44-03","UFRGS","ICN","110675","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Longhi-Wagner, H; Araujo, AC","1996","01","25","América do Sul","Brasil","SP",NA,NA,"Campo seco","ICN00010494","Monocotyledon",NA,"Sw.",NA,"3191","Fazenda Santa Maria do Espinho","-49.3400001525879","-24.1100006103516",NA,NA,"ICN00010494","Itararé",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"538","2021-02-08 12:51:44-03","UFRGS","ICN","110636","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Longhi-Wagner, H; Araujo, AC","1996","01","23","América do Sul","Brasil","SP",NA,NA,"Inflorescência pequena","ICN00010492","Monocotyledon",NA,"Sw.","Araujo, AC","3027",NA,"-44.5699996948242","-22.6399993896484",NA,NA,"ICN00010492","São José do Barreiro",NA,NA,"1996","09","30784","auto","04",NA,NA,NA,NA,NA,NA
"539","2021-02-08 12:51:44-03","UFRGS","ICN","110628","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Longhi-Wagner, H; Araujo, AC","1996","01","23","América do Sul","Brasil","SP",NA,NA,"Campo junto a mata","ICN00010491","Monocotyledon",NA,"Sw.","Araujo, AC","2990","Serra da Bocaina, Fazenda Floresta","-44.5699996948242","-22.6399993896484",NA,NA,"ICN00010491","São José do Barreiro",NA,NA,"1996","09","30784","auto","04",NA,NA,NA,NA,NA,NA
