"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"623","2020-07-29 09:03:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Ebling, M","2018","08","14","Southern America","Brasil",NA,NA,"Conglomerado MT-1102. Subunidade 1. Subparcela 5. Indivíduo 13. F6; Árvore, 6,3m,21,9cm. Base reta. Casca externa cinza, casca interna bege, grossa, fissurada, desprendimento placas lenhosas, odor do corte vagem; Cerrado baixo",NA,"Dicotyledoneae",NA,"Mart.","Schindler, B","IFN-11028671.5","Mato Grosso","Ribeirão Cascalheira",NA,"-51.48","-12.599722",NA,NA,NA,"-51.48","-12.599722","2020","01","14",NA,NA,NA,NA,NA,NA
"624","2019-11-01 14:52:09-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Silva, KF","2017","08","29","Southern America","Brasil",NA,NA,"Medições na subunidade completa. Conglomerado MA-387. Subunidade 4. Subparcela 10. Indivíduo 33; Árvore; 4,5m; DAP 9,5cm. Base reta. Fruto imaturo, 7x4cm, cor externa ferrugem e interna amarela, consistência externa seca, com polpa. Ca","UB0129753","Dicotyledoneae",NA,"Mart.","Faria, JEQ; Schindler, B","IFN-3875044.10","Maranhão","Caxias",NA,"-43.064722","-4.77",NA,NA,"UB0129753","-43.064722","-4.77","2018","04","25",NA,NA,NA,NA,NA,NA
"625","2019-11-01 14:52:09-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Konopczyk, RMG","2017","07","19","Southern America","Brasil",NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado MA_558. Subunidade 1. Subparcela 1. Indivíduo 4.&nf;F6 - Medições na subunidade completa; Planta 3,5m, DAP 5,5cm. Base do tipo reta. Casca de cor externa cinza, espessura externa grossa,","UB0128771","Dicotyledoneae",NA,"Mart.","Oliveira, ALR; Santiago, DS","IFN-5583441.1","Maranhão","Sítio Novo",NA,"-46.62","-5.940003",NA,NA,NA,"-46.62","-5.940003","2017","09","21",NA,NA,NA,NA,NA,NA
"626","2019-11-01 14:52:09-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Silva, KF","2017","08","28","Southern America","Brasil",NA,NA,"Conglomerado MA-387_K. Subunidade 4. Subparcela 10. indivíduo 33. F6; Árvore; DAP em cm: 9,5; altura em m: 4,50; base reta; fruto imaturo, 7,0 x 4,0cm, ferrugem por fora, amarelo por dentro, seco, semente com arilo; casca marrom por fora, amarela por",NA,"Dicotyledoneae",NA,"Mart.","Faria, JEQ; Schindler, B","IFN-387-K5044.1","Maranhão","Caxias","Povoado Alecrim","-43.064998","-4.770027","95","95",NA,"-43.064998","-4.770027","2018","04","25",NA,NA,NA,NA,NA,NA
"627","2019-11-01 14:52:09-03","UnB","UB","114578","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Viollati, LG","1991","03","02","Southern America","Brasil",NA,NA,"Botões florais e flores com pétalas brancas.; Árvore 6m.; Cerrado - ss.",NA,"Dicotyledoneae",NA,"Mart.","Silva, RM","199","Bahia","Correntina","Fazenda Jatobá.","-45.75","-13",NA,NA,NA,"-45.75","-13","1995","05",NA,NA,NA,NA,NA,NA,NA
"628","2019-11-01 14:52:11-03","UnB","UB","33471","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Paula, JE","1987","04","26","Southern America","Brasil",NA,NA,"Árvore, sem ramosa, casca grossa, folha coriácea; fruto grande muricado, comestível; Cerrado",NA,"Dicotyledoneae",NA,"Mart.","Paula, JE","1894A","Goiás","Planaltina","Planaltina","-47.327","-15.273",NA,NA,NA,"-47.327","-15.273",NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2019-11-01 14:52:09-03","UnB","UB","33469","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Paula, JE","1992","04","18","Southern America","Brasil",NA,NA,"Arvoreta 3m x 16cm, bem ramosa, folha coriáceo-rígida; botão floral ferrugíneo; fruto globoso, ferrugíneo, muricado; madeira leve, clara; casca grossa; Área de cerrado",NA,"Dicotyledoneae",NA,"Mart.","Paula, JE","3369","Goiás","Planaltina","Planaltina, Lagoa Formosa","-47.6142","-15.4528",NA,NA,NA,"-47.6142","-15.4528",NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2019-11-01 14:52:09-03","UnB","UB","33468","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Silva, FC","1979","06","14","Southern America","Brasil",NA,NA,"Árvore 6m, estéril; Cerrado",NA,"Dicotyledoneae",NA,"Mart.",NA,"136","Goiás","Santa Isabel","Ilha do Bananal, Parque Nacional do Araguaia","-49.26","-15.7",NA,NA,NA,"-49.26","-15.7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2019-11-01 14:52:11-03","UnB","UB","33472","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Eiten, G","1968","10","10","Southern America","Brasil",NA,NA,"Tree 3,5m, trunk 10cm dbh; Tree & scrub woodland cerrado",NA,"Dicotyledoneae",NA,"Mart.","Harley, RM; Russell, GF","9212","Mato Grosso","Barra do Garças","260km from new road NNE of village of Xavantina","-51.75","-12.85",NA,NA,NA,"-51.75","-12.85","1978",NA,NA,NA,NA,NA,NA,NA,NA
"632","2020-07-29 09:03:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Sathler, DFT","2018","03","28","Southern America","Brasil",NA,NA,"Conglomerado MT-2211. Subunidade 2. Subparcela 1. Indivíduo 7. F8; Árvore, 2,1m,Base reta. Casca externa cinza, casca interna marrom, fina, estriada, desprendimento esfoliante; Cerrado sentido restrito",NA,"Dicotyledoneae",NA,"Mart.","Proença, CEB","IFN-22111462.1","Mato Grosso","Ponte Branca",NA,"-53.1","-16.74",NA,NA,NA,"-53.1","-16.74","2019","03","01",NA,NA,NA,NA,NA,NA
"633","2020-07-29 09:03:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Silva, JA","2018","03","19","Southern America","Brasil",NA,NA,"Conglomerado MT-2201. Subunidade 1. Subparcela 4. Indivíduo 42. F6; Árvore, 5,2m,10cm. Base digitada. Fruto, 12cm, Pinha, cor interna laranja, cor externa cinza escuro, polpa.Casca externa cinza, casca interna verde, grossa, fissurada, desprendimento",NA,"Dicotyledoneae",NA,"Mart.","Neto, NEO","IFN-2201171.4","Mato Grosso","Rondonópolis",NA,"-54.899722","-16.74",NA,NA,NA,"-54.899722","-16.74","2018","12","26",NA,NA,NA,NA,NA,NA
"634","2019-11-01 14:52:09-03","UnB","UB","106934","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Minervino, JS; Oliveira, RG","2007","07","29","Southern America","Brasil",NA,NA,"Botões florais muito jovens; Árvore; Cerrado s.s. Solo: Neossolo quartazarênico.",NA,"Dicotyledoneae",NA,"Mart.","Proença, CEB","P4 I66","Tocantins","Itacajá ","Terra Indígena Krahô, Kapéy","-47.665556","-8.433611","220","220",NA,"-47.665556","-8.433611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2019-11-01 14:52:09-03","UnB","UB","106967","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Minervino, JS; Oliveira, RG","2007","07","30","Southern America","Brasil",NA,NA,"Foto do material seco. Nome de campo (no jornal): Anona crassiflora; Árvore; Cerrado s.s. Solo: Neossolo quartazarênico.",NA,"Dicotyledoneae",NA,"Mart.","Proença, CEB","P7 NI 1103","Tocantins","Itacajá ","Terra Indígena Krahô, Kapéy","-47.665556","-8.433611","220","220",NA,"-47.665556","-8.433611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2019-11-01 14:52:09-03","UnB","UB","193724","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Nogales, T; Silva, JS","2012","11","30","Southern America","Brasil",NA,NA,"Árvore, 5m. Estéril.; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"Mart.","Silva, JS","126","Distrito Federal","Brasília","Memorial das Idades do Brasil","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2012","11","30","70570","auto",NA,NA,NA,NA
"637","2019-11-01 14:52:09-03","UnB","UB","15678","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Oliveira Filho, IMX","2003","10","10","Southern America","Brasil",NA,NA,"Caule cinza, fissurado com cristas. Pétalas das flores de textura carnosa e com a porção basal vinácea.; Arvoreta 3,5m. Flor amarela; Cerrado senso restrito perturbado.",NA,"Dicotyledoneae",NA,"Mart.","Oliveira Filho, IMX","25","Distrito Federal","Brasília","Parque Olhos D'agua","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2003","10",NA,"70570","auto",NA,NA,NA,NA
"638","2019-11-01 14:52:09-03","UnB","UB","160067","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Junqueira, DI","2009","08","14","Southern America","Brasil",NA,NA,"Árvore 5m. Flores marrom.; Cerrado",NA,"Dicotyledoneae",NA,"Mart.","Junqueira, DI","561","Goiás","Caldas Novas","Parque Estadual Serra de Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,NA,NA,"2009","08","14","36612","auto",NA,NA,NA,NA
"639","2019-11-01 14:52:09-03","UnB","UB","192139","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Eiten, G; Eiten, LT","1968","10","12","Southern America","Brasil",NA,NA,"Shrub 1,2m. tall. Petals thick, fleshy, light yellow-brown on outer surface, yellow on inner surface.; Roadside bank through a campo that borders a gallery forest.",NA,"Dicotyledoneae",NA,"Mart.","Russell, GF","9305","Mato Grosso","Barra do Garças","67 km NNW of Xavantina at place called Beiracaia.","-52.2566986083984","-15.8900003433228","450","450",NA,NA,NA,"1977",NA,NA,"123012","auto",NA,NA,NA,NA
"640","2019-11-01 14:52:09-03","UnB","UB","114574","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Araújo, FD","1991","09",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.",NA,"s.n.","Minas Gerais","Montes Claros","Norte de Montes Claros, região de Nova Esperança.","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA
"641","2019-11-01 14:52:09-03","UnB","UB","114573","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Heringer, EP","1954","03","25","Southern America","Brasil",NA,NA,"Árvore.; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.","Barroso, GM","3370","Minas Gerais","Paraopeba","Horto Florestal de Paraopeba.","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,"1954","05","19","26090","auto",NA,NA,NA,NA
"642","2019-11-01 14:52:09-03","UnB","UB","114598","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Souza, VC","1995","11","10","Southern America","Brasil",NA,NA,"Sépalas e pétalas creme.; Arvoreta 4,5m.; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.","Souza, VC","9339","São Paulo","São Carlos","Estrada entre Itirapina e a Represa do Lobo. Próximo ao pedágio municipal.","-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,NA,"1995","11","28","45913","auto",NA,NA,NA,NA
"643","2020-11-27 11:33:10-03","UFU","HUFU","73547","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Canabrava, H.A.N.","2016","12","14",NA,"Brasil",NA,NA,"Vegetação de Cerrado","HUFU00070992",NA,NA,"Mart.",NA,"s.n.","Minas Gerais","Lassance","Fazenda Santa Rita, Região conhecida como Gerais, 30km da sede do município","-45.239444","-18.659444","850","850","HUFU00070992","-45.239444","-18.659444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2019-05-06 11:51:51-03","UFU","HUFU","68467","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Scatigna, A.V.; Pereira, C.G.","2012","03","31",NA,"Brasil",NA,NA,"Arvoreta, ca. 1,9 m. Corola caramelo. Cálice marrom.; Cerrado/campo rupestre.","HUFU00000877",NA,NA,"Mart.","Scatigna, A.V.","55","Minas Gerais","Joaquim Felício","Serra do Cabral, Parque Estadual da Serra do Cabral.","-44.194444","-17.708056","1034","1034",NA,"-44.194444","-17.708056","2012","03",NA,NA,NA,NA,NA,NA,NA
"645","2019-05-06 11:51:51-03","UFU","HUFU","74792","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Costa, A.C.; Souza, H.C.P.; Pereira, M.L.; Dias, A.G.; Medeiros, L.N.; Justino, G.S.; et al.","2017","01",NA,NA,"Brasil",NA,NA,"Planta 963, ca. 0,8 alt. Folhas alternas, discolores.; Área de cerrado em regeneração.","HUFU00072554",NA,NA,"Mart.",NA,"34","Minas Gerais","Estrela do Sul","Fazenda Duratex Florestal, Parcela 01","-47.836111","-18.828611","979","979","HUFU00072554","-47.836111","-18.828611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2019-05-06 11:51:51-03","UFU","HUFU","44345","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Mendonça, M.F.; Cuba, G.T.","2005","03","19",NA,"Brasil",NA,NA,"Cerrado.","HUFU00069581",NA,NA,"Mart.",NA,"s.n.","Minas Gerais","Indianópolis",NA,"-47.9169006347656","-19.0386009216309",NA,NA,"HUFU00069581",NA,NA,NA,NA,NA,"30244","auto",NA,NA,NA,NA
"647","2019-05-06 11:51:51-03","UFU","HUFU","45641","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Damaso, P.P.; Nakajima, J.N. & Hattori, E.K.O.","2005","06","19",NA,"Brasil",NA,NA,"Árvore, ca. 12 m. Botões florais marrom-ferrugem.; Cerradão.","HUFU00000878",NA,NA,"Mart.","Damasso, P.P.","131","Minas Gerais","Monte Alegre de Minas","Fazenda Represa","-48.8807983398438","-18.8705997467041",NA,NA,NA,NA,NA,"2005","06",NA,"45497","auto",NA,NA,NA,NA
"648","2019-05-06 11:51:51-03","UFU","HUFU","64128","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Rocha, R.R.","2012","03","25",NA,"Brasil",NA,NA,"Fruto verde, parecido com uma pinha, porém com casca dura.","HUFU00000876",NA,NA,"Mart.",NA,"s.n.","Minas Gerais","Rio Paranaíba","Fazanda Catolés","-46.247200012207","-19.1935997009277",NA,NA,NA,NA,NA,NA,NA,NA,"29416","auto",NA,NA,NA,NA
"649","2019-08-08 09:59:14-03","UFU","HUFU","77529","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Hemsing, P.K.B.; Dias, A.G.","2018","11","05",NA,"Brasil",NA,NA,"Árvore, ca. 4m. Cálice verde, corola amarela.; Cerradão.","HUFU00075666",NA,NA,"Mart.",NA,"779","Minas Gerais","Uberlândia","Bacia do Uberabinha, Baixo Uberabinha.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"650","2019-08-08 09:59:14-03","UFU","HUFU","77532","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Hemsing, P.K.B.; Dias, A.G.","2018","10","22",NA,"Brasil",NA,NA,"Árvore, ca. 4 m. Cálice marrom, pétalas esverdeadas.; Cerradão.","HUFU00075663",NA,NA,"Mart.",NA,"735","Minas Gerais","Uberlândia","Bacia do Uberabinha, Baixo Uberabinha.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"651","2019-05-06 11:51:51-03","UFU","HUFU","195","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Vieira, R.C.; Filho, H.F.L. & Neto, H.C.M.","1982","09","29",NA,"Brasil",NA,NA,"Árvore com flores de sépalas ferrugíneas.; Cerrado.","HUFU00000881",NA,NA,"Mart.","Hermogenes-Filho, F.L.","186","Minas Gerais","Uberlândia","BR - 365, Estrada para Goiânia.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"1982","09","29","58223","auto",NA,NA,NA,NA
"652","2019-05-06 11:51:51-03","UFU","HUFU","628","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Araújo, G.M.","1986","10","24",NA,"Brasil",NA,NA,"Árvore, ca. 8,0 m.; Cerrado.","HUFU00000884",NA,NA,"Mart.","Schiavini, I.","26","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"1989","11","09","58223","auto",NA,NA,NA,NA
"653","2019-05-06 11:51:51-03","UFU","HUFU","1211","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Barbosa, A.A.A.","1987","10","23",NA,"Brasil",NA,NA,"Arbóreo, ca. 3 m.; Cerrado.","HUFU00000880",NA,NA,"Mart.","Mello-Silva, R.","151","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"1992","08",NA,"58223","auto",NA,NA,NA,NA
"654","2019-05-06 11:51:51-03","UFU","HUFU","1207","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Barbosa, A.A.A.","1987","10","23",NA,"Brasil",NA,NA,"Arbóreo, ca. 5 m.; Campo cerrado.","HUFU00000883",NA,NA,"Mart.","Barbosa, A.A.A.","147","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"1987","10","23","58223","auto",NA,NA,NA,NA
"655","2019-05-06 11:51:51-03","UFU","HUFU","56548","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Carrazza, T.","2010","03","07",NA,"Brasil",NA,NA,NA,"HUFU00000882",NA,NA,"Mart.",NA,"s.n.","Minas Gerais","Uberlândia","Fazenda Cruz Vermelha","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"656","2019-05-06 11:51:51-03","UFU","HUFU","32191","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Fleury-Silva, H.R.","2001","11","07",NA,"Brasil",NA,NA,"Árvore, ca. 5,0 m.; Cerrado degradado.","HUFU00000885",NA,NA,"Mart.","Pontes, A.F.","41","Minas Gerais","Uberlândia","Parque Municipal Victório Siquerolli","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"2002","11","29","58223","auto",NA,NA,NA,NA
"657","2019-05-06 11:51:51-03","UFU","HUFU","41369","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Oliveira, A.P.A.","2004","01","09",NA,"Brasil",NA,NA,"Cerrado sentido restrito.","HUFU00000879",NA,NA,"Mart.",NA,"98","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"658","2019-08-06 10:39:24-03","FMM","FMM","51","MachineObservation","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora",NA,"2010","01","09",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00051",NA,NA,"Mart.",NA,NA,"Distrito Federal","Brasília","Asa Norte","-47.888028","-15.7557",NA,NA,"FMM00051_v","47°53'16.90W","15°45'20.52S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2019-08-06 10:39:24-03","FMM","FMM","49","MachineObservation","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora",NA,"2011","01","15",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00049",NA,NA,"Mart.",NA,NA,"Distrito Federal","Brasília","Asa Norte","-47.888028","-15.7557",NA,NA,"FMM00049_v","47°53'16.90W","15°45'20.52S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2019-08-06 10:39:24-03","FMM","FMM","50","MachineObservation","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora",NA,"2010","10","03",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00050",NA,NA,"Mart.",NA,NA,"Distrito Federal","Brasília","Asa Norte","-47.888028","-15.7557",NA,NA,"FMM00050_v1 FMM00050_v2 FMM00050_v3","47°53'16.90W","15°45'20.52S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2020-08-20 14:57:09-03","UFSC","FLOR","45779","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Silva, M.A. da; Farias, S.C.","2000","09","13",NA,"Brasil",NA,NA,"árvore folhas glabras discolores verdes, flores e botões florais verde amarelados, 5m altura","FLOR0045779",NA,"Magnoliales","Mart.","Silva, M.A. da","4540","Distrito Federal","Brasília","Reserva Ecológica do IBGE.","-47.883333","-15.933333","1100","1100","FLOR0045779","47º53'W","15º56'S","2000","10","20",NA,NA,NA,NA,NA,NA
"662","2020-08-20 20:39:32-03","UFSC","FLOR","31201","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Mattos, J.","1992","01","04",NA,"Brasil",NA,NA,"arbusto ramoso. Nativa, fruto em desenvolvimento","FLOR0031201",NA,"Magnoliales","Mart.","Mattos, J.","31715","Mato Grosso do Sul","Campo Grande","Parque das Três Poderes.","-54.6464004516602","-20.4428005218506",NA,NA,"FLOR0031201",NA,NA,"1992",NA,NA,"161190","auto",NA,NA,NA,NA
"663","2018-02-26 18:31:34-03","UFMT","UFMT","42546","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Campos, E.P.; Dalla Côrt, A.S.; Melgar, G.F.","2013","01","31",NA,"Brasil",NA,NA,"Árvore; inflorescência imatura; 1 fruto grande imaturo.; Cerrado.",NA,NA,NA,"Mart.",NA,"s.n.","Mato Grosso","Rondonópolis","Campus Universitário de Rondonópolis UFMT.","-54.578378","-16.465103",NA,NA,NA,"-54.578378","-16.465103",NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2018-02-26 18:31:34-03","UFMT","UFMT","19369","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Ferreira, A.R.; Oliveira, D.","1998","11","07",NA,"Brasil",NA,NA,"Árvore 3metros. Folhas alternas ; fruto esverdeado imaturo.; Campo. Solo pedregoso.",NA,NA,NA,"Mart.","Pontes, A.F.","s.n.","Mato Grosso","Vila Bela da Sma Trindade","Corrego 3 Reserva Serra da Borda.",NA,NA,NA,NA,NA,NA,NA,"2007","07",NA,NA,NA,NA,NA,NA,NA
"665","2018-07-16 18:37:02-03","UFMT","UFMT","28688","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Nave, A.G.; Dário, F.R.; Lopes, R.F.; Carneiro, P.H.M.","1997","02","18",NA,"Brasil",NA,NA,"Árvore com altura de 4m, folha coriácea com fruto verde.; Campo cerrado. Antropizado, fogo, exploração madereira. Solo latossolo escuro.",NA,NA,NA,"Mart.","Lobão, A.","1026","Mato Grosso","Chapada dos Guimarães",NA,"-55.733611","-15.483889",NA,NA,NA,"-55.733611","-15.483889","2018","07",NA,NA,NA,NA,NA,NA,NA
"666","2018-07-16 18:37:02-03","UFMT","UFMT","28682","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","1997","05","17",NA,"Brasil",NA,NA,"Árvore, ca.4m alt.; botões e flores passadas, castanhos.; Savana arborizada (cerrado).",NA,NA,NA,"Mart.","Lobão, A.","16100","Mato Grosso","Diamantino","39 km de Diamantino em direção a Nobres. Serra do Tombador. 500 m.s.m.","-56.233333","-14.583333",NA,NA,NA,"-56.233333","-14.583333","2018","07",NA,NA,NA,NA,NA,NA,NA
"667","2018-11-12 13:14:38-02","UFMT","UFMT","44098","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Campos, M.F.S.; Lima, A.S.; Gonçalves, S.R.A.","2018","09","12",NA,"Brasil",NA,NA,"Árvore de cerca de 6a 8m de altura, com um diâmetro de copa de 2 a 4m",NA,NA,NA,"Mart.","Lima, A.S.; Campos, M.F.S.","s.n.","Mato Grosso","Cuiabá","Árvore de cerca de 6 a 8m de altura, com um diâmetro de copa de 2 a 4m","-56.998028","-15.657881",NA,NA,NA,"-56.998028","-15.657881","2018","09","23",NA,NA,NA,NA,NA,NA
"668","2018-02-26 18:31:34-03","UFMT","UFMT","28583","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","1997","10","10",NA,"Brasil",NA,NA,"Subarbusto, ca. 80cm alt.; flores castanhas.; Savana arborizada (cerrado) sobre solo pedregoso.",NA,NA,NA,"Mart.","Souza, V.C.","20662","Mato Grosso","Nova Brasilândia","Estrada Nova Brasilândia- Planalto da Serra ; ca.22 km NE (em linha reta) de Nova Brasilândia.","-54.833333","-14.816667",NA,NA,NA,"-54.833333","-14.816667","1998",NA,NA,NA,NA,NA,NA,NA,NA
"669","2018-12-06 13:43:17-02","UFMT","UFMT","17460","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Macedo, M.; Ferreira, A.R.; Lopes, I.C.","1997","10","10",NA,"Brasil",NA,NA,"Árvore c.a 1,5 m folhas opostas; inflorescência alva, fruto imaturo.; Solo pedregoso.",NA,NA,NA,"Mart.","Pontes, A.F.","6125","Mato Grosso","Água Boa","Estrada da cascata.","-52.1585998535156","-14.0500001907349",NA,NA,NA,NA,NA,"2007","07",NA,"108287","auto",NA,NA,NA,NA
"670","2018-07-17 19:03:25-03","UFMT","UFMT","11097","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Macedo, M.; Godinho, R.","1995","02","26",NA,"Brasil",NA,NA,"Árvore 3,5 m . Folhas compostas, frutos grandes marrons.; Cerrado. Solo arenoso",NA,NA,NA,"Mart.","Pontes, A.F.","4101","Mato Grosso","Campo Novo do Parecis","Reserva Tiracatinga- Campo Novo Parecis. Estrada Nambikuara.","-57.8918991088867","-13.6752996444702",NA,NA,NA,NA,NA,"2007","02",NA,"92744","auto",NA,NA,NA,NA
"671","2018-02-26 18:31:34-03","UFMT","UFMT","23263","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Borba, F.A.; Silva, E.","2000","03","29",NA,"Brasil",NA,NA,"Árvore 3 m de altura, fruto verde imaturo.; Cerrado; solo argilo arenoso.",NA,NA,NA,"Mart.","Amorim Neto, L.","s.n.","Mato Grosso","Campo Verde","Faz. Adriana.","-55.1688995361328","-15.5466995239258",NA,NA,NA,NA,NA,"2007","12","14","92328","auto",NA,NA,NA,NA
