"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"193","2020-09-12 05:00:02-03","US","US","2755478","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"W. R. Anderson, S. R. Hill, R. Reis dos Santos & R. Souza","9941","South America - Neotropics","Brazil","Serra dourada, ca. 17 km (straight line) S of Goiás Velho, ca. 6 km NE of Mossamedes, mesophytic woods along stream at base east of east side of serra",NA,NA,NA,"US01637298",NA,"Asterales","Gardner",NA,"1973","5","9","Goiás",NA,NA,NA,"750",NA,"US01637298_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"194","2020-09-12 05:00:02-03","US","US","2569462","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17283","South America - Neotropics","Brazil","Drainage of the upper Rio Araguaia, in bud, Creek bank, Gallery forest, ca. 78 km. S. of Xavantina",NA,NA,NA,"US01637281",NA,"Asterales","Gardner",NA,"1966","6","16","Mato Grosso",NA,NA,NA,"500",NA,"US01637281_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"195","2020-09-12 05:00:02-03","US","US","2569545","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","8913","South America - Neotropics","Brazil","Margin of rushing creek, Córrego Samambaia, near Taguatinga",NA,NA,NA,"US01637294",NA,"Asterales","Gardner",NA,"1965","10","3","Distrito Federal",NA,NA,NA,"1100",NA,"US01637294_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"196","2020-09-02 16:21:11-03","Cenargen","CEN","22561","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Bruno Machado Teles Walter","2453",NA,"Brasil","Margem direita do rio Bagagem, 5 km da barra do Bagagem/Tocantins (Maranhão). Arredores da Serra Negra.","Exsicatas",NA,"Brácteas verde-paleaceas. Erva ao lado do leito do córrego (local bem sombreado). Bacia de inundação do AHE Serra da Mesa.","CEN00022561",NA,NA,"Gardner","J. Semir","1995","07","21","GO","NIQUELANDIA","-48.4597015380859","-14.4738998413086","450","450","CEN00022561","74171","auto","1997","-4828333.0","-1401667.0",NA,NA,NA,NA,"2",NA,NA
"197","2020-09-02 16:21:11-03","Cenargen","CEN","83221","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Clarissa Gouveia Fontes","222",NA,"Brasil","Fazenda Sucupira. Cerrado ao lado direito da estrada, antes da ponte.","Unicata",NA,NA,"CEN00083221",NA,NA,"Gardner","J. B. Bringel","2007","07","06","DF","BRASILIA","48.0016666","-15.909722","1120","1120","CEN00083221",NA,NA,"2013","48.0016666","-15.909722","09",NA,NA,NA,"1",NA,NA
"198","2020-09-02 16:21:11-03","Cenargen","CEN","49985","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Glocimar Pereira-Silva","7463",NA,"Brasil","Faz. Corumbá, margem esquerda do rio Corumbá, próximo ao eixo da Barragem.","Exsicatas",NA,"Área de Influência Direta (lago).","CEN00049985",NA,NA,"Gardner","J. B. Bringel","2003","04","08","GO","LUZIANIA","-48.207222","-16.328055","820","820","CEN00049985",NA,NA,"2008","-48.207222","-16.328055","10",NA,NA,NA,"3",NA,NA
"199","2020-09-02 16:21:11-03","Cenargen","CEN","54938","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"João Bernardo de Azevedo Bringel Jr.","141",NA,"Brasil","Sobradinho. Chapada da Contagem (estrada depois da Fercal).","Exsicatas",NA,"Erva que nascia no fundo de uma pequena grota que acumulava água.","CEN00054938",NA,NA,"Gardner","J. B. Bringel","2004","06","03","DF","BRASILIA","-47.905277","-15.573888",NA,NA,"CEN00054938",NA,NA,"2008","-47.905277","-15.573888","02",NA,NA,NA,"2",NA,NA
"200","2020-09-02 16:21:11-03","Cenargen","CEN","62812","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Glocimar Pereira-Silva","10555",NA,"Brasil","Margem direita do rio Custódio.","Exsicatas",NA,"Área de influência indireta.","CEN00062812",NA,NA,"Gardner","J. B. Bringel","2006","06","10","TO","PARANA","-48.0975","-13.084722","300","300","CEN00062812",NA,NA,"2006","-48.0975","-13.084722","12",NA,NA,NA,"4",NA,NA
"201","2020-09-02 16:21:11-03","Cenargen","CEN","71713","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Glocimar Pereira-Silva","11967",NA,"Brasil","Balsa do Coronel - vila Rosário, km 01, ribeirão Funil.","Exsicatas",NA,"Área de influência direta (lago).","CEN00071713",NA,NA,"Gardner","J. B. Bringel","2007","07","12","TO","PARANA","-48.133888","-13.011666","280","280","CEN00071713",NA,NA,"2008","-48.133888","-13.011666","03",NA,NA,NA,"4",NA,NA
"202","2020-09-02 16:21:11-03","Cenargen","CEN","54380","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"José Floriano Barêa Pastore","988",NA,"Brasil","Próximo da GO-020 (6 km). Próximo ao rio Caldas. Próximo do Distrito de Roselândia.","Exsicatas",NA,NA,"CEN00054380",NA,NA,"Gardner","J. B. Bringel","2004","06","05","GO","BELA VISTA DE GOIAS","-48.9533004760742","-16.9727993011475",NA,NA,"CEN00054380","39117","auto","2008",NA,NA,"10",NA,NA,NA,"2",NA,NA
"203","2019-11-13 11:16:19-03","USP","SPF","223426","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Cezare, CHG","118",NA,"Brasil",NA,NA,NA,NA,"SPF00223426",NA,NA,"Gardner","Proença, C","2007","09","26","Goiás","Luziânia","-47.945278","-16.781111","742","742",NA,NA,NA,"2009","-47.945278","-16.781111","11",NA,"08",NA,NA,NA,NA
"204","2020-07-03 15:40:05-03","UEFS","HUEFS","166557","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Harley, R.M.","56156",NA,"Brasil","O Ponte do Coronel",NA,NA,"Vegetacao ribeirinha","HUEFS0166557","Angiospermae","Asterales","Gardner","D.J.N.Hind","2010","09","26","Bahia","Rio de Contas","-41.868333","-13.493889","1073","1073","HUEFS0166557",NA,NA,"2013","41W52'6''","13S29'38''","10","Asteranae",NA,NA,NA,NA,NA
"205","2020-07-03 15:40:05-03","UEFS","HUEFS","194925","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Santana, F.A.","31",NA,"Brasil","Serra Geral, Cachoeira das 7 Quedas.",NA,NA,"Mata de Galeria.","HUEFS0194925","Angiospermae","Asterales","Gardner",NA,"2011","07","14","Bahia","Licínio de Almeida","-42.511111","-14.628333","724","724","HUEFS0194925",NA,NA,NA,"42W30'40''","14S37'42''",NA,"Asteranae",NA,NA,NA,NA,NA
"206","2020-07-03 15:40:05-03","UEFS","HUEFS","9641","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Kinoshita, L.S.","19046",NA,"Brasil",NA,NA,NA,NA,"HUEFS0009641","Angiospermae","Asterales","Gardner",NA,"1987","06","30","Minas Gerais","Tiradentes","-44.1781005859375","-21.1103000640869","900","1100","HUEFS0009641 HUEFS0009641_e1","10355","auto",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"207","2019-06-24 08:12:23-03","IAC","IAC","50718","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"A. Macedo","s/nº",NA,"Brasil","Fazenda Barreirinho",NA,NA,NA,NA,NA,NA,"Gardner","H. Robinson","2003","08","14","Minas Gerais","Ituiutaba","-49.465","-18.9689",NA,NA,NA,NA,NA,"2003","-49.4650","-18.9689","08",NA,"14",NA,NA,NA,NA
"208","2019-06-24 08:12:23-03","IAC","IAC","8731","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"V. Teodoro","4839",NA,"Brasil",NA,NA,NA,"Primeira concentração de Botânicos (1944-1945), organizada por Irmão Teodoro. Nome popular: baú-de-santa-cruz",NA,NA,NA,"Gardner","V. Teodoro","1945","04","20","Minas Gerais","São Sebastião do Paraíso","-46.9914","-20.9169",NA,NA,NA,NA,NA,"1946","-46.9914","-20.9169","03",NA,"02",NA,NA,NA,NA
"209","2019-06-24 08:12:23-03","IAC","IAC","8732","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"E. Maria (1)","s/nº",NA,"Brasil",NA,NA,NA,"Primeira concentração de Botânicos (1944-1945), organizada por Irmão Teodoro. Nome popular: tira-bufa",NA,NA,NA,"Gardner","V. Teodoro","1945","08","15","Minas Gerais","São Sebastião do Paraíso","-46.9914","-20.9169",NA,NA,NA,NA,NA,"1946","-46.9914","-20.9169","03",NA,"02",NA,NA,NA,NA
"210","2020-07-23 11:59:02-03","CEPLAC","CEPEC","18650","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"R. M. King","8052",NA,"Brasil","5Km da Rod. entre Liv. do Brumado/Rio de Contas.",NA,NA,NA,NA,NA,NA,NA,"R. M. King","1979","07","20","Bahia","livramento do brumado","-41.8405990600586","-13.6430997848511",NA,NA,NA,"61794","auto",NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,"30/12/1979",NA
"211","2019-12-09 10:45:50-03","UFSJ","HUFSJ","2017","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Sobral, M; Alves, LL; Dias, JR; Guimarães, R; Teixeira, LR","13898",NA,"Brasil","Rio Acima",NA,NA,"Erva em beira de curso d'água, em interior de mata; capítulos purpúreo-claros.","HUFSJ002017",NA,NA,"Gardner","Mansanares, M","2011","06","03","Minas Gerais","São João del-Rei",NA,NA,NA,NA,"HUFSJ002017_v00 HUFSJ002017_v01",NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-02-27 14:01:44-03","UFSJ","HUFSJ","777","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Sobral, M; et al.","12810",NA,"Brasil","Cunha, Serra do Lenheiro",NA,NA,"Erva sobre pedras junto ao leito de um córrego; capítulos roxo-claros.","HUFSJ000777",NA,NA,"Gardner","Mansanares, M","2009","07","02","Minas Gerais","São João del-Rei",NA,NA,NA,NA,"HUFSJ000777_v00 HUFSJ000777_v01 HUFSJ000777_v02",NA,NA,"2016",NA,NA,"06",NA,"01",NA,NA,NA,NA
"213","2019-12-20 18:46:29-03","UFSJ","HUFSJ","8706","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Sobral, M; Alves, LL; Costa, MTR","15884",NA,"Brasil",NA,NA,NA,"Erva entre pedras junto a mata de galeria junto à ponte sobre o rio Grande na BR-383; capítulos com flores róseo-violáceas.","HUFSJ008706",NA,NA,"Gardner","Sobral, M","2016","04","07","Minas Gerais","Madre de Deus de Minas","-44.295028","-21.174083","996","996",NA,NA,NA,"2016","-44.295028","-21.174083",NA,NA,NA,NA,NA,NA,NA
"214","2019-02-27 14:01:44-03","UFSJ","HUFSJ","5511","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Sobral, M; Costa, MTR; Moraes, R","15464",NA,"Brasil","Encosta norte da Serra do Lenheiro. Estrada para Cunha.",NA,NA,"Erva sobre pedras no leito de rio; capítulos azul-claros.","HUFSJ005511",NA,NA,"Gardner",NA,"2013","06","13","Minas Gerais","São João del-Rei","-44.301167","-21.122167","939","939",NA,NA,NA,"2018","-44.301167","-21.122167","10",NA,NA,NA,NA,NA,NA
"215","2019-11-01 14:53:47-03","UnB","UB","124175","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, HS","27421","Southern America","Brasil","Ca. 20km E of Dimantina",NA,NA,"Heads in bud.; Rosette herb.; Gallery forest on white sand and low sclerophyllous",NA,"Dicotyledoneae",NA,"Gardner","Barroso, GM","1970","03","13","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-11-01 14:53:47-03","UnB","UB","25220","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, HS","25403","Southern America","Brasil","Ca. 24km NE of Catalão",NA,NA,"Rosette herb, the inflorescences 0,35m, but usually much lower. Heads light pinkish lavender; Gallery forest and adjoining cerrado",NA,"Dicotyledoneae",NA,"Gardner","Barroso, GM","1970","01","25","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-01 14:53:47-03","UnB","UB","114495","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Krieger, PL","1362","Southern America","Brasil","Serra do Curral.",NA,NA,"Flores arroxeadas.; Cerrado.",NA,"Dicotyledoneae",NA,"Gardner",NA,"1949","07","27","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-01 14:53:47-03","UnB","UB","108883","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Proença, CEB; Harris, SA","3536","Southern America","Brasil","Parque Estadual da Serra dos Pirineus. RPPN Vargem Grande",NA,NA,"Fotos S.A. Harris; Erva 0,5m. Flor lilás; Beira pedregosa de córrego.",NA,"Dicotyledoneae",NA,"Gardner","Pacheco, RA; Nakajima, JN","2008","07","24","Goiás","Pirenópolis","-48.916667","-15.8",NA,NA,NA,NA,NA,"2013","-48.916667","-15.8","12",NA,NA,NA,NA,NA,NA
"219","2019-11-01 14:53:47-03","UnB","UB","111314","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Cezare, CHG; Souza-Silva, S; Raimundo, R","118","Southern America","Brasil","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório",NA,NA,"Erva 0,5m. Fruto marrom claro no centro e verde.; Mata de Galeria não indundável (degradada). Topologia: Suave ondulado.",NA,"Dicotyledoneae",NA,"Gardner","Proença, CEB","2007","09","26","Goiás","Luziânia","-47.9454","-16.7812","742","742",NA,NA,NA,"2009","-47.9454","-16.7812","11",NA,"05",NA,NA,NA,NA
"220","2019-11-01 14:53:47-03","UnB","UB","177673","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Sucre, D; Heringer, EP","632","Southern America","Brasil","Estrada de Sobradinho",NA,NA,"Flor lilás; Crescendo na beira do córrego na encosta sombreada",NA,"Dicotyledoneae",NA,"Gardner","Calago, K","1965","06","24","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,"03",NA,NA,NA,NA,NA,NA
"221","2019-11-01 14:53:47-03","UnB","UB","180540","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Carvalho-Silva, M; Aedo, C; Fernández-Alonso, JL; Amorim, PRF","1684","Southern America","Brasil","Zona del Jardín Botánico, Fazenda Agua Limpia",NA,NA,"Suelos rojos",NA,"Dicotyledoneae",NA,"Gardner","Abreu, VHR","2012","05","14","Distrito Federal","Brasília","-47.944167","-15.961111","1080","1080",NA,NA,NA,"2013","-47.944167","-15.961111","07",NA,"17",NA,NA,NA,NA
"222","2019-11-01 14:53:47-03","UnB","UB","193108","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Melo, MD; et al.","49","Southern America","Brasil","Reserva Ecológica Mirante - Embrapa Cerrados",NA,NA,"Subarbusto com até 1,5 m de altura; Folhas simples, alternas, lanceoladas; Flores em capítulos.; Área de transição entre cerrado típico e campo limpo úmido",NA,"Dicotyledoneae",NA,"Gardner","Melo, MD","2012","07","19","Distrito Federal","Brasília","-47.736944","-15.609167","1163","1163",NA,NA,NA,"2012","-47.736944","-15.609167","09",NA,"12",NA,NA,NA,NA
"223","2019-11-01 14:53:47-03","UnB","UB","25209","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Prance, GT","59618","Southern America","Brasil","42 km south of Caiapônia",NA,NA,"Small herb growing just above water level. Flowers pale purplish blue; Beside small creek",NA,"Dicotyledoneae",NA,"Gardner","Barroso, GM","1964","10","24","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-01 14:53:47-03","UnB","UB","25210","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Hunt, DR","6262","Southern America","Brasil","Between Jataí and Caiapônia, 40 km from Caipônia",NA,NA,"Flowers mauve; Grassy campo",NA,"Dicotyledoneae",NA,"Gardner",NA,"1966","06","28","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-01 14:53:47-03","UnB","UB","25211","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Anderson, WR","9941","Southern America","Brasil","Ca. 17km (straight line) S of Goiás Velho",NA,NA,"Perennial herb with trailing stems on rocks by stream; corolla pale pink; Mesophytic woods along stream at base of east side of serra",NA,"Dicotyledoneae",NA,"Gardner","Barroso, GM","1973","05","09","Goiás",NA,NA,NA,"750","750",NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-01 14:53:47-03","UnB","UB","25212","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Anderson, WR","9447","Southern America","Brasil","Ca. 20km (straight line) S of Caiapônia",NA,NA,"Herb on vertical river bank; flowers light violet; Woods and shrubby meadow",NA,"Dicotyledoneae",NA,"Gardner","Barroso, GM","1973","04","29","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-01 14:53:47-03","UnB","UB","25213","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, HS","17716","Southern America","Brasil","Ca. 6km NW of Piranhas",NA,NA,"Rosette herb, the inflorescences 0,4m. Heads lavender-purple; Creek margin. Gallery forest",NA,"Dicotyledoneae",NA,"Gardner","Barroso, GM","1966","06","24","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-01 14:53:47-03","UnB","UB","25214","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, HS","15120","Southern America","Brasil","Córrego Extrema, ca. 35km NE of Formosa",NA,NA,"Rosette herb, inflorescence 0,4m. Heads lavender; Creek margin",NA,"Dicotyledoneae",NA,"Gardner","Barroso, GM","1966","04","20","Goiás",NA,NA,NA,"800","800",NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-01 14:53:47-03","UnB","UB","25215","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, HS","17096","Southern America","Brasil","Ca. 20km S of Xavantina",NA,NA,"Rosette herb, the inflorescences 0,2m. Heads purplish pink; Partially shaded creek bank",NA,"Dicotyledoneae",NA,"Gardner","Barroso, GM","1966","06","13","Mato Grosso",NA,NA,NA,"400","400",NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-01 14:53:47-03","UnB","UB","25216","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, HS","15554","Southern America","Brasil","Córrego Itaquera, ca. 30km N of Formosa",NA,NA,"Herb 0,35m. Heads pink; Among rocks, periodically flooded creek margin. Gallery forest",NA,"Dicotyledoneae",NA,"Gardner","Barroso, GM","1966","05","02","Goiás",NA,NA,NA,"850","850",NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-01 14:53:47-03","UnB","UB","25217","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, HS","17935","Southern America","Brasil","Ca. 45km S of Caiapônia, road to Jataí",NA,NA,"Rosette herb, the inflorescences 0,9m. Heads lavender-purple; Gallery forest",NA,"Dicotyledoneae",NA,"Gardner","Barroso, GM","1966","06","28","Goiás",NA,NA,NA,"900","900",NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-11-01 14:53:47-03","UnB","UB","25218","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, HS","17283","Southern America","Brasil","Ca. 78km S of Xavantina",NA,NA,"Rosette herb, the inflorescences 0,25m. In bud; Creek bank. Gallery forest",NA,"Dicotyledoneae",NA,"Gardner","Barroso, GM","1966","06","16","Mato Grosso",NA,NA,NA,"500","500",NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-11-01 14:53:47-03","UnB","UB","25219","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, HS","19023","Southern America","Brasil","75km N of Corumbá de Goiás on road to Niquelândia",NA,NA,"Caespitose herb, the inflorescences 0,4m; Gallery margin and cerrado",NA,"Dicotyledoneae",NA,"Gardner","Barroso, GM","1968","01","22","Goiás",NA,NA,NA,"700","700",NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-11-01 14:53:47-03","UnB","UB","97062","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Kirkbride Junior, JH","4330","Southern America","Brasil","Região de Palma",NA,NA,"Erva 8cm; Mata ciliar",NA,"Dicotyledoneae",NA,"Gardner","Teles, AM","1981","06","09","Distrito Federal","Brasília","-48.016667","-15.55",NA,NA,NA,NA,NA,"2002","-48.016667","-15.55","05",NA,"22",NA,NA,NA,NA
"235","2019-11-01 14:53:47-03","UnB","UB","97063","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Philcox, D","4895","Southern America","Brasil","Fazenda Água Limpa, Fazenda Água Limpa - Universidade de Brasília",NA,NA,"Herb. Flowers blue; Dry forest",NA,"Dicotyledoneae",NA,"Gardner",NA,"1968","05","03","Distrito Federal","Brasília","-47.916667","-15.95",NA,NA,NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA
"236","2019-11-01 14:53:47-03","UnB","UB","97064","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, HS","5911","Southern America","Brasil","Parque Municipal do Gama, ca. 20km S of Brasília",NA,NA,"Heads dried; Moist, shaded, periodically flooded bank of creek in gallery forest",NA,"Dicotyledoneae",NA,"Gardner","Teles, AM","1964","09","03","Distrito Federal",NA,NA,NA,"700","1000",NA,NA,NA,"2002",NA,NA,"05",NA,"22",NA,NA,NA,NA
"237","2019-11-01 14:53:47-03","UnB","UB","97065","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, HS","8679","Southern America","Brasil","Córrego Gama, between Gama and Brasília, near Anápolis",NA,NA,"Herb 0,35m. Heads magenta; Among rocks, creek margin. Creek valley",NA,"Dicotyledoneae",NA,"Gardner","Robinson, H","1965","09","26","Distrito Federal",NA,NA,NA,"1175","1175",NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-01 14:53:47-03","UnB","UB","97066","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, HS","15626","Southern America","Brasil","Chapada da Contagem, ca. 15km NE of Brasília",NA,NA,"Inflorescences 8cm. Heads white; Steep embankment, shade. Gallery forest",NA,"Dicotyledoneae",NA,"Gardner","Barroso, GM","1966","05","04","Distrito Federal",NA,NA,NA,"1000","1000",NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-01 14:53:47-03","UnB","UB","97067","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, HS","8913","Southern America","Brasil","Córrego Samambaia, near Taguatinga",NA,NA,"Herb 0,2m. Heads magenta; Moist soil-filled crevices, rocky creek margin",NA,"Dicotyledoneae",NA,"Gardner","Barroso, GM","1965","10","03","Distrito Federal",NA,NA,NA,"1100","1100",NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-01 14:53:47-03","UnB","UB","97068","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, HS","5352","Southern America","Brasil","Ca. 50km E of Brasília",NA,NA,"Heads red-violet; Shade, margin of creek in low gallery forest",NA,"Dicotyledoneae",NA,"Gardner","Barroso, GM","1964","08","20","Distrito Federal",NA,NA,NA,"700","1000",NA,NA,NA,"1964",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-01 14:53:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Faria, JEQ","9210","Southern America","Brasil","Estação Ecológica Jardim Botânico de Brasília, margem da cachoeira do córrego Cabeça de Veado",NA,NA,"Erva coletada inteira, flores alvas; Mata de galeria antropizada",NA,"Dicotyledoneae",NA,"Gardner","Faria, JEQ","2019","05","19","Distrito Federal","Brasília","-47.846667","-15.874722","1047","1047",NA,NA,NA,"2019","-47.846667","-15.874722","05",NA,NA,NA,NA,NA,NA
"242","2019-11-01 14:53:47-03","UnB","UB","2738","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Ratter, JA; Fonsêca, SG; Fonsêca, J","3435","Southern America","Brasil","Fazenda Água Limpa ca. 18km SSW da Torre de TV de Brasília",NA,NA,"Erva. Flor malva; Beira de córrego, sombreada.",NA,"Dicotyledoneae",NA,"Gardner","Jeffrey, C","1976","08","09","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-11-01 14:53:47-03","UnB","UB","124176","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Kinoshita-Gouvea, LS","19046","Southern America","Brasil","Serra São José",NA,NA,"Flor lilás; Erva rosulada; Campo rupestre",NA,"Dicotyledoneae",NA,"Gardner",NA,"1987","06","30","Minas Gerais","Tiradentes","-44.1781005859375","-21.1103000640869","900","1100",NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
