"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus"
"364","2021-02-08 12:42:22-03","UFRGS","ICN","122359","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Bortoluzzi, RLC","Ritter, MR","1368","2001","04","05","Brasil","RS","Manoel Viana","a 6 km da cidade em direção a São Francisco de Assis","-55.4827995300293","-29.5891990661621",NA,NA,"Subarbusto. Flores amarelas. Coletada em beira de estrada","ICN00016837","ICN00016837",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"43920","auto",NA,NA,NA,NA,NA,NA,NA
"365","2021-02-08 12:42:22-03","UFRGS","ICN","122366","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Bortoluzzi, RLC","Bortoluzzi, RLC; Biondo, E","1145","2002","03","18","Brasil","RS","Montenegro","BR 386 próximo ao trevo para Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"Arbusto ca. 1,50 m de altura. Flores amarelas. Frutos verdes, imaturos","ICN00016146","ICN00016146",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA
"366","2021-02-08 12:42:22-03","UFRGS","ICN","124680","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues; Flores","Schneider, AA","s.n.",NA,NA,NA,"Brasil","RS","Não-Me-Toque",NA,"-52.82080078125","-28.4591999053955",NA,NA,NA,"ICN00016131","ICN00016131",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"14277","auto",NA,NA,NA,NA,NA,NA,NA
"367","2021-02-08 12:42:22-03","UFRGS","ICN","124674","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues; Flores","Rodrigues, RS; Flores, A","1056","2001","03","21","Brasil","RS","Pinheiro Machado","rodovia BR 293 Km 95","-53.3810997009277","-31.5783004760742",NA,NA,"Arbusto 1m, em barranco na beira da estrada; flores amarelas.","ICN00016118","ICN00016118 ICN00016118_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"70026","auto",NA,NA,NA,NA,NA,NA,NA
"368","2021-02-08 12:42:21-03","UFRGS","ICN","003932","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Miotto, STS","Schultz, AR","3932","1965","05","20","Brasil","RS","Porto Alegre","J. Schönwald","-51.2299995422363","-30.0331001281738",NA,NA,NA,"ICN00016184","ICN00016184",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"369","2021-02-08 12:42:24-03","UFRGS","ICN","191347","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Schmidt-Silveira, F; Miotto","Schmidt-Silveira, F","21","2011","06","16","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,"área alterada florestal","ICN00016105","ICN00016105 ICN00016105_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"370","2021-02-08 12:42:21-03","UFRGS","ICN","018549","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Miotto, STS","Irmão Augusto","s.n.",NA,NA,NA,"Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,"ICN00016171","ICN00016171",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"371","2021-02-08 12:42:21-03","UFRGS","ICN","050220","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Miotto, STS","Recena, F","s.n.","1967","03","30","Brasil","RS","Porto Alegre","Ponta Grossa","-51.2299995422363","-30.0331001281738",NA,NA,"Arbusto, 2m alt.","ICN00016188","ICN00016188",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"372","2021-02-08 12:42:21-03","UFRGS","ICN","045416","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Miotto, STS","Abruzzi, ML","55","1977","04","06","Brasil","RS","Quaraí",NA,"-56.4514007568359","-30.3875007629395",NA,NA,NA,"ICN00016172","ICN00016172",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"74636","auto",NA,NA,NA,NA,NA,NA,NA
"373","2021-02-08 12:42:21-03","UFRGS","ICN","033710","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Miotto, STS","Porto, ML; et al.","2440","1977","04","06","Brasil","RS","Quaraí","Varzea do Rio Quaraí","-56.4514007568359","-30.3875007629395",NA,NA,"Arbusto, flores amarelas","ICN00016165","ICN00016165",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"74636","auto",NA,NA,NA,NA,NA,NA,NA
"374","2021-02-08 12:42:21-03","UFRGS","ICN","049212","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Miotto, STS","Waechter, JL","1832","1981","03","27","Brasil","RS","Rio Grande","Estação Ecológica do Taim","-52.0985984802246","-32.0349998474121",NA,NA,"Arbusto, 1,5m alt., flores amarelas, visitadas por abelhas","ICN00016178","ICN00016178",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA
"375","2021-02-08 12:42:22-03","UFRGS","ICN","124666","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues; Flores","Flores, A; Rodrigues, RS","488","2001","03","22","Brasil","RS","Rio Grande","estrada de terra para Santa Isabel do Sul ca. 2 5 Km da entrada da rodovia BR 392","-52.0985984802246","-32.0349998474121",NA,NA,"Arbusto 2m, copa arredondada, em campo arenoso úmido, junto com Acacia caven; flores amarelas.","ICN00016095","ICN00016095 ICN00016095_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA
"376","2021-02-08 12:42:22-03","UFRGS","ICN","124668","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues; Flores","Flores, A; Rodrigues, RS","472","2001","03","20","Brasil","RS","Rosário do Sul","estrada de terra para a Serra do Caverá ca. 2 Km da rodovia BR 290","-54.9141998291016","-30.25830078125",NA,NA,"Arbusto 1,5m, em beira de mata; flores amarelas.","ICN00016128","ICN00016128 ICN00016128_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"71660","auto",NA,NA,NA,NA,NA,NA,NA
"377","2021-02-08 12:42:22-03","UFRGS","ICN","124661","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues; Flores","Flores, A; Rodrigues, RS","392","2000","04","09","Brasil","RS","Santa Maria","centro da cidade próximo a rua Paraná","-53.8069000244141","-29.6842002868652",NA,NA,"Arbusto 2-3m de altura; terreno alterado; flores e frutos imaturos.","ICN00016100","ICN00016100 ICN00016100_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"378","2021-02-08 12:42:22-03","UFRGS","ICN","124671","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues; Flores","Rodrigues, RS; Flores, A","1049","2001","03","20","Brasil","RS","Santana do Livramento","rodovia BR 158 Km 493","-55.5327987670898","-30.8908004760742",NA,NA,"Arbusto 2m, copa arredondada; flores amarelas.","ICN00016102","ICN00016102 ICN00016102_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA
"379","2021-02-08 12:42:24-03","UFRGS","ICN","142991","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues; Flores","Rodrigues, RS; Flores, AS","977","2000","04","09","Brasil","RS","Santiago","ca. 3km após limite Bossoroca-Santiago rodovia BR 287 prox. A ponte do rio Taquarimbó","-54.8671989440918","-29.1916999816895",NA,NA,"Doação de Andréia Flores.; Arbusto 1,5m alt., flores amarelas.; Beira de mata","ICN00016103","ICN00016103 ICN00016103_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"56006","auto",NA,NA,NA,NA,NA,NA,NA
"380","2021-02-08 12:42:22-03","UFRGS","ICN","124657","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues; Flores","Flores, A; Rodrigues, RS","497","2001","03","23","Brasil","RS","São Lourenço do Sul","rodovia BR 116 Km 451","-51.9782981872559","-31.3652992248535",NA,NA,"Arbusto 0,5-1,5m, em campo alterado na beira da estrada; flores amarelas visitadas por abelhas.","ICN00016124","ICN00016124 ICN00016124_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"48842","auto",NA,NA,NA,NA,NA,NA,NA
"381","2021-02-08 12:42:24-03","UFRGS","ICN","172288","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Miotto, STS","Iganci, JRV","671","2010","04","29","Brasil","RS","Torres","Faxinal em butiazal.","-49.7268981933594","-29.3353004455566",NA,NA,NA,"ICN00016149","ICN00016149",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"2010","04","29","20837","auto",NA,NA,NA,NA,NA,NA,NA
"382","2021-02-08 12:42:22-03","UFRGS","ICN","095332","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Miotto, STS","Castro, LO","s.n.","1985","05","08","Brasil","RS","Viamão","EEFV","-51.0233001708984","-30.0811004638672",NA,NA,NA,"ICN00016189","ICN00016189",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"383","2021-02-08 12:42:22-03","UFRGS","ICN","095335","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Miotto, STS","Castro, LO","s.n.","1984","03","13","Brasil","RS","Viamão","Estação Experimental Fitotécnica","-51.0233001708984","-30.0811004638672",NA,NA,NA,"ICN00016185","ICN00016185 ICN00016185_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"384","2021-02-08 12:42:21-03","UFRGS","ICN","007712","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Flores, AS; Rodrigues, RS","Ferreira, A; Baptista, LRM","s.n.",NA,NA,NA,"Brasil","RS","Viamão","Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,"ICN00016187","ICN00016187 ICN00016187_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"385","2021-02-08 12:42:24-03","UFRGS","ICN","127304","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Bortoluzzi, RLC","Pinheiro, M","544","2003","03","24","Brasil","RS","Viamão","Parque Estadual de Itapuã, morro do Araçá","-51.0233001708984","-30.0811004638672",NA,NA,NA,"ICN00016157","ICN00016157",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"386","2021-02-08 12:42:22-03","UFRGS","ICN","121654","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby",NA,"Bortoluzzi, RLC; Reis, A","933","2001","03","28","Brasil","SC","Laguna","BR 101 Km 290","-48.7807998657227","-28.4825000762939",NA,NA,"Subarbusto ca. 1,5m de altura. Flores amarelas.","ICN00016143","ICN00016143",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"21199","auto",NA,NA,NA,NA,NA,NA,NA
"387","2021-02-08 12:42:24-03","UFRGS","ICN","126521","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Bortoluzzi, RLC","Záchia, RA","5485",NA,NA,NA,"Brasil","RS","Santa Maria até Venâncio Aires",NA,NA,NA,NA,NA,"Arbustinho ornamental","ICN00016145","ICN00016145",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-02-08 12:42:21-03","UFRGS","ICN","044850","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Miotto, STS","Piacentini, I","s.n.","1978","04","01","Brasil","RS","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,NA,"Zigomorfa, pentâmera, folhas composta, solo arenoso","ICN00016176","ICN00016176",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"389","2021-02-08 12:42:22-03","UFRGS","ICN","125445","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, A","Hagelund, K","7912","1974","05","14","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,"ICN00016134","ICN00016134",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"390","2021-02-08 12:42:22-03","UFRGS","ICN","125440","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, A","Hagelund, K","15181","1984","03","14","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,"ICN00016108","ICN00016108 ICN00016108_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"391","2021-02-08 12:42:22-03","UFRGS","ICN","125435","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, A","Hagelund, K","7908","1974","05","14","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,"ICN00016109","ICN00016109 ICN00016109_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"392","2021-02-08 12:42:22-03","UFRGS","ICN","124679","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues; Flores","Rodrigues, RS; Flores, A","1052","2001","03","21","Brasil","RS","Bagé","rodovia BR 153 (Bagé-Aceguá) 3 Km da cidade","-54.1068992614746","-31.3313999176025",NA,NA,"Arbusto 4m, em beira de mata; flores amarelas visitadas por abelhas.","ICN00016130","ICN00016130 ICN00016130_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA
"393","2021-02-08 12:42:22-03","UFRGS","ICN","124675","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues; Flores","Flores, A; Rodrigues, RS","481","2001","03","21","Brasil","RS","Bagé","rodovia BR 293 4 Km da entrada da cidade em direção à Candiota","-54.1068992614746","-31.3313999176025",NA,NA,"Arbusto 2,5m, em denso agrupamento de Eupatorium sp.; flores amarelas; frutos imaturos.","ICN00016120","ICN00016120 ICN00016120_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA
"394","2021-02-08 12:42:22-03","UFRGS","ICN","124660","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues; Flores","Rodrigues, RS; Flores, A","1044","2001","03","19","Brasil","RS","Caçapava do Sul","rodovia BR 290 Km 341 logo após trevo de acesso à cidade","-53.4914016723633","-30.5121994018555",NA,NA,"Arbusto 3m, copa arredondada, em campo arbustivo; flores amarelas muito visitadas por abelhas.","ICN00016126","ICN00016126 ICN00016126_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"395","2021-02-08 12:42:21-03","UFRGS","ICN","031237","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Miotto, STS","Porto, ML; Irgang, BE","2186","1976","05","30","Brasil","RS","Caçapava do Sul","Rodovia Caçapava - Lavras, parada a 10km das guaritas, afloramento à direita","-53.4914016723633","-30.5121994018555",NA,NA,NA,"ICN00016156","ICN00016156",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"396","2021-02-08 12:42:22-03","UFRGS","ICN","124669","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues; Flores","Flores, A; Rodrigues, RS","484","2001","03","21","Brasil","RS","Candiota","rodovia BR 293 ca. 40 Km de Bagé em direção a Pinheiro Machado","-53.6725006103516","-31.5580997467041",NA,NA,"Arbusto 3m, em barranco na beira de estrada; flores amarelas.","ICN00016133","ICN00016133 ICN00016133_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"28623","auto",NA,NA,NA,NA,NA,NA,NA
"397","2021-02-08 12:42:22-03","UFRGS","ICN","124663","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues; Flores","Flores, A; Rodrigues, RS","478","2001","03","20","Brasil","RS","Dom Pedrito","rodovia BR 293 Km 226","-54.6730995178223","-30.9827995300293",NA,NA,"Arbusto 2,5m, em beira de capoeira; flores amarelas.","ICN00016098","ICN00016098 ICN00016098_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"68371","auto",NA,NA,NA,NA,NA,NA,NA
"398","2021-02-08 12:42:24-03","UFRGS","ICN","143262","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Bortoluzzi, RLC","Trevisan, R","598","2006","02","28","Brasil","RS","Estrela Velha","estrada para Itaúba próximo a propriedade dos Camargos em barranco na beira da estrada","-53.1591987609863","-29.176700592041",NA,NA,"beira da estrada","ICN00016160","ICN00016160",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"2009","03","16","20991","auto",NA,NA,NA,NA,NA,NA,NA
"399","2021-02-08 12:42:22-03","UFRGS","ICN","125233","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Biondo, E","Biondo, E","411","2002","11","21","Brasil","RS","General Câmara","RS 244 Km 47 em direção Santa Cruz do Sul","-51.7602996826172","-29.9050006866455",NA,NA,"Arvoreta com ca. 1,5 m.","ICN00016836","ICN00016836",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"33939","auto",NA,NA,NA,NA,NA,NA,NA
"400","2021-02-08 12:42:22-03","UFRGS","ICN","125438","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, A","Hagelund, K","4179","1966","04","01","Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,"ICN00016112","ICN00016112",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA,NA
"401","2021-02-08 12:42:24-03","UFRGS","ICN","151594","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby",NA,"Lima, LF","298","2006","03","12","Brasil","RS","Guaíba","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,NA,"Campo. Capão.","ICN00016116","ICN00016116 ICN00016116_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"402","2021-02-08 12:42:22-03","UFRGS","ICN","111626","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Flores, AS; Rodrigues, RS","d' Ea Neves","150","1995","08","26","Brasil","RS","Guaíba","Fazenda São Maximiano, Km 307, BR-116","-51.3250007629395","-30.113899230957",NA,NA,"Arvoreta, 3m alt., com fruto.; Campo de topo de cerro","ICN00016175","ICN00016175",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"403","2021-02-08 12:42:22-03","UFRGS","ICN","111625","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Flores, AS; Rodrigues, RS","d' Ea Neves","193","1995","03","18","Brasil","RS","Guaíba","Fazenda São Maximiano, Km 307, BR-116","-51.3250007629395","-30.113899230957",NA,NA,"Arvoreta, 2-3m alt., com botão, flor e fruto; Campo rochoso no topo do cerro","ICN00016174","ICN00016174",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"404","2021-02-08 12:42:21-03","UFRGS","ICN","095215","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Matzenbacher","Schenkel, EP; et al.","s.n.","1990","03","04","Brasil","RS","Guaíba","Fazenda São Maximiano, Km 307, BR-116","-51.3250007629395","-30.113899230957",NA,NA,"Projeto Peroxidos (443)","ICN00016173","ICN00016173",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"405","2021-02-08 12:42:24-03","UFRGS","ICN","128843","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Kinupp, VF","Kinupp, VF; Florístico 2003-1, Alunos Inv","2641","2003","06","13","Brasil","RS","Guaíba","Fazenda São Maximiano Passo do Petim BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,NA,"Arbusro; 1,5m; frutos imaturos verdes e maduros marrons; folhas discolores.","ICN00016113","ICN00016113 ICN00016113_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"406","2021-02-08 12:42:22-03","UFRGS","ICN","124670","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues; Flores","Rodrigues, RS; Flores, A","1069","2001","03","23","Brasil","RS","Guaíba","rodovia BR 116 Km 393","-51.3250007629395","-30.113899230957",NA,NA,"Arbusto 3m, em beira de mata; flores amarelas.","ICN00016135","ICN00016135 ICN00016135_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"407","2021-02-08 12:42:22-03","UFRGS","ICN","124662","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues; Flores","Rodrigues, RS; Flores, A","968","2000","04","08","Brasil","RS","Ijuí","rodovia BR 285 ca. 1 5 Km do trevo secundário em direção a Santo Ângelo próximo ao Km 470","-53.9146995544434","-28.3878002166748",NA,NA,"Arbusto 2m de altura; flores amarelas; frutos imaturos; beira de mata, próximo a lavoura de soja.","ICN00016099","ICN00016099 ICN00016099_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"36807","auto",NA,NA,NA,NA,NA,NA,NA
"408","2021-02-08 12:42:22-03","UFRGS","ICN","122355","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Bortoluzzi, RLC","Ritter, MR","1357","2001","04","04","Brasil","RS","Itaqui","vindo de São Borja BR 472 km 460","-56.5531005859375","-29.1252994537354",NA,NA,"Subarbusto. Coletada em beira de estrada","ICN00016148","ICN00016148",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"99792","auto",NA,NA,NA,NA,NA,NA,NA
"409","2021-02-08 12:42:22-03","UFRGS","ICN","122361","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Bortoluzzi, RLC","Ritter, MR","1362","2001","04","04","Brasil","RS","Maçambará","a 5 km da cidade em direção a Manoel Vianna","-56.064998626709","-29.1427993774414",NA,NA,"Duplicata no herbário CESJ.; Subarbusto. Flores amarelas. Coletada em beira de estrada","ICN00016147","ICN00016147",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"76748","auto",NA,NA,NA,NA,NA,NA,NA
"410","2021-02-08 12:42:24-03","UFRGS","ICN","126658","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby",NA,"Manoel","s.n.","2002","03","15","Brasil","RS","Maquiné",NA,"-50.2071990966797","-29.6749992370605",NA,NA,NA,"ICN00016161","ICN00016161 ICN00016161_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA
"411","2021-02-08 12:42:22-03","UFRGS","ICN","122367","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Bortoluzzi, RLC","Bortoluzzi, RLC; Biondo, E","1146","2002","03","18","Brasil","RS","Montenegro","BR 386 próximo ao trevo para Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"Subarbusto ca. 1,5m de altura.","ICN00016159","ICN00016159",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA
