"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber","typeStatus"
"599","2020-08-20 14:58:12-03","UFSC","FLOR","59178","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Machado, O.L.","Machado, O.L.","1","2015","12","06","Brasil","Santa Catarina","Florianópolis","Rodovia Admar Antônio Gonzaga, 1346, Itacorubi. Ilha de Santa Catarina.","-40.505","-27.582778","40º30'18''W","27º34'58''S","flor púrpura verde","FLOR0059178",NA,"15","15","2015","12","06",NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"600","2020-08-20 14:58:12-03","UFSC","FLOR","49842","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Olkoski. D.","Olkoski, D.","51","2011","05","10","Brasil","Paraná","Bituruna","Beira de estrada.",NA,"-26.047778","51º70'20''W","26º2'52''S","flor púrpuraverde","FLOR0049842",NA,"910","910","2011","05","10",NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"601","2020-08-20 20:40:22-03","UFSC","FLOR","27046","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Hatschbach, G.","Silva, J.M.; Saldanha, J.","1789","1996","11","02","Brasil","Paraná","São José dos Pinhais","Rod. BR-376, próximo ao Rio Itararé.","-49.2064018249512","-25.5347003936768",NA,NA,"árvore, pétalas alvas, estames vermelhos, 5m altura","FLOR0027046",NA,NA,NA,"1996",NA,NA,"45291","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"602","2020-08-20 20:40:22-03","UFSC","FLOR","29886","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Falkenberg, D.B.","Mattos, J.; Mattos, N.","30857","1986","11","20","Brasil","Rio Grande do Sul","Camaquã","Ca. de 53 km de Canguçu, na estrada para Camaquã.","-51.812198638916","-30.8511009216309",NA,NA,"arbusto ramoso, pétalas brancas e estames vermelhos, 3m altura","FLOR0029886",NA,NA,NA,"1998",NA,NA,"49429","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-08-20 20:40:22-03","UFSC","FLOR","29284","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Falkenberg, D.B.","Santos, R. dos; Martinello, C.M.","156","1994","11","12","Brasil","Rio Grande do Sul","Cambará do Sul","Aparados da Serra, Itaimbezinho.","-50.1446990966797","-29.0478000640869",NA,NA,"arbusto, flor verde, 3m altura. Deve ter havido alguma troca de ficha (obs. de DBF-2005). A coleta não tem fruto e sim flor com estames vermelhos.","FLOR0029284",NA,NA,NA,"2005",NA,NA,"30776","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"604","2020-08-20 20:40:22-03","UFSC","FLOR","8328","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Falkenberg, D.B.","Pastore, U.","23","1980","10","24","Brasil","Rio Grande do Sul","Encruzilhada do Sul","Cerro da Árvore.","-52.521900177002","-30.5438995361328",NA,NA,"arvoreta","FLOR0008328",NA,NA,NA,"2000",NA,NA,"62084","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"605","2020-08-20 20:40:22-03","UFSC","FLOR","15116","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Falkenberg, D.B.","Falkenberg, D.B.","3167","1985","09","23","Brasil","Rio Grande do Sul","Encruzilhada do Sul","Rio dos Ladrões, Amaral Ferrador.","-52.521900177002","-30.5438995361328",NA,NA,"arbusto, estames vermelhos, 2m altura","FLOR0015116",NA,NA,NA,"1985",NA,NA,"62084","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"606","2020-08-20 20:40:22-03","UFSC","FLOR","30654","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Jarenkow, J.A.","Jarenkow, J.A.","3596","1997","10","22","Brasil","Rio Grande do Sul","Piratini","Ca. de 2 km da cidade em direção à BR-293.","-53.1041984558105","-31.4480991363525",NA,NA,"arvoreta, flor cálice verde, corola rósea, estiletes vinosos, anteras amarelas, 4m altura","FLOR0030654",NA,NA,NA,"1997",NA,NA,"62286","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-08-20 20:40:22-03","UFSC","FLOR","26834","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Jarenkow, J.A.","Jarenkow, J.A.","1446","1989","11","19","Brasil","Rio Grande do Sul","Piratini","Serra das Asperesas, BR-293, próx. a divisa com Pinheiro Machado.","-53.1041984558105","-31.4480991363525",NA,NA,"arbusto, pétalas rosadas; estames vinosos, 2m altura","FLOR0026834",NA,NA,NA,"1989",NA,NA,"62286","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"608","2020-08-20 20:40:22-03","UFSC","FLOR","8119","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Falkenberg, D.B.","Coura Neto, A.B.; Moreno, J.A.","34","1980","09","16","Brasil","Rio Grande do Sul","Soledade",NA,"-52.5102996826172","-28.8183002471924",NA,NA,"árvore, flor cálice persistente, 3m altura","FLOR0008119",NA,NA,NA,"2000",NA,NA,"42411","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"609","2020-08-20 20:40:22-03","UFSC","FLOR","5235","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret",NA,"Sohn, S.; Campos, J.M. & Klein, R.M.","7","1981","12","10","Brasil","Santa Catarina","Petrolândia","A 1Km do Rio Canoas.","-49.6981010437012","-27.5352993011475",NA,NA,"arbusto, flor verdes. Planta de porte médio, folhas esverdeadas, lisa, frutos verdes oval, galhos tortuosos","FLOR0005235",NA,NA,NA,"2011",NA,NA,"12593","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"610","2020-08-20 20:40:22-03","UFSC","FLOR","7520","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Sobral, M.","Reis, A.","267","1981","04","10","Brasil","Santa Catarina","Santa Cecília","Faz. Oveiro (Benet).","-50.4268989562988","-26.9608001708984",NA,NA,"arvoreta, Fruto Maduro, verde-acinzentado, 5m altura","FLOR0007520",NA,NA,NA,"1993",NA,NA,"37034","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"611","2020-01-31 10:39:07-03","IFAM","EAFM","16740","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg.) Burret","Oliveira, C. .C.","Oliveira, C. .C.","11","2016","01","20","Brasil","Santa Catarina","Governador Celso Ramos","Armação da Piedade","-48","-27","-48","-27","; DESC: Frutos usados para alimentação.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2021-03-04 15:45:11-03","IF","SPSF","26712","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Osny T. Aguiar","A.Soares & W.Maschio & M.I.Radonski","310","1998","10","16","Brasil","PR","Bituruna","floresta ombrofila mista","-51.5525016784668","-26.1613998413086",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore até 8m altura; flores lilases, vistosas, em abundância e de odor típico da família.; GEOGRAFIA: EX-HFC;",NA,NA,NA,NA,"2017","10","25","30743","auto","Magnoliophyta","Myrtales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"613","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Feijoa","obovata","Feijoa obovata","(O.Berg) O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"ad ripas prope urbem S. Francisco de Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"614","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Feijoa","sellowiana","Feijoa sellowiana","(O.Berg) O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"Lectotype W",NA,"P14P1N0007 P14P1N0054",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"615","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Orthostemon","obovatus","Orthostemon obovatus","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"ad ripas prope S. Francisco de Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"616","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Orthostemon","sellowianus","Orthostemon sellowianus","(Cambess.) O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Uruguay",NA,NA,"in Montevideo",NA,NA,NA,NA,"Napaea; HABITAT: Napaea",NA,"P14P1N0007 P14P1N0054",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"617","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Orthostemon","sellowianus","Orthostemon sellowianus","(Cambess.) O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"Lectotype W; Napaea; HABITAT: Napaea",NA,"P14P1N0007 P14P1N0054",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"618","2021-02-08 12:43:42-03","UFRGS","ICN","002812","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Cordeiro, AR; Baptista, LRM","2812","1961","02","14","Brasil","RS",NA,"Parque de Tainhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"619","2021-02-08 12:43:42-03","UFRGS","ICN","007319","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Irgang, BE; Ferreira, AG","s.n.","1969","12","19","Brasil","RS",NA,"Estrada para Bom Jesus",NA,NA,NA,NA,"Arbusto, estames vermelhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"620","2021-02-08 12:43:42-03","UFRGS","ICN","158552","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Fagundes, Nelson J R","Segatto, ALA; Lorenz-Lemke, AP; Hermann, NFK; Klahre, U","115","2008","11","16","Brasil","RS","Bagé","Casa de Pedra","-53.596389","-30.967778","-53.596389","-30.967778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"621","2021-02-08 12:43:42-03","UFRGS","ICN","158553","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Fagundes, Nelson J R","Segatto, ALA; Lorenz-Lemke, AP; Hermann, NFK; Klahre, U","116","2008","11","16","Brasil","RS","Bagé","Casa de Pedra","-53.604722","-30.976111","-53.604722","-30.976111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"622","2021-02-08 12:43:42-03","UFRGS","ICN","158554","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Fagundes, Nelson J R","Segatto, ALA; Lorenz-Lemke, AP; Hermann, NFK; Klahre, U","117","2008","11","17","Brasil","RS","Bagé",NA,"-53.540833","-31.0525","-53.540833","-31.0525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"623","2021-02-08 12:43:42-03","UFRGS","ICN","170221","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Verdi, M","Verdi, M; Hasckel, RP; Klemz, G","1431","2009","01","26","Brasil","SC","Anita Garibaldi","São Paulo.","-51.033889","-27.851944","-51.033889","-27.851944","Doação FURB 11675; fruto imaturo verde; Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista",NA,NA,"503","503","2009","01","26",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"624","2021-02-08 12:43:42-03","UFRGS","ICN","187146","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Köhler, M","Köhler, M; et al.","91","2016","04","08","Brasil","RS","Antônio Prado","Propriedade rural agroecológica, Cooperativa AECIA.","-51.282222","-28.856944","-51.282222","-28.856944","Material testemunho da caracterização dos frutos, projeto BFN/MMA.; Arvoreta, cerca de 2 m de altura. Folhas opostas, elíptica-arredondadas. Face abaxial esbranquiçada. Frutos de coloração verde, arredondados, pequenos (ca. de 4 cm diâmetro), saboros",NA,NA,"750","750","2016","04","08",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"625","2021-02-08 12:43:42-03","UFRGS","ICN","187147","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Köhler, M","Köhler, M; et al.","92","2016","04","08","Brasil","RS","Ipê","Pomar de frutas nativas, Seminário Nossa Senhora de Fátima","-51.281389","-28.820278","-51.281389","-28.820278","Material testemunho da caracterização dos frutos, projeto BFN/MMA.; Arvoreta, cerca de 2 metros de altura; folhas opostas, elípticas-arredondadas, face adaxial verde escuro e abaxial esbranquiçada. Frutos maduros, coloração da casca verde, arredondad",NA,NA,"760","760","2016","04","08",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"626","2021-02-08 12:43:43-03","UFRGS","ICN","187148","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Köhler, M","Köhler, M; et al.","94","2016","04","11","Brasil","SC","São Joaquim","Estação Experimental de São Joaquim","-49.935833","-28.276111","-49.935833","-28.276111","Material testemunho da caracterização dos frutos, projeto BFN/MMA.; Arvoretas, ca. 2 m altura, folhas opostas elípticas-arredondadas com face abaxial esbranquiçada, textura coriácea. Frutificação abundante, frutos verdes, casca grossa, grandes (ca.7-",NA,NA,NA,NA,"2016","04","11",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"627","2021-02-08 12:43:43-03","UFRGS","ICN","200173","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Richit, JF","Richit, JF","s.n.","2019","01","22","Brasil","RS","Maximiliano de Almeida",NA,"-51.788056","-27.541944","-51.788056","-27.541944","Material Testemunho; Borda da mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"628","2021-02-08 12:43:42-03","UFRGS","ICN","066426","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Sobral, M","Brack, P","s.n.","1985","09","23","Brasil","RS","Amaral Ferrador","Encruzilhada do Sul","-52.2574996948242","-30.8782997131348",NA,NA,NA,NA,NA,NA,NA,"1986","10",NA,"29758","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"629","2021-02-08 12:43:42-03","UFRGS","ICN","087396","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Rossoni, MG","Rossoni, MG","303","1989","12","14","Brasil","RS","Bagé","Casa de Pedra","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74087","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"630","2021-02-08 12:43:42-03","UFRGS","ICN","113990","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Rossoni, MG","Rossoni, MG","689","1991","11","10","Brasil","RS","Bagé","Casa de Pedra","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74087","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"631","2021-02-08 12:43:42-03","UFRGS","ICN","163210","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Rossoni, MG","Rossoni, MG","689","1991","11","10","Brasil","RS","Bagé","Casa de Pedra","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74087","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"632","2021-02-08 12:43:42-03","UFRGS","ICN","002110","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Schultz","2110","1959","11","01","Brasil","RS","Bagé","Santa Tecla - Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74087","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"633","2021-02-08 12:43:42-03","UFRGS","ICN","016317","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Emrich-Rambo","Rambo","36795","1948","01","25","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30776","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"634","2021-02-08 12:43:42-03","UFRGS","ICN","119402","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Sobral, M; et al.","8363",NA,NA,NA,"Brasil","RS","Cambará do Sul","Fortaleza dos Aparados","-50.1446990966797","-29.0478000640869",NA,NA,"Região de mata nebular-mata ombrófila mista, ca. 900m.s.m.; arbusto 2m, em beira de capão; estéril.",NA,NA,NA,NA,NA,NA,NA,"30776","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"635","2021-02-08 12:43:42-03","UFRGS","ICN","007410","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Sobral, M","Irgang, BE; Ferreira, A","s.n.","1969","12","17","Brasil","RS","Cambará do Sul","Perto de Cambará","-50.1446990966797","-29.0478000640869",NA,NA,"Árvore; Mato",NA,NA,NA,NA,"1997",NA,NA,"30776","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"636","2021-02-08 12:43:42-03","UFRGS","ICN","001266","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Sobral, M","Schultz","1266","1955","11","24","Brasil","RS","Canela",NA,"-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,NA,"1984","03",NA,"16452","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"637","2021-02-08 12:43:42-03","UFRGS","ICN","028592","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Sobral, M","Girardi, AM","s.n.","1973","01","03","Brasil","RS","Canela","Caracol, 8km N de Canela, parque estadual","-50.815601348877","-29.3656005859375",NA,NA,"Trans. 23.7",NA,NA,NA,NA,"1984","04",NA,"16452","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"638","2021-02-08 12:43:42-03","UFRGS","ICN","028551","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Sobral, M","Porto, ML; et al.","s.n.","1973","01","02","Brasil","RS","Canela","Caracol, 8km N de Canela, parque estadual","-50.815601348877","-29.3656005859375",NA,NA,"Trans. 19.5",NA,NA,NA,NA,"1984","04",NA,"16452","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"639","2021-02-08 12:43:42-03","UFRGS","ICN","021716","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Girardi, AM","Lindeman, JC; et al.","s.n.","1972","12","27","Brasil","RS","Canela","Caracol, 8km N de Canela, parque estadual","-50.815601348877","-29.3656005859375",NA,NA,"Trans. 4.27; Arbusto 3m; Beira do barranco",NA,NA,NA,NA,"1973",NA,NA,"16452","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"640","2021-02-08 12:43:42-03","UFRGS","ICN","021754","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Sobral, M","Lindeman, JC; et al.","s.n.","1972","12","27","Brasil","RS","Canela","Caracol, 8km N de Canela, parque estadual","-50.815601348877","-29.3656005859375",NA,NA,"Trans. 6.50; 20 cm diam., 3m, fruto verde; Parque",NA,NA,NA,NA,"1984","04",NA,"16452","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"641","2021-02-08 12:43:42-03","UFRGS","ICN","028549","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Sobral, M","Porto, ML; et al.","s.n.","1973","01","03","Brasil","RS","Canela","Caracol, 8km N de Canela, parque estadual","-50.815601348877","-29.3656005859375",NA,NA,"Trans. 28.2",NA,NA,NA,NA,"1984","04",NA,"16452","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"642","2021-02-08 12:43:42-03","UFRGS","ICN","028550","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Sobral, M","Porto, ML; et al.","s.n.","1973","01","02","Brasil","RS","Canela","Caracol, 8km N de Canela, parque estadual","-50.815601348877","-29.3656005859375",NA,NA,"Trans 20.84",NA,NA,NA,NA,"1984","04",NA,"16452","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"643","2021-02-08 12:43:42-03","UFRGS","ICN","028552","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Sobral, M","Lindeman, JC; et al.","s.n.","1973","01","04","Brasil","RS","Canela","Caracol, 8km N de Canela, parque estadual","-50.815601348877","-29.3656005859375",NA,NA,"Trans 30.39",NA,NA,NA,NA,"1984","04",NA,"16452","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"644","2021-02-08 12:43:42-03","UFRGS","ICN","028590","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Sobral, M","Girardi, AM; et al.","s.n.","1973","01","02","Brasil","RS","Canela","Caracol, 8km N de Canela, parque estadual","-50.815601348877","-29.3656005859375",NA,NA,"Trns. 18.47",NA,NA,NA,NA,"1997",NA,NA,"16452","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"645","2021-02-08 12:43:42-03","UFRGS","ICN","028591","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Sobral, M","Girardi, AM; et al.","s.n.","1973","01","02","Brasil","RS","Canela","Caracol, 8km N de Canela, parque estadual","-50.815601348877","-29.3656005859375",NA,NA,"Trans. 18.61",NA,NA,NA,NA,"1984","04",NA,"16452","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"646","2021-02-08 12:43:42-03","UFRGS","ICN","157218","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Knob, A","5373","1997","10","21","Brasil","RS","Caxias do Sul","Juá","-51.1794013977051","-29.1681003570557",NA,NA,"Doação Herbário Unilasalle; Arvoreta, altura 3,5m e DAP 4cm, flor partes vermelhas e partes rosas; Beira de mata ciliar, solo de decomposição do basalto",NA,NA,NA,NA,NA,NA,NA,"49662","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"647","2021-02-08 12:43:42-03","UFRGS","ICN","020602","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Sobral, M","Lindeman, JC; Irgang, BE; Valls, JFM","s.n.","1972","10","10","Brasil","RS","Encruzilhada do Sul","Fazenda 4 meninas, do Dr. Tellini, 40 km SW de Encruzilhada, 12Km N de Pompeu Machado, Serra das Pedrosas","-52.521900177002","-30.5438995361328",NA,NA,"Arbusto de 2 1/2m, folhas cinzentas embaixo (10 Y 8/2), calice de dentro e petalas pequenas vermelhas (7 R 4/8), filamenos vermelhos (7 R 4/12) anteras amarelas; Campo, em capões",NA,NA,NA,NA,"1984","04",NA,"62084","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"648","2021-02-08 12:43:42-03","UFRGS","ICN","148941","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Giongo, C","Giongo, C","250","2003","11","13","Brasil","RS","Encruzilhada do Sul","Fazenda Xafri (ca. 20Km distante do centro da cidade)","-52.521900177002","-30.5438995361328",NA,NA,"Arvoreta. Flores roxas com estames mais escuros.; Local aberto.",NA,NA,"400","400",NA,NA,NA,"62084","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"649","2021-02-08 12:43:42-03","UFRGS","ICN","134904","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Irgang, BE","Silveira, GH","6","2003","11","08","Brasil","RS","Encruzilhada do Sul","proriedade particular","-52.521900177002","-30.5438995361328",NA,NA,"Hábito arbóreo; fruto grande. Flores comestíveis (pétalas doces).",NA,NA,NA,NA,NA,NA,NA,"62084","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"650","2021-02-08 12:43:42-03","UFRGS","ICN","134909","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Irgang, BE","Silveira, GH","8","2003","11","09","Brasil","RS","Encruzilhada do Sul","proriedade particular","-52.521900177002","-30.5438995361328",NA,NA,"Fruto grande; hábito arbóreo. Flores comestíveis (pétalas doces).",NA,NA,NA,NA,NA,NA,NA,"62084","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
