"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","county","minimumElevationInMeters","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem","sex"
"818","2019-11-01 15:05:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Araújo, JF","IFN-9563474.1","2017","08","11","Southern America","Brasil",NA,NA,"Conglomerado BA-956. Subunidade 4. Subparcela 1. Indivíduo 12. F6; Árvore, altura 7,6m, DAP 14,6cm. Base reta. Casca de cor externa cinza, cor interna amarela, grossa, fissurada; Cerrado ralo com afloramento rochoso, pouca serrapilheir","UB0125306","Bahia",NA,"-44.64","-13.32","-44.64","-13.32","Dicotyledoneae",NA,"DC.","Faria, JEQ","Cotegipe",NA,"UB0125306",NA,NA,NA,"2018","08","28",NA,NA,NA,NA,NA,NA,NA
"819","2019-11-01 15:05:31-03","UnB","UB","117384","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Eiten, G","8324","1968","08","24","Southern America","Brasil",NA,NA,NA,NA,"Mato Grosso","City of Xavantina on the Rio das Mortes","-52.35","-14.7","-52.35","-14.7","Dicotyledoneae",NA,"DC.","Proença, CEB","Barra do Garças",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2019-11-01 15:05:33-03","UnB","UB","9348","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Proença, CEB; Milhomens, LC; Carvalho, JA; Mendes, VC","2324","2000","11","27","Southern America","Brasil",NA,NA,"Estéril. Ramos jovens castanho avermelhados.; Arbusto 1,2m; Cerrado sensu stricto. Solo: Solo franco-arenoso.",NA,"Minas Gerais",NA,"-46.433333","-16.083333","-46.433333","-16.083333","Dicotyledoneae",NA,"DC.","Proença, CEB","Umuarama","955",NA,"955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2019-11-01 15:05:31-03","UnB","UB","10014","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Soares-Silva, LH; Duval, FG; Miranda, J; Mendes, VC","837","2001","03","03","Southern America","Brasil",NA,NA,"Suber profundamente fissurado e gretado.; Árvore 4,5m; Cerrado.",NA,"Minas Gerais",NA,"-46.383333","-16.75","-46.383333","-16.75","Dicotyledoneae",NA,"DC.","Soares-Silva, LH","Vila Dom Bosco","543",NA,"543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2019-11-01 15:05:31-03","UnB","UB","10025","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Soares-Silva, LH; Duval, FG; Miranda, J; Mendes, VC","848","2001","03","03","Southern America","Brasil",NA,NA,"Estéril.; SubArbusto; Cerrado.",NA,"Minas Gerais",NA,"-46.383333","-16.75","-46.383333","-16.75","Dicotyledoneae",NA,"DC.","Soares-Silva, LH","Vila Dom Bosco","543",NA,"543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2019-11-01 15:05:33-03","UnB","UB","6775","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Rodrigues, SMCB","706","1996","09","08","Southern America","Brasil",NA,NA,".",NA,"Piauí","Cerrado transecto l, parcela 14","-45","-10","-45","-10","Dicotyledoneae",NA,"DC.","Proença, CEB","Gilbués",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2019-11-01 15:05:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Gomes, MS","IFN-201303.1","2017","06","23","Southern America","Brasil",NA,NA,"Conglomerado PI_201. Subunidade 3. Subparecela 1. Indivíduo 7.&nf;F6 - Medições na subunidade completa; Ávore 3m, DAP 5,9cm. Tipo da base reta. Casca de cor externa cinza preta, cor interna marrom, espessura da externa fina, do tipo fiss","UB0128221","Piauí",NA,"-43.920003","-6.839997","-43.920003","-6.839997","Dicotyledoneae",NA,"DC.","Faria, JEQ","Guadalupe",NA,"UB0128221",NA,NA,NA,"2017","08","07",NA,NA,NA,NA,NA,NA,NA
"825","2019-11-01 15:05:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Araújo, DS","IFN-634453.9","2017","08","01","Southern America","Brasil",NA,NA,"Conglomerado PI_634. Subunidade 3. Subparcela 9. Indivíduo 20. F6 - Medições na subunidade completa; Árvore 22m, DAP 27,5cm. Base do tipo reta. Casca de cor externa e interna escura, espessura externa fina, tipo lisa; Solo pedregoso em","UB0129163","Piauí",NA,"-45","-10.8","-45","-10.8","Dicotyledoneae",NA,"DC.","Faria, JEQ; Oliveira, ALR","Sebastão Barros",NA,"UB0129163",NA,NA,NA,"2017","09","25",NA,NA,NA,NA,NA,NA,NA
"826","2019-11-01 15:05:33-03","UnB","UB","7891","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Proença, CEB; Lake, A","1875","1997","11","14","Southern America","Brasil",NA,NA,"Arbusto 1,8m; Beira de mata de galeria.",NA,"Tocantins","7 km da cidade","-49.166667","-12.516667","-49.166667","-12.516667","Dicotyledoneae",NA,"DC.","Proença, CEB","Aliança do Tocantins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2019-11-01 15:05:31-03","UnB","UB","105767","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Pina, GO","s.n.","2007","12","22","Southern America","Brasil",NA,NA,"Material testemunha da dissertação de mestrado de Giselle de Oliveira Pina, Pós-graduação em Botânica, UnB; Árvore 8m x 50cm. Flor branca. Fruto baga.; Cerrado. Topologia: Plano.",NA,"Distrito Federal","Campus da Universidade de Brasília, ao lado do Núcleo de Medicina Tropical","-47.9296989440918","-15.7797002792358",NA,NA,"Dicotyledoneae",NA,"DC.","Proença, CEB","Brasília",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2019-11-01 15:05:33-03","UnB","UB","139573","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Gomes, SM; Monteiro, P","914","2010","07","23","Southern America","Brasil",NA,NA,"OBS.: Coleta testemunha de trabalho orientado por Dâmaris Silveira (Farmácia).",NA,"Distrito Federal","Centro Olímpico da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Dicotyledoneae",NA,"DC.","Gomes, SM","Brasília",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2019-11-01 15:05:33-03","UnB","UB","169193","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Pires, JM; Silva, NT; Souza, R","9573","1963","04","30","Southern America","Brasil",NA,NA,"Árvore de 3m. fl. brancas.; Cerrado.",NA,"Distrito Federal","Fundação Zoobotânica.","-47.9296989440918","-15.7797002792358",NA,NA,"Dicotyledoneae",NA,"DC.","Mattos, J","Brasília",NA,NA,NA,"70570","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2019-11-01 15:05:33-03","UnB","UB","15666","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Oliveira Filho, IMX","13","2003","09","12","Southern America","Brasil",NA,NA,"Caule profundamente fissurado e gretado com placas de ritidoma de formato retangular. Folhas jovens vináceas.; Árvore. Flor branca; Cerrado senso restrito perturbado.",NA,"Distrito Federal","Parque Olhos D'agua","-47.9296989440918","-15.7797002792358",NA,NA,"Dicotyledoneae",NA,"DC.","Oliveira Filho, IMX","Brasília",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2019-11-01 15:05:33-03","UnB","UB","161285","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Faria, JEQ; Campos, LZO","307","2008","08","26","Southern America","Brasil",NA,NA,"Árvore ca. de 8 m de altura, flores brancas e botões florais, folhas em rebrota de cor vermelha; Cerrado sensu stricto antropizado",NA,"Distrito Federal","Próximo ao CFTRU, Campus UnB","-47.9296989440918","-15.7797002792358",NA,NA,"Dicotyledoneae",NA,"DC.","Faria, JEQ","Brasília",NA,NA,NA,"70570","auto","2008","08","26",NA,NA,NA,NA,NA,NA,NA
"832","2019-11-01 15:05:31-03","UnB","UB","117385","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Hatschbach, G","43169","1980",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Goiás","Catalão","-47.9463996887207","-18.1658000946045",NA,NA,"Dicotyledoneae",NA,"DC.","Sobral, M","Catalão",NA,NA,NA,"94621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2019-11-01 15:05:31-03","UnB","UB","110474","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Spínola, CM; Faria, JEQ","73","2007","09","11","Southern America","Brasil",NA,NA,"Flores brancas em inflorescências no caule; folhas rebrotando.; Árvore 5m; .",NA,"Goiás",NA,"-46.3182983398438","-13.3983001708984",NA,NA,"Dicotyledoneae",NA,"DC.","Faria, JEQ","São Domingos",NA,NA,NA,"73215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2019-11-01 15:05:33-03","UnB","UB","13215","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Silva, AP","169","2003","10","02","Southern America","Brasil",NA,NA,"Muito ramificado. Frutos em diversos estágios de maturação.; Arbusto 1,2m; Área antropizada, próxima a mata ciliar.",NA,"Goiás","P.A. Mata Grande","-46.3182983398438","-13.3983001708984",NA,NA,"Dicotyledoneae",NA,"DC.","Silva, AP","São Domingos",NA,NA,NA,"73215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2019-11-01 15:05:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Teixeira, AMC; Pinto, JRR","101",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Goiás","Parque Estadual de Terra Ronca - Módulo RAPELD","-46.3182983398438","-13.3983001708984",NA,NA,"Dicotyledoneae",NA,"DC.","Teixeira, AMC","São Domingos",NA,NA,NA,"73215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2019-11-01 15:05:33-03","UnB","UB","180743","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Sanchez, M","s.n.","2005","09","30","Southern America","Brasil",NA,NA,NA,NA,"Mato Grosso","Parque Estadual da Serra Azul.","-52.2566986083984","-15.8900003433228",NA,NA,"Dicotyledoneae",NA,"DC.","Santana, KC","Barra do Garças",NA,NA,NA,"123012","auto","2013","03","18",NA,NA,NA,NA,NA,NA,NA
"837","2019-11-01 15:05:31-03","UnB","UB","117391","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Argent, GCG","6522","1969","09","25","Southern America","Brasil",NA,NA,NA,NA,"Mato Grosso",NA,"-52.353099822998","-14.6732997894287",NA,NA,"Dicotyledoneae",NA,"DC.","Armando, M","Nova Xavantina",NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2019-11-01 15:05:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Gibbs, GE; et al.","2684A","1976","09","06","Southern America","Brasil",NA,NA,"Subarbusto 0,8m. Flores brancas, folhas jovens leve-bronzeadas",NA,"Minas Gerais","Rumo a Itumbiara, Km 76","-48.940601348877","-20.0247001647949",NA,NA,"Dicotyledoneae",NA,"DC.",NA,"Frutal",NA,NA,NA,"46367","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2019-11-01 15:05:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Giroldo, AB; Pereira, JB","316","2014","11","18","Southern America","Brasil",NA,NA,"Arbusto com 2m de altura. Frutos imaturos verdes, maduros amarelos; Cerrado sensu stricto",NA,"Minas Gerais",NA,"-42.8897018432617","-16.5594005584717",NA,NA,"Dicotyledoneae",NA,"DC.",NA,"Grão Mogol",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2019-11-01 15:05:31-03","UnB","UB","106596","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","s.n.154","2006","03",NA,"Southern America","Brasil",NA,NA,"Arbustivo 6m x 42cm; .",NA,"Piauí",NA,"-44.1817016601562","-6.96721982955933",NA,NA,"Dicotyledoneae",NA,"DC.","Gomes, BM","Porto Alegre do Piauí",NA,NA,NA,"40634","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2019-11-01 15:05:31-03","UnB","UB","130287","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Campos, JMF","45","1961","09","07","Southern America","Brasil",NA,NA,"Flowers white.; Shrub.; Cerrado",NA,"São Paulo","Between Vila Neri & the main highway from São Paulo","-47.8899993896484","-22.0100002288818",NA,NA,"Dicotyledoneae",NA,"DC.","Proença, CEB","São Carlos",NA,NA,NA,"45913","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2019-10-03 10:04:10-03","UFSCar","SORO","6597","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Borges, L.M.; Santos, A.; Yamamoto, F.U.","210","2007","11","16",NA,"Brasil",NA,NA,"Árvore ca 2,5m. Folhas verde claro. Flores alvas.",NA,"Minas Gerais","Serra do Cipó. Vilarejo Inhame. Trilha para o topo da Serra a partir da porteira azul na estrada vilarejo - Faz. Toucan Cipó. Cerrado de altitude.","-44.043098449707","-19.0060997009277",NA,NA,NA,NA,"DC.","M. F. Santos","Santana de Pirapama",NA,NA,NA,"43251","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2019-10-03 10:04:10-03","UFSCar","SORO","6743","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Harley, R.M.; Giulietti, A.M.; Stannard, B.L.; Hind, D.J.N.; Kameyama, C.; Prado, J.; Rudall, P.; Simão, R.; Taylor, N. & Zappi, D.","24819","1988","10","11",NA,"Brasil",NA,NA,"Árvore de até 5m. Casca suberosa com porções de retidoma quadrada. Folhas jovens ferrugíneas. Flores com sépalas verde-amareladas. Pétalas alvas com nervura principal amarelada. Filetes e estiletes alvos, amarelados na base. Anteras cremes.",NA,"Minas Gerais","15km ao sul da ciade, na estrada BR 135 para Paraopeba. Cerrado.","-44.466667","-18.883333","44°28'00W","18°53'00S",NA,NA,"DC.","L. Jennings","Curvelo","580",NA,"580",NA,NA,"2007","02",NA,NA,NA,NA,NA,NA,NA,NA
"844","2019-10-03 10:04:10-03","UFSCar","SORO","7461","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Pereira-Noronha, M.R.; et al.","1297","1995","08","04",NA,"Brasil",NA,NA,"Arbusto, ca. De 1,5m alt., flor branca.",NA,"São Paulo","Fazenda do Elói Vinha. Cerrado.","-51.0247001647949","-20.5013999938965",NA,NA,NA,NA,"DC.","M.L. Kawasaki","Suzanápolis",NA,NA,NA,"21066","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2019-10-03 10:04:10-03","UFSCar","SORO","6653","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Kawasaki, M.L.; Mello Silva, R.; Cavalcanti, T.B.; Zappi, D.C.; Pirani, J.R.",NA,"1985","09","02",NA,"Brasil",NA,NA,"No cerrado. Flores brancas. Árvore 2,5 metros de altura.",NA,"Minas Gerais","Serra do Cabral. Comecha de Cima, ca. De 1100m.","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"DC.","J.E.Q. Faria","Joaquim Felício",NA,NA,NA,"37503","auto","2012","10",NA,NA,NA,NA,NA,NA,NA,NA
"846","2019-05-06 12:00:58-03","UFU","HUFU","40565","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Carvalho, J.A. de","s.n.","2004","09","16",NA,"Brasil",NA,NA,"Árvore, ca. 8 m. Flor branca, caule cinza fissurado, botões florais brancos, flores odoríferas, folhas jovens avermelhadas.","HUFU00017174","Distrito Federal","Ao lado do clube CRESSPOM e ASUFUB. L4 Norte. Centro Oeste.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"DC.","Soares-Silva, L.H.","Brasília",NA,NA,NA,"70570","auto","2004","10",NA,NA,NA,NA,NA,NA,NA,NA
"847","2020-08-04 12:48:45-03","UFU","HUFU","13761","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Mota, A.L.P.","1313","1992","09","03",NA,"Brasil",NA,NA,"Flores brancas.; Pasto.","HUFU00017179","Minas Gerais","Vale do Rio Araguari, Triangulo Mineiro. Furnas. Fazenda do Velinho.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"DC.","Arantes, A.A.A.","Araguari",NA,NA,NA,"58653","auto","1998","02","03",NA,NA,NA,NA,NA,NA,NA
"848","2019-11-28 15:45:53-03","UFU","HUFU","66293","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Pafume, A.; Velasco, D.; Vieira, M.; Vilela, D.; Fernandes, L.; Fernandes, J. & Oliveira, A.","0862","2012","11","05",NA,"Brasil",NA,NA,"Arbóreo.; Camo Limpo.","HUFU00017177","Minas Gerais","AHE Batalha","-46.874698638916","-17.2222003936768",NA,NA,NA,NA,"DC.",NA,"Paracatu",NA,NA,NA,"72344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2020-08-04 12:48:45-03","UFU","HUFU","25561","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Arantes, A.A.A.","1151","2000","04","12",NA,"Brasil",NA,NA,"Arvoreta,ca. 3,5 m. Flores brancas e folhas jovens avermelhadas.","HUFU00017180","Minas Gerais","Universidade Federal de Uberlândia, Campus Umuarama, atrás do bloco 2D.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"DC.","Arantes, A.A.A.","Uberlândia",NA,NA,NA,"58223","auto","2000","09",NA,NA,NA,NA,NA,NA,NA,NA
"850","2019-05-06 12:00:58-03","UFU","HUFU","11513","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Kirkbride, JH Jr","s.n.","1981","09","14",NA,"Brasil",NA,NA,"Árvore, ca. 5,5 m. Folhas novas e vermelhas, flores brancas.","HUFU00017176","Distrito Federal","Colégio Agrícola de Brasília, Cerca de 1km E do rio Bartolomeu. Em cima de um morro com capela pequena.",NA,NA,NA,NA,NA,NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2019-05-06 12:00:58-03","UFU","HUFU","11514","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Kirkbride, JH Jr","s.n.","1980","08","19",NA,"Brasil",NA,NA,"Árvore, ca. 7 m. Folhas novas com limbo castanho-vermelho e com nervação verde, pétalas e filetes brancos, anteras castanhas.; Cerradão.","HUFU00017181","Distrito Federal","Perto da Escola Fazendária",NA,NA,NA,NA,NA,NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2019-05-06 12:00:58-03","UFU","HUFU","25933","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Gomes, B.M.; Proença, C.; Milhomens, L.C. & Lima, J.C.M.","177","2000","12","16",NA,"?",NA,NA,"Arvoreta, ca. 1,5 m. Fruto amarelo-alaranjado.; Cerrado.","HUFU00017175",NA,"Beira da estrada.","-46.166667","-16.75","-46.166667","-16.75",NA,NA,"DC.","Proença, C.",NA,"573",NA,"573",NA,NA,"2000","12","16",NA,NA,NA,NA,NA,NA,NA
"853","2020-08-04 12:48:45-03","UFU","HUFU","50442","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Rodrigues, E.B. & Democh, P.","184","2007","08","22",NA,"Brasil",NA,NA,"Árvore, ca. 4,0 m. Flores e botões brancos, folhas jovens avermelhadas.","HUFU00017171","Goiás","Serra do Facão",NA,NA,NA,NA,NA,NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2019-05-06 12:00:59-03","UFU","HUFU","54622","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Siqueira, A.S.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","1077","2008","07","19",NA,"Brasil",NA,NA,"Árvore, ca. 3 m. Flores brancas.","HUFU00017173","Goiás","Serra do Facão",NA,NA,NA,NA,NA,NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2019-05-06 12:00:59-03","UFU","HUFU","54627","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Siqueira, A.S.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","1103","2008","09","21",NA,"Brasil",NA,NA,"Arbusto, ca. 0,50 m. Flores brancas com odor agradável, fruto ausente.","HUFU00017172","Goiás","Serra do Facão",NA,NA,NA,NA,NA,NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2019-05-06 12:00:59-03","UFU","HUFU","60588","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Kirkbride Júnior, J.H.","3607","1980","08","19",NA,"Brasil",NA,NA,"Árvore até 7 m alt. Com folhas novas com limbo verde, pétalas e filetes brancos, anteras castanhas.; Cerradão.","HUFU00017178","Distrito Federal","Perto da Escola Fazendaria","-47.816667","-15.866667","-47.816667","-15.866667",NA,NA,"DC.","Proença, C.",NA,NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2019-05-06 12:00:58-03","UFU","HUFU","45956","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Canabrava, H.A.N.","s.n.","2006","10","23",NA,"Brasil",NA,NA,"Árvore ca. de 2,5 m. Frutos imaturos.; Cerrado.","HUFU00069024","Minas Gerais","Fazenda Pasto Velho","-44.5774993896484","-17.8866996765137",NA,NA,NA,NA,"DC.",NA,"Lassance",NA,"HUFU00069024",NA,"55983","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2019-08-06 10:39:41-03","FMM","FMM","1251","MachineObservation","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica",NA,NA,"2012","09","16",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Área antrópica","FMM01251","Distrito Federal","L4 Norte - Iate Clube","-47.862267","-15.777847","47°51'44.16W","15°46'40.25S",NA,NA,"(Mart.) DC.",NA,"Brasília",NA,"FMM01251_v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2019-08-06 10:39:41-03","FMM","FMM","1257","MachineObservation","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica",NA,NA,"2010","01","09",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01257","Distrito Federal","Asa Norte","-47.880747","-15.765586","47°52'50.69W","15°45'56.11S",NA,NA,"(Mart.) DC.",NA,"Brasília",NA,"FMM01257_v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2019-08-06 10:39:41-03","FMM","FMM","1254","MachineObservation","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica",NA,NA,"2011","09","10",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Área antrópica","FMM01254","Distrito Federal","Lago Sul QI 23","-47.846339","-15.842533","47°50'46.82W","15°50'33.12S",NA,NA,"(Mart.) DC.",NA,"Brasília",NA,"FMM01254_v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2019-08-06 10:39:41-03","FMM","FMM","1256","MachineObservation","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica",NA,NA,"2010","08","01",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01256","Distrito Federal","Campus da Universidade de Brasília","-47.873694","-15.766236","47°52'25.30W","15°45'58.45S",NA,NA,"(Mart.) DC.",NA,"Brasília",NA,"FMM01256_v1 FMM01256_v2 FMM01256_v3 FMM01256_v4 FMM01256_v5 FMM01256_v6 FMM01256_v7 FMM01256_v8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2019-08-06 10:39:41-03","FMM","FMM","1252","MachineObservation","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica",NA,NA,"2011","09","04",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Área antrópica","FMM01252","Distrito Federal","Lago Sul - QI 29","-47.804669","-15.812942","47°48'16.81W","15°48'46.59S",NA,NA,"(Mart.) DC.",NA,"Brasília",NA,"FMM01252_v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2019-08-06 10:39:41-03","FMM","FMM","1255","MachineObservation","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica",NA,NA,"2010","11","28",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01255","Distrito Federal","Asa Norte - SQN 207","-47.880747","-15.765586","47°52'50.69W","15°45'56.11S",NA,NA,"(Mart.) DC.",NA,"Brasília",NA,"FMM01255_v1 FMM01255_v2 FMM01255_v3 FMM01255_v4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2019-08-06 10:39:41-03","FMM","FMM","1253","MachineObservation","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica",NA,NA,"2011","08","13",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01253","Distrito Federal","Asa Norte","-47.880747","-15.765586","47°52'50.69W","15°45'56.11S",NA,NA,"(Mart.) DC.",NA,"Brasília",NA,"FMM01253_v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
