"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","typeStatus","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"44","2021-03-30 12:43:20-03","EAO","IAN","18342","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne",NA,"Pohl, RW","975",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN018342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-30 12:43:20-03","EAO","IAN","106767","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cavalcanti, TB","Magalhães, MG","17707","1960","03",NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte","Canga desagregada, Serra do Curral.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Subarbusto de 0,50-0,80cm de altura, flor violácea-rósea.","IAN106767",NA,"2016","03","14","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-30 12:43:20-03","EAO","IAN","14237","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cavalcanti, TB","Magalhães, MG","3211","1942","08","02","Southern America","Brasil","Minas Gerais","Belo Horizonte","Sujo, serra do Taquaril.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Arbusto de 0,80m de altura; flores róseas, muito frequente.","IAN014237","IAN014237 IAN014237_e","2016","03","14","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:43:20-03","EAO","IAN","105874","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cavalcanti, TB","Magalhães, MG","17322","1960","01","06","Southern America","Brasil","Minas Gerais","Nova Lima","Campo graminoso, cerrado com cascalho, Serra do Curral.","-43.8466987609863","-19.9855995178223",NA,NA,NA,"Subarbusto 0,40-0,60, flor rósea.","IAN105874",NA,"2016","03","14","29211","auto",NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:18:33-03","UFBA","ALCB","60400","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Hatschbach, G; Hatschbach, M; Barbosa, E","66394","1997","03","17","Southern America","Brasil","Minas Gerais","Juramento","Rodovia Montes Claros a Itacambira, Serra do Catuni","-43.5868988037109","-16.8481006622314",NA,NA,NA,"untuoso ao tato. Flor vermelha; solo rochoso.","ALCB056322",NA,"2002",NA,NA,"19357","auto",NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:18:33-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Hatschbach, G; Hatschbach, M; Barbosa, E","66394","1997","03","17","Southern America","Brasil","Minas Gerais","Juramento","Rodovia Montes Claros a Itacambira, Serra do Catuni","-43.5868988037109","-16.8481006622314",NA,NA,NA,"untuoso ao tato. Flor vermelha; solo rochoso.",NA,NA,"2002",NA,NA,"19357","auto",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1362387","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne",NA,"Harley RM; et al.",NA,"1974","01","21","Southern America","Brazil",NA,NA,"c. 3 km N. of the town of Rio de Contas.","-41.833333","-13.583333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1362387 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1362387","NL-U1362387",NA,NA,NA,NA,NA,"Magnoliopsidae","-41.833333","-13.583333",NA,NA,NA,NA,NA
"51","2020-02-08 10:01:46-03","NBC","NL-BOTANY","WAG.1070785","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne",NA,"Irwin HS; Maxwell H; Wasshausen DC",NA,"1968","02","25","Southern America","Brazil",NA,NA,"Serra do Espinhaço, Serra do Espinhaço at Lapinha, Minas Gerais, ca. 20km N. of Sêrro on road (MG2) to Diamantina.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1070785 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1070785","NL-WAG1070785",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:12:20-03","ESALQ","ESA","1934","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, T.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA001934","ESA001934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:12:20-03","ESALQ","ESA","20345","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cavalcanti, T.B.","Souza, V.C. et al.","8278.0","1995","03","11",NA,"Brasil","Minas Gerais","Serrao",NA,NA,NA,NA,NA,NA,NA,"ESA020345","ESA020345","2014","04","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 10:56:02-03","ESALQ","ESA","135038","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens",NA,NA,"Paula-Souza, J.","11557.0","2013","02","09",NA,"Brasil","Mato Grosso","Alto Araguaia",NA,"-53.2153015136719","-17.3146991729736",NA,NA,NA,NA,"ESA135038",NA,NA,NA,NA,"100273","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:12:20-03","ESALQ","ESA","2332","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cavalcanti, T.B.","Hatschbach, G.","34140.0","1974","02","13",NA,"Brasil","Mato Grosso","Rondonópolis",NA,"-54.6356010437012","-16.4708003997803",NA,NA,NA,NA,"ESA002332","ESA002332",NA,NA,NA,"69781","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:12:20-03","ESALQ","ESA","95061","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cavalcanti, T.B.","Savassi-Coutinho, A.P. et al.","1021.0","2006","01","12",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"ESA095061","ESA095061","2014","04","16","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:12:20-03","ESALQ","ESA","26402","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, T.B.","Souza, J.P. et al.","223.0","1995","10","14",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"ESA026402","ESA026402",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:12:20-03","ESALQ","ESA","88036","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Hoehne","Cavalcanti, T.B.","Hatschbach, G. et al.","61821.0","1995","03","13",NA,"Brasil","Minas Gerais","Jequitaí",NA,"-44.4455986022949","-17.2355995178223",NA,NA,NA,NA,"ESA088036","ESA088036","2002","01","01","34090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:12:20-03","ESALQ","ESA","32784","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, T.B.","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Scalon, V.R.","11708.0","1996","07","04",NA,"Brasil","Minas Gerais","Santana do Riacho","Arredores do Córrego Chapéu de Sol. Transição cerrado - campo rupestre com mata ciliar adjacente.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Erva; pétalas róseo-claras.","ESA032784","ESA032784",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:12:20-03","ESALQ","ESA","77687","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cavalcanti, T.B.","Souza, V.C.; Araújo, A.O.; Romão, G.O.; Elias, S.I.; Sampaio, D.","28189.0","2002","02","22",NA,"Brasil","Minas Gerais","Itacambira","Estrada Itacambira - Juramento, ca. 2 km de Itacambira. Campo rupestre.","-43.3088989257812","-17.0646991729736","1300","1300",NA,"Subarbusto, ca. 50 cm alt.; pétalas róseas.","ESA077687","ESA077687","2014","04","15","48089","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:12:20-03","ESALQ","ESA","81119","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cavalcanti, T.B.","Souza, V.C.; Mazine, F.F.; Tsuji, R.","26932.0","2001","08","27",NA,"Brasil","Minas Gerais","Sabará","Serra da Soledade. Cerrado pedregoso.","-43.8067016601562","-19.8864002227783",NA,NA,NA,NA,"ESA081119","ESA081119","2014","04","15","18805","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:12:20-03","ESALQ","ESA","81895","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cavalcanti, T.B.","Mazine, F.F. Araújo, A.O.; Duarte, A.R.; Tsuji, R.","495.0","2002","11","07",NA,"Brasil","Minas Gerais","Riacho dos Machados","Estrada para BR 251 - Cerrado.","-430.206","-160.326","809","809",NA,"Arbusto 1m, flores lilases, com listas brancas","ESA081895","ESA081895","2014","04","16",NA,NA,NA,"-430,206","-160,326",NA,NA,NA,NA,NA
"63","2020-11-04 11:12:20-03","ESALQ","ESA","77694","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cavalcanti, T.B.","Souza, V.C.; Sampaio, D.; Elias, S.I.; Araújo, A.O.; Romão, G.O.","28196.0","2002","02","23",NA,"Brasil","Minas Gerais","Itacambira","Estrada Itacambira - Juramento, ca. 9 km de Itacambira. Campo rupestre.","-433.204","-165.807","1100","1100",NA,"Subarbusto viscoso; hipanto vinho; pétalas róseas.","ESA077694","ESA077694","2014","04","15",NA,NA,NA,"-433,204","-165,807",NA,NA,NA,NA,NA
"64","2020-11-04 11:12:20-03","ESALQ","ESA","77933","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cavalcanti, T.B.","Souza, V.C.; Sampaio, D.; Araújo, A.O.; Romão, G.O.; Elias, S.I.","28435.0","2002","02","25",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Curvelo, ca. 12 km de Diamantina. Campo rupestre.","-434.059","-190.743","1350","1350",NA,"Subarbusto, ca. 50 cm alt.; hipanto vinho; pétalas rosa-claro.","ESA077933","ESA077933","2014","04","15",NA,NA,NA,"-434,059","-190,743",NA,NA,NA,NA,NA
"65","2020-11-04 11:12:20-03","ESALQ","ESA","73780","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cavalcanti, T.B.","Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","25529.0","2001","07","09",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral. Estrada Joaquim Felício - Várzea da Palma, ca. 20 km de Joaquim Felício. 17o41'51S, 44o15'46W. Afloramento rochoso com campo arenoso adjacente.","-442.675","-176.975","1100","1100",NA,"Subarbusto; pétalas rosa-forte.","ESA073780","ESA073780","2014","04","16",NA,NA,NA,"-442,675","-176,975",NA,NA,NA,NA,NA
"66","2020-11-04 11:12:20-03","ESALQ","ESA","61358","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cavalcanti, T.B.","Souza, V.C.; Souza, J.P.; Elias, S.I.; Forster, W.; Oliveira, A.C.P.","22851.0","1999","05","19",NA,"Brasil","Bahia","Rio de Contas","Estrada Rio de Contas - Mato Grosso. Campo rupestre.","-41.511","-13.283","1010","1010",NA,"Subarbusto; hipanto vinho; pétalas róseas.","ESA061358","ESA061358","2014","04","16",NA,NA,NA,"-41,511","-13,283",NA,NA,NA,NA,NA
"67","2020-11-04 11:12:20-03","ESALQ","ESA","77995","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cavalcanti, T.B.","Souza, V.C.; Sampaio, D.; Araújo, A.O.; Romão, G.O.; Elias, S.I.","28497.0","2002","02","27",NA,"Brasil","Minas Gerais","Serro","Estrada para Gouveia, ca. 10 km de Serro (km 425). Campo rupestre com mata ciliar adjacente.","-432.842","-183.426","980","980",NA,"Subarbusto, ca. 30 cm alt,; hipanto com linhas vinho; pétalas róseas.","ESA077995","ESA077995","2014","04","16",NA,NA,NA,"-432,842","-183,426",NA,NA,NA,NA,NA
"68","2020-11-04 11:12:20-03","ESALQ","ESA","22864","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, T.B.","Roque, N. et al.",NA,"1994","03","15",NA,"Brasil","Minas Gerais","Espinosa",NA,"-42.8191986083984","-14.9260997772217",NA,NA,NA,NA,"ESA022864","ESA022864",NA,NA,NA,"70658","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:12:20-03","ESALQ","ESA","41086","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cavalcanti, T.B.","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20906.0","1998","04","05",NA,"Brasil","Minas Gerais","Gouveia",NA,"-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"ESA041086","ESA041086",NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:12:20-03","ESALQ","ESA","19120","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cavalcanti, T.B.","Souza, V.C.","8377.0","1993","03","12",NA,"Brasil","Minas Gerais","Santo Antonio do Itambé",NA,"-43.3067016601562","-18.465799331665",NA,NA,NA,NA,"ESA019120","ESA019120","2014","04","15","19014","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:12:20-03","ESALQ","ESA","82038","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cavalcanti, T.B.","Mazine, F.F. Araújo, A.O.; Duarte, A.R.; Tsuji, R.","638.0","2002","11","08",NA,"Brasil","Minas Gerais","Botumirim","Estrada entre Cristália e Botumirim (7 km antes de Botumirim)","-43.010799407959","-16.872200012207","851","851",NA,"Erva 40 cm; flores lilases.","ESA082038","ESA082038","2014","04","15","39434","auto",NA,"-42,962,778","-16,837,222",NA,NA,NA,NA,NA
"72","2020-11-04 11:12:20-03","ESALQ","ESA","117218","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens",NA,"Cavalcanti, T.B.","Romão, G.O.; Souza, V.C.; Latvis, M.; Gissi, D.S.; Santinati, M.A.","2516.0","2010","04","01",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Milho Verde, cerca de 20 km de Diamantina. Campo rupestre","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Subarbusto, ca. 50 cm alt.; pétalas alvas.","ESA117218","ESA117218","2014","04","15","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:12:20-03","ESALQ","ESA","60101","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cavalcanti, T.B.","Souza, V.C. ; Souza, J.P.","22102.0","1999","03","13",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral. 17o43'48,1S, 44o10'25,0W. Campo rupestre.","-44.1721992492676","-17.7574996948242",NA,NA,NA,"Subarbusto, até 80 cm alt.; hipanto vinho na parte superior, verde na inferior; pétalas rosa-forte. Viscosíssima.","ESA060101","ESA060101",NA,NA,NA,"37503","auto",NA,"-44,173,611","-17,730,028",NA,NA,NA,NA,NA
"74","2020-11-04 11:12:20-03","ESALQ","ESA","73532","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cavalcanti, T.B.","Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","25281.0","2001","07","06",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Entre a sede do IBAMA e o Canyon das Bandeirinhas. 19o23'S, 43o35'W. Cerrado areno-pedregoso.","-43.7144012451172","-19.1688995361328","985","985",NA,"Subarbusto; hipanto creme com linhas vinho; pétalas alvo-rosadas.","ESA073532","ESA073532","2014","04","15","26557","auto",NA,"-43,583,333","-19,383,333",NA,NA,NA,NA,NA
"75","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025807","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","T. B. Cavalcanti","L. P. de Queiroz; A. A. Oliveira, D. C. Torres, C. C. dos Santos, L. Rios","6020","2000","2","15",NA,"Brazil","Bahia",NA,"Bahia: Correntina: ca. 43 km W de Santa Maria da Vitória na estrada para Correntina.","-44.7167","-13.4167","610",NA,NA,"HUEFs No. 43769; Subarbusto ereto de 30 cm a 1.0 m alt., viscoso. Folhas papiráceas. Flores com hipanto vináceo com porção distal verde. Freqüente. Flores visitadas por borboletas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025808","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Shirley A. Graham","G. Hatschbach; A. Lourteig","34140","1974","2","13",NA,"Brazil","Mato Grosso",NA,"Serra da Petrolina (mun. Rondonopolis) Mato Grosso, Brazil","-54.6371","-16.4712",NA,NA,NA,"PMC-DPP 004; Planta 1.25 m, flor rosada. Solo rochoso dos grotoes ensolarados. Untosa ao tacto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-01-05 18:44:11-03","UFJF","CESJ","14684A","PreservedSpecimen","Plantae","Angiosperma",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T.B. Cavalcanti","L. Roth","CESJ14684A","1955","12",NA,"América do Sul","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"CESJ14684A",NA,"1988","10","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-09 19:26:02-03","UFJF","CESJ","29700","PreservedSpecimen","Plantae","Angiosperma",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T.B. Cavalcanti","T.B. Cavalcanti; G.P. da Silva; R. Mello-Silva; F.R.G. Salimena","1308","1995","03","13","América do Sul","Brasil","Goiás","Alto Paraiso de Goias","Estrada de terra para Nova Roma, a cerca de 6Km a leste de Alto Paraíso de Goiás","-47.433333","-14.116667","1200","1200",NA,"Subarbusto até 1,5m alt., flor alva a lilás, fruto avermelhado. No cerrado, solo areno-pedregoso, relevo montanhoso. Ocasional.","CESJ029700",NA,"1995","03","13",NA,NA,NA,"-47.433333","-14.116667",NA,NA,NA,NA,NA
"79","2021-01-05 18:44:11-03","UFJF","CESJ","43511","PreservedSpecimen","Plantae","Angiosperma",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T.B. Cavalcanti","G. Hatschbach; M. Hatschbach; J.M. Silva","61821","1995","03","13","América do Sul","Brasil","Minas Gerais","Jequitaí","Rod. BR-365, Km 66","-44.4455986022949","-17.2355995178223",NA,NA,NA,"Untosa ao tato, flor rosada. Campo cerrado; lajeados rochosos.","CESJ043511",NA,"2002",NA,NA,"34090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-01-05 18:44:11-03","UFJF","CESJ","40712","PreservedSpecimen","Plantae","Angiosperma",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T.B. Cavalcanti","G. Hatschbach; M. Hatschbach; E. Barbosa","67176","1997","11","17","América do Sul","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,"Sublenhosa, 70cm, untosa ao tato, flor lilás. Campo rupestre. solo rochoso.","CESJ040712",NA,"2002",NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-01-05 18:44:11-03","UFJF","CESJ","41543","PreservedSpecimen","Plantae","Angiosperma",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T.B. Cavalcanti","G. Hatschbach; M. Hatschbach; E. Barbosa","66394","1997","03","17","América do Sul","Brasil","Minas Gerais","Juramento","Serra do Catuni, Rodovia Montes Claros a Itacambira","-43.5868988037109","-16.8481006622314",NA,NA,NA,"Subarbusto, untuoso ao tato, flor vermelha. Campo rupestre, solo rochoso.","CESJ041543",NA,"2002",NA,NA,"19357","auto",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:33:12-03","UNICAMP","UEC","39691","S","Plantae","Magnoliopsida",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Lourteig, A","Harley, RM","15365","1974","01","21",NA,"Brazil","Bahia",NA,"About 3km. N. of the Rio das Contas.","-41.833333","-13.583333","980","980",NA,"Wiry subshrub to ca.40cm. Calyx green with purple ribs. purple-tinged above. Petals pale pink, darker near base; Cut-over woodland by river","UEC093547","UEC093547",NA,NA,NA,NA,NA,NA,"-41.833333","-13.583333",NA,NA,NA,NA,NA
"83","2021-03-01 16:33:12-03","UNICAMP","UEC","45919","S","Plantae","Magnoliopsida",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB; Semir, J; Chukr, NS; Menezes, NL; Mello-Silva, R","CFCR9617","1986","02","25",NA,"Brazil","Minas Gerais","Grão Mogol","Margens do córrego a saída na cidade, na estrada para o Rio Ventania","-42.966667","-16.6","900","1000",NA,"Arbusto de 1,0m alt. Flores rosas, viscosas.","UEC093552","UEC093552","1986","08",NA,NA,NA,NA,"-42.966667","-16.6",NA,NA,NA,NA,NA
"84","2021-03-01 16:33:12-03","UNICAMP","UEC","45920","S","Plantae","Magnoliopsida",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB; Semir, J; Chukr, NS; Menezes, NL; Mello-Silva, R","CFCR9594","1986","02","25",NA,"Brazil","Minas Gerais","Grão Mogol","Margens de córregoà saída da cidade, na estrada para o Rio Ventania","-42.966667","-16.6","900","1000",NA,"Subarbusto ca. 60cm alt. Flores lilás-claro cim hipanto esverdeado com mancas cor-de-vinho no ápice.","UEC093549","UEC093549","1986","08",NA,NA,NA,NA,"-42.966667","-16.6",NA,NA,NA,NA,NA
