"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"696","2020-03-30 14:36:33-03","F","FMNH-SEEDPLANTS","V0100677F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra",NA,NA,"G. T. Prance & N. T. da Silva","58559","1964","8","4","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0100677F","V0100677F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"697","2020-03-30 14:40:11-03","F","FMNH-SEEDPLANTS","V0100678F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra",NA,NA,"E. C. D. Almeida & A. M. S. da Fonseca Vaz","289","1977","9","20","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0100678F","V0100678F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"698","2020-03-30 14:42:42-03","F","FMNH-SEEDPLANTS","V0100679F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra",NA,NA,"H. S. Irwin et al.","17389","1966","6","18","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0100679F","V0100679F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"699","2020-03-30 14:44:21-03","F","FMNH-SEEDPLANTS","V0100680F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra",NA,NA,"H. S. Irwin et al.","23197","1969","2","13","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0100680F","V0100680F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"700","2019-01-25 15:40:24-02","IAC","IAC","29446","S","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","A.M.S.F. Vaz","L.C. Bernacci; R. Belinelo; P.R.P. Andrade & O. Camargo","712","1994","11","28",NA,"Brasil","São Paulo","Nhandeara","Rodovia SP 431, Km 112, divisa do município","-50.0383","-20.6942",NA,NA,NA,NA,NA,NA,"1997","06","11","-50.0383","-20.6942",NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2019-01-25 15:40:27-02","IAC","IAC","29458","S","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","M.V. Martins","L.C. Bernacci; R. Belinelo; P.R.P. Andrade & O. Camargo","724","1994","11","24",NA,"Brasil","São Paulo","Votuporanga","IAC, Estação Experimental","-50.05796","-20.45739",NA,NA,NA,NA,NA,NA,"2009","02","15","-50.05796","-20.45739",NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2019-01-25 15:40:27-02","IAC","IAC","30494","S","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","A.M.S.F. Vaz","L.C. Bernacci; A. Sciamarelli; J.L.A. Moreira; P.R.P. Andrade; R. Belinelo & A.M.C. Silva","1624","1995","05","15",NA,"Brasil","São Paulo","Votuporanga","IAC, Estação Experimental, próximo a riacho","-49.9728","-20.4228",NA,NA,NA,NA,NA,NA,"1997","06","11","-49.9728","-20.4228",NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2019-01-25 15:40:27-02","IAC","IAC","39355","S","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","M.V. Martins","J.E.A. Bertoni & A. Geremias","38","1999","10","29",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Dr. Cione, linha 2, planta 58, no. 12152","-47.086761","-22.863721",NA,"Procedência: Mato Grosso - F.A.L.M em 11/01/1985",NA,NA,NA,NA,"2009","02","15","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2019-01-25 15:40:27-02","IAC","IAC","41386","S","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","M.V. Martins","J.E.A. Bertoni & A. Geremias","337","2000","09","15",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Abacateiro, L20a, P24.1","-47.086761","-22.863721",NA,"Procedência: Mato Grosso (material do Monjolinho IAC quadra dr. Cione). Nº de introdução: 15.633",NA,NA,NA,NA,"2009","02","15","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2019-01-25 15:40:27-02","IAC","IAC","41556","S","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","M.V. Martins","J.E.A. Bertoni & A. Geremias","457","2001","04","20",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Dr. Cione, L2, P59","-47.086761","-22.863721",NA,"Procedência: Mato Grosso. Nº de introdução: 12152",NA,NA,NA,NA,"2009","02","15","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2019-01-25 15:40:27-02","IAC","IAC","48255","S","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","M.V. Martins","J.A.M.A. Gomes; L.L. Haber; C.F. Nardin & C.A. Colombo","114","2007","04","25",NA,"Brasil","São Paulo","Votuporanga","IAC, Estação Experimental","-50.05796","-20.45739",NA,NA,NA,NA,NA,NA,"2009","02","15","-50.05796","-20.45739",NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2019-01-25 15:40:27-02","IAC","IAC","51030","S","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","I.M. Silva","I.M. Silva","43","2009","03","21",NA,"Brasil","São Paulo","São José do Rio Preto","Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião","-49.3163889","-20.7080556",NA,"Identificação confirmada por J.Y. Tamashiro, 12/09. Coordenadas originais 20o42`29`` S e 49o18`59``.",NA,NA,NA,NA,"2009","03","21","-49.3163889","-20.7080556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2019-01-25 15:40:27-02","IAC","IAC","52213","S","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","J. Paula-Souza","J. Paula-Souza & R. Tsuji","9855","2009","07","05",NA,"Brasil","Bahia","Casa Nova","Arredores da represa de Sobradinho","-40.785278","-9.356667",NA,"Coordenadas originais do material: 40º47#?#07,2W , 09º21#?#23,8S",NA,NA,NA,NA,"2009","08","05","-40.785278","-9.356667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2019-01-25 15:40:27-02","IAC","IAC","54993","S","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","J. Kuntz-Galvão","J.E.A. Bertoni & A. Geremias","1012","2003","10","16",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,"2018","04","02","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2019-01-25 15:40:27-02","IAC","IAC","55094","S","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","J. Kuntz-Galvão","J.E.A. Bertoni & A. Geremias","965","2005","05","09",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho","-47.086761","-22.863721",NA,"Procedência: Mato Grosso",NA,NA,NA,NA,"2018","04","02","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2019-01-25 15:40:24-02","IAC","IAC","6318","S","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","C.F. Nardin","J. Deslandes","s/nº","1939","09","15",NA,"Brasil","Paraíba",NA,"Juares Tavora, Jaguaribe Mirim",NA,NA,NA,NA,NA,NA,NA,NA,"2005","03","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2020-07-23 12:01:30-03","CEPLAC","CEPEC","104459","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","pentandra","Bauhinia pentandra",NA,"L. P. de Queiroz","L. P. de Queiroz","6018","2000","02","15",NA,"Brasil","Bahia","santana","Ao lado do Hotel Carranca.","-44.204444","-13.394444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44W12'16","13S23'40",NA,NA,NA,NA,NA,NA,NA,"28/02/2000",NA
"713","2020-07-23 12:01:30-03","CEPLAC","CEPEC","113217","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","pentandra","Bauhinia pentandra",NA,"Sem Informação","Guedes, M. L.","12055","2006","01","12",NA,"Brasil","Bahia","MONTE SANTO","Nordeste.","-39.316667","-10.433333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W19'","10S26'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2020-07-23 12:01:30-03","CEPLAC","CEPEC","118519","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","pentandra","Bauhinia pentandra",NA,"A. M. S. da F. Vaz","G. Hatschbach","73977","2002","11","09",NA,"Brasil","Mato Grosso","BONITO","Projeto Guaicurus. Ca. 4-5Km N. MT do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA
"715","2020-07-23 12:01:30-03","CEPLAC","CEPEC","27996","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","pentandra","Bauhinia pentandra",NA,"A. M. S. da F. Vaz","R. M. Harley","21598","1980","04","20",NA,"Brasil","Bahia","bom jesus da lapa","4Km N cidade. Acima bacia Rio S. Francisco., Rod. p/ Ibotirama.","-43.4","-13.216667",NA,"<ll>dwc_commonname:</ll> Capa-bode, Ceroula-de-homem",NA,NA,NA,NA,NA,NA,NA,"43W24'0","13S13'0",NA,NA,NA,NA,NA,NA,NA,"03/05/1996",NA
"716","2020-07-23 12:01:30-03","CEPLAC","CEPEC","91101","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","pentandra","Bauhinia pentandra",NA,"L. P. de Queiroz","J. G. Jardim","3587","2001","04","17",NA,"Brasil","Bahia","cocos","Rod. Cocos/Feira da Mata, 23Km de Cocos.Bacia do Rio Carinhanha.","-44.369444","-14.251111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44W22'10","14S15'4",NA,NA,NA,NA,NA,NA,NA,"30/06/2004",NA
"717","2020-07-23 12:01:30-03","CEPLAC","CEPEC","42662","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","pentandra","Bauhinia pentandra",NA,"G. P. Lewis","L. Coradin","5984","1983","06","24",NA,"Brasil","Bahia",NA,"Rod. Sobradinho/Santa Se Km 20.","-41","-9.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W0'0","9S32'0",NA,NA,NA,NA,NA,NA,NA,"07/11/1986",NA
"718","2020-07-23 12:01:30-03","CEPLAC","CEPEC","64653","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","pentandra","Bauhinia pentandra",NA,"A. M. S. da F. Vaz","G. Hatschbach","60964","1994","06","12",NA,"Bolivia",NA,"porto soares","Rod. para Corumbá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA
"719","2020-07-23 12:01:30-03","CEPLAC","CEPEC","90465","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","pentandra","Bauhinia pentandra",NA,"L. P. de Queiroz","J. G. Jardim","3446","2001","04","13",NA,"Brasil","Bahia","serra do ramalho","Ca. 10Km a S da cidade, margem do Rio São Francisco.","-43.495833","-13.571111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43W29'45","13S34'16",NA,NA,NA,NA,NA,NA,NA,"30/06/2004",NA
"720","2020-07-23 12:01:30-03","CEPLAC","CEPEC","99710","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","pentandra","Bauhinia pentandra",NA,"A. M. S. da F. Vaz","G. Hatschbach","73007","2002","05","16",NA,"Brasil","Mato Grosso","BODOQUENA","Rio Salobra. MT do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA
"721","2020-07-23 12:01:30-03","CEPLAC","CEPEC","29586","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","pentandra","Bauhinia pentandra",NA,"G. P. Lewis","G. P. Lewis","1158","1982","01","23",NA,"Brasil","Piauí","SÃO RAIMUNDO NONATO","Fund. Ruralista, 8-10Km NNE Curral Novo, 220Km a ENE de Petrolina.","-42","-9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W0'0","9S0'0",NA,NA,NA,NA,NA,NA,NA,"30/12/1983",NA
"722","2020-07-23 12:01:30-03","CEPLAC","CEPEC","41521","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","pentandra","Bauhinia pentandra",NA,"A. M. S. da F. Vaz","G. C. P. Pinto","56","1986","05","18",NA,"Brasil","Bahia","CRUZ DAS ALMAS",NA,"-39.1018981933594","-12.6700000762939",NA,"<ll>dwc_commonname:</ll> Pe-de-cabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,"04/05/1996",NA
"723","2020-07-23 12:01:30-03","CEPLAC","CEPEC","77059","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","pentandra","Bauhinia pentandra",NA,"A. M. S. da F. Vaz","G. Hatschbach","63981","1995","10","27",NA,"Brasil","Mato Grosso","araputanga","Estrada Araputanga/Cruzeiro. Vargedos ao longo do Rio.","-58.353099822998","-15.4710998535156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64053","auto",NA,NA,NA,NA,"30/12/1997",NA
"724","2020-07-23 12:01:30-03","CEPLAC","CEPEC","96397","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","pentandra","Bauhinia pentandra",NA,"A. M. S. da F. Vaz","A. M. S. da F. Vaz","289","1977","09","20",NA,"Brasil","Mato Grosso do Sul","CORUMBÁ","Sem informação.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,"30/12/1977",NA
"725","2016-08-23 10:59:39-03","NHMLondon","NHM-LONDON-BOT","BM000798982","S","Plantae",NA,NA,"Leguminosae","Bauhinia","heterandra","Bauhinia heterandra","Benth.",NA,"George Gardner; b.1812; d.1849; Gardner","1565",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/11b440210a1ae5b69a44300b5e5c8e36b8a0e3f4/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"Isotype",NA,NA,NA,"NHMUK:ecatalogue:4991399"
"726","2020-11-12 16:59:18-03","UEL","FUEL","23403","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","Vaz, AMSF","Lopes, F","187","1997","03","18",NA,"Brasil","São Paulo","Barretos","Região do ribeirão Anhumas","-48.833333","-20.433333",NA,NA,NA,NA,NA,NA,"1997","06","25","-48.833333","-20.433333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2020-11-12 16:59:18-03","UEL","FUEL","38677","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","Souza, VC","Souza, VC; et al.","14242","1997","03","16",NA,"Brasil","Mato Grosso","São Félix do Araguaia","Beira do Rio Araguaia, S. F. do Araguaia-Rio da Mo, São Francisco do Araguaia-Rio da Morte","-50.6693992614746","-11.6171998977661",NA,NA,NA,NA,NA,NA,"1997","05","29",NA,NA,NA,"290331","auto",NA,NA,NA,NA,NA,NA
"728","2020-11-12 16:59:18-03","UEL","FUEL","36184","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","Vaz, AMSF","Hatschbach, G; et al.","73007","2002","05","16",NA,"Brasil","Mato Grosso do Sul","Bodoquena","Rio Salobra","-56.7150001525879","-20.5386009216309",NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,"47684","auto",NA,NA,NA,NA,NA,NA
"729","2021-03-16 09:43:01-03","UnB","UB","212600","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Harris, SA","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","RE665","2012","10","04","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (CSFCAB)","-50.0839","-17.6472",NA,"Arbusto, 1,5m. Fruto verde imaturo e castanho maduro; Cerrado sensu stricto. Latossolo vermelho",NA,NA,"425","425","2012",NA,NA,"-50.0839","-17.6472",NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2021-03-16 09:43:01-03","UnB","UB","20385","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Incógnito","Philcox, D","4670","1968","04","01","Southern America","Brasil","Mato Grosso",NA,"Base camp",NA,NA,NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2021-03-16 09:43:01-03","UnB","UB","20386","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Vaz, AMSF","Irwin, HS","17389","1966","06","18","Southern America","Brasil",NA,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2021-03-16 09:43:01-03","UnB","UB","126813","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Vaz, AMSF","Anderson, WR","37025","1972","03","16","Southern America","Brasil","Bahia",NA,"6km S of Cocos",NA,NA,NA,"Fruit green.; Shrub or slender tree 2,5m.",NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2021-03-16 09:43:01-03","UnB","UB","179721","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Ribeiro, TMA","Proença, CEB; Harris, SA; Caires, CS; Mendes, VC","4134","2012","03","27","Southern America","Brasil","Goiás","Edéia","Usina Tropical, entre os Municípios de Edéia e Porteirão. Reserva legal da Fazenda Canadá","-50.105278","-17.769167",NA,"Convênio UnB/Oxford; Arvoreta 3m. Flores verdes. Frutos imaturos verdes; Interior da mata ciliar",NA,NA,"491","491","2012","07",NA,"-50.105278","-17.769167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2021-03-16 09:43:01-03","UnB","UB","179812","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Ribeiro, TMA","Proença, CEB; Harris, SA; Caires, CS; Mendes, VC","4224","2012","03","27","Southern America","Brasil","Goiás","Edéia","Usina Tropical, entre os Municípios de Edéia e Porteirão. Reserva legal da Fazenda Canadá","-50.038056","-17.4925",NA,"Convênio UnB/Oxford; Arvoreta. 3m. Flores verdeadas. Frutos imaturos verdes",NA,NA,"475","475","2012","07",NA,"-50.038056","-17.4925",NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2021-03-16 09:43:01-03","UnB","UB","20335","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Silva, GM","Conceição, CA","2098","1987","06",NA,"Southern America","Brasil","Mato Grosso do Sul","Miranda","Miranda","-56.366667","-20.233333",NA,".",NA,NA,NA,NA,NA,NA,NA,"-56.366667","-20.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2021-03-16 09:43:01-03","UnB","UB","210608","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Ribeiro, TMA","Projeto Biodiversidade BP; Faria, JEQ; Proença, CEB; Rosa, PO; Mello, TRB; Izetti, C; Oku, W;","BCFCEC29","2012","08","18","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (BCFCEC)","-50.0937","-17.7189",NA,"Arbusto, 1m; Borda de campo úmido. Solo argiloso acinzentado com muita serrapilheira",NA,NA,"490","490","2012",NA,NA,"-50.0937","-17.7189",NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2021-03-16 09:43:01-03","UnB","UB","210610","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Ribeiro, TMA","Projeto Biodiversidade BP; Faria, JEQ; Proença, CEB; Rosa, PO; Mello, TRB; Izetti, C; Oku, W;","BCFCEC31","2012","08","18","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (BCFCEC)","-50.0937","-17.7189",NA,"Arbusto, 2m. Fruto marrom; Borda de campo úmido. Solo argiloso acinzentado com muita serrapilheira",NA,NA,"490","490","2012",NA,NA,"-50.0937","-17.7189",NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2021-03-16 09:43:01-03","UnB","UB","210806","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Harris, SA","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP178","2012","10","09","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (CSFCDC)","-50.104444","-17.728889",NA,"Arbusto, 1,8m; Cerrado sensu stricto. Solo argilo-arenoso, marrom-amarelado com pouca canga",NA,NA,"458","458","2012",NA,NA,"-50.104444","-17.728889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2021-03-16 09:43:01-03","UnB","UB","211035","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Ribeiro, TMA","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP406","2012","10","09","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (MSFCFC)","-50.078056","-17.728333",NA,"Arbusto, 1,5m; Mata ciliar. Solo argiloso, avermelhado",NA,NA,"520","520","2012",NA,NA,"-50.078056","-17.728333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2021-03-16 09:43:01-03","UnB","UB","211097","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Harris, SA","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","BP468","2012","10","11","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (CSFCBA)","-50.100833","-17.663056",NA,"Arbusto, 1,5m; Cerrado sensu stricto. Solo areno argiloso vermelho com canga (pedras ricas em minério de ferro)",NA,NA,"491","491","2012",NA,NA,"-50.100833","-17.663056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2021-03-16 09:43:01-03","UnB","UB","211179","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Harris, SA","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","BP550","2012","10","11","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (CSFCBA)","-50.100833","-17.663056",NA,"Arbusto, 2m. Fruto seco marrom; Cerrado sensu stricto. Solo areno argiloso vermelho com canga (pedras ricas em minério de ferro)",NA,NA,"491","491","2012",NA,NA,"-50.100833","-17.663056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2021-03-16 09:43:01-03","UnB","UB","211300","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Harris, SA","Projeto Biodiversidade BP; Melo, MS; Concha, C; Arcela, V","CDFCBE46","2012","08","03","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (CDFCBE)","-50.0556","-17.4045",NA,"Arbusto, 1,5m; Cerrado denso. Solo argiloso, ferro, marrom",NA,NA,"450","450","2012",NA,NA,"-50.0556","-17.4045",NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2021-03-16 09:43:01-03","UnB","UB","212495","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Harris, SA","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","RE560","2012","10","03","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (MSFCAA)","-50.0869","-17.66",NA,"Arbusto, 2m; Mata seca",NA,NA,"506","506","2012",NA,NA,"-50.0869","-17.66",NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2021-03-16 09:43:01-03","UnB","UB","212496","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Harris, SA","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","RE561","2012","10","03","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (MSFCAA)","-50.0869","-17.66",NA,"Arbusto, 2,2m; Mata seca",NA,NA,"506","506","2014",NA,NA,"-50.0869","-17.66",NA,NA,NA,NA,NA,NA,NA,NA,NA
