"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","dayIdentified","infraspecificEpithet","class","relatedCatalogItem","fieldNumber"
"368","2020-09-12 05:00:02-03","US","US","1484320","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"L. Riedel","1829",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1829","South America - Neotropics",NA,"US01331665","US01331665_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA
"369","2020-09-12 05:00:02-03","US","US","2893105","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"G. Martinelli","1973","9","29","Brazil","Rio de Janeiro","Angra dos Reis","Estrada da Praia Grande","-44.3180999755859","-23.0067005157471",NA,NA,"32988","1",NA,"auto","67","South America - Neotropics",NA,"US01331670","US01331670_01","10",NA,NA,NA,NA,"Dicotyledonae",NA,NA
"370","2020-09-12 05:00:02-03","US","US","1484317","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"L. Riedel","1822","11",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"s.n.","South America - Neotropics",NA,"US01331667","US01331667_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA
"371","2020-09-12 05:00:02-03","US","US","2862717","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"J. P. P. Carauta","1980","3","4","Brazil","Rio de Janeiro",NA,"km 53 of the road Barra do Piraí - Valença",NA,NA,NA,NA,NA,"1",NA,NA,"3423","South America - Neotropics",NA,"US01331674","US01331674_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA
"372","2020-09-12 05:00:02-03","US","US","2862718","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"J. P. P. Carauta et al.","1980","3","4","Brazil","Rio de Janeiro",NA,"Km 53 da estrada Barra do Piraí-Valença",NA,NA,NA,NA,NA,"1",NA,NA,"3423","South America - Neotropics",NA,"US01331673","US01331673_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA
"373","2020-09-12 05:00:02-03","US","US","2927049","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"E. P. Heringer, T. S. Figueiras, R. C. Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. C. Silva","1976","9","23","Brazil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce","-42.7766990661621","-19.8428001403809",NA,NA,"31394","1",NA,"auto","16054","South America - Neotropics",NA,"US01331671","US01331671_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA
"374","2020-09-12 05:00:02-03","US","US","1593874","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"B. Lutz","1832","9",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes","-43.2075004577637","-22.9027996063232",NA,NA,"57442","1",NA,"auto","820","South America - Neotropics",NA,"US01331668","US01331668_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA
"375","2020-09-12 05:00:02-03","US","US","1484319","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"L. Riedel","1905","1","2","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"s.n.","South America - Neotropics",NA,"US01331666","US01331666_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA
"376","2020-09-12 05:00:02-03","US","US","2927048","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"E. P. Heringer, T. S. Figueiras, R. C. Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas e Silva","1976","9","29","Brazil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce","-42.7766990661621","-19.8428001403809",NA,NA,"31394","1",NA,"auto","16615","South America - Neotropics",NA,"US01331672","US01331672_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA
"377","2020-09-12 05:00:02-03","US","US","2568613","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"L. B. Smith & E. L. McWilliams","1968","2","7","Brazil","São Paulo",NA,"Steep forest, between Caraguatatuba and Ubatuba",NA,NA,NA,NA,NA,"1",NA,NA,"15405","South America - Neotropics",NA,"US01331669","US01331669_01","50",NA,NA,NA,NA,"Dicotyledonae",NA,NA
"378","2020-09-12 05:00:02-03","US","US","1484318","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","ficifolia","Dorstenia ficifolia","Fisch. & C.A. Mey.",NA,NA,NA,"L. Riedel","1822","11",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"1","Annotated by M.D.M. Vianna (undated) as isotype of Dorstenia ficifolia; lectotype collection is Riedel 71 as designated by Berg (2001).",NA,"s.n.","South America - Neotropics",NA,"US01106309","US01106309_01",NA,NA,"Possible type",NA,NA,"Dicotyledonae",NA,NA
"379","2020-09-12 05:00:02-03","US","US","1340242","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","ficifolia","Dorstenia ficifolia","Fisch. & C.A. Mey.",NA,NA,NA,"L. Riedel & B. Luschnatt","1831",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"1","Annotated by M.D.M. Vianna F. (2013) as lectotype of Dorstenia ficifolia; Berg designated Riedel 71 (not 71 a) as lectotype collection.",NA,"71 a","South America - Neotropics",NA,"US01105860","US01105860_01",NA,NA,"Type collection; Possible isolectotype; Type collection",NA,NA,"Dicotyledonae",NA,NA
"380","2020-09-12 05:00:02-03","US","US","1340241","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","ficifolia","Dorstenia ficifolia","Fisch. & C.A. Mey.",NA,NA,NA,"L. Riedel & B. Luschnatt","1831",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"1","Annotated by M.D.M. Vianna F. (2013) as lectotype of Dorstenia ficifolia. Duplicates at LE annotated by Berg as lectotype and isolectotype have lobed leaves and do not resemble this specimen.",NA,"71","South America - Neotropics",NA,"US01105859","US01105859_01",NA,NA,"Type collection; Possible isolectotype; Type collection",NA,NA,"Dicotyledonae",NA,NA
"381","2020-09-12 05:00:02-03","US","US","593433","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","multiformis","Dorstenia multiformis","Miq.","Vianna Filho, M. D. M.",NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"1","Annotated by M.D.M. Vianna F. (2013) as possible type of Dorstenia multiformis Miq.; dubiously type material, no Sello collections cited by Miquel.",NA,"s.n.","South America - Neotropics",NA,"US01105861","US01105861_01",NA,NA,"Possible type",NA,NA,"Dicotyledonae",NA,NA
"382","2019-12-09 17:30:20-03","UFPR","EFC","16253","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Souza, I.","2018","01","Souza, I.; Couto, A.C.P.","2017","12","31","Brasil","Rio de Janeiro","Paraty","Trilha de Cairuçu das Pedras - Martim de Sá","-44.5616","-23.3058","-44.5616","-23.3058",NA,NA,"Erva rupícola 40 cm, inflorescência e infrutescência roxas. Em área úmida próxima à córrego.Floresta Ombrófila Densa",NA,"209",NA,NA,"EFC016253",NA,"66","66",NA,"07",NA,NA,NA,NA
"383","2019-11-13 11:26:23-03","USP","SPF","104589","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg, CC","1995","11","Kallunki, JA","1995","02","17","Brasil","Rio de Janeiro","São Pedro da Aldeia","Serra SEpeatiba, at TELERJ tower reached (eventually) after 5,8 km on dirt road turning N from Araruama-São Pedro de Aldeia road at 3,5km W of turn to Macaé, in forest near tower.","-42.15","-22.816667","-42.15","-22.816667",NA,NA,"Peduncles green; edges of lower surface of receptacle marron-brown, upper surface green. Frequent in understory.",NA,"623",NA,NA,"SPF00104589",NA,"400","400",NA,"15",NA,NA,NA,NA
"384","2019-11-13 11:26:23-03","USP","SPF","104590","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg, CC","1995","11","Kallunki, JA","1995","02","17","Brasil","Rio de Janeiro","São Pedro da Aldeia","Serra Sepeatiba, at TELERJ tower reached (eventually) after 5.8 km on dirt road turning N from Ararauna-São Pedro de Aldeia road at 3.5 km W of turn to Macaé, in forest near tower.","-42.15","-22.816667","-42.15","-22.816667",NA,NA,"Peduncles green; edges of lower surface of receptacle maroon-brown, upper surface green. Understory. Perhaps = 623, but leaves not lobed.",NA,"624",NA,NA,"SPF00104590",NA,"400","400",NA,"15",NA,NA,NA,NA
"385","2019-11-13 11:26:23-03","USP","SPF","150725","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Castro, RM","2004","10","Pirani, JR","2002","01","30","Brasil","Espírito Santo","Santa Teresa","Santa Tereza, São sebastião, Várzea Alegre, 1,4 km de Santa Bárbara na estrada para Colatina, Fazenda do Sr. Djalma Novelli. Mata pluvial tropical, em encosta com riacho encachoeirado, afluente do Rio Santa maria.","-40.719444","-19.846667","-40.719444","-19.846667",NA,NA,"Ervas em solo da baixada úmida perto do riacho, à sombra densa no interior da mata. Rizoma aromático. Cenantes eretos acastanhados.",NA,"4928",NA,NA,"SPF00150725",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-13 11:26:23-03","USP","SPF","151092","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Groppo, M","2002","05","Groppo, M","2002","01","30","Brasil","Espírito Santo","Santa Teresa","São Sebastião (Várzea Alegre, propriedade de Djalma Novelli), mata de encosta com riacho encachoeirado.","-40.719444","-19.846667","-40.719444","-19.846667",NA,NA,"Erva em barranco, na submata, local úmido e sombreado. Folhas discolores, inflorescências cor de carne, estames amarelos.",NA,"974",NA,NA,"SPF00151092",NA,"180","180",NA,NA,NA,NA,NA,NA
"387","2019-11-13 11:26:23-03","USP","SPF","163897","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Lombardi, JA","2004","03","Lombardi, JA","2003","02","26","Brasil","Espírito Santo","Itarana","Barra de Jatiboca, Fazenda do Stuhr. Mata pluvial, vale entre morros.","-40.887778","-19.957639","-40.887778","-19.957639",NA,NA,"Erva, folhas papiráceas, pedúcunlo arroxeado, receptáculo verde, centro da inflorescência verde-claro.",NA,"5222",NA,NA,"SPF00163897",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-11-13 11:26:23-03","USP","SPF","175701","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","São José, PA","2009","03","Fiaschi, P","2006","06","20","Brasil","São Paulo","Ubatuba","Praia da Lagoinha. Ruínas da Lagoinha. Trilha de acesso à cachoeira.","-45.199667","-23.508639","-45.199667","-23.508639",NA,NA,"Erva terrestre, junto a um bloco rochoso. Folhas bastante discolores. Inflorescência vinácea. Prensado em álcool.",NA,"3037",NA,NA,"SPF00175701",NA,"9","9",NA,"11",NA,NA,NA,NA
"389","2019-11-13 11:26:23-03","USP","SPF","189169","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Machado, AFP",NA,NA,"Mello-Silva, R","2008","10","22","Brasil","Rio de Janeiro","Armação dos Búzios","Morro das Emerências","-41.941972","-22.794472","-41.941972","-22.794472",NA,NA,NA,NA,"3110",NA,NA,"SPF00189169",NA,"40","120",NA,NA,NA,NA,NA,NA
"390","2019-11-13 11:26:23-03","USP","SPF","189997","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Vianna Filho, MDM","2011","04","Calvente, AM","2005","11","17","Brasil","Rio de Janeiro","Silva Jardim","Arreia Mochila. Caminho para aldeia velha.","-42.324833","-22.427194","-42.324833","-22.427194",NA,NA,"Erva terrestre, em margem do rio. Sicônio com borda marrom.",NA,"130",NA,NA,"SPF00189997",NA,"800","800",NA,NA,NA,NA,NA,NA
"391","2019-11-13 11:26:23-03","USP","SPF","135095","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Milliken, W","2005",NA,"Mello-Silva, R","1999","02","16","Brasil","Espírito Santo","Piúma","Base do Morro do Aghá. Mata de Encosta. Em Fazenda com entrada em frente à Praia do Aghá, a mata ca. de 500 m a Sudoeste.","-40.7219009399414","-20.8377990722656",NA,NA,"11958",NA,"Subarbusto com caule curto e prostado. Folhas com ampla variação morfológica, lobadas ou mais ou menos inteiras, papiráceas, ásperas, pouco discolores, face abaxial às vezes com nervuras avermelhadas. Inflorescências verdes na face i","auto","1591",NA,NA,"SPF00135095",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-11-13 11:26:23-03","USP","SPF","68174","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg, CC","1995","11","Simão-Bianchini, R","1989","10","23","Brasil","Minas Gerais","Muriaé","Fazenda Barra Alegre. Mata Atlântica.","-42.3664016723633","-21.1305999755859",NA,NA,"32715",NA,"Erva no interior da mata, em clareira, flores brancas, fruto castanho-arroxeado e látex alvo.","auto","204",NA,NA,"SPF00068174",NA,NA,NA,NA,"15",NA,NA,NA,NA
"393","2019-11-13 11:26:23-03","USP","SPF","100679","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg, CC","1995","11","Pirani, JR","1995","02","20","Brasil","Rio de Janeiro","Maricá","Maricá, Itaipuaçu, Serra da Tiririca, Alto do Morro no limite com o munícipio de Niterói. Trilha para a Pedra do Elefante. Mata pluvial tropical atlântica, na encosta e cume de elevações graníticas.","-42.8185997009277","-22.9193992614746",NA,NA,"20726",NA,"Erva rizomatosa, da submata, no final da trilha. Cenantos esverdeados com margem acastanhada.","auto","3551",NA,NA,"SPF00100679",NA,NA,NA,NA,"15",NA,NA,NA,NA
"394","2019-11-13 11:26:23-03","USP","SPF","115101","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Castro, RM","2004","10","Mello-Silva, R","1996","09","28","Brasil","Rio de Janeiro","Paraty","Trilha para a Serra do Parati, após a estrada que vai à localidade de Corisco. Mata pluvial atlântica no vale do Rio do Corisco, trilha na encosta à margem esquerda do rio, após atravessá-lo.","-44.7131004333496","-23.2178001403809",NA,NA,"34470",NA,"Erva entre grandes rocjas a beiro do rio e ao longo da trilha na floresta. Inflorescência verde na face inferior e vinho-ecuro na superio. Látex branco.","auto","1236",NA,NA,"SPF00115101",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-11-13 11:26:23-03","USP","SPF","200551","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Carauta, JPP","2004",NA,"Farney, C","2001","12","03","Brasil","Rio de Janeiro","São Pedro da Aldeia","Serra de Sapiatiba, Mata de encsota. Floresta estacional semidecídua.","-42.1027984619141","-22.8391990661621",NA,NA,"20879",NA,"Esciófila; folhas verdes discolores; cenanto verde.","auto","4436",NA,NA,"SPF00200551",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-11-13 11:26:23-03","USP","SPF","150802","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Romaniuc Neto, S","2001","02","Simão-Bianchini, R","2000","09","09","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha da Porção. Mata Ombrófila Densa.","-45.4099998474121","-23.6200008392334",NA,NA,"30093",NA,"Herbácea; folhas sagitadas, frutos com o dorso vinho escuro.","auto","1448",NA,NA,"SPF00150802",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-11-13 11:26:23-03","USP","SPF","11152","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Carauta, JPP","1987",NA,"Hoehne, W","1943","11","02","Brasil","São Paulo","São Paulo","Horto da Faculdade de Farmácia de São Paulo. Cultivado do Rio, Morro da Babilônia.","-46.6300010681152","-23.5400009155273",NA,NA,"53584",NA,NA,"auto","s.n.",NA,NA,"SPF00011152",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-11-13 11:26:23-03","USP","SPF","93590","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg, CC","1995","11","Pirani, JR","1983","07","27","Brasil","São Paulo","São Sebastião","BR-101, Serra do Mar, Cachoeira do Toque-toque Pequeno. Mata pluvial Tropical.","-45.4099998474121","-23.7600002288818",NA,NA,"41977",NA,"Ervas no folhedo (foram vistos 3 individuos). Inflorescências verdes, quando velhas alaranajadas.","auto","772",NA,NA,"SPF00093590",NA,NA,NA,NA,"15",NA,NA,NA,NA
"399","2019-11-13 11:26:23-03","USP","SPF","138541","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Castro, RM","2004","10","Mello-Silva, R","1999","10","15","Brasil","São Paulo","Ubatuba","Ilha Anchieta. Trilha para a Praia do Sul. Mata tropical atlântica.","-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,"Erva cespitosa, sobre rochas no interior da mata. Caule com odor de figo. Folhas discolores, verde muito escuro na face adaxial. Inflorescência cor de vinho com flores creme.","auto","1726",NA,NA,"SPF00138541",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-11-13 11:26:23-03","USP","SPF","49922","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg, CC","1995","11","Zappi, DC","1987","11","25","Brasil","São Paulo","Ubatuba","Praia da Lagoinha, trilha para a praia do Bonete.","-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,"Erva ereta até ca. 40 cm alt. Pecíolo e escapo vináceo. Unfrutescência vinácea, anteras alvas.","auto","24",NA,NA,"SPF00049922",NA,NA,NA,NA,"15",NA,NA,NA,NA
"401","2019-10-07 09:36:25-03","UEFS","HUEFS","108950","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","M.Vianna","2007","02","Amorim, A.M.","2004","12","29","Brasil","Bahia","Itanhaém","Estrada Itanhaém a Batinga, ca. 16 km. Ramal à direita, dando acesso à Fazenda Pedra Grande.","-40.426111","-17.138056","40W25'34''","17S8'17''",NA,NA,"Floresta ombrófila com elementos de Floresta estacional.",NA,"4593",NA,NA,"HUEFS0108950","HUEFS0108950",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"402","2019-10-07 09:36:25-03","UEFS","HUEFS","108971","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","M.Vianna","2007","02","Amorim, A.M.","2004","12","29","Brasil","Bahia","Itanhaém","Estrada Itanhém a Batinga, ca. 16 km. Ramal à direita, dando acesso à Fazenda Pedra Grande.","-40.426111","-17.138056","40W25'34''","17S8'17''",NA,NA,"Floresta ombrófila com elementos de floresta estacional.",NA,"4633",NA,NA,"HUEFS0108971","HUEFS0108971",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"403","2019-10-07 09:36:25-03","UEFS","HUEFS","163037","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Machado, A.F.P.","2009","06",NA,"Brasil","Espírito Santo","Cachoeiro do Itapemirim","Fazenda Sabiá Prop Sr Antônio Constantino","41.359167","-20.934444","41E21'33''","20S56'4''",NA,NA,NA,NA,"906",NA,NA,"HUEFS0163037","HUEFS0163037",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"404","2019-10-07 09:36:25-03","UEFS","HUEFS","163032","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Machado, A.F.P.","2009","05",NA,"Brasil","Espírito Santo","Alegre","Mata da Roseira","41.5325","-20.791944","41E31'57''","20S47'31''",NA,NA,NA,NA,"887",NA,NA,"HUEFS0163032","HUEFS0163032",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"405","2019-10-07 09:36:25-03","UEFS","HUEFS","141277","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Stehmann, J.R.","2008","01","20","Brasil","São Paulo","São Sebastião","Toque-Toque Grande.","-45.5125","-23.831389","45W30'45''","23S49'53''",NA,NA,NA,NA,"5034",NA,NA,"HUEFS0141277","HUEFS0141277","10","10",NA,NA,NA,"Rosanae",NA,NA
"406","2019-10-07 09:36:25-03","UEFS","HUEFS","163005","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Machado, A.F.P.","2009","01","02","Brasil","Espírito Santo","Santa Teresa","Valão de São Brás","-40.691111","-19.800278","40W41'28''","19S48'1''",NA,NA,NA,NA,"835",NA,NA,"HUEFS0163005","HUEFS0163005","271","271",NA,NA,NA,"Rosanae",NA,NA
"407","2019-10-07 09:36:25-03","UEFS","HUEFS","163006","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Machado, A.F.P.","2009","01","02","Brasil","Espírito Santo","Santa Teresa","Valão de São Brás","-40.691111","-19.800278","40W41'28''","19S48'1''",NA,NA,NA,NA,"836",NA,NA,"HUEFS0163006","HUEFS0163006","271","271",NA,NA,NA,"Rosanae",NA,NA
"408","2019-10-07 09:36:25-03","UEFS","HUEFS","182014","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Silva, C.","2012","02","20","Brasil","Rio de Janeiro","Angra dos Reis","Monsuaba, trilha para Maciés a partir do pólo da Petrobrás. Floresta Ombrófila Densa.","-44.216667","-23.05","44W13'","23S3'",NA,NA,NA,NA,"839",NA,NA,"HUEFS0182014","HUEFS0182014",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"409","2019-10-07 09:36:25-03","UEFS","HUEFS","163033","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Machado, A.F.P.","2009","05",NA,"Brasil","Espírito Santo","Alegre","Mata da Roseira","41.5325","-20.791944","41E31'57''","20S47'31''",NA,NA,NA,NA,"888",NA,NA,"HUEFS0163033","HUEFS0163033",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"410","2019-10-07 09:36:25-03","UEFS","HUEFS","251167","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Külkamp, J.","2019","02","06","Brasil","Rio de Janeiro","Maricá","Pedra do Macaco. Trilha que leva ao topo.","-42.893611","-22.925","42W53'37''","22S55'30''",NA,NA,"Interior da mata em local úmido.",NA,"736",NA,NA,"HUEFS0251167","HUEFS0251167",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"411","2019-10-07 09:36:25-03","UEFS","HUEFS","35304","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","S.R.Neto","2003","12","Melo, E.","1998","11","14","Brasil","São Paulo","Ubatuba","SP-55, Povoado Lagoinha, Ruina dos escravos.","-45.199444","-23.508333","45W11'58''","23S30'30''",NA,NA,"Interior da mata.",NA,"2557",NA,NA,"HUEFS0035304","HUEFS0035304","25","25",NA,NA,NA,"Rosanae",NA,NA
"412","2019-10-07 09:36:25-03","UEFS","HUEFS","183835","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Machado, A.F.P.","2011","12","21","Brasil","Rio de Janeiro","Rio de Janeiro.","Morro da Urca.","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,NA,"auto","1085",NA,NA,"HUEFS0183835","HUEFS0183835",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"413","2015-03-07 09:08:23-03","F","FMNH-SEEDPLANTS","V0181132F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0181132F","V0181132F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"414","2019-06-11 13:49:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,"RRC ID Flag",NA,NA,"P. J. M. Maas","1977","10","23","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,"3415","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"3415"
"415","2019-06-11 13:49:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,"RRC ID Flag",NA,NA,"T. Plowman","1983","2","18","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,"12856","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"12856"
"416","2019-06-11 13:52:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,"RRC ID Flag",NA,NA,"A. C. Brade","1946","5","27","Brazil","Espírito Santo",NA,NA,"-40.75","-20",NA,NA,NA,NA,NA,NA,"18429","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"18429"
