"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"154","2020-10-14 10:00:22-03","FURB","FURB","28147","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Bonnet, A","2010","08","25","Vieira, F.C.S.; Carvalho, R.J. de; Pellens, G.C. & Tomporowisky, H.","2010","06","15","Brasil","Santa Catarina","Camboriú","Rio do Meio.","-48.6905555","-27","-48.6905555","-27.0000000","100","100","Florística IFFSC 641 (Epífita) Habitat: Floresta Ombrófila Densa Submontana; Estágio Avançado; interior do fragmento Habito: epífita;","FURB20591","FURB20591","2238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-10-14 10:00:22-03","FURB","FURB","28155","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Bonnet, A","2010","08","25","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","06","10","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo/Parque Estadual da Serra do Tabuleiro.","-48.7558333","-27.8933333","-48.7558333","-27.8933333","295","295","Florística IFFSC 226 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio mosaicos de inicial, médio a avançado Habito: epífita; flor haste floral vermelha e bráctea amarela","FURB20588","FURB20588","4963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-10-14 10:00:22-03","FURB","FURB","28666","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Schmitt, JL","2010","06","05","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","05","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo.","-48.7619444","-27.8788889","-48.7619444","-27.8788889","180","180","Epífita IFFSC e226b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita de árvore caída; Fruto amarelo;","FURB20621","FURB20621","2644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-10-14 10:00:23-03","FURB","FURB","28948","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Schmitt, JL","2010","05","15","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","05","15","Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","-49.7700000","-28.7100000","203","203","Epífita IFFSC e37b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita; Fruto amarela;","FURB20618","FURB20618","1477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-10-14 10:00:23-03","FURB","FURB","29160","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Stival-Santos, A","2010","05","21","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2010","05","21","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Parque Estadual do Tabuleiro.","-48.78","-27.72","-48.7800000","-27.7200000","612","612","Florística IFFSC 286 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor bráctea vermelha, flor amarela","FURB01170","FURB01170","2851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-10-14 10:00:23-03","FURB","FURB","29392","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Schmitt, JL","2010","09","30","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","30","Brasil","Santa Catarina","Porto Belo","Margem da BR 101.","-48.6019444","-27.1494444","-48.6019444","-27.1494444","6","6","Epífita IFFSC e8002c (Acima de 4m) - sobre forófito 6 Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado; interior do fragmento Habito: epífita de arbórea;","FURB20619","FURB20619","2916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-10-14 10:00:23-03","FURB","FURB","29565","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Stival-Santos, A","2010","06","19","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","06","19","Brasil","Santa Catarina","Palhoça","Maciambú.","-48.69","-27.81","-48.6900000","-27.8100000","220","220","Florística IFFSC 256 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor brácteas vermelhas","FURB20620","FURB20620","8082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-10-14 10:00:23-03","FURB","FURB","40124","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Funez, L.A.","2013","01","27","Funez, L.A.; Kemmelmeier, K. & Zermiani, A.E.","2013","01","27","Brasil","Santa Catarina","Blumenau","Morro do Sapo (Topo) - Parque Nacional da Serra do Itajaí.","-49.1058333","-27.0691667","-49.1058333","-27.0691667","612","612",NA,"FURB20586","FURB20586","1481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-10-14 10:00:23-03","FURB","FURB","43991","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Kessous, I. M.","2018","04","27","Bittencourt, F.; Gasper, A.L. de & Rodrigues, A.V.","2014","04","21","Brasil","Santa Catarina","Brusque","Barracão.","-48.87","-27","-48.8700000","-27.0000000","45","45","solo arenoso. Projeto REFLORA FAPESC 14843/2011-1. Habitat: Floresta Ombrófila Densa; Estágio Médio; epífita da mata Habito: epífita; flor amarela","FURB20707","FURB20707","84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-10-14 10:00:23-03","FURB","FURB","50957","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Caglioni, E","2016","04","22","Caglioni, E.; Junckes, A.R.","2016","04","22","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.9433333","-26.8041667","-48.9433333","-26.8041667","340","340",NA,"FURB50957","FURB50957","620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-10-14 10:00:23-03","FURB","FURB","59969","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Gebien, W.","2018","07","25","Gebien, W.","2017","12","15","Brasil","Santa Catarina","Blumenau","interior de fragmento na rua antonio Zendrom. beira do caminho do fragmento.","-49.0872222","-26.9572222","-49.0872222","-26.9572222","220","220","flores amarelas, haste principal da inflorescência vermelha, folhas vináceas Habitat: Borda de mata ensolarada Habito: Epífita","FURB59969","FURB59969","166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-10-14 10:00:23-03","FURB","FURB","6106","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Bonnet, A","2009","07","27","Grippa, C.R.; Godoy, M.B. & Souza, N.L. de","2007","05","14","Brasil","Santa Catarina","Indaial","Encano Alto - Parque Nacional da Serra do Itajaí.","-49.1711111","-27.0111111","-49.1711111","-27.0111111",NA,NA,NA,"FURB20593","FURB20593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-10-14 10:00:23-03","FURB","FURB","8328","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Ceolin, LM","2007","10","19","Ceolin, L.M.","2007","10","19","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí.","-48.5369444","-26.2980555","-48.5369444","-26.2980555","2","2",NA,"FURB03869","FURB03869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-08-16 08:38:53-03","UTFPR","HCF","16610","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","J. Cordeiro & E. Barboza","2016",NA,NA,"M.G. Caxambu","2015","03","28","Brasil","SP","Eldorado","Fazenda Itaipava/ Catre","-48.109111","-24.554722","48°06'32,8 W","24°33'17 S","55","55","erva epífita, semi-ciófila. Flores e bráctas amarelas.",NA,NA,"6042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-08-20 11:51:27-03","UTFPR","HCF","10756","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","E. Barboza","2013",NA,NA,"E.L. Siqueira","2012","05","19","Brasil","PR","Pontal do Paraná","Balneário de Canoas","-48.470889","-25.678722","48°28'15,2 W","25°40'43,4 S","2","2","erva semi-ciófila, epífita. Flores amarelas.",NA,NA,"520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-08-16 08:38:53-03","UTFPR","HCF","13775","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","J. Cordeiro","2015",NA,NA,"M.G. Caxambu","2014","03","24","Brasil","PR","Guaraqueçaba","Agropecuária Bananal. Propriedade do Sr.","-48.386194","-25.177917","48°23'10,3 W","25°10'40,5 S","10","10","erva epífita, semi-ciófila, ripária. Flores amarelas. Forófito: Tibouchina pulchra (Cham.) Cogn.",NA,NA,"5042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-08-16 08:38:53-03","UTFPR","HCF","4603","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","J. Cordeiro & E. Barboza","2007","05",NA,"A.R. Silva","2006","11","18","Brasil","PR","Piraquara","Mananciais da Serra","-48.981111","-25.497778","48°58'52 W","25°29'52 S","1021","1021","herbácea, epífita, ciófila. Flores amarelas. Brácteas vermelho-amarelas. Folhas roxas.",NA,NA,"126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-08-16 08:38:53-03","UTFPR","HCF","10598","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","E. Barboza","2013",NA,NA,"M.G. Caxambu","2012","04","28","Brasil","SP","Pariquera-Açu","Propriedade do Sr. Flávio","-47.860444","-24.809861","47°51'37,6 W","24°48'35,5 S","37","37","erva heliófita, epífita. Flores amarelas.",NA,NA,"4027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-06-18 10:56:21-03","UFRRJ","RBR","42704","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","A.F. Nunes-Freitas","2016","10","25","A.C.R. Cruz; R.G. Diniz","2016","10","15","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. Parcelas do Módulo Oeste do RAPELD Ilha Grande em Mata de restinga. Reserva Biológica Estadual da Praia do Sul","-44.298056","-23.176667","44º17'53''W","23º10'36''S",NA,NA,NA,"RBR00042704","RBR00042704","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-06-18 10:56:21-03","UFRRJ","RBR","42705","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","A.F. Nunes-Freitas","2016","10","25","A.C.R. Cruz; R.G. Diniz","2016","10","15","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. Parcelas do Módulo Oeste do RAPELD Ilha Grande em Mata de restinga. Reserva Biológica Estadual da Praia do Sul","-44.298056","-23.176667","44º17'53''W","23º10'36''S",NA,NA,NA,"RBR00042705","RBR00042705","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-21 19:40:03-03","UFC","EAC","51234","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Lima-Verde, L.W.","2012","02","14","Gomes, V.; Lima-Verde, L.W.; Lima, J.R.","2008","06","26","Brasil","Ceará","Guaramiranga","Pico Alto","-38.9331016540527","-4.26332998275757",NA,NA,NA,NA,NA,"EAC0051234","EAC0051234","12822","13198","auto","Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"175","2021-03-21 19:40:03-03","UFC","EAC","16638","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Martinelli, G.","1998","08",NA,"Lima-Verde, L.W.","1989",NA,NA,"Brasil","Ceará","Maranguape","Cultivo em Pacoti.","-38.6856002807617","-3.89083003997803",NA,NA,"700","700","Epífita, flor amarela.; Mata higrófila de Altitude","EAC0016638","EAC0016638_1 EAC0016638_2","s.n.","40608","auto","Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"176","2021-03-21 19:40:03-03","UFC","EAC","33788","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Monteiro, F.J.S.","2003","06","28","Monteiro, F.J.S.","2003","06","28","Brasil","Ceará","Maranguape","Serra de Maranguape","-38.6856002807617","-3.89083003997803",NA,NA,NA,NA,"Epífita sobre Mimosaceae. Indivíduo com frutos.","EAC0033788","EAC0033788","s.n.","40608","auto","Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"177","2021-03-21 19:40:03-03","UFC","EAC","33789","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Monteiro, F.J.S.","2003","05","24","Monteiro, F.J.S.","2003","05","24","Brasil","Ceará","Maranguape","Serra de Maranguape","-38.6856002807617","-3.89083003997803",NA,NA,NA,NA,"Epífita sobre Melastomataceae. Indivíduo com Inflorescência.","EAC0033789","EAC0033789","s.n.","40608","auto","Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"178","2021-03-21 19:40:03-03","UFC","EAC","33779","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Monteiro, F.J.S.","2004","02","18","Monteiro, F.J.S.","2004","02","18","Brasil","Ceará","Pacatuba","Serra da Aratanha, Pico do Letreiro.","-38.6203002929688","-3.98416996002197",NA,NA,NA,NA,"Epífita, indivíduo com inflorescência.","EAC0033779","EAC0033779","s.n.","16295","auto","Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"179","2021-03-21 19:40:03-03","UFC","EAC","53408","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Lima-Verde, L.W.","2007","02","08","Moro, M.F.","2007","02","06","Brasil","Ceará","Pacoti","Pico Alto","-38.9233016967773","-4.22499990463257",NA,NA,NA,NA,NA,"EAC0053408","EAC0053408_1 EAC0053408_2","23","9622","auto","Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"180","2021-03-21 19:40:03-03","UFC","EAC","40957","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Monteiro, F.J.S.","2007","11","01","Monteiro, F.J.S.","2007","11","01","Brasil","Ceará","Maranguape","Morro Pedra do Gigante.","-38.908611","-4.093333","-38.908611","-4.093333","856","856","Floresta Ombrófila Montana","EAC0040957","EAC0040957","63F",NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"181","2021-03-21 19:40:03-03","UFC","EAC","41691","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Gomes, V.","2007","11",NA,"Monteiro, F.J.S.","2007","11","01","Brasil","Ceará","Maranguape","Morro Pedra do Gigante.","-38.908667","-4.093333","-38.908667","-4.093333","856","856",NA,"EAC0041691","EAC0041691","45",NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"182","2021-03-21 19:40:03-03","UFC","EAC","41692","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Gomes, V.","2007","12",NA,"Monteiro, F.J.S.","2007","12","13","Brasil","Ceará","Itapagé","Morro do Coquinho","-39.595972","-3.626472","-39.595972","-3.626472","1025","1025","Planta florida; escapo vermelho diferente do padrão amarelo e com dimensões maiores.","EAC0041692","EAC0041692","105",NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"183","2021-03-21 19:40:03-03","UFC","EAC","51235","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Lima-Verde, L.W.","2012","02","14","Silveira, A.; Oliveira, R.F.","2004",NA,NA,"Brasil","Ceará","Guaramiranga","Sítio Lagoa","-38.971167","-4.206028","-38.971167","-4.206028",NA,NA,NA,"EAC0051235","EAC0051235","376",NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"184","2021-03-21 19:40:03-03","UFC","EAC","1534","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Martinelli, G.","1998","08",NA,"Lima, A.; Fernandes, A.","1955","11","26","Brasil","Ceará","Maranguape","Serra de Maranguape","-38.6856002807617","-3.89083003997803",NA,NA,NA,NA,"Epifítica.","EAC0001534","EAC0001534","s.n.","40608","auto","Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"185","2021-03-21 19:40:03-03","UFC","EAC","1535","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Martinelli, G.","1998","08",NA,"Lima, A.; Fernandes, A.","1955","11","26","Brasil","Ceará","Maranguape","Serra de Maranguape","-38.6856002807617","-3.89083003997803",NA,NA,NA,NA,NA,"EAC0001535","EAC0001535","s.n.","40608","auto","Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"186","2021-03-21 19:40:03-03","UFC","EAC","27710","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Lima-Verde, L.W.","2000","04","17","Matias, L.Q.","1998","08","27","Brasil","Ceará","Maranguape","Serra de Maranguape, Trilha para o Pico Rajada.","-38.6856002807617","-3.89083003997803",NA,NA,NA,NA,"Flor amarela.; Mata úmida","EAC0027710","EAC0027710","s.n.","40608","auto","Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"187","2021-03-21 19:40:03-03","UFC","EAC","27662","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Lima-Verde, L.W.","2000","04","17","Matias, L.Q.","1998","08","27","Brasil","Ceará","Maranguape","Serra de Maranguape, Trilha para o Pico Rajada.","-38.6856002807617","-3.89083003997803",NA,NA,NA,NA,"Erva, flor amarela.; Serra úmida","EAC0027662","EAC0027662","s.n.","40608","auto","Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"188","2021-03-21 19:40:03-03","UFC","EAC","53409","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Lima-Verde, L.W.","2007","02","08","Moro, M.F.","2007","02","06","Brasil","Ceará","Pacoti","Pico Alto","-38.9233016967773","-4.22499990463257",NA,NA,NA,NA,"Epífita","EAC0053409","EAC0053409","26","9622","auto","Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"189","2020-12-07 11:51:14-03","UFSM","SMDB","11926","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Breier, T B",NA,NA,NA,"Breier, T B","2002","12","28","Brasil","Rio Grande do Sul",NA,"Nordeste",NA,NA,NA,NA,NA,NA,NA,"SMDB011926",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:19:35-03","MBM","MBM","311497","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morr.","Breier, T.","2005",NA,NA,"Meireles, J.E.; et al.; et al.","2005","03","26","Brazil","São Paulo","Ariri",NA,NA,NA,NA,NA,NA,NA,"Epífita sobre mangueira, Folhas com manchas vermelhas. Brácteas da inflorescências vermelhas e brácteas da flor amarelas. Eixo da inflorescência avermelhado.","MBM311497","MBM311497","256",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:19:35-03","MBM","MBM","388923","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morr.","Barboza, E.","2013",NA,NA,"Caxambu, M.G.","2012","04","28","Brazil","São Paulo","Pariquera-Açu","Propriedade do Sr. Flávio","-47.860444","-24.809861","-47.860444","-24.809861","37","37","Erva heliófita, epífita. Flores amarelas.; Relevo: suave-ondulado. Floresta Ombrófila Densa Submontana.","MBM388923","MBM388923","4027",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:19:35-03","MBM","MBM","407521","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morr.","Cordeiro, J.; Barboza, E.","2016",NA,NA,"Caxambu, M.G.","2015","03","28","Brazil","São Paulo","Eldorado","Fazenda Itaipava/Catre","-48.109111","-24.554722","-48.109111","-24.554722","55","55","Erva epífita, semi-ciófila. Flores e bráctas amarelas.; Relevo: ondulado; Vegetação: Floresta Ombrófila Densa Submontana.","MBM407521","MBM407521","6042",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:19:35-03","MBM","MBM","428615","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morr.","Ariati, V.","2018",NA,NA,"Lozano, E.D.; Ariati, V.; Marinero, F.; Marsaro, C.B.; Ferreira, P.C.; Ariati, V.; Marinero, F.; Marsaro, C.B.; Ferreira, P.C.","2017","04","30","Brazil","Santa Catarina","Itapoá","Área para ampliação do terminal retroportuário G. LAFFITTE","-48.613056","-26.171194","-48.613056","-26.171194",NA,NA,"Epífita, pedunculo e brácteas vermelhas, flores amarelas.; Floresta Ombrófila Densa de Terras Baixas.","MBM428615",NA,"3654",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:19:35-03","MBM","MBM","180618","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morr.","Dombrowski, L.T.",NA,NA,NA,"Saito, Y.; et al.; et al.","1966","04","25","Brazil","Paraná","Antonina","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Epífita.","MBM180618",NA,"1510","38300","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:19:35-03","MBM","MBM","243890","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morr.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1999","04","03","Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM243890","MBM243890","69044","38300","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:19:35-03","MBM","MBM","353539","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morr.","Martinelli, G.","1989","06","16","Krieger, L.","1974","07","26","Brazil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Na mata de restinga, flores passadas, folhas com base avermelhada.","MBM353539","MBM353539","13363","41937","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:19:35-03","MBM","MBM","33657","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morr.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1963","11","25","Brazil","Paraná","Guaratuba","Balneário Brejatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Epífita.","MBM033657","MBM033657","10821","41937","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:19:35-03","MBM","MBM","239574","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morr.","Costa, A.",NA,NA,NA,"Svolenski, A.C.; et al.; et al.","1996","05","02","Brazil","Paraná","Guaratuba","Rio Boguaçu","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM239574","MBM239574","107","41937","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:19:35-03","MBM","MBM","11520","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morr.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1969","03","15","Brazil","Paraná","Guaratuba","Serra de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Epífita.","MBM011520","MBM011520","21267","41937","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:19:35-03","MBM","MBM","180616","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morr.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","1971","06","11","Brazil","Paraná","Matinhos","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Epífita.","MBM180616",NA,"3583","15275","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:19:35-03","MBM","MBM","180614","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morr.","Smith, L.B.",NA,NA,NA,"Dombrowski, L.T.","1964","03","16","Brazil","Paraná","Matinhos","Sertãozinho","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Epífita.","MBM180614",NA,"178","15275","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:19:35-03","MBM","MBM","30601","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morr.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1974","01","22","Brazil","Paraná","Morretes","Anhaia","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Epífita.","MBM030601","MBM030601","33704","30514","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
