"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","occurrenceRemarks","identifiedBy","recordedBy","recordNumber","country","stateProvince","county","locality","individualCount","yearIdentified","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","year","month","day","continentOcean","preparationType","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","relatedCatalogItem","previousCatalogNumber","sex"
"153","2008-05-27 22:02:00-03","MO","MOBOT","2778688","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","insculptum","Anthurium insculptum","Engl.",NA,"T. Croat","M.B. Casari","Casari 294","Brazil","Rio de Janeiro",NA,"Pedro de Itaúna.",NA,NA,NA,NA,NA,NA,"1980","8","20","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2009-06-25 13:32:00-03","MO","MOBOT","2778689","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","insculptum","Anthurium insculptum","Engl.",NA,NA,"William R. Anderson","Anderson 11626","Brazil","Rio de Janeiro",NA,"Mun. Maricá, 2 km from highway Amaral Peixoto; restinga.",NA,NA,NA,NA,NA,NA,"1976","2","18","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2009-07-27 09:32:00-03","MO","MOBOT","3004869","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","insculptum","Anthurium insculptum","Engl.",NA,"A. Engler","Auguste F.M. Glaziou","Glaziou 9034","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1861",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","366864","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","insculptum","Anthurium insculptum","Engl.",NA,"T. Croat","Dorothy Araujo","Araujo 4266","Brazil","Rio de Janeiro",NA,"Mun. de Macaé, Restinga de Cabiúnas, margem esquerda da lagoa.",NA,NA,NA,NA,NA,NA,"1981","2","10","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2010-01-27 11:45:00-02","MO","MOBOT","366868","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","insculptum","Anthurium insculptum","Engl.",NA,"T. Croat","Dorothy Araujo","Araujo 3793","Brazil","Rio de Janeiro",NA,"Mun. de Macaé, Restinga de Carapebus.",NA,NA,NA,NA,NA,NA,"1980","6","9","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2018-12-10 13:05:00-02","MO","MOBOT","101086763","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","insculptum","Anthurium insculptum","Engl.",NA,NA,"Per Dusén","Dusén 6643","Brazil","Minas Gerais","Icaraí de Minas",NA,NA,NA,"-44.9063987731934","-16.2171993255615","29794","auto",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2018-12-10 13:05:00-02","MO","MOBOT","101088856","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","insculptum","Anthurium insculptum","Engl.",NA,NA,"E. L. Silva","Silva 139","Brazil","São Paulo","Cubatão",NA,NA,NA,"-46.4199981689453","-23.8899993896484","15123","auto",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2018-12-10 13:05:00-02","MO","MOBOT","101088419","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","oblongatum","Anthurium oblongatum","Schott ex Endl.",NA,NA,"Juan P. Rebolledo|Ra","Rebolledo s.n.","Colombia","Valle del Cauca","Yotoco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2009-06-25 21:28:00-03","MO","MOBOT","2788262","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"Anonymous","Anonymous s.n.","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","922975","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,"T.B. Croat","Vidal","Vidal 6649","Brazil","Rio de Janeiro",NA,"Parque nacional da Serra dos Orgaos",NA,NA,NA,NA,NA,NA,"1953","3",NA,"South America",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2012-08-19 05:12:00-03","MO","MOBOT","922976","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"F. Segadas-Vianna|et al.","Segadas-Vianna 1013","Brazil","Rio de Janeiro",NA,"Cabo Frio Co., Arraial do Cabo, Pontal beach",NA,NA,NA,NA,NA,NA,"1953","7","11","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2015-05-28 09:19:00-03","MO","MOBOT","100532253","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"Anonymous","Anonymous s.n.","Brazil",NA,NA,"(native to Brazil fide Engler)","1",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2018-12-10 13:05:00-02","MO","MOBOT","101089567","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"Unknown","Unknown 1617","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","1180203","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"Thomas B. Croat","Croat 79434","Brazil",NA,NA,"Rio de Janiero, Petropolis; cultivated by Wally Berg, Sarasota, FL.",NA,NA,NA,NA,NA,NA,"1996","11","12","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2014-07-28 11:56:00-03","MO","MOBOT","1388529","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,"Thomas B. Croat (MO)","Thomas B. Croat","Croat 83620","Brazil","Rio de Janeiro",NA,"Colllected in vic. of Rio de Janeiro; Cultivated at Missouri Botanical Garden, Received from Selby Gardens as 63-75-17 in May 1987. Description prepared from living collection in MO greenhouse 1/21/00.","1",NA,NA,NA,NA,NA,"2000","1","18","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","2736197","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"Thomas B. Croat","Croat 84880","Brazil",NA,NA,"Originally from Brazil. Cultivated by Selby Gardens #63-75-19.",NA,NA,NA,NA,NA,NA,"2001","3","16","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2011-03-02 09:03:00-03","MO","MOBOT","2788263","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,"T. Croat","Kenneth M. Nagata","Nagata 2796","Brazil","Rio de Janeiro",NA,"From Field Mus. Nat. Hist., Chicago. Orig. coll. in Brazil, Rio de Janeiro, Municipio Petropolis; road from Araras to Vale de Videiras, 5 km from Malta.",NA,NA,NA,NA,NA,NA,"1984","1","4","South America",NA,NA,NA,NA,"1120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2009-06-25 21:28:00-03","MO","MOBOT","2788264","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"Anonymous","Anonymous s.n.","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","2788265","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,"T. Croat","W. Wayt Thomas","Thomas 6128","Brazil","Espírito Santo",NA,"Mun. Guarapari, 6 km N of Guarapari. Open restinga and adjacent restinga forest.",NA,NA,"-40.48333","-20.61666",NA,NA,"1988","2","24","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","2788267","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"Wilson Boone","Boone 1312","Brazil","Espírito Santo",NA,"Santa Teresa, São João de Petrópolis, Mata da E.A.F.S.T.",NA,NA,NA,NA,NA,NA,"1985","11","12","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","2788274","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"* RESTINGA","RESTINGA 1436","Brazil","Rio de Janeiro",NA,"Cabo Frio Co., Arraial do Cabo. Pontal beach.",NA,NA,NA,NA,NA,NA,"1953","7",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2018-05-11 05:21:00-03","MO","MOBOT","2982640","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,"E.G. Gonçalves","C. M. Sakuragui","Sakuragui 538","Brazil","Rio de Janeiro",NA,"Parati. Cerca de 1 km da cidade em direção ao Rio de Janeiro. Floresta degradada e inundada. Muitas árvores com bromélias e orquídeas.",NA,NA,NA,NA,NA,NA,"1995","10","26","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2009-06-25 21:30:00-03","MO","MOBOT","3004574","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,"T. Croat","Anonymous","Anonymous s.n.","Brazil",NA,NA,"Cult. at M.B.G.",NA,NA,NA,NA,NA,NA,"1892",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2015-02-01 11:36:00-02","MO","MOBOT","3004928","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,"T. Croat","Dorothy Araujo|N.C. Maciel","Araujo 4406","Brazil","Rio de Janeiro",NA,"Mun. de Macaé, Restinga de Cabiú. próx. ao Canal Macaé-Campos, na mata de restinga.",NA,NA,NA,NA,NA,NA,"1981","5","5","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","3004966","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"* COSORI","COSORI 133","Brazil","Rio de Janeiro",NA,"Mun. de Nitero: Itaipu, Morro de Andorinhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","359672","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"Thomas B. Croat","Croat 61993","Brazil","Rio de Janeiro",NA,"Sitio Burle-Marx, Barra de Guaratiba; Araceae cultivated by Roberto Burle-Marx; About 15 km South of Campo Grande; About 21 km Southeast of Santa Cruz.","2",NA,"-43.561944","-23.041478",NA,NA,"1986","8","5","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-46",NA,NA,NA,NA
"179","2012-05-10 17:46:00-03","MO","MOBOT","366821","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,"T. Croat","E.S.F. da Rocha","Rocha 189","Brazil","Rio de Janeiro",NA,"Maciço da Pedra Branca, caminha para a Represa do Camorim.",NA,NA,NA,NA,NA,NA,"1980","9","29","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","366831","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"Casari","Casari 133","Brazil","Rio de Janeiro",NA,"Itaipu",NA,NA,NA,NA,NA,NA,"1980","1","8","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","366849","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"Araujo","Araujo 440","Brazil","Rio de Janeiro",NA,"Restinga de Cabiunas",NA,NA,NA,NA,NA,NA,"1981","5","5","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2012-04-13 08:46:00-03","MO","MOBOT","366854","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,"T. Croat","Harold E. Strang","Strang 465","Brazil","Rio de Janeiro",NA,"Guanabara, Copacabana, Morro de São João.","1",NA,NA,NA,NA,NA,"1963","1","5","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","366859","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,"T. Croat","LIRA","LIRA 377","Brazil","Rio de Janeiro",NA,"Alto da Boa Vista, Horto da FEEMA, caminho .. Geonoma.",NA,NA,NA,NA,NA,NA,"1981","11","10","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","368573","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,"T. Croat","Jan C. Lindeman","Lindeman 5725","Brazil","Paraná",NA,"Praia do Leste, restinga ca. 300 m from beach, in margin of woodlet.",NA,NA,NA,NA,NA,NA,"1967","7","20","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2008-05-27 22:02:00-03","MO","MOBOT","374768","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,"T. Croat","Gert G. Hatschbach","Hatschbach 28534","Brazil","Paraná",NA,"Barra do Sai (Mun. Guaratuba) Paraná.",NA,NA,NA,NA,NA,NA,"1971","12","27","South America",NA,NA,NA,NA,"3.00000000","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2008-05-27 22:02:00-03","MO","MOBOT","922955","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,"T.B. Croat","Engler","Engler 8","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2012-08-19 05:12:00-03","MO","MOBOT","922956","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"F. Segadas-Vianna|et al.","Segadas-Vianna 1015","Brazil","Rio de Janeiro",NA,"Cabo Frio Co., Arraial do Cabo, Pontal beach.",NA,NA,NA,NA,NA,NA,"1953","7","11","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2012-08-19 05:12:00-03","MO","MOBOT","922957","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"F. Segadas-Vianna|et al.","Segadas-Vianna 1014","Brazil","Rio de Janeiro",NA,"Cabo Frio Co., Arraial do Cabo, Pontal beach",NA,NA,NA,NA,NA,NA,"1953","7","11","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","922958","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"TRINTA","TRINTA 1389","Brazil",NA,NA,"G.B., Barra da Tijuca",NA,NA,NA,NA,NA,NA,"1968","2","13","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2012-08-19 05:12:00-03","MO","MOBOT","922959","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"F. Segadas-Vianna|et al.","Segadas-Vianna 1436","Brazil","Rio de Janeiro",NA,"Cabo Frio Co., Arraial do Cabo, Pontal Beach",NA,NA,NA,NA,NA,NA,"1953",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2012-08-19 05:12:00-03","MO","MOBOT","922960","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"F. Segadas-Vianna|et al.","Segadas-Vianna 1033A","Brazil","Rio de Janeiro",NA,"Sao Joao da Barra Co., 9 km of Sao Joao da Barra town.",NA,NA,NA,NA,NA,NA,"1953","9","10","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2008-05-27 22:02:00-03","MO","MOBOT","922961","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,"T.B. Croat","Apparicio P. Duarte","Duarte 3738","Brazil","Rio de Janeiro",NA,"cult. Jard. Bot. do R. de Jan.",NA,NA,NA,NA,NA,NA,"1952","8",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","922962","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"Jorge P. Carauta|et al.","Carauta 3342","Brazil","Rio de Janeiro",NA,"pedreira da Rua Sara Vilela, base da Serra da Carioca",NA,NA,NA,NA,NA,NA,"1979","12","6","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2015-01-24 13:40:00-02","MO","MOBOT","922963","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"Gustavo Martinelli","Martinelli 4919","Brazil","Rio de Janeiro",NA,"Praia de Restingas, Carapela",NA,NA,NA,NA,NA,NA,"1978","9","12","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2015-01-25 16:41:00-02","MO","MOBOT","922964","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"E. Pereira","Pereira 4078","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"1958","7","15","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2012-08-19 05:12:00-03","MO","MOBOT","922969","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"F. Segadas-Vianna|et al.","Segadas-Vianna 1012","Brazil","Rio de Janeiro",NA,"Cabo Frio Co., Arraial do Cabo, Pontal beach",NA,NA,NA,NA,NA,NA,"1953","7","7","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2012-08-19 05:12:00-03","MO","MOBOT","922970","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"F. Segadas-Vianna|et al.","Segadas-Vianna 1437","Brazil","Rio de Janeiro",NA,"Cabo Frio Co., Arraial do Cabo, Pontal beach",NA,NA,NA,NA,NA,NA,"1953",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2012-08-19 05:12:00-03","MO","MOBOT","922971","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"F. Segadas-Vianna|et al.","Segadas-Vianna 1434","Brazil","Rio de Janeiro",NA,"Cabo Frio Co., Arraial do Cabo, Pontal beach",NA,NA,NA,NA,NA,NA,"1953",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2012-08-19 05:12:00-03","MO","MOBOT","922972","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"F. Segadas-Vianna|et al.","Segadas-Vianna 1011","Brazil","Rio de Janeiro",NA,"Cabo Frio Co., Arraial do Cabo, Pontal beach",NA,NA,NA,NA,NA,NA,"1953","7","7","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2015-12-31 22:35:00-02","MO","MOBOT","922974","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"F. Segadas-Vianna","Segadas-Vianna 718","Brazil","Rio de Janeiro",NA,"Cabo Frio Co., Arraial do Cabo, Cabo Frio Island",NA,NA,NA,NA,NA,NA,"1953","8","8","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2012-08-19 05:12:00-03","MO","MOBOT","922977","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"F. Segadas-Vianna|et al.","Segadas-Vianna 1432","Brazil","Rio de Janeiro",NA,"Cabo Frio Co., Arraial do Cabo, Pontal beach",NA,NA,NA,NA,NA,NA,"1953",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2008-05-27 22:02:00-03","MO","MOBOT","922978","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"Vidal","Vidal 2098","Brazil","Rio de Janeiro",NA,"colhide nas matas da localidad Barrozo (proximo ao Morro deos Caralos), em Oherezopoliso, Serroa dos orgaos",NA,NA,NA,NA,NA,NA,"1952",NA,NA,"South America",NA,NA,NA,NA,"970.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2008-06-26 03:32:00-03","MO","MOBOT","922979","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"Gustavo Martinelli","Martinelli 521","Brazil","Rio de Janeiro",NA,"Matas do Rio Imbe",NA,NA,NA,NA,NA,NA,"1974","11","1","South America",NA,NA,NA,NA,"30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2018-12-10 13:05:00-02","MO","MOBOT","101088024","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"M. A. Nadruz Coelho|et al.","Nadruz Coelho 1354","Brazil","Rio de Janeiro","Mangaratiba",NA,NA,NA,"-44.040599822998","-22.9596996307373","17272","auto",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2018-12-10 13:05:00-02","MO","MOBOT","101086260","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"E.L.M. Catharino|et al.","Catharino 2009","Brazil","São Paulo","São Sebastião",NA,NA,NA,"-45.4099998474121","-23.7600002288818","41977","auto",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2011-03-14 17:02:00-03","MO","MOBOT","3004930","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum alienigenum","Engl.",NA,NA,"H.W. Schott","Schott 564","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1817",NA,NA,"South America",NA,NA,NA,"alienigenum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2009-06-25 21:30:00-03","MO","MOBOT","3004927","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum leptostachyum","(Schott) Engl.",NA,NA,"Anonymous","Anonymous s.n.","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"leptostachyum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2011-03-14 17:02:00-03","MO","MOBOT","3004931","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum leptostachyum","(Schott) Engl.",NA,NA,"H.W. Schott","Schott 414","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1817",NA,NA,"South America",NA,NA,NA,"leptostachyum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2011-03-14 17:02:00-03","MO","MOBOT","3004932","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum leptostachyum","(Schott) Engl.",NA,NA,"H.W. Schott","Schott 415","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1817",NA,NA,"South America",NA,NA,NA,"leptostachyum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2009-06-25 21:28:00-03","MO","MOBOT","2788260","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum vellozianum","(Schott) Engl.",NA,NA,"Anonymous","Anonymous s.n.","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"vellozianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
