"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","individualCount","fieldNumber","infraspecificEpithet"
"150","2015-09-04 21:04:52-03","MNHN","RECOLNAT_MNHN_P","P05128504","PreservedSpecimen",NA,"Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Smith, L.B.|Reitz, R.","1956","12","21","Brasil","Santa Catarina","Caçador","15km northeast of Caçador.","-51.0149993896484","-26.7752990722656",NA,NA,NA,NA,"P05128504","P05128504_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05128504' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"38516","auto",NA,NA,NA,"8986",NA
"151","2015-09-04 21:04:52-03","MNHN","RECOLNAT_MNHN_P","P05128505","PreservedSpecimen",NA,"Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Smith, L.B.|Klein, R.M.","1971","11","29","Brasil","Santa Catarina","Lebon Régis","1 km south of São Sebastião.","-50.6953010559082","-26.9288997650146",NA,NA,NA,NA,"P05128505","P05128505_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05128505' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"33793","auto",NA,NA,NA,"15516",NA
"152","2015-09-04 21:04:52-03","MNHN","RECOLNAT_MNHN_P","P05128503","PreservedSpecimen",NA,"Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Reitz, R.|Klein, R.","1957","9","5","Brasil","Santa Catarina","Campo Alegre","Morro do Iquererim.","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"P05128503","P05128503_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05128503' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"37493","auto",NA,NA,NA,"4783",NA
"153","2015-09-04 21:04:52-03","MNHN","RECOLNAT_MNHN_P","P05128506","PreservedSpecimen",NA,"Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Hatschbach, G.","1966","10","19","Brasil","Paraná","Palmas","Sta. Barbara.","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"P05128506","P05128506_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05128506' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"46666","auto",NA,NA,NA,"15012",NA
"154","2020-12-11 11:38:26-03","UFMG","BHCB","134532","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Dreveck, S; Verdi, M; Godoy, MB","2008","02","25","Brasil","Santa Catarina","São Cristovão do Sul","FOM.","-50.400278","-27.269722","-50.400278","-27.269722",NA,"993",NA,NA,NA,NA,NA,"269","Southern America",NA,NA,"Botão floral. Florística IFFSC 453.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-11 11:38:26-03","UFMG","BHCB","10706","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Hatschbach, G; Ribas, OS","1994","11","24","Brasil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61347","Southern America",NA,NA,NA,"Dicotyledon",NA,"30776","auto",NA,NA,NA,NA,NA
"156","2021-02-11 17:20:09-03","UFPR","UPCB","78737","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Meyer, F. S.","Romão, G.O.","2006","09","04","Brasil","Paraná","Campina Grande do Sul","Pico Caratuva, Fazenda Pico Paraná, acesso por estrada de terra com 8Km a partir da saída da BR-116 no Km 46-47, antes do Rio Tucum. Ao longo da trilha, 1700-1850msm. Campo rupestre com grandes blocos de rocha e predomínio de arbustos; bastante íngreme,","-48.831","-25.239","-48.831","-25.239",NA,NA,"UPCB0020399","UPCB0020399","2013","12","04","1553",NA,NA,NA,"Arbusto 1m alt.; corola branca, estames amarelos..",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-02-11 17:20:09-03","UFPR","UPCB","80442","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Goldenberg, R.","Romão, G.O.","2006","09","06","Brasil","Paraná","Campina Grande do Sul","Morro Camapuã; propriedade do sr. Agüilheiro, acesso por estrada de terra com 5km a partir da saída da BR-116 no Km 51-52, ca. 1Km do Posto do Tulha. Campo de altitude, com pouco afloramento rochoso e predomínio de gramíneas; solo arenoso úmido em torno d","-48.905","-25.248","-48.905","-25.248",NA,NA,"UPCB0020401","UPCB0020401","2014",NA,NA,"1588",NA,NA,NA,"Arbusto 2m alt.; flores brancas com estames amarelos..",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-11 17:20:09-03","UFPR","UPCB","81446","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Goldenberg, R.","Romão, G.O.","2006","09","06","Brasil","Paraná","Campina Grande do Sul","Morro do Camapuã; propriedade do sr. Aguilheiro, acesso por estrada de terra com 5km a partir da saída da BR-116 no Km 51-52, ca. 1km do Posto do Tulha. Campo de altitude, com pouco afloramento rochoso e predomínio de gramíneas; solo arenoso úmido em torn","-48.905","-25.248","-48.905","-25.248",NA,NA,"UPCB0020404","UPCB0020404","2013",NA,NA,"1588",NA,NA,NA,"Arbusto 2m alt.; flores brancas com estames amarelos..",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-11 17:20:09-03","UFPR","UPCB","81451","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Goldenberg, R.","Romão, G.O.","2006","11","03","Brasil","Rio Grande do Sul","São José dos Ausentes","Serra da Rocinha, próximo à divisa entre os Estados SC/RS; Mirante no alto da serra, ca. 16km de São José dos Ausente em direção a Timbé do Sul-Sc. 1237m.s.m. Campo de altitude em planalto úmido, com costão rochoso adjacente, constantemente sob forte infl","-49.953","-28.8","-49.953","-28.800",NA,NA,"UPCB0020407","UPCB0020407","2013",NA,NA,"1878",NA,NA,NA,"Arvoreta 2m alt.; corola branca, estames amarelos. Em costão rochoso..",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-02-11 17:20:09-03","UFPR","UPCB","81455","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Goldenberg, R.","Romão, G.O.","2006","10","30","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri, em direção ao Alto do Quiriri, morro com antena de rádio. Acesso pela rodovia SC-301, saída no Km 116 a 1,5km do posto policial. Estrada de terra com ca. 46km da rodovia SC-301, em direção à Fazenda Cizer. 1388m. Campo de altitude defron","-49.214","-26.168","-49.214","-26.168",NA,NA,"UPCB0020398","UPCB0020398","2013",NA,NA,"1735",NA,NA,NA,"Arbusto 1,5m alt.; corola branca a rosada, estames amarelos, frutos vináceos. Próximo à rochas..",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-02-11 17:20:09-03","UFPR","UPCB","81456","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Goldenberg, R.","Romão, G.O.","2006","10","30","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri, em direção ao Alto do Quiriri, morro com antena de rádio. Acesso pela rodovia SC-301, saída no Km 116 a 1,5km do posto policial. Estrada de terra com ca. 46km da rodovia SC-301, em direção à Fazenda Cizer. 1388m. Campo de altitude defron","-49.214","-26.168","-49.214","-26.168",NA,NA,"UPCB0020400","UPCB0020400","2013",NA,NA,"1745",NA,NA,NA,"Arbusto 2m alt.; frutos negros.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-02-11 17:20:09-03","UFPR","UPCB","65880","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Caddah, M.K.","Kozera, C.","2009","10","05","Brasil","Paraná","Palmas",NA,"-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"UPCB0020390","UPCB0020390","2009","11","11","3464",NA,NA,NA,"Arvoreta com cerca de 3m, flores brancas com estames amarelos. Em área de campos naturais, próxima a um pequeno capão de floresta..",NA,NA,"46666","auto",NA,NA,NA,NA,NA
"163","2021-02-11 17:20:09-03","UFPR","UPCB","46700","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Goldenberg, R.","Kozera, C.","2003","03","24","Brasil","Paraná","Guarapuava","Guarapuava/Entre Rios, perto do Rio São Jerônimo","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"UPCB0020402","UPCB0020402","2003","05",NA,"1946",NA,NA,NA,"Arbusto 2m, margem do rio São Jerônimo em trecho de encosta da floresta ombrófila mista..",NA,NA,"53832","auto",NA,NA,NA,NA,NA
"164","2021-02-11 17:20:09-03","UFPR","UPCB","9888","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Hatschbach, G.","Hatschbach, G.","1972","11","19","Brasil","Paraná","Palmas","Morro da Baliza","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"UPCB0020405","UPCB0020405","1973","02",NA,"30733",NA,NA,NA,"Arbusto, 3m, flor alva, anteras amarelas. Orla capão..",NA,NA,"46666","auto",NA,NA,NA,NA,NA
"165","2021-02-11 17:20:09-03","UFPR","UPCB","64540","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Reginato, M.","Reginato, M.","2007","09","26","Brasil","Paraná","Campina Grande do Sul","Pico Paraná.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"UPCB0020392","UPCB0020392","2009","01","01","775",NA,NA,NA,"Arbusto 1m, pétalas alvas e anteras amarelas. Floresta ombrófila densa..",NA,NA,"55154","auto",NA,NA,NA,NA,NA
"166","2021-02-11 17:20:09-03","UFPR","UPCB","6882","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, J.J.","Hatschbach, G.","1966","10","18","Brasil","Paraná","General Carneiro","Rio Lageado","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,"UPCB0020397","UPCB0020397","1968","03",NA,"14979",NA,NA,NA,"Arbusto, flor alva, anteras amarelas. Capão..",NA,NA,"33284","auto",NA,NA,NA,NA,NA
"167","2021-02-11 17:20:09-03","UFPR","UPCB","66692","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Goldenberg, R.","Vieira, F.C.S.","2005","09","07","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri.","-49.2655982971191","-26.1924991607666",NA,NA,"1000","1000","UPCB0020391","UPCB0020391","2007","01","01","1275",NA,NA,NA,"Terrestre. Arbusto, 1,5m. Campo altomontano. Corola branca..",NA,NA,"37493","auto",NA,NA,NA,NA,NA
"168","2021-02-11 17:20:09-03","UFPR","UPCB","52157","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Goldenberg, R.","Goldenberg, R.","2005","10","24","Brasil","Paraná","Campina Grande do Sul","Subida para o Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"UPCB0020403","UPCB0020403","2005","01","01","793",NA,NA,NA,"Arbusto 2m, botões com pétalas róseas, flores abertas com pétalas e estames amarelos. Floresta ombrófila densa. Alt.: 1450m s.n.m..",NA,NA,"55154","auto",NA,NA,NA,NA,NA
"169","2013-08-09 10:46:00-03","MO","MOBOT","100619502","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Balduino Rambo",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 55924","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Syntype","1",NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","3234474","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","G. Hatschbach","Gert G. Hatschbach","2004",NA,NA,"Brazil","Rio Grande do Sul",NA,"Serra da Rocinha, alto (Mun. São José dos Ausentes).",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"Hatschbach 78265","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","3234638","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","G. Hatschbach, 1.","J. Cordeiro","1999",NA,NA,"Brazil","Santa Catarina",NA,"Serra Quiriri, próximo á Torre de Rádio (Mun. Campo Alegre).",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,"Cordeiro 1713","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","3234835","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","G. Hatschbach","O.S. Ribas","2001",NA,NA,"Brazil","Santa Catarina",NA,"Serra Quiriri (Mun. Campo Alegre). Campo de altitude.",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,"Ribas 3651","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","3237979","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","G. Hatschbach","E.L. Barbosa","1999",NA,NA,"Brazil","Paraná",NA,"Morro Itapiroca, Fazenda Kielse (Mun. Campina Grande do Sul). Campo de altitude, junto a matinha nebular.",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"Barbosa 372","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2009-12-05 05:22:00-02","MO","MOBOT","3238095","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","J.J. Wurdack","Gert G. Hatschbach|O.S. Ribas","1994",NA,NA,"Brazil","Rio Grande do Sul",NA,"Fortaleza (mun. Cambará do Sul) Matinga da borda dos peraus.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"Hatschbach 61315","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2009-08-21 21:06:00-03","MO","MOBOT","3238185","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","J.J. Wurdack em XI.","Ronaldo Wasum|et al.","1995",NA,NA,"Brazil","Rio Grande do Sul",NA,"Cambará do Sul - Fortaleza, junto ao caminho.",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"Wasum 10775","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","3238296","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","G. Hatschbach","Gert G. Hatschbach","1969","9","25","Brazil","Paraná",NA,"Serra Ititicaquire, Abrigo (mun Campina Grande do Sul). Matinha nebular.",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,"Hatschbach 22231","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","3238443","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","J.J. Wurdack","Lyman B. Smith","1956","11","8","Brazil","Santa Catarina",NA,"Mun. Campo Alegre: Alpine campo, Morro Iquererim.",NA,NA,NA,NA,"1300.00000000","1500.00000000",NA,NA,NA,NA,NA,"Smith 7406","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","3395058","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","John J. Wurdack, XII.","Ronaldo Wasum","1986",NA,NA,"Brazil","Rio Grande do Sul",NA,"Cambará do Sul - Fortaleza.",NA,NA,NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,"Wasum 2118","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-06-22 14:18:49-03","UNESP-IBILCE","SJRP","13862","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","O.S. Ribas","J.M. Silva",NA,NA,NA,"Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, subida do Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Arbusto 2 m, flor alva, anteras amarelas;","Tracheophyta","Myrtales","55154","auto","Magnoliopsida",NA,NA,NA,NA
"180","2019-06-12 09:07:06-03","UFSM","HDCF","6867","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Figueira, M","Figueira, M; Schindler, B","2013","11","30","Brasil","Rio Grande do Sul","Cambará do Sul","Parque Nacional dos Aparados da Serra","-50.077222","-29.16","-50.077222","-29.16",NA,NA,NA,NA,"2013",NA,NA,"222","América",NA,NA,"Arbusto, ocasional, em área aberta, aproximadamente 1 m de alt., frutos globosos, vináceos; Floresta Ombrófila Mista do Domínio Atlântico, relevo suave",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2016-09-05 16:02:55-03","UFSM","HDCF","1076","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Sobral, M.","Longhi, S. J.","1982","04","03","Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,"1985","12","17","312","América",NA,NA,"Coleta no início do canyon",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"182","2020-06-25 16:06:19-03","FUVATES","HVAT","4070","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","E. Freitas","E. Freitas","2012","09","08","Brasil","Rio Grande do Sul","Cambará do Sul","Cânion Fortaleza.","-49.957778","-29.066944","-49º57'28''W","-29º4'1''S",NA,NA,"HVAT00004070",NA,"2012","09","27","866",NA,NA,NA,"arvoreta da mata nebular; borda do canion",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-09-12 05:00:02-03","US","US","2323140","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"R. Reitz & D. Klein","1957","9","5","Brazil","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"1300",NA,"US01918335","US01918335_01 US01918335_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","37493","auto","Dicotyledonae",NA,"1",NA,NA
"184","2020-09-12 05:00:02-03","US","US","2566940","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"G. Hatschbach","1966","10","19","Brazil","Paraná","Palmas","Sta. Barbara","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"US01918317","US01918317_01 US01918317_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","46666","auto","Dicotyledonae",NA,"1",NA,NA
"185","2020-09-12 05:00:02-03","US","US","2323082","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"L. Smith & R. M. Klein","1957","3","17","Brazil","Santa Catarina","Lages","Pinheiral, Estrada da Rodagem Federal, km 3 south of Lajes","-50.326099395752","-27.8160991668701",NA,NA,"900","950","US01918338","US01918338_01 US01918338_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","70701","auto","Dicotyledonae",NA,"1",NA,NA
"186","2020-09-12 05:00:02-03","US","US","3068046","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"R. Wasum & V. Wasum","1986","10","25","Brazil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,"1050",NA,"US01918316","US01918316_01 US01918316_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","30776","auto","Dicotyledonae",NA,"1",NA,NA
"187","2020-09-12 05:00:02-03","US","US","2404796","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"R. Reitz & D. Klein","1960","9","3","Brazil","Santa Catarina","São Francisco do Sul","Morro do Campo Alegre","-48.6380996704102","-26.2432994842529",NA,NA,"1300",NA,"US01918329","US01918329_01 US01918329_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","23627","auto","Dicotyledonae",NA,"1",NA,NA
"188","2020-09-12 05:00:02-03","US","US","2450684","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"R. Reitz & D. Klein","1962","10","30","Brazil","Santa Catarina","Curitibanos","Orla de Pinhal","-50.584400177002","-27.2828006744385",NA,NA,"900",NA,"US01918328","US01918328_01 US01918328_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","25987","auto","Dicotyledonae",NA,"1",NA,NA
"189","2020-09-12 05:00:02-03","US","US","2323071","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"L. Smith & R. Reitz","1957","1","16","Brazil","Santa Catarina","São Joaquim","Source of Rio Capivaras, Serra do Oratório, 10km east of Bom Jardim da Serra (Cambajuva)","-49.9317016601562","-28.2938995361328",NA,NA,"1200",NA,"US01918337","US01918337_01 US01918337_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","48290","auto","Dicotyledonae",NA,"1",NA,NA
"190","2020-09-12 05:00:02-03","US","US","2404802","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"R. Reitz & D. Klein","1960","10","7","Brazil","Santa Catarina","São Francisco do Sul","Morro do Campo Alegre","-48.6380996704102","-26.2432994842529",NA,NA,"1300",NA,"US01918326","US01918326_01 US01918326_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","23627","auto","Dicotyledonae",NA,"1",NA,NA
"191","2020-09-12 05:00:02-03","US","US","2568151","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"G. Hatschbach","1966","10","18","Brazil","Paraná","General Carneiro","Rio Lageado","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,"US01918312","US01918312_01 US01918312_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","33284","auto","Dicotyledonae",NA,"1",NA,NA
"192","2020-09-12 05:00:02-03","US","US","2323080","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"L. Smith & R. M. Klein","1956","12","9","Brazil","Santa Catarina","Campo Alegre","Slopes of Morro Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"1300","1500","US01918325","US01918325_01 US01918325_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","37493","auto","Dicotyledonae",NA,"1",NA,NA
"193","2020-09-12 05:00:02-03","US","US","3309905","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"G. Hatschbach & O. S. Ribas","1994","11","24","Brazil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,"1000",NA,"US01918321","US01918321_01 US01918321_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","30776","auto","Dicotyledonae",NA,"1",NA,NA
"194","2020-09-12 05:00:02-03","US","US","2323144","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"R. Reitz & D. Klein","1958","9","18","Brazil","Santa Catarina","Bom Jardim da Serra","Serra do Oratório","-49.624698638916","-28.3369007110596",NA,NA,"1500",NA,"US01918330","US01918330_01 US01918330_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","32577","auto","Dicotyledonae",NA,"1",NA,NA
"195","2020-09-12 05:00:02-03","US","US","2323079","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"L. Smith & R. Reitz","1956","12","21","Brazil","Santa Catarina","Caçador","15 km northeast of Caçador","-51.0149993896484","-26.7752990722656",NA,NA,"950","1100","US01918336","US01918336_01 US01918336_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","38516","auto","Dicotyledonae",NA,"1",NA,NA
"196","2020-09-12 05:00:02-03","US","US","2649751","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"L. Smith & R. M. Klein","1971","11","29","Brazil","Santa Catarina","Lebon Régis","1 km south of São Sebastião","-50.6953010559082","-26.9288997650146",NA,NA,NA,NA,"US01918324","US01918324_01 US01918324_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","33793","auto","Dicotyledonae",NA,"1",NA,NA
"197","2020-09-12 05:00:02-03","US","US","2323081","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"L. Smith & R. M. Klein","1956","11","8","Brazil","Santa Catarina","Campo Alegre","Morro Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"1300","1500","US01918339","US01918339_01 US01918339_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","37493","auto","Dicotyledonae",NA,"1",NA,NA
"198","2020-09-12 05:00:02-03","US","US","2676430","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"G. Hatschbach","1972","11","18","Brazil","Santa Catarina","Matos Costa","Entre S. Miguel e Matos Costa","-51.1483001708984","-26.4731006622314",NA,NA,NA,NA,"US01918334","US01918334_01 US01918334_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","17656","auto","Dicotyledonae",NA,"1",NA,NA
"199","2020-09-12 05:00:02-03","US","US","3074346","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"R. Wasum & Students","1986","11","8","Brazil","Rio Grande do Sul","Cambará do Sul","Pedra do Segredo","-50.1446990966797","-29.0478000640869",NA,NA,"1000",NA,"US01918314","US01918314_01 US01918314_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","30776","auto","Dicotyledonae",NA,"1",NA,NA
"200","2020-09-12 05:00:02-03","US","US","2450682","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"R. Reitz & D. Klein","1962","10","27","Brazil","Santa Catarina","Matos Costa",NA,"-51.1483001708984","-26.4731006622314",NA,NA,"1200",NA,"US01918327","US01918327_01 US01918327_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","17656","auto","Dicotyledonae",NA,"1",NA,NA
