"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","typeStatus","recordNumber","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","eventTime","fieldNumber"
"199","2020-08-26 10:49:58-03","MCN-FZBRS","HAS","74111","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","Legr.","Mattos, J.","1988",NA,NA,"Camargo, O.","1976","04",NA,"Brasil","Rio Grande do Sul","Torres","Na parte oeste da Lagoa Jacaré","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0074111",NA,"No mato. Arvoreta 4m de altura. Estéril","Magnoliophyta",NA,NA,"1200",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"200","2020-08-26 10:49:58-03","MCN-FZBRS","HAS","74146","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","Legr.",NA,NA,NA,NA,"Silveira, N.","1984","06",NA,"Brasil","Rio Grande do Sul","Torres","Próximo a Lagoa do Jacaré","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0074146",NA,"Árvore com ca 10m de altura","Magnoliophyta",NA,NA,"1422",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"201","2020-08-26 10:49:58-03","MCN-FZBRS","HAS","74142","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","Legr.",NA,NA,NA,NA,"Frosi, R.","1985","09",NA,"Brasil","Rio Grande do Sul","Torres","Próximo a Lagoa Jacaré","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0074142",NA,"Ca de 15m de altura","Magnoliophyta",NA,NA,"486",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"202","2020-08-26 10:49:58-03","MCN-FZBRS","HAS","74145","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","Legr.","Mattos, J.","1981",NA,NA,"Camargo, O.","1977","10",NA,"Brasil","Rio Grande do Sul","Torres","Roça da Estância na Serra","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0074145",NA,"No mato denso. Árvore com ca de 10m de altura, frutos maduras de cor alaranjados","Magnoliophyta",NA,NA,"5340",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"203","2020-08-26 10:49:58-03","MCN-FZBRS","HAS","74144","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","Legr.","Legrand, D.","1967",NA,NA,"Klein, R.M.","1967","08",NA,"Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"250","250","HAS0074144",NA,"Mata, árvore 30m, flor branca","Magnoliophyta",NA,NA,"7549",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"204","2020-08-26 10:49:58-03","MCN-FZBRS","HAS","74147","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","Legr.","Legrand, D.","1967",NA,NA,"Klein, R.M.","1967","09",NA,"Brasil","Santa Catarina","Florianópolis","Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"HAS0074147",NA,"Mata. Árvore 25m de alt, flor branca","Magnoliophyta",NA,NA,"7595",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"205","2020-08-26 10:49:58-03","MCN-FZBRS","HAS","74143","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","Legr.","Legrand, D.","1975",NA,NA,"Bresolin, A.","1973","11",NA,"Brasil","Santa Catarina","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"400","400","HAS0074143",NA,"Mata, árvore 12m de altura","Magnoliophyta",NA,NA,"962",NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA
"206","2019-11-21 10:11:35-03","IBt","SP","262812","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Kawasaki, ML","1994",NA,NA,"Anunciação, EA; D'El Rei Souza, ML; Silva, EL","1993","08","27","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, caminho do Imperador, mata de encosta","-47.25","-24.55","-47.25","-24.55",NA,NA,"SP007205","SP007205","Árvore ca. 13m alt., corola alva, anteras castanhas quando velhas",NA,NA,NA,"326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-21 10:11:35-03","IBt","SP","313240","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand",NA,NA,NA,NA,"Sakai, L; et al.","1995","02","09","Brasil","São Paulo","Eldorado","Caverna do Diabo","-48.392083","-24.646639","-48.392083","-24.646639",NA,NA,"SP020601","SP020601",NA,NA,NA,NA,"32712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-21 10:11:35-03","IBt","SP","313240a","Extra","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand",NA,NA,NA,NA,"Sakai, L; et al.","1995","02","09","Brasil","São Paulo","Eldorado","Caverna do Diabo","-48.392083","-24.646639","-48.392083","-24.646639",NA,NA,"SP020602","SP020602",NA,NA,NA,NA,"32712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-21 10:11:35-03","IBt","SP","346389","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Kawasaki, ML","2001",NA,NA,"Sano, PT; Mamede, MCH; Fernandes, I; Nunes, JVC; Rimoli, J","1991","09","21","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para a Figueira Grande","-47.25","-24.55","-47.25","-24.55",NA,NA,"SP007201","SP007201","Árvore 10m alt., frutos imaturos verdes",NA,NA,NA,"68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-21 10:11:35-03","IBt","SP","330669","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Giaretta, A","2017","10",NA,"Brina, AE; Costa, LV","1995","12","12","Brasil","Minas Gerais","Matozinhos","APA CArste de Lagoa Santa, Fazenda Cauaia. Mata semidecídua.","-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,NA,"BHCB 36377",NA,NA,NA,"s.n.",NA,NA,NA,"20503","auto",NA,NA,NA,NA,NA
"211","2019-11-21 10:11:35-03","IBt","SP","138150","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata octocostata","D.Legrand","Legrand, D","1969","08",NA,"Hatschbach, G","1967","10","20","Brasil","Paraná","Guaraqueçaba","Rio do Cedro.","-48.3288993835449","-25.3066997528076",NA,NA,"50","50","SP028179","SP028179","Árvore 20m alt., tronco 35cm diam., casca avermelhada, lisa como de Psidium litorale. Mata pluvial encosta de morro.",NA,NA,NA,"17521",NA,NA,"octocostata","37295","auto",NA,NA,NA,NA,NA
"212","2019-11-21 10:11:35-03","IBt","SP","64299","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Legrand, D","1960",NA,NA,"Reitz, R; Klein, RM","1959","10","23","Brasil","Santa Catarina","Blumenau","Morro Spitzkopf","-49.0661010742188","-26.9193992614746",NA,NA,"650","650","SP001334","SP001334","Árvore 10 m alt. Fruto maduro vermelho",NA,NA,"Paratype","9233",NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"213","2019-11-21 10:11:35-03","IBt","SP","333368","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Kawasaki, ML","1999",NA,NA,"Moraes, FAL","1998","07","02","Brasil","São Paulo","Campinas","Parque do IAC","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SP020610","SP020610",NA,NA,NA,NA,"9",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"214","2019-11-21 10:11:35-03","IBt","SP","332224","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Kawasaki, ML","1999",NA,NA,"Moraes, FAL","1998","11","16","Brasil","São Paulo","Campinas","Parrque do IAC. Cultivada sob outras árvore","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SP020609","SP020609",NA,NA,NA,NA,"79",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"215","2019-11-21 10:11:32-03","IBt","SP","244380","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Melo, MMRF",NA,NA,NA,"Melo, MMRF; Ferreira, V","1988","07","25","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"771",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"216","2019-11-21 10:11:35-03","IBt","SP","268701","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Kawasaki, ML","1999",NA,NA,"Anunciação, EA; Rossi, L","1993","10","28","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Caminho do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP007200","SP007200","Árvore ca. 7m, frutos imaturos verdes, maduros amarelos",NA,NA,NA,"387",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"217","2019-11-21 10:11:32-03","IBt","SP","251437","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Kawasaki, ML","1999",NA,NA,"Pereira, DF; Rossi, L; Gomes da Silva, SJ; Sugiyama, M; Ferreira, S","1991","08","13","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Caminho do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP007203","SP007203","Árvore ca. 7,0m alt., DAP 10,0 cm, caule avermelhado, frutos imaturos verdes, hipanto costado",NA,NA,NA,"48",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"218","2019-11-28 09:18:17-03","IBt","SP","309937","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Kawasaki, ML",NA,NA,NA,"Melo, MMRF; Oliveira, RJ","1995","06","14","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1258",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"219","2019-11-21 10:11:32-03","IBt","SP","251459","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Kawasaki, ML","1999",NA,NA,"Rossi, L; Gomes da Silva, SJ; Ferreira, S; Pereira, DF; Sugiyama, M","1991","08","14","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Proximidades do alojamento, trilha para o caminho do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP007204","SP007204","Árvore, tronco pardo avermelhado, 8,0m alt., DAP 15cm, frutos imaturos verde claros, costados, amarelos quando maduros, atingindo 6,0cm de comprimento",NA,NA,NA,"918",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"220","2019-11-21 10:11:32-03","IBt","SP","245810","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Kawasaki, ML","1999",NA,NA,"Gomes da Silva, SJ; Mamede, MCH; Cordeiro, I; Nagatami, Y; Piacentin, EP","1990","09","21","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para a Figueira Grande, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP007202","SP007202","Árvore do dossel ca. 20,0m alt., DAP ca. 15cm, botões esverdeados",NA,NA,NA,"42",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"221","2019-11-21 10:11:35-03","IBt","SP","329447","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Kawasaki, ML",NA,NA,NA,"Fávero, OA; Born, GCC; Prado, DM","1992","11","10","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha do rio Verde para a Cachoeira do Guilherme, no caminho para Brasília","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"585",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"222","2019-11-21 10:11:35-03","IBt","SP","321060","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Kawasaki, ML","1995",NA,NA,"Árbocz, GF","1994","08","04","Brasil","São Paulo","Ribeirão Grande","Fazenda Intervales, Base São Pedro. Caminho entre São Pedro e Limão pela estrada velha","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"SP028178","SP028178",NA,NA,NA,NA,"561",NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA
"223","2019-11-21 10:11:35-03","IBt","SP","313856","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand",NA,NA,NA,NA,"Vieira, J","1995","12","10","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"SP020600","SP020600",NA,NA,NA,NA,"Saibadela1032",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"224","2019-11-21 10:11:35-03","IBt","SP","138150","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata octocostata","D.Legrand","Legrand, D","1969","08",NA,"Hatschbach, G","1967","10","20","Brasil","Paraná","Guaraqueçaba","Rio do Cedro.","-48.3288993835449","-25.3066997528076",NA,NA,"50","50","SP028179","SP028179","Árvore 20m alt., tronco 35cm diam., casca avermelhada, lisa como de Psidium litorale. Mata pluvial encosta de morro.",NA,NA,NA,"17521",NA,NA,"octocostata","37295","auto",NA,NA,NA,NA,NA
