"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","stateProvince","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber"
"1191","2020-10-16 10:36:06-03","UFG","HJ","6528","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Alba E. Ramos","Ramos, A.E.","2010","08","12","Brasil","Gameleira De Goiás","Zona Rural.",NA,NA,NA,NA,NA,NA,"HJ00006528","HJ00006528","2191",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","2020-04-15 09:23:18-03","UFG","HJ","2857","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Guilherme, F.A.G.","2007","08","16","Brasil","Jataí","PCH Jataí.","-51.708056","-17.973056","51º42'29''W","17º58'23''S","700","700","HJ00002857","HJ00002857","795",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193","2020-10-16 10:36:06-03","UFG","HJ","298","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Luzia Francisca de Souza","Souza, L.F.","2000","08","14","Brasil","Jataí","41 BIMTZ.","-51.711944","-17.900278","51º42'43''W","17º54'1''S","700","700","HJ00000298","HJ00000298","298",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","2020-04-15 09:23:18-03","UFG","HJ","1422","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Luzia Francisca de Souza","Souza, L.F.","2007","09","28","Brasil","Jataí","UFG, Campus Jatobá.","-51.717222","-17.923056","51º43'2''W","17º55'23''S","700","700","HJ00001422","HJ00001422","3384",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,"2014","05","27",NA,NA,NA,NA
"1195","2020-10-16 10:36:06-03","UFG","HJ","6962","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","João Larocca; G.G. Ferreira","Larocca, J.; Ferreira, G.G.; Grala, F.","2012","08","29","Brasil","Acreúna","BR 060","-50.245","-17.274167","50º14'42''W","17º16'27''S","650","650","HJ00006962","HJ00006962","78",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","2020-04-15 09:23:18-03","UFG","HJ","1420","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Luzia Francisca de Souza","Souza, L.F.","2007","11","12","Brasil","Jataí","UFG, Campus Jatobá.","-51.717222","-17.923056","51º43'2''W","17º55'23''S","700","700","HJ00001420","HJ00001420","3382",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,"2014","05","27",NA,NA,NA,NA
"1197","2020-10-16 10:36:06-03","UFG","HJ","64","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Luzia Francisca de Souza","Souza, L.F.","2003","06","01","Brasil","Jataí","UFG, Campus Jatobá, Roda dágua.","-51.717222","-17.923056","51º43'2''W","17º55'23''S","700","700","HJ00000064","HJ00000064","64",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","2020-04-15 09:23:18-03","UFG","HJ","1423","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Luzia Francisca Souza","Souza, L.F.","2007","09","14","Brasil","Jataí","Zooflora.","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,"HJ00001423","HJ00001423","3385",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,"75073","auto","2014","05","27",NA,NA,NA,NA
"1199","2020-04-15 09:23:18-03","UFG","HJ","2858","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Guilherme, F.A.G.; Bernasol, WP; Batista, NTF","2007","08","09","Brasil","Aparecida do Rio Doce","PCH Irara.","-51.086944","-18.135833","51º5'13''W","18º8'9''S","546","546","HJ00002858","HJ00002858","656",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","2019-12-09 17:29:16-03","UFPR","EFC","49","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Blum, C.T.",NA,"1980","01","19","Brasil","São João do Triunfo","E.E. de São João do Triunfo","-50.1004","-25.574","-50.1004","-25.5740",NA,NA,"EFC000049",NA,NA,NA,NA,NA,"__COMMOM_NAME__: Bugreiro","Paraná",NA,NA,NA,NA,NA,NA,"2013","10","03",NA,NA,NA,NA
"1201","2019-12-09 17:29:16-03","UFPR","EFC","11451","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Curcio, G.R.; Bonnet, A.","2003","10","19","Brasil","Balsa Nova","Cachoeira do Alemão, rio Tamanduá","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"EFC011451",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,"27346","auto","2013","04","12",NA,NA,NA,NA
"1202","2019-12-09 17:29:16-03","UFPR","EFC","1668","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G.","Steiner, L.H.","1988","09","14","Brasil","Prata","Fazenda do Valé","-48.9241981506348","-19.3071994781494",NA,NA,NA,NA,"EFC001668",NA,NA,NA,NA,NA,"__COMMOM_NAME__: Bugreiro","Minas Gerais",NA,NA,NA,NA,"56565","auto",NA,NA,NA,NA,NA,NA,NA
"1203","2019-12-09 17:29:16-03","UFPR","EFC","1294","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G.","Kuniyoshi, Y.S.; Galvão, F.","1986","12","12","Brasil","Imbituva","Próximo ao Rio Imbituvinha","-50.6044006347656","-25.2299995422363",NA,NA,NA,NA,"EFC001294",NA,"5185",NA,NA,NA,"__COMMOM_NAME__: Bugreiro","Paraná",NA,NA,NA,NA,"24222","auto",NA,NA,NA,NA,NA,NA,NA
"1204","2019-12-09 17:29:16-03","UFPR","EFC","16667","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Emiliano, J.","2011","10","12","Brasil","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"EFC016667",NA,NA,NA,NA,NA,"Árvore de 7,8m de altura, parte de folhas verde escuras, face abaxial de coloração clara, botões florais verde branco","Paraná",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"1205","2019-11-13 11:14:22-03","USP","SPF","109426","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Souza, VC","Souza, VC; Miyagi, PH; Paula-Souza, J; Nakagomi, MY","1994","11","12","Brasil","Itapeva","Estação Ecológica de Itapeva, Cerrado.","-49.0525","-24.073611","-49.0525","-24.073611",NA,NA,"SPF00109426",NA,"7101",NA,NA,NA,"Arvoreta, ca. 4 m alt., frutos alvos com mancha negra.","São Paulo",NA,NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA
"1206","2019-11-13 11:14:22-03","USP","SPF","114787","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Pirani, JR","Grecco, MDN; Cardamone, RB; Sartori, A; Stranghetti, V; Rezende, AA; Rosa, AM; Forster, W","1995","08","22","Brasil","Onda Verde","Fazenda São João. Mata de planalto.","-48.191389","-20.526111","-48.191389","-20.526111",NA,NA,"SPF00114787",NA,"51",NA,NA,NA,"Árvore de 5 m.; inflorescência jovem de cor creme.","São Paulo",NA,NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA
"1207","2019-11-13 11:14:22-03","USP","SPF","117523","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Pirani, JR","Pietrobom da Silva, MR; Pedro, FM","1996","08","15","Brasil","Turiúba","Estrada de terra viscinal Planalto-Turiúba, margem do Ribeirão Santa Bárbara, próximo da pedreira. Capão de mata seca semi-decídua. Margem da mata ciliar.","-50","-20.966667","-50","-20.966667",NA,NA,"SPF00117523",NA,"3442",NA,NA,NA,"Arbórea ca. até 3.5 m alt., flor verde amarelada.","São Paulo",NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"1208","2019-11-13 11:14:22-03","USP","SPF","114519","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Pirani, JR","Tozzi, AMGA; Galvão, JC","1994","11","10","Brasil","Santo Antônio da Alegria","Borda da trilha.","-47.261111","-21.15","-47.261111","-21.15",NA,NA,"SPF00114519",NA,"94206",NA,NA,NA,"Árvore, 6 m., frutos brancos com base, caule sulcado.","São Paulo",NA,NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA
"1209","2021-03-15 18:24:20-03","USP","SPF","114520","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Pirani, JR","Tozzi, AMGA; Sciamarelli, A","1994","11","10","Brasil","Santo Antônio da Alegria","Bairro do Baú.","-47.261111","-21.15","-47.261111","-21.15",NA,NA,"SPF00114520",NA,"9458",NA,NA,NA,"Árvore, 4 m., frutos cinzentos, topo do morro.; Mata de encosta.","São Paulo",NA,NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA
"1210","2019-11-13 11:14:22-03","USP","SPF","121448","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Pirani, JR","Ibarrola, T","1945","10","05","Argentina","San Luis del Palmar",NA,NA,NA,NA,NA,NA,NA,"SPF00121448",NA,"3434","Southern America",NA,NA,"Árbol de 7 a 8 m. Flores amarillas.","Corrientes",NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"1211","2019-11-13 11:14:22-03","USP","SPF","121449","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Meyer, T","Ibarrola, T","1945","08","29","Argentina","Empedrado","El Pollo 2 leguas al Este.",NA,NA,NA,NA,NA,NA,"SPF00121449",NA,"3191","Southern America",NA,NA,"Árbol de 6 a 8 m, flores verdusca.","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212","2019-11-13 11:14:22-03","USP","SPF","127697","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Pirani, JR","Pirani, JR; Marcato, AC; Forzza, RC; Rapini, A; Meguro, M","1998","01","12","Brasil","Monjolos","Estrada Monjolos-Conselheiro Mata, ca. 2 km NE de Rodeador, afloramento de calcário, com mata decídua rala com gameleiras (Ficus calyptroceras).","-44.036944","-18.2925","-44.036944","-18.2925","770","770","SPF00127697",NA,"3917",NA,NA,NA,"Arvoreta 3 m alt. Estéril.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","2019-11-13 11:14:22-03","USP","SPF","145977","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Pirani, JR","Pirani, JR; Marcato, AC; Groppo, M; Gomes, CG; Petacci, F; Lima, WT","2001","01","24","Brasil","Campo Grande","BR 262 para Corumbá, ca. 4 km E do trevo para Virgínia. Cerrado denso com paus-terra (Qualea grandiflora), paus-santo (Kielmeyera coriacea) e Butia paraguariensis.","-54.843222","-20.460694","-54.843222","-20.460694","475","475","SPF00145977",NA,"4829",NA,NA,NA,"Arvoreta 2 m alt. Frutos cinéreos.","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA
"1214","2019-11-13 11:14:22-03","USP","SPF","145093","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Anônimo","Smith, C",NA,NA,NA,"Brasil",NA,"Campo Limpo",NA,NA,NA,NA,NA,NA,"SPF00145093",NA,"2",NA,NA,NA,"Provavelmente trata-se do município Campo Limpo Paulista.","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215","2019-11-13 11:14:22-03","USP","SPF","145976","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Pirani, JR","Pirani, JR; Marcato, AC; Groppo, M; Gomes, CG; Petacci, F; Lima, WT","2001","01","23","Brasil","Chapadão do Sul","BR 060, mata ciliar do Rio Paraíso, limite com o município de Paraíso.","-53.002222","-19.037222","-53.002222","-19.037222","565","565","SPF00145976",NA,"4805",NA,NA,NA,"Arvoreta 6 m alt. Estéril.","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","2019-11-13 11:14:22-03","USP","SPF","147454","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Andrade, SF","Pavão, OC; et al.","1999","03","03","Brasil","São Jeronônimo da Serra","Cerrado.",NA,NA,NA,NA,NA,NA,"SPF00147454",NA,"s.n.",NA,NA,NA,"Árvore 8 m, frutos maduros.","Paraná",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA
"1217","2019-11-13 11:14:22-03","USP","SPF","149870","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Anônimo","Arbo, MM; Schinini, A; Seijo, GJ","1999","11","25","Argentina","Santo Tomé","Galarza, proximo al puesto de guardaparques. Isleta de monte al borde del estero.","-56.686944","-28.104722","-56.686944","-28.104722",NA,NA,"SPF00149870",NA,"8506","Southern America",NA,NA,"Arbol 4-5 m alt., frutos inmaduros.","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218","2019-11-13 11:14:22-03","USP","SPF","163921","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Mecenas, VV","Mecenas, VV; Leite, LQ; Augusto, MM","1996","10","04","Brasil",NA,"Área de Proteção Ambiental de Cafuringa, Fazenda Palestina. Mata.","-48.180556","-15.521944","-48.180556","-15.521944","790","790","SPF00163921",NA,"224",NA,NA,NA,"Árvore 9 m.","Distrito Federal",NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA
"1219","2019-11-13 11:14:22-03","USP","SPF","170563","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Walter, BMT","Pereira-Silva, G; Moreira, GA; Pereira, JB; Carvalho-Silva, M","2002","03","27","Brasil","Unaí","Ca. 1 km à montante do eixo da barragem. Margem direita do rio Arrependido. Cerrado (capoeira). Solo areno-argiloso com afloramentos de rocha.","-47.277778","-16.211944","-47.277778","-16.211944","810","810","SPF00170563",NA,"6313",NA,NA,NA,"Árvore com ca. de 4 m de alt.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","2019-11-13 11:14:22-03","USP","SPF","172108","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Sasaki, D","Sasaki, D; Junqueira, AB","2003","08","24","Brasil","Pedregulho","Parque Estadual das Furnas do Bom Jesus, Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus. Solo areno-pedregoso com afloramentos rochosos.","-47.419444","-20.197222","-47.419444","-20.197222","900","900","SPF00172108",NA,"680",NA,NA,NA,"Árvore ca. 3 m alt. Folhas discolores, mais claras na face abaxial. Eixo da inflorescência avermelhado. Cálice verde-claro. Corola alva. Estames alvos.","São Paulo",NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA
"1221","2019-11-13 11:14:22-03","USP","SPF","65273","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Anônimo","Vanni, R; Radovancich, A","1987","12","09","Argentina","Ituzaingó","Arroyo Santa Isabel y ruta 12. Borde isleta de selva.",NA,NA,NA,NA,NA,NA,"SPF00065273",NA,"1013","Southern America",NA,NA,"Arbol 3 m alt.; frutos verde-claros.","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","2019-11-13 11:14:22-03","USP","SPF","174800","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Pereira, BAS","Pereira, BAS; Haidar, RF; Alvarenga, D; Oliveira, NR","2005","08","30","Brasil","Nerópolis","Parque Estadual Altamiro de Moura Pacheco, Margem do Rio João Leite, em área de domínio de floresta estacional decidual em solo podzóico.","-49.151111","-16.522222","-49.151111","-16.522222","795","795","SPF00174800",NA,"3488",NA,NA,NA,"Árvore muito esgalhada, de copa aberta; 5 m alt. & 10 cm DAP. Frutos jovens de coloração verde-amarelada.","Goiás",NA,NA,NA,NA,NA,NA,"2005","09",NA,NA,NA,NA,NA
"1223","2019-11-13 11:14:22-03","USP","SPF","176503","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Pirani, JR","Forzza, RC; Silva, BR; Dias-Melo, R","2005","07","13","Brasil","Bonfinópolis de Minas","MG 181, entrada à direita a 140 km do trevo da BR 040. Mata seca sobre pequenos afloramentos de calcário.","-46.035556","-16.715278","-46.035556","-16.715278","745","745","SPF00176503",NA,"4029",NA,NA,NA,"Árvore 5 m alt. Folhas discolores. Raque róseas, flores creme-esverdeadas.","Minas Gerais",NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA
"1224","2019-11-13 11:14:22-03","USP","SPF","177719","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Pirani, JR","Ceccantini, GCT; Nakamura, C; Silva, GB; Freire, GQ; Cardim, RH","2006","12","01","Brasil","Matozinhos","Mata Jagoara Velha/Ecótono cerradão. Mata ciliar próximo ao açude.","-43.986917","-19.477167","-43.986917","-19.477167","644","644","SPF00177719",NA,"2979",NA,NA,NA,"Árvore de 4.5 m de alt., CAP = 50 cm. Madeira de galho coletada.","Minas Gerais",NA,NA,NA,NA,NA,NA,"2007","01",NA,NA,NA,NA,NA
"1225","2019-11-13 11:14:22-03","USP","SPF","206559","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Sobral, M","Sobral, M","2010","09","16","Brasil","Ritápolis","Floresta Nacional de Ritápolis","-44.277222","-21.55","-44.277222","-21.55","921","921","SPF00206559",NA,"13740",NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA
"1226","2019-11-13 11:14:22-03","USP","SPF","186134","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Pirani, JR","Monteiro, RF; Forzza, RC; Mello-Silva, R; Saavedra, MM","2007","11","20","Brasil","Botumirim","Serra da Canastra, Encostas da serra na trilha São Domingos, entre a mata na base do paredão e o alto da serra. Mata com elementos de cerrado em direção a Campina.","-43.044722","-16.856389","-43.044722","-16.856389","1122","1122","SPF00186134",NA,"254",NA,NA,NA,"Arbusto ca. 3 m alt. Folhas discolores. Frutos verde-escuro.","Minas Gerais",NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA
"1227","2019-11-13 11:14:22-03","USP","SPF","195732","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Schinini, A","Arbo, MM; Ferrucci, MS; González, AM; Schinini, A","2006","10","18","Argentina","Mburucuyá","Parque Nacional Mburucuyá, Bosque higrofila.","-58.025556","-27.996111","-58.025556","-27.996111",NA,NA,"SPF00195732",NA,"9421","Southern America",NA,NA,"Arbol 4-6 m alt., flores amarillas.","Corrientes",NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1228","2021-03-15 18:24:20-03","USP","SPF","208332","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Zappi, DC; Malcolm, P","Milliken, W","2009","11","27","Brasil","Santana de Pirapama","Serra do Cipó, Estrada para a mina de manganês, perto de Inhame.","-43.802117","-18.924004","-43.802117","-18.924004",NA,NA,"SPF00208332",NA,"4153",NA,NA,NA,"Árvore 4 m alt.; Beira da estrada.","Minas Gerais",NA,NA,NA,NA,NA,NA,"2010","05",NA,NA,NA,NA,NA
"1229","2019-11-13 11:14:22-03","USP","SPF","213805","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Ramos, AE","Ramos, AE","2010","08","12","Brasil","Gameleira de Goiás","Coordenadas em UTM: 750625/ 8178155.",NA,NA,NA,NA,NA,NA,"SPF00213805",NA,"2191",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,"2010","08",NA,NA,NA,NA,NA
"1230","2021-03-15 18:24:20-03","USP","SPF","215052","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Silva-Luz, CL","Silva-Luz, CL","2014","01","07","Bolívia",NA,"Florida. Rota 22 em direção à Samaipata, estrada de terra à esquerda, a cerca de 3,5 km da rota 22.","-64.149639","-18.448056","-64.149639","-18.448056","2065","2065","SPF00215052",NA,"235",NA,NA,NA,"Arbusto ca. 3 m alt. Folhas verdes discolores. Frutos verde-acinzentados.","Santa Cruz",NA,NA,NA,NA,NA,NA,"2014","01","07",NA,NA,NA,NA
"1231","2021-03-15 18:24:20-03","USP","SPF","216457","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Silva-Luz, CL","Silva-Luz, CL","2014","09","30","Brasil","Campinas","Estrada da Rhodia em direção a Paulínia, no lado esquerdo da estrada. Bairro de Barão Geraldo.","-47.077667","-22.805278","-47.077667","-22.805278","568","568","SPF00216457",NA,"298",NA,NA,NA,"Árvore ca. 5 m alt. Folhas verdes discolores. Flores creme-esverdeadas. Eixo da inflorescência amarronzado.; Borda de mata antropizada.","São Paulo",NA,NA,NA,NA,NA,NA,"2014","09","30",NA,NA,NA,NA
"1232","2019-11-13 11:14:22-03","USP","SPF","217599","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Mello-Silva, R","2015","02","02","Brasil","Jaguariaíva","Rio Invernadinha. As margens da rodovia Parigot de Souza (PR-151)","-49.627639","-24.2005","-49.627639","-24.2005","845","845","SPF00217599",NA,"3804",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
