"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"594","2020-12-20 21:17:01-03","UFV","VIC","45659","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb","Pscheidt, A.C.",NA,NA,NA,"Pott, A.; et al.","2001","04","02","Brasil","Mato Grosso do Sul","Nioaque","Local km 498 da rodovia BR-60,, Entre Sidrolândia e Nioaque.","-55.516667","-21.2","-55.516667","-21.2","Subarbusto subereto com látex esbranquiçado.Floresta mesofila latifoliada com Cariniana estrelensis. Solo argiloso vermelho. Relevo plano.; Floresta mesofila latifoliada com Cariniana estrelensis. Solo argiloso vermelho. Relevo plano.;","VIC045659","VIC045659",NA,NA,"8772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-12-20 21:17:01-03","UFV","VIC","45655","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb",NA,NA,NA,NA,"Pscheidt, A.C.","2012","03","02","Brasil","Rio de Janeiro","Paraty","Vila da Mambucaba., Restinga preservada.","-44.933333","-23.066667","-44.933333","-23.066667","Subarbusto 30cm, reptante, glabro.Folhas cordiformes.Inflorescência esverdeada, címulas avermelhadas. Frutos esverdeados com dentículos na base e ápice avermelhados.; Inflorescência esverdeada, címulas avermelhadas. Frutos esverdeados","VIC045655","VIC045655",NA,NA,"126",NA,NA,NA,NA,NA,NA,"18","18",NA,NA,NA,NA,NA,NA
"596","2020-12-20 21:17:01-03","UFV","VIC","45657","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb",NA,NA,NA,NA,"Pscheidt, A.C.; et al.","2012","11","20","Brasil","Bahia","Mucugê","Parque Nacional da Chapada Diamantina.","-41.25","-12.916667","-41.25","-12.916667","Subarbusto até 1,5m.Folhas serrilhadas. Inflorescencia amarela. Grande população.; Folhas serrilhadas. Inflorescencia amarela. Grande população.; Subarbusto até 1,5m.","VIC045657","VIC045657",NA,NA,"189",NA,NA,NA,NA,NA,NA,"773","773",NA,NA,NA,NA,NA,NA
"597","2020-12-20 21:17:01-03","UFV","VIC","45661","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb","Pscheidt, A.C.",NA,NA,NA,"Aragaki, S.; et al.","2009","03","26","Brasil","São Paulo","Silveiras","Serra da Bocaina, Estrada Lageado-Macacos.","-44.766667","-22.8","-44.766667","-22.8","Subarbusto.Frutos vermelhos.Em barranco em beira de estrada.; Frutos vermelhos.Em barranco em beira de estrada.; Subarbusto.","VIC045661","VIC045661",NA,NA,"1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-12-20 21:17:01-03","UFV","VIC","45663","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb",NA,NA,NA,NA,"Pscheidt, A.C.; et al.","2012","10","19","Brasil","Paraná","Porto Amazonas.","Caiacanga.","-49.816667","-25.55","-49.816667","-25.55","Erva.Folhas esverdeadas a vináceas.Ovário séssil.; Ovário séssil.; Erva.Folhas esverdeadas a vináceas.","VIC045663","VIC045663",NA,NA,"186",NA,NA,NA,NA,NA,NA,"844","844",NA,NA,NA,NA,NA,NA
"599","2020-12-20 21:17:01-03","UFV","VIC","45668","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb","Pscheidt, A.C.","2015","01",NA,"Francener, C.A.; et al.","2013","12","07","Brasil","Bahia","Una.","Reserva Biológica de Una,entrada da REBIO de Una., Área antropizada.","-39.016667","-15.183333","-39.016667","-15.183333","Erva heliófila.Folhas verdes e inflorescências amareladas e fruto verde.; Folhas verdes e inflorescências amareladas e fruto verde.; Erva heliófila.","VIC045668","VIC045668",NA,NA,"1394",NA,NA,NA,NA,NA,NA,"33","33",NA,NA,NA,NA,NA,NA
"600","2020-12-20 21:17:01-03","UFV","VIC","49220","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb","Saporetti, A W J",NA,NA,NA,"Saporetti, A W J","2006","03",NA,"Brasil","Bahia","Caravelas","Muçununga Florestada","-39","-17","-39","-17","Caméfita, flores imaturas verdes; Espodossolo","VIC049220","VIC049220",NA,NA,"35",NA,NA,NA,NA,NA,NA,"42","42",NA,NA,NA,NA,NA,NA
"601","2020-12-20 21:17:01-03","UFV","VIC","49221","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb","Saporetti, A W J",NA,NA,NA,"Saporetti, A W J","2006","03",NA,"Brasil","Bahia","Caravelas","Muçununga arborizada densa","-39","-17","-39","-17","Caméfita, flores imaturas verdes; Espodossolo","VIC049221","VIC049221",NA,NA,"36",NA,NA,NA,NA,NA,NA,"45","45",NA,NA,NA,NA,NA,NA
"602","2020-12-20 21:17:01-03","UFV","VIC","45662","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb","Pscheidt, A.C.","2013","01","28","Francener, C.A.; et al.","2013","01","15","Brasil","Goiás","Teresina de Goiás.","Estrada para o vão das almas (saindo da GO 118 20, Proximo da mata ciliar do Rio dos Bois.","-13.333333","-13.6","-13.333333","-13.6","Erva, heliófila.Folhas membranáceas verdes e inflorescência com flores avermelhadas.; Folhas membranáceas verdes e inflorescência com flores avermelhadas.; Erva, heliófila.","VIC045662","VIC045662",NA,NA,"1256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-12-20 21:17:01-03","UFV","VIC","45660","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb","Pscheidt, A.C.",NA,NA,NA,"Takeuchi, C.; et al.","2011","09","13","Brasil","Bahia","Rio de Contas.","Estrada para o Pico das Almas,, Próximo ao Riacho de Brumadinho, na beira da estarda, em campo rupestre.","-41.8114013671875","-13.5789003372192",NA,NA,"Arbusto ca.50 cm alt.Inflorescência amarela, frutos verdes e vináceos.; Inflorescência amarela, frutos verdes e vináceos.; Arbusto ca.50 cm alt.","VIC045660","VIC045660","49773","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2020-12-20 21:17:01-03","UFV","VIC","45656","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb","Pscheidt, A.C.","2013","08","01","Takeuchi, C.; et al.","2011","11","02","Brasil","Espiríto Santo.","Município de Sooretama.","Reserva Vale do Rio Doce., Municipal Campo Grande, nativo do Ibiriba (formação campestre). Beira de estrada, logo após a porteira.","-40.0978012084961","-19.1968994140625",NA,NA,"Subarbustos ca. 0,3-0,8cm alt.Inflorescência amarelada. Frutos verdes e maduros castanhos.; Inflorescência amarelada. Frutos verdes e maduros castanhos.; Subarbustos ca. 0,3-0,8cm alt.","VIC045656","VIC045656","33715","auto","94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2020-12-20 21:17:01-03","UFV","VIC","45634","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) A.Juss. ex Griseb","Pscheidt, A.C.","2015","01",NA,"Takeuchi, C.; et al.","2011","11","02","Brasil","Espiríto Santo.","Município de Sooretama.","Reserva Vale do Rio Doce.Estrada da boleira., Beira de estrada, em área de mussununga (formação com árvores comparativamente mais baixas)Indivíduos isolados.","-40.0978012084961","-19.1968994140625",NA,NA,"Subarbusto ca. 60cm alt.Inflorescência amarelada. Frutos verdes.; Inflorescência amarelada. Frutos verdes.; Subarbusto ca. 60cm alt.","VIC045634","VIC045634","33715","auto","93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2020-12-20 21:17:01-03","UFV","VIC","001482","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb",NA,NA,NA,NA,"Kulhmann","1934","11","09","Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,"Arbustinho em orla de matas.","VIC001482","VIC001482","13937","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-12-20 21:17:01-03","UFV","VIC","45645","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb","Pscheidt, A.C.","2013","11",NA,"Queiroz, L.P.; et al.","1996","05","28","Brasil","São Paulo","Iguape","Est.Ecol.Júreia-Itatins, ca.5kms do rio Guajauna n, Escrube arbustivo-subarbustivo denso.","-47.5499992370605","-24.7000007629395",NA,NA,"Subarbusto prostrado, semidecumbente, latescente, folhas papiráceas, eixo da infloresc. Verde.Flores masculinas vináceas e femininas verdes com projeções do ovário vináceas, herborizada álcool.; Flores masculinas vináceas e femininas v","VIC045645","VIC045645","55628","auto","4489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2020-12-20 21:17:02-03","UFV","VIC","027632","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","(Vahl) Müll. Arg.",NA,NA,NA,NA,"Valente, G.E.; et al.","2002","08","25","Brasil","Espírito Santo","Anchieta","Castelhanos, Restinga.","-40.6455993652344","-20.8057994842529",NA,NA,"Planta latescente,com ca de 50cm de altura,crescendo a pleno sol na antepraia. Com fruto.","VIC027632","VIC027632","28755","auto","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2020-12-20 21:17:02-03","UFV","VIC","5343","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","(Vahl) Müll. Arg.",NA,NA,NA,NA,"Vidal, W.N.; Vidal, M.R.R.","1973","07","06","Brasil","Rio de Janeiro","Rio de Janeiro","Guaratiba, Praia de Grumari","-43.2075004577637","-22.9027996063232",NA,NA,"Erva rasteira, inflorescência axilar e terminal,feminina com ovário verde e estigma purpúreo, flores masculinas verdes á verde purpúreo, folha concolor, caule e folha verde a verde purpúreo, latéx branco.","VIC005343","VIC005343","57442","auto","310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2020-12-20 21:17:02-03","UFV","VIC","017852","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","glandulosa","Sebastiania glandulosa","Muel.Arg.",NA,NA,NA,NA,"Da Silva, A.F.; et al.","1997","03","05","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha, Restinga, limite norte do parque.","-40.5110015869141","-20.6580009460449",NA,NA,"Arbusto de ca de 0,5 m de altura, flores creme e látex branco.","VIC017852","VIC017852","28401","auto","1957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2020-12-20 21:17:02-03","UFV","VIC","17852","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","glandulosa","Sebastiania glandulosa","Muell.Arg",NA,NA,NA,NA,"Silva, A.F. da; et al.","1997","03","05","Brasil","Espirito Santo","Setiba","Parque Estadual Paulo Cesar Vinha",NA,NA,NA,NA,"Arbusto de 0,5 m de altura, flores creme, latex branco.","VIC017852","VIC017852",NA,NA,"1957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2020-12-20 21:17:02-03","UFV","VIC","027735","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","glandulosa","Sebastiania glandulosa","Muell.Arg",NA,NA,NA,NA,"Valente, G.E.; et al.","2003","05","24","Brasil","Espirito Santo","Guarapari","Parque Estadual Paulo Cesar Vinha","-40.5110015869141","-20.6580009460449",NA,NA,"Ar4busto de cerca de 1 m de altura, em borda de trilha dentro de restinga,inflorescência terminal esverdeada.","VIC027735","VIC027735","28401","auto","1330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2019-10-25 11:38:26-03","IECOS","HBRA","2635","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","U. Mehlig","2017","08","24","E. S. Oliveira","2009","03","28","Brasil","Pará","Bragança","Península de Ajuruteua, Salinas dos Roques/Jabuti, área ruderal próximo à casa demolida da antiga fazenda","-46.68244444","-0.91444444","-46.68244444","-0.91444444","Erva. Frutos esverdeados e inflorescência avermelhada","HBRA0001373","HBRA0001373",NA,NA,"119","América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2019-10-25 11:38:26-03","IECOS","HBRA","6559","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","H.-J. Esser (M)","2017","08","20","U. Mehlig","2012","06","05","Brasil","Pará","Bragança","cidade de Bragança, terreno baldio na Rua Edgar Cordeiro de Souza, em frente ao portão do Instituto Federal do Pará","-46.78583333","-1.05666667","-46.78583333","-1.05666667",NA,"HBRA0001442","HBRA0001442",NA,NA,"1255","América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2019-10-25 11:38:26-03","IECOS","HBRA","8079","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","H.-J. Esser (M)","2017","08","20","F. C. A. Lucas","2012","02",NA,"Brasil","Pará","Barcarena","Área da cosipar. Restinga","-48.61388889","-1.52222222","-48.61388889","-1.52222222","Erva de 30cm de altura. Frutos imaturos verdes","HBRA0001450","HBRA0001450",NA,NA,"182","América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2019-12-09 11:50:51-03","IECOS","HBRA","1273","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","H.-J. Esser (M)","2017","08","20","L. O. Santos","2007","03","11","Brasil","Pará","Bragança","Península de Ajuruteua, Salinas dos Roques/Jabuti, área ruderal próximo à casa demolida da antiga fazenda","-46.68211111","-0.91452778","-46.68211111","-0.91452778","Erva. Folhas simples, alternas, margem serrilhada, forma elíptica, ápice acuminado, base cuneada. Pêlos (pilosa) no cauleee folhas. 2 glândulas próximo a base das folhas.Flores unissexuadas, as estaminadas tem uma espiga e as pistiladas são são sésseis","HBRA0001446","HBRA0001446 HBRA0001446_v01 HBRA0001446_v02 HBRA0001446_v03",NA,NA,"240","América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2019-10-25 11:38:26-03","IECOS","HBRA","4330","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","H.-J. Esser (M)","2017","08","20","L. Oliveira","2010","05","19","Brasil","Pará","Bragança","Península de Ajuruteua, Praia de Ajuruteua","-46.60944444","-0.82222222","-46.60944444","-0.82222222","Herbácea","HBRA0001512","HBRA0001512",NA,NA,"256","América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2020-10-20 14:17:21-03","UFOPA","HSTM","13611","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Fadini, R. F.","2017","05","10","Lima, J. M.","2017","05","10","Brasil","Pará","Santarém","Distrito de Alter do Chão. Savana. Alter do Chão S39 POPA.","-54.875556","-2.464444","54º52'32''W","2º27'52''S",NA,"HSTM013611",NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2020-10-20 14:17:21-03","UFOPA","HSTM","2530","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","(Vahl) Müll.Arg.","Suemitsu, C.",NA,NA,NA,"Suemitsu, C.; Ramos, P.","2012","02","11","Brasil","Pará","Oriximiná","Campinarana do Laudica.","-55.863889","-1.765556","55º51'50''W","1º45'56''S",NA,"HSTM002530","HSTM002530",NA,NA,"1098",NA,NA,NA,NA,NA,NA,"46","46",NA,NA,NA,NA,NA,NA
"620","2020-10-20 14:17:21-03","UFOPA","HSTM","4381","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","(Vahl) Müll.Arg.",NA,"1905","06","26","Silva, C.A.; Silva, I.C.","2004","10","08","Brasil","Pará","Itaituba","Parque Nacional da Amazônia, próximo do Km 80 da rodovia Transamazônica, trilha da capelinha. Solo arenoso com relevo ondulado.","-56.284444","-4.470556","56º17'4''W","4º28'14''S",NA,"HSTM004381","HSTM004381",NA,NA,"71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2020-10-20 14:17:21-03","UFOPA","HSTM","5236","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","(Vahl) Müll.Arg.",NA,NA,NA,NA,"Leo; Fred, Fábio","2008","04","02","Brasil","Pará","Santarém","Savana do Juá.","-54.777778","-2.426667","54º46'40''W","2º25'36''S",NA,"HSTM005236","HSTM005236 HSTM005236_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2021-03-24 17:09:04-03","UFES","SAMES","6889","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"Pereira,O.J.; Oliveira,L.C.;Fanticelle,B.S.","2017","04","03","Brasil","Espírito Santo","Guriri","Guriri, Espírito Santo",NA,NA,"-397597222.0","-187438889.0","Fruto verde e vermelho.","SAMES06889",NA,NA,NA,"8095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2021-03-24 17:09:04-03","UFES","SAMES","9597","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","2018","12","13","Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227","-397358333.0","-186252778.0","Planta com 1m de altura. Fruto verde com estígma remanescente abermelhado Habitat: Restinga Holocênica. Formação florestal não inundável","SAMES09597",NA,"41644","auto","8793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2021-03-24 17:09:04-03","UFES","SAMES","9006","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.","2018","10","01","Brasil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra. Restinga holocênica. APA de Conceição da Barra","-39.7322006225586","-18.5932998657227","-397350000.0","-186269445.0","Planta com 70 cm altura, inflorêsncia esverdeada.","SAMES09006",NA,"41644","auto","8304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2021-03-24 17:09:04-03","UFES","SAMES","8134","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Ribeiro, M.","2019","10","02","Oliveira,S.M.; Duarte, D. A.; Penha, E. A.","2017","09","11","Brasil","Espírito Santo","Conceição da Barra","Quadrado. 38. APA De Conceição da Barra","-39.7322006225586","-18.5932998657227","-397938889.0","-186941666.0","Vegetação em moitas não inundavel de restinga Habitat: Restinga Habito: Arbusto","SAMES08134",NA,"41644","auto","38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2021-03-24 17:09:04-03","UFES","SAMES","9003","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","2018","10","16","Brasil","Espírito Santo","Linhares","Distrito de Pontal do Ipiranga. Restinga holocênica.","-40.0722007751465","-19.3910999298096","-397077778.0","-191888889.0","Planta ereta, frutos verdes","SAMES09003",NA,"48094","auto","8227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2021-03-24 17:09:04-03","UFES","SAMES","9450","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"Pereira,O.J.; Lemes,B.X.;Penha,J.S.","2018","12","03","Brasil","Espírito Santo","Linhares","Distrito de Regência. Reserva Biológica de Comboios","-40.0722007751465","-19.3910999298096","-398866666.0","-196711111.0","Planta com 60cm. Ramos avermelhados.","SAMES09450",NA,"48094","auto","8617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2021-03-24 17:09:04-03","UFES","SAMES","9008","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.; Cardoso, L.B.","2018","10","05","Brasil","Espírito Santo","Linhares","Reserva Biológica de Comboios. Restinga holocênica. Reserva Biológica de Comboios","-40.0722007751465","-19.3910999298096","-398861111.0","-196708334.0","Planta com 30 cm de altura, fruto verde","SAMES09008",NA,"48094","auto","8375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2021-03-24 17:09:04-03","UFES","SAMES","9007","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.","2018","10","04","Brasil","Espírito Santo","São Mateus","Aldeia do Coco. Restinga holocênica.","-39.8588981628418","-18.716100692749","-397488889.0","-187988889.0","Planta com 60 cm de altura, inflorescência esverdeada.","SAMES09007",NA,"56510","auto","8332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2021-03-24 17:09:04-03","UFES","SAMES","9449","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"Pereira,O.J.; Lemes,B.X.;Penha,J.S.","2018","11","22","Brasil","Espírito Santo","São Mateus","Barra Nova.","-39.8588981628418","-18.716100692749","-397391666.0","-189591667.0","Planta com 60cm de altura. Ramo avermelhado.","SAMES09449",NA,"56510","auto","8570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
