"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"342","2011-08-03 15:18:00-03","MO","MOBOT","445937","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Alwyn H. Gentry","Gentry 80172","1993","7","19","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Klotzsch ex Walp.","R.Liesner (MO)","Morona-Santiago","Gualaquiza","Cordillera del Cóndor, Cuangos, 20 km east of Gualaquiza, near disputed Peru-Ecuador border, cloud forest. Transect # 6.","-78.2333333","-3.4833333",NA,NA,"1470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1261","3",NA
"343","2011-05-11 15:40:00-03","MO","MOBOT","448292","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","William J. Hahn|et al.","Hahn 1331","1983","3","25","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Klotzsch ex Walp.","R.Liesner (MO)","Amambay",NA,"14 km S of Bella Vista. Open field with patches of scrub vegetation. Soil pale tan, sandy.","-56.5","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-26","8",NA
"344","2011-05-11 15:42:00-03","MO","MOBOT","448345","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","William J. Hahn","Hahn 2460","1984","5","6","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Klotzsch ex Walp.","R.Liesner (MO)","Amambay",NA,"Weaver's Ranch Chiriguelo. Open, disturbed vegetation.","-55.9166667","-22.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-26","12",NA
"345","2011-05-11 15:36:00-03","MO","MOBOT","448399","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","William J. Hahn|et al.","Hahn 1231","1983","3","19","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Klotzsch ex Walp.","R.Liesner (MO)","Amambay",NA,"Paso Ñande-jara; heavily lumbered forest. Dominants at one time were Aspidosperma polyneuron, Parapiptadenia, Tabebuia and Balfourodendron.","-56.0833333","-22.6666667",NA,NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-19","9",NA
"346","2011-05-11 14:42:00-03","MO","MOBOT","448528","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","William J. Hahn|et al.","Hahn 1292","1983","3","22","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Klotzsch ex Walp.","R.Liesner (MO)","Amambay",NA,"Bella Vista, 2 km S of town. Ranch of Félix Ocariz. Dry forest, somewhat grazed; many open areas with grasses and forbs.","-56.5","-22.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-23","5",NA
"347","2011-05-11 15:31:00-03","MO","MOBOT","455813","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Elsa M. Zardini|Leongino Guerrero","Zardini 36448","1993","7","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Klotzsch ex Walp.","R.Liesner (MO)","Cordillera",NA,"Arroyo Yhacá. Gallery forest.","-56.8666667","-25.6166667",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"832","5",NA
"348","2011-05-11 15:30:00-03","MO","MOBOT","455853","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Elsa M. Zardini|V. Jara","Zardini 36498","1993","7","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Klotzsch ex Walp.","R.Liesner (MO)","Cordillera",NA,"Between Arroyo Yhacá y General Bernardino Caballero. Cerrado forest on sandstone.","-56.8666667","-25.65",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"833","3",NA
"349","2018-08-28 09:03:00-03","MO","MOBOT","770462","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Victor Huashikat","Huashikat 2246","1980","3","14","South America","Peru",NA,NA,NA,NA,NA,NA,"Klotzsch ex Walp.","R.Liesner (MO)","Amazonas","Condorcanqui","Monte Virgin, 2 km. atrás de la comunidad de Caterpiza, banda este de la Quebrada Caterpiza, Río Santiago. Aprox. 65 km al N de Pinglo.","-77.7","-3.9166667",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90","3",NA
"350","2011-05-12 10:15:00-03","MO","MOBOT","813562","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Elsa M. Zardini|Leongino Guerrero","Zardini 38968","1994","3","17","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Klotzsch ex Walp.","R.Liesner (MO)","Concepción",NA,"Estancia San Fernando. Tall forest on red soils.","-57.4166667","-22.8333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"896","2",NA
"351","2012-04-25 13:02:00-03","MO","MOBOT","886181","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Victor Huashikat","Huashikat 1836","1980","1","18","South America","Peru",NA,NA,NA,NA,NA,NA,"Klotzsch ex Walp.","R.Liesner (MO)","Amazonas","Condorcanqui","Valle del Río Santiago, approx 65 km N de Pinglo. Quebrada Caterpiza, 2-3 km atrás de la comunidad de Caterpiza. Monte virgen.","-77.7","-3.91666",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107","1",NA
"352","2011-05-12 10:14:00-03","MO","MOBOT","1585994","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Elsa M. Zardini|Leongino Guerrero","Zardini 56770","2001","6","25","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Klotzsch ex Walp.","R.Liesner (MO)","San Pedro",NA,"Around Rosario. Paranense Forest.","-57.1044444","-24.3775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1236","4",NA
"353","2013-02-28 15:25:00-03","MO","MOBOT","3034148","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Thomas B. Croat","Croat 97048","2006","4","14","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Klotzsch ex Walp.","R.Liesner (MO)","Zamora-Chinchipe",NA,"Along graveled road roughly paralleling the Chuchumbleza-Yantzaza Road, east along the Río Chuchumbleza, then SW to Chicaña and back to main highway (entering road from main highway 4.8 km S of Río Chuchumbeza and re-entering main highway 9.6 km N of plaza in Yantzaza) via Guisme, Miasi, Monterey, Uwents, Kunki, El Oso, and Chicaña, 4.1 km S of Monterey, 1.9 km N of Uwents, 13.4 km N of Chicaña.","-78.6802778","-3.5858333",NA,NA,"990.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3731","9",NA
"354","2011-05-12 10:19:00-03","MO","MOBOT","443701","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","James C. Solomon","Solomon 7615","1982","5","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Klotzsch ex Walp.","R.Liesner (MO)","Beni","Vaca Diez","Tumi Chucua, 30 km S of Riberalta along the Río Beni. Flood plain forest along margin of Lago Tumi Chucua.","-66.1666667","-11.1333333",NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"137","7",NA
"355","2020-06-22 14:18:26-03","UNESP-IBILCE","SJRP","31328","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Gardolinski, P.C.; Santin, D.; Rodrigues, R.R.; Leitão Filho, H.F.; Azevedo, D.B.","33685.0",NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","Walp.",NA,"São Paulo","Mogi-Guaçu","Mata Seca, Proj. CESP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"356","2020-06-22 14:18:26-03","UNESP-IBILCE","SJRP","10922","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Neusa Taroda Ranga",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 3 m, flores brancas, botões creme;",NA,"Tracheophyta","Lamiales","Walp.",NA,"São Paulo","Onda Verde","Faz. São João","-49.2900009155273","-20.6000003814697",NA,NA,NA,NA,"15917","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"357","2019-08-21 10:40:26-03","UNIOESTE","UNOP","10258","S","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Rauber, C.R.; Temponi, L.G.,.; Hammes, J.K.; Zabotti, K.; Temponi, L.G.,.; Hammes, J.K.; Zabotti, K.","395","2019","04","03",NA,"Brasil",NA,NA,"Arbusto 1,5m, caule verde, folha verde discolor membranácea, cálice verde, corola esverdeada",NA,NA,NA,"Walp.","Barbosa, E.","Paraná","Capanema","Parque Nacional do Iguaçu, Ilha do Sol","-54.067222","-25.560167",NA,NA,NA,NA,NA,NA,NA,"2019","07","15","-54.067222","-25.560167",NA,NA,NA,NA,NA,NA
"358","2019-04-10 10:58:34-03","UNIOESTE","UNOP","10083","S","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Brunelli, I.F.; Hammes, J.K.; Hentz Junior, E.J.; Nunes, A.N.T.; Temponi, L.G.; Hammes, J.K.; Hentz Junior, E.J.; Nunes, A.N.T.; Temponi, L.G.","3","2016","01","29",NA,"Brasil",NA,NA,"Árvore. Frutos castanhos.",NA,NA,NA,"Walp.","Cordeiro, J.","Paraná","Lindoeste","Vila Goes","-53.576099395752","-25.2600002288818",NA,NA,NA,NA,"14969","auto",NA,"2016","03","08",NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-08-31 08:59:25-03","INPA","INPA","209152","S","Plantae","Verbenaceae","Aegiphila","chrysantha","Aegiphila chrysantha","Graham, J","557","1998","08","03","Southern America","Peru",NA,NA,NA,"INPA0209152","Dicotyledon Asterids","Lamiales","Hayek",NA,"Coronel Portillo","Yarinacocha","Nueva Luz de Fatima",NA,NA,"INPA0209152 INPA0209152_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-08-31 08:59:25-03","INPA","INPA","254697","S","Plantae","Verbenaceae","Aegiphila","chrysantha","Aegiphila chrysantha","Chaves, SR","14","2013","09","04","Southern America","Brasil",NA,NA,NA,"INPA0254697","Dicotyledon Asterids","Lamiales","Hayek","Ramos, JF","Roraima","Rorainópolis","Comunidade Xixuaú, 575 m, lado direito. Placa 0093","-61.57575","-0.770528","INPA0254697 INPA0254697_e",NA,NA,NA,NA,NA,NA,"2015","08",NA,"-61.57575","-0.770528",NA,NA,NA,NA,NA,NA
"361","2020-08-31 08:59:25-03","INPA","INPA","257604","S","Plantae","Verbenaceae","Aegiphila","chrysantha","Aegiphila chrysantha","Silva, JAC da","1611","2009","06","18","Southern America","Brasil",NA,NA,NA,"INPA0257604","Dicotyledon Asterids","Lamiales","Hayek","Ramos, JF","Amazonas","Presidente Figueiredo","Vila de Balbina., UHE de Balbina, margem esquerda do rio.","-59.25","-1.56","INPA0257604 INPA0257604_e",NA,NA,NA,NA,NA,NA,"2018","04",NA,"-59.25","-1.56",NA,NA,NA,NA,NA,NA
"362","2020-08-31 08:59:25-03","INPA","INPA","34140","S","Plantae","Verbenaceae","Aegiphila","chrysantha","Aegiphila chrysantha","Prance, GT","15922","1971","11","01","Southern America","Brasil",NA,NA,NA,"INPA0034140","Dicotyledon Asterids","Lamiales","Hayek","Moldenke, HN","Amazonas","São Gabriel da Cachoeira","Camanaus, Road margins Camanaus-Uapés road, near Camanaus. Terra firme, sandy soil.","-66.643492","-0.207727","INPA0034140 INPA0034140_e",NA,NA,NA,NA,NA,NA,"1975",NA,NA,"-66.643492","-0.207727",NA,NA,NA,NA,NA,NA
"363","2020-08-31 08:59:25-03","INPA","INPA","131140","S","Plantae","Verbenaceae","Aegiphila","cuspidata","Aegiphila cuspidata","Rosa, NA","4418","1982","06","26","Southern America","Brasil",NA,NA,NA,"INPA0131140","Dicotyledon Asterids","Lamiales","Mart.","Rosa, NA","Amapá",NA,"Ariramba, Região do Ariramba, quadrícula SA-22-VB.","-52.431858","1.866489","INPA0131140 INPA0131140_e",NA,NA,NA,NA,NA,NA,"1982","09",NA,"-52.431858","1.866489",NA,NA,NA,NA,NA,NA
"364","2021-01-10 20:44:41-03","INPA","INPA","188932","S","Plantae","Verbenaceae","Aegiphila","microcalycina","Aegiphila microcalycina","Assunção, PACL","441","1996","12","20","Southern America","Brasil",NA,NA,NA,"INPA0188932","Dicotyledon Asterids","Lamiales","Moldenke","Atkins, S","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, area 12 pröximo ao igarapé.","-59.966667","-2.883333","INPA0188932 INPA0188932_e",NA,NA,NA,NA,NA,NA,"1998","06",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"365","2020-08-31 08:59:25-03","INPA","INPA","26972","S","Plantae","Verbenaceae","Aegiphila","microcalycina","Aegiphila microcalycina","Prance, GT","9838","1969","02","11","Southern America","Brasil",NA,NA,NA,"INPA0026972","Dicotyledon Asterids","Lamiales","Moldenke","Moldenke, HN","Roraima","Amajari","Auaris, 4-6 km, south of Auaris. Forest on terra firme.","-64.366667","4.05","INPA0026972 INPA0026972_e INPA0026972_nd",NA,"800","800",NA,NA,NA,"1972",NA,NA,"-64.366667","4.05",NA,NA,NA,NA,NA,NA
"366","2020-08-31 08:59:25-03","INPA","INPA","29634","S","Plantae","Verbenaceae","Aegiphila","microcalycina","Aegiphila microcalycina","Prance, GT","11233","1971","03","26","Southern America","Brasil",NA,NA,NA,"INPA0029634","Dicotyledon Asterids","Lamiales","Moldenke","Moldenke, HN","Roraima","Mucajaí","Posto Mucajaí, Rio Mucajaí, Posto Mucajaí, Rio Mucajaí. Forest on sandy soil.","-60.919436","2.443722","INPA0029634 INPA0029634_e INPA0029634_e1",NA,NA,NA,NA,NA,NA,"1972",NA,NA,"-60.919436","2.443722",NA,NA,NA,NA,NA,NA
"367","2020-08-31 08:59:25-03","INPA","INPA","45919","S","Plantae","Verbenaceae","Aegiphila","microcalycina","Aegiphila microcalycina","Campbell, DG","P21979","1974","04","09","Southern America","Brasil",NA,NA,NA,"INPA0045919","Dicotyledon Asterids","Lamiales","Moldenke",NA,"Amazonas",NA,"Rio Cuieiras, 50 km upstream, Rio Cuieiras, 50 km, upstream, near farm of Sr. Nemerio.","-60.333333","-2.6","INPA0045919 INPA0045919_e INPA0045919_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-60.333333","-2.6",NA,NA,NA,NA,NA,NA
"368","2020-08-31 08:59:25-03","INPA","INPA","29258","S","Plantae","Verbenaceae","Aegiphila","microcalycina","Aegiphila microcalycina","Prance, GT","10907","1971","03","12","Southern America","Brasil",NA,NA,NA,"INPA0029258","Dicotyledon Asterids","Lamiales","Moldenke","Moldenke, HN","Roraima",NA,"Vicinity of Uaicá airstrip, Rio Uraricoeira. Margin of airstrip.","-63.183333","3.55",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,"-63.183333","3.55",NA,NA,NA,NA,NA,NA
"369","2020-08-31 08:59:27-03","INPA","INPA","94368","S","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Ferreira, CAC","1168","1980","06","28","Southern America","Brasil",NA,NA,NA,"INPA0094368","Dicotyledon Asterids","Lamiales","Walp.","França, F","Pará","Oriximiná","Rio Trombetas, Início da estrada da Cachoeira Porteira no Km 2, lado direito a 400m da estrada.","-57.04417","-1.069635","INPA0094368 INPA0094368_e INPA0094368_nd",NA,NA,NA,NA,NA,NA,"2007",NA,NA,"-57.04417","-1.069635",NA,NA,NA,NA,NA,NA
"370","2020-08-31 08:59:27-03","INPA","INPA","124687","S","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Hatschbach, GG","47229","1983","12","14","Southern America","Brasil",NA,NA,NA,"INPA0124687","Dicotyledon Asterids","Lamiales","Walp.","Hatschbach, GG","Mato Grosso do Sul",NA,"Rod. MT-642, 20 km O de Amambai. Mata de galeria.",NA,NA,"INPA0124687 INPA0124687_e",NA,NA,NA,NA,NA,NA,"1984","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-08-31 08:59:27-03","INPA","INPA","4935","S","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Silva, NT da","399","1949","12","03","Southern America","Brasil",NA,NA,NA,"INPA0004935","Dicotyledon Asterids","Lamiales","Walp.","França, F","Rondônia","Porto Velho","Km 14 da estrada de rodagem, Mata do km 14 da estrada de rodagem.","-63.9039","-8.76194","INPA0004935 INPA0004935_e INPA0004935_nd",NA,NA,NA,NA,NA,NA,"2006",NA,NA,"-63.9039","-8.76194",NA,NA,NA,NA,NA,NA
"372","2021-01-10 20:44:41-03","INPA","INPA","76678","S","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Zarucchi, JL","2124","1976","09","23","Southern America","Colômbia",NA,NA,NA,"INPA0076678","Dicotyledon Asterids","Lamiales","Walp.","Coêlho, LF","Vaupés",NA,"Mitú and vicinity; along Río Vaupés between Río Tí and Rapids of Mandí.",NA,NA,"INPA0076678 INPA0076678_e INPA0076678_e1",NA,NA,NA,NA,NA,NA,"1984","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-08-31 08:59:27-03","INPA","INPA","89019","S","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Vieira, MGG","694","1979","10","27","Southern America","Brasil",NA,NA,NA,"INPA0089019","Dicotyledon Asterids","Lamiales","Walp.","Moldenke, HN","Rondônia","Vilhena","T.F.de Rondônia a 29 km de Vilhena; capoeira; soloo arenoso branco, à margem da estrada.","-60.166667","-12.75","INPA0089019 INPA0089019_e INPA0089019_e1",NA,NA,NA,NA,NA,NA,"1980",NA,NA,"-60.166667","-12.75",NA,NA,NA,NA,NA,NA
"374","2020-08-31 08:59:27-03","INPA","INPA","150426","S","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Thomas, WW","3917","1985","09","20","Southern America","Brasil",NA,NA,NA,"INPA0150426","Dicotyledon Asterids","Lamiales","Walp.","França, F","Mato Grosso","Sinop","24 km E of BR163 at Rio Celeste MT225 to Vera., 24 km E of BR-163 at rio Celeste on road to Vera (MT-225). Igarapé forest and secondary forest.","-55.383333","-12.3","INPA0150426 INPA0150426_e INPA0150426_e1",NA,NA,NA,NA,NA,NA,"2005","09",NA,"-55.383333","-12.3",NA,NA,NA,NA,NA,NA
"375","2020-08-31 08:59:27-03","INPA","INPA","66441","S","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Silva, MF da","2117","1977","06","02","Southern America","Brasil",NA,NA,NA,"INPA0066441","Dicotyledon Asterids","Lamiales","Walp.","Coêlho, LF","Amazonas","Manaus","AM 010, Estrada Manaus-Itacoatiara, km 64, Reserva W. Egler.","-59.700785","-2.698817","INPA0066441 INPA0066441_e INPA0066441_e1",NA,NA,NA,NA,NA,NA,"1984","08",NA,"-59.700785","-2.698817",NA,NA,NA,NA,NA,NA
"376","2020-07-10 09:49:39-03","MBML","MBML-HERBARIO","49988",NA,"Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","R. C. Forzza; K. Hmeljevski & H. Medeiros","7858","2014","02","16",NA,"Brasil",NA,NA,"Liana. Flores com cálice verde, corola creme-esverdeada","MBML049988",NA,NA,"Klotzsch ex Walp.","E.F. Guimarães & D. Machado/XII-2015","Espírito Santo","Vila Pavão","Barra da Rapadura. Fazenda do Sr. Wagner Scardini. Floresta Estacional secundária","-40.591111","-18.705","MBML049988",NA,"157","157",NA,NA,NA,NA,NA,NA,"40W35'28","18S42'18",NA,NA,NA,NA,NA,NA
"377","2021-01-26 13:55:23-03","IMA","MAC","14741","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","R.P.Lyra-Lemos; et al.","5760","2001","08","09",NA,"Brasil",NA,NA,"Trepadeira; Mata Atlântica","MAC0014741",NA,NA,"Walp.","R.P.Lyra-Lemos","Alagoas","Pilar","Fazenda Lamarão.","-35.55","-9.583333",NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,"-35.55","-9.583333",NA,NA,NA,NA,NA,NA
"378","2021-01-26 13:55:23-03","IMA","MAC","17761","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","I.A.Bayma","715","2001","10","05",NA,"Brasil",NA,NA,"Arbusto ca. de 2m de alt., ramos decumbentes. Frutos imaturos vermelhos.; Mata Atlântica","MAC0017761",NA,NA,"Walp.","F.França","Alagoas","Cajueiro","Fazenda Triunfo, pequena mancha de mata secundária, margem de estrada e riacho sobre lajedo.","-36.2075","-9.430278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-36.2075","-9.430278",NA,NA,NA,NA,NA,NA
"379","2021-01-26 13:55:23-03","IMA","MAC","20045","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","R.P.Lyra-Lemos; et al.","8160","2003","11","23",NA,"Brasil",NA,NA,"Trepadeira coletada na borda da mata. Frutos alaranjados.; Mata Atlântica.","MAC0020045",NA,NA,"Walp.",NA,"Alagoas","Passo de Camaragibe","Fazenda Santa Justina, Mata do Pilão.","-35.531767","-9.23",NA,NA,NA,NA,NA,NA,NA,"2017","01","11","-35.531767","-9.23",NA,NA,NA,NA,NA,NA
"380","2021-01-26 13:55:23-03","IMA","MAC","20307","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Falcão, B; A.I.L.Pinheiro","88","2003","11","18",NA,"Brasil",NA,NA,"Trepadeira, coletada na borda da mata. Frutos imaturos verdes e maduros laranja.; Mata Atlântica","MAC0020307",NA,NA,"Walp.","F.França","Alagoas","Murici","Serra do Ouro (Estação Ecológica de Murici).","-35.857983","-9.227494",NA,NA,NA,NA,NA,NA,NA,"2017","02",NA,"-35.857983","-9.227494",NA,NA,NA,NA,NA,NA
"381","2021-01-26 13:55:23-03","IMA","MAC","22893","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","S.Araujo","57","2005","07",NA,NA,"Brasil",NA,NA,"Trepadeira. Botões verdes.; Mata Atlântica.","MAC0022893",NA,NA,"Walp.",NA,"Alagoas","Maceió","Parque Municipal de Maceió.","-35.735278","-9.666111",NA,NA,NA,NA,NA,NA,NA,"2017","01","11","-35.735278","-9.666111",NA,NA,NA,NA,NA,NA
"382","2021-01-26 13:55:23-03","IMA","MAC","23893","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","S.Araujo","243","2005","12",NA,NA,"Brasil",NA,NA,"Trepadeira.; Mata Atlântica.","MAC0023893",NA,NA,"Walp.",NA,"Alagoas","Maceió","Parque Municipal de Maceió.","-35.735278","-9.666111",NA,NA,NA,NA,NA,NA,NA,"2017","01","13","-35.735278","-9.666111",NA,NA,NA,NA,NA,NA
"383","2021-01-26 13:55:23-03","IMA","MAC","25240","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","R.P.Lyra-Lemos; Santos, MR dos; P.A.F.Rios","9806","2006","09","21",NA,"Brasil",NA,NA,"Árvore ca. de 4m de altura. Frutos vermelhos.; Mata Atlântica","MAC0025240",NA,NA,"Walp.","M.C.S.Mota","Alagoas","Rio Largo","Mata do Cedro, proximidades do açude.","-35.913333","-9.527778",NA,NA,NA,NA,NA,NA,NA,"2014","01","26","-35.913333","-9.527778",NA,NA,NA,NA,NA,NA
"384","2021-01-26 13:55:23-03","IMA","MAC","31492","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","R.P.Lyra-Lemos; S.P.Gomes; J.Neto","10736","2007","09","01",NA,"Brasil",NA,NA,"Trepadeira. Frutos verdes.; Mata Atlântica.","MAC0031492",NA,NA,"Walp.","M.C.S.Mota","Alagoas","São Luiz do Quitunde","Mata Garabu.","-35.085556","-9.235556",NA,NA,NA,NA,NA,NA,NA,"2017","01","11","-35.085556","-9.235556",NA,NA,NA,NA,NA,NA
"385","2021-01-26 13:55:23-03","IMA","MAC","34755","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","F.Cavalcante; M.N.Rodrigues","224","2007","09","28",NA,"Brasil",NA,NA,"Trepadeira. Frutos amarelados.; Mata Atlântica.","MAC0034755",NA,NA,"Walp.",NA,"Alagoas","Satuba","Escola Agrotécnica Federal.","-35.824167","-9.563333",NA,NA,NA,NA,NA,NA,NA,"2017","01","26","-35.824167","-9.563333",NA,NA,NA,NA,NA,NA
"386","2021-01-26 13:55:23-03","IMA","MAC","4692","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","G.L.Esteves; D.A.Lima","644","1981","06","08",NA,"Brasil",NA,NA,"Árvore baixa e flores esverdeadas; Mata Pluvial Tropical","MAC0004692",NA,NA,"Walp.","F.França","Alagoas","Flexeiras","Proximidades da Fazenda São Lourenço","-35.724414","-9.275003",NA,NA,NA,NA,NA,NA,NA,"2017","02",NA,"-35.724414","-9.275003",NA,NA,NA,NA,NA,NA
"387","2021-01-26 13:55:23-03","IMA","MAC","55336","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","V.C.Souza; J.P.Souza; A.C.P.Oliveira","26642","2001","07","28",NA,"Brasil",NA,NA,"Arbusto com ramos pendentes, subescandentes. Flores alvas.; Floresta sobre solo arenoso.","MAC0055336",NA,NA,"Walp.","M.C.S.Mota","Alagoas","Pilar","BR 101, Entre Messias e São Miguel dos Campos, próximo à entrada para Marechal Deodoro e Praia do Françês.","-36.031667","-9.618056",NA,NA,NA,NA,NA,NA,NA,"2017","01","11","-36.031667","-9.618056",NA,NA,NA,NA,NA,NA
