"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","typeStatus","fieldNumber","individualCount","previousCatalogNumber","sex"
"135","2015-09-05 10:23:49-03","MNHN","RECOLNAT_MNHN_P","P05578944","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Sucre, D.|Braga, P.I.S.","1968","11","22","Brasil","Rio de Janeiro","Petrópolis","Vale Bonsucesso","-43.1786003112793","-22.5049991607666",NA,NA,"P05578944","P05578944_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578944' target='other'> <mi>dwc_moreinfo</mi></a>","700",NA,"36524","auto",NA,NA,NA,NA,"4126",NA,NA,NA
"136","2015-09-05 09:58:41-03","MNHN","RECOLNAT_MNHN_P","P05578953","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Sucre, D.|Braga, P.I.S.","1968","4","13","Brasil","Rio de Janeiro","Petrópolis","Vale Bonsucesso","-43.1786003112793","-22.5049991607666",NA,NA,"P05578953","P05578953_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578953' target='other'> <mi>dwc_moreinfo</mi></a>","650",NA,"36524","auto",NA,NA,NA,NA,"2742",NA,NA,NA
"137","2015-09-05 09:58:41-03","MNHN","RECOLNAT_MNHN_P","P05578949","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Sucre, D.|Braga, P.I.S.","1968","1","26","Brasil","Rio de Janeiro","Petrópolis","Vale do Bonsucesso, captação d´água","-43.1786003112793","-22.5049991607666",NA,NA,"P05578949","P05578949_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578949' target='other'> <mi>dwc_moreinfo</mi></a>","650",NA,"36524","auto",NA,NA,NA,NA,"2182",NA,NA,NA
"138","2015-09-05 10:23:46-03","MNHN","RECOLNAT_MNHN_P","P05578891","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Eiten, G.|Eiten, L.T.","1962","3","27","Brasil","Maranhão","Loreto","Ilha de Balsas, region between Rio de Balsas ans Parnaíba about 40 km south of Loreto","-49.11667","-7.43333",NA,NA,"P05578891","P05578891_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578891' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"3888",NA,NA,NA
"139","2020-12-11 11:39:56-03","UFMG","BHCB","12123","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"BR BA entre Argoim e Itaberaba BR 242, KM 16",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","112992","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel",NA,NA,"David R. Brunner","1985","11","6","Paraguay","Itapúa",NA,"Orilla del Río Paraná cerca del Puerto San Rafael. Ribera del río, muy perturbado. Suelo arenoso formando pequeñas dunas cerca al río.","-54.91666","-27.35",NA,NA,NA,NA,NA,NA,"Brunner 1319","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-14","6",NA,NA
"141","2014-11-06 05:37:00-02","MO","MOBOT","1152145","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M. Toledo",NA,"Silvia Jiménez|R. Choré|Pablo Solíz|H. Figueroa","1997","3","3","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado; a 15 km del campamento, Bosque alto siempre verde.","-60.83472","-14.61722",NA,NA,NA,NA,NA,NA,"Jiménez 1131","South America",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2016-11-15 05:15:00-02","MO","MOBOT","2476359","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","Lourteig, A.",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","1994","2","9","Brazil","Santa Catarina",NA,"Santo Amaro da Imperatriz a Fazenda Jomar",NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 44823","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2010-05-16 08:12:00-03","MO","MOBOT","2514979","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","Lourteig, A.",NA,"Aurelio Schinini","1972",NA,NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, 10 km al W",NA,NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 4233","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2018-06-26 05:23:00-03","MO","MOBOT","100413264","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","O. Kososky",NA,"Pedro Fiaschi|J. Lima da Paixão|Talmon S. dos Santos","2004","3","4","Brazil","Espírito Santo","Linhares","Estrada de Linhares para o Pontal do Vale, ca. 8, 1 km após o viaduto, ramal à direita para Povoação. Ca. 27,8 km da estrada.","-39.8875","-19.5061111",NA,NA,NA,NA,NA,NA,"Fiaschi 2001","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"145","2015-04-01 14:16:00-03","MO","MOBOT","100803639","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","O. Kosovsky",NA,"Jomar G. Jardim|H. Brito|D.G. Ribeiro","1999","2","25","Brazil","Bahia","Livramento de Nossa Senhora","3 -4 km do Município de Livramento de Nossa Senhora na Rodovia para Rio de Contas. Floresta de Galeria.","-41.8130556","-13.6311111",NA,NA,NA,NA,NA,NA,"Jardim 2039","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"146","2015-04-02 13:07:00-03","MO","MOBOT","100803810","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","O. Kosovsky",NA,"J.L. Viana|et al.","2010","8","17","Brazil","Pernambuco","Jaqueira","RPPN Frei Caneca, Usina Frei Caneca-Estrada do alojamento para Pedra Cruzeiro.","-35.8438889","-8.72",NA,NA,NA,NA,NA,NA,"Viana 58","South America",NA,NA,"633.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"147","2019-02-19 04:30:00-03","MO","MOBOT","100928376","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","A. Lourteig (P)",NA,"C.F.P. Martius",NA,NA,NA,"Brazil",NA,NA,"Bahia?",NA,NA,NA,NA,NA,NA,NA,NA,"Martius 539","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"148","2016-09-12 13:48:00-03","MO","MOBOT","100928598","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Apparicio Altamiro|Walter","1945","12","18","Brazil","Distrito Federal",NA,"Morro do Corcovado.",NA,NA,NA,NA,NA,NA,NA,NA,"Altamiro 181","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"149","2015-01-14 11:16:00-02","MO","MOBOT","1484681","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","A, Lourteig",NA,"George Gardner","1838","10",NA,"Brazil","Ceará",NA,"Foot of the Serra de Araripe, rear Crato.",NA,NA,NA,NA,NA,NA,NA,NA,"Gardner 1507","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,"1",NA,NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","2709677","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","A. Lourteig (P)",NA,"Stephan G. Beck","1981","10","1","Bolivia","Santa Cruz","Obispo Santiesteban","cerca ha Montero",NA,NA,NA,NA,NA,NA,NA,NA,"Beck 7129","South America",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2018-06-19 11:33:00-03","MO","MOBOT","2790691","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","A. Lourteig",NA,"Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","1980","2","8","Brazil","Pará","Conceição do Araguaia","Conceição de Araguaia. Range of low hills 20 km west of Redencão, near Corrego São João and Troncamento Santa Teresa.","-50.1819445","-8.0722223",NA,NA,NA,NA,NA,NA,"Plowman 8465","South America",NA,NA,"350.00000000","620.00000000",NA,NA,NA,NA,NA,NA,"10","1",NA,NA
"152","2010-07-20 15:59:00-03","MO","MOBOT","2782360","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","A. Lourteig",NA,"Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","1980","3","1","Brazil","Pará","Paragominas","Along Belém-Brasília Highway (BR-010),17 km south of Ligação, near kilometer marker 1509.","-47.3666667","-4.1333333",NA,NA,NA,NA,NA,NA,"Plowman 9421","South America",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,"33","11",NA,NA
"153","2016-08-23 14:18:00-03","MO","MOBOT","100924733","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.",NA,NA,"Felix Woytkowski","1946","5","5","Peru","Huánuco",NA,"Sariapampa.",NA,NA,NA,NA,NA,NA,NA,NA,"Woytkowski 34291","South America",NA,NA,"3200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","112703","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.","A. Lourteig (P)",NA,"David N. Smith|Judith M. Canne-Hilliker","1984","1","22","Peru","Pasco","Oxapampa","2-4 km N of Mallampampa. Second growth along trail.","-75.75","-10.53333",NA,NA,NA,NA,NA,NA,"Smith 5820","South America",NA,NA,"2200.00000000","2400.00000000",NA,NA,NA,NA,NA,NA,"84-147","7",NA,NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","112730","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.","A. Lourteig (P)",NA,"David N. Smith|Angel Pretel","1982","5","11","Peru","Pasco","Oxapampa","Los Chacos (valley of Río Yamaquizu) near Oxapampa. 7 km from turn off of main road. Roadside brush.","-75.36666","-10.56666",NA,NA,NA,NA,NA,NA,"Smith 1502","South America",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,"82-26","2",NA,NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","113367","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.","A. Lourteig",NA,"M. Acosta-Solis","1944","11","15","Ecuador","Tungurahua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acosta-Solís 8984","South America",NA,NA,"2700.00000000","3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","113377","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.","A. Lourteig",NA,"M. Acosta-Solis","1944","12","18","Ecuador","Tungurahua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acosta-Solís 9734","South America",NA,NA,"2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","113452","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.","A. Lourteig (P)",NA,"Camilo Díaz S.|et al.","1989","3","15","Peru","Cajamarca","Cutervo","San Andrés de Cutervo, Parque Nacional de Cutervo, Jalca camino a la Laguna El Pileo.","-78.66666","-6.21666",NA,NA,NA,NA,NA,NA,"Díaz Santibáñez 3303","South America",NA,NA,"2680.00000000",NA,NA,NA,NA,NA,NA,NA,"13","3",NA,NA
"159","2015-04-21 07:02:00-03","MO","MOBOT","113468","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.","E. Emshwiller (WIS)",NA,"Felix Woytkowski","1963","4",NA,"Peru","Huánuco",NA,"Tumanga, rain-forests of the Cordillera Carpish, north of the Andean village of Acomayo.","-76.08333","-9.76666",NA,NA,NA,NA,NA,NA,"Woytkowski 7941","South America",NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,NA,"31","3",NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","113647","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.","A. Lourteig (P)",NA,"Robin B. Foster","1983","12","28","Peru","Pasco","Oxapampa","SW of Oxapampa on road to Maria Teresa and Llaupi. Roadside forest remnants.","-75.43333","-10.61666",NA,NA,NA,NA,NA,NA,"Foster 7600","South America",NA,NA,"2350.00000000",NA,NA,NA,NA,NA,NA,NA,"83-12","3",NA,NA
"161","2015-04-21 07:02:00-03","MO","MOBOT","1538391","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.","E. Emshwiller (WIS)",NA,"Alwyn H. Gentry|et al.","1982","7","15","Peru","Huánuco",NA,"Road from Huanuco to Tingo Maria, western side of Carpish pass, disturbed roadside scrubby forest.","-76.08333","-9.58333",NA,NA,NA,NA,NA,NA,"Gentry 37555","South America",NA,NA,"2430.00000000",NA,NA,NA,NA,NA,NA,NA,"2351",NA,NA,NA
"162","2019-11-09 04:37:00-03","MO","MOBOT","2625677","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.","Lourteig, A. (P)",NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo|T. de Vries","1979","4","27","Ecuador","Napo",NA,"N side of Cerro Sumaco, loma NW of campsite. Upper margin of cloud forest with Miconia, Weinmannia and Disterigma.","-77.71666","-0.56666",NA,NA,NA,NA,NA,NA,"Holm-Nielsen 17346","South America",NA,NA,"3200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-09 04:37:00-03","MO","MOBOT","2625715","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.","Lourteig, A. (P)",NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo|T. de Vries","1979","4","27","Ecuador","Napo",NA,"N side of Cerro Sumaco, loma NW of campsite. Upper margin of cloud forest with Miconia, Weinmannia and Disterigma.","-77.71666","-0.56666",NA,NA,NA,NA,NA,NA,"Holm-Nielsen 17362","South America",NA,NA,"3200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2009-09-18 18:39:00-03","MO","MOBOT","2627905","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.","Lourteig, A. (P)",NA,"John S. Brandbyge|A.S. Barfod","1983","11","5","Ecuador","Tungurahua",NA,"On the road Patate - Triunfo. Slightly disturbed upper andean forest with Oreopanax, Weinmannia, Hedyosmum, and Miconia.","-78.41666","-1.3",NA,NA,NA,NA,NA,NA,"Brandbyge 42511","South America",NA,NA,"2950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2009-09-20 15:42:00-03","MO","MOBOT","2660256","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.","Lourteig, A. (P)",NA,"B.B. Larsen|Bente Eriksen","1983","10","25","Ecuador","Tungurahua",NA,"Northern slope of the volcano Tungurahua, 1 km south of Baños. Disturbed montane forest. Soil temp.: 12° C.","-78.43333","-1.41666",NA,NA,NA,NA,NA,NA,"Larsen 45362","South America",NA,NA,"2800.00000000","3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2015-06-18 06:28:00-03","MO","MOBOT","2663883","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.","Lourteig, A. (P)",NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello","1980","12","13","Ecuador","Cañar",NA,"Cerro Yanguán NE of Pindilig. Scrub forest.","-78.66666","-2.6",NA,NA,NA,NA,NA,NA,"Holm-Nielsen 29344","South America",NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2009-07-17 17:16:00-03","MO","MOBOT","2676765","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.","Lourteig, A. (P)",NA,"B. Løjtnant|Ulf Molau","1979","6","18","Ecuador","Loja",NA,"S slopes of Cerro Villonaco, summit of Loja - Catamaya road. Disturbed montane forest.","-79.26666","-4",NA,NA,NA,NA,NA,NA,"Løjtnant 15075","South America",NA,NA,"2700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2009-07-20 20:33:00-03","MO","MOBOT","2679776","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.","Lourteig, A. (P)",NA,"Benjamin Øllgaard|L.B. Holm-Nielsen|N.H. Andreasen|B.B. Larsen|Lars P. Kvist","1982","5","8","Ecuador","Morona-Santiago",NA,"Trail Alao - Huamboya, around and above El Placer. Montane rain forest.","-78.38333","-1.78333",NA,NA,NA,NA,NA,NA,"Øllgaard 38416","South America",NA,NA,"2850.00000000","3400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","950925","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.","A. Lourteig (P)",NA,"Erik Asplund","1939","8","20","Ecuador","Tungurahua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asplund 8437","South America",NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2013-07-28 05:59:00-03","MO","MOBOT","950926","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.","A. Lourteig (P)",NA,"Gunnar Wilhelm Harling","1959","7","10","Ecuador","Loja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harling 5766","South America",NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2015-12-02 15:17:00-02","MO","MOBOT","100548994","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.","Carolina Romero (MO)",NA,"Rainer W. Bussmann|Narel Paniagua Zambrana|Carlos Vega Ocaña","2012","11","1","Peru","La Libertad",NA,"Dist. Uchumarca.","-77.7228334","-6.9860555",NA,NA,NA,NA,NA,NA,"Bussmann 17619","South America",NA,NA,"3040.00000000",NA,NA,NA,NA,NA,NA,NA,"122","1",NA,NA
"172","2020-08-31 09:08:46-03","INPA","INPA","119944","S","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Lourteig, A",NA,"Plowman, T","1980","02","08","Brasil","Pará","Conceição do Araguaia",NA,"-50.166667","-8.05","-50.166667","-8.05","INPA0119944","INPA0119944 INPA0119944_e","Dicotyledon Com-Clade","Oxalidales","8465","Southern America",NA,NA,"350","620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-08-31 09:08:46-03","INPA","INPA","250423","S","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Eiten, G","1970","02","03","Brasil","Maranhão","Loreto","35km south of Loreto at main house of Fazenda Morros","-45.066667","-7.383333","-45.066667","-7.383333","INPA0250423","INPA0250423 INPA0250423_e","Dicotyledon Com-Clade","Oxalidales","10451","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-08-31 09:08:46-03","INPA","INPA","83348","S","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Abreu, MC de","2008","Hatschbach, GG","1978","04","22","Brasil","Minas Gerais",NA,"Grão Mogol, Rod. p/Cristalia.",NA,NA,NA,NA,"INPA0083348","INPA0083348 INPA0083348_e INPA0083348_e1 INPA0083348_e2","Dicotyledon Com-Clade","Oxalidales","41392","Southern America",NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"175","2020-08-31 09:08:46-03","INPA","INPA","88348","S","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Abreu, MC de","2008","Hatschbach, GG","1978","04","22","Brasil","Minas Gerais",NA,"Grão Mogol, Rod. p/Cristalia.",NA,NA,NA,NA,"INPA0088348","INPA0088348 INPA0088348_e INPA0088348_e1","Dicotyledon Com-Clade","Oxalidales","41392","Southern America",NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"176","2021-01-09 21:48:44-03","UNICENTRO","HUCO","5816","S","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","S. R. Slusarski","2003","M. C. Lovato; et al.","2003","04","24","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"39",NA,NA,"FUEL 35.527",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-01-09 21:48:44-03","UNICENTRO","HUCO","0620","S","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","Slusarski, S.R.","2003","Slusarski, S.R.","2003","12","18","Brasil","Paraná","Londrina","Fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,NA,"HUCO000620",NA,NA,NA,"244",NA,NA,"FUEL 35576; subarbusto, 1 m, flores amarelas; DESC: subarbusto, 1 m, flores amarelas",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-01-26 13:57:06-03","IMA","MAC","19435","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","R.P.Lyra-Lemos; M.N.Rodrigues; E.Cardoso; Cavalcante, F","2003","07","26","Brasil","Alagoas","Matriz do Camaragibe","Santuário Ecológico da Serra D'água.","-35.567222","-9.1","-35.567222","-9.1","MAC0019435",NA,NA,NA,"7794",NA,NA,"Erva ereta com ca. de 80cm de altura, coletada nos afloramentos. Flores amarelas.; Mata Atlântica com afloramento rochoso.",NA,NA,NA,NA,"04",NA,"06",NA,NA,NA,NA,NA
"179","2021-01-26 13:57:06-03","IMA","MAC","36730","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","Chagas-Mota","2009","02","21","Brasil","Alagoas","Batalha","Margens do Rio Traipu.","-37.124698638916","-9.67778015136719",NA,NA,"MAC0036730",NA,NA,NA,"2100",NA,NA,"Arbusto ca. 1,5 m de altura. Flores amarelas. Frutos verdes.; Caatinga.",NA,NA,"17525","auto","11",NA,"11",NA,NA,NA,NA,NA
"180","2021-01-26 13:57:06-03","IMA","MAC","23337","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.Abreu","2009","R.P.Lyra-Lemos","2005","05","05","Brasil","Alagoas","Coruripe","Fazenda Capiatá.","-36.1755981445312","-10.125599861145",NA,NA,"MAC0023337",NA,NA,NA,"8597",NA,NA,"Erva ca 30cm de altura. Flores amarelas.; Mata Atlântica.",NA,NA,"31269","auto","03",NA,NA,NA,NA,NA,NA,NA
"181","2021-01-26 13:57:06-03","IMA","MAC","32628","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","R.P.Lyra-Lemos; S.P.Gomes; Chagas-Mota; M.C.Mota","2008","06","21","Brasil","Alagoas","Palmeira dos Índios","Fazenda Fortaleza. Serra das Pias.","-36.627498626709","-9.40721988677979",NA,NA,"MAC0032628",NA,NA,NA,"11134",NA,NA,"Erva ereta ca. 40cm a 60cm. Flores amarelas. Frutos verdes.; Mata Serrana de Brejo de Altitude.",NA,NA,"19641","auto","11",NA,"25",NA,NA,NA,NA,NA
"182","2021-01-26 13:57:06-03","IMA","MAC","44800","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","Chagas-Mota","2009","10","18","Brasil","Alagoas","Palmeira dos Índios","Serra das Pias, Fazenda Fortaleza.","-36.627498626709","-9.40721988677979",NA,NA,"MAC0044800",NA,NA,NA,"6304",NA,NA,"Erva ca. 50 cm de altura. Frutos verdes.; Agreste.",NA,NA,"19641","auto","11",NA,"11",NA,NA,NA,NA,NA
"183","2021-01-26 13:57:06-03","IMA","MAC","51550","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","R.P.Lyra-Lemos; W.T.C.C.Santos; E.S.França","2011","06","11","Brasil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada.","-36.4710998535156","-9.31888961791992",NA,NA,"MAC0051550",NA,NA,NA,"13308",NA,NA,"Erva ereta ca. 40 cm de altura. Flores amarelas.; Mata Atlântica.",NA,NA,"16583","auto","11",NA,"09",NA,NA,NA,NA,NA
"184","2021-01-26 13:57:06-03","IMA","MAC","42549","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","Chagas-Mota","2009","06","25","Brasil","Alagoas","Quebrangulo","Serra das Guaribas.","-36.4710998535156","-9.31888961791992",NA,NA,"MAC0042549",NA,NA,NA,"4069",NA,NA,"Erva ca. 50 cm de altura. Flores amarelas. Frutos verdes.; Mata Pluvial Atlântica.",NA,NA,"16583","auto","11",NA,"08",NA,NA,NA,NA,NA
