"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","typeStatus","individualCount","previousCatalogNumber"
"301","2008-05-27 22:02:00-03","MO","MOBOT","1718458","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","A. Fuentes","Bonifacio Mostacedo C.|V. Medina","Mostacedo C. 3458","1998","3","4","South America","Bolivia","Santa Cruz","Campamento Las Trancas. Estudio en claros. Bloque 1, Claro pequeño.","400.00000000",NA,NA,NA,NA,NA,"Nuflo de Chavez","-61.84805","-16.52166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2011-01-27 15:34:00-02","MO","MOBOT","1718526","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","I. G. Vargas '96","Israel G. Vargas C.|M. Contreras","Vargas Caballero 5095","2000","8","5","South America","Bolivia","Santa Cruz","Volcanes (6 km al N de Bermejo) tramo de 2-3 km al NW de la escuela en la comunidad. Bosque semidecíduo con Shinopsis haenkeana, Myroxylon peruifeus y Aspidosperma cylindrocarpon","1000.00000000",NA,NA,NA,NA,NA,"Florida","-63.65","-18.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"303","2008-05-27 22:02:00-03","MO","MOBOT","2726930","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Nelson Zamora","M. Lozano","Lozano B-13-2-V","1993","8","18","South America","Bolivia","Santa Cruz","N.V.: morado Localidad: San Ignacio Habitat: Bs-TE, Bosque seco templado","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2013-05-16 13:30:00-03","MO","MOBOT","3204015","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","A. Fuentes","R.C. Quevedo","Quevedo Sopepí 531","1991","3","19","South America","Bolivia","Santa Cruz","San Ramó, Puquio Norte, cercanía Est. Castedo","560.00000000",NA,NA,NA,NA,NA,"Nuflo de Chavez","-62.45","-16.6375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2012-03-31 05:14:00-03","MO","MOBOT","3205559","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","A. Fuentes","Elias Meneces|Gary S. Hartshorn","Meneces 2389","1979",NA,NA,"South America","Bolivia","Santa Cruz","San Javier, a San Ramón, Km 5. Bosque húmedo subtropical.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-03-29 15:34:00-03","MO","MOBOT","3205820","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","A. Fuentes","Smith","Smith 10","1975","12","11","South America","Bolivia","Santa Cruz","Nombre comun. Moradillo Lugar. Concepción, Habitat. Bosque húmedo templado.","700.00000000",NA,NA,NA,NA,NA,"Nuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"307","2008-05-27 22:02:00-03","MO","MOBOT","3206047","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","C.V. Mendonça Filho","Gert G. Hatschbach","Hatschbach 69948","2000",NA,NA,"South America","Brazil","Paraná","Fazenda Monte Verde, Mata do Cruzeiro(Mun. Jundiaí do Sul)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2008-05-27 22:02:00-03","MO","MOBOT","3207233","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","W. Mantovani","Soares","Soares 162","1989",NA,NA,"South America","Brazil","Paraná","Londrina, Floresta do Godoy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2015-02-25 22:49:00-03","MO","MOBOT","3207388","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","V.E. Rudd","V.P. de Oliveira","Oliveira 50","1990",NA,NA,"South America","Brazil","Paraná","Sítio JP (mun. Guapirama)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2008-05-27 22:02:00-03","MO","MOBOT","3311009","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","M. Serrano","Martha Serrano|I. Llanos|Jeaneth Villalobos","Serrano 4140","2003","3","25","South America","Bolivia","Chuquisaca","Parque Nacional y Area de Manejo Integrado Serranía del Iñao. Comunidad Ticucha. Serranías intermedias de la Serranía del Iñao. Pendiente media 40% de inclinación. Entre los rios Jarca Mayu Chico y Grande. Area de pastoreo comunitario. Bosque siempreverde, denso, altura promedio 35 m, con Juglans spp emergentes en laderas. Estrato herbáceo dominado por helechos terrestres. Troncos cubiertos por musgos y hepáticas.","1548.00000000",NA,NA,NA,NA,NA,"Luis Calvo","-63.89305","-19.59138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2013-01-12 05:18:00-02","MO","MOBOT","3470252","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","C.V. Mendonça Filho","Peter Clausen","Clausen s.n.","1839","3",NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2008-07-01 03:33:00-03","MO","MOBOT","3470253","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","C.V. Mendonça Filho","Augusto Gehrt","Gehrt s.n.","1936","12","8","South America","Brazil","São Paulo","Tieté.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2013-02-13 05:33:00-02","MO","MOBOT","935531","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","V. Rudd","Timothy J. Killeen|Mario Saldias P.|René Guillén V.|E. Gutiérrez|M. Menacho","Killeen 5817","1993","10","24","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Camino a El Encanto, 3 km adentro. Bosque húmedo alto con varias especies de Vochysiceas, Jacaranda sp. y Pseuldomedia sp.","300.00000000",NA,NA,NA,NA,NA,"Velasco","-61.7166667","-14.6333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"314","2013-02-13 05:33:00-02","MO","MOBOT","940266","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","C.V. Mendonca Filho (UEC)","Mario Saldias P.|Luzmila Arroyo P.|Bonifacio Mostacedo C.|René Guillén V.|E. Gutiérrez|G. Zapata","Saldias Paz 2655","1993","6","22","South America","Bolivia","Santa Cruz","Santa Rosa de la Roca. Cerca de 1-2 km NW de Santa Rosa de la Roca, en el camino a Piso Firme. Bosque semideciduo de 12-15 m de altura, con: Anadenanthera mucrocarpa, Acacia polyphylla y Astronium urundeuva.","350.00000000",NA,NA,NA,NA,NA,"Velasco","-61.43333","-15.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2012-03-18 05:12:00-03","MO","MOBOT","965517","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","C.V. Mendonca Filho (UEC)","Fabiana Mamani M.|M. Saucedo","Mamani M. 862","1995","4","15","South America","Bolivia","Santa Cruz","Area de estudio del proyecto BOLFOR, Las Trancas-95. Bosque semideciduo chiquitano, vegetación de valles húmedos.","450.00000000",NA,NA,NA,NA,NA,"Nuflo de Chavez","-61.84638","-16.52027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"316","2011-01-27 15:35:00-02","MO","MOBOT","965875","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","V. Rudd","Timothy J. Killeen|Antony Jardim","Killeen 7430","1994","12","13","South America","Bolivia","Santa Cruz","Nuflo de Chávez; a 25 km al e de Concepción. Bosque semideciduo chiquitano, sobre el camino.","500.00000000",NA,NA,NA,NA,NA,"Nuflo de Chavez","-62.1694445","-16.175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA
"317","2013-10-13 05:48:00-03","MO","MOBOT","978505","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Antony Jardim|Timothy J. Killeen|Corine Vriesendorp|Cabrera, *|Medina*|Fabiana Mamani M.","Jardim 1183","1994","11","14","South America","Bolivia","Santa Cruz","Las Trancas, Lomerio, las parcelas de Bolfor, Las Trancas '95. Bosque seco chiquitano de Anadenanthera. Suelos lateríticos.","400.00000000",NA,NA,NA,NA,NA,"Nuflo de Chavez","-61.84805","-16.52166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2012-03-18 05:12:00-03","MO","MOBOT","978506","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Antony Jardim|Fabiana Mamani M.","Jardim 1183A","1994","12","10","South America","Bolivia","Santa Cruz","Las Trancas, Lomerio, las parcelas de Bolfor, Las Trancas '95. Bosque seco chiquitano de Anadenanthera. Suelos lateríticos.","400.00000000",NA,NA,NA,NA,NA,"Nuflo de Chavez","-61.84805","-16.52166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2012-03-18 05:12:00-03","MO","MOBOT","978507","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Antony Jardim|Fabiana Mamani M.","Jardim 1336","1994","11","26","South America","Bolivia","Santa Cruz","Las Trancas, Lomerio, las parcelas de Bolfor, Las Trancas '95. Bosque seco chiquitano de Anadenanthera. Suelos lateríticos.","400.00000000",NA,NA,NA,NA,NA,"Nuflo de Chavez","-61.84805","-16.52166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2012-12-04 13:40:00-02","MO","MOBOT","100548070","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylum","Machaerium scleroxylum","Allemão","E. Portal","E. Portal|F. Cardozo|A. Cardozo","Portal 501","2008","3","10","South America","Bolivia","Chuquisaca","Municipio de Culpina, Cantón El Palmar, Ribera del Río Pilaya.","940.00000000",NA,NA,NA,NA,NA,"Sud Cinti","-64.3294445","-21.1375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"321","2011-06-09 18:10:00-03","MO","MOBOT","1718535","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylum","Machaerium scleroxylum","Allemão","M. Toledo","Bonifacio Mostacedo C.","Mostacedo C. 3809","1998","5","29","South America","Bolivia","Santa Cruz","Las Trancas, Lomerio. Las Lajas.","400.00000000",NA,NA,NA,NA,NA,"Nuflo de Chavez","-61.84805","-16.52166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2009-02-05 03:32:00-02","MO","MOBOT","1718541","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylum","Machaerium scleroxylum","Allemão","I. G. Vargas '95","Israel G. Vargas C.","Vargas Caballero 3397",NA,NA,NA,"South America","Bolivia","Santa Cruz","Río Tucabaca, 20 km al NE de Santiago de Chiquitos. Bosque de llanura de inundación en los márgenes del Río Tucabaca, estrato arbóreo dominado por Phyllostylon cf. rhamnoides y estrato arbustivo por Sebastiania sp. (I.G.V.=3389)","200.00000000",NA,NA,NA,NA,NA,"Chiquitos","-59.45","-18.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2008-05-27 22:02:00-03","MO","MOBOT","1718550","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylum","Machaerium scleroxylum","Allemão","I. G. Vargas '95","Israel G. Vargas C.|et al.","Vargas Caballero 3603",NA,NA,NA,"South America","Bolivia","Santa Cruz","Valle de Tucabaca. A 20 km al W del pueblo de Santo Corazón. Tramo entre La Cal y 8 km al W del campamento Los Murcielagos. Bosque decíduo subhúmedo sobre ladera de roca caliza; comunidades de morado (Machaerium scleroxylon) y soto (Schinopsis cf. brasiliensis).","500.00000000",NA,NA,NA,NA,NA,"Chiquitos","-59.05","-18.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2018-09-12 14:48:12-03","UNIOESTE","UNOP","9288","S","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Silva, D.R. da","Rocha Filho, J.A.; Piva, J.; Machado, C.; Piva, J.; Machado, C.","540","2018","01","22",NA,"Brasil","Paraná","Futura área de APP da UHE Salto Caxias, Prainha de Salto Caxias.","337","337",NA,"Árvore 8 m de altura. Folhas discolores, cartáceas. Frutos tipo sâmaras, verdes.",NA,NA,"Capitão Leônidas Marques","-53.479889","-25.519542",NA,NA,"-53.479889","-25.519542","2018","01","19",NA,NA,NA,NA,NA,NA,NA
"325","2019-03-08 14:15:15-03","UNIOESTE","UNOP","9571","S","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Silva, D.R. da","Silva, D.R. da; Piva, J.; Machado, C.; Piva, J.; Machado, C.","203","2018","03","09",NA,"Brasil","Paraná","Estrada a direita do Córrego Bevilaqua.","384","384",NA,"Árvore 20 m de altura. Folhas verde-concolores, cartáceas. Sâmaras imaturas, verdes.",NA,NA,"Capitão Leônidas Marques","-53.661736","-25.452194",NA,NA,"-53.661736","-25.452194","2018","03","20",NA,NA,NA,NA,NA,NA,NA
"326","2020-08-31 09:16:10-03","INPA","INPA","204373","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Ratter, JA","8089","1998","08","19","Southern America","Brasil","Mato Grosso","BR158, Close to the junction of the road to Querência with the BR158 (aprox. 10 km N of Ribeirão Cascalheira).",NA,NA,NA,NA,"INPA0204373","INPA0204373 INPA0204373_e","Ribeirão Cascalheira","-51.9","-12.716667",NA,NA,"-51.9","-12.716667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-08-31 09:16:10-03","INPA","INPA","206118","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Ratter, JA","8005","1998","07","21","Southern America","Brasil","Minas Gerais","BR-135, Vale de Peruaçu, close to Fabião on the highway BR-135 between Januária and Manga.","550","550",NA,NA,"INPA0206118","INPA0206118 INPA0206118_e","Itacarambi","-44.25","-15.133333",NA,NA,"-44.25","-15.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-08-31 09:16:10-03","INPA","INPA","206256","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Ratter, JA","8005","1998","07","21","Southern America","Brasil","Minas Gerais","BR-135, Vale de Peruaçu, close to Fabião on the highway BR-135 between Januária and Manga.","550","550",NA,NA,"INPA0206256","INPA0206256 INPA0206256_e","Itacarambi","-44.25","-15.133333",NA,NA,"-44.25","-15.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","29985",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Machaerium","pedicellatum","Machaerium pedicellatum","Vog.","Robson D. Ribeiro/25-08-2009","V. Demuner; T. Cruz, R. R. Vervloet, M. Belisario e Elias Bausen.","3885","2007","04","26",NA,"Brasil","Espírito Santo","Pedra de Santa Luzia, prop.: Firmino Sottele","350","350",NA,"Árvore 11m, fuste 4m, Dap 25cm, frutos verdes. Borda de mata.","MBML029985","MBML029985","Governador Lindenberg","-40.461944","-19.281667",NA,NA,"40W27'43","19S16'54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","30508",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Machaerium","pedicellatum","Machaerium pedicellatum","Vog.","F. L. R. Filardi/Jan.-2008","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2753","2007","07","03",NA,"Brasil","Espírito Santo","Assentamento 16 de abril","150","150",NA,"Árvore 14m, frutos imaturos de cor verde. Borda de mata.","MBML030508","MBML030508","Águia Branca","-40.734722","-18.907028",NA,NA,"40W44'5","18S54'25,3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","36698",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel","J. Gurtler/2018","A. M. Amorim; et al","7519","2008","07","16",NA,"Brasil","Espírito Santo","Área de Proteção Ambiental da Pedra do Elefante",NA,NA,NA,NA,"MBML036698","MBML036698","Nova Venécia","-40.432778","-18.7825",NA,NA,"40W25'58","18S46'57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","40955",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel","Marco Octávio de Oliveira Pellegrini/06-09-2013","F. Z. Saiter","375","2010","05","31",NA,"Brasil","Espírito Santo","São João de Petrópolis, Serra do São Brás","300","300",NA,"Árvore de 12 metros de altura. Fruto verde do tipo sâmara. Borda de floresta secundária.","MBML040955","MBML040955","Santa Teresa","-40.697139","-19.815556",NA,NA,"40W41'49,7","19S48'56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-07-16 18:37:25-03","MBML","MBML-HERBARIO","41979",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Machaerium","pedicellatum","Machaerium pedicellatum","Vog.",NA,"A. M. Assis; V. G. Demuner","1518","2008","04","25",NA,"Brasil","Espírito Santo","Serra de Cima (Torre 98/3 - LT Mascarenhas x Verona)","140","140",NA,"Arvoreta 9 m. DAP 25 cm. Frutos verdes. Borda. Floresta Ombrofila Densa #?# estagio medio de regeneração.","MBML041979","MBML041979","Nova Venécia","-40.479583","-18.794583",NA,NA,"40W28'46,5","18S47'40,5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","46898",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Machaerium","pedicellatum","Machaerium pedicellatum","Vog.",NA,"A. M. Assis; M.D.S. Demuner & M. B. Redighieri","2415","2010","04","25",NA,"Brasil","Espírito Santo","APA Pedra do Elefante - propriedade Maurilio Bravin. Floresta em estágio médio","90","90",NA,"Árvore 10m; DAP 50cm. Frutos verdes. Borda da mata.","MBML046898","MBML046898","Nova Venécia","-40.430139","-18.753194",NA,NA,"40W25'48,5","18S45'11,5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-07-10 09:46:54-03","MBML","MBML-HERBARIO","7783",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","C. V. Mendonça Filho/18-09-00","L. Kollmann; E. Bausen & W. Pizziolo","561","1998","09","15",NA,"Brasil","Espírito Santo","Goiapaba-Açu",NA,NA,NA,"Mata de encosta. Beira de estrada. Árvore 10m. DAP 23cm. Fuste 5m. Frutos secos marrons.","MBML007783","MBML007783","Fundão","-40.472222","-19.914167",NA,NA,"40W28'20","19S54'51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-03-09 10:46:54-03","ICAUFMG","MCCA","4155","S","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Ribeiro, R.D.","Miranda-Melo, A.A.",NA,"2005","02","02",NA,"Brasil","Minas Gerais","Margem do Rio Piedosa.",NA,NA,NA,NA,"MCCA04583","MCCA04583","Juramento","-43.5868988037109","-16.8481006622314","19357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2021-03-09 10:46:54-03","ICAUFMG","MCCA","4135","S","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Miranda-Melo, A.A.","Oliveira, D.A.; Silva, T.G.",NA,"2010","03","01",NA,"Brasil","Minas Gerais","Parque Estadual da Lapa Grande, Floresta Estacional Decidual, próximo a captação da Copasa, trilha Lapa Pintada. Parque Estadual da Lapa Grande",NA,NA,NA,NA,"MCCA04585","MCCA04585","Montes Claros","-43.8616981506348","-16.7350006103516","72568","auto","-439255556.0","-167322223.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2021-03-09 10:46:54-03","ICAUFMG","MCCA","4140","S","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Miranda-Melo, A.A.","Oliveira, D.A.; Silva, T.G.",NA,"2010","03","01",NA,"Brasil","Minas Gerais","Parque Estadual da Lapa Grande, Floresta Estacional Decidual, próximo a captação da Copasa, trilha Lapa Pintada. Parque Estadual da Lapa Grande",NA,NA,NA,NA,"MCCA04584","MCCA04584","Montes Claros","-43.8616981506348","-16.7350006103516","72568","auto","-439255556.0","-167322223.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2021-03-09 10:46:54-03","ICAUFMG","MCCA","4113","S","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Sobral, M.","Durães, M.C.O.; Miranda-Melo, A.A.",NA,"2009","02","01",NA,"Brasil","Minas Gerais","Parque Estadual da Lapa Grande, Mata Ciliar do Córrego dos Bois, próximo a gruta do Boqueirão as Nascente. Parque Estadual da Lapa Grande",NA,NA,NA,NA,"MCCA04586",NA,"Montes Claros","-43.8616981506348","-16.7350006103516","72568","auto","-439411111.0","-167083333.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-03-09 10:46:54-03","ICAUFMG","MCCA","3957","S","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Sobral, M.","Durães, M.C.O.; Miranda-Melo, A.A.",NA,"2009","02","01",NA,"Brasil","Minas Gerais","Parque Estadual da Lapa Grande, Mata Ciliar do Córrego dos Bois, próximo a gruta do Boqueirão as Nascente. Parque Estadual da Lapa Grande",NA,NA,NA,NA,"MCCA04587","MCCA04587 MCCA04587_01","Montes Claros","-43.8616981506348","-16.7350006103516","72568","auto","-439411111.0","-167083333.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-06-15 15:30:43-03","UNESP-RC","HRCB","72721","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Shima, J.N.","Shima",NA,NA,NA,NA,NA,"Brasil","São Paulo","Parque Geológico de Assistência",NA,NA,NA,NA,NA,NA,"Rio Claro","-47.587111","-22.506611",NA,NA,"47º35'13.6W","22º30'23.8S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2017-11-24 14:10:54-02","UFLA","ESAL","26233","S","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Melo, PHA","3942",NA,NA,NA,NA,"Brasil","Minas Gerais","CSN - Companhia Siderurgica Nacional, Proximidades da Mina da Bocaina",NA,NA,NA,"árvore; ; alvas; frutos imaturos verdes",NA,NA,"Arcos","-45.5393981933594","-20.2819004058838","25000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2017-11-24 14:10:54-02","UFLA","ESAL","26215","S","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Melo, PHA","3995",NA,NA,NA,NA,"Brasil","Minas Gerais","CSN - Companhia Siderurgica Nacional, Proximidades da Mina da Bocaina",NA,NA,NA,"árvore; ; ; frutos imaturos verdes",NA,NA,"Arcos","-45.5393981933594","-20.2819004058838","25000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2017-11-24 14:10:54-02","UFLA","ESAL","13229","S","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylum","Machaerium scleroxylum","Allem.",NA,"Vilela, EA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Campo - Borda da Mata",NA,NA,NA,"árvore; 13,0; ;; floresta",NA,NA,"Tiradentes","-44.1781005859375","-21.1103000640869","10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2021-03-03 13:56:18-03","UFF","NIT","NIT589","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel",NA,"G.C. Lopes Paes","85","2013","05","15",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"NIT00000588",NA,"Niterói","-43.1035995483398","-22.88330078125","14785","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2021-04-07 16:08:49-03","UENF","HUENF","3120","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel","F.L.R. Filardi","Dan, M.L.; Ribeiro, A.C.C.; Nascimento, M.T.","780","2007","11","01",NA,"Brasil","Rio de Janeiro","Fazenda Prosperidade","256","256",NA,NA,"HUENF00003122",NA,"São José de Ubá","-42.033056","-21.411667",NA,NA,"42º1'59''W","21º24'42''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2021-02-09 10:13:16-03","UENF","HUENF","2138","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel",NA,"Nascimento, M.T.; Dan, M.L.; Ribeiro, A.C.C.","64","2007","02","14",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"HUENF00002140",NA,"São José de Ubá","-41.9425010681152","-21.3575000762939","15393","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
