"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"131","2020-12-20 21:17:24-03","UFV","VIC","25705","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Valente, G.E.; Meira Neto, J.A.A.","696",NA,"Brasil","Minas Gerais","Paraopeba","EFLEX, Cerradão próximo à formação de calcário.","-44.4042015075684","-19.2744007110596",NA,"Trepadeira com flores rosas; coletada no interior do cerradão.","VIC025705","VIC025705","Queiroz, L.P. de; Lewis, G.P.","2001","04","14",NA,NA,NA,"26090","auto","2004","07",NA,NA,NA,"20",NA,NA,NA
"132","2019-11-21 14:36:30-03","UFJF","CESJ","10091","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"L. Krieger","CESJ10091","América do Sul","Brasil","Minas Gerais","Santana do Pirapama",NA,NA,NA,NA,"Subarbusto ereto 80 cm no cerrado, flores roxas.","CESJ010091",NA,"A. Lomy","1971","02","17",NA,NA,NA,NA,NA,"1976","11",NA,NA,NA,"23",NA,NA,NA
"133","2019-11-21 14:36:33-03","UFJF","CESJ","69483","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"J.M. Silva; O.S. Ribas","5834","América do Sul","Brasil","Minas Gerais","Buritizeiro","Distrito de Partedão de Minas, Fazenda Lago Vermelho","-44.9622001647949","-17.3511009216309",NA,"Arbusto, 1m, flor vinosa. Cerrado","CESJ069483",NA,"J.F.Q. Faria Júnior","2007","04","22",NA,NA,NA,"88041","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-21 14:36:33-03","UFJF","CESJ","28137","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"H.F. Leitão Filho","CESJ28137","América do Sul","Brasil","São Paulo","Itú","nativa do cerrado.","-47.2900009155273","-23.2600002288818",NA,"Herbáceo; até 60 cm; flores purpureas; floresce em janeiro.","CESJ028137",NA,"H.F. Leitão Filho","1970","02","05",NA,NA,NA,"22309","auto","1970","02",NA,NA,NA,"25",NA,NA,NA
"135","2019-11-21 14:36:33-03","UFJF","CESJ","12081A","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"L. Krieger; L. Roth","CESJ12081A","América do Sul","Brasil","Amazonas","Tefé",NA,"-64.7114028930664","-3.35417008399963",NA,"Árvore no igapó, frutos submaturos.","CESJ12081A",NA,NA,"1972","07","06",NA,NA,NA,"340205","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-04-07 11:44:13-03","UFMS","CGMS","4174","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"M. Sugiyama; D.S. Pinto",NA,NA,"Brasil","Mato Grosso do Sul","Aquidauana","Km 48 da estrada de ferro.","-55.7872222","-20.4711111",NA,"Papilionoideae. Flor azulada Habitat: Cerrado. Habito: Erva. 0,40m de altura.","CGMS1011453",NA,"G.B. Ceolin","1987","11","05","147","147",NA,NA,NA,"2009","01","-55,7872222","-20,4711111",NA,"26",NA,NA,NA
"137","2021-04-07 11:44:13-03","UFMS","CGMS","35936","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"D.T. Azevedo; A.P.P. Oliveira; T.G. Freitas; L.S.B. Jordão","25",NA,"Brasil","Mato Grosso do Sul","Rio Verde de Mato Grosso","Pantanal da Nhecolândia, ponte de madeira após a serra da Alegria.","-55.1666667","-18.6672223",NA,"Papilionoideae. Flor esverdeada. Fruto legume. Habitat: Cerradão. Solo arenoso. Habito: Arbusto.","CGMS1065342",NA,NA,"2012","11","02","180","180",NA,NA,NA,NA,NA,"-55,1666667","-18,6672223",NA,NA,NA,NA,NA
"138","2021-04-07 11:44:13-03","UFMS","CGMS","56607","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"A. Pott; V.J. Pott","13456",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Esperança, Parque Estadual do Rio Negro, Pantanal.","-56.5569444","-19.4897222",NA,"Papilionoideae. Flor arroxeada. Fruto castanho. Habitat: Campo de Elionurus muticus (caronal). Solo arenoso. Relevo plano convexo. Esparsa. Habito: Subarbusto. 1,00 - 2,00 m de altura.","CGMS1086566",NA,"A. Pott","2005","09","22","104","104",NA,NA,NA,"2005",NA,"-56,5569444","-19,4897222",NA,NA,NA,NA,NA
"139","2021-04-07 11:44:13-03","UFMS","CGMS","56609","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens glaucescens",NA,NA,"A. Pott; V.J. Pott; G. Hatschbach; J. Silva; A.C.M. Cristaldo","10635",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Km W de Bonito na rodovia MS-382.","-57.1169445","-20.9966666",NA,"Papilionoideae. Flor lilás.Folhas glauca. Lado externo do estandarte esverdeado com estrias vináceas. Habitat: Savana mal drenada de Tabebuia aurea e Machaerium hirtum. Solo siltoso. Relevo plano entre morros. Ocasional. Habito: Suba","CGMS1086568",NA,"R.R. Silva","2002","11","10","130","130","glaucescens",NA,NA,"2006","04","-57,1169445","-20,9966666",NA,"11",NA,NA,NA
"140","2021-04-07 11:44:13-03","UFMS","CGMS","17192","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"A.L. Minari; et al.","6",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Distrito de Piraputanga. Próximo da entrada da Associação dos Servidores da Junta do Sossego.","-55.4855555","-20.4641667",NA,"Papilionoideae. Flor roxa. Fruto imaturo verde. Habitat: Cerrado. Habito: Subarbusto.","CGMS1046490",NA,"G.B. Ceolin","2006","08","05",NA,NA,NA,NA,NA,"2009","01","-55,4855555","-20,4641667",NA,"26",NA,NA,NA
"141","2021-04-07 11:44:13-03","UFMS","CGMS","25129","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"L.F.B. Cattani; R.B. Rodrigues; C.F. Zucca; D.R.C. Padilha; D. Verçosa","3",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Alegria, sub-região da Nhecolândia, Pantanal.","-56.745","-19.0622222",NA,"Papilionoideae. Flor verde-claro. Fruto verde. Habitat: Cerrado. Habito: Arbusto.","CGMS1054555",NA,"G.A. Damasceno-Junior","2009","05","05","96","96",NA,NA,NA,NA,NA,"-56,745","-19,0622222",NA,NA,NA,NA,NA
"142","2021-04-07 11:44:13-03","UFMS","CGMS","58610","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"A. Pott; V.J. Pott; A.C.M. Cristaldo","9935",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Aldeia Limão Verde, sopé do Morro Vigia, Serra de Maracaju.","-55.6883333","-20.3330556",NA,"Papilionoideae. Habitat: Cerrado denso. Solo litólico (arenito). Relevo encosta íngreme. Esparsa. Habito: Arbusto de caule delgado pouco ramificado, 2m de altura.","CGMS1088525",NA,"A. Pott","2002","05","05",NA,NA,NA,NA,NA,NA,NA,"-55,6883333","-20,3330556",NA,NA,NA,NA,NA
"143","2021-04-07 11:44:13-03","UFMS","CGMS","56610","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens glaucescens",NA,NA,"A. Pott","10213",NA,"Brasil","Mato Grosso do Sul","Sonora","Case (Companhia Agrícola Sonora Estância), margem direita do Rio Correntes.","-54.8419444","-17.1222223",NA,"Papilionoideae. Flor ausente. Fruto castanho. Habitat: Vegetação secundária de cerradão. Solo litólico. Relevo suave ondulado. Ocasional. Habito: Subarbusto. 1,2m de altura.","CGMS1086569",NA,"R.R. Silva","2002","08","25",NA,NA,"glaucescens",NA,NA,"2006","04","-54,8419444","-17,1222223",NA,"11",NA,NA,NA
"144","2021-04-07 11:44:13-03","UFMS","CGMS","10068","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"F.M. Lima","130",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Câmpus UFMS. Cerrado da Química.","-54.6","-20.5",NA,"Papilionoideae. Flor vermelhaPresença de vagem, folhas ásperas, trifolioladas. Habitat: Cerrado. Habito: Arbusto. Aproximadamente 1,50m de altura","CGMS1039349",NA,"U.M. Resende","1999","10","10",NA,NA,NA,NA,NA,"2002","11","-54,6","-20,5",NA,"28",NA,NA,NA
"145","2021-04-07 11:44:13-03","UFMS","CGMS","2856","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"A. Oliveira",NA,NA,"Brasil","Mato Grosso do Sul","Campo Grande","Bairro Jockey Clube.","-54.6236111","-20.4905555",NA,"Papilionoideae.","CGMS1010711",NA,"G.B. Ceolin","1982","05","27","532","532",NA,NA,NA,"2009","01","-54,6236111","-20,4905555",NA,"26",NA,NA,NA
"146","2021-04-07 11:44:13-03","UFMS","CGMS","24073","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens glaucescens",NA,NA,"A. Pott; V.J. Pott","10995",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Mandioré.","-57.6258334","-17.9202778",NA,"Papilionoideae. Flor arroxeada. Folha glauca. Habitat: Vegetação secundária de cerrado, solo litólico, relevo morrote. Habito: Subarbusto ereto, de 1,00 m de altura. Esparso.","CGMS1053488",NA,"R.R. Silva","2003","03","30","150","150","glaucescens",NA,NA,"2006","04","-57,6258334","-17,9202778",NA,"11",NA,NA,NA
"147","2021-04-07 11:44:13-03","UFMS","CGMS","24088","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"U.M. Resende","1848",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Distrito de Piraputanga. Pesqueiro da Serra.","-55.5363889","-20.4766667",NA,"Papilionoideae. Flor arroxeada. Habitat: Cerrado sensu strictus. Habito: Arbusto.","CGMS1053503",NA,"G.B. Ceolin","2003","01","14","163","163",NA,NA,NA,"2009","01","-55,5363889","-20,4766667",NA,"26",NA,NA,NA
"148","2021-04-07 11:44:13-03","UFMS","CGMS","12052","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens glaucescens",NA,NA,"M.S. Nunes; G. de A. Amador; S. Aragaki; E.A. Vieira; F.H. Oda","26",NA,"Brasil","Mato Grosso do Sul","Bonito","Estrada Bonito-Bodoquena.","-56.4819445","-21.1211111",NA,"Papilionoideae. Flor lilás e pequena. Frutos tipo legume. Heliófita.","CGMS1041442",NA,"R.R. Silva","2002","01","19","315","315","glaucescens",NA,NA,"2006","04","-56,4819445","-21,1211111",NA,"12",NA,NA,NA
"149","2021-04-07 11:44:13-03","UFMS","CGMS","4173","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"D.S. Pinto; M. Sugiyama",NA,NA,"Brasil","Mato Grosso do Sul","Aquidauana","Morro Aquidauana. Estrada Buriti. Cerrado.","-55.7872222","-20.4711111",NA,"Papilionoideae. Flor lilás. Habitat: Cerrado. Habito: Erva. 1,50m de altura.","CGMS1011452",NA,"G.B. Ceolin","1987","09","24","147","147",NA,NA,NA,"2009","01","-55,7872222","-20,4711111",NA,"26",NA,NA,NA
"150","2021-04-07 11:44:13-03","UFMS","CGMS","15972","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"G.P. Nunes; L.E.A.M. Lescano; D.K. Noguchi; F.H. Oda","63",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Estrada 3. Beira da estrada.","-57.3713889","-21.77",NA,"Papilionoideae. Flor roxa. Fruto verde. Habitat: Beira de estrada. Não muito frequente no local. Habito: Subarbusto.","CGMS1045486",NA,"G.B. Ceolin","2004","08","25",NA,NA,NA,NA,NA,"2009","01","-57,3713889","-21,77",NA,"26",NA,NA,NA
"151","2021-04-07 11:44:13-03","UFMS","CGMS","56608","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"V.J. Pott; A. Pott","9258",NA,"Brasil","Mato Grosso do Sul","Corumbá","Estância Ecológica Nhumirim (Reserva da Embrapa Pantanal), Nhecolândia, Pantanal.","-56.6288889","-18.9733334",NA,"Papilionoideae. Flor rosa. Fruto acinzentado, imaturo. Habitat: Transição cerradão/caronal. Solo arenoso. Relevo plano. Frequente. Habito: Arbusto escandente. 1,00 - 1,60 m de altura.","CGMS1086567",NA,"A. Pott","2007","05","20","97","97",NA,NA,NA,NA,NA,"-56,6288889","-18,9733334",NA,NA,NA,NA,NA
"152","2021-04-07 11:44:13-03","UFMS","CGMS","21879","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"M.R. Sigrist; F.M. Lima","20",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Cerrado da Química - UFMS. Beira de estrada.","-54.6464004516602","-20.4428005218506",NA,"Papilionoideae. Unifoliolada. Habitat: Cerrado. Habito: Erva.","CGMS1051289",NA,"G.B. Ceolin","1999","04","23",NA,NA,NA,"161190","auto","2009","01",NA,NA,NA,"26",NA,NA,NA
"153","2021-04-07 11:44:13-03","UFMS","CGMS","24074","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens glaucescens",NA,NA,"A. Pott","10415",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Faz. Pousada, APA do Ceroula.","-54.6464004516602","-20.4428005218506",NA,"Papilionoideae. Flor rosa. Habitat: Aterro de estrada, solo argiloso, relevo vale. Habito: Subarbusto (rebrote) com xilopódio, de 0,40 m de altura. Ocasional.","CGMS1053489",NA,"R.R. Silva","2002","10","06",NA,NA,"glaucescens","161190","auto","2006","04",NA,NA,NA,"13",NA,NA,NA
"154","2021-04-07 11:44:13-03","UFMS","CGMS","15983","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"G.P. Nunes; L.E.A.M. Lescano; F.H. Oda","106",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Estrada 6. Beira da estrada.","-57.8824996948242","-21.6989002227783",NA,"Papilionoideae. Flor roxa. Fruto ausente. Habitat: Beira de estrada. Frequente na área. Habito: Subarbusto trepador.","CGMS1045499",NA,"G.B. Ceolin","2004","12","18",NA,NA,NA,"185577","auto","2009","01",NA,NA,NA,"26",NA,NA,NA
"155","2019-11-27 13:48:49-03","UFS","ASE","21997","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Queiroz, LP; Costa, JA; Stapf, MN; Souza, EB","10483","Southern America","Brasil","Mato Grosso","Cuiabá","ca. 10km de Cuiabá, Na estrada para a Chapada dos Guimarães.","-56.055833","-15.480278",NA,"Subabusto ereto, pouco ramificado. Folhas coriáceas. Flores passadas. Botões com estandarte externamente verde com estrias vináceas. DNA.Foto.; Subabusto ereto, pouco ramificado. Folhas coriáceas. Flores passadas. Botões com estandart","ASE0010672","ASE0010672","Ceolin, GB","2005","04","20",NA,NA,NA,NA,NA,"2009","07","-56.055833","-15.480278",NA,NA,NA,NA,NA
"156","2019-11-27 13:48:49-03","UFS","ASE","21998","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Queiroz, LP; Costa, JA; Stapf, MN; Souza, EB","10496","Southern America","Brasil","Mato Grosso","Acorizal","Rodovia MT-010, Entre Acorizal, ca. 7km após a entrada de Acorizal.","-56.362222","-15.030833",NA,"Subarbusto de ca. 50 cm alt., rizomatoso. Folhas cartáceas. Botões. DNA.Foto. Com mata ciliar.; Subarbusto de ca. 50 cm alt., rizomatoso. Folhas cartáceas. Botões. DNA.Foto. Com mata ciliar.; Cerrado.","ASE0010673","ASE0010673",NA,"2005","04","20",NA,NA,NA,NA,NA,"2009","07","-56.362222","-15.030833",NA,NA,NA,NA,NA
"157","2019-11-27 13:48:49-03","UFS","ASE","22153","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Queiroz, LP; Costa, JA; Stapf, MN; Souza, EB","10591","Southern America","Brasil","Mato Grosso","Porto Estrela","Vila aparecida, estrada Porto Estrela-Cáceres, 77 km W de Porto Estrela.","-57.422222","-15.8",NA,"Arbusto com vários perfilhos, estes poucos ramificados, virgados, cerca de 1,7 m alt. Folíolos coriáceos, face abaxial glauca. Flores com cálice verde, pétalas lilás a rosa, estandarte externamente creme-esverdeado com nervuras vináce","ASE0010674","ASE0010674","Queiroz, LP","2005","04","22",NA,NA,NA,NA,NA,"2005","04","-57.422222","-15.8",NA,NA,NA,NA,NA
"158","2019-08-20 10:13:33-03","UNICAMP","UEC","101035","S","Plantae","Magnoliopsida",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Lucena, MAC","6",NA,"Brazil","São Paulo","Nova Odessa","Estação Experimental Central do I.Z.","-47.3","-22.7",NA,"fruto, Flores rosas, arbustivo.",NA,NA,"Lucena, MAC","1998","06","08",NA,NA,NA,NA,NA,NA,NA,"-47.3","-22.7",NA,NA,NA,NA,NA
"159","2019-08-20 10:13:33-03","UNICAMP","UEC","119640","S","Plantae","Magnoliopsida",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Rodrigues, RS; Flores, AS","1114",NA,"Brazil","Mato Grosso do Sul","Rio Verde do Mato Grosso","BR 163, próximo à entrada da cidade.",NA,NA,NA,"fruto, Beira de mata, subarbusto 2m alt., estandarte e alas rosas, quilha branca, frutos.",NA,NA,"Ceolin, GB","2001","04","11",NA,NA,NA,NA,NA,"2009","10",NA,NA,NA,NA,NA,NA,NA
"160","2019-08-20 10:13:33-03","UNICAMP","UEC","124257","S","Plantae","Magnoliopsida",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Rodrigues, RS; Belinello, R; Flores, AS; Barbosa, AR; Simões, AO","1388",NA,"Brazil","Goiás","Catalão","Distrito Pires Belo, BR 050, km 237, em","-47.766667","-17.85",NA,"fruto, Em cerrado na beira da rodovia, subarbusto ereto 1,20m, corola lilás, frutos castanhos.",NA,NA,"Rodrigues, RS; Flores, AS","2002","02","06",NA,NA,NA,NA,NA,"2002",NA,"-47.766667","-17.85",NA,NA,NA,NA,NA
"161","2019-08-20 10:13:33-03","UNICAMP","UEC","141584","S","Plantae","Magnoliopsida",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Silva, RR; Velásquez, JS","1287",NA,"Brazil","Mato Grosso do Sul","Corumbá","Acesso pelo sítio Nossa Senhora Auxiliadora. Campo Cerrado. Solo argiloso.","-57.851056","-19.217472",NA,"Arbusto ereto de 50 cm. de altura. Frutos imaturos verdes.",NA,NA,"Silva, RR","2004","11","22","617","617",NA,NA,NA,"2004","04","-57.851056","-19.217472",NA,NA,NA,NA,NA
"162","2019-08-20 10:13:33-03","UNICAMP","UEC","141800","S","Plantae","Magnoliopsida",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Silva, RR; Velásquez, JS","1216",NA,"Brazil","Mato Grosso do Sul","Corumbá","Acesso pelo sítio Nossa Senhora Auxiliadora. Campo Cerrado. Solo minério de ferro.","-57.838056","-19.231111",NA,"Subarbusto de 40 cm. de altura. Flores lilases. Frutos imaturos verdes.",NA,NA,"Silva, RR","2004","10","22","773","773",NA,NA,NA,"2004","10","-57.838056","-19.231111",NA,NA,NA,NA,NA
"163","2019-08-20 10:13:33-03","UNICAMP","UEC","141870","S","Plantae","Magnoliopsida",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Silva, RR; Ramires, E","1121",NA,"Brazil","Mato Grosso do Sul","Corumbá","Serra de Santa Cruz, Planalto Residual do Urucum.&nf;Acesso pela estrada do Lago Azul. Campo cerrado.","-57.559389","-19.236389",NA,"Subarbusto de 30,0 cm de altura. Flores com estandarte verde externamente com estrias vináceas, lilás internamente, como asas e pétalas da quilha. Solo minério de ferro.",NA,NA,"Silva, RR","2004","09","10",NA,NA,NA,NA,NA,"2004","09","-57.559389","-19.236389",NA,NA,NA,NA,NA
"164","2021-03-01 16:30:35-03","UNICAMP","UEC","156721","S","Plantae","Magnoliopsida",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Souza, VC; Souza, JP; Duarte, AR; Mazine, FF","14739",NA,"Brazil","Mato Grosso","São Felix do Araguaia","Estrada entre a Vila de Pontinópolis e a Serra dos Magalhães.","-51.216861","-11.560944",NA,"Subarbusto; flores róseas.; Savana Parque. Área arborizada densa (cerrado).","UEC008805","UEC008805","Ceolin, GB","1997","03","21",NA,NA,NA,NA,NA,"2009","11","-51.216861","-11.560944",NA,"06",NA,NA,NA
"165","2019-08-20 10:13:33-03","UNICAMP","UEC","8430","S","Plantae","Magnoliopsida",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Storti Filho, A","4239",NA,"Brazil","Goiás","Brejinho de Nazaré","Fazenda Buriti.",NA,NA,NA,"fruto, Cerrado.",NA,NA,"Andrade, JB","1976","07","15",NA,NA,NA,NA,NA,"1978","08",NA,NA,NA,NA,NA,NA,NA
"166","2021-01-29 12:47:06-03","UNICAMP","UEC","141007","S","Plantae","Magnoliopsida",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens glaucescens","Kunth",NA,"Silva, RR; Silva, MV","396",NA,"Brazil","Mato Grosso do Sul","Ladário","Serra do Rabichão, Planalto Residual do Urucum. Acesso pela Fazenda Uruba. Interior de Floresta Estacional Decidual.","-57.487806","-19.087444",NA,"Arbusto trepador de 60 cm de altura. Flores roxas. Fruto imaturo verde e maduro castanho.",NA,NA,"Silva, RR","2003","10","22",NA,NA,"glaucescens",NA,NA,"2004","05","-57.487806","-19.087444",NA,NA,NA,NA,NA
"167","2019-08-20 10:13:33-03","UNICAMP","UEC","125864","S","Plantae","Magnoliopsida",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Flores, AS; Schütz Rodrigues, R","1006",NA,"Brazil","Goiás","Caldas Novas","Ca. 35 km após a cidadeda, rod. GO 139.","-48.625","-17.74169921875",NA,"Arbusto ereto, 1,5m alt. corola lilás, frutos imaturos e maduros castanhos, em cerrado alterado junto à rodovia.",NA,NA,"Ceolin, GB","2002","05","20",NA,NA,NA,"36612","auto","2009","10",NA,NA,NA,NA,NA,NA,NA
"168","2019-08-20 10:13:33-03","UNICAMP","UEC","8427","S","Plantae","Magnoliopsida",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Gibbs, PE; Kinoshita, LS; Leitão Filho, HF; Semir, J; Taroda, N","2884",NA,"Brazil","Goiás","Goiás","Nativo em cerrado a 22 km da cidade rumo","-50.1403007507324","-15.9343996047974",NA,"fruto, Subarbusto ereto com até 1,3m com xilopódio, flores lilases, om estrias rosadas no estandarte. Sementes coletadas.",NA,NA,"Andrade, JB","1976","09","08",NA,NA,NA,"63502","auto","1977","09",NA,NA,NA,NA,NA,NA,NA
"169","2019-08-20 10:13:33-03","UNICAMP","UEC","8433","S","Plantae","Magnoliopsida",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Shepherd, GJ; Tamashiro, JY; Salgado, PR; Andrade, JB","7502",NA,"Brazil","Goiás","Piranhas","Estrada Piranhas/Barra do Garça, a 14 km","-51.8222007751465","-16.4269008636475",NA,"fruto, Subarbusto de 1m, flores roxas.",NA,NA,"Andrade, JB","1978","04","21",NA,NA,NA,"38194","auto","1978","08",NA,NA,NA,NA,NA,NA,NA
"170","2019-08-20 10:13:33-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Oliveira Filho, AT","367",NA,"Brazil","Mato Grosso","Chapada dos Guimarães","Salgadeira.","-55.749698638916","-15.460599899292",NA,"folha, Subarbusto ca. 1m alt., amostra vegetativa.",NA,NA,"Oliveira Filho, AT","1984","09","18",NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
