"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","infraspecificEpithet","typeStatus","relatedCatalogItem","sex"
"143","2020-09-02 16:35:55-03","Cenargen","CEN","67063","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","M. Carvalho-Silva","2009","05",NA,"Glocimar Pereira-Silva","9972","2005","04","13","Brasil","GO","LUZIANIA","Margem direita do rio das Antas.","-48.365555","-16.226944",NA,NA,NA,NA,NA,NA,"Exsicatas","CEN00067063","CEN00067063","-48.365555","-16.226944",NA,NA,"4",NA,NA,NA,NA
"144","2020-09-02 16:35:55-03","Cenargen","CEN","54565","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","M. Carvalho-Silva","2003","01",NA,"Micheline Carvalho-Silva","223","2003","01","26","Brasil","BA","LENCOIS","Grotão - Serra da Chapadinha, margem esquerda do rio Mucugêzinho.","-41.4525","-12.457222",NA,"Espigas eretas.",NA,NA,"1070","1070","Exsicatas","CEN00054565","CEN00054565","-41.4525","-12.457222",NA,NA,"3",NA,NA,NA,NA
"145","2020-09-02 16:35:55-03","Cenargen","CEN","18370","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","M. Carvalho-Silva","2002","04",NA,"Bruno Machado Teles Walter","2153","1994","06","28","Brasil","DF","BRASILIA","Fazenda Água Liimpa/UnB. Mata de galeria do córrego da Onça. Cabeceira da mata, próximo ao córrego.","-47.916666","-15.95",NA,"Solo com muita serrapilheira. Espécie rara na cabeceira e ocasional pela extensão da mata. Doação da Flora do Brasil. Distrito Federal.",NA,NA,"1060","1060","Exsicatas","CEN00018370","CEN00018370","-47.916666","-15.95",NA,NA,"1",NA,NA,NA,NA
"146","2020-09-02 16:35:55-03","Cenargen","CEN","26661","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","W. Burger","1999","03",NA,"Marta Camargo de Assis","191","1995","04","05","Brasil","DF","BRASILIA","Fazenda Sucupira em mata a beira de sementes básicas.","-48.016666","-15.916666",NA,NA,NA,NA,"1080","1080","Exsicatas","CEN00026661","CEN00026661","-48.016666","-15.916666",NA,NA,"2",NA,NA,NA,NA
"147","2020-09-02 16:35:55-03","Cenargen","CEN","46253","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","M. Carvalho-Silva","2001","06",NA,"Marta Camargo de Assis","600","1999","02","25","Brasil","MG","RIO PRETO","Carrascal em quartzito na Fazenda da Cachoeira Alta.","-43.829722","-21.9675",NA,"Doação Universidade de SãoPaulo - Herbário SPF.",NA,NA,"940","940","Exsicatas","CEN00046253","CEN00046253","-43.829722","-21.9675",NA,NA,"1",NA,NA,NA,NA
"148","2020-09-02 16:35:55-03","Cenargen","CEN","55714","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","M. Carvalho-Silva","2004","07",NA,"Roberto Fontes Vieira","2266","2004","03","03","Brasil","DF","BRASILIA","Riacho Fundo. Fazenda Sucupira, mata do córrego Açudinho, próximo à Sementes Básicas.","-48.652222","-15.905833",NA,NA,NA,NA,NA,NA,"Exsicatas","CEN00055714","CEN00055714","-48.652222","-15.905833",NA,NA,"2",NA,NA,NA,NA
"149","2020-09-02 16:35:55-03","Cenargen","CEN","86493","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","M. Carvalho-Silva","2015","07",NA,"Araci Molnar Alonso","206","2013","01","08","Brasil","DF","BRASILIA","Brazlândia. Sítio Coité do Cerrado.","-48.149722","-15.742222",NA,"Doação.",NA,NA,NA,NA,"Exsicatas","CEN00086493","CEN00086493","-48.149722","-15.742222",NA,NA,"1",NA,NA,NA,NA
"150","2020-09-02 16:35:55-03","Cenargen","CEN","87927","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","M. Carvalho-Silva","2015","07",NA,"Araci Molnar Alonso","954","2013","06","10","Brasil","DF","BRASILIA","Brazlândia. Sítio Coité do Cerrado.","-48.15","-15.7425",NA,"Ramo com flor e fruto. Doação CPAC.",NA,NA,NA,NA,"Unicata","CEN00087927","CEN00087927","-48.15","-15.7425",NA,NA,"1",NA,NA,NA,NA
"151","2020-09-02 16:35:55-03","Cenargen","CEN","89592","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","B. M. T. Walter","2016","10",NA,"Araci Molnar Alonso","110","2012","12","11","Brasil","DF","BRASILIA","Brazlândia - Sítio Coité do Cerrado","-48.149722","-15.742222",NA,"Ramo com flor e fruto. Doação",NA,NA,NA,NA,"Exsicatas","CEN00089592","CEN00089592","-48.149722","-15.742222",NA,NA,"1",NA,NA,NA,NA
"152","2020-09-02 16:35:55-03","Cenargen","CEN","93964","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","B. M. T. Walter","2016","10",NA,"Araci Molnar Alonso","1221","2013","09","09","Brasil","DF","BRASILIA","Brazlândia - Sítio Coité do Cerrado","-48.149722","-15.7425",NA,"Material coletado: Ramo com inflorescência. Doação da Embrapa Cerrados.",NA,NA,NA,NA,"Exsicatas","CEN00093964","CEN00093964","-48.149722","-15.7425",NA,NA,"1",NA,NA,NA,NA
"153","2020-09-02 16:35:55-03","Cenargen","CEN","94169","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","B. M. T. Walter","2016","10",NA,"Araci Molnar Alonso","1385","2013","11","06","Brasil","DF","BRASILIA","Brazlândia. Sítio Coité do Cerrado.","-48.149722","-15.7425",NA,"Material coletado: Ramo com frutos. Doação da Embrapa Cerrados.",NA,NA,NA,NA,"Exsicatas","CEN00094169","CEN00094169","-48.149722","-15.7425",NA,NA,"1",NA,NA,NA,NA
"154","2020-09-02 16:35:55-03","Cenargen","CEN","38027","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","M. Carvalho-Silva","2001","06",NA,"Maria Goreth Gonçalves Nóbrega","939","1999","10","10","Brasil","DF","BRASILIA","10m do Córrego Cabeça de Veado.","-47.9296989440918","-15.7797002792358","70570","Altitude entre 1025 - 1150 m. Ambiente bastante úmido. Doação do Sisteme Herbário HEPH (15300-1). Distrito Federal.","auto",NA,"1025","1025","Exsicatas","CEN00038027","CEN00038027","-4785000.0","-1586667.0",NA,NA,"1",NA,NA,NA,NA
"155","2020-09-02 16:35:55-03","Cenargen","CEN","26745","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","D. L. Teixeira","1995","10",NA,"Marta Camargo de Assis","285","1995","10","31","Brasil","DF","BRASILIA","Fazenda Sucupira - Mata da churrasqueira.","-47.9296989440918","-15.7797002792358","70570",NA,"auto",NA,NA,NA,"Exsicatas","CEN00026745","CEN00026745",NA,NA,NA,NA,"3",NA,NA,NA,NA
"156","2020-09-02 16:35:55-03","Cenargen","CEN","84894","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","C. G. Fontes","2007","06",NA,"Gabriel Damasco do Vale","255","2007","01","25","Brasil","DF","BRASILIA","Fazenda Sucupira. Mata de galeria, entrando pela churrasqueira.","-47.9296989440918","-15.7797002792358","70570","Presença de inflorescência verde.","auto",NA,NA,NA,"Exsicatas","CEN00084894","CEN00084894",NA,NA,NA,NA,"4",NA,NA,NA,NA
"157","2020-09-02 16:35:55-03","Cenargen","CEN","39533","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","E. S. G. Guarino","2000","09",NA,"Ernestino de S. Gomes Guarino","434","2000","09","25","Brasil","DF","BRASILIA","Mata de galeria do córrego Riacho Fundo, dentro da faz. Sucupira, atrás da churrasqueira.","-47.9296989440918","-15.7797002792358","70570","Planta nº 1642, p 23.","auto",NA,"1100","1100","Exsicatas","CEN00039533","CEN00039533","-4800000.0","-1586667.0",NA,NA,"4",NA,NA,NA,NA
"158","2020-09-02 16:35:55-03","Cenargen","CEN","36427","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","M. Carvalho-Silva","2000","08",NA,"Micheline Carvalho-Silva","28","2000","09","28","Brasil","DF","BRASILIA","Próximo a Sementes Básicas, Fazenda Sucupira.","-47.9296989440918","-15.7797002792358","70570","Mais próximo do córrego, inflorescências eretas, folhas para cima. Ramos decumbentes.","auto",NA,NA,NA,"Exsicatas","CEN00036427","CEN00036427",NA,NA,NA,NA,"3",NA,NA,NA,NA
"159","2020-09-02 16:35:55-03","Cenargen","CEN","49731","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","D. Ruschell","2005","07",NA,"João Marcelo de Rezende","581","2002","09","05","Brasil","DF","BRASILIA","Sobradinho dos Melo.","-47.9296989440918","-15.7797002792358","70570",NA,"auto",NA,NA,NA,"Exsicatas","CEN00049731","CEN00049731",NA,NA,NA,NA,"2",NA,NA,NA,NA
"160","2020-09-02 16:35:55-03","Cenargen","CEN","47098","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","M. Carvalho-Silva","2002","10",NA,"Gert Guenther Hatschbach","55882","1991","11","07","Brasil","GO","AGUA FRIA DE GOIAS","Córrego Libório.","-47.7841987609863","-14.9856004714966","38359","Espiga pendente, alvescente. Doação: Museu Botânico Municipal - Herbário MBM (Curitiba)","auto",NA,NA,NA,"Exsicatas","CEN00047098","CEN00047098",NA,NA,NA,NA,"1",NA,NA,NA,NA
"161","2020-09-02 16:35:55-03","Cenargen","CEN","47099","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","M. Carvalho-Silva","2002","10",NA,"Gert Guenther Hatschbach","55883","1991","11","07","Brasil","GO","AGUA FRIA DE GOIAS","Córrego Libório.","-47.7841987609863","-14.9856004714966","38359","Espiga ereta, alva. Doação: Museu Botânico Municipal - Herbário MBM (Curitiba)","auto",NA,NA,NA,"Exsicatas","CEN00047099","CEN00047099",NA,NA,NA,NA,"1",NA,NA,NA,NA
"162","2020-09-02 16:35:55-03","Cenargen","CEN","48936","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","G. Pereira-Silva","2002","11",NA,"Glocimar Pereira-Silva","6923","2002","11","07","Brasil","GO","LUZIANIA","Cerca de 800 m à Oeste da ponte sobre o rio Alagado. Ponto 18.","-47.9502983093262","-16.2525005340576","83221",NA,"auto",NA,"860","860","Exsicatas","CEN00048936","CEN00048936","-4818361.0","-1629667.0",NA,NA,"4",NA,NA,NA,NA
"163","2020-09-02 16:35:55-03","Cenargen","CEN","49326","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","R. Callejas","1996","06",NA,"Rosana Romero","2069","1995","03","21","Brasil","MG","SAO ROQUE DE MINAS","Guarita 3, Cachoeira Casca D'Anta, PARNA Serra da Canastra.","-46.3657989501953","-20.2453002929688","57119","Inflorescência creme. Doação Herbário Uberlandense - HUFU.","auto",NA,NA,NA,"Exsicatas","CEN00049326","CEN00049326",NA,NA,NA,NA,"1",NA,NA,NA,NA
"164","2020-09-02 16:35:55-03","Cenargen","CEN","49316","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","R. Callejas","1996","06",NA,"Jimi Naoki Nakajima","605","1994","10","19","Brasil","MG","SAO ROQUE DE MINAS","Parte de baixo da cachoeira da Casca D'Anta, PARNA Serra da Canastra.","-46.3657989501953","-20.2453002929688","57119","Herbácea, ca. 3m. Doação Herbário Uberlandense. - HUFU.","auto",NA,NA,NA,"Exsicatas","CEN00049316","CEN00049316",NA,NA,NA,NA,"1",NA,NA,NA,NA
"165","2020-09-02 16:35:55-03","Cenargen","CEN","49338","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","M. Carvalho-Silva","2003","10",NA,"Rosana Romero","3948","1997","02","23","Brasil","MG","SAO ROQUE DE MINAS","Trilha da mata da parte de baixo da Cachoeira D'Anta, Parque Nacional da Serra da Canastra.","-46.3657989501953","-20.2453002929688","57119","Doação do Herbário Uberlandensis - HUFU. Depto. Biociências/CEBIM/UFU.","auto",NA,NA,NA,"Exsicatas","CEN00049338","CEN00049338",NA,NA,NA,NA,"1",NA,NA,NA,NA
"166","2019-11-13 11:28:28-03","USP","SPF","105086","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","Monteiro, D","2014","09",NA,"Giulietti, AM","PCD1575","1995","02","05","Brasil","Bahia","Lençóis","Serra da Chapadinha","-41.416667","-12.45",NA,NA,NA,NA,"700","700",NA,"SPF00105086","SPF00105086","-41.416667","-12.45",NA,NA,NA,NA,NA,NA,NA
"167","2019-11-13 11:28:28-03","USP","SPF","127660","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","Carvalho-Silva, M","2011","08",NA,"Pirani, JR","4011","1998","01","14","Brasil","Minas Gerais","Diamantina",NA,"-43.503889","-18.160278",NA,NA,NA,NA,"930","930",NA,"SPF00127660","SPF00127660","-43.503889","-18.160278",NA,NA,NA,NA,NA,NA,NA
"168","2019-11-13 11:28:28-03","USP","SPF","129092","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","Carvalho-Silva, M","2001","06",NA,"Conceição, AA","PCD2197","1996","03","09","Brasil","Bahia","Lençóis","Serra da Chapadinha","-41.45","-12.466667",NA,NA,NA,NA,"1000","1000",NA,"SPF00129092","SPF00129092","-41.45","-12.466667",NA,NA,NA,NA,NA,NA,NA
"169","2019-11-13 11:28:28-03","USP","SPF","135019","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","Carvalho-Silva, M","2001","06",NA,"Assis, MC","600","1999","02","25","Brasil","Minas Gerais","Rio Preto",NA,"-43.829722","-21.9675",NA,NA,NA,NA,"940","940",NA,"SPF00135019","SPF00135019","-43.829722","-21.9675",NA,NA,NA,NA,NA,NA,NA
"170","2019-11-13 11:28:28-03","USP","SPF","142440","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","Silva, MC","1999",NA,NA,"Taxonomy class of Universidade de Brasilia","1394","1999","11","22","Brasil","Distrito Federal","Gama","Parque Ecológico do Gama",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00142440","SPF00142440",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-15 18:29:26-03","USP","SPF","209147","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","Tepe, EJ","2014","03","24","Kato, MJ; Tepe, EJ","1947","2014","03","24","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.611667","-22.450556",NA,"Arbusto, ca. 5 m alt., esparsamente ramificado. Espigas eretas, galhos com canais de mucilagem.; Mata Atlântica",NA,NA,"850","850",NA,"SPF00209147","SPF00209147","-44.611667","-22.450556",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-13 11:28:28-03","USP","SPF","231347","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","Engelmann, RA","2011","11",NA,"Engelmann, RA","1046","2010","08","05","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos","-43.020556","-22.494444",NA,NA,NA,NA,"700","700",NA,"SPF00231347","SPF00231347","-43.020556","-22.494444",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-13 11:28:28-03","USP","SPF","94664","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","Carvalho-Silva, M","2001","06",NA,"Harley, RM","CFCR14175","1994","02","17","Brasil","Bahia","Palmeiras",NA,"-41.452778","-12.4575",NA,NA,NA,NA,"900","1100",NA,"SPF00094664","SPF00094664","-41.452778","-12.4575",NA,NA,NA,NA,NA,NA,NA
"174","2019-11-13 11:28:28-03","USP","SPF","124035","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","Carvalho-Silva, M","2001","06",NA,"Giulietti, AM","PCD3508","1996","07","08","Brasil","Bahia","Lençóis","Serra da Chapadinha","-41.3899993896484","-12.563099861145","47385",NA,"auto",NA,NA,NA,NA,"SPF00124035","SPF00124035",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-13 11:28:28-03","USP","SPF","156776","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","Mota, RC",NA,NA,NA,"Mota, RC","803","2000","04","03","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555","11966",NA,"auto",NA,NA,NA,NA,"SPF00156776","SPF00156776",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-13 11:28:28-03","USP","SPF","77905","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","Carvalho-Silva, M","2001","06",NA,"Pirani, JR","CFSC12314","1991","04","26","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328","26557",NA,"auto",NA,NA,NA,NA,"SPF00077905","SPF00077905",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-13 11:28:28-03","USP","SPF","155568","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","Monteiro, D","2011","05",NA,"Mello-Silva, R","1987","2002","11","08","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688","57119",NA,"auto",NA,NA,NA,NA,"SPF00155568","SPF00155568",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-13 11:28:28-03","USP","SPF","206391","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","Monteiro, D",NA,NA,NA,"Monteiro, D","229","2006","12","03","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Trilha para os Três Picos, a direita, no início da trilha.","-44.5633010864258","-22.4960994720459","19648",NA,"auto",NA,"1075","1075",NA,"SPF00206391","SPF00206391",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-13 11:28:28-03","USP","SPF","61575","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","Carvalho-Silva, M","2001","06",NA,"Kuhlmann, M","s.n.","1939","03","18","Brasil","São Paulo","Monteiro Lobato","Buquira. Caminho para Campos do Jordão","-45.8400001525879","-22.9500007629395","18755",NA,"auto",NA,NA,NA,NA,"SPF00061575","SPF00061575",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-10-07 09:23:30-03","UEFS","HUEFS","177509","PreservedSpecimen","Plantae","Angiospermae","Piperales","Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth",NA,NA,NA,NA,"Monteiro, D.","145","2006","03","17","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Margem da estrada em direção ao Lago Azul.","-44.5633010864258","-22.4960994720459","19648",NA,"auto",NA,NA,NA,NA,"HUEFS0177509","HUEFS0177509",NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"181","2019-10-07 09:23:30-03","UEFS","HUEFS","25706","PreservedSpecimen","Plantae","Angiospermae","Piperales","Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","M.Carvalho-Silva","2009","06",NA,"Giulietti, A.M.","PCD3508","1996","07","08","Brasil","Bahia","Lençóis","Serra da Chapadinha.","-41.3899993896484","-12.563099861145","47385","Mata de grotão, floresta úmida.","auto",NA,NA,NA,NA,"HUEFS0025706","HUEFS0025706",NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"182","2019-10-07 09:23:30-03","UEFS","HUEFS","141479","PreservedSpecimen","Plantae","Angiospermae","Piperales","Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","D.Monteiro","2012","10",NA,"Rezende, S.G.","2275","2007","10","09","Brasil","Minas Gerais","Santa Bárbara","Região Sumidouro.","-43.501667","-20.023056",NA,NA,NA,NA,"777","777",NA,"HUEFS0141479","HUEFS0141479","43W30'6''","20S1'23''","Magnolianae",NA,NA,NA,NA,NA,NA
"183","2019-10-07 09:23:30-03","UEFS","HUEFS","150823","PreservedSpecimen","Plantae","Angiospermae","Piperales","Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","D.Monteiro","2012","10",NA,"Rezende, S.G.","2347","2008","04","04","Brasil","Minas Gerais","Ouro Preto","Áreas da Novellis; Região da Barragem de Marzagão.","-43.547222","-20.3975",NA,"Floresta Estacional Semidecidual Montana, abóreo.",NA,NA,"1208","1208",NA,"HUEFS0150823","HUEFS0150823","43W32'50''","20S23'51''","Magnolianae",NA,NA,NA,NA,NA,NA
"184","2019-10-07 09:23:30-03","UEFS","HUEFS","201194","PreservedSpecimen","Plantae","Angiospermae","Piperales","Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth",NA,NA,NA,NA,"Fontes, C.G.","48","2007","02","15","Brasil","Distrito Federal","Brasilia","Fazenda Sucupira.Mata de galeria próxima ao bambuzal.","-48.004444","-15.911111",NA,"Mata de galeria.",NA,NA,"1100","1100",NA,"HUEFS0201194","HUEFS0201194","48W0'16''","15S54'40''","Magnolianae",NA,NA,NA,NA,NA,NA
"185","2019-10-07 09:23:30-03","UEFS","HUEFS","21208","PreservedSpecimen","Plantae","Angiospermae","Piperales","Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","M.Carvalho-Silva","2009","06",NA,"Giulietti, A.M.","PCD1575","1995","02","05","Brasil","Bahia","Lençóis","Morro da Chapadinha.","-41.416667","-12.45",NA,"Mata de grotão em local muito úmido, com açaí de até 30 m de altura, imbés e ciclantera. Afloramentos rochosos de arenito.",NA,NA,"700","700",NA,"HUEFS0021208","HUEFS0021208","41W25'","12S27'","Magnolianae",NA,NA,NA,NA,NA,NA
"186","2019-10-07 09:23:30-03","UEFS","HUEFS","63746","PreservedSpecimen","Plantae","Angiospermae","Piperales","Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","M.Carvalho-Silva","2003","08",NA,"Conceição, A.A.","PCD2197","1996","03","09","Brasil","Bahia","Lençóis","Serra da Chapadinha.","-41.45","-12.466667",NA,"Mata de grotão. Mata perenifólia, úmida árvores com ca. 10m de altura. Solo rico em serrapilheira.",NA,NA,"1000","1000",NA,"HUEFS0063746","HUEFS0063746","41W27'0''","12S28'0''","Magnolianae",NA,NA,NA,NA,NA,NA
"187","2019-07-09 14:06:03-03","F","FMNH-SEEDPLANTS","V0465734F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","estrellense","Piper estrellense",NA,NA,NA,NA,NA,"Y. Mexía","5419","1930","12","18","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"South America",NA,NA,NA,"V0465734F","V0465734F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"188","2019-07-09 14:06:03-03","F","FMNH-SEEDPLANTS","V0465735F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","estrellense","Piper estrellense",NA,NA,NA,NA,NA,"Y. Mexía","5419","1930","12","18","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"South America",NA,NA,NA,"V0465735F","V0465735F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"189","2020-04-21 17:57:07-03","F","FMNH-SEEDPLANTS","V0361917F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","estrellense","Piper estrellense pilosius",NA,NA,NA,NA,NA,"J. B. E. Pohl","3465",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"South America",NA,NA,NA,"V0361917F",NA,NA,NA,"Dicotyledoneae",NA,NA,"pilosius","Isotype",NA,NA
"190","2019-07-09 14:01:42-03","F","FMNH-SEEDPLANTS","V0512282F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium",NA,"RRC ID Flag",NA,NA,NA,"T. Plowman","5007","1975","2","6","Peru","Cuzco",NA,NA,"-72.5","-12.5",NA,NA,NA,"South America",NA,NA,NA,"V0512282F",NA,NA,NA,"Dicotyledoneae","5007",NA,NA,NA,NA,NA
"191","2019-09-04 18:48:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA,NA
"192","2019-07-09 14:06:45-03","F","FMNH-SEEDPLANTS","V0468771F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium",NA,NA,NA,NA,NA,"H. S. Irwin et al.","12298","1966","2","5","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"South America",NA,NA,NA,"V0468771F","V0468771F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"193","2019-07-09 14:06:45-03","F","FMNH-SEEDPLANTS","V0468772F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium",NA,NA,NA,NA,NA,"T. Plowman & J. Schunke V.","11663","1981","12","23","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,"South America",NA,NA,NA,"V0468772F","V0468772F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"194","2019-07-09 14:06:45-03","F","FMNH-SEEDPLANTS","V0468773F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium",NA,NA,NA,NA,NA,"H. C. de Lima","275","1978","3","17","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"South America",NA,NA,NA,"V0468773F","V0468773F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
