"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"356","2011-06-08 11:54:00-03","MO","MOBOT","3177970","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","José Schunke V.","1963","9","16","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Schunke Vigo 6289","San Martín",NA,"Puerto de Sion, in open place.",NA,NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2016-12-02 05:30:00-02","MO","MOBOT","3178019","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","J.G. Graham|José Schunke V.","2002","7","10","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Graham 1681","Ucayali","Purus","Dtto. Purus. Rio Curanja, cerca la comunidad nativa Colombiana. Bosque primario, alto, terreno alto.",NA,"-71.1","-10.06666","300.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2009-10-02 17:02:00-03","MO","MOBOT","3179161","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","QUIPUSCOA","1996",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","QUIPUSCOA 886","San Martín","Lamas","CCatarat de Chapawanki. Bosque humedo subtropical.",NA,NA,NA,"620.00000000","680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2011-06-08 11:54:00-03","MO","MOBOT","3180170","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","José Schunke V.","1963","9","9","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Schunke Vigo 6273","San Martín",NA,"La Granja, Ticachi, tall forest.",NA,NA,NA,"490.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2009-11-23 10:40:00-02","MO","MOBOT","3195305","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Gerardo Herrera Ch.|Sylva Koemar","2003","6","9","South America","Suriname",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Herrera Chacón 9813","Sipaliwini",NA,"Banks of Zuid River 3-5 km S of Kayserberg Airstrip [E bank of river within Central Suriname Nature Reserve, W bank across from (i.e., W and outside of) reserve.]",NA,"-56.47777","3.06666","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","5057",NA
"361","2008-05-27 22:02:00-03","MO","MOBOT","3437409","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","J.F. Molino|D. Sabatier","2007","3","27","South America","French Guiana",NA,NA,NA,NA,NA,NA,NA,"Aubl.","J.F. Molino & D. Sabatier","Molino 2440",NA,NA,"Inselbergs de la Haute Wanapi. Berge de la crique Wanapi. Forêt primaire.",NA,"-53.82222","2.51666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2009-08-22 06:48:00-03","MO","MOBOT","3452308","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Sidney T. McDaniel|Manuel Rimachi Y.","1994","1","10","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","McDaniel","McDaniel 32104","Loreto","Maynas","Dtto. Punchana. Rio Momon, mouth of Porvenir, inundated margin.",NA,NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2008-05-27 22:02:00-03","MO","MOBOT","507970","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Camilo Díaz S.|et al.","1978","12","14","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M.Taylor (MO)","Díaz Santibáñez 834","Ucayali","Coronel Portillo","Quebrada Shesha, 1.30 hr. de la boca del Shesha hacia arriba.",NA,"-73.75","-8.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","118",NA
"364","2012-03-08 10:44:00-03","MO","MOBOT","508123","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Camilo Díaz S.|Hulda Osores|Nestor Jaramillo","1978","11","16","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Díaz Santibáñez 612","Loreto","Maynas","Río Itaya, arriba del Puerto Belen, 20 min. en Jonhson 40 Hp.",NA,"-73.4166667","-3.9666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","106",NA
"365","2014-04-04 05:46:00-03","MO","MOBOT","508635","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Rodolfo Vásquez|et al.","1983","6","14","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor (MO)","Vásquez Martínez 4208","Loreto","Maynas","Quebrada Yanayacu. río Itaya. Bosque inundable estacional. (tahuampa).",NA,"-73.33333","-4.16666","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","83-20",NA
"366","2014-04-04 05:46:00-03","MO","MOBOT","509721","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Rodolfo Vásquez|Nestor Jaramillo","1980","7","16","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","L. Macias","Vásquez Martínez 286","Loreto","Requena","Jenaro Herrera (Auca yacu). Bosque secundario inundable (Tahuampa).",NA,"-73.83333","-4.91666","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","336",NA
"367","2014-04-04 05:46:00-03","MO","MOBOT","510030","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Rodolfo Vásquez|et al.","1980",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Vásquez Martínez 342","Loreto","Requena","Sanangal, margen derecha del Río Itaya, a 1 hora en deslizador de Iquitos cerca de Yanayaco. Bosque secundario inundable (Tahuampa).",NA,"-73.33333","-4.16666","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","340",NA
"368","2009-10-02 16:55:00-03","MO","MOBOT","510789","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Cristoph H. Fröhner","1977","11","25","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Froehner 65","Ucayali","Coronel Portillo","Bosque Nacional Alexander von Humboldt. Pucallpa - Tingo María Road. Carretera de extracción.",NA,"-75","-8.66666","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","6",NA
"369","2008-05-27 22:02:00-03","MO","MOBOT","510797","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Cristoph H. Fröhner","1977","12","20","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","L. Mauas","Froehner 128","Ucayali","Coronel Portillo","Bosque Nacional Alexander von Humboldt. Pucallpa - Tingo María Road. Carretera de extracción.",NA,"-75","-8.66666","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","13",NA
"370","2012-08-16 05:10:00-03","MO","MOBOT","512242","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Severo Espinoza","1990","9","1","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C. M. Taylor","Espinoza 305","Pastaza","Pastaza","Pozo petrolero Corrientes de UNOCAL. 35 km al sur-oriente de Curaray. Bosque húmedo Tropical, primario. Arboles cortadas por las obras petroleras. Suelo rojo, colinas.",NA,"-76.81666","-1.71666","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","90-2",NA
"371","2020-08-16 04:38:00-03","MO","MOBOT","513304","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Milton Tirado|Vlastimil Zak|Lorenzo Vargas|Hector Andi","1993","8","4","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C. M. Taylor (MO)","Tirado 2","Pastaza","Pastaza","Parroquia Curaray. Pozo Petrolero Villano 2 de ARCO. Entre los ríos Iquino y Villano. Bosque húmedo Tropical. Bosque primario sobre colinas disectadas.",NA,"-77.45","-1.48333","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2013-09-17 10:26:00-03","MO","MOBOT","515047","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","José Schunke V.","1978","3","11","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor (MO)","Schunke Vigo 10016","San Martín","Mariscal Cáceres","Distrito Tocache Nueovo; quebrada de Ishichini, cerca a Tocache.",NA,"-76.5125","-8.1841666","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","39",NA
"373","2011-06-08 12:01:00-03","MO","MOBOT","515660","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","José Schunke V.","1978","6","23","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Schunke Vigo 10279","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo; Antiguo a Limón, cerca a la Granja Santa Ynes.",NA,"-76.5","-8.2333333","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","52",NA
"374","2008-05-27 22:02:00-03","MO","MOBOT","519380","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Alwyn H. Gentry|S. Estenssoro","1990","5","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor (MO)","Gentry 70607","La Paz",NA,"Alto Madidi, ridge tip, 7 km NE of camp. Transect 3.",NA,"-68.76666","-13.58333","370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","335",NA
"375","2009-10-02 17:03:00-03","MO","MOBOT","522890","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Jorge Zaruma","1986","9","8","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Zaruma 597","Napo",NA,"Estación Experimental INIAP-San Carlos. Reserva Florística El Ahuano. Bosque Húmedo tropical. Suelo aluvial.",NA,"-76.83333","-0.31666","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","86-5",NA
"376","2014-04-10 14:30:00-03","MO","MOBOT","525962","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","C. Horner|C. Harborne|L. Regan|K. Wykes","1985","8","3","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor (MO)","Horner 81","Bolívar",NA,"Río Nichare (Tributary to Río Caura). Between mouth of Nichare and Caño Sarrapio, (12 km).",NA,"-65.0333333","6.0666667","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","85-1",NA
"377","2014-08-20 08:21:00-03","MO","MOBOT","526091","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","C. Horner|C. Harborne|L. Regan|K. Wykes","1985","8","11","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor (MO)","Horner 214","Bolívar",NA,"Isla La Berraca near mouth of Río Nichare in Río Caura. 30 M x 50 M island contains permanent shelter and ground often cleared by transient indians. 5 large trees (>0.5 m diameter) and many smaller. Much grass plus low scrub.",NA,"-65.0333333","6.0666667","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","85-2",NA
"378","2009-10-02 17:05:00-03","MO","MOBOT","526114","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","C. Horner|et al.","1985","8","14","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Horner 252","Bolívar",NA,"Río Caura from foot of gorge below Salto Para, downstream 8 km. Riverbank collection. Generally hilly with hills up to 250 m.",NA,"-65.06666","6.05","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","85-3",NA
"379","2014-04-10 14:30:00-03","MO","MOBOT","526193","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","C. Horner|C. Harborne|L. Regan|K. Wykes","1985","8","3","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor (MO)","Horner 24","Bolívar",NA,"Río Nichare (Tributary to Río Caura). Between mouth of Nichare and Caño Sarrapio, (12 km).",NA,"-65.0333333","6.0666667","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","85-1",NA
"380","2014-04-04 05:46:00-03","MO","MOBOT","526199","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","1983","7","15","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Gentry 43124","Loreto","Maynas","Yanamono. Explorama Tourist Camp, Río Amazonas halfway between Indiana and mouth of Río Napo, seasonally inundated tahuampa forest. Transect 2",NA,"-72.83333","-3.46666","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","83-195",NA
"381","2009-10-02 17:03:00-03","MO","MOBOT","529739","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","César E. Barbosa","1988","9","3","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Barbosa 5387","Meta","La Macarena","Fila 1. Río Duda, inferior de la Serranía de Chamusa; campamento de primatología del Dr. K. Isawa.",NA,"-74.11666","2.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","11",NA
"382","2008-05-27 22:02:00-03","MO","MOBOT","532151","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Israel G. Vargas C.|et al.","1991","11","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Aubl.","M. Villegas","Vargas Caballero 1222","Santa Cruz","Ichilo","Parque Nacional Amboró, Río Yapojé y Saguayo, 8 km SW de la Localidad El Carmen. Bosque alto, primario no alterado. Terraza antigua 30 m W del Río Saguayo. Alrededores de la parcela permanente de estudio.",NA,"-63.73333","-17.55138","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","121",NA
"383","2008-05-27 22:02:00-03","MO","MOBOT","533216","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Alwyn H. Gentry|Rosa Ortiz","1992","12","19","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor (MO)","Gentry 78311","Madre de Dios",NA,"Tambopata Tourist Camp, junction of Río La Torre and Río Tambopata. Alluvial forest. (With students of San Marcos University MS course).",NA,"-69.28333","-12.83333","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1138",NA
"384","2009-10-02 16:54:00-03","MO","MOBOT","533372","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Victor Huashikat","1979","10","29","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Huashikat 1113","Amazonas","Condorcanqui","Monte virgin, 1 km. atra|s de la comunidad de Caterpiza, trocha de metayar, banda este de la Quebrada Caterpiza, Río Santiago.",NA,"-77.7183334","-3.9166667","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","49",NA
"385","2012-05-24 05:04:00-03","MO","MOBOT","533512","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Juan Revilla","1977",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Revilla Cardenas 3353","Loreto","Maynas","Vicinity of Iquitos.",NA,"-73.24722","-3.74805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","85",NA
"386","2012-05-24 05:04:00-03","MO","MOBOT","535878","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Juan Revilla","1976","11","9","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","H.G. Grambihler (ULM)","Revilla Cardenas 1755","Loreto","Maynas","Distrito Iquitos. Rio Itaya, cerca a San Juan de Muniches.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","49",NA
"387","2012-05-24 05:04:00-03","MO","MOBOT","535926","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Juan Revilla","1976","7","19","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Revilla Cardenas 852","Loreto","Maynas","Distrito Pebas. Rio Ampiyacu.",NA,"-71.85","-3.3166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","21",NA
"388","2013-10-05 06:32:00-03","MO","MOBOT","537898","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","H. van der Werff|Ángel C. González","1983","7","3","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","van der Werff 4790","Apure",NA,"Distr. Paéz; Parcela # 3, 2 hrs. = 25 km by car E of El Nula. Along the somewhat disturbed edge of forest, including some ruderal species.",NA,"-71.7519444","7.2380555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","83-5",NA
"389","2015-07-16 12:15:00-03","MO","MOBOT","537957","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Cesar Del Carpio|Juan Ruiz C.","1992","11","3","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.",NA,"Del Carpio 1632","Loreto","Loreto","Distrito Nauta. Reserva Nacional Pacaya - Samiria. Río Yanayacu, campamento Palizada.",NA,"-74.2011111","-5.0508333","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA
"390","2014-04-04 05:46:00-03","MO","MOBOT","539965","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Rodolfo Vásquez|Nestor Jaramillo","1980","10","19","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Vásquez Martínez 589","Loreto","Maynas","Yanamono: Explorama Lodge, tourist camp, 50 miles NE of Dtto. Iquitos. Bosque secundario inundable (tahuampa).",NA,"-72.83333","-3.5","106.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","351",NA
"391","2008-08-22 14:09:00-03","MO","MOBOT","541899","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Thomas B. Croat","1972","8","6","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M.Taylor (MO)","Croat 18792","Loreto",NA,"Río Itaya, ca 5 km above Iquitos.",NA,"-73.3419444","-3.8094444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","275",NA
"392","2009-10-02 17:02:00-03","MO","MOBOT","542525","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Cesár A. Grández|G. Criollo D.","1985","7","10","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Grández Rios 468","Loreto","Ucayali","Distrito Puinahua. Reserva Nacional Pacaya-Samiria. Cocha Yarina, (Inventaø rio Forestal), Cuenca Pacaya. Bosque primario inundable.",NA,"-74","-5","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","15",NA
"393","2014-04-04 05:46:00-03","MO","MOBOT","543393","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Rodolfo Vásquez|et al.","1985","7","10","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Vásquez Martínez 6654","Loreto","Loreto","Reserva Nacional Pacaya (Cocha Yarina). Bosque inundable.",NA,"-74.5","-5.25","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","85-34",NA
"394","2009-11-13 16:37:00-02","MO","MOBOT","543473","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Cesár A. Grández|Nestor Jaramillo|Sergio Vásquez S.|A. Sarmiento","1990","6","22","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Grández Rios 1666","Loreto","Maynas","Caserío Gamitana, Reserva del Río Mazán. Bosque ribereño (tahuampa).",NA,"-73.1666667","-3.5","116.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","70",NA
"395","2013-07-16 05:42:00-03","MO","MOBOT","543495","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Cesár A. Grández|Juan Ruíz|Rosa Ortiz","1987","7","3","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Grández Rios 1117","Loreto","Requena","Distrito Puinahua; Reserva Nacional Pacaya-Samiría (cuenca del Pacaya), Cocha Yarina, Caño Alfaro, bosque primario inundable (tahuampa).",NA,"-74.5","-5.25","80.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","132",NA
"396","2014-04-04 05:46:00-03","MO","MOBOT","544451","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Rodolfo Vásquez|Nestor Jaramillo","1980","12","21","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor (MO)","Vásquez Martínez 1063","Loreto","Maynas","Recreo (Río Maniti, NE de Dtto. Iquitos. Bosque secundario inundable (tahuampa).",NA,"-72.83333","-3.7","115.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","368",NA
"397","2009-10-02 16:55:00-03","MO","MOBOT","765359","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Victor Huashikat","1979","10","27","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Huashikat 1089","Amazonas","Condorcanqui","Monte virgin, 1 km. atra|s de la comunidad de Caterpiza, trocha de metayar, banda este de la Quebrada Caterpiza, Río Santiago.",NA,"-77.7183334","-3.9166667","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","48",NA
"398","2009-10-02 16:59:00-03","MO","MOBOT","771629","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Victor Huashikat","1979","9","4","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Huashikat 373","Amazonas","Condorcanqui","Monte virgin, 800 m. atras de la comunidad de Caterpiza, banda este de la Quebrada Caterpiza, Río Santiago.",NA,"-77.6666667","-3.8333333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","20",NA
"399","2008-05-27 22:02:00-03","MO","MOBOT","773671","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Philip J. Barbour","1980","6","16","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","H.G. Grambihler (ULM)","Barbour 5743","Madre de Dios","Tambopata","Lago Tres Chimbadas, ca. 65-70 river kms south-soutwest Puerto Maldonado, 10-15 kms. west-northwest of the effluence of Rio Torre - Rio Tambopata.",NA,"-69.28333","-12.81666","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","98",NA
"400","2008-05-27 22:02:00-03","MO","MOBOT","774360","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Victor Huashikat","1979","10","6","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M.Taylor (MO)","Huashikat 788","Amazonas","Condorcanqui","Monte virgin, 1 km. atra|s de la comunidad de Caterpiza, trocha de metayar, banda este de la Quebrada Caterpiza, Río Santiago.",NA,"-77.7183334","-3.9166667","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","35",NA
"401","2016-10-13 05:57:00-03","MO","MOBOT","881575","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","David A. Neill|Galo A. Tipaz","1994","7","31","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Neill 10402","Napo","Orellana","Yasuní National Park. Maxus petroleum pipeline road, under construction. Beginning of road, near Pompeya village. Alluvial soil, on terrace of Napo River. Tropical Moist Forest.",NA,"-76.6","-0.43333","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2008-05-27 22:02:00-03","MO","MOBOT","885642","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Victor Huashikat","1980","2","15","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor (MO)","Huashikat 2096","Amazonas","Condorcanqui","Valle del Río Santiago, approx. 65 km N de Pinglo. Quebrada Caterpiza, 2-3 km atrás de la comunidad de Caterpiza. Monte virgen.",NA,"-77.68","-3.89","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","103",NA
"403","2009-10-02 16:53:00-03","MO","MOBOT","915096","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Nestor Jaramillo|et al.","1994","7","27","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor","Jaramillo 160","Amazonas","Bagua","Distrito Imaza: Región Nororiental del Marañon. Comunidad de Yamayakat, Río Marañon. Bosque secundario.",NA,"-78.31666","-4.91666","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","1",NA
"404","2012-06-15 15:00:00-03","MO","MOBOT","920913","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Randall J. Evans","1994","11","26","South America","Suriname",NA,NA,NA,NA,NA,NA,NA,"Aubl.","C.M. Taylor (MO)","Evans 2002","Sipaliwini",NA,"Riverbank on S side of Kuruni River across from Kuruni Island, ca. 30 airline km E of confluence on Corantijn River.",NA,"-57.3433333","3.37","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","270",NA
