"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"447","2020-08-31 09:07:49-03","INPA","INPA","123845","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, MEG","Sobral, MEG","2149","1983","08",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"INPA0123845","INPA0123845 INPA0123845_e","1983","08",NA,"Faxinal, Faxinal.","Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"448","2020-08-31 09:07:49-03","INPA","INPA","170723","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, MEG","Sehnem, A","5651","1951","02","23","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"900","900",NA,"INPA0170723","INPA0170723 INPA0170723_e","2014",NA,NA,"Serra do Faxinal","Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"449","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","22185",NA,"Plantae","Myrtaceae","Myrceugenia","cf. alpigena","Myrceugenia cf. alpigena","(DC.) Landrum","M. Sobral/2004","Tadeu A. Cruz; et al","10","2003","09","25","Brasil","Espírito Santo","Santa Teresa","-40.620278","-19.923889","40W37'13","19S55'26",NA,NA,"Árvore de 20m. Meia encosta. DAP 70cm.","MBML022185","MBML022185",NA,NA,NA,"Parque Natural Municipal de São Lourenço",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","39573",NA,"Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum",NA,"E.J. Lucas; J.M. de Silva, F.F. Mazine & F.Capello","172","2003","11","03","Brasil","Paraná","Tibagi","-50.2525","-25.552778","50W15'9","25S33'10","1062","1062","Shrub to 3m., spreading to 2m. Leaves white pubescent below. DNA. Photo. Herbarium specimens preserved in alcohol prior to drying.","MBML039573","MBML039573",NA,NA,NA,"Parque Estadual de Guartelá, Canyon de Guartelá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2021-03-04 11:05:53-03","UFRB","HURB","5205","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","M. Sobral","Verdi, M.; et al.","1938","2009","04","03","Brasil","Santa Catarina","Urubici","-49.412222","-27.992222","49°24'44 W","27°59'32,00 S","1482","1482",NA,"HURB000005205",NA,"2009","07","17","Campo dos Padres;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2018-10-09 16:31:55-03","UFLA","ESAL","23515","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M","Nascimento, FHF","369","2000","04","01","Brasil","Bahia","Rio do pires","-41","-13","-41","-13","1600","1600","Doação HUEFS n; Arvoreta, 2m alt. Folhas discolores, coriáceas. Frutos verdes. Sépalas pesistentes verdes. Beira de mata; Mata ciliar",NA,NA,"2003","09",NA,"campo do cigano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2017-11-24 14:11:45-02","UFLA","ESAL","27313","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M","Batista, TA; Moraes, C; Boechat, C","253",NA,NA,NA,"Brasil","Minas Gerais","Itamonte","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"arbusto; 2,5m; flores sem odor com sépalas e pendúnculos carmuçad;",NA,NA,NA,NA,NA,"Hotel casa alpina",NA,NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA
"454","2021-03-03 13:56:22-03","UFF","NIT","NIT10513","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","T. Fernandes, J.E.Q. Faria & T.N.C. Vasconcelos","T. Fernandes, J.E.Q. Faria, T.N.C. Vasconcelos","327","2018","09","07","Brasil","Minas Gerais","Conceição do Mato Dentro","-43.499722","-19.207222","43º29'59''W","19º12'26''S","1316","1316","Árvore, 3 m. Indumento ferrugíneo na face abaxial das folhas, Inflorescência e flores.","NIT00001747",NA,NA,NA,NA,"Serra do Cipó, próximo à entrada para Morro do Pilar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-11-18 11:41:00-03","UERJ","HRJ","12734","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","I.S. Matos","I.S. Matos","65","2015","06","09","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"HRJ00012877",NA,"2015","08","30","Parque Nacional do Itatiaia.",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"456","2021-02-04 10:29:27-03","UFRPE","HST","11512","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","A.M.Miranda et I.M.Andrade","A.M.Miranda; A.K.Santos et I.M.Andrade","4050","2003","01","18","Brasil","Bahia","Rio de Contas","-41.946944","-13.520833","41W56'49''","13S31'15''","1582","1582","Arbusto ca. 1,6 m alt.; caule marrom-acinzentado; folhas coriáceas, discolores; restos florais amarronzados.","HST011512",NA,"2003","01",NA,"Pico das Almas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2021-02-04 10:29:27-03","UFRPE","HST","19064","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","M.Sobral","F.H.F.Nascimento","369","2000","04","01","Brasil","Bahia","Rio do Pires","-41.919722","-13.264444","41W55'11''","13S15'52''","1600","1750","Arvoreta ca. 2 m alt.; folhas discolores, coriáceas;sépalas persistentes verdes; frutos verdes.","HST019064",NA,"2003","07",NA,"Campo do Cigano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2021-02-04 10:29:27-03","UFRPE","HST","20644","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","F.C.S.Vieira","F.C.S.Vieira","2123","2009","01","31","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"1326","1326","Arvoreta; casca branca, lisa decamante em placas papiráceas irregulares; flores brancas.","HST020644",NA,NA,NA,NA,"Serra Quiriri, alto Quiriri",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"459","2021-03-01 11:49:30-03","UFPE","UFP","19507","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC) Candror","Sobral, M","Alves, M; Costa-Silva, M; Loyola, M; Gomes, V; Gonçalves, F; Jupiassú, J; et al.","1353","1997","10","21","Brasil","Bahia","Rio das Contas",NA,NA,NA,NA,NA,NA,"Coord.:13º31'23S - 41º56'30W / 13º31'61S - 41º57'98W.&nf;Alt.: 1600-2000m.; Arbusto com cerca de 1,5m de alt., flores brancas, ocasional.; Campo Cerrado e Campo Rupestre.","UFP019507",NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2021-03-01 11:49:30-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC) Candror","Sobral, M","Alves, M; Costa-Silva, M; Loyola, M; Gomes, V; Gonçalves, F; Jupiassú, J; et al.","1353","1997","10","21","Brasil","Bahia","Rio das Contas",NA,NA,NA,NA,NA,NA,"Coord.:13º31'23S - 41º56'30W / 13º31'61S - 41º57'98W.&nf;Alt.: 1600-2000m.; Arbusto com cerca de 1,5m de alt., flores brancas, ocasional.; Campo Cerrado e Campo Rupestre.",NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2020-09-12 05:00:02-03","US","US","2687250","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena alpigena","(DC.) Landrum",NA,"G. Eiten & L. T. Eiten","7157","1966","4","22","Brazil","Rio de Janeiro","Teresópolis","-22.03","-22.45",NA,NA,"2100",NA,NA,"US01890371","US01890371_01 US01890371_02",NA,NA,NA,"Boundary between Município de Teresópolis and Mun. de Petrópolis: Serra dos Órgãos National Park, ca.7km SW of city of Teresópolis",NA,"Myrtales","South America - Neotropics",NA,"alpigena",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"462","2020-09-12 05:00:02-03","US","US","2268831","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena rufa","(O. Berg) Landrum",NA,"R. Reitz & R. Klein","6435","1958","2","5","Brazil","Santa Catarina","Campo Alegre","-49.2655982971191","-26.1924991607666",NA,NA,"1300",NA,NA,"US01890389","US01890389_01 US01890389_02",NA,NA,NA,"Morro do Iquererim",NA,"Myrtales","South America - Neotropics",NA,"rufa","37493","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"463","2020-09-12 05:00:02-03","US","US","2564835","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena rufa","(O. Berg) Landrum",NA,"G. Hatschbach","13483","1966","1","12","Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"US01890386","US01890386_01 US01890386_02",NA,NA,NA,"Sera das Almas",NA,"Myrtales","South America - Neotropics",NA,"rufa","35166","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"464","2020-09-12 05:00:02-03","US","US","1123537","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena alpigena","(DC.) Landrum",NA,"A. F. M. Glaziou","16050","1887","1","21","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"US01890379","US01890379_01 US01890379_02",NA,NA,NA,"Serra dos Órgãos",NA,"Myrtales","South America - Neotropics",NA,"alpigena","57442","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"465","2020-09-12 05:00:02-03","US","US","3033609","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena rufa","(O. Berg) Landrum",NA,"L. R. Landrum","4233","1982","1","31","Brazil","Minas Gerais",NA,"-19.67","-19.25",NA,NA,"1000","1400",NA,"US01890383","US01890383_01 US01890383_02",NA,NA,NA,"Serra do Cipó, between Véu da Noiva and Alto do Palácio",NA,"Myrtales","South America - Neotropics",NA,"rufa",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"466","2020-09-12 05:00:02-03","US","US","2627769","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena alpigena","(DC.) Landrum",NA,"L. Lanstyack","252","1905","4","22","Brazil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"US01890374","US01890374_01 US01890374_02",NA,NA,NA,"Itatiaia km 21",NA,"Myrtales","South America - Neotropics",NA,"alpigena","19648","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"467","2020-09-12 05:00:02-03","US","US","2971688","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena alpigena","(DC.) Landrum",NA,"G. Martinelli & E. Simonis","9049","1983","2","1","Brazil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,"1800","2000",NA,"US01890370","US01890370_01 US01890370_02",NA,NA,NA,"Parque Nacional da Serra dos Órgãos, campo das Antas",NA,"Myrtales","South America - Neotropics",NA,"alpigena","38539","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"468","2020-09-12 05:00:02-03","US","US","3493628","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena alpigena","(DC.) Landrum",NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","55523","1991","6","15","Brazil","Minas Gerais","Caparaó","-41.9043998718262","-20.523099899292",NA,NA,NA,NA,NA,"US01890369","US01890369_01 US01890369_02",NA,NA,NA,"Parque Nacional do Caparaó, caminho ao Pico da Bandeira",NA,"Myrtales","South America - Neotropics",NA,"alpigena","15056","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"469","2020-09-12 05:00:02-03","US","US","1123519","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena alpigena","(DC.) Landrum",NA,"A. F. M. Glaziou","14834","1884","3",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"US01890380","US01890380_01 US01890380_02",NA,NA,NA,"Serra dos Órgãos",NA,"Myrtales","South America - Neotropics",NA,"alpigena","57442","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"470","2020-09-12 05:00:02-03","US","US","2573742","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena rufa","(O. Berg) Landrum",NA,"L. Smith & R. Reitz","14281","1965","1","5","Brazil","Santa Catarina","São Joaquim","-28.93","-28.33",NA,NA,"1300",NA,NA,"US01890387","US01890387_01 US01890387_02",NA,NA,NA,"Campo, bog, brook, and rock outcrop, near Encruzilhada de Boava, 8 Km south of são Joaquim",NA,"Myrtales","South America - Neotropics",NA,"rufa",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"471","2020-09-12 05:00:02-03","US","US","3422379","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena rufa","(O. Berg) Landrum",NA,"R. Wasum","425","2000","1","24","Brazil","Minas Gerais","São Francisco de Paula","-44.9852981567383","-20.7099990844727",NA,NA,"830",NA,NA,"US01890381","US01890381_01 US01890381_02",NA,NA,NA,"Estr. p. Taquara",NA,"Myrtales","South America - Neotropics",NA,"rufa","15684","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"472","2020-09-12 05:00:02-03","US","US","3422119","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena rufa","(O. Berg) Landrum",NA,"R. Wasum","880","2001","1","7","Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"830",NA,NA,"US01890382","US01890382_01 US01890382_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"rufa","76715","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"473","2020-09-12 05:00:02-03","US","US","1544833","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena alpigena","(DC.) Landrum",NA,"P. K. Dusén","528","1902","6","11","Brazil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"US01890376","US01890376_01 US01890376_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"alpigena","19648","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"474","2020-09-12 05:00:02-03","US","US","762633","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena alpigena","(DC.) Landrum",NA,"J. N. Rose & P. G. Russell","20540","1915","7","26","Brazil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"US01890375","US01890375_01 US01890375_02",NA,NA,NA,"Vicinity of Itatiaia",NA,"Myrtales","South America - Neotropics",NA,"alpigena","19648","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"475","2020-09-12 05:00:02-03","US","US","1544869","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena alpigena","(DC.) Landrum",NA,"E. H. Ule","2493","1892","4",NA,"Brazil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"US01890368","US01890368_01 US01890368_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"alpigena","44599","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"476","2020-09-12 05:00:02-03","US","US","2403444","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena rufa","(O. Berg) Landrum",NA,"R. Reitz & R. Klein","8393","1959","2","19","Brazil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"1500",NA,NA,"US01890388","US01890388_01 US01890388_02",NA,NA,NA,"Curral Falso, bom Jardim",NA,"Myrtales","South America - Neotropics",NA,"rufa","48290","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"477","2020-09-12 05:00:02-03","US","US","1544871","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena alpigena","(DC.) Landrum",NA,"C. A. W. Schwacke","s.n.","1870","2",NA,"Brazil","Minas Gerais","Caparaó","-41.9043998718262","-20.523099899292",NA,NA,NA,NA,NA,"US01890378","US01890378_01 US01890378_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"alpigena","15056","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"478","2020-09-12 05:00:02-03","US","US","1570139","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena alpigena","(DC.) Landrum",NA,"Haimendorf","650","1901","7","27","Brazil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"US01890377","US01890377_01 US01890377_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"alpigena","19648","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"479","2020-09-12 05:00:02-03","US","US","2342893","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena alpigena","(DC.) Landrum",NA,"O. Barth","J 190","1960","2","13","Brazil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"US01890372","US01890372_01 US01890372_02",NA,NA,NA,"Parque Nacional de Itatiaia",NA,"Myrtales","South America - Neotropics",NA,"alpigena","19648","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"480","2020-09-12 05:00:02-03","US","US","2324641","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena alpigena","(DC.) Landrum",NA,"H. S. Irwin","2778","1959","3","3","Brazil","Espírito Santo",NA,NA,NA,NA,NA,"9200",NA,NA,"US01890373","US01890373_01 US01890373_02",NA,NA,NA,"Pico da Bandeira, Serra Caparaó",NA,"Myrtales","South America - Neotropics",NA,"alpigena",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"481","2020-09-12 05:00:02-03","US","US","2268671","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena rufa","(O. Berg) Landrum",NA,"R. Reitz & R. Klein","6024","1958","1","9","Brazil","Santa Catarina","Campo Alegre","-49.2655982971191","-26.1924991607666",NA,NA,"1200",NA,NA,"US01890391","US01890391_01 US01890391_02",NA,NA,NA,"Morro do Iquererim",NA,"Myrtales","South America - Neotropics",NA,"rufa","37493","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"482","2020-09-12 05:00:02-03","US","US","2267964","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena rufa","(O. Berg) Landrum",NA,"L. Smith & Klein, R.","10563","1957","2","1","Brazil","Santa Catarina","Campo Alegre","-49.2655982971191","-26.1924991607666",NA,NA,"900",NA,NA,"US01890392","US01890392_01 US01890392_02",NA,NA,NA,"Pinheiral, lower fazenda of Ernesto Scheide",NA,"Myrtales","South America - Neotropics",NA,"rufa","37493","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"483","2020-09-12 05:00:02-03","US","US","2267702","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena rufa","(O. Berg) Landrum",NA,"L. Smith & R. Reitz","8921","1956","12","20","Brazil","Santa Catarina","Porto União","-51.0783004760742","-26.2381000518799",NA,NA,"900","1100",NA,"US01890393","US01890393_01 US01890393_02",NA,NA,NA,"Pinheiral, south of Matos Costa on the road to Calmon (22 Km). 3 Km from MC",NA,"Myrtales","South America - Neotropics",NA,"rufa","41804","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"484","2020-09-12 05:00:02-03","US","US","2268775","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena rufa","(O. Berg) Landrum",NA,"R. Reitz & R. Klein","6160","1958","1","10","Brazil","Santa Catarina","Campo Alegre","-49.2655982971191","-26.1924991607666",NA,NA,"1300",NA,NA,"US01890390","US01890390_01 US01890390_02",NA,NA,NA,"Morro do Iquererim",NA,"Myrtales","South America - Neotropics",NA,"rufa","37493","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"485","2020-09-12 05:00:02-03","US","US","2707938","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena rufa","(O. Berg) Landrum",NA,"G. Hatschbach","18158","1967","12","20","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"US01890385","US01890385_01 US01890385_02",NA,NA,NA,"Contenda",NA,"Myrtales","South America - Neotropics",NA,"rufa","45291","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"486","2020-09-12 05:00:02-03","US","US","2705801","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena rufa","(O. Berg) Landrum",NA,"G. Hatschbach","31065","1972","12","28","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"US01890384","US01890384_01 US01890384_02",NA,NA,NA,"Rod. BR 277, Rio Itaqui (Munc. São José dos Pinhais)",NA,"Myrtales","South America - Neotropics",NA,"rufa","45291","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"487","2020-09-12 05:00:02-03","US","US","2841749","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","catharinae","Myrceugenia catharinae","D. Legrand",NA,"R. M. Klein & A. Bresolin","10089","1972","2","23","Brazil","Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"700","700",NA,"US00117717","US00117717_01",NA,NA,NA,"Morro do Cambirela.",NA,"Myrtales","South America",NA,NA,"31105","auto","Dicotyledonae","Isotype",NA,NA,NA,"1",NA
"488","2020-09-02 16:33:53-03","Cenargen","CEN","111994","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Maurício Figueira","Maurício Figueira","53","2011","02","25","Brasil","RS","CAMBARA DO SUL","-50.06","-29.154722","-50.06","-29.154722",NA,NA,"Aprox. 1,5 m de alt., folhas com face abaxial rufescente, botões dourados. Doação Universidade Federal de Santa Maria - Herbário HDCF nº 6322.","CEN00111994","CEN00111994",NA,NA,NA,"Parque Nacional dos Aparados da Serra.",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"489","2020-09-02 16:33:53-03","Cenargen","CEN","112073","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Maurício Figueira","Maurício Figueira","225","2013","11","30","Brasil","RS","CAMBARA DO SUL","-50.077222","-29.16","-50.077222","-29.16",NA,NA,"Floresta Ombrófila Mista do Domínio Atlântico. Habitando mata próxima a escarpa do cânion Itambezinho, botões de aspecto dourado. Doação Universidade Federal de Santa Maria - Herbário HDCF nº 6870.","CEN00112073","CEN00112073",NA,NA,NA,"Parque Nacional dos Aparados da Serra.",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"490","2019-12-09 17:30:23-03","UFPR","EFC","12942","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, R.S.","Vieira, R.S.; et al.","414","2014","07","20","Brasil","Paraná","Campina Grande do Sul","-48.8155","-25.2569","-48.8155","-25.2569",NA,NA,"Arvoreta em refúgio altomontano. Com frutos.","EFC012942",NA,"2014","09","19","Serra do Ibitiraquire - Morro Camelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2019-12-09 17:30:23-03","UFPR","EFC","12602","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, R.S.","Vieira, R.S.","355","2014","02","09","Brasil","Paraná","Campina Grande do Sul","-48.8315","-25.2844","-48.8315","-25.2844",NA,NA,"Arvoreta em refúgio altomontano. Com botões florais.","EFC012602",NA,"2014","02","09","Serra do Ibitiraquire - Morro Ciririca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2019-12-09 17:30:23-03","UFPR","EFC","13019","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, R.S.","Vieira, R.S.","447","2014","07","23","Brasil","Paraná","Campina Grande do Sul","-48.4919","-25.0803","-48.4919","-25.0803",NA,NA,"Arvoreta com 1,5 m. em refúgio altomontano. Com frutos.","EFC013019",NA,"2014","07","23","Serra do Capivari - Morro Capivari Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2019-12-09 17:30:23-03","UFPR","EFC","14826","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Ribeiro, C.L.","Völtz, R.R.","802","2013","11","21","Brasil","Paraná","Tibagi","-50.2569","-24.5604","-50.2569","-24.5604","940","940","Arbusto 2m alt.; folhas discolores, as novas farináceas de tons amarelados; frutos enegrecidos; fisionomia herbáceo-arbustiva de Savana __COMMOM_NAME__: Guamirim","EFC014826",NA,"2016","03","04","Parque Estadual do Guartelá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2019-12-09 17:30:23-03","UFPR","EFC","12440","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, R.S.","Vieira, R.S.","147","2013","04","06","Brasil","Paraná","Piraquara","-48.9827","-25.5087","-48.9827","-25.5087",NA,NA,"Árvore em floresta altomontana. Folhas cartáceas, sem nervuras aparentes. Com botões florais.","EFC012440",NA,"2014","11","05","Serra do Marumbi - Morro Torre do Vigia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
