"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","year","month","day","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"680","2019-01-25 15:39:19-02","IAC","IAC","51970","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","E. Ramos; M. Eltink; J.F. Benedito & S. Santos","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Fazenda Capricórnio","-45.082347","-23.373234","-45.082347","-23.373234",NA,NA,NA,NA,"E. Ramos et al.","2009","11","07","2009","11","07","Parcela H, subparcela 70, indivíduo 1071","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2019-01-25 15:39:19-02","IAC","IAC","52049","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","J.A.M.A. Gomes","Brasil","São Paulo","Espírito Santo do Pinhal","Divisa do município. FL-D1.","-46.706111","-22.295556","-46.706111","-22.295556",NA,NA,NA,NA,"J.A.M.A. Gomes","2009","11","02","2009","11","02",NA,"821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2019-01-25 15:39:19-02","IAC","IAC","55539","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","V.B. Zipparro","Brasil","São Paulo","Sete Barras","Parque Intervales-Base Saibadela, trilha azul, antes do ponto 3","-47.9256","-24.3878","-47.9256","-24.3878",NA,NA,NA,NA,"V.B. Zipparro","2000","01","11","2000","01","11","Indivíduo n° 164A na Fenologia","1840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2019-01-25 15:39:19-02","IAC","IAC","55540","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","V.B. Zipparro","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha azul","-47.9256","-24.3878","-47.9256","-24.3878",NA,NA,NA,NA,"R.J. Almeida-Scabbia","1998","01","08","1994","11","08","Coleção Saibadela","814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2020-07-23 12:02:54-03","CEPLAC","CEPEC","154013","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"P. L. R. de Moraes","Brasil","São Paulo","SÃO MIGUEL ARCANJO",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"R. Asprino",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>","4109",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"685","2019-11-13 11:38:49-03","URICER","HPBR","43","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","FUZINATTO,M.T.","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR000043",NA,"PRICHOA,C.","1981","11","15","1981","11","15","Árvore de ocorrência isolada, cor da flor verde-amarelada e altura de mais ou menos 3 metros.",NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA
"686","2021-03-10 11:41:25-03","URICER","HPBR","11860","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","MEYER,F.S.","Brasil","SC","São Bento do Sul",NA,"-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"HPBR011860",NA,"MEYER,F.S.","2010","05","05","2005","11","12","7 metros de altura, crescendo na borda de uma floresta secundária",NA,NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,"1",NA
"687","2020-11-19 14:06:05-03","Unimontes","MCMG","3598","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Estagiarios LEPV |","Brasil","Minas Gerais","Congonhas","Mata ciliarcerrado","-43.8577995300293","-20.4997005462646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16368","auto",NA,NA,NA,NA,NA,NA
"688","2020-11-19 14:06:05-03","Unimontes","MCMG","946","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Nunes, Y.R.F |","Brasil","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,"Neto, Santos D'Angelo.",NA,NA,NA,"2002","08","23",NA,NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA
"689","2020-11-19 14:06:05-03","Unimontes","MCMG","5879","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Oliveira,O.S .; Tolentino, G.S.","Brasil","Minas Gerais","Mariana","Monsenhor Horta","-43.4160995483398","-20.377799987793","43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,NA,NA,NA,NA,NA,NA,"2017","03","21","Mata Atlântica",NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA
"690","2020-11-19 14:06:05-03","Unimontes","MCMG","6450","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Paixão, F. A.; Resck, D. V. S.","Brasil","Minas Gerais","Marliéria","Marliéria","-42.7322006225586","-19.7122001647949","W42° 28' 48.0","S19° 45' 03.0",NA,NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"2018","11","13",NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"691","2020-11-19 14:06:05-03","Unimontes","MCMG","6387","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Paixão, F. A.; Resck, D. V. S.","Brasil","Minas Gerais","Marliéria","Marliéria","-42.7322006225586","-19.7122001647949","W42° 30' 01.4","S19° 42' 46.1",NA,NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"2018","11","12",NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"692","2020-11-19 14:06:05-03","Unimontes","MCMG","6346","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Paixão, F. A.; Resck, D. V. S.","Brasil","Minas Gerais","Timóteo","Timóteo","-42.644401550293","-19.5825004577637","W42° 31' 22.1","S19° 33' 07.6",NA,NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"2018","11","09",NA,NA,NA,NA,NA,NA,NA,NA,"16391","auto",NA,NA,NA,NA,NA,NA
"693","2020-11-19 14:06:05-03","Unimontes","MCMG","3958","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2020-11-19 14:06:05-03","Unimontes","MCMG","6557","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Paixão, F. A.; Resck, D. V. S.","Brasil","Minas Gerais","Sem Peixe","Sem Peixe",NA,NA,"W42° 48' 06.0","S20° 08' 11.0",NA,NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"2019","01","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2020-11-19 14:06:05-03","Unimontes","MCMG","2991","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","NUNES,YRF |","Brasil","Minas gerais","Lavras","UFLAReserva florestal","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,"NUNES,YRF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA
"696","2020-11-19 14:06:05-03","Unimontes","MCMG","6287","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Paixão, F. A.; Resck, D. V. S.","Brasil","Minas Gerais","Bom Jesus do Galho","Bom Jesus do Galho","-42.3161010742188","-19.8288993835449","W42° 31' 20.0","S19° 34' 04.5",NA,NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"2018","10","20",NA,NA,NA,NA,NA,NA,NA,NA,"39343","auto",NA,NA,NA,NA,NA,NA
"697","2020-11-19 14:06:05-03","Unimontes","MCMG","6296","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Paixão, F. A.; Resck, D. V. S.","Brasil","Minas Gerais","Bom Jesus do Galho","Bom Jesus do Galho","-42.3161010742188","-19.8288993835449","W42° 31' 20.0","S19° 34' 04.5",NA,NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"2018","10","20",NA,NA,NA,NA,NA,NA,NA,NA,"39343","auto",NA,NA,NA,NA,NA,NA
"698","2020-11-19 14:06:05-03","Unimontes","MCMG","4961","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.",NA,"Brasil","Minas Gerais","Congonhas",NA,"-43.8577995300293","-20.4997005462646",NA,NA,NA,NA,NA,NA,"Santos, R. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16368","auto",NA,NA,NA,NA,NA,NA
"699","2020-11-19 14:06:05-03","Unimontes","MCMG","947","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Barros, V.C |","Brasil","Minas Gerais","francisco Sá",NA,"-43.4883003234863","-16.4757995605469",NA,NA,NA,NA,NA,NA,"Neto, Santos D'Angelo.",NA,NA,NA,"1998","09","13",NA,NA,NA,NA,NA,NA,NA,NA,"45875","auto",NA,NA,NA,NA,NA,NA
"700","2020-11-19 14:06:05-03","Unimontes","MCMG","4858","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. Ex DC.","Débora |","Brasil","Minas Gerais","Januária","Pandeiros","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mata Ciliar",NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA
"701","2020-11-19 14:06:05-03","Unimontes","MCMG","6357","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Paixão, F. A.; Resck, D. V. S.","Brasil","Minas Gerais","Marliéria","Marliéria","-42.7322006225586","-19.7122001647949","W42° 30' 01.4","S19° 42' 46.1",NA,NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"2018","11","12",NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"702","2020-11-19 14:06:05-03","Unimontes","MCMG","6392","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Paixão, F. A.; Resck, D. V. S.","Brasil","Minas Gerais","Marliéria","Marliéria","-42.7322006225586","-19.7122001647949","W42° 30' 01.4","S19° 42' 46.1",NA,NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"2018","11","12",NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"703","2020-09-22 13:48:35-03","USP","SPFW","1181","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric.","Reitz ;Klein","Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.6380996704102","-26.2432994842529",NA,NA,"10","10",NA,NA,"P.R. Reitz 1958",NA,NA,NA,"1957","12","20",NA,"5778",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"704","2019-11-13 16:04:37-03","UNISANTA","HUSC","2224","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Lima, E.S.; Magenta, M.A.G.","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, Estrada da captação","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"Martins, S.E.","1999","11",NA,"1999","11","04","Árvore, 4m de alt., botões florais verde-ferrugíneos.; Floresta de restinga úmida","16",NA,NA,NA,"Magnoliophyta",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"705","2019-11-13 16:04:37-03","UNISANTA","HUSC","8519","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Scolari, G.O.; Nakasato, M.V.","Brasil","São Paulo","Peruíbe","Praia do Guaraú","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,"Martins, S.E.","2007","08","30","2007","06","17","Árvore, 7,33m de alt.; Floresta alta de restinga","68",NA,NA,NA,"Magnoliophyta",NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"706","2020-11-04 17:28:53-03","UEM","HUEM","6461","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Sakuragui, CM; et al.","Brasil","Rio de Janeiro",NA,"Rodovia Cunha-Paraty",NA,NA,NA,NA,NA,NA,"HUEM000014482","HUEM000014482","M.L. Brotto","2017","08","18","2000","01","12","Árvore até 6m alt.; pétalas alvo-lilazes, fietes lilazes.","823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2020-11-04 17:28:53-03","UEM","HUEM","959","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Silva, I","Brasil","Paraná","Guaraqueçaba","Fazenda do Engenho","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"HUEM000014477","HUEM000014477","M.L. Brotto","2017","08","18","1986","12","14","Arbóreo.","370",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"708","2020-11-04 17:28:53-03","UEM","HUEM","10853","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","G. Tiepolo; S.R.Ziller","Brasil","Paraná","Guaraqueçaba","Floresta Ombrófila Densa Submontana, Fazenda Palmital, GUAM Agroindustrial; Serra Negra","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"HUEM000003062","HUEM000003062","Hatschbach, G","1995","02","10","1994","12","13","Árvore; 8 m de altura; estrato médio, casca cinzenta, meio avermelhada, fina, em pequenas placas; madeira vermelha, bem estriada com bege, dura","115",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"709","2015-02-26 09:29:03-03","NHMLondon","NHM-LONDON-BOT","BM000793127","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"George Gardner; b.1812; d.1849; Gardner","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"370",NA,NA,"NHMUK:ecatalogue:4988200",NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA
"710","2020-11-12 17:00:54-03","UEL","FUEL","53409","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Marcusso, GM","Brasil","São Paulo","Botucatu","Escola do Meio Ambiente","-48.460017","-22.924775","-48.460017","-22.924775","860","860",NA,NA,NA,NA,NA,NA,"2013","12","09",NA,"318",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2020-11-12 17:00:54-03","UEL","FUEL","9561","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Silva, SM","Brasil","Paraná","Paranaguá","Ilha das Cobras","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Silva, SM","1988",NA,NA,"1986","12","28",NA,"1053",NA,NA,NA,"Tracheophyta","Malpighiales",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"712","2020-11-12 17:00:54-03","UEL","FUEL","9789","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Britez, RM","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Silva, SM",NA,NA,NA,"1987","11","07",NA,"1814",NA,NA,NA,"Tracheophyta","Malpighiales",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"713","2020-11-12 17:00:54-03","UEL","FUEL","10057","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Souza, WS; Melo, E","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1987","03","21",NA,"696",NA,NA,NA,"Tracheophyta","Malpighiales",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"714","2020-11-12 17:00:54-03","UEL","FUEL","53413","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Castro, ER","Brasil","São Paulo","Cananeia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Castro, ER","2005","02","03","2003","12","13",NA,"321",NA,NA,NA,"Tracheophyta","Malpighiales",NA,"37574","auto",NA,NA,NA,NA,NA,NA
"715","2020-11-12 17:00:54-03","UEL","FUEL","39270","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Pirani, JR","Brasil","São Paulo","São Paulo","Parque Municipal Tenente Siqueira Campos (Trianon), Trianon)","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Pirani, JR; Cordeiro, I","2004",NA,NA,"2004","10","14",NA,"5478",NA,NA,NA,"Tracheophyta","Malpighiales",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"716","2020-11-12 17:00:54-03","UEL","FUEL","25937","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Bencke, CSC; et al.","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","12","19",NA,"159",NA,NA,NA,"Tracheophyta","Malpighiales",NA,"34265","auto",NA,NA,NA,NA,NA,NA
"717","2020-11-12 17:00:54-03","UEL","FUEL","25950","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Bencke, CSC; et al.","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","11","27",NA,"137",NA,NA,NA,"Tracheophyta","Malpighiales",NA,"34265","auto",NA,NA,NA,NA,NA,NA
"718","2019-11-01 14:56:20-03","UnB","UB","121600","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Hatschbach, G","Brasil","Paraná ","Bocaiúva do Sul","Rod. para Parque das Lauráceas, ponte Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,"Hatschbach, G",NA,NA,NA,"1990","01","24","Pétalas alvas.; Árvore 10m.; Mata pluvial","53725","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"719","2019-11-01 14:56:20-03","UnB","UB","121601","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Silva, JM","Brasil","Paraná ","Morretes","Serra da Prata, início da trilha para a Torre da Prata","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Hatschbach, G",NA,NA,NA,"1998","07","15","Flores alvas.; Árvore 10m.; Floresta atlântica","2697","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"720","2019-11-01 14:56:20-03","UnB","UB","121603","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Hoehne, FC","Brasil","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Prance, GT",NA,NA,NA,"1932","01","12","Árvore.","Herb28586","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"721","2019-11-01 14:56:20-03","UnB","UB","112628","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Delprete, PG; et al.","Brasil","Goiás","Cocalzinho de Goiás","Serra dos Pireneus, Fazenda Capitão do Mato","-48.8","-15.8","-48.8","-15.8","1100","1100",NA,NA,"Delprete, PG",NA,NA,NA,"2004","10","24","Folhas subcoriáceas. Corola branco-violácea.; Arvoreta 5-6m; Floresta de galeria.","8946","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2019-11-01 14:56:20-03","UnB","UB","121602","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Hatschbach, G","Brasil","Paraná ","Antonina","Serrinha","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"Hatschbach, G",NA,NA,NA,"1983","11","30","Pétalas alvas.; Árvore 5m.; Mata pluvial","47166","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"723","2019-10-03 10:03:33-03","UFSCar","SORO","5237","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Morie.","Urbanetz, C.; Mariuza; Domingos; Lelo","Brasil","São Paulo","Cananéia","Fazenda Folha Larga, trilha Kaá-pozanga. 30-155 msm.","-47.916667","-24.883333","47°55'W","24°53'S",NA,NA,NA,NA,NA,NA,NA,NA,"2004","02","09","Árvore de 13 m de altura, flores com sépalas verdes, pétalas brancas, estames brancos na base e roxos na ponta.","345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2019-10-03 10:03:33-03","UFSCar","SORO","6276","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"Mello, C.E.P.; Campos, C.J.","Brasil","São Paulo","Bofete","Gigante Adormecido. Floresta Estacional Semidecidual. Alt: 680m.","-48.270083","-23.063472","48°16'12,3W","23°03'48,5S",NA,NA,NA,NA,NA,NA,NA,NA,"2006","12","08","Árvore com 12m, casca lisa, flor branca com 5 pétalas e 5 estames roxos.","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2019-10-03 10:03:33-03","UFSCar","SORO","5740","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. Ex DC.","Ferreira, L.C.; Koch, I.","Brasil","São Paulo","Sorocaba","Fazenda Jequitibá.","-47.4500007629395","-23.5","-47.514.488W","-23.571.043S",NA,NA,NA,NA,"I. Koch","2013","11","02","2013","11","02","Árvore, ca. 7m de altura.","11",NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"726","2019-05-06 11:54:46-03","UFU","HUFU","18475","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Mota, A.L.P.; et al.","Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Fazenda Barreiro.","-48.041667","-18.9125","-48.041667","-18.9125",NA,NA,"HUFU00003867","HUFU00003867",NA,NA,NA,NA,"1992","10","21","CAP. 60 cm, H. 6,3 m. Casca lisa, base superficialmente gretada, casca interna vermelha, alburno bege, frutos imaturos de cor verde.; Mata de galeria.","1427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2019-05-06 11:54:46-03","UFU","HUFU","18476","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Mota, A.L.P.; et al.","Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Fazenda Barreiro.","-48.041667","-18.9125","-48.041667","-18.9125",NA,NA,"HUFU00001694","HUFU00001694",NA,NA,NA,NA,NA,NA,NA,"CAP. 18 cm, H. 5,4 m. Com flores roxas.; Mata de galeria.","1683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2019-05-06 11:54:46-03","UFU","HUFU","18477","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Mota, A.L.P.; et al.","Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Córrego das Posses.","-48.041667","-18.9125","-48.041667","-18.9125",NA,NA,"HUFU00004509","HUFU00004509",NA,NA,NA,NA,"1992","10","26","Mata de galeria.","1440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2019-05-06 11:54:46-03","UFU","HUFU","76632","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Castro, R.; Braga, I.F.","Brasil","Minas Gerais","Mariana",NA,"-43.459722","-20.177222","-43.459722","-20.177222","918","918","HUFU00074561","HUFU00074561","Castro, R.","2015","10","22","2015","10","22","Floresta Semidecidual.","2604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2020-08-20 20:39:36-03","UFSC","FLOR","37264","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Falkenberg, D.B.; Oliveira, C.P.L. de","Brasil","Santa Catarina","Florianópolis","Morro do Canto da Lagoa, Ilha de Santa Catarina.","-48.483056","-27.633889","48º28'59''W","27º38'2''S","200","200","FLOR0037264",NA,"Falkenberg, D.B.","2009",NA,NA,"2008","12","20","árvore, 8m altura, 20 cm dap Habitat: interior de mata atlântica secundária de encosta","11115",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
