"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"191","2019-11-01 14:55:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Moraes, TM","IFN-74111461.3","2018","01","12","Southern America","Brasil","Bahia","Muquém de São Francisco",NA,"-43.352222","-12.419722",NA,NA,NA,"Conglomerado BA-741. Subunidade 1. Subparcela 3. Indivíduo 7. F6; Árvore, altura 5,5m, DAP 10,7cm. Base reta. Casca de cor externa cinza, cor interna salmão, grossa, áspera, sem odor; Relevo suave ondulado, solo argiloso, transição Cerrado-Caatinga",NA,NA,"Oliveira, ALR","2018","06","13","-43.352222","-12.419722",NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-01 14:55:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Araújo, JF","IFN-45410853.10","2018","01","17","Southern America","Brasil","Bahia","Barra",NA,"-43.38","-11.339722",NA,NA,NA,"Conglomerado BA-454. Subunidade 3. Subparcela 10. Indivíduo 8. F8; Arbusto; 1,7m. Base do caule reta; Mata seca semidecídua, boa camada de serrapilheira, solo arenoso",NA,NA,"Oliveira, ALR","2018","05","28","-43.38","-11.339722",NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-01 14:55:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Araújo, JF","IFN-45410872.4","2018","01","17","Southern America","Brasil","Bahia","Barra",NA,"-43.38","-11.339722",NA,NA,NA,"Conglomerado BA-454. Subunidade 2. Subparcela 4. Indivíduo 10. F6; Arbusto; 2,5m; DAP 10,4cm. Base do caule reta. Casca externa cinza, interna branca; espessura grossa; do tipo laminada; Mata seca semidecídua, boa camada de serrapilhei","UB0125374","UB0125374","Oliveira, ALR","2018","05","28","-43.38","-11.339722",NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-01 14:55:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Moraes, TM","IFN-3548991.1","2017","12","10","Southern America","Brasil","Bahia","Santa Rita de Cássia",NA,"-44.64","-10.979722",NA,NA,NA,"Medições na subunidade completa. Conglomerado BA-354. Subunidade 1. Subparcela 1. Indivíduo 3; Árvore; 16,2m; DAP 19,2cm. Base do caule digitada. Casca externa marrom, interna amarela; espessura grossa; do tipo áspera; Relevo plano, solo pedregoso. F",NA,NA,"Oliveira, ALR","2018","06","01","-44.64","-10.979722",NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-01 14:55:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Moraes, TM","IFN-50011373.10","2018","01","10","Southern America","Brasil","Bahia","Barra",NA,"-43.38","-11.52",NA,NA,NA,"Conglomerado BA-500. Subunidade 3. Subparcela 10. Indivíduo 8-RN. F8; Arbusto, altura 1,60m. Base reta. Casca de cor externa cinza, cor interna branca, fina, áspera; Solo argilo-arenoso. Relevo plano, transição cerrado-caatinga","UB0126994","UB0126994","Oliveira, ALR","2018","05","28","-43.38","-11.52",NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-01 14:55:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Soares, AS","IFN-3584423.1","2018","01","15","Southern America","Brasil","Bahia","Barra",NA,"-43.92","-10.979722",NA,NA,NA,"Conglomerado BA-358. Subunidade 3. Subparcela 1. Indivíduo 5 RN. F8; Arbusto; 3m; Solo areno-argiloso em caatinga arbustiva arbórea densa",NA,NA,"Oliveira, ALR","2018","05","30","-43.92","-10.979722",NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-01 14:55:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Araújo, JF","IFN-45410881.7","2018","01","17","Southern America","Brasil","Bahia","Barra",NA,"-43.38","-11.339722",NA,NA,NA,"Conglomerado BA-454. Subunidade 1. Subparcela 7. Indivíduo 6. F6; Árvore; 7,2m; DAP 11,7cm. Base do caule reta. Casca externa cinza, interna amarela; espessura fina; do tipo laminada; Mata seca semidecídua, solo arenoso, boa camada de serrapilheira",NA,NA,"Oliveira, ALR","2018","05","28","-43.38","-11.339722",NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-01 14:55:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Moraes, TM","IFN-50011404.1","2018","01","10","Southern America","Brasil","Bahia","Barra",NA,"-43.38","-11.52",NA,NA,NA,"Conglomerado BA-500. Subunidade 4. Subparcela 1. Indivíduo 4. F6; Árvore, altura 4,0m, DAP 6,2cm. Base digitada. Casca de cor externa marrom, cor interna amarela, grossa, fissurada; Solo argilo-arenoso. Relevo plano, transição cerrado-caatinga",NA,NA,"Oliveira, ALR","2018","05","28","-43.38","-11.52",NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-04-05 12:30:38-03","UNIVASF","HVASF","21764","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","J.A. Siqueira Filho","3089","2013","12","16","América do Sul","Brasil","Bahia","Sento Sé","Estrada de terra a ca. de 7km do Brejo da Brázida em solo arenoso","-41.77925","-10.277083","417","417",NA,"Árvore ca. 6m de altura, frutos em início de deiscência.","HVASF021764","HVASF021764_02 HVASF021764_v01","J.A. Siqueira Filho","2013","12","16","-41.779250","-10.277083","U",NA,NA,NA,NA,NA,NA,NA
"200","2021-04-05 12:30:38-03","UNIVASF","HVASF","21061","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","J.A. Siqueira Filho","3060","2013","08","09","América do Sul","Brasil","Pernambuco","Petrolina","Margem de estrada de terra, após 8 km do Povoado de Uruás no sentido do Sítio Viração","-40.560013","-8.932252","400","400",NA,"Árvore caduca com ca. de 4,0 m de altura. Presença de botões florais dormentes.","HVASF021061","HVASF021061_01","J.A. Siqueira Filho","2013","08","09","-40.560013","-8.932252","U",NA,NA,NA,NA,NA,NA,NA
"201","2021-04-05 12:30:38-03","UNIVASF","HVASF","21767","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","J.A. Siqueira Filho","3092","2013","12","17","América do Sul","Brasil","Bahia","Sento Sé","Trilha do povoado do Brejo da Brázida rumo ao povoado de Alegre. Campo Rupestre",NA,NA,"465","465",NA,"Arvoreta em frutos deiscentes, sementes aladas","HVASF021767","HVASF021767_01","J.A. Siqueira Filho","2013","12","17","9999.000000","9999.000000","U",NA,NA,NA,NA,NA,NA,NA
"202","2021-04-05 12:30:38-03","UNIVASF","HVASF","21869","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","J.V.A. Ferreira","185","2013","11","27","América do Sul","Brasil","Pernambuco","Lagoa Grande","Fazenda Ouro Verde - Distrito de Vermelhos","-40.118972","-9.047358","362","362",NA,"Árvore com ca. 5m alt., desprovida de folhas durante a floração. Floração explosiva. Inflorescências terminais com flores amarelas vistosas.","HVASF021869","HVASF021869_01","J.V.A. Ferreira","2013","11","27","-40.118972","-9.047358","U",NA,NA,NA,NA,NA,NA,NA
"203","2021-04-05 12:30:38-03","UNIVASF","HVASF","21870","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","J.V.A. Ferreira","186","2013","12","03","América do Sul","Brasil","Pernambuco","Petrolina","Margem de estrada vicinal próxima ao Assentamento Esperança, Povoado de Pau Ferro","-40.633133","-9.152333","442","442",NA,"Árvore com ca. 5m alt. Folhas compostas, pilosas, trifoliadas. Inflorescências terminais. Flores amarelas vistosas, indivíduo em final de floração.","HVASF021870","HVASF021870_01","J.V.A. Ferreira","2013","12","03","-40.633133","-9.152333","U",NA,NA,NA,NA,NA,NA,NA
"204","2021-04-05 12:30:38-03","UNIVASF","HVASF","80","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","J.A. Siqueira Filho","1565","2006","04","01","América do Sul","Brasil","Pernambuco","Afrânio","povoado de Caboclo, Fazenda Boqueirão","-40.904277","-8.425638","544","544",NA,"Árvore com ca. 5m alt. Caule com ritidoma que se desprende em lâminas longitudinais. Folhas compostas, pilosas, trifoliadas. Inflorescências terminais. Flores ainda em botões. Início de floração.","HVASF000080","HVASF000080_01 HVASF000080_v02 HVASF000080_v03","J.A. Siqueira Filho","2010","06","10","-40.904277","-8.425638","U",NA,NA,NA,NA,NA,NA,NA
"205","2021-04-05 12:30:38-03","UNIVASF","HVASF","20981","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","J.A. Siqueira Filho","3057","2013","02","08","América do Sul","Brasil","Bahia","Jaguarari","BA174, sentido Barrinha - Pilar, a ca. de 09 km da Barrinha","-40.177916","-9.931222","477","477",NA,"Árvore ca. de 5 m alt., final de floração, Flores amarelas, com estrias longitudinais, discretamente vináceas, florivoria. Presença de botões florais dormentes.","HVASF020981","HVASF020981_01","J.A. Siqueira Filho","2013","02","08","-40.177916","-9.931222","U",NA,NA,NA,NA,NA,NA,NA
"206","2021-04-05 12:30:38-03","UNIVASF","HVASF","14000","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","J.V.A. Ferreira","143","2012","01","04","América do Sul","Brasil","Pernambuco","Lagoa Grande","Distrito de Vermelhos","-40.118972","-9.047358","362","362",NA,"Árvore ca. de 2,5 m de alt.. Frutos deiscentes marrons.","HVASF014000","HVASF014000_01","J.V.A. Ferreira","2012","01","04","-40.118972","-9.047358","U",NA,NA,NA,NA,NA,NA,NA
"207","2021-04-05 12:30:38-03","UNIVASF","HVASF","10415","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","J.A. Siqueira Filho","2403","2011","02","15","América do Sul","Brasil","Pernambuco","Petrolina","Sítio Olho D'Água, Serra paralela a BR 122 próximo ao Posto da Polícia Rodoviária Federal","-40.392277","-9.216277","384","384",NA,"Árvore ca. de 5 m alt. Botões florais dormentes","HVASF010415","HVASF010415_01","A.R. Zuntini","2011","12","01","-40.392277","-9.216277","U",NA,NA,NA,NA,NA,NA,NA
"208","2021-04-05 12:30:38-03","UNIVASF","HVASF","22868","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","T.T. Bezerra","21","2015","12","12","América do Sul","Brasil","Pernambuco","Lagoa Grande","Estrada de chão próximo ao povoado do Riacho do Recreio","-40.159416","-9.017638","388","388",NA,"Árvore com ca. 3 m alt. Ínicio de emissão folhas jovens. Inflorescências terminais. Flores tubulosas, hermafroditas, corola amarela, cálice marrom, estames didínamos. Final de floração. Flores com antese de apenas um dia","HVASF022868",NA,"J.A. Siqueira Filho","2015","12","12","-40.159416","-9.017638","U",NA,NA,NA,NA,NA,NA,NA
"209","2021-04-05 12:30:38-03","UNIVASF","HVASF","6623","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","D. Araújo","904","2009","10","14","América do Sul","Brasil","Pernambuco","Petrolina","Margem da BR.","-40.339888","-9.117472","401","401",NA,"Árvore 4 - 6 metros de altura. Flores amarelas, com tricomas amarronzados.","HVASF006623","HVASF006623_01","A.R. Zuntini","2011","12","01","-40.339888","-9.117472","U",NA,NA,NA,NA,NA,NA,NA
"210","2021-04-05 12:30:38-03","UNIVASF","HVASF","13431","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","T.S. Oliveira","73","2011","11","21","América do Sul","Brasil","Pernambuco","Petrolina","Povoado de Pau-Ferro próximo à Roça de Joaquim Quirino (Quinô)","-40.801111","-8.801944","534","534",NA,"Árvore ca. de 6 m alt. caducas. Inflorescências em cachos. Flores tubulosas, vistosas, amarelas.","HVASF013431","HVASF013431_01","F.S.E. Santo","2012","05","12","-40.801111","-8.801944","U",NA,NA,NA,NA,NA,NA,NA
"211","2021-04-05 12:30:38-03","UNIVASF","HVASF","21507","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","J.A. Siqueira Filho","3082","2013","11","28","América do Sul","Brasil","Bahia","Uauá","BA 174, Estrada de terra em direção a Carnaíba Metais a 13 km da Pousada do Careca","-39.585472","-9.782527","517","517",NA,"Arvoreta ca. de 5 m alt., início de floração. Flores amarelas, tubulosas com guias de nectários formada por pequenas estrias longitudinais vináceas.","HVASF021507","HVASF021507_01 HVASF021507_03 HVASF021507_v02","J.A. Siqueira Filho","2013","11","28","-39.585472","-9.782527","U",NA,NA,NA,NA,NA,NA,NA
"212","2021-04-05 12:30:38-03","UNIVASF","HVASF","686","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","F.S.E. Santo","94","2007","11","28","América do Sul","Brasil","Pernambuco","Petrolina","BR 428, sentido EMBRAPA Semi-Árido","-40.572097","-9.019383","400","400",NA,"Árvore com ca. 5m alt., desprovida de folhas durante a floração. Caule com ritidoma que se desprende em lâminas longitudinais. Floração explosiva. Inflorescências terminais. Flores bissexuadas, amarelas, vistosas, melitófilas.","HVASF000686","HVASF000686_01 HVASF000686_v02 HVASF000686_v03","A.R. Zuntini","2011","12","01","-40.572097","-9.019383","U",NA,NA,NA,NA,NA,NA,NA
"213","2021-04-05 12:30:38-03","UNIVASF","HVASF","15152","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","J.V.A. Ferreira","180","2012","05","31","América do Sul","Brasil","Pernambuco","Petrolina","Km 160, Margem da BR - 428","-40.360208","-9.148119","381","381",NA,"Árvore ca. de 4,0 m de alt. Flores amarelas","HVASF015152","HVASF015152_01","J.V.A. Ferreira","2012","05","31","-40.360208","-9.148119","U",NA,NA,NA,NA,NA,NA,NA
"214","2021-04-05 12:30:38-03","UNIVASF","HVASF","17980","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","N.M. Almeida","341","2012","11","21","América do Sul","Brasil","Pernambuco","Ouricuri","Sítio São José","-40.292388","-7.880888","476","476",NA,"Árvores com ca. de 2,5m de alt.. Frutos deiscentes com sementes anemocóricas.","HVASF017980","HVASF017980_01","D.P. Souza","2012","12","11","-40.292388","-7.880888","U",NA,NA,NA,NA,NA,NA,NA
"215","2021-04-05 12:30:38-03","UNIVASF","HVASF","23943","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","E.M.B. Nunes","104","2020","11","06","América do Sul","Brasil","Bahia","Juazeiro","Riacho da massaroca, margem da estrada da comunidade, após a casa do Srº Antônio","-40.195","-9.302777","370","370",NA,"Árvore com ca. 4 m alt. Caule com ritidoma que se desprende em lâminas longitudinais, desprovida de folhas. Flores vistosas, amarelas. Odor forte adocicado. Primeiro dia da floração. Quarto dia após a chuva. Polinizadores observados: Apis africanizada, Frieseomelitta varia e Centris sp. Floração explosiva com duração de três dias.","HVASF023943",NA,"J.A. Siqueira Filho","2020","11","06","-40.195000","-9.302777","U",NA,NA,NA,NA,NA,NA,NA
"216","2021-04-05 12:30:38-03","UNIVASF","HVASF","21062","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","J.A. Siqueira Filho","3061","2013","08","09","América do Sul","Brasil","Pernambuco","Petrolina","Margem de estrada de terra, Sítio Primazia após 13 km do Povoado de Uruás","-40.471577","-8.856666","401","401",NA,"Árvore caduca com ca. de 4,5 m de altura. Presença de botões florais dormentes.","HVASF021062","HVASF021062_01","J.A. Siqueira Filho","2013","08","09","-40.471577","-8.856666","U",NA,NA,NA,NA,NA,NA,NA
"217","2021-04-05 12:30:38-03","UNIVASF","HVASF","711","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","J.A. Siqueira Filho","1920","2007","12","21","América do Sul","Brasil","Bahia","Jaguarari","BA 314, Laje, Fazenda Laje","-40.175555","-9.930444","689","689",NA,"Árvore, ca. 4,5m alt.. Caule com ritidomas que se desprendem em lâminas longitudinais. Folhas compostas, pilosas, trifoliadas. Inflorescências terminais. Flores bissexuadas, amarelas, melitófilas. Popularmente conhecido como mulambá.","HVASF000711","HVASF000711_03 HVASF000711_v01 HVASF000711_v02","A.R. Zuntini","2011","12","01","-40.175555","-9.930444","U",NA,NA,NA,NA,NA,NA,NA
"218","2021-04-05 12:30:38-03","UNIVASF","HVASF","18918","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","A.C.P. Oliveira","2044","2012","12","10","América do Sul","Brasil","Pernambuco","Lagoa Grande","Fazenda Cabana","-40.259344","-8.507177","419","419",NA,"Árvore com ca. de 4,00m alt.. Folha composta, oposta, com a face adaxial verde e a face abaxial verde opaco devido a presença densa de tricomas. Fruto tipo legume, marrom amarelado.","HVASF018918","HVASF018918_01","D.P. Souza","2013","01","09","-40.259344","-8.507177","U",NA,NA,NA,NA,NA,NA,NA
"219","2021-04-05 12:30:38-03","UNIVASF","HVASF","3998","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","K.N. Oliveira","1","2009","02","14","América do Sul","Brasil","Minas Gerais","Manga","Município de Manga/Itacarambi, Parque Estadual da Mata Seca. Localizada no alto médio vale do rio São Francisco, na margem esquerda do mesmo rio.","-43.980277","-14.847777","449","449",NA,"Curto período de florescimento (3 a 5 dias) no início da estação chuvosa (Outubro-Novembro). O Parque Estadual da Mata Seca encontra-se dividido em parcelas. Maior representatividade desses indivíduos ocorre na parcela IC4.","HVASF003998","HVASF003998_01","A.R. Zuntini","2011","12","01","-43.980277","-14.847777","U",NA,NA,NA,NA,NA,NA,NA
"220","2021-04-05 12:30:38-03","UNIVASF","HVASF","10736","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","J.V.A. Ferreira","25","2011","02","25","América do Sul","Brasil","Pernambuco","Lagoa Grande","Fazenda Ouro Verde - Vermelhos","-40.118972","-9.047358","362","362",NA,"Árvore cerca de 3,0 m de alt. Presença de botões florais dormentes. Indídiduo presente em população de 42 índivíduos.","HVASF010736",NA,"A.R. Zuntini","2011","12","01","-40.118972","-9.047358","U",NA,NA,NA,NA,NA,NA,NA
"221","2021-04-05 12:30:38-03","UNIVASF","HVASF","19272","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","A.C.P. Oliveira","2256","2013","01","23","América do Sul","Brasil","Pernambuco","Serrita","Sítio Uruguai","-39.324111","-7.854777","514","514",NA,"Árvore com ca. de 3,50m alt.. Folha composta e oposta. Botões verde amarronzados. Fruto tipo legume, marrom.","HVASF019272","HVASF019272_01","D.P. Souza","2013","02","20","-39.324111","-7.854777","U",NA,NA,NA,NA,NA,NA,NA
"222","2021-04-05 12:30:38-03","UNIVASF","HVASF","10326","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","J. Paula-Souza","9891","2009","07","06","América do Sul","Brasil","Bahia","Casa Nova","Arredores da represa de Sobradinho. BR 235, Ca. 10km da ponte sobre o lago em direção a Remanso. Caatinga degradada.","-41.074861","-9.222083","419","419",NA,"Árvore, ca. 5m alt. Botões castanhos.","HVASF010326","HVASF010326_01","Marcondes Oliveira","2011","02","18","-41.074861","-9.222083","U",NA,NA,NA,NA,NA,NA,NA
"223","2021-04-05 12:30:38-03","UNIVASF","HVASF","10416","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","J.A. Siqueira Filho","2404","2011","02","15","América do Sul","Brasil","Pernambuco","Petrolina","Sítio Boa Ventura, Serra paralela a BR 122 próximo ao Posto da Polícia Rodoviária Federal","-40.392277","-9.216277","384","384",NA,"Árvore ca. de 4 m alt. botões florais dormentes.","HVASF010416","HVASF010416_01","J.A. Siqueira Filho","2011","02","15","-40.392277","-9.216277","U",NA,NA,NA,NA,NA,NA,NA
"224","2021-04-05 12:30:38-03","UNIVASF","HVASF","602","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","R.D.S. Silva","18","2007","06","03","América do Sul","Brasil","Pernambuco","Afrânio","povoado de Caboclo","-40.936694","-8.478694","576","576",NA,"Árvore. Caule com ritidomas que se desprende em lâminas logitudinais. Folhas compostas, trifoliadas, pilosas na superfície abaxial. Botões florais pilosos, amarronzados.","HVASF000602","HVASF000602_01 HVASF000602_v02 HVASF000602_v03","Marcondes Oliveira","2010","06","16","-40.936694","-8.478694","U",NA,NA,NA,NA,NA,NA,NA
"225","2021-04-05 12:30:38-03","UNIVASF","HVASF","23367","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","J.A. Siqueira Filho","3953","2017","12","13","América do Sul","Brasil","Bahia","Sento Sé","BR 235 sentido Sobradinho-Piçarrão","-41.089277","-9.578944","463","463",NA,"Árvore com ca. de 3 m de alt., crescendo no sopé da serra. Sem folhas, flores amareladas. Caule com camadas de súber pendente.","HVASF023367","HVASF023367_v01","J.A. Siqueira Filho","2017","12","13","-41.089277","-9.578944","U",NA,NA,NA,NA,NA,NA,NA
"226","2021-04-05 12:30:38-03","UNIVASF","HVASF","21871","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","J.V.A. Ferreira","187","2013","12","13","América do Sul","Brasil","Bahia","Uauá","Caldeirão da Serra, sentido Pinhões","-39.652855","-9.742755","532","532",NA,"Árvore com ca. de 3,5 m de alt.. Presença de botões florais amarronzados. Fruto deiscente marrom.","HVASF021871","HVASF021871_01","J.V.A. Ferreira","2013","12","13","-39.652855","-9.742755","U",NA,NA,NA,NA,NA,NA,NA
"227","2021-04-05 12:30:38-03","UNIVASF","HVASF","16410","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","V.M. Cotarelli","2092","2012","08","28","América do Sul","Brasil","Pernambuco","Santa Maria da Boa Vista","Urimamã, Poço do Boi","-40.027027","-8.400805","455","455",NA,"Árvore ca. de 6m alt.. Folhas secas marrons. Botões florais velutinos marrons.","HVASF016410","HVASF016410_01","V.M. Cotarelli","2012","08","28","-40.027027","-8.400805","U",NA,NA,NA,NA,NA,NA,NA
"228","2021-04-05 12:30:38-03","UNIVASF","HVASF","433","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","F.S.E. Santo","42","2006","12","03","América do Sul","Brasil","Pernambuco","Afrânio","povoado de Caboclo, Fazenda Boqueirão","-40.904277","-8.425555","544","544",NA,"Árvore com ca. 4m alt. Caule com ritidomas que se desprendem em lâminas longitudinais. Folhas compostas, trifoliadas, pilosas. Frutos capsulares, secos, deiscentes. Sementes aladas.","HVASF000433","HVASF000433_01 HVASF000433_v02 HVASF000433_v03","A.R. Zuntini","2011","12","01","-40.904277","-8.425555","U",NA,NA,NA,NA,NA,NA,NA
"229","2021-04-05 12:30:38-03","UNIVASF","HVASF","19646","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","V.M. Cotarelli","2482","2013","02","21","América do Sul","Brasil","Pernambuco","Parnamirim","Estrada vicinal que se destina ao riacho do Angico","-39.72175","-8.088194","421","421",NA,"Árvore ca. de 5m alt.. Frutos secos marrons","HVASF019646","HVASF019646_01","V.M. Cotarelli","2013","02","21","-39.721750","-8.088194","U",NA,NA,NA,NA,NA,NA,NA
"230","2021-04-05 12:30:38-03","UNIVASF","HVASF","20067","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","V.M. Cotarelli","2540","2013","05","15","América do Sul","Brasil","Pernambuco","Cabrobó","Lote 1. Estrada formada pela área da Torre de transmissão de alta tensão que acompanha as obras do PISF.","-39.396269","-8.390591","379","379",NA,"Árvore ca de 3,5m alt.. Botões florais marrons","HVASF020067","HVASF020067_01","V.M. Cotarelli","2013","05","15","-39.396269","-8.390591","U",NA,NA,NA,NA,NA,NA,NA
"231","2021-04-05 12:30:38-03","UNIVASF","HVASF","18982","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","A.C.P. Oliveira","2108","2012","12","13","América do Sul","Brasil","Pernambuco","Parnamirim","Fazenda Jatobá","-39.851475","-8.323336","378","378",NA,"Árvore com ca. de 3,50m alt.. Desprovida de folhas. Flor amarela.","HVASF018982","HVASF018982_01","D.P. Souza","2013","01","09","-39.851475","-8.323336","U",NA,NA,NA,NA,NA,NA,NA
