"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","locality","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"162","2021-04-07 11:46:37-03","UFMS","CGMS","73598","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","G.A.D. Junior","M.R. Oliveira; G.A. Damasceno Junior, J.P.S.P. Bento","2018","11","06","Brasil","Mato Grosso do Sul","Bodoquena","-56.8519444","-20.5969444","-56,8519444","-20,5969444","CGMS1106405",NA,"489","489",NA,"189",NA,NA,NA,NA,NA,"Fazenda Ouro verde, beira de mata. Parque Nacional da Serra da Bodoquena","2018","11","06",NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-04-07 11:46:37-03","UFMS","CGMS","49617","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel",NA,"A. Pott; V.J. Pott","2005","02","24","Brasil","Mato Grosso do Sul","Corumbá","-57.5036111","-19.2252778","-57,5036111","-19,2252778","CGMS1079549",NA,"390","390","Flor ausente. Habitat: Floresta semidecidual. Solo argiloso litólico com matacões de ferro. Relevo meia encosta ígreme (45°). Frequente. Habito: Arbusto a arvoreta. 1,00 - 3,00 m de altura.","12642",NA,NA,NA,NA,NA,"Mineração Corumbaense Reunida S.A., Serra do Urucum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-04-07 11:46:37-03","UFMS","CGMS","33845","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel",NA,"G.A. Damasceno-Junior; I.H. Ishii; L.F. Boabaid","2001","10","12","Brasil","Mato Grosso do Sul","Ladário","-57.5166667","-19.1080556","-57,5166667","-19,1080556","CGMS1063242",NA,"120","120","Flor creme. Habitat: Mata decídua de planície. Solo argiloso. Relevo plano. Habito: Arbusto. 1,80m de altura.","2798",NA,NA,NA,NA,NA,"Fazenda São Sebastião do Carandá, área 5 da Fitossociologia, próximo à placa 6254.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-27 13:50:53-03","UFS","ASE","15633","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","cauliflora","Myrciaria cauliflora","(Mart.) O.Berg",NA,"Lima, JS","2009","10","13","Brasil","Sergipe","Areia Branca","-37.315","-10.758056","-37.315","-10.758056","ASE0022600",NA,NA,NA,"Arbórea.; Arbórea.; Interior da mata.","209","Southern America",NA,NA,"Magnoliophyta",NA,"Povoado Caroba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-27 13:51:04-03","UFS","ASE","14680","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","jaboticaba","Myrciaria jaboticaba","(Vell.) O.Berg",NA,"Costa, SM; Nascimento - Júnior, JE","2009","11","05","Brasil","Bahia","Barra","-43.141389","-11.089444","-43.141389","-11.089444","ASE0023622","ASE0023622",NA,NA,"Árvore, ca. 3 m. Flores alvas.; Árvore, ca. 3 m. Flores alvas.; Mata úmida.","685","Southern America",NA,NA,"Magnoliophyta",NA,"Brejo Olhos d'Água, Buracão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-27 13:51:04-03","UFS","ASE","1641","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O.Berg","Proença, C","Carneiro, EM","1981","11","11","Brasil","Sergipe","Campo do Brito","-37.493056","-10.733333","-37.493056","-10.733333","ASE0013681","ASE0013681",NA,NA,"Árvore. 5m. . Flores alvas caulifloras.; Árvore. 5m. . Flores alvas caulifloras.; Plantação agrícola","160","Southern America",NA,NA,"Magnoliophyta",NA,"Tapera da Serra","2008","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-27 13:51:04-03","UFS","ASE","30116","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O.Berg","Silva, BD","Farias, MCV; Santos, E; Costa, AF; Maciel, B; Moreno, G","2013","06","07","Brasil","Sergipe","Riachão do Dantas","-37.734222","-11.033222","-37.734222","-11.033222","ASE0001675","ASE0001675",NA,NA,"Ca. 3m. Botões cremes. Frutos imaturos verdes.","509","Southern America",NA,NA,"Magnoliophyta",NA,"Fazenda Zezé Rocha","2014","01","09",NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-27 13:51:04-03","UFS","ASE","40569","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","Proença, C; Dantas, FS","Proença, C; Dantas, FS; Farias, MCV; Landim, M","2017","10","16","Brasil","Sergipe","Riachão do Dantas","-37.441049","-11.20473","-37.441049","-11.20473","ASE0042091",NA,NA,NA,"Árvore, 6m. Cauliflora. Casca lisa, esfoliante, marrom-alaranjada. Flores brancas apenas no caule.; Mata de Transição.","5440","Southern America",NA,NA,"Magnoliophyta",NA,"Fazenda do Dr. Belmiro, Às margens da estrada de terra em direção à sede da fazenda.","2017","10","18",NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-01 16:36:57-03","UNICAMP","UEC","84337","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Proença, C","Cardoso-Leite, E; Oliveira, A","1993","10","16","Brazil","São Paulo","São Roque","-47.1125","-23.523889","-47.1125","-23.523889","UEC103181","UEC103181",NA,NA,"7 m de altura.; Mata mesófila semidecídua.","267",NA,NA,NA,"Magnoliopsida",NA,"Mata da Câmara.","2009","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-01 16:36:57-03","UNICAMP","UEC","71441","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel",NA,"Durigan, G","1979","07","18","Brazil","Amazonas","Tarumã",NA,NA,NA,NA,"UEC103183","UEC103183",NA,NA,"Árvore de grande porte, 20 m de altura, casca clara, com manchas acinzentadas.; Mata Ciliar.","30668",NA,NA,NA,"Magnoliopsida",NA,"Fazenda Berrante.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-03-02 11:04:44-03","UNICAMP","UEC","126983","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Costa, IR","Costa, IR","2002","08","18","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"UEC103196","UEC103196",NA,NA,"arvore, 5m, em cultivo (chacara da Eliana)","421",NA,NA,NA,"Magnoliopsida",NA,"Barão de Geraldo, Guara. Sitio da profa. Eliana Martins","2009","11",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"173","2020-11-11 16:43:53-03","UNICAMP","UEC","126983","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Costa, IR","Costa, IR","2002","08","18","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"arvore, 5m, em cultivo (chacara da Eliana)","421a",NA,NA,NA,"Magnoliopsida",NA,"Barão Geraldo, Guara. Sitio da profa. Eliana Martins","2009","11",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"174","2021-03-01 16:36:57-03","UNICAMP","UEC","76874","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Proença, C","Bernacci, LC; Belinello, R; Andrade, PRP; Camargo, O","1995","03","17","Brazil","São Paulo","Monte Alegre do Sul","-46.6800003051758","-22.6800003051758",NA,NA,"UEC106109","UEC106109",NA,NA,"Árvore ca. 8m alt., caule descamante casca nova esbranquiçada, botões amarronzados.","1367",NA,NA,NA,"Magnoliopsida",NA,"Fazenda Benati","2009","10",NA,"11114","auto",NA,NA,NA,NA,NA,NA
"175","2021-03-01 16:36:57-03","UNICAMP","UEC","135593","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Proença, C","Kuhlmann, M","1951","11","05","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"UEC103182","UEC103182",NA,NA,"Amostra de madeira nº 94","2726",NA,NA,NA,"Magnoliopsida",NA,"Jardim Botânico.","2009","10",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"176","2021-03-01 16:36:57-03","UNICAMP","UEC","53483","S","Plantae","Myrtaceae","Plinia","trunciflora","Plinia trunciflora","(O.Berg) Kausel","Soares-Silva, LH","Soares-Silva, LH","1989","01","20","Brazil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"UEC103209","UEC103209",NA,NA,"Árvore com 14 m alt. Botões florais e flores brancas, apresentação coulifloria, flores odoríferas.","178",NA,NA,NA,"Magnoliopsida",NA,"Parque Estadual Mata dos Godoy.","1989",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"177","2020-05-15 17:23:23-03","UFPB","JPB","30046","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","cauliflora","Myrciaria cauliflora","(Mart.) O. Berg",NA,"Cunha, E","2001","02","12","Brasil","Paraíba","Areia","-35.741755","-6.971994","-35.741755","-6.971994",NA,NA,NA,NA,NA,"JPB30046","Southern America",NA,NA,"Angiosperma","Dicotyledon","Mata do Pau-Ferro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-07-11 16:42:54-03","UFPB","JPB","26333","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","cauliflora","Myrciaria cauliflora","(Mart.) O. Berg",NA,"Lourenço, CEL","2001","01","06","Brasil","Paraíba","Lagoa Seca","-35.8535995483398","-7.17082977294922",NA,NA,NA,NA,NA,NA,NA,"73","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,"10323","auto",NA,NA,NA,NA,NA,NA
"179","2019-11-06 10:17:17-03","UFOP","OUPR","29552","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel",NA,"Echternacht, L.; Pignal, M.","2016","09","18","Brasil","Minas Gerais","Nova União","-43.562","-19.515636","-43.562","-19.515636",NA,NA,"1137","1137","Árvore frondosa com cerca de 10 m de altura. Pedúnculo e sépalas esverdeados, pétalas e estames brancos. Frutos maduros, pericarpo negro, endocarpo creme, suculento e doce.; Em área rural.","2679",NA,NA,NA,NA,NA,"Altamira, Serra do Cipó. Mutuca de Cima.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-06 09:56:44-03","UFOP","OUPR","26510","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","Messias, M.C.T.B.","Messias, M.C.T.B.","2001","09","06","Brasil","Minas Gerais","Ouro Preto","-43.666667","-20.333333","-43.666667","-20.333333",NA,NA,"800","800","Arbusto, 4m. Flores brancas. Frutos maduros vináceos. Cultivado.","2463",NA,NA,NA,NA,NA,"Cachoeira do Campo","2012","07","17",NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-12-18 15:50:53-03","UFOP","OUPR","30570","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","Messias, M.C.T.B.","Urriago, L.M.; Jardim, C.M.","2017","08","25","Brasil","Minas Gerais","Ouro Preto","-43.493611","-20.383889","-43.493611","-20.383889",NA,NA,NA,NA,"Arbusto. Fruto negro quando maduro, cresce aglomerado no troco. Cultivada","94",NA,NA,NA,NA,NA,"Morro da Queimada","2017","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-26 10:43:32-03","UDESC","LUSC","1493","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","cauliflora","Myrciaria cauliflora","O.Berg","Franciele, Veronica, Isabel","Franciele","2007","11","02","Brasil","Santa Catarina","Abdon Batista","-51.0224990844727","-27.6110992431641",NA,NA,"LUSC001899","LUSC001899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11919","auto",NA,NA,NA,NA,NA,NA
"183","2020-12-04 13:19:31-03","UDESC","LUSC","7127","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","M.Sobral","F.F.Mazine; W.Forster & M.Sobral","1999","10","20","Brasil","Minas Gerais","Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,"LUSC008856","LUSC008856",NA,NA,NA,"233",NA,NA,NA,NA,NA,"Parque Nacional do Caparaó.",NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA
"184","2020-12-04 13:19:31-03","UDESC","LUSC","3805","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Amancio, J.C.","Amancio, J.C.",NA,NA,NA,"Brasil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,"LUSC008859","LUSC008859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA
"185","2021-03-26 10:43:32-03","UDESC","LUSC","7107","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Sobral, M.","R. Goldenberg","1989","10","20","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"LUSC008871","LUSC008871",NA,NA,NA,"479",NA,NA,NA,NA,NA,"Parque ESALQ/USP.",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"186","2020-12-04 13:19:31-03","UDESC","LUSC","7106","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","M.Sobral","R.C.L.R.Pietro","2006","04","23","Brasil","São Paulo","São Carlos","-47.8899993896484","-22.0100002288818",NA,NA,"LUSC008860","LUSC008860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996","10","04","45913","auto",NA,NA,NA,NA,NA,NA
"187","2020-12-04 13:19:31-03","UDESC","LUSC","6326","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","Mariot, A.","Marcon, A.","2013","11","06","Brasil","Santa Catarina","Vargem","-50.9749984741211","-27.489200592041",NA,NA,"LUSC008854","LUSC008854","708.5","708.5",NA,NA,NA,NA,NA,NA,NA,"Canteiro de obras da UHE São Roque.","2013","10","30","16238","auto",NA,NA,NA,NA,NA,NA
"188","2020-12-04 13:19:31-03","UDESC","LUSC","6324","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","Mariot, A.","Mariot, A.","2013","10","30","Brasil","Santa Catarina","Vargem","-50.9749984741211","-27.489200592041",NA,NA,"LUSC008851","LUSC008851","713.3","713.3",NA,NA,NA,NA,NA,NA,NA,"Canteiro de obras da UHE São Roque.","2013","11","06","16238","auto",NA,NA,NA,NA,NA,NA
"189","2020-12-04 13:19:31-03","UDESC","LUSC","6325","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","Steiner, F.","Steiner, F.","2013","10","30","Brasil","Santa Catarina","Vargem","-50.9749984741211","-27.489200592041",NA,NA,"LUSC008853","LUSC008853","622.5","622.5",NA,NA,NA,NA,NA,NA,NA,"Canteiro de obras da UHE São Roque.","2013","10","30","16238","auto",NA,NA,NA,NA,NA,NA
"190","2019-01-17 11:26:43-02","PUCRS","MPUC","3642","S","Plantae","Myrtaceae","Myrciaria","cauliflora","Myrciaria cauliflora","(Mart.)O. Berg","W. Kaercher",NA,"1975","10","13","Brasil","RS","Arroio do Meio","-51.9447222","-29.4013889","-51.9447222000","-29.4013889000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Myrtales",".","1975","01","01",NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"191","2020-10-14 10:03:40-03","FURB","FURB","2920","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Sobral, M","Schmeda, G.","1987","10","21","Brasil","Minas Gerais","Minas Gerais",NA,NA,NA,NA,"FURB02591","FURB02591",NA,NA,"Habitat: mata ciliar Habito: arbusto; Fruto lilás/marrom;",NA,NA,NA,NA,NA,NA,"Córrego do Palácio - Minas Gerais.","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-08 08:54:01-03","FURB","FURB","31234","PreservedSpecimen","Plantae","Myrtaceae","Plinia","jaboticaba","Plinia jaboticaba","(Vell.) Kausel","Sobral, M","Zatelli, G.A.","2010","10","14","Brasil","Santa Catarina","Blumenau","-49.0775","-26.8986111","-49.0775000","-26.8986111","FURB02595","FURB02595",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campus III FURB.","2011","05","05",NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-10-14 10:03:40-03","FURB","FURB","36285","PreservedSpecimen","Plantae","Myrtaceae","Plinia","jaboticaba","Plinia jaboticaba","(Vell.) Kausel","Sobral, M","Luchini, J.","2011","08","19","Brasil","Santa Catarina","Blumenau","-49.0558333","-26.8647222","-49.0558333","-26.8647222","FURB33855","FURB33855 FURB33855_1",NA,NA,"Planta cultivada Habitat: Floresta Ombrófila Densa; Habito: arbórea;",NA,NA,NA,NA,NA,NA,"Rua Francisco Vahldieck - próximo ao número 3060.","2011","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-10-14 10:03:40-03","FURB","FURB","20134","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","Sobral, M","Gasper, A.L. de; Brogni, E.","2007","11","27","Brasil","Santa Catarina","Bela Vista do Toldo","-50.4891666","-26.4597222","-50.4891666","-26.4597222","FURB33860","FURB33860","866","866","Fito IFFSC 939 /N/25 Habitat: Floresta Ombrófila Mista; Habito: arbórea;","2530",NA,NA,NA,NA,NA,"Serra do Lucindo.","2008","08","01",NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-10-14 10:03:40-03","FURB","FURB","34808","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","Sobral, M","Verdi, M.; Souza, N.L. de & Klemz, G.","2010","03","30","Brasil","Santa Catarina","Orleans","-49.3191667","-28.2608333","-49.3191667","-28.2608333","FURB02598","FURB02598","314","314","Voucher estéril IFFSC 119 (Regeneração) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbusto;","5946",NA,NA,NA,NA,NA,"Barracão.","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-08 08:54:01-03","FURB","FURB","44259","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","Grizzon, M","Calloni, C.","2013","10","02","Brasil","Rio Grande do Sul","Passo Fundo","-52.4161111","-28.3127778","-52.4161111","-28.3127778","FURB33862","FURB33862","690","690",NA,NA,NA,NA,NA,NA,NA,"comunidade Nossa Senhora da Paz.","2013","10","17",NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-10-14 10:03:40-03","FURB","FURB","51477","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","Funez, L.A.","Funez, L.A.","2016","08","23","Brasil","Santa Catarina","Timbó","-49.2744445","-26.8275","-49.2744445","-26.8275000","FURB51477","FURB51477","67","67","Fruto imaturo verde Habitat: Margem do rio Habito: árvore","5530",NA,NA,NA,NA,NA,"Ponte de saída para a SC-416.","2016","10","03",NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-10-14 10:03:40-03","FURB","FURB","44234","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","Grizzon, M","Dornelles, S.","2013","10","10","Brasil","Rio Grande do Sul","Bento Gonçalves","-51.5191993713379","-29.1714000701904",NA,NA,"FURB33861","FURB33861","690","690",NA,NA,NA,NA,NA,NA,NA,"Rua Fioravante Pozza.","2013","10","17","21248","auto",NA,NA,NA,NA,NA,NA
"199","2020-10-14 10:03:40-03","FURB","FURB","1490","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts",NA,"Bosio, F.","2004","03","01","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"FURB33859","FURB33859",NA,NA,"Planta usada na medicina popular da Nova Russia. Habitat: Floresta Ombrófila Densa; jardim Habito: arbórea; flor branca",NA,NA,NA,NA,NA,NA,"Nova Rússia.",NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"200","2021-03-16 17:54:01-03","UCS","HUCS","11867","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","Berg","Butzke, A.","Butzke, A.","1993","09","28","Brasil","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,NA,"Herbara - 7153; interior de mato","s.n.",NA,NA,NA,"Angiospermae","Myrtales","Parque Longines Malinowski","1993","09","28","46790","auto",NA,NA,NA,NA,NA,NA
"201","2021-03-16 17:54:01-03","UCS","HUCS","51198","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Abreu, F.P.","Abreu, F.P.","2020","06","18","Brasil","Rio Grande do Sul","Caxias do Sul","-51.325556","-29.338889","-51.325556","-29.338889",NA,NA,NA,NA,"Cultivada","142",NA,NA,NA,"Angiospermae","Myrtales","Bairro São Mateus","2020","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-03-16 17:54:01-03","UCS","HUCS","24402","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Sobral, M.","Maboni, S.","2004","08","01","Brasil","Rio Grande do Sul","Picada Café","-51.1363983154297","-29.4442005157471",NA,NA,NA,NA,"300","300","cultivada","01",NA,NA,NA,"Angiospermae","Myrtales",NA,"2005","01",NA,"11930","auto",NA,NA,NA,NA,NA,NA
"203","2021-03-16 17:54:01-03","UCS","HUCS","40706","PreservedSpecimen","Plantae","Myrtaceae","Plinia","trunciflora","Plinia trunciflora","(O. Berg) Kausel","Grizzon, M.","Calloni, C.","2013","10","02","Brasil","Rio Grande do Sul","Passo Fundo","-52.416011","-28.312708","-52.416011","-28.312708",NA,NA,"690","690","borda de lavoura de soja","s.n.",NA,NA,NA,"Angiospermae","Myrtales","Comunidade Nossa Sra. da Paz","2013","10","17",NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-03-16 17:54:01-03","UCS","HUCS","46733","PreservedSpecimen","Plantae","Myrtaceae","Plinia","trunciflora","Plinia trunciflora","(O. Berg) Kausel","Gonzatti, F.","Mazuchini, M.","2018","02","06","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"cultivada","s.n.",NA,NA,NA,"Angiospermae","Myrtales","Bairro São Pelegrino - Av. Julio de Castilhos","2018","02",NA,"49662","auto",NA,NA,NA,NA,NA,NA
"205","2021-03-16 17:54:01-03","UCS","HUCS","40705","PreservedSpecimen","Plantae","Myrtaceae","Plinia","trunciflora","Plinia trunciflora","(O. Berg) Kausel","Grizzon, M.","Dornelles, S.","2013","10","10","Brasil","Rio Grande do Sul","Dois Irmãos","-51.0853004455566","-29.5802993774414",NA,NA,NA,NA,"690","690","cultivada em quintal","s.n.",NA,NA,NA,"Angiospermae","Myrtales","Rua Fioravante Pozza","2013","10","17","7716","auto",NA,NA,NA,NA,NA,NA
"206","2019-03-16 16:29:46-03","UNEMAT","HERBAM","5959","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Causel","Amorim Neto, L","Bieski, I.G.C.","2012","06","20","Brasil","Mato Grosso","Colniza","-59.22425","-9.459778","-59.22425","-9.459778","HERBAM005959",NA,NA,NA,NA,"1036BI-06",NA,NA,NA,NA,NA,NA,"2012","06","21",NA,NA,NA,NA,NA,NA,NA,NA
"207","2014-10-14 15:57:02-03","BS","M","M-0171253","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel",NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"M0171253",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","Brasiliae provinc. Bahia",NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA,NA
"208","2014-10-14 15:57:02-03","BS","M","M-0171254","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel",NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"M0171254",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","Crescit in Brasiliae prov. Bahia",NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA,NA
