"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","stateProvince","typeStatus","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","sex"
"555","2020-06-24 22:04:58-03","UNESP-IBILCE","SJRP","10083","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Valéria Stranghetti",NA,NA,NA,"Brasil","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,NA,NA,NA,"São Paulo",NA,"América do Sul",NA,NA,"Arbusto 3 m, fruto vermelho;","Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"556","2020-06-24 22:04:58-03","UNESP-IBILCE","SJRP","23201","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Stranghetti, V.",NA,NA,NA,"Brasil","São José do Rio Preto","Estação Ecológica do Noroeste Paulista","-49.380556","-20.81","-49.380556","-20.81",NA,NA,NA,NA,NA,"São Paulo",NA,"América do Sul",NA,NA,"Arbusto escandente, 2 m, flor branca;","Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"557","2020-06-24 22:04:58-03","UNESP-IBILCE","SJRP","23202","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Stranghetti, V.",NA,NA,NA,"Brasil","São José do Rio Preto","Estação Ecológica do Noroeste Paulista","-49.380556","-20.81","-49.380556","-20.81",NA,NA,NA,NA,NA,"São Paulo",NA,"América do Sul",NA,NA,"Arbusto escandente, frutos, imaturos de cor verde;","Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"558","2020-07-01 21:21:02-03","UNESP-IBILCE","SJRP","05150","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Marcela Alonso","V. Stranghetti e P. Guimarães",NA,NA,NA,"Brasil","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,NA,NA,NA,"São Paulo",NA,"América do Sul",NA,NA,"Arbusto com flor vermelha ramo com espinho;","Tracheophyta","Gentianales",NA,NA,NA,"2009","01","26","Magnoliopsida",NA,NA,NA,NA,NA,NA
"559","2020-06-24 22:04:58-03","UNESP-IBILCE","SJRP","10053","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Valéria Stranghetti",NA,NA,NA,"Brasil","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,NA,NA,NA,"São Paulo",NA,"América do Sul",NA,NA,"Arbusto 3 m, flor de cor branca;","Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"560","2020-06-24 22:04:58-03","UNESP-IBILCE","SJRP","10084","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Valéria Stranghetti",NA,NA,NA,"Brasil","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,NA,NA,NA,"São Paulo",NA,"América do Sul",NA,NA,"Arbusto 2,5 m, fruto vermelho;","Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"561","2020-06-24 22:04:58-03","UNESP-IBILCE","SJRP","24245","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Stranghetti, V.",NA,NA,NA,"Brasil","São José do Rio Preto","Estação Ecológica do Noroeste Paulista","-49.380556","-20.81","-49.380556","-20.81",NA,NA,NA,NA,NA,"São Paulo",NA,"América do Sul",NA,NA,"Arbusto, escandente, ramos com espinhos, flores brancas;","Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"562","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","25291","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"J.C. de Souza",NA,NA,NA,"Brasil","Potirendaba","ribeirão cubatão","-49.3699989318848","-21.0400009155273",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,"América do Sul",NA,NA,"Árvore 3,0 m, fruto imaturo verde, fruto maduro vermelho;","Tracheophyta","Gentianales",NA,"17988","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"563","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","11497","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Pietrobom da Silva, M.R.","Pietrobom da Silva, M.R.",NA,NA,NA,"Brasil","Monte Alto","Serra Tabarana, ca. 10 km da cidade","-48.4900016784668","-21.2600002288818",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,"América do Sul",NA,NA,"Arbustiva, 2,8 m, fruto vermelho;","Tracheophyta","Gentianales",NA,"21949","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"564","2019-03-29 10:41:39-03","UFSM","HDCF","4032","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Machado, P. F. S.","Machado, P. F. S.","1990","02","02","Brasil",NA,"Jacaquá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2019-03-29 10:41:39-03","UFSM","HDCF","7055","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Figueira, M.","Silveira, D.","2015","07","07","Brasil","Rosário do Sul",NA,"-55.62","-30.24","-55.62","-30.24",NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,"América",NA,NA,"Altura de 6 m, RS-507-1-9-36",NA,NA,NA,NA,NA,"2015","10","15",NA,NA,NA,NA,NA,NA,NA
"566","2019-03-29 10:41:39-03","UFSM","HDCF","5505","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Kilca, R. V.; Jarenkow, J. A.","Kilca, R. V.","2000","11","15","Brasil","Capão do Leão - Arroio Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,"América",NA,NA,"Mata galeria do Rio Piratini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2019-06-12 09:07:06-03","UFSM","HDCF","6371","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Figueira, M","Figueira, M; Costa, M P; Diefenthäeler, J R","2012","10","25","Brasil","Santa Maria","Campus da UFSM, coletado nas margens de arroio próximo ao prédio da reitoria","-53.713333","-29.719444","-53.713333","-29.719444",NA,NA,NA,NA,"CFSM102","Rio Grande do Sul",NA,"América",NA,NA,"Arvoreta, ocasional, borda de capoeira, aprox. 2 m de alt., flores com corola rosada, com perfume agradável; Ambiente antropizado e em regeneração inserido nos encraves dos Domínios Atlântico e Pampa, relevo suave. Local dominado por indivíduos de So",NA,NA,NA,NA,NA,"2012","10","25",NA,NA,NA,NA,NA,NA,NA
"568","2019-06-12 09:07:06-03","UFSM","HDCF","6801","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Figueira, M","Figueira, M; Diefenthäeler, J R","2013","01","15","Brasil","São Sepé",NA,"-53.683056","-29.9875","-53.683056","-29.9875",NA,NA,NA,NA,"154","Rio Grande do Sul",NA,"América",NA,NA,"Arvoreta, ocasional, beira de estrada, aprox. 3 m de altura, flores alvas, perfumadas; Região de encraves dos Domínios Atlântico (Floresta Estacional) e Pampa, relevo suave, solo arenoso",NA,NA,NA,NA,NA,"2013","01","15",NA,NA,NA,NA,NA,NA,NA
"569","2019-03-29 10:41:39-03","UFSM","HDCF","914","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Marchiori, J. N. C.","Marchiori, J. N. C.","1981","11","24","Brasil","Alegrete","Inhanduí","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,"América",NA,NA,"Inventário de nativas (am. 5)",NA,NA,NA,"89305","auto","1981","11","24",NA,NA,NA,NA,NA,NA,NA
"570","2019-03-29 10:41:39-03","UFSM","HDCF","1791","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Marchiori, J. N. C.","Marchiori, J. N. C.","1985","07","20","Brasil","Pinheiro Machado","Pedras Altas","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,"América",NA,NA,"Madeira coletada, 4",NA,NA,NA,"70026","auto","1985","07","20",NA,NA,NA,NA,NA,NA,NA
"571","2016-09-05 16:03:26-03","UFSM","HDCF","1968","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Marchiori, J. N. C.","Marchiori, J. N. C.","1985","12","26","Brasil","São Vicente do Sul","Ponte do Rio Ibicuí","-54.6794013977051","-29.6916999816895",NA,NA,NA,NA,NA,NA,"17","Rio Grande do Sul",NA,"América",NA,NA,"Árvore na mata de galeria",NA,NA,NA,"42672","auto","1985","12","26",NA,NA,NA,NA,NA,NA,NA
"572","2019-03-29 10:41:39-03","UFSM","HDCF","1483","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Marchiori, J. N. C.","Marchiori, J. N. C.","1984","01","25","Brasil","Pinheiro Machado","Castelo de Pedras Altas","-53.584639","-31.738194","-53.584639","-31.738194",NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,"América",NA,NA,"Com flores e frutos",NA,NA,NA,NA,NA,"1984","03","20",NA,NA,NA,NA,NA,NA,NA
"573","2019-03-29 10:41:39-03","UFSM","HDCF","6120","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Longhi, S. J.; Scipioni, M. C.","Scipioni, M. C.; Longhi, S. J.","2008","02","22","Brasil","Pantano Grande","Fazenda Boa Vista","-52.380575","-30.112822","-52.380575","-30.112822","55","55",NA,NA,NA,"Rio Grande do Sul",NA,"América",NA,NA,"Árvore com 6m, em Floresta Decidual, EFC 10461",NA,NA,NA,NA,NA,"2008","06","22",NA,NA,NA,NA,NA,NA,NA
"574","2019-06-12 09:07:06-03","UFSM","HDCF","6822","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Figueira, M","Figueira, M; Schindler, B; Andriollo, D D; Dreyer, J B B","2013","04","06","Brasil","São Sepé","mata ribeirinha, rio Vacacaí","-53.659694","-29.901028","-53.659694","-29.901028","50","50",NA,NA,"176","Rio Grande do Sul",NA,"América",NA,NA,"Arvoreta, em área aberta, aprox. 2,5 m de alt., flores róseas (HDCF), perfumadas, frutos vináceos. Coletado fora da parcela (trabalho de dissertação do coletor); Floresta Estacional Subtropical Ribeirinha do Domínio Atlântico, relevo suave, solo aren",NA,NA,NA,NA,NA,"2013","04","06",NA,NA,NA,NA,NA,NA,NA
"575","2016-09-05 16:03:26-03","UFSM","HDCF","979","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Longhi, S. J.","Longhi, S. J.","1982","01","19","Brasil","Rio Pardo","Pantano Grande","-52.378101348877","-29.9897003173828",NA,NA,NA,NA,NA,NA,"250","Rio Grande do Sul",NA,"América",NA,NA,"Inventário de nativas (am. 6). Fezenda Santa Rita. Exsicatas com frutos",NA,NA,NA,"46320","auto","1982","01","19",NA,NA,NA,NA,NA,NA,NA
"576","2019-03-29 10:41:39-03","UFSM","HDCF","5035","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Lerner, L.","Longhi, S. J.","1995","10","31","Brasil","Pantano Grande","Fazenda Thonart","-52.3736000061035","-30.1914005279541",NA,NA,NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,"América",NA,NA,"Beira capões",NA,NA,NA,"34187","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2019-03-29 10:41:39-03","UFSM","HDCF","1588","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Marchiori, J. N. C.","Marchiori, J. N. C.","1985","02","10","Brasil","Pinheiro Machado","Pedras Altas","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,"América",NA,NA,"Com frutos",NA,NA,NA,"70026","auto","1985","04","01",NA,NA,NA,NA,NA,NA,NA
"578","2019-03-29 10:41:39-03","UFSM","HDCF","748","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Marchiori, J. N. C.","Marchiori, J. N. C.","1982","10","06","Brasil","Ponta Grossa","Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"Paraná",NA,"América",NA,NA,"Na mata da orla sul da referida lagoa",NA,NA,NA,"46557","auto","1982","10","06",NA,NA,NA,NA,NA,NA,NA
"579","2019-03-29 10:41:39-03","UFSM","HDCF","482","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Alvarez Filho, A.","Marchiori, J. N. C.; Alvarez Filho, A.","1981","04","06","Brasil","Agudo","Nova Boêmia","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,"América",NA,NA,NA,NA,NA,NA,"22416","auto","1981","04","18",NA,NA,NA,NA,NA,NA,NA
"580","2019-03-29 10:41:39-03","UFSM","HDCF","4224","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Longhi, S. J.","Araújo, M. M.","2000","01","08","Brasil","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,"América",NA,NA,"Seringa. Mata ciliar. Tese da coletora (Araujo 038)",NA,NA,NA,"71201","auto","2000","02","20",NA,NA,NA,NA,NA,NA,NA
"581","2019-03-29 10:41:39-03","UFSM","HDCF","5484","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Kilca, R. V.","Kilca, R. V.","2002","10","30","Brasil","Passo Fundo","Coleção botânica da barragem Fazenda. Corsan","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,"América",NA,NA,"Interior da mata",NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2019-03-29 10:41:39-03","UFSM","HDCF","1577","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Marchiori, J. N. C.","Marchiori, J. N. C.","1984","12","19","Brasil","Pinheiro Machado","Pedras Altas","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,"América",NA,NA,"Com flores",NA,NA,NA,"70026","auto","1985","01","08",NA,NA,NA,NA,NA,NA,NA
"583","2016-09-05 16:03:26-03","UFSM","HDCF","3073","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Marchiori, J. N. C.","Marchiori, J. N. C.","1986","12","04","Brasil","Pinheiro Machado","Pedras Altas","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,NA,NA,"693","Rio Grande do Sul",NA,"América",NA,NA,"Flores rosadas, muito perfumadas",NA,NA,NA,"70026","auto","1986","12","04",NA,NA,NA,NA,NA,NA,NA
"584","2019-03-29 10:41:39-03","UFSM","HDCF","4587","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Lerner, L.","Longhi, S. J.","1991","10","30","Uruguai","Artigas","Tres Cerros de Catalán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","09","08",NA,NA,NA,NA,NA,NA,NA
"585","2019-03-29 10:41:39-03","UFSM","HDCF","4561","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Lerner, L.","Longhi, S. J.","1991","10","30","Uruguai","Artigas","Tres Cerros de Catalán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","09","08",NA,NA,NA,NA,NA,NA,NA
"586","2019-03-29 10:41:39-03","UFSM","HDCF","4604","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Lerner, L.","Longhi, S. J.","1991","10","28","Uruguai","Artigas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","09","08",NA,NA,NA,NA,NA,NA,NA
"587","2018-09-12 14:48:31-03","UNIOESTE","UNOP","3922","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Caxambu, M.G.","Caxambu, M.G.; Siqueira, E.L.; Pommer, J.; Siqueira, E.L.; Pommer, J.","2015","10","30","Brasil","Matelândia","Parque Nacional do Iguaçu - Rio Floriano","-53.812333","-25.528889","-53.812333","-25.528889","210","210",NA,NA,"7090","Paraná",NA,NA,NA,NA,"Arbusto ripário, heliófito. Flores alvo-rosadas - Relevo:Suave-ondulado - Vegetação: Floresta Semedecidual Aluvial",NA,NA,NA,NA,NA,"2015","12","14",NA,NA,NA,NA,NA,NA,NA
"588","2015-10-22 10:03:24-02","UNIOESTE","UNOP","7694","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Mota, A.L.P.","1993","08","30","Brasil",NA,"Flora do Vale do Rio Araguari.",NA,NA,NA,NA,NA,NA,NA,NA,"1819","Minas Gerais",NA,NA,NA,NA,"CAP. 36 cm H. 9,5 m. Com flores roxas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2015-10-22 10:03:24-02","UNIOESTE","UNOP","7695","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Mota, A.L.P.",NA,NA,NA,"Brasil",NA,"Flora do Vale do Rio Araguari.",NA,NA,NA,NA,NA,NA,NA,NA,"1671","Minas Gerais",NA,NA,NA,NA,"CAP. 17 cm H. 4,0 m. Casca interna bege-rosada, frutos vermelhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2020-08-31 08:56:44-03","INPA","INPA","94905","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Schinini, A","1979","02","04","Argentina","Corrientes","35 km SW de Santo Tomé y Ayo. Cuay Chico.",NA,NA,NA,NA,NA,NA,"INPA0094905","INPA0094905 INPA0094905_1 INPA0094905_e","16698","Santo Tomé",NA,"Southern America",NA,NA,NA,"Dicotyledon Asterids","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2020-07-15 14:43:38-03","UNESP-RC","HRCB","45271","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Linnaeus","Rambo","Pivetta","1953","12","27","Brasil","Augusto Pestana",NA,"-53.9921989440918","-28.5168991088867",NA,NA,"500","500",NA,NA,"690","Rio Grande do Sul",NA,NA,NA,NA,"arbusto",NA,NA,NA,"15366","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2020-07-15 14:43:39-03","UNESP-RC","HRCB","9866","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl. ","D. C. Zappi","Garcia, F. C. P.",NA,NA,NA,"Brasil","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2020-07-15 14:43:39-03","UNESP-RC","HRCB","11318","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl. ","D. C. Zappi","Furlan, A.",NA,NA,NA,"Brasil","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2020-07-15 14:43:39-03","UNESP-RC","HRCB","11434","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl. ",NA,"Garcia, F. C. P.",NA,NA,NA,"Brasil","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-07-15 14:43:39-03","UNESP-RC","HRCB","20689","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl. ",NA,"Assis, M. A. de",NA,NA,NA,"Brasil","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2017-11-24 14:12:20-02","UFLA","ESAL","18113","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Carvalho, DA",NA,NA,NA,"Brasil","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,NA,NA,"s.n.","Minas Gerais",NA,NA,NA,NA,"árvore; 5,0 m; ;; floresta",NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2017-11-24 14:12:20-02","UFLA","ESAL","18848","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Eduardo Van den Berg","Van den Berg, E",NA,NA,NA,"Brasil","Poços de Caldas","rio das antas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,"s.n.","Minas Gerais",NA,NA,NA,NA,"árvore; ; ;; Floresta",NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2018-10-09 16:32:12-03","UFLA","ESAL","13667","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Souza, JS",NA,NA,NA,"Brasil","Lavras","Mata do Capivari","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"s.n.","Minas Gerais",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2017-11-24 14:12:20-02","UFLA","ESAL","20457","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","o mesmo","Laércio Neves",NA,NA,NA,"Brasil","Sta Rita de Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Minas Gerais",NA,NA,NA,NA,"; ; branca perfumada;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2017-11-24 14:12:20-02","UFLA","ESAL","17198","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Oliveira Filho, A T","Carvalho, WAC",NA,NA,NA,"Brasil","Piedade do Rio Grande","Faz. Mato Virgem","-44.1960983276367","-21.468599319458",NA,NA,"1","1",NA,NA,"176","Minas Gerais",NA,NA,NA,NA,"árvore; 7,0m; ;; floresta",NA,NA,NA,"15268","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2020-06-25 16:06:28-03","FUVATES","HVAT","4301","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","M. Verdi","M. Verdi","2012","05","31","Brasil","Tramandaí","Canal entre as Lagoas Custódia e do Gentil.","-50.183889","-30.045278","-50º11'2''W","-30º2'43''S",NA,NA,"HVAT00004301",NA,"6239","Rio Grande do Sul",NA,NA,NA,NA,"Doação do Herbário FURB, registro FURB 40348; restinga, altura 5m, arbórea, flor lilas",NA,NA,NA,NA,NA,"2012","05","01",NA,NA,NA,NA,NA,NA,NA
"602","2020-06-25 16:06:28-03","FUVATES","HVAT","2506","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","E. Freitas","E. Freitas","2013","12","17","Brasil","Roca Sales","Linha Fernando Abott.","-51.837778","-29.148333","-51º50'16''W","-29º8'54''S",NA,NA,"HVAT00002506",NA,"955","Rio Grande do Sul",NA,NA,NA,NA,"Arvoreta; Mata Ciliar do Rio Taquari",NA,NA,NA,NA,NA,"2015","04","06",NA,NA,NA,NA,NA,NA,NA
"603","2019-11-07 11:45:05-03","FUVATES","HVAT","5229","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","E. Freitas","M. Teixeira","2014","01","08","Brasil","Muçum","Linha Barra das Contas.","-51.819167","-29.133333","-51º49'9''W","-29º8'0''S",NA,NA,"HVAT00005229",NA,"s.n.","Rio Grande do Sul",NA,NA,NA,NA,"Arvoreta; Mata ciliar do rio Taquari.",NA,NA,NA,NA,NA,"2014","01","09",NA,NA,NA,NA,NA,NA,NA
"604","2020-06-25 16:06:28-03","FUVATES","HVAT","3116","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","M. Grings","M. Grings","2010","02","27","Brasil","Nova Petrópolis","Decida para o Panelão.","-51.114444","-29.376389","-51º6'52''W","-29º22'35''S",NA,NA,"HVAT00003116",NA,"266","Rio Grande do Sul",NA,NA,NA,NA,"Duplicata do registro ICN: 167019; arvoreta de 4m de altura, apoiante, com flores brancas; borda de floresta secundária",NA,NA,NA,NA,NA,"2010","02","27",NA,NA,NA,NA,NA,NA,NA
