"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1125","2021-03-04 15:46:02-03","IF","SPSF","53705","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"L.G.Lazzaro & C.G.Santos","América do Sul","Brasil","SP","P.E.Carlos Botelho",NA,NA,"COLETA: Árvore de 6,5 m de altura. PAP 52,5 cm. Com fruto. Indivíduo 20180441;",NA,"2018","04","29","Magnoliophyta","Rubiales",NA,"C.H.Perss. & Delprete","N.M.Ivanauskas","17","Sete Barras","-47.933611","-24.184444","300","300",NA,NA,NA,"2018","05","05",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1126","2021-03-04 15:46:02-03","IF","SPSF","45960","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"F.A.R.D.P.Arzolla & C. de Moura & F.E.S.P.Vilela & N.M.Ivanauskas & P.U. da Mota","América do Sul","Brasil","SP","Parque Estadual Nascentes do Paranapanema",NA,NA,"COLETA: Árvore, 5 metros, frutos verdes.; GEOGRAFIA: Floresta Ombrófila Densa Montana. Região do Capinzal, margens do Rio Paranapanema.;",NA,"2012","02","03","Magnoliophyta","Rubiales",NA,"(K.Schum)","I.S. Marques","1528","Capão Bonito","-48.824722","-23.023889","720","720",NA,NA,NA,"2019","09","26",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1127","2021-03-04 15:46:02-03","IF","SPSF","08598","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"O.T. Aguiar & J.A.Pastore","América do Sul","Brasil","SP","Parque Estadual do Instituto Florestal",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"1984","08","02","Magnoliophyta","Rubiales",NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1128","2017-09-11 17:13:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Gardner, G","Southern America","Brazil","Ceará","in provincia Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spruce ex K.Schum.",NA,"1689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","2017-09-11 17:13:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Gardner, G","Southern America","Brazil","Ceará","in provincia Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spruce ex K.Schum.",NA,"1688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","2017-09-11 17:13:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Burchell, WJ","Southern America","Brazil","Goiás","in provincia Goyaz ad Porto Real",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spruce ex K.Schum.",NA,"8419ex p.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","2017-09-11 17:13:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Poeppig, EF","Southern America","Brazil",NA,"in fruticetis prope Teffe olim Ega in provincia do Alto Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spruce ex K.Schum.",NA,"2717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","2017-09-11 17:13:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Spruce, R","Southern America","Brazil","Pará ","ad Santarem in provincia Brasiliensi Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spruce ex K.Schum.",NA,"978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133","2017-09-11 17:13:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Schomburgk, MR","Southern America","Guyana",NA,"in Guiana Anglica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spruce ex K.Schum.",NA,"1047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","2020-09-17 10:41:30-03","UEPA","MFS","002288","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Silva, CAS da",NA,"Brasil","Pará","Ilha Ipemonga.",NA,NA,NA,"MFS002288",NA,NA,NA,NA,NA,NA,"Spruce ex K.Schum.","Silva, CAS da","s.n.","Curuçá","-47.866667","-0.616667",NA,NA,"MFS002288 MFS002288_e",NA,NA,NA,NA,NA,"-47.866667","-0.616667",NA,NA,NA,NA,NA
"1135","2020-09-17 10:41:30-03","UEPA","MFS","003771","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Bastos, M.N.C.",NA,"Brasil","Pará","Campo cerrado, morro 3.",NA,NA,"Arbusto de 2m de altura; frutos imaturos verdes.","MFS003771","1995","06","15",NA,NA,NA,"Spruce ex K.Schum.",NA,"2185","São Geraldo do Araguaia","-48.433333","-6.233333",NA,NA,"MFS003771 MFS003771_e",NA,NA,NA,NA,NA,"-48.433333","-6.233333",NA,NA,NA,NA,NA
"1136","2020-09-17 10:41:33-03","UEPA","MFS","005663","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Falcão da Silva, M",NA,"Brasil","Pará","Praia do Salazar; Ilha do Marajó, Área aberta.",NA,NA,"Árvore de 3 m de altura. Ramos acinzentados, estriados, folhas discolores, opostas, cruzadas, nervura evidente nas duas faces. Adaxial mais escura lustrosa, abaxial opaca, com nervura central proeminente. Inflorescência terminal, flore","MFS005663",NA,NA,NA,NA,NA,NA,"(K.Schum.) C.H.Perss. & Delprete","Silva, CAS da","513","Salvaterra","-48.519519","-0.789622",NA,NA,"MFS005663 MFS005663_e",NA,NA,NA,NA,NA,"-48.519519","-0.789622",NA,NA,NA,NA,NA
"1137","2020-09-17 10:41:33-03","UEPA","MFS","002424","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Silva, CAS da",NA,"Brasil","Pará","Ilha de Ipomonga",NA,NA,"Arbusto de 2,5 metros de altura, frutos imaturos verdes.","MFS002424",NA,NA,NA,NA,NA,NA,"(K.Schum.) C.H.Perss. & Delprete","Silva, CAS da","s.n.","Curuçá","-47.876389","-0.617222",NA,NA,"MFS002424 MFS002424_e",NA,NA,NA,NA,NA,"-47.876389","-0.617222",NA,NA,NA,NA,NA
"1138","2020-09-17 10:41:33-03","UEPA","MFS","008610","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Cardoso, A",NA,"Brasil","Pará","Fragmento floresta ombrofila aberta.",NA,NA,"Arbusto, cerca de 1,5m, crescendo em floresta ombrofila aberta. Flor branca.","MFS008610","2017","09","04",NA,NA,NA,"(K.Schum.) C.H.Perss. & Delprete","Cardoso, A","2798","Conceição do Araguaia","-49.47175","-8.069722",NA,NA,"MFS008610 MFS008610_e",NA,NA,NA,NA,NA,"-49.47175","-8.069722",NA,NA,NA,NA,NA
"1139","2020-09-17 10:41:33-03","UEPA","MFS","004709","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Lucas, F.C.A.",NA,"Brasil","Amapá",NA,NA,NA,"Árvore de 4 m de altura. Fruto imaturo verde.","MFS004709",NA,NA,NA,NA,NA,NA,"(K.Schum.) C.H.Perss. & Delprete","Silva, CAS da","1501","Oiapoque","-51.832289","-3.844178",NA,NA,"MFS004709 MFS004709_e",NA,NA,NA,NA,NA,"-51.832289","-3.844178",NA,NA,NA,NA,NA
"1140","2021-03-03 22:00:02-03","FLAS","FLAS","169065","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Basil Stergios",NA,"Venezuela","Bolivar",NA,"Preserved herbarium specimen",NA,"[Minimal record, additional data is likely to be present on the sheet.]",NA,NA,NA,NA,NA,NA,NA,"(K.Schum.) Perss. & Delprete",NA,"10095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","2021-04-05 14:11:46-03","UFMT","CNMT","10433","S","Plantae","Rubiaceae","Cordiera","cf. myrciifolia","Cordiera cf. myrciifolia",NA,"Córdova, M.O.; Zappani, M.",NA,"Brasil","Mato Grosso","Parque Estadual do Xingu. Rio Xingu próximo do limite norte do Parque.",NA,NA,"Flor branca. Frequente.Biodiversidade do Parque Estadual do Xingu - SEMA - MT e UFMT Sinop.","CNMT010433","2020","09","11","Angiosperma",NA,NA,"(K.Schum.) C.H.Perss. & Delprete","Córdova, M.O.","1338","Santa Cruz do Xingu","-52.615197","-9.684706","282","282",NA,NA,NA,"2020","09","11","52°36'54.71W","9°41'4.94S",NA,NA,NA,NA,NA
"1142","2021-04-05 14:11:46-03","UFMT","CNMT","10434","S","Plantae","Rubiaceae","Cordiera","cf. myrciifolia","Cordiera cf. myrciifolia",NA,"Córdova, M.O.; Zappani, M.",NA,"Brasil","Mato Grosso","Parque Estadual do Xingu. Rio Xingu próximo do limite norte do Parque.",NA,NA,"Flor branca. Frequente.Biodiversidade do Parque Estadual do Xingu - SEMA - MT e UFMT Sinop.","CNMT010434","2020","09","11","Angiosperma",NA,NA,"(K.Schum.) C.H.Perss. & Delprete","Córdova, M.O.","1339","Santa Cruz do Xingu","-52.613617","-9.684767","284","284",NA,NA,NA,"2020","09","11","52°36'49.02W","9°41'5.16S",NA,NA,NA,NA,NA
"1143","2021-04-05 14:11:46-03","UFMT","CNMT","10560","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Córdova, M.O.; Ferreira, I.F.; Leventi Neto, N.S.; Almeida, G.O",NA,"Brasil","Mato Grosso","Parque Estadual do Xingu. Trilha de Monitoramento II - Projeto Monitora ICMBio.",NA,NA,"Fruto verde imaturo. Frequente.Biodiversidade do Parque Estadual do Xingu - SEMA - MT e UFMT Sinop.","CNMT010560","2020","09","16","Angiosperma",NA,NA,"(K.Schum.) C.H.Perss. & Delprete","Córdova, M.O.","1466","Santa Cruz do Xingu","-52.457081","-9.809961","263","263",NA,NA,NA,"2020","09","16","52°27'25.49W","9°48'35.86S",NA,NA,NA,NA,NA
"1144","2020-04-30 16:07:45-03","UFMT","CNMT","5771","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Giacoppini, D.R.; Cordova, M.O.; Keffer, J.F.",NA,"Brasil","Mato Grosso","Estação Ecológica (ESEC) Rio Ronuro. RegiãoSul. Estrada de acesso.",NA,NA,"Frutos verdes imaturos.Biodiversidade da ESEC Rio Ronuro - SEMA - MT e UFMT Sinop.","CNMT005771","2016","11","25","Angiosperma",NA,NA,"(K.Schum.) C.H.Perss. & Delprete","Córdova, M.O.","196","Nova Ubiratã","-54.546869","-13.100519","379","379",NA,NA,NA,"2016","11","24","54°32'48.73W","13°6'1.87S",NA,NA,NA,NA,NA
"1145","2020-04-30 16:07:45-03","UFMT","CNMT","4828","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Lima, H.C.; Silva, L.E.A.",NA,"Brasil","Pará","Serra do Cachimbo, Campo de Provas Brigadeiro Velloso/ COMAER; Estrada para a Administração.",NA,NA,"Flores com cálice verde e corola alva; Muito frequente; Material para DNA;","CNMT004828","2013","10","21","Angiosperma",NA,NA,"(K.Schum.)Perss. & Delprete","Gomes, M.; Lima, H.C.","7706","Novo Progresso","-55.819278","-9.483","463","463",NA,NA,NA,"2013","10","10","55°49'09.4W","9°28'58.8S",NA,NA,NA,NA,NA
"1146","2021-04-05 12:37:36-03","UNIVASF","HVASF","23555","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"E.D.S. Almeida","América do Sul","Brasil","Bahia","Brejo da Brásida, trilha para o riacho da Caiçara",NA,NA,"Arbusto, ca. de 1,0 m alt. Frutos imaturos verdes de 1 cm de diâmetro.","HVASF023555","2017","01","22",NA,NA,NA,"(K.Schum.) C.H.Perss. & Delprete","J.A. Siqueira Filho","55","Sento Sé","-41.624388","-10.424361","619","619",NA,NA,NA,"2017","02","07","-41.624388","-10.424361",NA,NA,NA,NA,"U"
"1147","2021-04-05 12:37:36-03","UNIVASF","HVASF","23572","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"E.D.S. Almeida","América do Sul","Brasil","Bahia","Fazenda Pé de Laje, próximo ao povoado da Gameleira",NA,NA,"Arvoreta ca. de 2,0 m alt. Estípulas axilares. Flores passadas.","HVASF023572","2017","01","29",NA,NA,NA,"(K.Schum.) C.H.Perss. & Delprete","E.D.S. Almeida","72","Jaguarari","-40.135611","-10.231222","644","644",NA,NA,NA,"2018","02","18","-40.135611","-10.231222",NA,NA,NA,NA,"U"
"1148","2021-04-05 12:37:36-03","UNIVASF","HVASF","18099","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"A.C.P. Oliveira","América do Sul","Brasil","Ceará","Sítio Massapê",NA,NA,"Árvore com ca. de 2,50m alt.. Folha simples e oposta. Fruto imaturo e verde.","HVASF018099","2012","10","31",NA,NA,NA,"(K.Schum.) C.H.Perss. & Delprete","E.B. Souza","1782","Porteiras","-39.118136","-7.528969","556","556",NA,NA,NA,"2019","09","30","-39.118136","-7.528969",NA,NA,NA,NA,"U"
"1149","2018-12-04 20:29:04-02","UNIR","RON","5036","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Silveira, ALP","Southern America","Brasil","Amazonas","Cerrado, msm.",NA,NA,"Arvoreta com 3m","RON00005036","2007","10","04","Angiosperma","Gentianales",NA,"(K.Schum.) C.H.Perss. & Delprete","Delprete, P","312","Manicoré","-61.475278","-8.534444",NA,NA,"RON00005036",NA,NA,"2008","09",NA,"-61.475278","-8.534444",NA,NA,NA,NA,NA
"1150","2018-12-04 20:29:04-02","UNIR","RON","5029","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Silveira, ALP","Southern America","Brasil","Amazonas","Cerrado, msm.",NA,NA,"Arbusto com 0,9m. Flores com pétalas brancas.","RON00005029","2007","10","01","Angiosperma","Gentianales",NA,"(K.Schum.) C.H.Perss. & Delprete","Delprete, P","261","Manicoré","-61.475278","-8.534444",NA,NA,"RON00005029",NA,NA,"2008","09",NA,"-61.475278","-8.534444",NA,NA,NA,NA,NA
"1151","2020-11-19 09:29:58-03","IBt","SP","127768","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Eiten, G; Eiten, LT; Gottsberger, G",NA,"Brasil","Mato Grosso","Xavantina on the Rio das Mortes, WSW os center, along road near river",NA,NA,NA,NA,"1968","08","24",NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete","Zappi, DC","8322","Barra do Garças","-52.35","-14.7","450","450",NA,NA,NA,"2012","10",NA,"-52.35","-14.7",NA,NA,NA,NA,NA
"1152","2019-11-21 10:17:44-03","IBt","SP","129702","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Eiten, G; Eiten, LT",NA,"Brasil","Mato Grosso","260 km along new road NNE of village of Xavantina",NA,NA,NA,NA,"1968","10","11",NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete","Delprete, PG","9219","Barra do Garças","-51.75","-12.85","450","450",NA,NA,NA,"2003",NA,NA,"-51.75","-12.85",NA,NA,NA,NA,NA
"1153","2019-11-21 10:17:44-03","IBt","SP","131029","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Eiten, G; Eiten, LT",NA,"Brasil","Mato Grosso","Serra do Roncador, 255 km along new road NNE of village of Xavantina",NA,NA,NA,NA,"1969","12","02",NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete",NA,"9663","Barra do Garças","-51.75","-12.85","450","450",NA,NA,NA,NA,NA,NA,"-51.75","-12.85",NA,NA,NA,NA,NA
"1154","2019-11-21 10:17:44-03","IBt","SP","224452","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Gardner, G",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete","Mamede, MCH","1688",NA,NA,NA,NA,NA,NA,NA,NA,"2007","06",NA,NA,NA,NA,NA,NA,NA,NA
"1155","2020-11-19 09:29:58-03","IBt","SP","295367","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Ferreira, GMP; Garcia, RJF; Pimentel, CMA; Bellenzani, MLR",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Distrito de Marsilac, Núcleo Curucutu, trilha do mirante",NA,NA,NA,NA,"1996","03","28",NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete","Zappi, DC; Pessoa, MC","59","Diadema","-46.743333","-23.991111",NA,NA,NA,NA,NA,"2010",NA,NA,"-46.743333","-23.991111",NA,NA,NA,NA,NA
"1156","2019-11-21 10:17:44-03","IBt","SP","274967","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Ganev, W",NA,"Brasil","Bahia","Mendonça de Daniel Abreu, a 3 km de Catolés, à beira do rio Ribeirão, carrasco com solo arenoso, próximo ao rio do Ribeirão",NA,NA,NA,NA,"1992","10","15",NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete","Mamede, MCH","1225","Abaíra","-41.833333","-13.283333","970","970",NA,NA,NA,"2007","06",NA,"-41.833333","-13.283333",NA,NA,NA,NA,NA
"1157","2019-11-21 10:17:44-03","IBt","SP","274969","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Ganev, W",NA,"Brasil","Bahia","Serra do Atalho. Caminho Ribeirão de Baixo-Piatã pelas Quebradas",NA,NA,NA,NA,"1992","11","28",NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete","Mamede, MCH","1581","Abaíra","-41.85","-13.25","1200","1200",NA,NA,NA,"2007","06",NA,"-41.85","-13.25",NA,NA,NA,NA,NA
"1158","2019-11-21 10:17:44-03","IBt","SP","299993","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Godoy, SAP; et al.",NA,"Brasil","São Paulo","Parelheiros, Jd. Novo Parelheiros, sítio do Sr. José Guilguer Reimberg (José Toco), á direita na estrada Eng°Marsilac, após entrocamento com a estrada da Colônia, trilha após aclive",NA,NA,NA,NA,"1995","06","23",NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete",NA,"631","São Paulo","-46.735","-23.835556",NA,NA,NA,NA,NA,NA,NA,NA,"-46.735","-23.835556",NA,NA,NA,NA,NA
"1159","2019-11-21 10:17:44-03","IBt","SP","299999","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Maestro, AL; Silveira, AM",NA,"Brasil","São Paulo","Estação Ecológica de Paulo de Faria",NA,NA,NA,NA,"1994","10","10",NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete",NA,"46","Paulo de Faria","-49.516667","-19.966667",NA,NA,NA,NA,NA,NA,NA,NA,"-49.516667","-19.966667",NA,NA,NA,NA,NA
"1160","2020-11-19 09:29:58-03","IBt","SP","300002","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Garcia, RJF; Ferreira, GMP; Falanga, R",NA,"Brasil","São Paulo","Sítio á esquerda na Estrada Eng° Marsilac, sentido Eng° Marsilac, trilha após travessia do riacho, no sentido do pasto",NA,NA,NA,NA,"1995","08","14",NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete","Zappi, DC","703","São Paulo","-46.727778","-23.883333",NA,NA,NA,NA,NA,"2012","10",NA,"-46.727778","-23.883333",NA,NA,NA,NA,NA
"1161","2019-11-21 10:17:44-03","IBt","SP","358283","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Zipparro, VB",NA,"Brasil","São Paulo","Parque Estadual Intervales, Base Saibadela",NA,NA,NA,NA,"2002","03","20",NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete","Mamede, MCH","Saibadela2160","Sete Barras","-48.75","-24.235556",NA,NA,NA,NA,NA,"2007","06",NA,"-48.75","-24.235556",NA,NA,NA,NA,NA
"1162","2019-11-21 10:17:44-03","IBt","SP","300005","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Tozzi, AMGA; Árbocz, GF",NA,"Brasil","São Paulo","Bairro do Baú",NA,NA,NA,NA,"1994","11","10",NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete",NA,"94/147","Santo Antônio da Alegria","-47.261111","-21.15",NA,NA,NA,NA,NA,NA,NA,NA,"-47.261111","-21.15",NA,NA,NA,NA,NA
"1163","2020-11-19 09:29:58-03","IBt","SP","308253","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Cavalcanti, TB; Walter, BMT; Pereira da Silva, G; Garboggini, H; Pinheiro, S",NA,"Brasil","Goiás","Próximo ao rio Carneiro entre o rio Carneiro e Boa Nova, bacia de inundação",NA,NA,NA,NA,"1991","10","10",NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete","Zappi, DC","925","Campinaçu","-48.25","-13.816667","450","450",NA,NA,NA,"2012","10",NA,"-48.25","-13.816667",NA,NA,NA,NA,NA
"1164","2019-11-21 10:17:44-03","IBt","SP","341581","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Costa, MAS; Pereira, EC",NA,"Brasil","Amazonas","Itacoatiara, km 26, floresta de Platô",NA,NA,NA,NA,"1996","03","22",NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete","Mamede, MCH","770","Manaus","-59.966667","-2.883333",NA,NA,NA,NA,NA,"2007","06",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA
"1165","2019-11-21 10:17:44-03","IBt","SP","346036","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Aragaki, S",NA,"Brasil","São Paulo","Parque Municipal Alfredo Volpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete","Mamede, MCH","413","São Paulo","-46.7","-23.583333",NA,NA,NA,NA,NA,"2007","06",NA,"-46.7","-23.583333",NA,NA,NA,NA,NA
"1166","2020-11-19 09:29:58-03","IBt","SP","397111","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Echternacht, L; Dornas, T; Mota, RC; Almeida, TE",NA,"Brasil","Minas Gerais","Estação Ecológica da Mata do Cedro",NA,NA,NA,NA,"2004","12","10",NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete","Zappi, DC","743","Carmópolis de Minas","-44.615778","-20.4295","790","790",NA,NA,NA,"2012","10",NA,"-44.615778","-20.4295",NA,NA,NA,NA,NA
"1167","2019-11-21 10:17:44-03","IBt","SP","426984","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Búgola Silva, F; Yang, AMK; Almeida Scabbia, RJ",NA,"Brasil","São Paulo","Subprefeitura de Paranapiacaba e Parque Andreense, sítio dos tecos",NA,NA,NA,NA,"2008","07","03",NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete","Almeida Scabbia, RJ","8235","Santo André","-46.455158","-23.757017",NA,NA,NA,NA,NA,"2011","03","03","-46.455158","-23.757017",NA,NA,NA,NA,NA
"1168","2019-11-21 10:17:44-03","IBt","SP","426985","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Búgola Silva, F; Yang, AMK; Almeida Scabbia, RJ",NA,"Brasil","São Paulo","Subprefeitura de Paranapiacaba e Parque Andreense, sítio dos tecos",NA,NA,NA,NA,"2008","07","03",NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete","Almeida Scabbia, RJ","8236","Santo André","-46.455158","-23.757017",NA,NA,NA,NA,NA,"2011","03","03","-46.455158","-23.757017",NA,NA,NA,NA,NA
"1169","2019-11-21 10:17:44-03","IBt","SP","454717","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Kondrat, H",NA,"Brasil","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 3, espécime nº 73",NA,NA,NA,NA,"2013","06","14",NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete","Kondrat, H","151","São Paulo","-46.614167","-23.641944","832","832",NA,NA,NA,NA,NA,NA,"-46.614167","-23.641944",NA,NA,NA,NA,NA
"1170","2019-11-21 10:17:44-03","IBt","SP","487315","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Souza, VC; Duarte, AR; Rando, JG; Ferreira, MP",NA,"Brasil","São Paulo","Parque Estadual de Carlos Botelho, Parcela permanente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete",NA,"30247","Sete Barras","-47.924722","-24.191389","350","450",NA,NA,NA,NA,NA,NA,"-47.924722","-24.191389",NA,NA,NA,NA,NA
"1171","2019-11-21 10:17:44-03","IBt","SP","514877","S","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Lima, MEL; et al.",NA,"Brasil","São Paulo","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade",NA,NA,NA,NA,"2006","10","21",NA,NA,NA,"(Spruce ex K.Schum.) C.H.Perss. & Delprete","Cordeiro, I","1468","Santo André","-46.286111","-23.769167","927","927",NA,NA,NA,"2007","06",NA,"-46.286111","-23.769167",NA,NA,NA,NA,NA
