"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","infraspecificEpithet","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"48","2020-11-04 11:12:10-03","ESALQ","ESA","80842","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Ferreira, J.A. et al.",NA,"Brasil",NA,NA,NA,"ESA080842","Magnoliophyta",NA,"Nees","Baitello, J.B.",NA,"1999","02","09","Paraná",NA,NA,NA,"Ventania","-50.2428016662598","-24.2458000183105",NA,"ESA080842","32424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:12:10-03","ESALQ","ESA","92233","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"d'Eça Neves, F.F.",NA,"Brasil",NA,NA,NA,"ESA092233","Magnoliophyta",NA,"Nees et Mart. ex Nees",NA,"859.0","1999","01","26","São Paulo",NA,NA,NA,"Jundiaí","-46.8800010681152","-23.1800003051758",NA,"ESA092233","17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:12:10-03","ESALQ","ESA","10021","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Pagano, S.N.",NA,"Brasil",NA,NA,NA,"ESA010021","Magnoliophyta",NA,"Nees & Mart. ex Mez","Baitello, J.B.","190.0","1979","10","31","São Paulo",NA,NA,NA,"Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,"21773","auto","2003",NA,NA,"01","01",NA,NA,NA,NA
"51","2020-11-04 11:12:10-03","ESALQ","ESA","104288","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Aguiar, O.T.",NA,"Brasil",NA,NA,NA,"ESA104288","Magnoliophyta",NA,NA,"Baitello, J.B.","1067.0","2002","03","19","São Paulo",NA,NA,NA,"São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,"ESA104288","27904","auto","2002",NA,NA,"03","19",NA,NA,NA,NA
"52","2020-11-04 11:12:10-03","ESALQ","ESA","6851","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Moraes, P.L.R.",NA,"Brasil",NA,NA,NA,"ESA006851","Magnoliophyta",NA,"Nees & Mart. ex Mez","Moraes, P.L.R.","30.0",NA,NA,NA,"São Paulo",NA,NA,NA,"São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:12:10-03","ESALQ","ESA","7069","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Rodrigues, R.R.",NA,"Brasil",NA,NA,NA,"ESA007069","Magnoliophyta",NA,"Nees","Baitello, J.B.",NA,"1989","03","01","São Paulo",NA,NA,NA,"São Roque","-47.1300010681152","-23.5200004577637",NA,NA,"15567","auto","2003",NA,NA,"01","01",NA,NA,NA,NA
"54","2020-11-04 11:12:10-03","ESALQ","ESA","25701","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.",NA,"Brasil",NA,NA,"Arvoreta, 2 m alt. Vegetativo.","ESA025701","Magnoliophyta",NA,NA,NA,"1055.0","1993","08","19","São Paulo","Parque Ferradura. Mata de altitude.",NA,NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:12:10-03","ESALQ","ESA","40657","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Torezan, J.M.; Arima, L.I.A.; Pimenta, J.A.; Resende, J.C.F.; Sifuentes, D.V.O.",NA,"Brasil",NA,NA,"Arvore com 10m. Fruto imaturo verde","ESA040657","Magnoliophyta",NA,"Nees","Baitello, J.B.","729.0","1997","12","17","São Paulo","Estação Ecológica do Município de Itapeva. Cerradão, borda",NA,NA,"Itapeva","-490.416","-240.429",NA,"ESA040657",NA,NA,"2003","-490,416","-240,429","01","01",NA,NA,NA,NA
"56","2020-11-04 11:12:10-03","ESALQ","ESA","91450","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Viani, R.A.G. et al.",NA,"Brasil",NA,NA,NA,"ESA091450","Magnoliophyta",NA,"(D. Don) Spreng.",NA,"425.0","2004","07","12","São Paulo","Fazenda Santa Terezinha (Eucatex). Remanescente de Floresta Estacional Semidecidual",NA,NA,"Bofete",NA,"-230.333",NA,"ESA091450",NA,NA,NA,"-48,183,333","-230,333",NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:12:10-03","ESALQ","ESA","40710","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.",NA,"Brasil",NA,NA,"Árvore de 8,0m. Flores creme-amarelas.","ESA040710","Magnoliophyta",NA,"Nees","Baitello, J.B.","65.0","1997","12","11","São Paulo","Estrada Itararé -Bom Sucesso. Floresta Estacional Aluvial, beira de estrada",NA,NA,"Bom Sucesso de Itararé","-490.939","-241.628",NA,"ESA040710",NA,NA,"2003","-490,939","-241,628","01","01",NA,NA,NA,NA
"58","2020-11-04 11:12:10-03","ESALQ","ESA","87084","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Barreto, K.D.; Rolim, S. ; Souza, G.",NA,"Brasil",NA,NA,NA,"ESA087084","Magnoliophyta",NA,NA,NA,NA,"1996","10","01","São Paulo",NA,NA,NA,"Capão Bonito","-48.3400001525879","-24",NA,"ESA087084","39505","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:12:10-03","ESALQ","ESA","16534","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Scaramuzza, C.A.M. ; Godon, M.",NA,"Brasil",NA,NA,NA,"ESA016534","Magnoliophyta",NA,"Nees","Souza, V.C.","327.0",NA,NA,NA,"São Paulo",NA,NA,NA,"Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:12:10-03","ESALQ","ESA","16088","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Shepherd, G.J.",NA,"Brasil",NA,NA,NA,"ESA016088","Magnoliophyta",NA,"Nees","Tamashiro, J.Y.","466.0","1980","11","18","Minas Gerais",NA,NA,NA,"Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:12:10-03","ESALQ","ESA","30581","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Souza, V.C. ; Souza, J.P.",NA,"Brasil",NA,NA,"Arbusto, ca. 3 m alt.; tépalas e filetes creme-esverdeados; anteras amarelas.","ESA030581","Magnoliophyta",NA,"Nees","Baitello, J.B.","9561.0","1995","12","19","São Paulo","Ca. 10 Km da cidade em direção a Lençóis, próximo à entrada da Fazenda Água do Bugre. Cerrado.",NA,NA,"Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,"18363","auto","2003",NA,NA,"01","01",NA,NA,NA,NA
"62","2020-11-04 11:12:10-03","ESALQ","ESA","120040","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Farag, P.R.C.",NA,"Brasil",NA,NA,NA,"ESA120040","Magnoliophyta",NA,NA,"Alves, F.M.","197.0","1995","12","01","Rio de Janeiro","Reserva Biológica do Tinguá, área entre as represas da Reunião e Barrelão.",NA,NA,"Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"25743","auto","2008",NA,NA,"09","19",NA,NA,NA,NA
"63","2020-11-04 11:12:10-03","ESALQ","ESA","16256","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Martins, F.R.",NA,"Brasil",NA,NA,NA,"ESA016256","Magnoliophyta",NA,"Nees & Mart. ex Mez","Moraes, P.L.R.","2145.0","1983","12","02","Minas Gerais",NA,NA,NA,"Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:12:10-03","ESALQ","ESA","16089","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Tamashiro, J.Y. ; Martins, F.R.",NA,"Brasil",NA,NA,NA,"ESA016089","Magnoliophyta",NA,"Nees & Mart. ex Nees","Moraes, P.L.R.","1652.0","1981","10","30","Minas Gerais",NA,NA,NA,"Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:12:10-03","ESALQ","ESA","103187","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Medeiros, D.A.",NA,"Brasil",NA,NA,NA,"ESA103187","Magnoliophyta",NA,NA,"Savassi-Coutinho, A.P.","16683.0","2004","02","12","São Paulo",NA,NA,NA,"Assis","-50.4099998474121","-22.6599998474121",NA,"ESA103187","23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:12:10-03","ESALQ","ESA","7056","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Rodrigues, R.R.",NA,"Brasil",NA,NA,NA,"ESA007056","Magnoliophyta",NA,"Nees","Baitello, J.B.",NA,"1988","02","08","São Paulo",NA,NA,NA,"Pilar do Sul","-47.7099990844727","-23.8099994659424",NA,NA,"21910","auto","2003",NA,NA,"01","01",NA,NA,NA,NA
"67","2020-11-04 11:12:10-03","ESALQ","ESA","19872","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.",NA,"Brasil",NA,NA,"Árvore, 8 m alt.; frutos negros.","ESA019872","Magnoliophyta",NA,"Nees","Baitello, J.B.","2100.0","1994","03","03","São Paulo","Jacaré. 23o16'00,2S, 47o01'40,4W. Cerrado.",NA,NA,"Cabreúva","-47.1300010681152","-23.2999992370605",NA,NA,"16877","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:12:11-03","ESALQ","ESA","66105","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Silva, J.M. et al.",NA,"Brasil",NA,NA,NA,"ESA066105","Magnoliophyta",NA,"Kosterm.","van der Werff, H.","2291.0","1998","03","04","Paraná",NA,NA,NA,"Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,"ESA066105","61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:12:11-03","ESALQ","ESA","31442","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Souza, V.C. et al.",NA,"Brasil",NA,NA,NA,"ESA031442","Magnoliophyta",NA,"Kosterm.","Moraes, P.","10645.0","1996","01","27","São Paulo",NA,NA,NA,"Angatuba","-48.4099998474121","-23.4899997711182",NA,NA,"29114","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:12:11-03","ESALQ","ESA","129842","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Souza, V.C.",NA,"Brasil",NA,NA,"Árvore, ca. 4 m alt. Vegetativo.","ESA129842","Magnoliophyta",NA,"Kosterm.","Souza, V.C.","38393.0","2014","05","25","São Paulo","Cerca de 12 km de Itararé em direção a Itapeva, ca. 500 m após o pedágio. Cerrado.",NA,NA,"Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"27729","auto","2014","-24,087,552","-49,219,133","05","26",NA,NA,NA,NA
"71","2020-11-04 11:12:11-03","ESALQ","ESA","93134","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Assis, L.C.S.",NA,"Brasil",NA,NA,NA,"ESA093134","Magnoliophyta",NA,"Kosterm.","Moraes, P.","372.0","2001","11","10","Minas Gerais",NA,NA,NA,"Barroso","-43.9757995605469","-21.1868991851807",NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:12:11-03","ESALQ","ESA","57843","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Duarte, A.P. ; Matos, A.",NA,"Brasil",NA,NA,NA,"ESA057843","Magnoliophyta",NA,"Kosterm.","Ribeiro, H.L.","11273.0","1968","11","30","Minas Gerais",NA,NA,NA,"Carmo do Cajuru","-44.7710990905762","-20.1842002868652",NA,NA,"23005","auto","2018",NA,NA,"09","21",NA,NA,NA,NA
"73","2020-11-04 10:56:02-03","ESALQ","ESA","136321","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"V.S. Moreno",NA,"Brasil",NA,NA,NA,"ESA136321",NA,NA,"Kosterm.","V.S. Moreno",NA,"2013","08","07","Minas Gerais",NA,NA,NA,"Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"23696","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:12:11-03","ESALQ","ESA","16259","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Tamashiro, J.Y. et al.",NA,"Brasil",NA,NA,NA,"ESA016259","Magnoliophyta",NA,"Kosterm.","Moraes, P.","1249.0","1981","10","16","Minas Gerais",NA,NA,NA,"Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"23696","auto","2013",NA,NA,"04","23",NA,NA,NA,NA
"75","2020-11-04 11:12:11-03","ESALQ","ESA","27992","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Carvalho, J.P.M. ; Robim, M.J.",NA,"Brasil",NA,NA,NA,"ESA027992","Magnoliophyta",NA,"Kosterm.","Moraes, P.",NA,"1984","07","31","São Paulo",NA,NA,NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto","2012",NA,NA,"12","03",NA,NA,NA,NA
"76","2020-11-04 11:12:11-03","ESALQ","ESA","6950","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Copersucar",NA,"Brasil",NA,NA,NA,"ESA006950","Magnoliophyta",NA,"Kosterm.","Moraes, P.","605.0","1990","03","30","São Paulo",NA,NA,NA,"Itirapina","-47.8199996948242","-22.25",NA,NA,"22843","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:12:10-03","ESALQ","ESA","123848","PreservedSpecimen","Plantae","Lauraceae","Persea","wildenovii","Persea wildenovii",NA,"Souza, V.C. ; Flores, T.B.",NA,"Brasil",NA,NA,"Árvore, ca. 11 m alt. Vegetativo.","ESA123848","Magnoliophyta",NA,NA,"Souza, V.C.","34949.0","2013","04","30","São Paulo","Área da Cia. Votorantim. Estrada entre o alojamento da Barra e a portaria para Tapiraí.",NA,NA,"Tapiraí","-47.5","-23.9599990844727",NA,NA,"41034","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:12:10-03","ESALQ","ESA","109662","PreservedSpecimen","Plantae","Lauraceae","Persea","wildenovii","Persea wildenovii",NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,"Brasil",NA,NA,NA,"ESA109662","Magnoliophyta",NA,NA,"Lima, R.A.F.","29263.0",NA,NA,NA,"São Paulo","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,"ESA109662","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:12:11-03","ESALQ","ESA","86024","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Forster, W.; Mazine, F.F.; Sobral, M.",NA,"Brasil",NA,NA,"Árvore de ca. 10 m de altura, em beira de estrada pra o Vale Verde. Frutos imaturos.","ESA086024","Magnoliophyta",NA,"Kosterm.","Ribeiro, H.L.","140.0","1999","10","21","Minas Gerais","Parque Nacional do Caparaó. Vale Verde. Floresta Estacional Semidecidual. Margem do Rio Caparaó.",NA,NA,"Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,"ESA086024","21645","auto","2018",NA,NA,"09","21",NA,NA,NA,NA
"80","2020-11-04 10:56:02-03","ESALQ","ESA","137537","PreservedSpecimen","Plantae","Lauraceae","Persea","cf. willdenovii","Persea cf. willdenovii",NA,"L. Kollmann",NA,"Brasil",NA,NA,NA,"ESA137537",NA,NA,"Kosterm.","Ribeiro, H.L.","10003.0","2007","07","19","Espírito Santo","Mariane",NA,NA,"Castelo","-41.184700012207","-20.6035995483398",NA,NA,"23588","auto","2018",NA,NA,"09","21",NA,NA,NA,NA
"81","2020-11-04 11:12:10-03","ESALQ","ESA","91756","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Savassi-Coutinho, A.P.",NA,"Brasil",NA,NA,NA,"ESA091756","Magnoliophyta",NA,NA,"Savassi-Coutinho, A.P.","705.0","1905","06","24","São Paulo",NA,NA,NA,"Assis","-50.4099998474121","-22.6599998474121",NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:12:11-03","ESALQ","ESA","8280","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Celso, A.",NA,"Brasil",NA,NA,NA,"ESA008280","Magnoliophyta",NA,"Kosterm.","Moraes, P.","72.0","1986","11","25","São Paulo",NA,NA,NA,"Assis","-50.4099998474121","-22.6599998474121",NA,NA,"23972","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:12:11-03","ESALQ","ESA","55293","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Loeuille, B.",NA,"Brasil",NA,NA,"Árvore até 5 m. Folhas discolores, nervuras da face abaxial ócreas. Frutos verde-escuros imaturos.","ESA055293","Magnoliophyta",NA,"Kosterm.","Barbosa, T.D.M.","201.0","2007","04","08","Santa Catarina","Trilha para Fazenda do Mario. Vegetação secundária de Floresta Ombrófila Mista. Borda de mata.","1427","1427","Urupema","-49.8731002807617","-27.9528007507324",NA,"ESA055293","23096","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 10:56:02-03","ESALQ","ESA","133523","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Toledo, C.A.P.; Rodrigues, M. C.; Vidal, C. Y.; Bochorny, T.; Pereira, L. C. S. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.",NA,"Brasil",NA,NA,"Árvore, 12 m, coletada na borda da mata.","ESA133523",NA,NA,"Kosterm.","Toledo, C. A. P.","70.0","2015","07","07","São Paulo","Instituto de Zootecnia. Fragmento de Floresta Estacional Semidecidual degradado","584","584","Nova Odessa","-47.28142","-22.76742",NA,NA,NA,NA,"2015","-47.28142","-22.76742","07","07",NA,NA,NA,NA
"85","2020-11-04 11:12:11-03","ESALQ","ESA","16092","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Tamashiro, J.Y. et al.",NA,"Brasil",NA,NA,NA,"ESA016092","Magnoliophyta",NA,"Kosterm.","Moraes, P.",NA,"1981","10","27","Minas Gerais",NA,NA,NA,"Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"23696","auto","2013",NA,NA,"04","23",NA,NA,NA,NA
"86","2020-11-04 11:12:11-03","ESALQ","ESA","126088","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Sobral, M.",NA,"Brasil",NA,NA,NA,"ESA126088","Magnoliophyta",NA,"Kosterm.","Ribeiro, H.L.","15049.0","1905","07","04","Minas Gerais",NA,NA,NA,"Prados","-44.0797004699707","-21.0575008392334",NA,NA,"21382","auto","2018",NA,NA,"09","21",NA,NA,NA,NA
"87","2020-11-04 11:12:11-03","ESALQ","ESA","105618","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Godoy, M.B.",NA,"Brasil",NA,NA,NA,"ESA105618","Magnoliophyta",NA,"Kosterm.","Moraes, P.","57.0","2007","12","12","Santa Catarina",NA,NA,NA,"Itaiópolis","-49.9063987731934","-26.3363990783691",NA,NA,"51919","auto","2013",NA,NA,"04","23",NA,NA,NA,NA
"88","2020-11-04 11:12:11-03","ESALQ","ESA","87100","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Souza, L.M.I.",NA,"Brasil",NA,NA,NA,"ESA087100","Magnoliophyta",NA,"Kosterm.","Moraes, P.",NA,NA,NA,NA,"Minas Gerais","Fazenda Capoeirinha",NA,NA,"Alfenas","-45.9472007751465","-21.42919921875",NA,NA,"32044","auto","2018",NA,NA,"08","07",NA,NA,NA,NA
"89","2020-11-04 11:12:11-03","ESALQ","ESA","100675","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Forzza, R.C.",NA,"Brasil",NA,NA,NA,"ESA100675","Magnoliophyta",NA,"Kosterm.","Moraes, P.","2127.0","2002","03","28","Minas Gerais",NA,NA,NA,"Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"29865","auto","2013",NA,NA,"04","23",NA,NA,NA,NA
"90","2020-11-04 11:12:11-03","ESALQ","ESA","17285","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Ivanauskas, N.M. ; Nave, A.G.",NA,"Brasil",NA,NA,NA,"ESA017285","Magnoliophyta",NA,"Kosterm.","Moraes, P.",NA,NA,NA,NA,"São Paulo",NA,NA,NA,"Itatinga","-48.6100006103516","-23.1000003814697",NA,NA,"28219","auto","2013",NA,NA,"04","23",NA,NA,NA,NA
"91","2020-11-04 11:12:11-03","ESALQ","ESA","55448","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Sanches, J.H.",NA,"Brasil",NA,NA,"Árvore de 6m. Frutos imaturos verdes.","ESA055448","Magnoliophyta",NA,"Kosterm.","Barbosa, T.D.M.","106.0","2007","04","06","Santa Catarina","Fazenda Farofa, do outro lado do morro do campo drenado.Vegetação secundária de Floresta Ombrófila Mista.","1359","1359","Bocaina do Sul","-49.9444007873535","-27.7444000244141",NA,"ESA055448","18696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-11-04 11:12:11-03","ESALQ","ESA","55529","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Souza, R.P.M.",NA,"Brasil",NA,NA,"Árvore de 8,0 m. Frutos imaturos verdes.","ESA055529","Magnoliophyta",NA,"Kosterm.","Moraes, P.","109.0","2007","04","07","Santa Catarina","Fazenda Farofa, trilha do Borges. Vegetação secundária de Floresta Ombrófila Mista.","1358","1358","Painel","-50.1049995422363","-27.9288997650146",NA,NA,"26535","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-11-04 10:55:49-03","ESALQ","ESA","137066","PreservedSpecimen","Plantae","Fabaceae","Persea","willdenovii","Persea willdenovii",NA,"Toledo, C.A.P.",NA,"Brasil",NA,NA,NA,"ESA137066",NA,NA,"Kosterm.","C.A.P. Toledo",NA,"2015","11","11","São Paulo","Lívia",NA,NA,"Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-11-19 10:24:02-03","CPAP","CPAP","12538","PreserverdSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Ratter, J. A.",NA,"Brasil",NA,NA,"AMBIENTE: Cerrado.",NA,NA,NA,"Kosterm.",NA,"4975","1983","11","23","SP","Instituto Florestal de São Paulo, floresta de Angatuba",NA,NA,"Angatuba","-48.416667","-23.45",NA,NA,NA,NA,NA,"48°25' W","23°27' S",NA,NA,NA,NA,NA,NA
"95","2015-07-02 14:02:32-03","JBP","HPL","11053","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"R.T. Polisel",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Kosterm.","J.B. Baitello","415","2006","02","20","SP","Coletado no Sítio Canoar, bairro dos Carmos, na trilha do arvorismo (S 23° 58' 0; W 47 6' 0, 700m).",NA,NA,"Juquitiba","-47.06","-23.93",NA,NA,"24559","auto","2007",NA,NA,"03","01",NA,NA,NA,NA
"96","2015-07-02 14:02:32-03","JBP","HPL","7608","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"R. Tsuji",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J.B. Baitello","1689","2007","02","28","SP","Coletado nas proximidades do município de Pardinho - em área de cerrado.",NA,NA,"Pardinho","-48.37","-23.08",NA,NA,"14628","auto","2007",NA,NA,"05","10",NA,NA,NA,NA
