"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","locality","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","dayIdentified","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"619","2020-09-12 05:00:02-03","US","US","3344740","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","H. D. Clarke","177","South America - Neotropics","Guyana","Potaro-Siparuni",NA,NA,"US00601726",NA,"Taylor, C. M.","1995","9","19","Iwokrama Rainforest Reserve; road from Kurupukari Field Sta. to Kurupukari-Annas Road","-58.7","4.68333",NA,"65",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"620","2020-09-12 05:00:02-03","US","US","3071109","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","R. Guedes & L. P. Gonzaga","223809","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US02522978","US02522978_01",NA,"1983","5","9","Municipio de Maje, cerca de 3 km ESE de Santo Aleixo","-43.03","-22.58",NA,"50",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"621","2020-09-12 05:00:02-03","US","US","1902168","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","B. Maguire","23874","South America - Neotropics","Suriname",NA,NA,NA,"US00636660",NA,"Taylor, C. M.","1944","6","18","Jacob Kondre village, along Saramacca trail","-55.53","4.95",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"622","2020-09-12 05:00:02-03","US","US","1742430","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","O. L. Haught","2200","South America - Neotropics","Colombia","Santander",NA,NA,"US02519416",NA,NA,"1937","5","12","South of Raizudo (Dept. Santander), Vicinity of Puerto Berrio, between Cacare and Magdalena Rivers.",NA,NA,NA,"300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"623","2020-09-12 05:00:02-03","US","US","2821345","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","J. H. Kirkbride","1977","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US02522981","US02522981_01",NA,"1977","3","16","Mun. Silva Jardin, Res. Biol. Poco das Antas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"624","2020-09-12 05:00:02-03","US","US","3056515","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","T. S. Santos, T. H. Brito & E. J. Judziewicz","4230","South America - Neotropics","Brazil","Bahia",NA,NA,"US02522975","US02522975_01",NA,"1986","3","10","Municipio: Una. Serra Javi. Rodovia BR-101, trecho Sao Jose/Camaca, 9 km S de Sao Jose (km 550), entao 5.5 km E de BR-101 na estrada a Fazenda Cascavel. 6-7 km por ar S de Sao Jose","-38.33","-15.13",NA,"400","900",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"625","2020-09-12 05:00:02-03","US","US","3393262","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","T. Henkel, M. Chin, R. Williams & R. James","4879","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,"US00635956",NA,"Taylor, C. M.","1994","3","1","Acarai Mts; low slopes 2-3 km S of Kashinar Mt.","-58.65","1.28333",NA,"450","600",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"626","2020-09-12 05:00:02-03","US","US","2880957","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","-. Byron, L. Coêlho & O. P. Monteiro","619","South America - Neotropics","Brazil","Amazonas",NA,NA,"US02522983","US02522983_01",NA,NA,NA,NA,"Municipio de Tefe, lago de Tefe, Vila Nogueira",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"627","2020-09-12 05:00:02-03","US","US","3367761","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","H. D. Clarke","323","South America - Neotropics","Guyana","Potaro-Siparuni",NA,NA,"US00602331",NA,"Taylor, C. M.","1995","10","3","Iwokrama Rainforest Reserve; Essequibo River, near Akromukro Falls, Akromukro transect, km 4.5","-58.5","4.33333",NA,"70","90",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"628","2020-09-12 05:00:02-03","US","US","3374591","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","G. Cremers & F. Crozier","14617","South America - Neotropics","French Guiana","Saül",NA,NA,"US00617711",NA,"Taylor, C. M.","1997","4","2","Saül, savane-roche Dachine","-53.21","3.46",NA,"220",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"629","2020-09-02 16:39:00-03","Cenargen","CEN","51994","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","brachybotrya","Psychotria brachybotrya","Müll.Arg.","Leila de Paula Almeida - Pau Brasil","47",NA,"Brasil","BA","Exsicatas","Doação do Banco Genético do Pau Brasil. Registro 710. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL","CEN00051994","CEN00051994","P. Delprete","2002","01","15","Estação Pau Brasil - CEPLAC na BR-367.","-39.171944","-16.390277","PORTO SEGURO","82","82","-39.171944","-16.390277","2008","01",NA,NA,NA,NA,NA,NA,NA,"3",NA
"630","2020-09-02 16:39:00-03","Cenargen","CEN","55419","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","brachybotrya","Psychotria brachybotrya","Müll.Arg.","Anderson Cássio Sevilha","2402",NA,"Brasil","PE","Exsicatas",NA,"CEN00055419","CEN00055419","P. Delprete","2002","08","25","Reserva Biológica de Saltinho.","-35.186666","-8.7233333","RIO FORMOSO","68","68","-35.186666","-8.7233333","2008",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"631","2020-10-23 09:26:03-03","UFG","HJ","7767","S","Plantae",NA,NA,"Rubiaceae","Palicourea","gracilenta","Palicourea gracilenta","(Müll.Arg.) Delprete & J.H.Kirkbr.","Souza, L.F.","5667",NA,"Brasil","Goiás",NA,NA,"HJ00007767",NA,"Luzia Francisca de Souza","2013","05","19","GO 050, próximo ao Posto Estrela D#?#Alva","-52.161389","-17.842222","Jataí","700","700","52º9'41''W","17º50'32''S","2013","10",NA,NA,NA,NA,"20",NA,NA,NA,NA
"632","2020-10-15 09:54:03-03","UFPR","EFC","16337","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Brotto, M.L.","9347",NA,"Brasil","Paraná",NA,"Arbusto 1 m, frutos vinosos. Floresta Ombrófila Densa Submontana, vegetação secundária","EFC016337",NA,"Marinero, F.","2016","05","14","João Surrá","-48.6606","-24.7011","Adrianópolis","110","110","-48.6606","-24.7011","2016","11",NA,NA,NA,NA,"22",NA,NA,NA,NA
"633","2019-11-13 11:30:23-03","USP","SPF","119040","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Campos, MTVA","552",NA,"Brasil","Amazonas",NA,NA,"SPF00119040",NA,"Zappi, DC","1996","03","18","Reserva Florestal Adolpho Ducke","-59.966667","-2.883333","Manaus",NA,NA,"-59.966667","-2.883333","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2019-11-13 11:30:23-03","USP","SPF","120547","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Ribeiro, JELS","914",NA,"Brasil","Amazonas",NA,NA,"SPF00120547",NA,"Zappi, DC","1993","06","29","Reserva Florestal Adolpho Ducke","-59.966667","-2.883333","Manaus",NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2019-11-13 11:30:23-03","USP","SPF","164511","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Delprete, PG","8508",NA,"Brasil","Acre",NA,NA,"SPF00164511",NA,"Zappi, DC","2002","04","15",NA,"-71.1","-8.766667","Feijó",NA,NA,"-71.1","-8.766667","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2019-11-13 11:30:23-03","USP","SPF","192980","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Henicka, GS","260",NA,"Brasil","Mato Grosso",NA,NA,"SPF00192980",NA,"Anônimo","2009","01","13","Parque Estadual do Cristalino","-55.808583","-9.5","Novo Mundo","277","277","-55.808583","-9.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2021-03-15 18:29:38-03","USP","SPF","207136","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Zappi, DC; Sasaki, D; Milliken, W; Biggs, N; Silveira, EA; Philippsen, M; Bessa, MA; Piva","932",NA,"Brasil","Mato Grosso",NA,"Arbusto 50 cm alt. brácteas velhas verde-avermelhadas.; Na mata ombrófila, solo arenoso.","SPF00207136",NA,"Zappi, DC","2008","01","28","Parque Estadual do Cristalino, Parque Estadual Cristalino. Cachoeira do Escondido, entrada pela Fazenda AJJ.","-55.1519","-9.3536","Novo Mundo",NA,NA,"-55.1519","-9.3536","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2019-11-13 11:30:23-03","USP","SPF","71006","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Cunha, NML","255",NA,"Brasil","Amazonas",NA,NA,"SPF00071006",NA,"Zappi, DC","1989","07","23","Reserva 1501 (km 41) do PDBFF","-59.727778","-2.407222","Manaus","50","125","-59.727778","-2.407222","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2019-11-13 11:30:23-03","USP","SPF","93007","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Mello-Silva, R","970",NA,"Brasil","São Paulo",NA,NA,"SPF00093007",NA,"Taylor, CM","1994","05","13",NA,"-47.8400001525879","-24.4799995422363","Registro","50","50",NA,NA,"2016",NA,NA,NA,"25922","auto",NA,NA,NA,NA,NA
"640","2019-10-07 09:14:44-03","UEFS","HUEFS","218832","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Psychotria","brachybotrya","Psychotria brachybotrya","Müll.Arg.","Delprete, P.G.","6140",NA,"Equador","Napo",NA,NA,"HUEFS0218832","HUEFS0218832",NA,"1992","08","06","Rio Lagartococha. Isla de terra firme en laguna (Varzea). Selva virgen. Campamento de Redondococha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"641","2020-06-15 07:51:53-03","UEFS","HUEFS","199312","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Pereira-Silva, G.","16012",NA,"Brasil","Rondônia",NA,"Floresta Ombrófila Aberta antropizada.","HUEFS0199312","HUEFS0199312 HUEFS0199312_e1","F.Bonadeu","2012","02","07","Ramal Miratinga, cerca de 1 Km a leste da BR-364.","-64.650278","-9.364722","Porto Velho","120","120","64W39'1''","9S21'53''","2015","02","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"642","2019-10-07 09:14:45-03","UEFS","HUEFS","241645","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Miranda, A.M.","6904",NA,"Brasil","Bahia",NA,NA,"HUEFS0241645","HUEFS0241645","H.Gomes & A.M.Miranda","2017","12","13","Cabuçu. Fazenda Cabuçu.","-38.7686004638672","-12.7375001907349","Saubara",NA,NA,NA,NA,"2018","01","Asteranae",NA,"14104","auto",NA,NA,NA,NA,NA
"643","2019-09-04 17:26:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","brachybotrya","Psychotria brachybotrya",NA,"R. Spruce","2190","South America","Brazil","Amazonas",NA,NA,NA,NA,NA,"1852","1",NA,"prope San Gabriel da Cachoeira ad Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isolectotype",NA,NA,NA
"644","2019-09-04 19:58:48-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","brachybotrya","Psychotria brachybotrya",NA,"C. F. P. von Martius",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA
"645","2018-04-12 12:59:16-03","F","FMNH-SEEDPLANTS","V0235222F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","brachybotrya","Psychotria brachybotrya",NA,"J. A. Steyermark","59222","South America","Venezuela",NA,NA,NA,"V0235222F","V0235222F_01",NA,"1944","10","3",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"646","2018-04-12 13:16:32-03","F","FMNH-SEEDPLANTS","V0235239F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","brachybotrya","Psychotria brachybotrya",NA,"T. Plowman et al.","6643","South America","Peru",NA,NA,NA,"V0235239F","V0235239F_01",NA,"1977","4","5",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"647","2020-04-21 18:12:58-03","F","FMNH-SEEDPLANTS","V0363039F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","brachybotrya","Psychotria brachybotrya",NA,"R. Spruce","2190","South America","Brazil","Amazonas",NA,NA,"V0363039F",NA,NA,"1852","1",NA,"prope San Gabriel da Cachoeira ad Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isolectotype",NA,NA,NA
"648","2015-03-13 18:44:30-03","F","FMNH-SEEDPLANTS","V0236555F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,NA,NA,"South America","Peru",NA,NA,NA,"V0236555F","V0236555F_01",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"649","2015-03-07 08:05:03-03","F","FMNH-SEEDPLANTS","V0236558F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,NA,NA,"South America","Peru",NA,NA,NA,"V0236558F","V0236558F_01",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"650","2019-09-04 18:18:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"J. S. Blanchet","1590","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype",NA,NA,NA
"651","2015-03-13 18:44:30-03","F","FMNH-SEEDPLANTS","V0236552F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0236552F","V0236552F_01",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"652","2015-03-13 18:44:30-03","F","FMNH-SEEDPLANTS","V0236553F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,NA,NA,"South America","Peru",NA,NA,NA,"V0236553F","V0236553F_01",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"653","2015-03-13 18:44:30-03","F","FMNH-SEEDPLANTS","V0236554F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,NA,NA,"South America","Peru",NA,NA,NA,"V0236554F","V0236554F_01",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"654","2019-01-23 11:18:06-02","F","FMNH-SEEDPLANTS","V0070428F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"J. S. Blanchet","1590","South America","Brazil",NA,NA,NA,"V0070428F","V0070428F_01",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype",NA,NA,NA
"655","2018-04-12 12:46:24-03","F","FMNH-SEEDPLANTS","V0206634F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"R. E. Schultes & I. Cabrera","13629","South America","Colombia",NA,NA,NA,"V0206634F","V0206634F_01","C. M. Taylor","1951","8","20",NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"656","2018-04-12 12:51:59-03","F","FMNH-SEEDPLANTS","V0235205F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"J. S. de la Cruz","4284","South America","Guyana",NA,NA,NA,"V0235205F","V0235205F_01","C. M. Taylor","1923","9","18",NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"657","2018-04-12 12:52:48-03","F","FMNH-SEEDPLANTS","V0235209F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"B. Maguire","23874","South America","Suriname",NA,NA,NA,"V0235209F","V0235209F_01","C. M. Taylor","1944","6","18",NA,"-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"658","2018-04-12 12:57:18-03","F","FMNH-SEEDPLANTS","V0235210F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"H. H. Rusby & R. W. Squires","65","South America","Venezuela",NA,NA,NA,"V0235210F","V0235210F_01","C. M. Taylor","1896",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"659","2018-04-12 12:58:23-03","F","FMNH-SEEDPLANTS","V0235211F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"H. H. Van der Werff","5259","South America","Venezuela",NA,NA,NA,"V0235211F","V0235211F_01","C. M. Taylor","1983","7","10",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"660","2018-04-12 12:56:28-03","F","FMNH-SEEDPLANTS","V0235212F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"H. H. Rusby & R. W. Squires","206","South America","Venezuela",NA,NA,NA,"V0235212F","V0235212F_01","C. M. Taylor","1896",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"661","2018-04-12 12:55:18-03","F","FMNH-SEEDPLANTS","V0235213F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"J. A. Steyermark","76044","South America","Venezuela",NA,NA,NA,"V0235213F","V0235213F_01","C. M. Taylor","1953","7","8",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"662","2018-04-12 12:51:08-03","F","FMNH-SEEDPLANTS","V0235214F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,NA,NA,"South America","Guyana",NA,NA,NA,"V0235214F","V0235214F_01","C. M. Taylor",NA,NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"663","2018-04-12 13:14:01-03","F","FMNH-SEEDPLANTS","V0235215F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"J. Schunke V.","5346","South America","Peru",NA,NA,NA,"V0235215F","V0235215F_01","C. M. Taylor","1972","4","6",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"664","2018-04-12 13:03:21-03","F","FMNH-SEEDPLANTS","V0235216F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"B. E. Dahlgren & E. Sella","633","South America","Brazil",NA,NA,NA,"V0235216F","V0235216F_01","C. M. Taylor","1929","3",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"665","2018-04-12 13:04:29-03","F","FMNH-SEEDPLANTS","V0235217F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"E. G. Holt & E. R. Blake","610","South America","Brazil",NA,NA,NA,"V0235217F","V0235217F_01","C. M. Taylor","1930","12",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"666","2018-04-12 13:13:31-03","F","FMNH-SEEDPLANTS","V0235218F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"E. Ancuash","278","South America","Peru",NA,NA,NA,"V0235218F","V0235218F_01","C. M. Taylor","1973","4","24",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"667","2018-04-12 13:02:34-03","F","FMNH-SEEDPLANTS","V0235219F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"D. G. Campbell et al.","P21983","South America","Brazil",NA,NA,NA,"V0235219F","V0235219F_01","C. M. Taylor","1974","4","19",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"668","2018-04-12 13:29:10-03","F","FMNH-SEEDPLANTS","V0235220F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"Ll. Williams","6394","South America","Peru",NA,NA,NA,"V0235220F","V0235220F_01","C. M. Taylor","1929","12","17",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"669","2018-04-12 13:12:53-03","F","FMNH-SEEDPLANTS","V0235221F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"D. Soejarto","2898","South America","Peru",NA,NA,NA,"V0235221F","V0235221F_01","C. M. Taylor","1971","6","6",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"670","2018-04-12 13:29:52-03","F","FMNH-SEEDPLANTS","V0235223F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"Ll. Williams","7311","South America","Peru",NA,NA,NA,"V0235223F","V0235223F_01","C. M. Taylor","1930","1","11",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"671","2018-04-12 13:12:02-03","F","FMNH-SEEDPLANTS","V0235224F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"T. Plowman et al.","7192","South America","Peru",NA,NA,NA,"V0235224F","V0235224F_01","C. M. Taylor","1977","5","3",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"672","2018-04-12 13:11:09-03","F","FMNH-SEEDPLANTS","V0235225F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"C. M. Belshaw","3301","South America","Peru",NA,NA,NA,"V0235225F","V0235225F_01","C. M. Taylor","1937","8","23",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"673","2018-04-12 13:09:57-03","F","FMNH-SEEDPLANTS","V0235226F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"J. Schunke V.","5303","South America","Peru",NA,NA,NA,"V0235226F","V0235226F_01","C. M. Taylor","1972","3","22",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
