"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","infraspecificEpithet","individualCount","fieldNumber","previousCatalogNumber"
"42","2020-11-24 17:10:53-03","UTFPR","DVPR","3089","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Brotto, ML","Silva, JM; Motta, JT; Barboza, E","8527","2014","05","20","Brasil","Paraná","Guaratuba","Torre da Embratel","-48.5518","-25.5145","-48.5518","-25.5145","855","855","DVPR003089",NA,"2014","07","28","Árvore 4m, flor alva.; Floresta Ombrófila Densa","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2020-11-24 17:10:53-03","UTFPR","DVPR","3132","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Brotto, ML","Brotto, ML","1692","2014","06","14","Brasil","Paraná","Piraquara","Recreio da Serra","-49.0056","-25.2651","-49.0056","-25.2651","990","990","DVPR003132",NA,"2014","08","04","Árvore 6m, flores de cor creme.; Transição entre Floresta Ombrófila Densa e Floresta Ombr[ofila Mista","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2020-11-24 17:10:53-03","UTFPR","DVPR","952","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Chagas-e-Silva, F","1592","1992","08","13","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"DVPR000952","DVPR000952",NA,NA,NA,"Árvore 11m, frutos imaturos verdes e maduros pretos. Muito visitado por pássaros (como tucano e alma-de-gato). Frequente na área.","Magnoliophyta",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-11-24 17:10:53-03","UTFPR","DVPR","2775","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Soares-Silva, LH","Kinupp, VF; Medri, C","374","1997","04","05","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"DVPR002775",NA,"1998","09","22","Arvoreta 5m, botões florais amarronzados, flores creme.","Magnoliophyta",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-24 17:10:53-03","UTFPR","DVPR","3081","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Brotto, ML","Silva, JM; Motta, JT; Barboza, E","8564","2014","05","20","Brasil","Paraná","São José dos Pinhais","Estrada entre colônia Castelhanos e usina de Chaminé","-48.5854","-25.4629","-48.5854","-25.4629","755","755","DVPR003081",NA,"2014","07","28","Árvore 4m, flores alvas.; Floresta Ombrófila Densa","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-01-20 14:40:43-03","UPM","MACK","1512","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","M. Fascina","M. Fascina","A13","2011","03","26","Brasil","SP","Campos do Jordão","Floresta Ombrófila Mista, Tilha da Samambaia","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-01-20 14:40:43-03","UPM","MACK","1506","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","M. Fascina","M. Fascina","A18","2011","03","26","Brasil","SP","Campos do Jordão","Floresta Ombrófila Mista, Tilha da Samambaia","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-01-20 14:40:43-03","UPM","MACK","2243","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","M. Fascina","M. Fascina","209","2011","07","06","Brasil","SP","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-01-20 14:40:43-03","UPM","MACK","2030","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","A. Buccaran","A. Buccaran","A13","2011","03","26","Brasil","SP","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-01-20 14:40:43-03","UPM","MACK","2029","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","A. Buccaran","A. Buccaran","A13","2011","03","26","Brasil","SP","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-10-27 11:22:06-03","PUCPR","HUCP","23443","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand, D. & Kausel","Brotto, M","Silva, JM","8564","2014","05","20","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"HUCP00015209","HUCP00015209",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-10-27 11:22:00-03","PUCPR","HUCP","23411","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand, D. & Kausel","Brotto, M","Silva, JM","8561","2014","05","20","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"HUCP00015135","HUCP00015135",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-10-27 11:22:00-03","PUCPR","HUCP","18108","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand, D. & Kausel","Selusniaki, M","Selusniaki, M; Beltrami, L","1025",NA,NA,NA,"Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,"2006","08","16",NA,"Eudicotiledonea",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-10-27 11:22:00-03","PUCPR","HUCP","18034","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand, D. & Kausel","Selusniaki, M","Selusniaki, M","1016","2006","05",NA,"Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"HUCP00015118","HUCP00015118",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-10-27 11:22:00-03","PUCPR","HUCP","17988","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand, D. & Kausel","Cordeiro, J","Selusniaki, M","525","2005","06","11","Brasil","Paraná","Curitiba","Bosque da Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00015387","HUCP00015387","2007","05","10",NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-10-27 11:22:00-03","PUCPR","HUCP","18078","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand, D. & Kausel","Selusniaki, M","Selusniaki, M","679","2005","12","08","Brasil","Paraná","Curitiba","Bosque da Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00015066","HUCP00015066","2007",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-10-27 11:22:00-03","PUCPR","HUCP","18079","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand, D. & Kausel","Selusniaki, M","Selusniaki, M","845","2006","04","09","Brasil","Paraná","Curitiba","Bosque da Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00015080","HUCP00015080","2007",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-10-27 11:22:00-03","PUCPR","HUCP","18014","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand, D. & Kausel","Selusniaki, M","Selusniaki, M","1075","2006","05",NA,"Brasil","Paraná","Curitiba","Bosque do Trabalhador","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00015439","HUCP00015439","2007","10","22",NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-10-27 11:22:00-03","PUCPR","HUCP","18027","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand, D. & Kausel","Selusniaki, M","Selusniaki, M","1057","2006","06","13","Brasil","Paraná","Curitiba","Bosque Reinhard Maack","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00015224","HUCP00015224",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-10-27 11:22:00-03","PUCPR","HUCP","23436","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand, D. & Kausel","Brotto, M","Silva, JM","8527","2014","05","20","Brasil","Paraná","Guaratuba","Torre da Embratel","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"HUCP00015161","HUCP00015161",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-10-27 11:22:00-03","PUCPR","HUCP","19063-B","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand, D. & Kausel",NA,"Libsch, D","157","2000","12","16","Brasil","Santa Catarina","Mirim Doce","Mirinzinho","-50.0766983032227","-27.1963996887207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"28064","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:21:18-03","UFBA","ALCB","49972","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Kawasaki, ML","Silva, JM; Cordeiro, J; Poliquesi, CB","1971","1997","09","18","Brasil","Paraná","Tijucas do Sul","Matulão, Rio do Fojo","-49.183333","-25.916667","-49.183333","-25.916667",NA,NA,"ALCB058614",NA,"1998",NA,NA,"5,0 m. Fruto imaturo.; degrada.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:21:18-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Kawasaki, ML","Silva, JM; Cordeiro, J; Poliquesi, CB","1971","1997","09","18","Brasil","Paraná","Tijucas do Sul","Matulão, Rio do Fojo","-49.183333","-25.916667","-49.183333","-25.916667",NA,NA,NA,NA,"1998",NA,NA,"5,0 m. Fruto imaturo.; degrada.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-02-08 10:06:48-03","NBC","NL-BOTANY","L.2527303","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Reitz R; Klein RM",NA,"1959","04","17","Brazil",NA,NA,"Plantas de Santa Catarina, Matador, Rio do Sul.",NA,NA,NA,NA,NA,NA,"NL-L2527303","NL-L2527303",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527303 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"66","2020-02-08 10:06:48-03","NBC","NL-BOTANY","L.2527304","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Düsen P",NA,"1909","04","30","Brazil",NA,NA,"Parana: Capão Grande, in silvula.",NA,NA,NA,NA,NA,NA,"NL-L2527304","NL-L2527304",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527304 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"67","2020-02-08 10:06:48-03","NBC","NL-BOTANY","L.2527305","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Hatschbach GG",NA,"1966","08","12","Brazil",NA,NA,"Est Paraná, Mun S.José Pinhais. Col. S. Andrade.",NA,NA,NA,NA,NA,NA,"NL-L2527305","NL-L2527305",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527305 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"68","2020-02-08 10:06:48-03","NBC","NL-BOTANY","L.2527319","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Reitz R; Klein RM",NA,"1957","04","16","Brazil","Santa Catarina",NA,"Plantas de Santa Catarina, Sabiá, Vidal Ramos.","-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"NL-L2527319","NL-L2527319",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527319 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"69","2020-02-08 10:06:48-03","NBC","NL-BOTANY","U 0005089","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Landrum LR","Tessmann G",NA,"1937","03","20","Brazil","Paraná",NA,"Nord-Paraná: Gebiet des mittleren Ivahy",NA,NA,NA,NA,NA,NA,"NL-U0005089","NL-U0005089",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200005089 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae","isotype","41983 A",NA,NA,NA,NA,NA
"70","2020-02-08 10:06:48-03","NBC","NL-BOTANY","U 0285032","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Serro do Mar, rain forest above Bela Vista, old road from Curitiba to Morretes",NA,NA,NA,NA,NA,NA,"NL-U0285032",NA,NA,NA,NA,"rain forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285032 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,"Uw12562",NA,NA,NA,NA,NA
"71","2020-02-08 10:06:48-03","NBC","NL-BOTANY","U 0285033","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Serro do Mar Bela Vista",NA,NA,NA,NA,NA,NA,"NL-U0285033",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285033 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,"Uw12598",NA,NA,NA,NA,NA
"72","2020-02-08 10:06:48-03","NBC","NL-BOTANY","U 0285034","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"forest on Atlantic slope above Bela Vista on old road Curitiba to Morretes",NA,NA,NA,NA,NA,NA,"NL-U0285034",NA,NA,NA,NA,"forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285034 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,"Uw12520",NA,NA,NA,NA,NA
"73","2020-02-08 10:06:48-03","NBC","NL-BOTANY","U 0285035","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"W of S. Joao do Triunfo",NA,NA,NA,NA,NA,NA,"NL-U0285035",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285035 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,"Uw13391",NA,NA,NA,NA,NA
"74","2020-02-08 10:06:48-03","NBC","NL-BOTANY","U 0294593","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Reitz R; Klein RM",NA,"1957","04","16","Brazil","Santa Catarina",NA,"Plantas de Santa Catarina, Sabiá, Vidal Ramos.","-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"NL-U0294593",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200294593 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,"Uw6901",NA,NA,NA,NA,NA
"75","2020-02-08 10:06:48-03","NBC","NL-BOTANY","U.1451253","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Rauscher I",NA,NA,NA,NA,"Brazil",NA,NA,"Araucarian Forests in SE Brazil, State Paraná, Prov. and Mun. Iratí, Floresta Nacional de Iratí, 812m s.m.","-50.666667","-25.5","-50.666667","-25.5",NA,NA,"NL-U1451253","NL-U1451253",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451253 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"76","2020-02-08 10:06:48-03","NBC","NL-BOTANY","U.1451254","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Mexia YEJ",NA,"1930","01","28","Brazil",NA,NA,"State of Minas Geraes, Districto Garangola, Fazenda da Gramma; small stream to northeast; stream border in low woods.",NA,NA,NA,NA,NA,NA,"NL-U1451254","NL-U1451254",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451254 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"77","2020-02-08 10:06:48-03","NBC","NL-BOTANY","U.1451255","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Reitz R; Klein RM",NA,"1957","04","16","Brazil","Santa Catarina",NA,"Plantas de Santa Catarina, Sabiá, Vidal Ramos.","-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"NL-U1451255","NL-U1451255",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451255 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"78","2020-02-08 10:06:48-03","NBC","NL-BOTANY","U.1451256","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Hatschbach GG",NA,"1963","05","05","Brazil",NA,NA,"Parana, Campina Gde. do Sul, Serra da Lapinha.",NA,NA,NA,NA,NA,NA,"NL-U1451256","NL-U1451256",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451256 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"79","2020-02-08 10:06:48-03","NBC","NL-BOTANY","U.1451257","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Hatschbach GG",NA,"1963","05","05","Brazil",NA,NA,"Parana, Campina Gde. do Sul, Serra da Lapinha.",NA,NA,NA,NA,NA,NA,"NL-U1451257","NL-U1451257",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451257 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"80","2020-02-08 10:06:48-03","NBC","NL-BOTANY","U.1451258","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Lindeman JC; Haas JH de",NA,"1966","07","21","Brazil",NA,NA,"Brasiliae Australis, Est. Paraná, Fazenda S. João da Fiat Lux Cia., W of S. João do Triunfo, Araucaria forest on yellow sandy loam.",NA,NA,NA,NA,NA,NA,"NL-U1451258","NL-U1451258",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451258 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"81","2020-02-08 10:06:48-03","NBC","NL-BOTANY","U.1451259","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Lindeman JC; Haas JH de",NA,"1966","01","08","Brazil",NA,NA,"Brasiliae Australis, Est. Paraná, Serra do Mar, rain forest on atlantic slope above Bela Vista on old road Curitiba-Morretes.",NA,NA,NA,NA,NA,NA,"NL-U1451259","NL-U1451259",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451259 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"82","2020-02-08 10:06:48-03","NBC","NL-BOTANY","U.1451260","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Lindeman JC; Haas JH de",NA,"1966","01","11","Brazil",NA,NA,"Brasiliae Australis, Est. Paraná, Serra do Mar, rain forest on atlantic slope above Bela Vista on old road Curitiba-Morretes.",NA,NA,NA,NA,NA,NA,"NL-U1451260","NL-U1451260",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451260 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
