"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","stateProvince","county","decimalLongitude","decimalLatitude","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","typeStatus","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"150","2019-11-21 10:01:49-03","IBt","SP","256201","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Jacques, EL","Pereira, IPM","s.n.","1991",NA,"Brasil","Paranapiacaba",NA,"Trepadeira. Folhas face abaxial vináceas. Flores róseas",NA,NA,NA,NA,"São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"2002","01",NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-21 10:01:49-03","IBt","SP","178647","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima cardioides","Irmsch.",NA,"Rosa, NA; Murça Pires, J","3877","1980",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba",NA,"Liana sobre arbusto a 2m alt., flor rósea claro",NA,NA,"11","26","São Paulo","Santo André","-45.3","-23.75","cardioides","890","890",NA,NA,NA,NA,NA,"-45.3","-23.75",NA,NA,NA,NA,NA,NA
"152","2019-11-21 10:01:49-03","IBt","SP","198077","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima cardioides","Irmsch.","Gomes da Silva, SJ","Forero, E; Jung, SL; Melo, MMRF; Wanderley, MGL","7625","1980",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba",NA,"Hierba. flores blancas con tinte rosado en los márgenes, estambres amarillos",NA,NA,"08","27","São Paulo","Santo André","-46.35","-23.766667","cardioides","750","790","1994","03","29",NA,NA,"-46.35","-23.766667",NA,NA,NA,NA,NA,NA
"153","2019-11-21 10:01:49-03","IBt","SP","8741","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima cardioides","Irmsch.","Irmscher, F","Edwall, G","CGG5765","1902",NA,"Brasil","Alto da Serra, Mata virgem",NA,NA,"SP000049","SP000049","08","23","São Paulo","Santo André","-46.5299987792969","-23.6599998474121","cardioides",NA,NA,"1950",NA,NA,"27258","auto",NA,NA,"Holotype",NA,NA,NA,NA,NA
"154","2019-11-21 10:01:49-03","IBt","SP","163814","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima cardioides","Irmsch.",NA,"Muniz, CFS; Kirizawa, M; Custodio Filho, A","40","1979",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba",NA,"Trepadeira em árvore á 3,0m alt., sépalas rosa claro",NA,NA,"08","03","São Paulo","Santo André","-46.5299987792969","-23.6599998474121","cardioides",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-21 10:01:49-03","IBt","SP","364563","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima cardioides","Irmsch.","Kirizawa, M","Simão Bianchini, R; Kirizawa, M; Costa, AV","1551","2003",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba",NA,"Trepadeira, folhas avermelhadas, flores alvas",NA,NA,"05","29","São Paulo","Santo André","-46.5299987792969","-23.6599998474121","cardioides",NA,NA,"2006","11","20","27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-21 10:01:49-03","IBt","SP","55601","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima cardioides","Irmsch.",NA,"Handro, O","698","1957",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba",NA,"Trepadeira, lâmina foliar cordada na base, flores alvas",NA,NA,"08","21","São Paulo","Santo André","-46.5299987792969","-23.6599998474121","cardioides",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-21 10:01:49-03","IBt","SP","58600","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima cardioides","Irmsch.",NA,"Handro, O","980","1961",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba",NA,"Trepadeira, flores alvas com o centro vermelho, muito aromáticas",NA,NA,"08","09","São Paulo","Santo André","-46.5299987792969","-23.6599998474121","cardioides",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-21 10:01:49-03","IBt","SP","160992","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima cardioides","Irmsch.",NA,"Custodio Filho, A; Kirizawa, M; Muniz, CFS","101","1979",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba, picada quatorze",NA,"Epífita +- 2m alt., no barranco, folhas, face inferior vermelha, pétalas brancas",NA,NA,"08","02","São Paulo","Santo André","-46.5299987792969","-23.6599998474121","cardioides",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"159","2010-08-16 16:42:30-03","GH","HU-HERB","GH 00068267","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","populnea","Begonia populnea","A. de Candolle",NA,"L. Riedel",NA,NA,"South America","Brazil","[Prope Mandioccam]","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,"undetermined"
