"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","coordinatePrecision","minimumElevationInMeters","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"150","2020-07-23 12:22:31-03","CEPLAC","CEPEC","22769","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"A. Alves-Araújo","L. A. Mattos-Silva","1021","1980","08","12",NA,"Brasil","Bahia","VALENÇA","Ramal a esquerda Rod. Valença/Guaibim, Km 9.","-39.0731010437012","-13.3703002929688",NA,"<ll>dwc_commonname:</ll> Maçaranduba-branca",NA,NA,NA,"43634",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/06/2008"
"151","2020-07-23 12:22:31-03","CEPLAC","CEPEC","43951","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"A. Alves-Araújo","T. S. dos Santos","4419","1988","07","27",NA,"Brasil","Bahia","BELMONTE","Km 47 Rod. Itapebi/Belmonte. Barrolandia. Area da Est. Experim. Gregorio Bondar.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,"71281",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/06/2008"
"152","2020-07-23 12:22:31-03","CEPLAC","CEPEC","6790","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"A. M. Amorim","T. S. dos Santos","1572","2004","03","08",NA,"Brasil","Bahia","ITAMARAJÚ","4Km da BR-101, ao leste da cidade.","-39.5311012268066","-17.0391998291016",NA,NA,NA,NA,NA,"55932",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994"
"153","2020-07-23 12:22:31-03","CEPLAC","CEPEC","31335","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"E. M. Neto","A. M. de Carvalho","1389","1994","02","02",NA,"Brasil","Bahia","MARAÚ","Estrada Ubaitaba/Ponta do Mutá, ramal no Km 71,entrada opara o sítio São Marcos.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,"47076",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/07/2006"
"154","2020-07-23 12:22:31-03","CEPLAC","CEPEC","35559","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"A. Alves-Araújo","L. A. Mattos-Silva","1768","1984","10","24",NA,"Brasil","Bahia","NILO PEÇANHA","Ramal p/ o povoado de Itiúca. Ramal c/ entr. no Km 8 da Rod. Nilo Peçanha/Cairú (BA-250), a direita.","-39.1068992614746","-13.5993995666504",NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,NA,"39303",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16/06/2008"
"155","2020-07-23 12:22:31-03","CEPLAC","CEPEC","45608","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"A. Alves-Araújo","D. A. Folli","688","1988","03","08",NA,"Brasil","Bahia","PORTO SEGURO","Reserva Florestal de Porto Seguro - CVRD. Aceiro Pedro Malacarne.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,"68835",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/06/2008"
"156","2020-07-23 12:22:31-03","CEPLAC","CEPEC","13888","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"T. D. Pennington","S. A. Mori","10218","2001","07","02",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estaçao Ecologica do Pau-brasil (ESPAB) e arredores.16Km ao W Porto Seguro.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,"49584",NA,"auto",NA,NA,NA,"0W0'0","0S0'0",NA,"Paratipo",NA,NA,"30/12/1990"
"157","2020-07-23 12:22:31-03","CEPLAC","CEPEC","16407","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"A. M. Amorim","S. A. Mori","11858","1979","05","16",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estrada velha entre Cabralia/Est. Eco. do Pau-brasil. 15Km a NW Porto Seguro.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,"49584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994"
"158","2020-07-23 12:22:31-03","CEPLAC","CEPEC","9484","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"T. D. Pennington","R. S. Pinheiro","2235","1973","08","29",NA,"Brasil","Bahia","UNA","Rod. Para Comandatuba.","-39.0752983093262","-15.2932996749878",NA,"<ll>dwc_commonname:</ll> Massaranduba-mirim",NA,NA,NA,"36070",NA,"auto",NA,NA,NA,"0W0'0","0S0'0",NA,"Paratipo",NA,NA,"30/12/1990"
"159","2020-07-23 12:22:31-03","CEPLAC","CEPEC","22622","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"A. Alves-Araújo","L. A. Mattos-Silva","1021","1980","08","12",NA,"Brasil","Bahia","VALENÇA","Ramal à esquerda da Rod. Que liga Valença/Guaibim (litoral), Km 9.","-39.0731010437012","-13.3703002929688",NA,"<ll>dwc_commonname:</ll> Maçaranduba-branca",NA,NA,NA,"43634",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/06/2008"
"160","2020-07-23 12:22:31-03","CEPLAC","CEPEC","12112","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"T. D. Pennington","T. S. dos Santos","2881","1975","02","20",NA,"Brasil","Bahia","NILO PEÇANHA","Km 5 a 12 do ramal Tiuca/São Francisco.","-39.1068992614746","-13.5993995666504",NA,"<ll>dwc_commonname:</ll> Maçaranduba",NA,NA,NA,"39303",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1990"
"161","2019-11-01 15:10:49-03","UnB","UB","167086","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D. Penn.","Pennigton, TD","Belém, RP; Magalhães, M","1067","1965","05","19","Southern America","Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,"Árvorezinha de 4m x 8cm diâmetro; frutos marrons.; Mata litorânea.",NA,NA,NA,"36070",NA,"auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-21 10:19:14-03","IBt","SP","232069","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,"Santos, TS; et al.","4419","1988","07","27",NA,"Brasil","Bahia","Belmonte","Distr. Barrolandia. Km 47 da rod. Itapebi/Belmonte","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,"71281",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-05-07 17:16:20-03","IBt","SP","260825","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,"Carvalho, AM","1389","1983","02","02",NA,"Brasil","Bahia","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,"47076",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-05-07 17:16:20-03","IBt","SP","260817","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,"Mattos Silva, LA","1021","1980","08","12",NA,"Brasil","Bahia","Valença",NA,"-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,NA,"43634",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-01-21 15:30:05-03","IBt","SP","491290","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,"Mendes, K","355","2009","01","08",NA,"Brasil","Sergipe","Areia Branca",NA,"-37.315299987793","-10.7578001022339",NA,NA,NA,NA,NA,"11840",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2015-09-28 23:26:23-03","UM","RECOLNAT_UM_MPU","MPU012993","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,"Glaziou, A.",NA,"1891","1","10",NA,"Brésil",NA,NA,"Rio de Janeiro: Alto Macahé",NA,NA,"hb","voir doubles P00647963, P00647964, P00647965, P00647966 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu012993' target='other'> <mi>dwc_moreinfo</mi></a>","MPU012993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","18353",NA,NA
