"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"654","2020-04-22 16:25:28-03","UFPB","JPB","42266","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Agra, MF; Bohs, L; Stern, S; Lima, JR","7025","2008","08","15","Southern America","Brasil","Pernambuco","Border of Pernambuco and Ceara states, outside Exu on road to Crato. Near town of Posto da Serra in Chapada do Araripe.","-39.763333","-7.402778","-39.763333","-7.402778",NA,NA,"; HABITAT: Roadside in caatinga vegetation.; DESC: Shrub 2m. Rizomatous. Juvenile leaves to 55x45 cm. Corpllas white, anthers yellow. Andromonoecious. Fruit densely brown pybescent 5x4,5 cm, hanging. Mix of plantas some with white flower, others with dar",NA,"Angiosperma","Dicotyledon","Lam.","Agra, MF",NA,"875","875",NA,NA,NA,NA,NA,"2008","08","15",NA,NA,NA,NA,NA,NA
"655","2020-05-27 09:25:25-03","UFPB","JPB","45631","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Araújo, AAM; Araújo, CMLR; Brito, MFM; Santiago, C","305","2010","04","26","Southern America","Brasil","Paraíba","Área de Preservação Permanente de Tambaba, Vale do Bucatu","-34.9075","-7.26","-34.9075","-7.26",NA,NA,"; DESC: Arbusto; ca. 4 m de altura; corola roxa; estames amarelos.","JPB0045631","Angiosperma","Dicotyledon","Lam.","Gouvêa, YF",NA,"112","112","Conde",NA,NA,NA,NA,"2019","08",NA,NA,NA,NA,NA,NA,NA
"656","2020-04-22 16:25:28-03","UFPB","JPB","4818","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Moura, OT","JPB4818","1982","01","26","Southern America","Brasil","Piauí","Lagoa Branca.",NA,NA,NA,NA,NA,NA,"; DESC: Caatinga. Arbusto.",NA,"Angiosperma","Dicotyledon","Lam.","Agra, MF",NA,NA,NA,"Piauí",NA,NA,NA,NA,"1993","11","09",NA,NA,NA,NA,NA,NA
"657","2020-04-22 16:25:28-03","UFPB","JPB","53908","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Porto, NM; Porto, NM","52","2012","01","06","Southern America","Brasil","Maranhão","Fazenda Bom Jesus II",NA,NA,NA,NA,NA,NA,"; DESC: Árvore 4-5m, flores com corola conada roxa, presença de frutos.","JPB0053908","Angiosperma","Dicotyledon","Lam.","Porto, NM",NA,NA,NA,"Buritirana",NA,NA,NA,NA,"2012","01","06",NA,NA,NA,NA,NA,NA
"658","2020-04-22 16:25:28-03","UFPB","JPB","60865","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Souza, RS; Braga, TS; Silva, GS","739A/B","2014","11","04","Southern America","Brasil","Bahia",NA,"-39.405972","-13.808917","-39.405972","-13.808917",NA,NA,"Arbusto, ca. 1,80m alt. Folhas simples, alternas, discolor, presença de tricomas. Flores lilás. Frutos imaturos, verde, baga.; HABITAT: Floresta ombrófila.",NA,"Angiosperma","Dicotyledon","Lam.","Gouvêa, YF",NA,"237","237","Piraí do Norte",NA,NA,NA,NA,"2019","08",NA,NA,NA,NA,NA,NA,NA
"659","2020-04-22 16:25:28-03","UFPB","JPB","61600","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Moreira, LHL; Mello, PPAC","55","2015","08","03","Southern America","Brasil","Rio Grande do Norte","RPPN Mata Estrela","-35.007778","-6.369444","-35.007778","-6.369444",NA,NA,"; HABITAT: Mata Atlântica; DESC: Arbusto ca. De 3m de altura; Flores lilás; Frutos globosos e glabescentes.","JPB0061600","Angiosperma","Dicotyledon","Lam.","Gouvêa, YF",NA,"4","4","Baía Formosa",NA,NA,NA,NA,"2019","08",NA,NA,NA,NA,NA,NA,NA
"660","2020-04-22 16:25:28-03","UFPB","JPB","62114","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Moreira, RS; Souza, RS; Silva, GS; Santos, RJ; Ornelas, MM","467","2015","12","03","Southern America","Brasil","Bahia","Reserva Ecológica da Michelin, VILA-5","-39.198083","-13.821389","-39.198083","-13.821389",NA,NA,"Arbusto, ca. 3m alt. Folhas simples, alternas, verde, membranáceas. Frutos imaturos, verde claro.; HABITAT: Mata atlântica.; DESC: Arbusto, ca. 3m alt. Folhas simples, alternas, verde, membranáceas. Frutos imaturos, verde claro.","JPB0062114","Angiosperma","Dicotyledon","Lam.","Gouvêa, YF",NA,NA,NA,"Igrapiúna",NA,NA,NA,NA,"2019","08",NA,NA,NA,NA,NA,NA,NA
"661","2020-04-22 16:25:28-03","UFPB","JPB","63316","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Oliveira, MN; Ferreira, EMS; Miranda, FM; Silva, GS; Silva, TO","226","2011","11","04","Southern America","Brasil","Bahia","Fazenda Mesquita., Floresta Estacional Semi Decidual","-39.635833","-13.718778","-39.635833","-13.718778",NA,NA,"Árvore; Presença de espinhos e pelos no caule. Folhas aveludadas, margem crenada, alternas, ausência de estípulas. Frutos carnosos, indeiscentes, grandes, aveludados.; DESC: Árvore; Presença de espinhos e pelos no caule. Folhas avelud","JPB0063316","Angiosperma","Dicotyledon","Lam.","Gouvêa, YF",NA,NA,NA,"Itamari",NA,NA,NA,NA,"2019","08",NA,NA,NA,NA,NA,NA,NA
"662","2020-04-22 16:25:28-03","UFPB","JPB","63987","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Macedo, GEL; Silva, GS","2508","2014","12","26","Southern America","Brasil","Bahia","Morrinhos, Parcela 3","-41.018889","-12.454167","-41.018889","-12.454167",NA,NA,"; HABITAT: Caatinga; DESC: Arvoreta. Caule com presença de espinhos e acúleos de 1 cm, verde amarronzado. Folhas com ca. 25 cm de comprimento, presença e espinhos nas nervuras, pilosas, face adaxial verde escuro, face abaxial verde cl","JPB0063987","Angiosperma","Dicotyledon","Lam.","Macedo, GEL",NA,NA,NA,"Lajedinho",NA,NA,NA,NA,"2015","04",NA,NA,NA,NA,NA,NA,NA
"663","2020-04-22 16:25:28-03","UFPB","JPB","63369","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Oliveira, MN; Silva, GS","408","2012","04","18","Southern America","Brasil","Bahia","Fazenda Corralinho.","-40.751556","-13.8875","-40.751556","-13.8875",NA,NA,"Árvore. Folhas simples, margem crenada, membranáceae, densamente coberta por espinhos grandes e médios. Flores diclamídeas, heteroclamídeas, pétalas roxas, 5 estames.&nf;; HABITAT: Floresta Estacional Decidual.; DESC: Árvore. Folhas sim","JPB0063369","Angiosperma","Dicotyledon","Lam.","Gouvêa, YF",NA,NA,NA,"Maracás",NA,NA,NA,NA,"2019","08",NA,NA,NA,NA,NA,NA,NA
"664","2020-04-22 16:25:28-03","UFPB","JPB","63988","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Silva, GS; Reis, DP; Souza, RS","637",NA,NA,NA,"Southern America","Brasil","Bahia","Chapada Diamantina, Dentro da parcela 7","-40.9056015014648","-12.3557996749878",NA,NA,NA,NA,"; HABITAT: Caatinga; DESC: Arbusto, ca. 2 m de alt. Folhas simples, alternas, membranáceas, verde, presença de tricomas. Flores roxas.","JPB0063988","Angiosperma","Dicotyledon","Lam.","Souza, RS",NA,NA,NA,"Lajedinho","35716","auto",NA,NA,"2015","02",NA,NA,NA,NA,NA,NA,NA
"665","2020-04-22 16:25:28-03","UFPB","JPB","30389","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Lemos, RP; Esteves, GL","1840","1991","04","18","Southern America","Brasil","Bahia","BR -242, 18 Km de Rui barbosa, na direção de Lençois. Margem da estrada.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"; HABITAT: Caatinga.; DESC: Arbusto ca. 2.0m alt. tricomo castanhos, pétalas roxas, estames amarelos. Frequente, em floração intensa.",NA,"Angiosperma","Dicotyledon","Lam.","Agra, MF",NA,NA,NA,"Lençóis","47385","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"666","2020-04-22 16:25:28-03","UFPB","JPB","27156","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Silva, MM da; Oliveira, RP","199","1998","11","15","Southern America","Brasil","Bahia","Estrada para livramento ca. 1 Km de Rio de Contas.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"; DESC: Árvore ca. 4m. folhas papíraceas discolores. flores roxas anteras amarelas. Frutos maduros, verde-ferrugíneos.",NA,"Angiosperma","Dicotyledon","Lam.","Agra, MF",NA,NA,NA,"Rio de Contas","49773","auto",NA,NA,"2005","06","10",NA,NA,NA,NA,NA,NA
"667","2020-04-22 16:25:28-03","UFPB","JPB","20241","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Agra, MF; Giulietti, AM","5178","1998","04","03","Southern America","Brasil","Bahia","2Km de Seabra, em direção a Campestre. Vegetação arbustiva, área de Contato Ecológico (Caatinga / Floresta estacional).","-41.7703018188477","-12.4186000823975",NA,NA,NA,NA,"; DESC: Arbusto armado, 2-3 m d ealtura. Corola roxa 2,5-3cm de diâmetro, frutos globosos, 3-4cm.",NA,"Angiosperma","Dicotyledon","Lam.",NA,NA,NA,NA,"Seabra","57155","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2020-04-22 16:25:28-03","UFPB","JPB","61927","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Sampaio, VS; Orozco, CI","65","2012","03","03","Southern America","Brasil","Paraíba","Praia de Jacumã","-34.9075012207031","-7.25971984863281",NA,NA,NA,NA,"; DESC: Árvore aculeada, 3m de alt.; ramos velutinos; folhas velutinas; flores com corola rotácea azul; frutos tomentosos.","JPB0061927","Angiosperma","Dicotyledon","Lam.","Sampaio, VS",NA,NA,NA,"Conde","17858","auto",NA,NA,"2012","03","03",NA,NA,NA,NA,NA,NA
"669","2020-04-22 16:25:28-03","UFPB","JPB","36892","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Rocha, EA","1523","2006","09","19","Southern America","Brasil","Paraíba","Próximo as obras de duplicação da BR 101 na altura da ponte do Rio Dois Rios.","-34.9075012207031","-7.25971984863281",NA,NA,NA,NA,"; DESC: Arbusto, cerca de 3-5m de altura, com flores e frutos. Flor roxa, melitófila. Fruto globoso, esverdeado, desamente revestido por pêlos. Rara no local, em área de restinga antropizada. Planta Medicinal, coletada de ramos secos depositados nas marg",NA,"Angiosperma","Dicotyledon","Lam.","Nurit, K",NA,NA,NA,"Conde","17858","auto",NA,NA,"2006","09","22",NA,NA,NA,NA,NA,NA
"670","2020-06-12 10:10:05-03","UFPB","JPB","64949","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Almeida, ACC","247","2018","03","26","Southern America","Brasil","Paraíba","Bairro das Industrias, Mumbaba","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"; DESC: Flor violenta intenso, caule densamente velutino esbranquiçado, folha - face adaxial verde escuro velutino, abaxial esbranquiçada velutina, botões florais densamente velutino esbranquiçado. Arvoreta com alt. 1,8m","JPB0064949","Angiosperma","Dicotyledon","Lam.",NA,NA,NA,NA,"João Pessoa","15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2020-06-12 10:10:05-03","UFPB","JPB","64958","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Almeida, ACC","251","2018","03","26","Southern America","Brasil","Paraíba","Bairro das Industrias, Mumbaba","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"; DESC: Flor violenta intenso, caule densamente velutino esbranquiçado, folha - face adaxial verde escuro velutino, abaxial esbranquiçada velutina, botões florais densamente velutino esbranquiçado. Arvoreta com alt. 1,7m","JPB0064958","Angiosperma","Dicotyledon","Lam.",NA,NA,NA,NA,"João Pessoa","15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2020-06-12 10:10:05-03","UFPB","JPB","64945","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Almeida, ACC","250","2018","03","26","Southern America","Brasil","Paraíba","Bairro das Industrias, Mumbaba","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"; DESC: Flor violeta intenso, anteras amarelas com o ápice castanho, caule densamente velutino esbranquiçado, folha-face adaxial verde médio velutino, abaxial esbranquiçada velutina, boyões florais densamente velutino esbranquiçado. F","JPB0064945","Angiosperma","Dicotyledon","Lam.",NA,NA,NA,NA,"João Pessoa","15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2020-06-12 10:10:05-03","UFPB","JPB","64948","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Almeida, ACC","246","2018","03","26","Southern America","Brasil","Paraíba","Bairro das Industrias, Mumbaba","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"; DESC: Flor violenta intenso, caule densamente velutino esbranquiçado, folha - face adaxial verde escuro velutino, abaxial esbranquiçada velutina, botões florais densamente velutino esbranquiçado. Arvoreta com alt. 1,8m","JPB0064948","Angiosperma","Dicotyledon","Lam.",NA,NA,NA,NA,"João Pessoa","15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2020-06-12 10:10:05-03","UFPB","JPB","64936","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Almeida, ACC","249","2018","03","26","Southern America","Brasil","Paraíba","Bairro das Industrias, Mumbaba","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"; DESC: Flor violeta intenso, anteras amarelas com o ápice castanho, caule densamente velutino esbranquiçado, folha-face adaxial verde médio velutino, abaxial esbranquiçada velutina, boyões florais densamente velutino esbranquiçado. F","JPB0064936","Angiosperma","Dicotyledon","Lam.",NA,NA,NA,NA,"João Pessoa","15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2020-06-12 10:10:05-03","UFPB","JPB","64947","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Almeida, ACC","248","2018","03","26","Southern America","Brasil","Paraíba","Bairro das Industrias, Mumbaba","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"; DESC: Flor violeta intenso, anteras amarelas com o ápice castanho, caule densamente velutino esbranquiçado a ferruginoso, acúleos esverdeados. Árvoreta com alt. 2m","JPB0064947","Angiosperma","Dicotyledon","Lam.",NA,NA,NA,NA,"João Pessoa","15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2020-06-12 10:10:05-03","UFPB","JPB","64946","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Almeida, ACC","249","2018","03","26","Southern America","Brasil","Paraíba","Bairro das Industrias, Mumbaba","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"; DESC: Flor violeta intenso, anteras amarelas com o ápice castanho, caule densamente velutino esbranquiçado, folha-face adaxial verde médio velutino, abaxial esbranquiçada velutina, boyões florais densamente velutino esbranquiçado. F","JPB0064946","Angiosperma","Dicotyledon","Lam.",NA,NA,NA,NA,"João Pessoa","15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2020-04-22 16:25:28-03","UFPB","JPB","30387","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Esteves, GL; Barros, CSS","2576","1991","05","05","Southern America","Brasil","Pernambuco","Descida da Serra do Araripe.","-39.7242012023926","-7.51194000244141",NA,NA,NA,NA,"; HABITAT: Mata perenifolia.; DESC: Árvore ca. 2.0m alt., folhas subcoriáceas, pétalas brancas com estrias verdes, estames amarelos.",NA,"Angiosperma","Dicotyledon","Lam.","Agra, MF",NA,NA,NA,"Exu","29194","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"678","2020-04-22 16:25:28-03","UFPB","JPB","53031","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Miranda, AM; et al.","4796","2005","01","24","Southern America","Brasil","Piauí","Uruçui-Ribeiro Gonçalves, Margem da rodovia PI 247","-45.2421989440918","-7.55833005905151",NA,NA,NA,NA,"; DESC: Arbusto ca. 2 m alt.; caule verde, com espinhos marrons; folhas membranáceas; flores vistosas roxas, anteras amarelas. Frequênte.","JPB0053031","Angiosperma","Dicotyledon","Lam.","Stehmann, JR",NA,NA,NA,"Ribeiro Gonçalves","121004","auto",NA,NA,"2006","12","07",NA,NA,NA,NA,NA,NA
"679","2020-04-22 16:25:28-03","UFPB","JPB","19435","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Agra, MF; Sarmento","2246","1993","09","22","Southern America","Brasil","Piauí","Campus Ininga","-42.8018989562988","-5.08916997909546",NA,NA,NA,NA,"; DESC: Jurubeba. Terrestre. Arboreo; flor roxa; fruto verde-amarelado. Capoeira.",NA,"Angiosperma","Dicotyledon","Lam.","Agra, MF",NA,NA,NA,"Teresina","56344","auto",NA,NA,"1993","09","22",NA,NA,NA,NA,NA,NA
"680","2020-10-14 10:06:41-03","FURB","FURB","41427","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Lucas, F.C.A.","165","2012","02","01",NA,"Brasil","Pará","Área da COSIPAR.","-48.6138889","-1.6055556","-48.6138889","-1.6055556",NA,NA,NA,"FURB04348",NA,NA,"Lam.",NA,"FURB04348",NA,NA,"Barcarena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2019-03-16 13:31:15-03","UNEMAT","HERBAM","8272","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Soares, C.R.A.; Benetti, E.; Silva, G.M. & Cazine, F.F.","Azul 2206227","2012","04","27",NA,"Brasil","Mato Grosso","Terra Firme.","-56.782778","-9.363333","-56.782778","-9.363333",NA,NA,NA,"HERBAM008272",NA,NA,"Lam.","Silva, DR",NA,"209","209","Paranaíta",NA,NA,NA,NA,"2014","06","05",NA,NA,NA,NA,NA,NA
"682","2019-03-16 11:36:22-03","UNEMAT","HERBAM","6128","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Soares, C.R.A.; Cabral, F.F.; Ribeiro, I.L. & Santos, R.C.","3853","2011","07","31",NA,"Brasil","Mato Grosso","Antigo acampamento do Odair, Terra firme.","-56.4766998291016","-9.664719581604",NA,NA,NA,NA,NA,"HERBAM006128",NA,NA,"Lam.",NA,NA,NA,NA,"Paranaíta","84156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2019-03-16 16:14:21-03","UNEMAT","HERBAM","15537","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Rodrigues, L.; Silva, P. .L. & Duarte, I.","1301254","2016","06","03",NA,"Brasil","Mato Grosso","Casa de Sementes - Jacamim, Área Seca; Agrofloresta; Planície.","-56.351861","-10.355417","-56.351861","-10.355417",NA,NA,NA,"HERBAM015537",NA,NA,"Lam.","Rodrigues, L",NA,"364","364","Alta Floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2019-03-16 16:14:21-03","UNEMAT","HERBAM","11515","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Rodrigues, L.; Aguiar, I. .F.; Custódio, J. .B.; Amorim, J. .P.; Silva, L. .S.; Aguiar, L. .M.;","1851232","2016","05","19",NA,"Brasil","Mato Grosso","Casa de Sementes - Veraneio, Área Seca; Pastagem; Baixadas.","-55.701944","-10.808639","-55.701944","-10.808639",NA,NA,NA,"HERBAM011515",NA,NA,"Lam.","Rodrigues, L",NA,"328","328","Nova Canaã do Norte",NA,NA,NA,NA,"2016","05",NA,NA,NA,NA,NA,NA,NA
"685","2019-02-23 13:15:05-03","UNEMAT","HERBAM","4464","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Soares, C.R.A.; Piva, J.H.; Rocha Filho, J.A.; Rodrigues, L.; Melo, J.A.M.; Cabral, F.F. &","2297","2009","05","30",NA,"Brasil","Mato Grosso","UHE São Manoel, Igapó.","-56.4766998291016","-9.664719581604",NA,NA,NA,NA,NA,"HERBAM004464",NA,NA,"Lam.",NA,NA,"146","146","Paranaíta","84156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2019-03-16 16:14:21-03","UNEMAT","HERBAM","11198","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Rodrigues, L.; Lopes, A. .R. & Sardinha, S. .M.","133902","2015","06","10",NA,"Brasil","Mato Grosso","Casa de Sementes - Estrela do Sul, Área Seca, Floresta, Baixadas.","-56.072056","-9.877889","-56.072056","-9.877889",NA,NA,NA,"HERBAM011198",NA,NA,"Lam.","Rodrigues, L",NA,"268","268","Alta Floresta",NA,NA,NA,NA,"2015","07",NA,NA,NA,NA,NA,NA,NA
"687","2019-03-16 16:14:21-03","UNEMAT","HERBAM","11103","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Rodrigues, L.; Silva, E. .F.; Soares, E. .G.; Prachedes, M. .I.; Silva, T.; Mantononi, J S A; A","050792","2015","03","25",NA,"Brasil","Mato Grosso","Casa de Sementes - Terra Nova, Área Seca, Pastagem, Planície.","-54.606028","-10.421667","-54.606028","-10.421667",NA,NA,NA,"HERBAM011103",NA,NA,"Lam.","Rodrigues, L",NA,"263","263","Peixoto de Azevedo",NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-02-25 16:27:57-03","UNEMAT","HERBAM","11939","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Bruno, J.; Zanin, H.","44","2016","06","24",NA,"Brasil","Pará","UHE São Manoel - ME João Cabeça","-57.752799987793","-6.22221994400024",NA,NA,NA,NA,NA,"HERBAM011939",NA,NA,"Lam.","Koch, AK",NA,NA,NA,"Jacareacanga","393024","auto",NA,NA,"2016","10","19",NA,NA,NA,NA,NA,NA
"689","2019-03-16 16:14:21-03","UNEMAT","HERBAM","11129","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Rodrigues, L.; Ferreira, A C T; Souza, A. .F. & Mendonça, L. .S.","033728","2015","03","13",NA,"Brasil","Mato Grosso","Casa de Sementes - Carlinda, Área Seca, Capoeira, Topo de Morro.","-55.727361","-9.925639","-55.727361","-9.925639",NA,NA,NA,"HERBAM011129",NA,NA,"Lam.","Rodrigues, L",NA,"257","257","Carlinda",NA,NA,NA,NA,"2015","03",NA,NA,NA,NA,NA,NA,NA
"690","2019-02-23 11:30:24-03","UNEMAT","HERBAM","9427","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Soares-Lopes, C R A; Benevides, L.C.; Freire, M.R.O. & Macedo, D.G.","C 397385","2014","05","14",NA,"Brasil","Mato Grosso","Área estrutural da UHE Salto Apiacás, margem direi, Afloramento Rochoso.","-8897.34444","50.359444","-8897.34444","50.359444",NA,NA,NA,"HERBAM009427",NA,NA,"Lam.","Silva, DR",NA,NA,NA,"Alta Floresta",NA,NA,NA,NA,"2014","06","05",NA,NA,NA,NA,NA,NA
"691","2019-02-25 16:27:57-03","UNEMAT","HERBAM","11729","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Lage, L. .A.","35","2016","03","16",NA,"Brasil","Pará","UHE São Manoel","-57.032222","-9.172222","-57.032222","-9.172222",NA,NA,NA,"HERBAM011729",NA,NA,"Lam.","Souza-Silva; Giacomini, L",NA,"172","172","Jacareacanga",NA,NA,NA,NA,"2016","06","13",NA,NA,NA,NA,NA,NA
"692","2019-02-23 13:15:05-03","UNEMAT","HERBAM","0337","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","P.F.C.; Sasaki, D.; Yesilyurt, J.; Pedroga, J.A. & Gallo, A.","7","2006","07","17",NA,"Brasil","Mato Grosso","Parque Estadual Cristalino, Mata de terra firme. Dossel pouco aberto, altura máxima15m. Presença de cipós. Presença de plântulas médias e baixas. Serrapilheira abundante.","-55.215","-9.640556","-55.215","-9.640556",NA,NA,NA,"HERBAM000337",NA,NA,"Lam.","Sasaki, D",NA,"197","197","Novo Mundo",NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
