"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","individualCount","phylum","class","order","continentOcean","preparationType","coordinatePrecision","geoFlag","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","previousCatalogNumber","sex"
"410","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","47142",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","T.E.C. Meneguzzo/2017",NA,NA,NA,"M. Frey","2010","10","10","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,"600","600","MBML047142","MBML047142",NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"411","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","13309",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"C. N. de Fraga","2000","08","05","Brasil","Espírito Santo","Cariacica","Condomínio Rural Cantinho do Céu","-40.534722","-20.280833","40W32'5","20S16'51",NA,NA,"MBML013309","MBML013309","673","Mata Atlântica de encosta, epífita, flores verde amareladas, pendentes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","24762",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","T.E.C. Meneguzzo/2017",NA,NA,NA,"L. Kollmann; et al","2005","07","15","Brasil","Espírito Santo","Castelo","Rio Manso","-41.12","-20.526389","41W7'12","20S31'35",NA,NA,"MBML024762","MBML024762","8070","Epífita na sombra, flores amarelas, duas linhas laranja no labelo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","13386",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"L. Kollmann; et al","2000","08","15","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML013386","MBML013386","3049","Epífita na luz forte. Sépalas e pétalas amarelas. Labelo amarelo. Coluna amarela com duas listras laranjas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","13428",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","R. Vervloet/10-11-2002",NA,NA,NA,"R.R. Vervloet; et al","2000","07","21","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML013428","MBML013428","13","Epífita, sépalas e pétalas verde amareladas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","13570",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","T.E.C. Meneguzzo/2017",NA,NA,NA,"M. Alves; et al","2000","06","02","Brasil","Espírito Santo","Cariacica","REBIO de Duas Bocas","-40.479167","-20.272778","40W28'45","20S16'22",NA,NA,"MBML013570","MBML013570","1951","Erva epifítica ou terrestre, rizoma simpodial, pseudobulbo sem entre-nós, inflorescência axilar, escapo esverdeado, flores branco-esverdeadas a cremes com guia de néctar (ou políneas?) alaranjado. Áreas de encosta úmida em rocha granít",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","13753",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Fraga. 10-XI-2002",NA,NA,NA,"A. P. Fontana","2000","11","12","Brasil","Espírito Santo","Santa Teresa","Morro atrás do Loteamento Jardim da Montanha","-40.587778","-19.950556","40W35'16","19S57'2",NA,NA,"MBML013753",NA,"71","Folhas e pseudobulbos verdes. Flores verdes esbranquiçadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","13760",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"L. Kollmann; et al","2000","06","20","Brasil","Espírito Santo","Santa Teresa","Pedra Alegre","-40.824722","-19.888889","40W49'29","19S53'20",NA,NA,"MBML013760","MBML013760","3018","Mata baixa em cima de pedra, epífita na sombra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","14583",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"L. Kollmann; et al","2001","08","02","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML014583","MBML014583","4233","Epífita na luz forte. Flores amarelas. Base da coluna laranja.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","15635",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Fraga. 10-XI-2002",NA,NA,NA,"L. Kollmann; et al","2001","11","28","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML015635","MBML015635","5058","Epífita na luz forte. Flores amarelas, base da coluna laranja.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","16607",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Fraga. 10-XI-2002",NA,NA,NA,"A. P. Fontana","2001","12","22","Brasil","Espírito Santo","Santa Leopoldina","Radar Cindactar","-40.570556","-19.991111","40W34'14","19S59'28",NA,NA,"MBML016607","MBML016607","274","Epífita, flores amarelas esverdeadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","17223",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Fraga. 10-XI-2002",NA,NA,NA,"R.R. Vervloet; et al","2002","08","01","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML017223","MBML017223","607","Epífita, com flores de cor amarelo limão, local rochoso, beira do córrego.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","18552",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","A. P. Fontana/12-05-2005",NA,NA,NA,"R.R. Vervloet; et al","2002","12","03","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML018552","MBML018552","1408","Epífita, baixada, dossel 8m, flores verde clara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","1907",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","T.E.C. Meneguzzo/2017",NA,NA,NA,"Edson V. R. Mota","1992","01","22","Brasil","Espírito Santo","Santa Teresa","Vargem Alta","-40.65","-19.915556","40W38'60","19S54'56",NA,NA,"MBML001907","MBML001907","33","Cor amarelo claro, altitude +/- 1000m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","19146",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","A. P. Fontana/12-05-2005",NA,NA,NA,"A. P. Fontana; et al","2001","08","01","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23",NA,NA,"MBML019146","MBML019146","151","Florida em 23/11/2002. Epífita, flores verdes, labelo com base branca e coluna branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","19661",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","T.E.C. Meneguzzo/2017",NA,NA,NA,"M. V. S. Berger; et al","2002","10","02","Brasil","Espírito Santo","Santa Maria de Jetibá","Pedra do Garrafão","-40.924167","-20.176944","40W55'27","20S10'37",NA,NA,"MBML019661","MBML019661","8","Epífita exposta à sombra, em mata de topo do afloramento rochoso, umidade alta, 1.275 m.a.m. Em cultivo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","19665",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","M.V.S. Berger/08-12-2003",NA,NA,NA,"M. V. S. Berger; et al","2003","02","09","Brasil","Espírito Santo","Santa Maria de Jetibá","Pedra do Garrafão","-40.924167","-20.176944","40W55'27","20S10'37",NA,NA,"MBML019665","MBML019665","49","Epífita, mata de topo, lado direito, sombra. Flores com sépalas e pétalas verde-amareladas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","19798",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","M.V.S. Berger/08-12-2003",NA,NA,NA,"M. V. S. Berger; et al","2003","02","22","Brasil","Espírito Santo","Santa Maria de Jetibá","Pedra do Garrafão","-40.924167","-20.176944","40W55'27","20S10'37",NA,NA,"MBML019798","MBML019798","59","Epífita, na sombra. Grota da nascente do córrego pastilha. Flor com pétalas e sépalas amarelas, ovário verde coluna branca, margem do retináculo de cor abóbora.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","21261",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","T.E.C. Meneguzzo/2017",NA,NA,NA,"J. Rossini; et al","2003","07","10","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML021261","MBML021261","358","Epífita, flores verdes. Mata ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","21382",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","T.E.C. Meneguzzo/2017",NA,NA,NA,"J. Rossini; et al","2003","08","19","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML021382","MBML021382","471","Epífita a 2m. Pedúnculo verde claro. Folhas verde escuras. Pétalas, sépalas e labelo amarelo esverdeados. Coluna branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","21942",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","L. Kollmann/06-04-2004",NA,NA,NA,"L. Kollmann","2004","01","27","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,"MBML021942","MBML021942","6368","Epífita na sombra. Flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","22871",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","A. P. Fontana/12-05-2005",NA,NA,NA,"E. Lagasa","1972","11","02","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML022871",NA,"40","Somente em álcool.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","25468",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","L. Kollmann/18-11-2005",NA,NA,NA,"L. Kollmann; et al","2005","11","18","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia","-40.510556","-19.823611","40W30'38","19S49'25",NA,NA,"MBML025468","MBML025468","8475","Epífita na sombra, flores amarelas, calo laranja.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","34504",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R. Br.","A. P. Fontana/23-04-2013",NA,NA,NA,"A. P. Fontana","2005","08","12","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia, trilha do Palmito","-40.528611","-19.968056","40W31'43","19S58'5",NA,NA,"MBML034504","MBML034504","1666","Epífita, flores amarelas com calos do labelo brancos e abaixo da cavidade estigmatófita laranja, coluna verde clara, sépalas laterais concrescidas até próximo do ápice e carenas no dorso esverdeado, inflor. Verde com brácteas das flore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","35009",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","T.E.C. Meneguzzo/2017",NA,NA,NA,"A. P. Fontana; et al","2008","02","12","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande.Trilha para as piscinas","-41.083611","-20.516111","41W5'1","20S30'58",NA,NA,"MBML035009","MBML035009","4799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-10-29 16:35:19-03","MBML","MBML-HERBARIO","35481",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","T.E.C. Meneguzzo/2017",NA,NA,NA,"A. P. Fontana; L. Kollmann & K. A. brahim","2008","04","26","Brasil","Espírito Santo","Atílio Vivácqua","Moitão do sul, Serra das Torres, matacões, propr. De José Pedroni.","-41.130972","-21.004139","41W7'51,5","21S0'14,9","679","679","MBML035481","MBML035481","3211","Epífita a 1m, na sombra. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","356",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","T.E.C. Meneguzzo/2017",NA,NA,NA,"H. Q. Boudet Fernandes","1985","12","10","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha","-40.617778","-19.931111","40W37'4","19S55'52",NA,NA,"MBML000356","MBML000356","1705","Epífita sobre toco em decomposição, a 30cm do solo, flores verdes, mancha amarela forte na coluna, ciófila, capoeirão ripário.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","371",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","T.E.C. Meneguzzo/2017",NA,NA,NA,"A. Hoffmann","1985","11","11","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia","-40.510556","-19.823611","40W30'38","19S49'25",NA,NA,"MBML000371","MBML000371",NA,"Encontrada sobre tronco seco, na sombra, inflorescência e botões florais verdes, escarpo floral crescendo na lateral do bulbo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","37752",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R. Br.",NA,NA,NA,NA,"C. N. de Fraga; R.Goldenberg, P.H.Labiak & M.M.Saavedra","2008","07","20","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Rio Manso. Floresta Ombrófila Densa Montana.","-41.120556","-20.524444","41W7'14","20S31'28","1480","1480","MBML037752","MBML037752","2154","Epífita , tépalas amarelas, base do labelo vermelho, ápice amarelado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","38597",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"C. N. de Fraga; R.Goldenberg & R.C.Forzza","2009","01","20","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Brejo próximo da sede do Parque. Floresta Ombrófila Densa Altomontana.","-41.083611","-20.516111","41W5'1","20S30'58",NA,NA,"MBML038597","MBML038597","2354","Erva epífita. Flores amarelas, labelo de base branca e ápice amarelo, coluna de base vermelha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","40224",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","T.E.C. Meneguzzo/2017",NA,NA,NA,"A. P. Fontana; R.C. da Mota & E.P. de Assis","2006","11","22","Brasil","Bahia","Itapebi","Lombardia, Fazenda Lombardia. Tensão ecológica, mata de encosta.","-39.538306","-15.858056","39W32'17,9","15S51'29","290","290","MBML040224","MBML040224","2534","Epífita. Flores brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","4314",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","T.E.C. Meneguzzo/2017",NA,NA,NA,"H. Q. Boudet Fernandes","1987","11","23","Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão, Orquidário","-40.6","-19.936111","40W36'0","19S56'10",NA,NA,"MBML004314",NA,"2252","Álcool",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","35945",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","T.E.C. Meneguzzo/2017",NA,NA,NA,"L. Kollmann; A.P. Fontana, C. Fraga & M. Simonelli","2008","01","24","Brasil","Espírito Santo","Divino de São Lourenço","Patrimônio da Penha, Parque Nacional do Caparão, Facão de Pedra","-41.791111","-20.618611","41W47'28","20S37'7",NA,NA,"MBML035945","MBML035945","10473","Epífita na sombra, sépalas e pétalas amareladas, labelo esbranquiçado com calo amarelo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","44801",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R. Br.",NA,NA,NA,NA,"A. D. Mattedi; et al","2010","02","04","Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe","-41.085114","-20.401847","41W5'6,41","20S24'6,65",NA,NA,"MBML044801","MBML044801","220","Epífita, flores verdes com detalhe laranja, inflorescência voltada para baixo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","44802",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R. Br.",NA,NA,NA,NA,"A. D. Mattedi; et al","2009","04","30","Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe","-41.094167","-20.411111","41W5'39","20S24'40",NA,NA,"MBML044802","MBML044802","58","Epífita, agarrada no tronco de Euterpe, frutos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","49658",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"F.A.R. Matos; S. Misturaneto, M. P. Carrafa","2008","02","23","Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe, Hotel Eco da Floresta","-41.090417","-20.376833","41W5'25,5","20S22'36,6",NA,NA,"MBML049658","MBML049658","157","Flores verde com detalhes alaranjado, labelo verde com detalhe amarelo, forófito 1.5 m de alt., interior da mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","51462",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","T.E.C. Meneguzzo/2017",NA,NA,NA,"E. Lagasa","1972","12","26","Brasil","Espírito Santo","Santa Teresa","Museu","-40.6","-19.936111","40W36'0","19S56'10",NA,NA,"MBML051462",NA,"89","VIDE ÁLCOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","49939",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Chiron","2012","03","25","Brasil","Espírito Santo","Domingos Martins","Eco da floresta, Pedra Azul","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"MBML049939","MBML049939","12060",NA,NA,NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA
"448","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","38419",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","T.E.C. Meneguzzo/2017",NA,NA,NA,"D.R. Couto","2005","02","09","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318",NA,NA,"695","695","MBML038419","MBML038419","241","Holoepífita característica. Flores amarelas bem clara, com uma pequena lista amarela perto do estigma. Próximo a trilha do topo.",NA,NA,NA,NA,NA,NA,"29430","auto",NA,NA,NA,NA,NA,NA
"449","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","38468",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","L. Kollmann - 15/5/05","2005","05","15","D.R. Couto","2004","05","16","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318",NA,NA,"690","690","MBML038468","MBML038468","127","Holoepífita facultativa. Flores verdes com lóbulo central com duas listas laranjas. Fragmento do Toti.",NA,NA,NA,NA,NA,NA,"29430","auto",NA,NA,NA,NA,NA,NA
"450","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","38788",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","L. Kollmann - 15/5/05","2005","05","15","D.R. Couto","2004","02","15","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318",NA,NA,"670","670","MBML038788","MBML038788","29","Holoepífita facultativa. Flores verdes com lóbulo central com duas listas laranjas. Fragmento do Toti.",NA,NA,NA,NA,NA,NA,"29430","auto",NA,NA,NA,NA,NA,NA
"451","2021-03-04 11:06:02-03","UFRB","HURB","7635","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","D.N.Carvalho","2015","05",NA,"Aona, L.Y.S.; Fonseca, W.O.; Costa, I.R.; Lucas, E.","2013","11","25","Brasil","Bahia","Wenceslau Guimarães","Estação Ecológica; Trilha atras da sede em direção a cachoeira","-39.719167","-13.598889","39º43'09W","13º35'56S",NA,NA,"HURB000007635",NA,"3418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2021-03-04 11:06:02-03","UFRB","HURB","25411","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Silva, L.V.P.; Martins, M.L.L.","2019","11","06","Brasil","Bahia","Valença","Guaibim;","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"HURB000025411","HURB000025411","23","Epífita",NA,NA,NA,NA,NA,NA,"43634","auto",NA,NA,NA,NA,NA,NA
"453","2020-10-20 15:00:15-03","FUVATES","HVAT","1113","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch & Rchb.f.","E. Freitas","2012","08","01","E. Freitas","2003","01","29","Brasil","Rio Grande do Sul","Boqueirão do Leão",NA,"-52.429444","-29.303889","-52º25'46''W","-29º18'14''S",NA,NA,"HVAT00001113",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2020-10-20 15:00:15-03","FUVATES","HVAT","587","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch & Rchb.f.","E. Freitas","2001","02","16","E. Freitas","2001","02","09","Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167","-52º17'43''W","-29º2'39''S",NA,NA,"HVAT00000587",NA,"s.n.","Coletada proximo da ponte, beira da estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
