"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"157","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","09583","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"M. Silveira",NA,NA,NA,"Brasil","Paraná","Londrina","parque estadual mata do godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","América do Sul",NA,"Árvore 8 m, cálice pubescente verde, corola creme;","63728","auto","Magnoliopsida",NA,NA,NA,NA,NA
"158","2018-09-12 14:48:36-03","UNIOESTE","UNOP","2183","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Cordeiro, J.","2013","11","21","Silva, J.M.; Bonaldi, R.A.; Roher, D.A.; Bonaldi, R.A.; Roher, D.A.","2013","10","15","Brasil","Paraná","Paranaguá","Parque Estadual do Palmito","-48.553889","-25.589167","-48.553889","-25.589167","17","17",NA,NA,"8461",NA,NA,NA,NA,"Árvore 8m. Flor creme, anteras amarelas. Floresta Ombrófila Densa das Terras Baixas.",NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-08-31 08:55:04-03","INPA","INPA","88037","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Fritsch, PW","2010","04",NA,"Hatschbach, GG","1962","10","18","Brasil","Paraná","Mal. Candido Rondon","Rod. Rondon-Toledo.",NA,NA,NA,NA,NA,NA,"INPA0088037","INPA0088037 INPA0088037_e INPA0088037_e1","9317","Dicotyledon Asterids","Ericales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","15858",NA,"Plantae","Styracaceae","Styrax","cf. acuminatus","Styrax cf. acuminatus","Pohl","M. Sobral/2003",NA,NA,NA,"L. Kollmann; et al","2002","02","06","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML015858",NA,"5518",NA,NA,NA,NA,"Arvoreto 6m. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-07 11:45:08-03","FUVATES","HVAT","1491","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","A. Assunção","1986","10","18","A. Assunção","1986","10","18","Brasil","Rio Grande do Sul","Parobé","Santa Cristina do Pinhal.","-50.834722","-29.628611","-50º50'5''W","-29º37'43''S",NA,NA,"HVAT00001491",NA,"s.n.",NA,NA,NA,NA,"Doação do herbário ICN, registro ICN 179917.",NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-06-10 10:11:42-03","FZB-BH","BHZB","7585","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus",NA,NA,NA,NA,NA,"Rezende, S.G.","2008","11","06","Brasil","MG","Ouro Preto","Próximo à Mina de Fábrica","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"3060",NA,NA,NA,NA,"Em estágio avançado","44599","auto",NA,NA,NA,NA,NA,NA
"163","2020-09-12 05:00:02-03","US","US","1544350","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"J. Novães","1918","5",NA,"Brazil","São Paulo",NA,"Campinas.",NA,NA,NA,NA,NA,NA,"US03134510","US03134510_01","2050",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"164","2020-09-12 05:00:02-03","US","US","1110447","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Glaziou, --",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"US03134514","US03134514_01","7768",NA,"Ebenales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"165","2020-09-12 05:00:02-03","US","US","2222040","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"-- Reitz & Klein, --","1954","9","23","Brazil","Santa Catarina",NA,"Cunhas, Itajaí.",NA,NA,NA,NA,"20",NA,"US03134509","US03134509_01","2093",NA,"Ebenales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"166","2020-09-12 05:00:02-03","US","US","2221995","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"R. M. Klein","1955","10","14","Brazil","Santa Catarina",NA,"Morro da Ressacada, Itajaí.",NA,NA,NA,NA,"150",NA,"US03134506","US03134506_01","1683",NA,"Ebenales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"167","2020-09-12 05:00:02-03","US","US","1483403","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"G. Jönsson","1914","7","28","Brazil","Paraná",NA,"Serra do Mar, Volta Grande.",NA,NA,NA,NA,"400",NA,"US03134511","US03134511_01","731a",NA,"Ebenales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"168","2020-09-12 05:00:02-03","US","US","1483400","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"P. K. Dusén","1910","9","12","Brazil","Paraná",NA,"Porto de Cima.",NA,NA,NA,NA,NA,NA,"US03134512","US03134512_01","10259",NA,"Ebenales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"169","2020-09-12 05:00:02-03","US","US","2563629","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"G. Hatschbach","1965","9","17","Brazil","Paraná",NA,"Mun. Antonina, Rio Cotia.",NA,NA,NA,NA,"350",NA,"US03134507","US03134507_01","12808",NA,"Ebenales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"170","2020-09-12 05:00:02-03","US","US","2221938","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"R. M. Klein","1955","1","7","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajaí.",NA,NA,NA,NA,"350",NA,"US03134508","US03134508_01","1019",NA,"Ebenales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"171","2020-09-12 05:00:02-03","US","US","33127","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"-- Burchell",NA,NA,NA,"Brazil",NA,NA,"Brasiliæ Tropicæ.",NA,NA,NA,NA,NA,NA,"US03134515","US03134515_01","3045",NA,"Ebenales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"172","2020-09-12 05:00:02-03","US","US","593464","PreservedSpecimen","Plantae","Styracaceae","Styrax","alutaceus","Styrax alutaceus","Seub. in Mart.",NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,"Austro-Orientali.",NA,NA,NA,NA,NA,NA,"US00112536","US00112536_01","206",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1","Isotype"
"173","2019-12-09 17:31:00-03","UFPR","EFC","2771","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Tramujas, A.P.",NA,NA,NA,"Tramujas, A.P.","1991","11","24","Brasil","Paraná","Piraquara","Mananciais da Serra","-48.9805","-25.4951","-48.9805","-25.4951","1000","1000","EFC002771",NA,"557",NA,NA,NA,NA,"Árvore 7m, beira de estrada, contato entre pinhal e atlântica, 1000m s.n.m. Flores creme. __COMMOM_NAME__: Carne-de-vaca",NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-12-09 17:31:00-03","UFPR","EFC","16103","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Souza, I.","2017","12","05","Souza, I.","2017","11","24","Brasil","Paraná","Piraquara","Condomínio Recreio da Serra","-49.0611","-25.4802","-49.0611","-25.4802","923","923","EFC016103",NA,"186",NA,NA,NA,NA,"Árvore 12m, frutos imaturos.Floresta Ombrófila Mista",NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-13 11:32:22-03","USP","SPF","206440","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Nadruz, MA","2010","03","30","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos","-43.006667","-22.465833","-43.006667","-22.465833","1172","1172","SPF00206440",NA,"2336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-13 11:32:22-03","USP","SPF","83469","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Anônimo",NA,NA,NA,"Schwebel, E","1917","12",NA,"Brasil","São Paulo",NA,"Alto da Serra",NA,NA,NA,NA,NA,NA,"SPF00083469",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-13 11:32:22-03","USP","SPF","125008","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Marcato, AC","1997",NA,NA,"Rezende, M","1997","10","02","Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"SPF00125008",NA,"s.n.",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"178","2019-11-13 11:32:22-03","USP","SPF",NA,"PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Capistrano, TR","2011","04",NA,"Lima, HC",NA,NA,NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"1200","1200",NA,NA,"629",NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA
"179","2019-11-13 11:32:22-03","USP","SPF","204806","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Capistrano, TR","2011","04",NA,"Lima, HC",NA,NA,NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"1200","1200","SPF00204806",NA,"629",NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA
"180","2019-11-13 11:32:22-03","USP","SPF","204271","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Capistrano, TR","2011","04",NA,"Duarte, AP","1959","09","02","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"SPF00204271",NA,"5005",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"181","2019-11-13 11:32:22-03","USP","SPF","186700","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Sobral, M","2008","04",NA,"Gasper, AL","2007","12","11","Brasil","Santa Catarina","Monte Castelo","lat. 568660 S Long 7033074 O","-50.2310981750488","-26.4622001647949",NA,NA,"1287","1287","SPF00186700",NA,"1113",NA,NA,NA,NA,NA,"43489","auto",NA,NA,NA,NA,NA,NA
"182","2019-11-13 11:32:22-03","USP","SPF","107483","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Capistrano, TR","2012","05",NA,"Souza, VC","1995","10","09","Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"SPF00107483",NA,"9311",NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"183","2021-03-25 13:53:46-03","UNIVILLE","JOI","17563","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Cordeiro, J.","2013","11","21","Silva, J. M.; Bonaldi, R. A.; Roher, D. A.","2013","10","15","Brasil","Paraná","Paranaguá","Parque Estadual do Palmito.","-48.553889","-25.589167","48º33'14''W","25º35'21''S","17","17","JOI017563",NA,"8461",NA,NA,NA,NA,"Flor creme, anteras amarelas. Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-25 13:53:46-03","UNIVILLE","JOI","17935","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Vieira, F.C.S.","2019","01","17","Vieira, F.C.S.","2018","12","18","Brasil","Santa Catarina","Timbó Grande","Fazenda Timbó Grande.",NA,"-26.602778",NA,"26º36'10''S","1000","1000","JOI017935",NA,"2349",NA,NA,NA,NA,"Fruto imaturo Habitat: Floresta Ombrófila Mista Habito: Arvoreta",NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-10-07 09:13:03-03","UEFS","HUEFS","228142","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Asprino, R.","2014","11","12","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada. Acesso pela Faz. Boa Vista, trilha principal até o mirante.","-39.535556","-14.773889","39W32'8''","14S46'26''","858","858","HUEFS0228142","HUEFS0228142","102","Angiospermae","Ericales",NA,NA,"Floresta Ombrófila Densa Montana.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"186","2019-10-07 09:13:03-03","UEFS","HUEFS","74124","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Francisco, E.M.","1998","11","27","Brasil","Paraná","Tibagi","Área da Fazenda Batavo","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"HUEFS0074124","HUEFS0074124","FUEL23982","Angiospermae","Ericales",NA,NA,NA,"56988","auto","Asteranae",NA,NA,NA,NA,NA
"187","2019-10-07 09:13:03-03","UEFS","HUEFS","174943","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Duarte, A.P.","1959","09","02","Brasil","Rio de Janeiro","Rio de Janeiro","Estrada do Redentor.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"HUEFS0174943","HUEFS0174943","5005","Angiospermae","Ericales",NA,NA,NA,"57442","auto","Asteranae",NA,NA,NA,NA,NA
"188","2019-09-04 19:17:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus",NA,NA,NA,NA,NA,"J. B. E. Pohl",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]"
"189","2019-09-04 18:47:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus alutacens","(Seub.) Perkins",NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,"alutacens",NA,NA,"Type [status unknown]"
"190","2019-01-25 15:37:23-02","IAC","IAC","21265","S","Plantae","Styracaceae","Styrax","acuminatum","Styrax acuminatum","Pohl","C. Aranha","1970","01","12","s/col.","1970","01","12","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075","-22.9028","-43.2075","-22.9028",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-01-25 15:47:18-02","IAC","IAC","27102","S","Plantae","Styracaceae","Styrax","acuminatum","Styrax acuminatum","Pohl","L.C. Bernacci","2002","04","18","s/col.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,"doada por José de Campos Novaes",NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-01-25 15:47:18-02","IAC","IAC","7728","S","Plantae","Styracaceae","Styrax","acuminatum","Styrax acuminatum","Pohl","F.C. Hoehne",NA,NA,NA,"M. Koscinski",NA,NA,NA,"Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,"B.P. 402, nome popular: jacutinga, jaguatinga, carne de vaca, estoraque do campo, estoraque do mato, estoraque lisa, por",NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-01-25 15:47:18-02","IAC","IAC","22182","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","T.R. Capistrano","2011","03","25","H.F. Leitão Filho","1970","10","25","Brasil","São Paulo","Piedade","na saída da cidade rumo à Tapiraí","-47.4278","-23.7119","-47.4278","-23.7119",NA,NA,NA,NA,"1075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-01-25 15:47:18-02","IAC","IAC","22315","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","T.R. Capistrano","2011","03","15","C. Aranha",NA,NA,NA,"Brasil","São Paulo","Mogi Guaçu",NA,"-46.9422","-22.3722","-46.9422","-22.3722",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-01-25 15:47:18-02","IAC","IAC","35656","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","T.R. Capistrano","2011","03","23","N.M. Ivanauskas","1995","08","23","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.866667","-24.6","-47.866667","-24.600000",NA,NA,NA,NA,"290",NA,NA,NA,NA,"coordenada do material: 24°36#?#S, 47°52#?#W",NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-01-25 15:47:18-02","IAC","IAC","35657","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","N.M. Ivanauskas","1995","11","24","N.M. Ivanauskas","1995","11","24","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.866667","-24.6","-47.866667","-24.600000",NA,NA,NA,NA,"593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-01-25 15:47:18-02","IAC","IAC","37245","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","T.R. Capistrano","2011","03","23","R.B. Torres et al.","1998","09","23","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.8825","-24.608333","-47.882500","-24.608333",NA,NA,NA,NA,"636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-01-25 15:47:18-02","IAC","IAC","38682","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","R.B. Torres","2002","12","15","R.B. Torres; C.S. Figueiredo; G.F. Árbocz & A. Butta","1999","10","15","Brasil","Minas Gerais","Camanducaia","Mata do Altair","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,NA,NA,"918",NA,NA,NA,NA,"coordenadas do material: 22°42#?#S, 45°56#?#W, 5730 pés de altitude",NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-07-23 12:23:39-03","CEPLAC","CEPEC","141690","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus",NA,"Sem Informação",NA,NA,NA,"Asprino, R.","2014","11","12","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada. Acesso pela Faz. Boa Vista, trilha principal até o mirante.","-39.535556","-14.773889","39W32'8","14S46'26","858","858",NA,NA,"102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-07-23 12:23:39-03","CEPLAC","CEPEC","132091","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus",NA,"T. R. Capistrano",NA,NA,NA,"A. P. Duarte","1970","10","02","Brasil","Rio de Janeiro","rio de janeiro","Estrada do Redentor.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"5005",NA,NA,NA,NA,NA,"57442","auto",NA,"06/04/2011",NA,NA,NA,NA
"201","2020-07-23 12:23:39-03","CEPLAC","CEPEC","1509","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus",NA,"R. Asprino",NA,NA,NA,"C. M. Magalhães","1964","08","25","Brasil","Bahia","UBATÃ","À margem da Rodovia.","-39.5228004455566","-14.2138996124268",NA,NA,NA,NA,NA,NA,"222",NA,NA,NA,NA,NA,"37956","auto",NA,"30/12/2013",NA,NA,NA,NA
"202","2020-11-04 17:30:57-03","UEM","HUEM","1721","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Silva; Soares-Silva, LH","1989","10",NA,"Soares-Silva, LH; Chagas; Silva, F","1989","09","08","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"HUEM000013288","HUEM000013288","249",NA,NA,NA,NA,"Árvore com cerca de 13 m. de altura; botão floral verde acinzentado","63728","auto",NA,NA,NA,NA,NA,NA
"203","2020-11-04 17:30:57-03","UEM","HUEM","1736","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Silva; Soares-Silva, LH","1989",NA,NA,"Soares-Silva, LH","1989","09","15","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"HUEM000013290","HUEM000013290","257",NA,NA,NA,NA,"Árvore com 10 m. de altura; botões florais e flores brancas; odoríferas; frequente","63728","auto",NA,NA,NA,NA,NA,NA
"204","2020-11-12 16:59:12-03","UEL","FUEL","42069","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Kuhlmann, M","1947","11","14","Brasil","São Paulo","Pinhal","Fazenda Santa Tereza-Três Fazendas",NA,NA,NA,NA,NA,NA,"FUEL019384",NA,"154","Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-11-12 16:59:12-03","UEL","FUEL","23878","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Viani, RAG","1999",NA,NA,"Ferreira, JA; et al.","1998","10","24","Brasil","Paraná","Curiúva","Chácara Carolina","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,NA,NA,"s.n.","Tracheophyta","Ericales",NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA,NA
"206","2020-11-12 16:59:12-03","UEL","FUEL","21172","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Vieira, AOS","1999","03","11","Souza, LRM; Francisco, EM; Pavão, OC","1996","12","05","Brasil","Paraná","Imbituva","Arredores de Imbituva","-50.6044006347656","-25.2299995422363",NA,NA,NA,NA,NA,NA,"43","Tracheophyta","Ericales",NA,NA,NA,"24222","auto",NA,NA,NA,NA,NA,NA
"207","2020-11-12 16:59:12-03","UEL","FUEL","21161","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Vieira, AOS","1999","03","11","Souza, LRM; Francisco, EM; Pavão, OC","1996","12","04","Brasil","Paraná","Irati","Saída de Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"16","Tracheophyta","Ericales",NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"208","2020-11-12 16:59:12-03","UEL","FUEL","9089","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Soares-Silva, LH","1989",NA,NA,"Soares-Silva, LH; Francisco das Chagas e Silva","1989","09","08","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"249","Tracheophyta","Ericales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"209","2020-11-12 16:59:12-03","UEL","FUEL","8852","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Soares-Silva, LH","1989",NA,NA,"Soares-Silva, LH","1989","09","15","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"257","Tracheophyta","Ericales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"210","2020-11-12 16:59:12-03","UEL","FUEL","27287","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Silveira, M","1991","07","28","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL019518",NA,"374","Tracheophyta","Ericales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"211","2020-11-12 16:59:12-03","UEL","FUEL","8998","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Soares-Silva, LH","1989",NA,NA,"Soares, LH; Francisco das Chagas e Silva","1988","10","26","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy, Parc IX","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL019519",NA,"126","Tracheophyta","Ericales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"212","2020-11-12 16:59:12-03","UEL","FUEL","20184","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Shigueo, J; et al.","1993","10","06","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"s.n.","Tracheophyta","Ericales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"213","2020-11-12 16:59:12-03","UEL","FUEL","8847","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Soares-Silva, LH","1989",NA,NA,"Soares-Silva, LH","1989","09","04","Brasil","Paraná","Londrina","Pq. Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"241","Tracheophyta","Ericales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"214","2020-11-12 16:59:12-03","UEL","FUEL","23982","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Paiva, MRC","1999","05",NA,"Francisco, EM; et al.","1998","11","27","Brasil","Paraná","Tibagi","Área da Fazenda Batavo","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.","Tracheophyta","Ericales",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
