"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","county","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"1561","2020-11-04 17:30:53-03","UEM","HUEM","3995","Extra","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Romagnolo, MB","197","1996","11","19",NA,"Brasil","Mato Grosso do Sul","Rio Paraná, margem direita, área 1","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"arbórea; fruto maturo de coloração verde.",NA,"Taquarussu",NA,NA,"(Mart.) Radlk.","Romagnolo, MB",NA,NA,NA,NA,"63482","auto","1996","11",NA,NA,NA,NA,NA,NA,NA
"1562","2019-07-03 20:06:45-03","UEM","HUEM","3937","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Ma.C.Souza-Stevaux","257","1992","11","07",NA,"Brasil","Paraná","rio Paraná, mata do Araldo","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"Arbóreo cerca de 6,0m. Flores coloração esverdeada. Rara. Solo seco.",NA,"Porto Rico",NA,NA,"(Mart.) Radlk.","J.Y. Tamashiro",NA,NA,NA,NA,"18063","auto","1993","07",NA,NA,NA,NA,NA,NA,NA
"1563","2019-07-03 20:06:45-03","UEM","HUEM","3276","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","M.E. Previdello","39","1993","11","19",NA,"Brasil","Paraná","rio Paraná, mata do Araldo","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"Arbórea. Fruto imaturo de coloração verde. Frequente. Solo seco sujeito a alagamento.",NA,"Porto Rico",NA,NA,"(Mart.) Radlk.","Ma.C.Souza-Stevaux",NA,NA,NA,NA,"18063","auto","1995","05",NA,NA,NA,NA,NA,NA,NA
"1564","2020-11-05 13:54:00-03","UNIRIO","HUNI","2564","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","F.P.R. Jesus","364","2013","08","22",NA,"Brasil","Goiás","Margem do Igarapé.","-46.880298614502","-13.7419004440308",NA,NA,NA,NA,"Material doado pelo HEPH. Árvore, 7 m de altura, fruto verde. Habitat: Campo rupestre, mata seca Habito: Árvore","HUNI00002564","Nova Roma",NA,NA,"(Mart.) Radlk.","M.S. Oliveira",NA,NA,NA,NA,"46333","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1565","2020-09-18 09:32:40-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Siparunaceae","Pouteria","torta","Pouteria torta","Rodrigues, W; 518","6723",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laurales","(Mart. & Eichler ex Miq.) Aubrév. & Pellegr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1566","2020-09-18 09:32:40-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Siparunaceae","Pouteria","torta","Pouteria torta glabra","Almeida, M de","14",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laurales","(Mart. ex Miq.) Ducke",NA,NA,"glabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567","2016-12-19 13:51:34-02","PERD","PERD","634","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Cordeiro, AM; Felipe, G","s.n.","2004","09","13",NA,"Brasil","MG","Parque Estadual do Rio Doce, Área de camping.","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore com ca. 6m de alt., com flores maturas e imaturas.",NA,"Marliéria",NA,NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1568","2016-12-19 13:51:34-02","PERD","PERD","241","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Drumond, JG","s.n.","1996","08","26",NA,"Brasil","MG","Parque Estadual do Rio Doce, Área de camping.","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"Marliéria",NA,NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1569","2020-11-12 16:59:12-03","UEL","FUEL","53190","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Popovkin, AV; Mendes, JC","1306","2012","12","05",NA,"Brasil","Bahia","Algodão","-37.966667","-12.166667","-37.966667","-12.166667",NA,NA,NA,NA,"Esplanada","Tracheophyta","Ericales","(Mart.) Radlk.","Popovkin, AV",NA,NA,NA,NA,NA,NA,"2012","12",NA,NA,NA,NA,NA,NA,NA
"1570","2020-11-12 16:59:12-03","UEL","FUEL","23124","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Marcondes-Ferreira, W; et al.","409","1991","09","16",NA,"Brasil","São Paulo","Estação Ecológica de Jataí",NA,NA,NA,NA,NA,NA,NA,NA,"Luiz Antônio","Tracheophyta","Ericales","(Mart.) Radlk.","Faria, AD",NA,NA,NA,NA,NA,NA,"2015","01",NA,NA,NA,NA,NA,NA,NA
"1571","2020-11-12 16:59:12-03","UEL","FUEL","54709","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Caxambu, MG; et al.","3211","2010","08","02",NA,"Brasil","Tocantins","Parque Estadual Jalapão, Serra do Espírito Santo. PEJ","-46.597778","-10.596444","-46.597778","-10.596444",NA,NA,NA,NA,"Mateiros","Tracheophyta","Ericales","(Mart.) Radlk.","Caxambu, MG",NA,NA,"767","767",NA,NA,"2010","09","04",NA,NA,NA,NA,NA,NA
"1572","2020-11-12 16:59:12-03","UEL","FUEL","16318","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Leitão Filho, HF; Rodrigues, R","s.n.","1991","07","03",NA,"Brasil","São Paulo","Estação Experimental do Instituto Florestal","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,"Itirapina","Tracheophyta","Ericales","(Mart.) Radlk.","Faria, AD",NA,NA,NA,NA,"22843","auto","2015","02",NA,NA,NA,NA,NA,NA,NA
"1573","2020-11-12 16:59:12-03","UEL","FUEL","53618","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Faria, AD; Ribeiro, JELS","2008/02","2008","01","19",NA,"Brasil","São Paulo","Trevo para São Pedro (SP)","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,"Itirapina","Tracheophyta","Ericales","(Mart.) Radlk.","Faria, AD",NA,NA,NA,NA,"22843","auto","2008","01",NA,NA,NA,NA,NA,NA,NA
"1574","2020-11-12 16:59:12-03","UEL","FUEL","16317","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Leitão Filho, HF; Martins, FR; Yamamoto, K","s.n.","1981","05","12",NA,"Brasil","São Paulo","Estrada de S. Simão - Luiz Antonio","-47.5499992370605","-21.4699993133545",NA,NA,NA,NA,NA,NA,"São Simão","Tracheophyta","Ericales","(Mart.) Radlk.","Faria, AD",NA,NA,NA,NA,"27881","auto","2015","02",NA,NA,NA,NA,NA,NA,NA
"1575","2019-11-01 15:10:52-03","UnB","UB","143466","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta glabra","Mendonça, RC; et al.","6029","2005","09","02","Southern America","Brasil","Goiás","APA Pouso Alto. Estrada para Agropecuária Sarkis. 4,5km após a Ponte do Rubão, na direção Minaçu/Colinas","-48.294444","-13.787778","-48.294444","-13.787778",NA,NA,"Exsudado leitoso branco; tronco com casca fissurada; folhas cartáceas.; Árvore 5m. Flor com cálice verde, corola verde. Fruto carnoso imaturo cor verde com muito látex.; Mata seca semidecídua. Solo areno/argiloso. Relevo inclinado.",NA,"Colinas do Sul","Dicotyledoneae",NA,"T.D. Penn.","Pereira, BAS",NA,"glabra","425","425",NA,NA,"2005","09",NA,NA,NA,NA,NA,NA,NA
"1576","2019-11-01 15:10:52-03","UnB","UB","89666","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Pinto, JRR","307","2003","09","07","Southern America","Brasil","Goiás","Pirenópolis, Fazenda Cabana dos Pirineus","-48.763333","-15.8125","-48.763333","-15.8125",NA,NA,NA,NA,"Pirenópolis","Dicotyledoneae",NA,"Radlk.","Pinto, JRR; Lenza, E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577","2021-01-04 10:58:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Silva, RM","IFN-6181251.2","2017","10","04","Southern America","Brasil","Maranhão",NA,"-44.640008","-6.3","-44.640008","-6.3",NA,NA,"Conglomerado MA-618. Subunidade 1. Subparcela 2. Indivíduo 5. F6; Árvore com 13,7m de altura e 28,7cm de DAP. Base reta. Casca marrom, grossa e fendida, internamente marrom; Área de floresta, solo argiloso",NA,"Grajaú","Dicotyledoneae",NA,"(Mart.) Radlk.","Pessoa, C",NA,NA,NA,NA,NA,NA,"2020","05","20",NA,NA,NA,NA,NA,NA
"1578","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Viana, G","IFN-6011862.7","2017","11","27","Southern America","Brasil","Piauí",NA,"-45.54","-10.755519","-45.54","-10.755519",NA,NA,"Conglomerado PI-601. Subunidade 2. Subparcela 7. Indivíduo 12. F6; Arbusto com 4m de altura e DAP de 16,8cm. Base reta. Látex branco e viscoso. Casca cinza, grossa e rugosa, internamente verde; Cerrado, solo arenoso","UB0126646","São Gonçalo do Gurguéia","Dicotyledoneae",NA,"Radlk.","Oliveira, CT; Alves-Araújo, A","UB0126646",NA,NA,NA,NA,NA,"2018","12","20",NA,NA,NA,NA,NA,NA
"1579","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Nascimento, EA","6","1981","08","03","Southern America","Brasil","Distrito Federal","Campus da Universidade de Brasília, Centro Olímpico","-47.866667","-15.766667","-47.866667","-15.766667",NA,NA,"Árvore 5m. Folhas pilosas, com látex; Cerrado perturbado",NA,"Brasília","Dicotyledoneae",NA,"Radlk.","Pennington, TD",NA,NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA
"1580","2019-11-01 15:10:52-03","UnB","UB","166909","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Castro, AAJF","19681","1985","09",NA,"Southern America","Brasil","São Paulo","Parque Estadual de Vaçununga, gleba Pé de Gigante, Rod. Anhangruera km 255 - 7.","-47.6","-21.633333","-47.6","-21.633333",NA,NA,"Árvore 10m, flores de cor creme-esverdeada.; Cerrado.",NA,"Santa Rita do Passa Quatro","Dicotyledoneae",NA,"Radlk.",NA,NA,NA,"690","710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581","2019-11-01 15:10:51-03","UnB","UB","110218","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Cezare, CHG; Souza-Silva, S; Raimundo, R","46","2007","09","25","Southern America","Brasil","Goiás","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-48.0184","-16.6407","-48.0184","-16.6407",NA,NA,"presença de látex de cor branca; Árvore 8m. Flor ausente, botão floral verde cl; Mata Ciliar (degradada), margem esquerda do rio Co. Topologia: plano.",NA,"Luziânia","Dicotyledoneae",NA,"Radlk.","Proença, CEB",NA,NA,"749","749",NA,NA,"2012","02",NA,NA,NA,NA,NA,NA,NA
"1582","2019-11-01 15:10:51-03","UnB","UB","111972","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Massarotto, NP; Diniz Neto, J; Rosa, JS; Françoso, RD; Brandão, RA","106","2008","11","10","Southern America","Brasil","Goiás",NA,"-47.470833","-13.581944","-47.470833","-13.581944",NA,NA,"planta medicinal; arborea; cerrado sensu stricto.",NA,"Cavalcante","Dicotyledoneae",NA,"Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583","2019-11-01 15:10:52-03","UnB","UB","15081","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Passos, FB; Correia, CAS","6","2004","07","03","Southern America","Brasil","Distrito Federal","Parque das Sucupiras. Setor Sudoeste","-47.916667","-15.766667","-47.916667","-15.766667",NA,NA,"Casca corticosa fissurada longitudinalmente. Látex branco. Ramos e folhas cobertos por pilosidade ferrugínea. Folhas agrupadas na extremidade dos ramos. Cálice esverdeado coberto com pêlos ferrugíneos.; Árvore 5,4m. Flor esverdeada; Cerrado s.s, alt",NA,"Brasília","Dicotyledoneae",NA,"Radlk.","Correia, CAS",NA,NA,"1600","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584","2019-11-01 15:10:52-03","UnB","UB","166905","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Ratter, JA; Bridgewater, S; Santos, JB","8017","1998","07","23","Southern America","Brasil","Bahia","5km from Coribe on the road to Cocos.","-44.45","-13.866667","-44.45","-13.866667",NA,NA,"Small tree, 3m tall, 6cm dbh, with grey bark scaling in vertical strips. Calys marzipan green; corolla pale lemon-yellow.; Low cerrado sensu stricto with taller trees to 5-6m.",NA,"Coribe","Dicotyledoneae",NA,"Radlk.",NA,NA,NA,"690","690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1585","2019-11-01 15:10:52-03","UnB","UB","166906","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Eiten, G; Eiten, LT","3268","1961","07","11","Southern America","Brasil","São Paulo","At intersection of Brotas - Itirapina road with turnoff road to Campo Alegre.","-47.933333","-22.283333","-47.933333","-22.283333",NA,NA,"Tree 6m. tall, trunk 18cm dbh. Milky sap flows from outer 1cm of trunk wood when cut. Leaves & twings also tube light green, filaments light green, anthers light beige. Flowers were full of pollinating bees.; Cerrado vegetation with low trees & low t",NA,"Brotas","Dicotyledoneae",NA,"Radlk.","Smith, LB; Smith, SF",NA,NA,"750","750",NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA
"1586","2019-11-01 15:10:52-03","UnB","UB","166910","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Gottsberger, IS","16071970254","1970","07","16","Southern America","Brasil","São Paulo","18km north of Botucatu, (14km east of São Manuel). Along São Manuel - Piracicaba highway. Near ex - RR station 13 de maio.","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"Tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,"Botucatu","Dicotyledoneae",NA,"Radlk.","Gottsberger, IS",NA,NA,"550","550",NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA
"1587","2019-11-01 15:10:52-03","UnB","UB","166911","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Gottsberger, IS","240","1970","07","02","Southern America","Brasil","São Paulo","18km north of Botucatu, (14km east of São Manuel). Along São Manuel - Piracicaba highway. Near ex - RR station 13 de maio.","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"Tree, 4m tall, 50cm circumf.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,"Botucatu","Dicotyledoneae",NA,"Radlk.","Gottsberger, IS",NA,NA,"550","550",NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA
"1588","2019-11-01 15:10:52-03","UnB","UB","166912","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Gottsberger, IS","2226","1972","10","19","Southern America","Brasil","São Paulo","18km north of Botucatu, (14km east of São Manuel). Along São Manuel - Piracicaba highway. Near ex - RR station 13 de maio.","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"Tree, 6m tall.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,"Botucatu","Dicotyledoneae",NA,"Radlk.","Gottsberger, IS",NA,NA,"550","550",NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA
"1589","2019-11-01 15:10:52-03","UnB","UB","166914","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Ratter, JA; Fonseca, SF; Fonseca Filho, J","3240","1976","06","30","Southern America","Brasil","Minas Gerais","N Pandeiros e 30km W of Januária.",NA,NA,NA,NA,NA,NA,"Small tree, 4.5m tall, 10cm diam. Faller trees of this species seach 8m or more.; In dense cerrado.",NA,NA,"Dicotyledoneae",NA,"Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1590","2019-11-01 15:10:52-03","UnB","UB","166915","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Mendonça, RC; Lopes, EC; Viollati, LG; Cardoso, E","1549","1989","10","17","Southern America","Brasil","Bahia","Fazenda do Sr. Edgard, próximo ao rio das Éguas.","-45.583333","-13.5","-45.583333","-13.5",NA,NA,"Arvoreta com 2,5m de altura, frutos imaturos de cor marrom escuro.; Solo arenoso, cerrado.",NA,"Correntina","Dicotyledoneae",NA,"Radlk.","Oliveira, NR",NA,NA,NA,NA,NA,NA,"1989","10",NA,NA,NA,NA,NA,NA,NA
"1591","2019-11-01 15:10:52-03","UnB","UB","211987","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","RE12","2012","09","19","Southern America","Brasil","Goiás","Fazenda Barra Funda (REMG01)","-49.4217","-17.6745","-49.4217","-17.6745",NA,NA,"Mata de galeria/Mata seca. Solo arenoso",NA,"Edéia","Dicotyledoneae",NA,"Radlk.","Proença, CEB",NA,NA,"549","549",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"1592","2019-11-01 15:10:52-03","UnB","UB","198797","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Amaral, AG; Mello, TRB; Munhoz, CBR; Sales, SC","3108","2013","04","28","Southern America","Brasil","Goiás","Parque Estadual de Terra Ronca. 2500L. Florística.","-46.16855","-13.36198","-46.16855","-13.36198",NA,NA,"Arbusto. 400cm. Flor botão, aberta. Folha madura, seca.; Cerrado sensu stricto.",NA,"São Domingos","Dicotyledoneae",NA,"Radlk.","Amaral, AG",NA,NA,NA,NA,NA,NA,"2013","07",NA,NA,NA,NA,NA,NA,NA
"1593","2019-11-01 15:10:52-03","UnB","UB","210650","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP22","2012","10","08","Southern America","Brasil","Goiás","Fazenda Tupi (MCFPAB)","-50.068611","-17.771389","-50.068611","-17.771389",NA,NA,"Látex branco; Mata ciliar. Solo argiloso vermelho",NA,"Edéia","Dicotyledoneae",NA,"Radlk.","Harris, SA",NA,NA,"426","426",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"1594","2019-11-01 15:10:52-03","UnB","UB","210874","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP246","2012","10","09","Southern America","Brasil","Goiás","Fazenda Canadá (MCFCEB)","-50.078611","-17.7225","-50.078611","-17.7225",NA,NA,"Árvore, 15m. Látex branco; Mata ciliar. Solo areno-argiloso",NA,"Edéia","Dicotyledoneae",NA,"Radlk.","Proença, CEB",NA,NA,"478","478",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"1595","2019-11-01 15:10:52-03","UnB","UB","211740","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Projeto Biodiversidade BP; Faria, JEQ; Melo, MS; Concha, C; Arcela, V; Harris, SA","MSFCBA3","2012","07","30","Southern America","Brasil","Goiás","Fazenda Canadá (MSFCBA)","-50.0534","-17.405","-50.0534","-17.405",NA,NA,"Arvoreta, 0,2m. Látex branco; Mata seca. Solo argiloso, marrom com pequenas rochas",NA,"Edéia","Dicotyledoneae",NA,"Radlk.","Harris, SA",NA,NA,"454","454",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"1596","2019-11-01 15:10:52-03","UnB","UB","211766","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Projeto Biodiversidade BP; Faria, JEQ; Melo, MS; Concha, C; Arcela, V; Harris, SA","MSFCBA29","2012","07","30","Southern America","Brasil","Goiás","Fazenda Canadá (MSFCBA)","-50.0534","-17.405","-50.0534","-17.405",NA,NA,"Árvore, 10m. Tronco fissurado, látex branco; Mata seca. Solo argiloso, marrom com pequenas rochas",NA,"Edéia","Dicotyledoneae",NA,"Radlk.","Proença, CEB",NA,NA,"454","454",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"1597","2019-11-01 15:10:52-03","UnB","UB","211771","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Projeto Biodiversidade BP; Faria, JEQ; Melo, MS; Concha, C; Arcela, V; Harris, SA","MSFCBA34","2012","07","30","Southern America","Brasil","Goiás","Fazenda Canadá (MSFCBA)","-50.0534","-17.405","-50.0534","-17.405",NA,NA,"Arbusto, 1,9m; Mata seca. Solo argiloso, marrom com pequenas rochas",NA,"Edéia","Dicotyledoneae",NA,"Radlk.","Proença, CEB",NA,NA,"454","454",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"1598","2019-11-01 15:10:52-03","UnB","UB","211816","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Projeto Biodiversidade BP; Melo, MS; Concha, C; Arcela, V","MSFCBB9","2012","08","01","Southern America","Brasil","Goiás","Fazenda Canadá (MSFCBB)","-50.0532","-17.4044","-50.0532","-17.4044",NA,NA,"Arbusto, 0,3m. individuo regenerando; Mata seca. Solo argiloso escuro, pedregoso",NA,"Edéia","Dicotyledoneae",NA,"Radlk.","Proença, CEB",NA,NA,"498","498",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"1599","2019-11-01 15:10:52-03","UnB","UB","212121","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","RE160","2012","09","22","Southern America","Brasil","Goiás","Fazenda Canadá - Casa Base (REMSFC01)","-50.0927","-17.6803","-50.0927","-17.6803",NA,NA,"Mata seca semidecídua. Solo orgânico úmido, arenoso e argiloso, serrapilheira, vermelho",NA,"Edéia","Dicotyledoneae",NA,"Radlk.","Villarroel, D",NA,NA,"498","498",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"1600","2019-11-01 15:10:52-03","UnB","UB","212872","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","RE934","2012","10","06","Southern America","Brasil","Goiás","Fazenda Canadá (MSFCDB)","-50.1158","-17.7214","-50.1158","-17.7214",NA,NA,"Arbusto, 1,2m; Mata mesofítica. Solo argilo-arenoso, marrom",NA,"Edéia","Dicotyledoneae",NA,"Radlk.","Proença, CEB",NA,NA,"523","523",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"1601","2019-11-01 15:10:52-03","UnB","UB","23572","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Cipriano, TM; Proença, CEB; Turma de Botânica de Campo","16","2006","09","15","Southern America","Brasil","Distrito Federal",NA,"-47.856111","-15.766111","-47.856111","-15.766111",NA,NA,"Fruto carnoso e piloso em caulifloria (no caule). Presença de látex incolor.; Árvore 4m x 0.8. Fruto verde.; Cerrado perturbado.",NA,"Brasília","Dicotyledoneae",NA,"Radlk.",NA,NA,NA,"1012","1012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1602","2019-11-01 15:10:52-03","UnB","UB","2774","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Silva, AP","34","1993","09","24","Southern America","Brasil","Goiás","Parque Nacional das Emas, próximo Fazenda Quero-Quero","-52.75","-18.316667","-52.75","-18.316667",NA,NA,"Caule marrom acinzentado fissurado. Gemas ferrugíneas. Frutos pilosos.; Arbusto 1,7m. Fruto verde-ferruginoso.; Campo cerrado. Solo: Latossolo vermelho.",NA,"Mineiros","Dicotyledoneae",NA,"Radlk.","Silva, AP",NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603","2019-11-01 15:10:52-03","UnB","UB","89657","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Prance, GT","59557","1964","10","22","Southern America","Brasil","Goiás","66 Km N de Jataí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Radlk.","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604","2019-11-01 15:10:52-03","UnB","UB","89658","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Heringer, EP","12170","1972","08","10","Southern America","Brasil","Goiás","Caldas Novas, Pousada do Rio Quente","-48.625","-17.7417","-48.625","-17.7417",NA,NA,NA,NA,"Caldas Novas","Dicotyledoneae",NA,"Radlk.","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605","2019-11-01 15:10:52-03","UnB","UB","89659","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Mendonça, RC","4827","2002","06","12","Southern America","Brasil","Goiás","Padre Bernardo, Entrada da Fazenda Água Doce estrada para Dois Irmãos","-48.336667","-15.236944","-48.336667","-15.236944",NA,NA,NA,NA,"Padre Bernardo","Dicotyledoneae",NA,"Radlk.","Mendonça, RC",NA,NA,NA,NA,NA,NA,"2002","06",NA,NA,NA,NA,NA,NA,NA
"1606","2019-11-01 15:10:51-03","UnB","UB","89660","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Marimon, BS","389","1999","07","12","Southern America","Brasil","Mato Grosso","Nova Xavantina, RESBIO Mário Viana","-52.359444","-14.72","-52.359444","-14.72",NA,NA,NA,NA,"Nova Xavantina","Dicotyledoneae",NA,"(Mart.) Radlk.","Ratter, JA",NA,NA,NA,NA,NA,NA,"1999","07",NA,NA,NA,NA,NA,NA,NA
"1607","2019-11-01 15:10:52-03","UnB","UB","89661","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Paula, JE","3511","1995",NA,NA,"Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sobradinho","Dicotyledoneae",NA,"Radlk.","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
