"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","monthIdentified","dayIdentified","locality","individualCount","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet"
"410","2019-11-13 11:27:50-03","USP","SPF","60547","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Conceição, AA","1996","Menezes, NL","CFSC11078","1988","04","30","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00060547",NA,NA,NA,NA,"02",NA,"Serra do Cipó",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"411","2019-11-13 11:27:50-03","USP","SPF","30340","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Hatschbach, G","1981","Hatschbach, G","43681","1981","03","27","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"SPF00030340",NA,NA,NA,NA,NA,NA,"Rio Turvo.",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"412","2019-11-13 11:27:50-03","USP","SPF","110842","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Abreu, MC","2010","Conceição, AA","15","1996","02","22","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"SPF00110842",NA,NA,NA,NA,"07",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"413","2019-11-13 11:27:50-03","USP","SPF","201507","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P","2010","Souza, VC","32099","2006","02","16","Brasil","São Paulo","Apiaí","-48.8400001525879","-24.5",NA,NA,NA,NA,"SPF00201507",NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA
"414","2019-11-13 11:27:50-03","USP","SPF","121390","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Conceição, AA","1998","Kinoshita-Gouveia, LS","94163","1994","11","08","Brasil","São Paulo","Caconde","-46.6399993896484","-21.5200004577637",NA,NA,NA,NA,"SPF00121390",NA,"Duplicidade de número de coletor.",NA,NA,"06",NA,NA,NA,NA,NA,"19274","auto",NA,NA,NA,NA,NA
"415","2019-11-13 11:27:50-03","USP","SPF","15025","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P","2003","Hoehne, W","s.n.","1953","07","17","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"SPF00015025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"416","2019-11-13 11:27:50-03","USP","SPF","140620","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Lourteig, A","1956","Sem coletor","s.n.","1904","09","21","Brasil","São Paulo","Corumbataí","-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,"SPF00140620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14989","auto",NA,NA,NA,NA,NA
"417","2019-11-13 11:27:50-03","USP","SPF","140662","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P","2000","Cordeiro, I","911","1992","08","21","Brasil","São Paulo","Guarujá","-46.25","-23.9899997711182",NA,NA,NA,NA,"SPF00140662",NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA
"418","2019-11-13 11:27:50-03","USP","SPF","133276","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P","2003","Conceição, AA","596","1998","09","28","Brasil","São Paulo","Guarujá","-46.25","-23.9899997711182",NA,NA,NA,NA,"SPF00133276",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA
"419","2019-11-13 11:27:50-03","USP","SPF","140653","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P","2000","Mattos, J","12812","1965","10",NA,"Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"SPF00140653",NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"420","2019-11-13 11:27:50-03","USP","SPF","137256","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P","2000","Fiaschi, P","18","1999","07","28","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"SPF00137256",NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"421","2019-11-13 11:27:50-03","USP","SPF","145433","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P","2003","Souza, VC","7429","1994","11","15","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"SPF00145433",NA,NA,NA,NA,NA,NA,"Parque Ecológico da Barreira",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"422","2019-11-13 11:27:50-03","USP","SPF","163076","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Lourteig, A","1956","Kuhlmann, M","3118","1954","11","25","Brasil","São Paulo","Juquiá","-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,"SPF00163076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32505","auto",NA,NA,NA,NA,NA
"423","2019-11-13 11:27:50-03","USP","SPF","140621","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Lourteig, A","1956","Kuhlmann, M","3118","1954","11","25","Brasil","São Paulo","Juquiá","-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,"SPF00140621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32505","auto",NA,NA,NA,NA,NA
"424","2019-11-13 11:27:50-03","USP","SPF","123688","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Romaniuc Neto, S",NA,"Rossi, L","991","1988","03","14","Brasil","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"SPF00123688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"425","2019-11-13 11:27:50-03","USP","SPF","140657","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P","2003","Forero, E","8458","1980","09","24","Brasil","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"550","550","SPF00140657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"426","2019-11-13 11:27:50-03","USP","SPF","140622","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Godoi, JV","1992","Godoi, JV","199","1992","04","07","Brasil","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"SPF00140622",NA,NA,NA,NA,"06",NA,"Estação Experimental de Mogi Guaçu",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"427","2019-11-13 11:27:50-03","USP","SPF","145435","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P","2003","Souza, JP","713","1996","12","05","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"SPF00145435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"428","2019-11-13 11:27:50-03","USP","SPF","134651","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P","2003","Conceição, AA","597","1998","09","28","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00134651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"429","2019-11-13 11:27:50-03","USP","SPF","17481","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Abreu, MC","2010","Rawitscher, FK","s.n.","1949","06","18","Brasil","São Paulo","Serra Negra","-46.7000007629395","-22.6100006103516",NA,NA,NA,NA,"SPF00017481",NA,NA,NA,NA,"07",NA,NA,NA,NA,NA,"12188","auto",NA,NA,NA,NA,NA
"430","2019-11-13 11:27:50-03","USP","SPF","145952","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P","2001","Groppo, M","613","2001","02","27","Brasil","São Paulo","Socorro","-46.5200004577637","-22.5900001525879",NA,NA,NA,NA,"SPF00145952",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA
"431","2019-10-07 09:36:18-03","UEFS","HUEFS","94023","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","A.A.Conceição","2005","Souza, E.B.","1092","2005","04","02","Brasil","Minas Gerais","Grão Mogol","-42.879722","-16.601389","42W52'47''","16S36'5''","837","837","HUEFS0094023","HUEFS0094023","Área dominada por vegetação de cerrado, incluindo manchas e bancos de areia.","Angiospermae","Oxalidales","07",NA,"Estrada Grão Mogol para Cristália, ca. 4 km da ponte sobre o Rio Congonhas, platô com solo areno-argiloso e laterita.",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"432","2019-10-07 09:36:18-03","UEFS","HUEFS","132023","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","P.Fiaschi","2011","Mello-Silva, R.","619","1992","11","18","Brasil","Minas Gerais","Buenópolis","-44.1800003051758","-17.8733005523682",NA,NA,NA,NA,"HUEFS0132023","HUEFS0132023","Base da serra com afloramento de quartzito.","Angiospermae","Oxalidales","07",NA,"Curimataí. Local chamado Simão, às margens da cachopeira do Riachinho e arredores.",NA,NA,NA,"42854","auto","Rosanae",NA,NA,NA,NA
"433","2019-10-07 09:36:18-03","UEFS","HUEFS","145002","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","P.Fiaschi","2011","Demuner, V.","4200","2007","06","12","Brasil","Espírito Santo","Marilândia","-40.515278","-19.354167","40W30'55''","19S21'15''","250","250","HUEFS0145002","HUEFS0145002",NA,"Angiospermae","Oxalidales","07",NA,"Liberdade, propr. Deoclecio Lorencini.",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"434","2019-10-07 09:36:18-03","UEFS","HUEFS","187970","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.",NA,NA,"Anderson, W.R.","7368","1973","03","18","Brasil","Goiás","Chapada dos Veadeiros",NA,NA,NA,NA,"1000","1000","HUEFS0187970","HUEFS0187970","Cerrado.","Angiospermae","Oxalidales",NA,NA,"4 km by road S of Terezina.",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"435","2019-10-07 09:36:18-03","UEFS","HUEFS","224047","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.",NA,NA,"Costa-Lima, J.L.","2000","2014","12","29","Brasil","Bahia","Licínio de Almeida","-42.570278","-14.735278","42W34'13''","14S44'7''","1045","1045","HUEFS0224047",NA,NA,"Angiospermae","Oxalidales",NA,NA,"Área a ca. de 1,5 Km a N da entrada da Fazenda Serrana, após o cruzamento da BA-026 com a linha férrea, próximo à divisa com o Mun. de Urandi/BA, ca. de 15 Km a SW da sede municipal pela rodovia BA-026. Área de cerrado rupestre e mata estacional nas baixa",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"436","2019-06-11 13:52:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides",NA,"RRC ID Flag",NA,"H. S. Irwin","27158","1970","3","8","Brazil","Minas Gerais",NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"27158",NA
"437","2019-09-04 18:34:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","elatior","Oxalis elatior",NA,NA,NA,"J. B. E. Pohl","930",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"Syntype",NA,NA
"438","2019-01-23 10:05:39-02","F","FMNH-SEEDPLANTS","V0066516F","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","elatior","Oxalis elatior",NA,NA,NA,"J. B. E. Pohl","930",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0066516F","V0066516F_01",NA,"Spermatophyta",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"Isosyntype",NA,NA
"439","2019-01-25 15:35:36-02","IAC","IAC","20869","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.","P. Fiaschi","2003","L. Delgado & M. Matallo","s/nº","1970","01","21","Brasil","São Paulo","Itu","-47.2992","-23.2642","-47.2992","-23.2642",NA,NA,NA,NA,NA,NA,NA,"06","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-01-25 15:43:48-02","IAC","IAC","4310","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.","C.F. Nardin","2005","A. Carvalho (1)","s/nº","1938","08","15","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","22","Rio das Cinzas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-07-23 12:17:35-03","CEPLAC","CEPEC","74060","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides",NA,"P. Fiaschi",NA,"M. M. Arbo","7751","1997","01","27","Brasil","Espírito Santo","domingos martins","-40.65","-20.316667","40W39'","20S19'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio Jucu, 6Km ao N da cidade. Margem do caminho.",NA,NA,NA,NA,NA,NA,"30/08/2004",NA,NA,NA
"442","2020-07-23 12:17:35-03","CEPLAC","CEPEC","11659","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides",NA,"A. Lourteig",NA,"T. S. dos Santos","3042","1995","11","08","Brasil","Bahia","ubaitaba","-39.323299407959","-14.3125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Faz. Sta. Tereza, Km 8 da Rod. Ubaitaba/Itacaré.",NA,NA,NA,"27575","auto",NA,"30/12/1978",NA,NA,NA
"443","2020-07-23 12:17:35-03","CEPLAC","CEPEC","5851","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides",NA,"A. Lourteig",NA,"T. S. dos Santos","851","1970","06","19","Brasil","Bahia","URUÇUCA","-39.2844009399414","-14.5930995941162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sem informação.",NA,NA,NA,"33791","auto",NA,"30/04/1978",NA,NA,NA
"444","2020-07-23 12:17:35-03","CEPLAC","CEPEC","64656","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides",NA,"A. Lourteig",NA,"G. Hatschbach","59713","1993","11","08","Brasil","Espírito Santo","domingos martins","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chapéu, Rio Jucu Braço Norte.",NA,NA,NA,"48150","auto",NA,"30/12/1994",NA,NA,NA
"445","2020-07-23 12:17:35-03","CEPLAC","CEPEC","130705","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides",NA,"P. Fiaschi",NA,"J. Meirelles","311",NA,NA,NA,"Brasil","Espírito Santo","viana","-40.4961013793945","-20.3903007507324",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"15195","auto",NA,NA,NA,NA,NA
"446","2020-01-06 15:40:57-03","UFSJ","HUFSJ","7744","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.","Lima, JLC","2015","Alves, LL; Alves, M das ML; Alves, CM; Neves, M","32","2015","05","02","Brasil","Minas Gerais","São João del-Rei","-44.275428","-21.066489","-44.275428","-21.066489","891","891","HUFSJ007744",NA,"Arbusto de aproximadamente 1m de altura. Flores rosas. Folhas de face abaxial roxas e face adaxial verdes.",NA,NA,"05","06","Estrada para a Fazenda do Pombal. Mata ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-11-07 16:23:59-03","UEL","FUEL","38301","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","T.I.N. de Azevedo",NA,"T.I.N. de Azevedo; Carneiro, JS; Vieira, AOS","197","2005","11","09","Brasil","Paraná","Telêmaco Borba","-50.58975","-24.337056","-50.58975","-24.337056",NA,NA,"FUEL019134",NA,NA,"Tracheophyta","Oxalidales",NA,NA,"Fazenda Monte Alegre, beira da foz do ribeirão Var, beira da foz do ribeirão Varanal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-11-12 17:02:16-03","UEL","FUEL","41678","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","T.I.N. de Azevedo","2006","T.I.N. de Azevedo; S.I. de Azevedo","498","2006","10","31","Brasil","Paraná","Telêmaco Borba","-50.58975","-24.337056","-50.58975","-24.337056",NA,NA,"FUEL019135",NA,NA,"Tracheophyta","Oxalidales",NA,NA,"Fazenda Monte Alegre, à beira do ribeirão Varanal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-11-12 17:02:16-03","UEL","FUEL","48139","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Rossetto, EFS","2010","Rossetto, EFS; Cotarelli, VM; Francisco, EM","109","2010","09","10","Brasil","Paraná","Santo Antonio do Paraíso","-50.607472","-23.499861","-50.607472","-23.499861",NA,NA,NA,NA,NA,"Tracheophyta","Oxalidales","10",NA,"Salto do rio Congonhas, entre as pedras, a jusante da queda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-11-12 17:02:16-03","UEL","FUEL","5191","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Fiaschi, P","2013","J. da Cruz","62","1987","12","14","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Oxalidales","09","26","Fazenda Nossa Senhora Aparecida, Rio Tibagi",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"451","2020-11-12 17:02:16-03","UEL","FUEL","5075","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Fiaschi, P","2013","Vieira, AOS; et al.","202","1987","09","28","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Oxalidales","09","26","Fazenda São Bento/ Fazenda Remansinho, Rio Tibagi",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"452","2020-11-12 17:02:16-03","UEL","FUEL","15443","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Abreu, C","2010","Silva, JM; Cordeiro, J","1547","1995","10","05","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"Itaiacoca, barrancos na beira da estrada",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"453","2019-11-01 15:07:32-03","UnB","UB","138878","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Lourteig, A",NA,"Heringer, EP","7415","1960","01","31","Brasil","Minas Gerais","Imbiruçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-11-01 15:07:32-03","UnB","UB","138882","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Abreu, MC","2010","Irwin, HS; Fonseca; Souza, R; Santos, RR; Ramos, J","27158","1970","03","08","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"850","850",NA,NA,"Corolla red in bud, pink in anthesis.; Subshrub 1,5m.; Steeply sloping brejo and adjacent campo","Dicotyledoneae",NA,"01","12","Ca. 2km W of Cantoni",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-11-01 15:07:32-03","UnB","UB","138883","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Abreu, MC","2010","Irwin, HS; Fonseca; Souza, R; Santos, RR; Ramos, J","27303","1970","03","10","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corolla pale pink.; Herb 0,5m.; Gallery forest.","Dicotyledoneae",NA,"01","12","Ca. 3km of Cantoni",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-11-01 15:07:32-03","UnB","UB","138884","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Abreu, MC","2010","Irwin, HS; Fonseca; Souza, R; Santos, RR; Ramos, J","28642","1970","03","30","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corolla pink.; Subshrub 0,3m. Fruit green.; Cerrado and gallery forest.","Dicotyledoneae",NA,"01","12","Ca. 7km N of São João da Chapada, road to Inhaí",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-11-01 15:07:32-03","UnB","UB","138885","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Abreu, MC","2010","Irwin, HS; Fonseca; Souza, R; Santos, RR; Ramos, J","26794","1970","03","03","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"525","525",NA,NA,"Corolla pink.; Herb 0,4m.; Gallery forest","Dicotyledoneae",NA,"01","14","Rio Bicudo, ca. 20km W of Corinto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-11-01 15:07:32-03","UnB","UB","138886","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Abreu, MC","2010","Irwin, HS; Fonseca; Souza, R; Santos, RR; Ramos, J","27560","1970","03","14","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"800","800",NA,NA,"Corolla light pink.; Erect herb 0,5m. Fruit green.; Cerrado","Dicotyledoneae",NA,"01","14","Ca. 25km E of Diamantina, near Rio Jequiti",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"459","2019-11-01 15:07:32-03","UnB","UB","192535","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Lourteig, A","1961","Pereira, E; Pabst, G","3027","1952","04","19","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subarbusto de flores roseas","Dicotyledoneae",NA,"03",NA,"Entre Correia e Ouro Preto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"460","2019-11-01 15:07:32-03","UnB","UB","27885","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Abreu, MC","2010","Philcox, D","4011","1968","01","13","Brasil","Mato Grosso","Barra do Garças","-52.25","-15.883333","-52.25","-15.883333",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"01","12","Barra do Garças",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"461","2019-11-01 15:07:32-03","UnB","UB","27886","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Abreu, MC","2010","Philcox, D","3836","1968","01","01","Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"01","12","21 Km N de Xavantina",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-11-01 15:07:32-03","UnB","UB","27929","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Lourteig, A",NA,"Pires, JM","9311","1963","04","24","Brasil","Distrito Federal","Sobradinho",NA,NA,NA,NA,NA,NA,NA,NA,"Planta de 40/60cm; corola branca, em parte avermelhada; Mata de encosta","Dicotyledoneae",NA,NA,NA,"Zona do Calcáreo",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"463","2019-11-01 15:07:32-03","UnB","UB","27930","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Lourteig, A",NA,"Pereira, E","479","1953","10","24","Brasil","Mato Grosso do Sul","Corumbá","-57.65","-19.016667","-57.65","-19.016667",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Corumbá, Bandalta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-11-01 15:07:32-03","UnB","UB","27931","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Smith, SF",NA,"Kirkbride Junior, JH","3427","1980","02","12","Brasil","Goiás","Goiás","-50.116667","-15.9","-50.116667","-15.9",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Córrego Paciência",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
