"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"508","2019-01-25 15:35:33-02","IAC","IAC","41280","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M.L. Kawasaki","M.Kirizawa","1977","09","29","Brasil","São Paulo","São Paulo","nativa no Parque do Estado e Jardim Botânico","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,"290",NA,NA,NA,NA,NA,"2000","06","29",NA,NA,NA,NA,NA
"509","2019-01-25 15:35:33-02","IAC","IAC","42131","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","excelsa","Eugenia excelsa","O.Berg","L.C. Bernacci et al.","L.C. Bernacci; G.A.D.C. Franco; G. Durigan; G.F. Árbocz & E. Furlan","2001","08","07","Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Carmo Messias","-47.054841","-23.749456","-47.054841","-23.749456",NA,NA,NA,NA,NA,NA,NA,"3291",NA,NA,NA,NA,NA,"2001","08","07",NA,NA,NA,NA,NA
"510","2020-11-23 11:39:08-03","IAC","IAC","46553","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","excelsa","Eugenia excelsa","O.Berg","J.A.M.A. Gomes & J. Pena Filho","J.A.M.A. Gomes & J. Pena Filho","2004","11","25","Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017","-47.042331","-22.801017",NA,NA,"ind. 853 fitossoc.",NA,NA,NA,NA,"140",NA,NA,NA,NA,NA,"2004","11","25",NA,NA,NA,NA,NA
"511","2020-11-23 11:39:08-03","IAC","IAC","49051","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M.E.G. Sobral","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","2006","12","06","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498","-45.080223","-23.373498",NA,NA,"subparcela 70, indivíduo G 1143",NA,NA,NA,NA,"406",NA,NA,NA,NA,NA,"2006","11","01",NA,NA,NA,NA,NA
"512","2020-11-23 11:39:08-03","IAC","IAC","49553","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M.E.G. Sobral","L.C. Bernacci","2007","10","18","Brasil","São Paulo","Ubatuba","IAC, Estação Experimental (Horto), trilha do rio Ipriranguinha","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,"4484",NA,NA,NA,NA,NA,"2008","04","16",NA,NA,NA,NA,NA
"513","2020-11-23 11:39:08-03","IAC","IAC","49868","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","excelsa","Eugenia excelsa","O.Berg","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","2007","10","01","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.08176","-23.373207","-45.081760","-23.373207",NA,NA,"Subparcela 64, Indivíduo H0976",NA,NA,NA,NA,"534",NA,NA,NA,NA,NA,"2007","10","01",NA,NA,NA,NA,NA
"514","2020-11-23 11:39:08-03","IAC","IAC","49869","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","excelsa","Eugenia excelsa","O.Berg","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","2007","10","01","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.081672","-23.373026","-45.081672","-23.373026",NA,NA,"Subparcela 83, Indivíduo H1277",NA,NA,NA,NA,"535",NA,NA,NA,NA,NA,"2007","10","01",NA,NA,NA,NA,NA
"515","2020-11-23 11:39:08-03","IAC","IAC","49870","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","excelsa","Eugenia excelsa","O.Berg","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","2007","04","15","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.081936","-23.373577","-45.081936","-23.373577",NA,NA,"Subparcela 26, Indivíduo H0384",NA,NA,NA,NA,"536",NA,NA,NA,NA,NA,"2007","04","15",NA,NA,NA,NA,NA
"516","2020-11-23 11:39:08-03","IAC","IAC","50462","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","excelsa","Eugenia excelsa","O.Berg","L.D. Meireles","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","2009","02","11","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498","-45.080223","-23.373498",NA,NA,"subparcela 68, indivíduo G 1114",NA,NA,NA,NA,"640",NA,NA,NA,NA,NA,"2013","06","11",NA,NA,NA,NA,NA
"517","2020-11-23 11:39:08-03","IAC","IAC","53953","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","excelsa","Eugenia excelsa","O.Berg","J.A.M.A. Gomes","J.A.M.A. Gomes","2012","10","20","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba, parcela I","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"sp.08 coordenadas do material: 23º22#?#01 S, 45º05#?#01W, 350 m s.n.m.",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,"2013","01","20",NA,NA,NA,NA,NA
"518","2020-11-23 11:39:08-03","IAC","IAC","45531","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","obovata","Eugenia obovata","Poir.","C.F. Nardin","s/col.","2005","03","11","Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,"2005","03","11",NA,NA,NA,NA,NA
"519","2020-07-23 12:15:40-03","CEPLAC","CEPEC","36769","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","alagoensis","Eugenia alagoensis",NA,"K. Coutinho","Grupo Pedra do Cavalo","1980","09","01","Brasil","Bahia","CACHOEIRA","Mata a NE da Barragem de Bananeiras. Vale do Rios Paraguaçú e Jacuipe.","-39.083333","-12.533333","39W5'","12S32'",NA,NA,NA,NA,NA,NA,NA,"781",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/05/2013",NA,NA,NA
"520","2020-07-23 12:15:44-03","CEPLAC","CEPEC","3228","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"M. Sobral","R. S. Pinheiro","1967","10","14","Brasil","Bahia","ITAJÚ DO COLÔNIA","Rod. Palmira/Itajú.","-39.7243995666504","-15.1424999237061",NA,NA,NA,NA,NA,NA,NA,NA,NA,"283",NA,NA,NA,"26963","auto",NA,NA,NA,NA,"30/12/2002",NA,NA,NA
"521","2020-07-23 12:15:44-03","CEPLAC","CEPEC","28181","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"M. Sobral","Grupo Pedra do Cavalo","1980","10","01","Brasil","Bahia","CACHOEIRA","Mata a NE da Barragem de Bananeiras. Vale dos Rios Paraguaçu e Jacuípe.","-39.083333","-12.533333","39W5'","12S32'",NA,NA,NA,NA,NA,NA,NA,"850",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007",NA,NA,NA
"522","2020-07-23 12:15:44-03","CEPLAC","CEPEC","105683","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"M. Sobral","H. P. Bautista","1995","04","28","Brasil","Bahia","conde","Fazenda do Bu, Mata da Areia Branca.","-37.693056","-12.021944","37W41'35","12S1'19",NA,NA,NA,NA,NA,NA,NA,"1707",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA
"523","2020-07-23 12:15:44-03","CEPLAC","CEPEC","140161","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"Sem Informação","Carvalho, G. M.",NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333","39W8'0","16S20'0","100","100","Indivíduo P60-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-07-23 12:15:44-03","CEPLAC","CEPEC","153192","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"M.C. Souza","Schulte, T.F.","2016","02","22","Brasil","Bahia","AMARGOSA","Conglomerado BA_899-4-4-15","-39.604722","-13.030278","39W36'17","13S1'49",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"83",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/3/2017",NA,NA,NA
"525","2020-07-23 12:15:44-03","CEPLAC","CEPEC","153364","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"M.C. Souza","Schulte, T.F.","2016","03","08","Brasil","Bahia","MATA DE SÃO JOÃO","Conglomerado BA_770-4-5-20","-38.299167","-12.530278","38W17'57","12S31'49",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"255",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/3/2017",NA,NA,NA
"526","2020-07-23 12:15:44-03","CEPLAC","CEPEC","153453","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"M.C. Souza","Schulte, T.F.","2016","03","14","Brasil","Bahia","ITANAGRA","Conglomerado BA_724-2-10-111","-38.041667","-12.263056","38W2'30","12S15'47",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"344",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/3/2017",NA,NA,NA
"527","2020-07-23 12:15:44-03","CEPLAC","CEPEC","153527","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"M.C. Souza","Schulte, T.F.","2016","03","18","Brasil","Bahia","conde","Conglomerado BA_580-1-10-8RN","-37.610556","-11.813611","37W36'38","11S48'49",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"418",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/3/2017",NA,NA,NA
"528","2020-07-23 12:15:44-03","CEPLAC","CEPEC","92285","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"M. C. Souza","W. W. Thomas","2001","12","02","Brasil","Bahia","UNA","Fazenda Bolandeira, ca. 5Km ao N de Comandatuba na Rod. p/ Fazenda paralela entre canal e aestrada de terra firme p/ Ilha de Comandatuba","-39","-15.283333","39W0'","15S17'",NA,NA,NA,NA,NA,NA,NA,"12718",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2006",NA,NA,NA
"529","2020-07-23 12:15:44-03","CEPLAC","CEPEC","93520","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"M. C. Souza","J. G. Jardim","1998","01","21","Brasil","Bahia","ALMADINA","Rod. Almadina/Ibitupã, entrada a ca. 5Km ao W da sede do municpio. Faz. Cruzeiro do Sul. Serra dos Sete Paus, ca. 8Km da entrada. Inventário Florestal e Fitossociologico. # 480.","-39.696111","-14.735","39W41'46","14S44'6",NA,NA,NA,NA,NA,NA,NA,"1444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2020-07-23 12:15:44-03","CEPLAC","CEPEC","96029","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"M. Sobral","P. Fiaschi","2003","04","23","Brasil","Bahia","FLORESTA AZUL","Entrada a ca. 12Km a esq. Na estrada de Floresta Azul/Itapetinga, haras Binau. Ca. 9Km da entrada, acesso para a torre da COELBA.","-39.7","-14.933333","39W42'","14S56'",NA,NA,NA,NA,NA,NA,NA,"1477",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2010",NA,NA,NA
"531","2020-07-23 12:15:44-03","CEPLAC","CEPEC","14728","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"M. Sobral","S. A. Mori","1978","09","18","Brasil","Bahia","PRADO","Rod. BA-284, trecho Prado/Itamaraju, ca. 65Km ao NW de Prado.","-39.2207984924316","-17.341100692749",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10645",NA,NA,NA,"53161","auto",NA,NA,NA,NA,"30/12/2005",NA,NA,NA
"532","2020-07-23 12:15:44-03","CEPLAC","CEPEC","5290","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"M. C. Souza","T. S. dos Santos","1978","04","04","Brasil","Bahia","UNA","Fazenda São Rafael.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Murta-amarela",NA,NA,NA,NA,"464",NA,NA,NA,"36070","auto",NA,NA,NA,NA,"30/09/2006",NA,NA,NA
"533","2020-07-23 12:15:44-03","CEPLAC","CEPEC","119392","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"M. Sobral","G. Hatschbach","1998","10","13","Brasil","Bahia","VALENÇA","Bom Jardim.","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,"68503",NA,NA,NA,"43634","auto",NA,NA,NA,NA,"30/12/2005",NA,NA,NA
"534","2020-07-23 12:15:44-03","CEPLAC","CEPEC","30993","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"K. S. Valdemarin","A. M. de Carvalho","1989","02","08","Brasil","Bahia","VALENÇA","Km 9 da estrada Valença/Guaibim.","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1482",NA,NA,NA,"43634","auto",NA,NA,NA,NA,"30/03/1987",NA,NA,NA
"535","2020-07-23 12:15:44-03","CEPLAC","CEPEC","89954","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"K. S. Valdemarin","L. M. Nascimento","2000","01","18","Brasil","Pernambuco","brejo da madre de deus","Margem da trilha da Mata do Malhada.","-36.3711013793945","-8.14583015441895","36W24'735","8S11'141",NA,NA,NA,NA,NA,NA,NA,"305",NA,NA,NA,"34231","auto",NA,NA,NA,NA,"30/12/2010",NA,NA,NA
"536","2020-07-23 12:15:44-03","CEPLAC","CEPEC","89945","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"M. C. Souza","A. G. da Silva","2000","03","29","Brasil","Pernambuco","brejo da madre de deus","Trilha da Mata do Malhada.","-36.3711013793945","-8.14583015441895","36W24'735","8S11'141",NA,NA,NA,NA,NA,NA,NA,"273",NA,NA,NA,"34231","auto",NA,NA,NA,NA,"30/09/2006",NA,NA,NA
"537","2020-07-23 12:15:44-03","CEPLAC","CEPEC","89391","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"M. C. Souza","A. G. da Silva","2000","03","29","Brasil","Pernambuco","brejo da madre de deus","Trilha da Mata do Malhada.","-36.3711013793945","-8.14583015441895","36W24'735","8S11'141",NA,NA,NA,NA,NA,NA,NA,"273",NA,NA,NA,"34231","auto",NA,NA,NA,NA,"30/09/2006",NA,NA,NA
"538","2020-07-23 12:15:44-03","CEPLAC","CEPEC","89388","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"K. S. Valdemarin","A. G. da Silva","2000","03","29","Brasil","Pernambuco","brejo da madre de deus","Trilha da Mata do Malhada.","-36.3711013793945","-8.14583015441895","36W24'735","8S11'141",NA,NA,NA,NA,NA,NA,NA,"276",NA,NA,NA,"34231","auto",NA,NA,NA,NA,"30/12/2010",NA,NA,NA
"539","2020-07-23 12:15:44-03","CEPLAC","CEPEC","137166","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"K. S. Valdemarin","R. Marques",NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"1183",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"540","2020-07-23 12:15:44-03","CEPLAC","CEPEC","69906","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"M. C. Souza","D. Sucre","1969","09","15","Brasil","Rio de Janeiro","rio de janeiro","Restinga de Jacarepagua ao SW da Pedra de Itauna.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5923",NA,NA,NA,"57442","auto",NA,NA,NA,NA,"30/09/2006",NA,NA,NA
"541","2020-07-23 12:15:48-03","CEPLAC","CEPEC","147950","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata",NA,"G. M. Barroso","G. Martinelli",NA,NA,NA,"Brasil","Rio de Janeiro","MAGÉ",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10168",NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"542","2019-12-20 18:46:39-03","UFSJ","HUFSJ","2297","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Folli, DA","2009","11","13","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-39.969239","-19.178619","-39.969239","-19.178619","33","33","Porte arbóreo, botão branco, flor branca, seiva incolor, fuste cilindrica, casca áspera.","HUFSJ002297",NA,NA,NA,"6466",NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA
"543","2019-02-27 14:02:45-03","UFSJ","HUFSJ","3366","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Oliveira, AG; Monteiro, MM","2009","10","12","Brasil","Espírito Santo","Conceição da Barra","Itaúnas, mata de restinga sobre cordão arenoso próximo de uma área entre cordões dominada por Montrichardia. Área atrás da fazenda Jequitaia","-39.739167","-18.423889","-39.739167","-18.423889",NA,NA,"Árvore de 10m com frutos verdes.","HUFSJ003366",NA,NA,NA,"670",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"544","2019-12-20 18:46:39-03","UFSJ","HUFSJ","4956","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Proença, C","Déda, RM; et al.","2012","04","17","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto.","-37.425861","-11.382639","-37.425861","-11.382639",NA,NA,"Árvore com cerca de 4m. Com frutos cremes quando imaturos e roxos quando maduros.","HUFSJ004956",NA,NA,NA,"131",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"545","2019-02-27 14:02:45-03","UFSJ","HUFSJ","6609","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Faria, JEQ; Staggemeier, VG","2012","11","06","Brasil","Rio de Janeiro",NA,"Picada do Búzios Bauen Club para a praia de José Gonçalves","-41.948889","-22.811944","-41.948889","-22.811944",NA,NA,"Árvore ca. 4,5 m de altura, caule liso soltando placas de ritidoma, flores passadas verdes","HUFSJ006609",NA,NA,NA,"3000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2019-02-27 14:02:45-03","UFSJ","HUFSJ","3765","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Matos, E; Vidal, G; Machado, U","2011","12","12","Brasil","Bahia","Caravelas","Mata do Sr. Wallace.","-39.2658004760742","-17.7318992614746",NA,NA,NA,NA,"Árvore. Frutos amarelados, avermelhados, acinzentados e azulados.","HUFSJ003765",NA,NA,NA,"937",NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA,NA,NA
"547","2019-02-27 14:02:45-03","UFSJ","HUFSJ","3367","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Ribeiro, M; Oliveira, AG","2009","09","26","Brasil","Espírito Santo","Conceição da Barra","Itaúnas, mata de restinga sobre cordão arenoso próximo de uma área entre cordões dominada por Montrichardia. Área atrás da fazenda Jequitaia","-39.739167","-18.423889","-39.739167","-18.423889",NA,NA,"Árvore de 5m, receptáculo verde.","HUFSJ003367",NA,NA,NA,"26",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"548","2019-12-20 18:46:39-03","UFSJ","HUFSJ","4960","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Proença, C","Gomes, LA; et al.","2012","06","12","Brasil","Sergipe","Santa Luzia do Itanhy","Interior da mata. RPPN Mata do Crasto.","-37.425778","-11.398278","-37.425778","-11.398278",NA,NA,"Árvore com cerca de 5m. Com frutos verdes imaturos e maduros avermelhados.","HUFSJ004960",NA,NA,NA,"531",NA,NA,NA,NA,NA,"2012","11",NA,NA,NA,NA,NA,NA
"549","2019-12-09 10:46:02-03","UFSJ","HUFSJ","8374","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Faria, JEQ","Faria, JEQ; Vasconcelos, TNC; Lucas, E","2014","10","30","Brasil","Bahia","Una","Estrada entrando à esquerda entre Olivença e Una. Floresta Ombrófila densa.","-39.030556","-15.2175","-39.030556","-15.2175","38","38","Árvore, ca. 3,5m de altura. Frutos imaturos verdes.","HUFSJ008374",NA,NA,NA,"4224",NA,NA,NA,NA,NA,"2014","10",NA,NA,NA,NA,NA,NA
"550","2019-02-27 14:02:45-03","UFSJ","HUFSJ","5449","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Rigueira, D; et al.","2011","04","06","Brasil","Bahia","Itamarajú","Ombrófila Densa, Parcela 14, ponto 06.","-39.5311012268066","-17.0391998291016",NA,NA,NA,NA,"Árvore, ca. 7m de altura. CAP de 24,5cm. Flores alvas. Indivíduo nº 3114.","HUFSJ005449",NA,NA,NA,"14",NA,NA,NA,"55932","auto","2013",NA,NA,NA,NA,NA,NA,NA
"551","2019-02-27 14:02:45-03","UFSJ","HUFSJ","2289","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Folli, DA","1996","10","02","Brasil","Espírito Santo","Linhares","Reserva Natual Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbóreo, botão branco, seiva incolor, fuste sulcada, casca áspera.","HUFSJ002289",NA,NA,NA,"2788",NA,NA,NA,"48094","auto","2011",NA,NA,NA,NA,NA,NA,NA
"552","2019-02-27 14:02:45-03","UFSJ","HUFSJ","2438","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Menandro, MS","Folli, DA","1989","11","22","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbóreo, fruto imaturo roxo, descamação em placas, fuste cilindrica, casca áspera.","HUFSJ002438",NA,NA,NA,"819",NA,NA,NA,"48094","auto","1989","03","14",NA,NA,NA,NA,NA
"553","2019-02-27 14:02:45-03","UFSJ","HUFSJ","2440","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Menandro, MS","Folli, DA","1990","09","13","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbóreo, botão branco, flor branca, fuste cilindrica.","HUFSJ002440",NA,NA,NA,"1218",NA,NA,NA,"48094","auto","1990","09","13",NA,NA,NA,NA,NA
"554","2019-02-27 14:02:45-03","UFSJ","HUFSJ","3697","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Folli, DA","1983","11","21","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbóreo, fruto maduro bege, fuste achatada, superficie da casca áspera, altura total 11m, altura da fuste 56,5m,diâmetro da copa 6m.","HUFSJ003697",NA,NA,NA,"477",NA,NA,NA,"48094","auto","1986","07","08",NA,NA,NA,NA,NA
"555","2019-12-09 10:46:02-03","UFSJ","HUFSJ","2439","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Souza, MC","Menandro, MS","1989","09","04","Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Localizada na entrada da RFL, à esquerda.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbóreo, botão branco, flor amarelada.","HUFSJ002439",NA,NA,NA,"162",NA,NA,NA,"48094","auto","2005","11","23",NA,NA,NA,NA,NA
"556","2019-02-27 14:02:45-03","UFSJ","HUFSJ","2463","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Folli, DA","1999","02","09","Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Próximo ao cruzamento com a Gávea.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbóreo, fruto maduro roxo, fruto imaturo roxo.","HUFSJ002463",NA,NA,NA,"3347",NA,NA,NA,"48094","auto","2007","02","10",NA,NA,NA,NA,NA
"557","2019-02-27 14:02:45-03","UFSJ","HUFSJ","8778","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Roque, AA","Roque, AA",NA,NA,NA,"Brasil","Rio Grande do Norte","Canguaretama","Fragmento de floresta dentro do Canavial. Mata Atlêntica.","-35.1288986206055","-6.38000011444092",NA,NA,NA,NA,"Arbusto, ca. 2m de altura. Folhas verde-claras. Frutos maduros negros.","HUFSJ008778",NA,NA,NA,"1261",NA,NA,NA,"20078","auto","2012","02",NA,NA,NA,NA,NA,NA
"558","2019-02-27 14:02:45-03","UFSJ","HUFSJ","4974","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Matos, GMA; et al.","2012","03","15","Brasil","Sergipe","Riachão do Dantas","Rodovia estadual - lado esquerdo.","-37.7249984741211","-11.0689001083374",NA,NA,NA,NA,"Árvore 2,50 m. Frutos imaturos verdes e maduros vináceos a negros.","HUFSJ004974",NA,NA,NA,"142",NA,NA,NA,"33622","auto","2013",NA,NA,NA,NA,NA,NA,NA
"559","2019-12-20 18:46:41-03","UFSJ","HUFSJ","7457","S","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata","Poir.",NA,"Barros, F de; Silva, EG; Lima, RCP","1988","09","08","Brasil","São Paulo","Cananéia","Ilha do Cardoso, transição mata-restinga, na estrada para captação de água doce.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore, flores perfumadas, brancas.","HUFSJ007457",NA,NA,NA,"1583",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
