"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"156","2021-01-10 20:42:22-03","INPA","INPA","142151","compl","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Werff, HH van der","Hatschbach, GG","43188","1980","09","17","Southern America","Brasil","Paraná","Serra Negra. Mata pluvial.Vertente Atlantica.","-48.3288993835449","-25.3066997528076",NA,NA,"INPA0142151","INPA0142151 INPA0142151_1 INPA0142151_e INPA0142151_e1","Guaraqueçaba","100","100","2008",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"157","2020-08-31 08:52:15-03","INPA","INPA","142151","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Werff, HH van der","Hatschbach, GG","43188","1980","09","17","Southern America","Brasil","Paraná","Serra Negra. Mata pluvial.Vertente Atlantica.","-48.3288993835449","-25.3066997528076",NA,NA,"INPA0142151","INPA0142151 INPA0142151_1 INPA0142151_e INPA0142151_e1","Guaraqueçaba","100","100","2008",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"158","2017-11-24 14:10:59-02","UFLA","ESAL","16819","S","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira Filho","R.M.Santos; H.S.Almeida","Botrel, RT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-44.9171981811523","-21.4011001586914",NA,"árvore; ; ;; floresta",NA,NA,"Ingaí",NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA
"159","2018-10-09 16:31:29-03","UFLA","ESAL","12860","S","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira Filho","R.M.Santos; H.S.Almeida","Almeida, RJ","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,"árvore; 15,0; ;; floresta",NA,NA,"Lavras",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA
"160","2018-10-09 16:31:29-03","UFLA","ESAL","9419","S","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira Filho","R.M.Santos; H.S.Almeida","Gavilanes, ML","4.113",NA,NA,NA,NA,"Brasil","Minas Gerais","Campus da ESAL, próximo ao laboratório de sementes","-44.999444","-21.245278",NA,"árvore; 12,0; creme- amarelada;; floresta",NA,NA,"Lavras",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA
"161","2020-11-18 11:40:13-03","UERJ","HRJ","12325","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"L. P. G. Rosa; W. Silva","s.n.","2011","11","06",NA,"Brasil","Rio de Janeiro","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00012542",NA,"Angra dos Reis","574","574",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"162","2020-11-18 11:40:13-03","UERJ","HRJ","12995","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"Kelly M Santos; Marcelo Castilhori","K94","2015","07","23",NA,"Brasil","Rio de Janeiro","Ilha Grande, Trilha do Cavalinho.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00013030",NA,"Angra dos Reis",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"163","2020-11-18 11:40:13-03","UERJ","HRJ","12996","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"Kelly M Santos; Marcelo Castilhori","K95","2015","07","24",NA,"Brasil","Rio de Janeiro","Ilha Grande, Trilha Dois Rios - Parnaioca.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00013029",NA,"Angra dos Reis",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"164","2020-11-18 11:40:13-03","UERJ","HRJ","12999","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"Kelly M Santos; Marcelo Castilhori","K100","2015","07","24",NA,"Brasil","Rio de Janeiro","Ilha Grande, Trilha Dois Rios - Parnaioca.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00013026",NA,"Angra dos Reis",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"165","2020-11-18 11:40:13-03","UERJ","HRJ","12994","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"Kelly M Santos; Marcelo Castilhori","K93","2015","07","23",NA,"Brasil","Rio de Janeiro","Ilha Grande, Trilha do Cavalinho.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00013031",NA,"Angra dos Reis",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"166","2020-11-18 11:40:13-03","UERJ","HRJ","12998","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"Kelly M Santos; Marcelo Castilhori","K99","2015","07","24",NA,"Brasil","Rio de Janeiro","Ilha Grande, Trilha Dois Rios - Parnaioca.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00013027",NA,"Angra dos Reis",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"167","2020-11-18 11:40:13-03","UERJ","HRJ","12997","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"Kelly M Santos; Marcelo Castilhori","K96","2015","07","24",NA,"Brasil","Rio de Janeiro","Ilha Grande, Trilha Dois Rios - Parnaioca.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00013028",NA,"Angra dos Reis",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"168","2020-11-18 11:40:13-03","UERJ","HRJ","13000","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"Kelly M Santos; Marcelo Castilhori","K98","2015","07","24",NA,"Brasil","Rio de Janeiro","Ilha Grande, Trilha Dois Rios - Parnaioca.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00013025",NA,"Angra dos Reis",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"169","2020-11-18 11:40:13-03","UERJ","HRJ","12993","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"Kelly M Santos; Walter da Silva","K60","2013","06","20",NA,"Brasil","Rio de Janeiro","Ilha Grande, Trilha do Vale.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00013032",NA,"Angra dos Reis",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"170","2020-11-18 11:49:38-03","UERJ","HRJ","12992","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"Kelly M Santos; Walter da Silva","K54","2013","05","26",NA,"Brasil","Rio de Janeiro","Ilha Grande, Trilha para mãe d#?#água.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00013033",NA,"Angra dos Reis",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"171","2020-09-12 05:00:02-03","US","US","3673418","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel",NA,"J. Santos-Silva","389","1975","10","6","South America - Neotropics","Brazil","São Paulo","São Paulo, Parque Estadual das Fontes do Ipiranga",NA,NA,NA,NA,"US01192424","US01192424_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"172","2020-09-12 05:00:02-03","US","US","3673457","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel",NA,"F. C. Hoehne","s. n.","1931","10","15","South America - Neotropics","Brazil","São Paulo","Sao Paulo, Parque do Estado e Jardim Botanico.",NA,NA,NA,NA,"US01192423","US01192423_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"173","2020-09-12 05:00:02-03","US","US","2650283","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"A. P. Duarte","4999","1959","2","9","South America - Neotropics","Brazil","Rio de Janeiro","Estado da Guanabara, entre Mesa do Imperador e Alto da Boa Vista",NA,NA,NA,NA,"US00961058","US00961058_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"174","2020-09-12 05:00:02-03","US","US","2801095","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"Pessoal do Horto Florestal","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","grotao da Vista Chineza",NA,NA,NA,NA,"US00961059","US00961059_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"175","2020-09-12 05:00:02-03","US","US","2801106","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,NA,"s.n.","1948","2","7","South America - Neotropics","Brazil","Rio de Janeiro","Matas do Jardim Botanico",NA,NA,NA,NA,"US00961141","US00961141_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"176","2020-09-12 05:00:02-03","US","US","2776743","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"E. Fromm Trinita, -- Santos, -. Pbst, E. Pereira & B. Flaster","235","1961","10","14","South America - Neotropics","Brazil","São Paulo","Antiga S, Paulo Santos",NA,NA,NA,NA,"US00961448","US00961448_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"177","2020-09-12 05:00:02-03","US","US","2801092","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"C. Angeli","310","1962","8","28","South America - Neotropics","Brazil","Rio de Janeiro","Estrada da Vista Chinesa, prox. a Estacao Biologica",NA,NA,NA,NA,"US00961057","US00961057_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"178","2020-09-12 05:00:02-03","US","US","3076573","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"G. Hatschbach & F. J. Zelma","48912","1985","2","17","South America","Brazil","Paraná","Serra negra","-48.3288993835449","-25.3066997528076",NA,NA,"US00411694","US00411694_01","Guaraqueçaba",NA,NA,NA,NA,NA,NA,NA,"37295","auto","Dicotyledonae",NA,NA,NA,"1"
"179","2020-09-12 05:00:02-03","US","US","3034559","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"G. Hatschbach & O. A. Guimarães","43188","1980","9","17","South America","Brazil","Paraná","Serra negra","-48.3288993835449","-25.3066997528076",NA,NA,"US00411695","US00411695_01","Guaraqueçaba","100","100",NA,NA,NA,NA,NA,"37295","auto","Dicotyledonae",NA,NA,NA,"1"
"180","2020-09-12 05:00:02-03","US","US","3207114","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"J. M. Silva & G. Hatschbach","712","1989","11","22","South America","Brazil","Paraná","Rio capivari","-49.1150016784668","-25.2061004638672",NA,NA,"US00501032","US00501032_01","Bocaiúva do Sul",NA,NA,NA,NA,NA,NA,NA,"61623","auto","Dicotyledonae",NA,NA,NA,"1"
"181","2020-09-02 16:26:34-03","Cenargen","CEN","98922","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","H. C. Lima","Haroldo Cavalcante de Lima","8327","2016","08","24",NA,"Brasil","RJ","Alto de Boa Vista, áre do Palacete do Conde de Itamaraty, próximo a entrada do Parque Nacional da Tijuca.","-43.275277","-22.961111","Exsicatas","Tronco com casca levemente fissurada, pardacenta, CAP 198 cm. Folíolos discolores com face dorsal canescente - esverdeada. Inflorescência eretas, flores perfumadas, cálice alvo-esverdeado, corola e estames amarelos. Material banco DNA e álcool 70, fotos HCL. Doação Jardim Botânico deo Rio de Janeiro - RB 658318.","CEN00098922","CEN00098922","RIO DE JANEIRO","424","424","2016","08",NA,"-43.275277","-22.961111",NA,NA,NA,NA,NA,NA,"1"
"182","2020-09-02 16:26:34-03","Cenargen","CEN","86041","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","B. M. T. Walter","Hermógenes de Freitas Leitão Fillho","20810","1988","10","04",NA,"Brasil","SP","Mata preservada do Vale do Rio Pilões","-46.4199981689453","-23.8899993896484","Exsicatas","Árvore até 20mts, flores amarelas. Doação da Universidade Estadual de Campinas - UNICAMP. Plantas do Brasil.","CEN00086041","CEN00086041","CUBATAO",NA,NA,"2014","08",NA,NA,NA,"15123","auto",NA,NA,NA,NA,"1"
"183","2020-09-02 16:26:34-03","Cenargen","CEN","29310","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","H. C. Lima","Frederico Carlos Hoehne",NA,"1931","10","15",NA,"Brasil","SP",NA,"-46.6300010681152","-23.5400009155273","Exsicatas","Doação do Instituto de Botânica - São Paulo.","CEN00029310","CEN00029310","SAO PAULO",NA,NA,"2006","10",NA,NA,NA,"53584","auto",NA,NA,NA,NA,"1"
"184","2019-11-13 11:23:07-03","USP","SPF","17547","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Hoehne, FC","Hoehne, FC","s.n.","1933","10","04",NA,"Brasil","São Paulo",NA,"-47.1300010681152","-23.2999992370605",NA,NA,"SPF00017547",NA,"Cabreúva",NA,NA,NA,NA,NA,NA,NA,"16877","auto",NA,NA,NA,NA,NA
"185","2019-11-13 11:23:07-03","USP","SPF","105294","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Hoehne, FC","Hoehne, FC","s.n.","1931","10","15",NA,"Brasil","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00105294",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"186","2019-11-13 11:23:07-03","USP","SPF","71601","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Hoehne, FC","Hoehne, FC","s.n.","1931","10","15",NA,"Brasil","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00071601",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"187","2019-11-13 11:23:07-03","USP","SPF","105406","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Handro, O","Souza-Silva, J","389","1975","10","09",NA,"Brasil","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00105406",NA,"São Paulo",NA,NA,"1975","12",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"188","2019-11-13 11:23:21-03","USP","SPF","105975","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Werff, H van der","Árbocz, GF","33404","1995","02","12",NA,"Brasil","São Paulo","Estação Experimental do IAC","-47.880417","-24.613889",NA,NA,"SPF00105975",NA,"Pariquera-Açu",NA,NA,"2008",NA,NA,"-47.880417","-24.613889",NA,NA,NA,NA,NA,NA,NA
"189","2019-11-13 11:23:21-03","USP","SPF","110428","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, HC","Rodrigues, RR","203","1995","09","04",NA,"Brasil","São Paulo","Parque Estadual de Jacupiranga","-48.403611","-24.630833",NA,NA,"SPF00110428",NA,"Eldorado",NA,NA,"2007","09",NA,"-48.403611","-24.630833",NA,NA,NA,NA,NA,NA,NA
"190","2019-11-13 11:23:21-03","USP","SPF","117944","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, HC","Garcia, RJF","165","1992","09","10",NA,"Brasil","São Paulo","Parque Santo Dias","-46.7725","-23.663056",NA,NA,"SPF00117944",NA,"São Paulo",NA,NA,"2007","09",NA,"-46.7725","-23.663056",NA,NA,NA,NA,NA,NA,NA
"191","2019-11-13 11:23:21-03","USP","SPF","117945","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, HC","Garcia, RJF","203","1992","10","09",NA,"Brasil","São Paulo","Parque Santo Dias","-46.7725","-23.663056",NA,NA,"SPF00117945",NA,"São Paulo",NA,NA,"2007","09",NA,"-46.7725","-23.663056",NA,NA,NA,NA,NA,NA,NA
"192","2019-11-13 11:23:21-03","USP","SPF","117946","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, HC","Garcia, RJF","233","1992","11","13",NA,"Brasil","São Paulo","Parque Santo Dias","-46.7725","-23.663056",NA,NA,"SPF00117946",NA,"São Paulo",NA,NA,"2007","09",NA,"-46.7725","-23.663056",NA,NA,NA,NA,NA,NA,NA
"193","2019-11-13 11:23:21-03","USP","SPF","117947","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, HC","Garcia, RJF","259","1992","11","20",NA,"Brasil","São Paulo","Parque Santo Dias","-46.7725","-23.663056",NA,NA,"SPF00117947",NA,"São Paulo",NA,NA,"2007","09",NA,"-46.7725","-23.663056",NA,NA,NA,NA,NA,NA,NA
"194","2019-11-13 11:23:21-03","USP","SPF","117951","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, HC","Garcia, RJF","302","1992","12","15",NA,"Brasil","São Paulo","Parque Santo Dias","-46.7725","-23.663056",NA,NA,"SPF00117951",NA,"São Paulo",NA,NA,"2007","09",NA,"-46.7725","-23.663056",NA,NA,NA,NA,NA,NA,NA
"195","2019-11-13 11:23:21-03","USP","SPF","200411","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, HC","Freitas, HS","38","2008","05","25",NA,"Brasil","São Paulo",NA,"-44.736944","-22.645278",NA,NA,"SPF00200411",NA,"Areias","731","731","2009",NA,NA,"-44.736944","-22.645278",NA,NA,NA,NA,NA,NA,NA
"196","2019-11-13 11:23:21-03","USP","SPF","229749","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, HC","Lima, HC","8328","2016","08","20",NA,"Brasil","Rio de Janeiro","Parque Nacional da Tijuca","-43.258889","-22.967778",NA,NA,"SPF00229749",NA,"Rio de Janeiro","424","424","2016","08",NA,"-43.258889","-22.967778",NA,NA,NA,NA,NA,NA,NA
"197","2019-11-13 11:23:21-03","USP","SPF","229757","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, HC","Lima, HC","8329","2016","08","29",NA,"Brasil","Rio de Janeiro","Parque Nacional da Tijuca","-41.259167","-22.967778",NA,NA,"SPF00229757",NA,"Rio de Janeiro","424","424","2016","08",NA,"-41.259167","-22.967778",NA,NA,NA,NA,NA,NA,NA
"198","2019-11-13 11:23:21-03","USP","SPF",NA,"PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, HC","Garcia, RJF","302","1992","12","15",NA,"Brasil","São Paulo","Parque Santo Dias","-46.7725","-23.663056",NA,NA,NA,NA,"São Paulo",NA,NA,"2007","09",NA,"-46.7725","-23.663056",NA,NA,NA,NA,NA,NA,NA
"199","2019-11-13 11:23:21-03","USP","SPF","146218","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, HC","Ribas, OS","3203","2000","08","23",NA,"Brasil","Paraná",NA,"-48.9911003112793","-24.6571998596191",NA,NA,"SPF00146218",NA,"Adrianópolis",NA,NA,"2007","09",NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA
"200","2020-05-08 11:10:00-03","UEFS","HUEFS","9818","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","H.C.Lima","Hatschbach, G.","53528","1989","10","14",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,"HUEFS0009818","HUEFS0009818","São Miguel das Matas","50","100","2008","07",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"201","2020-05-08 11:10:00-03","UEFS","HUEFS","228502","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"Lima, H.C.de","8327","2016","08","24",NA,"Brasil","Rio de Janeiro","Alto da Boa Vista, área do Palacete do Conde de Itamaraty, próx. a entrada do Parque Nacional da Tijuca.","-43.275278","-22.961111",NA,"Floresta de encosta.","HUEFS0228502",NA,"Rio de Janeiro","424","424",NA,NA,NA,"43W16'31''","22S57'40''",NA,NA,"Rosanae",NA,NA,NA,NA
"202","2020-05-08 11:10:00-03","UEFS","HUEFS","231178","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"Lima, H.C.de","8328","2016","08","20",NA,"Brasil","Rio de Janeiro","Parque Nacional da Tijuca. Estrada da Vista Chinesa, ca. 500 metros após a Mesa do Imperador. Floresta de Encosta.","-43.258889","-22.967778",NA,"Floresta de Encosta","HUEFS0231178","HUEFS0231178","Rio de Janeiro","424","424",NA,NA,NA,"43W15'32''","22S58'4''",NA,NA,"Rosanae",NA,NA,NA,NA
"203","2020-05-08 11:10:00-03","UEFS","HUEFS","231181","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"Lima, H.C.de","8329","2016","08","29",NA,"Brasil","Rio de Janeiro","Parque Nacional de Tijuca. Estrada da Vista Chinesa, ca.500 metros após a Mesa do Imperador. Florets de Encosta.","-41.259167","-22.967778",NA,"Floresta de encosta","HUEFS0231181","HUEFS0231181","Rio de Janeiro","424","424","2016","10",NA,"41w15'33''","22s58'4''",NA,NA,"Rosanae",NA,NA,NA,NA
"204","2020-05-08 11:10:00-03","UEFS","HUEFS","232336","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","H.C.de Lima","Lima, H.C.de","8327","2016","08","24",NA,"Brasil","Rio de Janeiro","Alto da Boa Vista, área do Palacete do Conde de Itamaraty, próximo a entrada do Parque Nacional da Tijuca.","-43.275278","-22.961111",NA,"Floresta de encosta.","HUEFS0232336","HUEFS0232336","Rio de Janeiro","424","424","2016","08",NA,"43W16'31''","22S57'40''",NA,NA,"Rosanae",NA,NA,NA,NA
"205","2020-05-08 11:10:00-03","UEFS","HUEFS","110808","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","L.P.de Queiroz","Melo, M.R.F.","595","1985","12","06",NA,"Brasil","São Paulo","Ilha do Cardoso, Morro das Pedras.","-47.9199981689453","-25.0100002288818",NA,NA,"HUEFS0110808","HUEFS0110808","Cananéia",NA,NA,"2010","04",NA,NA,NA,"37574","auto","Rosanae",NA,NA,NA,NA
"206","2020-05-08 11:10:00-03","UEFS","HUEFS","197656","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"Honda, S.","588","2008","04","25",NA,"Brasil","São Paulo","Parque Tizo. Fragmento 1.","-46.6300010681152","-23.5400009155273",NA,"Mata atras da guarita,margeando o brejo.","HUEFS0197656",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto","Rosanae",NA,NA,NA,NA
"207","2020-05-08 11:10:00-03","UEFS","HUEFS","21746","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","H.C.Lima","Hatschbach, G.","62082","1995","04","03",NA,"Brasil","Paraná",NA,"-48.7118988037109","-25.4286003112793",NA,NA,"HUEFS0021746","HUEFS0021746","Antonina",NA,NA,"2008","07",NA,NA,NA,"38300","auto","Rosanae",NA,NA,NA,NA
"208","2020-05-08 11:10:00-03","UEFS","HUEFS","210539","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"Kuntz, J.","1068","2013",NA,NA,NA,"Brasil","São Paulo",NA,"-47.5","-23.9599990844727",NA,NA,"HUEFS0210539","HUEFS0210539","Tapiraí",NA,NA,NA,NA,NA,NA,NA,"41034","auto","Rosanae",NA,NA,NA,NA
