"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","infraspecificEpithet","verbatimLongitude","verbatimLatitude","previousCatalogNumber","fieldNumber","individualCount","typeStatus"
"502","2021-02-08 12:44:56-03","UFRGS","ICN","125323","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Vianna, FMS; Britto, NS","Hagelund, K","6030","1971","01","10","América do Sul","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2021-02-08 12:44:56-03","UFRGS","ICN","128478","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","19","2002","11","02","América do Sul","Brasil","RS","Cambará do Sul","Km 142 RS 020","-50.1446990966797","-29.0478000640869",NA,"flores brancas; beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2021-02-08 12:44:56-03","UFRGS","ICN","129953","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","195","2003","11","03","América do Sul","Brasil","RS","Campestre da Serra","BR 116 Km 63","-51.0928001403809","-28.7947006225586",NA,"flores brancas; beira do asfalto",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"27627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2021-02-08 12:44:56-03","UFRGS","ICN","129952","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","194","2003","11","03","América do Sul","Brasil","RS","Campestre da Serra","BR 116 Km 70","-51.0928001403809","-28.7947006225586",NA,"flores brancas; beira de estrada, solo úmido",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"27627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2021-02-08 12:44:56-03","UFRGS","ICN","067083a","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Ludtke, R","Sobral, M; et al.","4195",NA,NA,NA,"América do Sul","Brasil","RS","Encruzilhada do Sul","Amaral Ferrador","-52.521900177002","-30.5438995361328",NA,"Erva, flores brancas.; Em banhado, próximo ao arroio Ladrão.",NA,NA,"A. St.-Hil. & Moq.",NA,NA,"2003","62084","auto",NA,NA,"12","01",NA,NA,NA,NA,NA,NA,NA
"507","2021-02-08 12:44:56-03","UFRGS","ICN","128548","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","110","2002","12","27","América do Sul","Brasil","RS","Esmeralda","a 8 km da entrada de Muitos Capões","-51.190299987793","-28.0536003112793",NA,"flores brancas; potreiro",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2021-02-08 12:44:56-03","UFRGS","ICN","157375","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Hagelund, K","1030","1963","10","02","América do Sul","Brasil","RS","Giruá","Granja Sodal","-54.3497009277344","-28.028299331665",NA,"Doação de Karner Hagelund.",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2021-02-08 12:44:56-03","UFRGS","ICN","146345","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","230","2004","10","05","América do Sul","Brasil","RS","Guaíba","Fazenda São Maximiano BR 116 km 307","-51.3250007629395","-30.113899230957",NA,"flores brancas com manchas roxas; morro granítico",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2021-02-08 12:44:56-03","UFRGS","ICN","135731","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Miotto, STS","2132","2002","11","03","América do Sul","Brasil","RS","Jaquirana","4 Km da RS-110 estrada para Princesa dos Campos","-50.3577995300293","-28.8847007751465",NA,"Flores brancas; Sobre Sphagnum",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"31282","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2021-02-08 12:44:56-03","UFRGS","ICN","138422","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","304","2004","11","25","América do Sul","Brasil","RS","Jaquirana","a 500 m do primeiro acesso à Jaquirana em direção à Bom Jesus a partir da RS 110","-50.3577995300293","-28.8847007751465",NA,"Flores brancas.",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"31282","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2021-02-08 12:44:56-03","UFRGS","ICN","129958","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","200","2003","11","04","América do Sul","Brasil","RS","Palmeira das Missões","BR 468 Km 05","-53.3135986328125","-27.8994007110596",NA,"flores brancas; solo seco, em beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"33527","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2021-02-08 12:44:56-03","UFRGS","ICN","126002","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Ludtke, R","Setubal, R; Rigo, MS","826","2008","11","13","América do Sul","Brasil","RS","Porto Alegre","morro São Pedro Econsciência Espaço de Conservação","-51.2299995422363","-30.0331001281738",NA,"herbacea; em campo úmido",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2021-02-08 12:44:56-03","UFRGS","ICN","189881","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Trevisan, R","Boldrini, II; Trevisan, R; Setubal, R","1624","2009","09","11","América do Sul","Brasil","RS","Santana do Livramento","Fazenda Santo Antônio, divisa com Uruguai","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2021-02-08 12:44:56-03","UFRGS","ICN","129968","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","212","2003","11","06","América do Sul","Brasil","RS","Santiago","BR 287 a 14 Km do Hotel São João no sentido Jaguari","-54.8671989440918","-29.1916999816895",NA,"flores brancas; beira de estrada, solo úmido pedregoso",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"56006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2021-02-08 12:44:56-03","UFRGS","ICN","129978","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","224","2003","11","28","América do Sul","Brasil","RS","São Francisco de Paula","em direção à Tainhas RS 020","-50.5835990905762","-29.4480991363525",NA,"flores brancas; beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2021-02-08 12:44:56-03","UFRGS","ICN","135705","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Miotto, STS","2103","2002","11","02","América do Sul","Brasil","RS","São Francisco de Paula","em direção à Tainhas RS-020 Km 102","-50.5835990905762","-29.4480991363525",NA,"Flores brancas",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2021-02-08 12:44:56-03","UFRGS","ICN","138459","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","290","2004","11","25","América do Sul","Brasil","RS","São Francisco de Paula","ERS 484 em direção ao Pró-Mata/PUCRS","-50.5835990905762","-29.4480991363525",NA,"Flores brancas em beira de estrada.; Na entrada da FLONA.",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2021-02-08 12:44:56-03","UFRGS","ICN","128477","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","18","2002","11","02","América do Sul","Brasil","RS","São Francisco de Paula","Km 105 RS 020","-50.5835990905762","-29.4480991363525",NA,"flores brancas; beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2021-02-08 12:44:56-03","UFRGS","ICN","128476","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","17","2002","11","02","América do Sul","Brasil","RS","São Francisco de Paula","Km 105 RS 020","-50.5835990905762","-29.4480991363525",NA,"flores rosadas; beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2021-02-08 12:44:56-03","UFRGS","ICN","135738","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Miotto, STS","2138","2002","11","03","América do Sul","Brasil","RS","São Francisco de Paula","RS-235 Km 70","-50.5835990905762","-29.4480991363525",NA,"Flores brancas; Sobre Sphagnum",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2021-02-08 12:44:56-03","UFRGS","ICN","135702","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Miotto, STS","2100","2002","11","02","América do Sul","Brasil","RS","São Francisco de Paula","saída da cidade em direção à Tainhas","-50.5835990905762","-29.4480991363525",NA,"Flores brancas; Solo pedregoso e úmido, beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2021-02-08 12:44:56-03","UFRGS","ICN","128540","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","92","2002","12","18","América do Sul","Brasil","RS","São José dos Ausentes","em beira de riacho a 12 Km do Vale das Trutas","-50.0657997131348","-28.7483005523682",NA,"corola branca com manchas purpúreas; associada à musgos",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2021-02-08 12:44:56-03","UFRGS","ICN","192004","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Bonilha, CL","Bonilha, CL","318","2011","08","25","América do Sul","Brasil","RS","São Lourenço do Sul","Fazenda Cordilheira","-51.9782981872559","-31.3652992248535",NA,"Espécie coletada em campo bem conservado sobre Neossolos quartzarênico.",NA,NA,"A. St.-Hil. & Moq.",NA,NA,"2011","48842","auto",NA,NA,"09","12",NA,NA,NA,NA,NA,NA,NA
"525","2021-02-08 12:44:56-03","UFRGS","ICN","129966","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","210","2003","11","05","América do Sul","Brasil","RS","São Miguel das Missões","estrada de chão em direção à São Lourenço das Missões","-54.55419921875","-28.5627994537354",NA,"flores brancas; latossolo",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"54012","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2021-02-08 12:44:56-03","UFRGS","ICN","129971","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","215","2003","11","06","América do Sul","Brasil","RS","São Vicente do Sul","a 4 Km do trevo de acesso à cidade","-54.6794013977051","-29.6916999816895",NA,"flores brancas com tintes violáceos",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"42672","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2021-02-08 12:44:56-03","UFRGS","ICN","129973","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","217","2003","11","06","América do Sul","Brasil","RS","São Vicente do Sul","a 4 Km do trevo de acesso à cidade","-54.6794013977051","-29.6916999816895",NA,"flores brancas; solo úmido e pedregoso",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"42672","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2021-02-08 12:44:56-03","UFRGS","ICN","128552","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","115","2002","12","27","América do Sul","Brasil","RS","Vacaria","BR 116 a 20 Km da divisa com SC","-50.9338989257812","-28.5121994018555",NA,"flores brancas; baixada úmida",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2021-02-08 12:44:56-03","UFRGS","ICN","128553","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","117","2002","12","27","América do Sul","Brasil","RS","Vacaria","BR 116 a 30 Km da ponte de divisa com SC","-50.9338989257812","-28.5121994018555",NA,"flores brancas; baixada úmida",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2021-02-08 12:44:56-03","UFRGS","ICN","128557","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","121","2002","12","28","América do Sul","Brasil","RS","Vacaria","BR 116 a 9 Km de Vacaria","-50.9338989257812","-28.5121994018555",NA,"flores brancas; em encosta úmida em beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2021-02-08 12:44:56-03","UFRGS","ICN","128554","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","118","2002","12","28","América do Sul","Brasil","RS","Vacaria","BR 116 no trevo de saída para Caxias do Sul","-50.9338989257812","-28.5121994018555",NA,"flores brancas; campo úmido",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2021-02-08 12:44:56-03","UFRGS","ICN","138413","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","326","2004","12","14","América do Sul","Brasil","SC","Ponte Alta","br 116 km 202","-50.380298614502","-27.4841995239258",NA,"Flores brancas.; Em pedreira abandonada na beira da BR, solo seco com britas.",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"33166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2021-02-08 12:44:56-03","UFRGS","ICN","142486","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","255","2004","10","20","América do Sul","Brasil","SC","Urubici","descida do Morro da Igreja","-49.5917015075684","-28.0149993896484",NA,"flores brancas; barranco úmido em beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2021-02-08 12:44:56-03","UFRGS","ICN","138442","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","254","2004","10","20","América do Sul","Brasil","SC","Urubici","descida do Morro da Igreja","-49.5917015075684","-28.0149993896484",NA,"Flor branca.; Barranco úmido na beira da estrada.",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2021-02-08 12:44:56-03","UFRGS","ICN","138391","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","315","2004","12","13","América do Sul","Brasil","SC","Urubici","SC 439 em direção à Serra do Corvo Branco S 28°03'53 5 - W 49°22'58 6","-49.5917015075684","-28.0149993896484",NA,"Flores brancas.; Em barranco úmido.",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2021-02-08 12:44:56-03","UFRGS","ICN","157377","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Hagelund, K","13048","1979","10","05","América do Sul","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,"Doação de Karner Hagelund.",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2021-02-08 12:44:56-03","UFRGS","ICN","146833","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","360","2004","12","27","América do Sul","Brasil","RS","Caçapava do Sul","estrada para as Guaritas a 1 km da BR 153","-53.4914016723633","-30.5121994018555",NA,"flores brancas, erva muito pequena; campo seco",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2021-02-08 12:44:56-03","UFRGS","ICN","135724","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Miotto, STS","2124","2002","11","03","América do Sul","Brasil","RS","Cambará do Sul","a 9 km da RS-020 na estrada de terra em direção à Jaquirana","-50.1446990966797","-29.0478000640869",NA,"Flores brancas; Em campo graminoso úmido, beira de açude",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2021-02-08 12:44:56-03","UFRGS","ICN","128480","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","22","2002","11","02","América do Sul","Brasil","RS","Cambará do Sul","antigo acesso para o Itaimbezinho na entrada do Pesque-Pague Pampa Rural","-50.1446990966797","-29.0478000640869",NA,"flores rosadas; solo enxarcado",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2021-02-08 12:44:56-03","UFRGS","ICN","138453","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","235","2004","10","09","América do Sul","Brasil","RS","Cambará do Sul","Itaimbezinho na trilha do Cotovelo","-50.1446990966797","-29.0478000640869",NA,"Flores liláses.; Beira da mata.",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2021-02-08 12:44:56-03","UFRGS","ICN","142695","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Caporal, FJM","Caporal, FJM","s.n.","2004","10","03","América do Sul","Brasil","RS","Canguçu","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco","-52.6755981445312","-31.3950004577637",NA,"campo pastejado",NA,NA,"A. St.-Hil. & Moq.","305","305",NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2021-02-08 12:44:56-03","UFRGS","ICN","129956","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","198","2003","11","04","América do Sul","Brasil","RS","Caseiros","BR 285 Km 223","-51.6897010803223","-28.2686004638672",NA,"flores brancas; beira de estrada secundária, paralela à BR, solo úmido",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"21250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2021-02-08 12:44:56-03","UFRGS","ICN","152552","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Trevisan, R","Trevisan, R","857",NA,NA,NA,"América do Sul","Brasil","RS","Estrela Velha","Propriedade de Isaltino Tevisan","-53.1591987609863","-29.176700592041",NA,"em campo",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"20991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2021-02-08 12:44:56-03","UFRGS","ICN","143317","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Trevisan, R","393",NA,NA,NA,"América do Sul","Brasil","RS","Estrela Velha","Rincão da Estrela propriedade de Isaltino Trevisan","-53.1591987609863","-29.176700592041",NA,"Flores brancas; Campo seco",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"20991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2021-02-08 12:44:56-03","UFRGS","ICN","125345","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Vianna, FMS; Britto, NS","Hagelund, K","3743","1965","08","08","América do Sul","Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2021-02-08 12:44:56-03","UFRGS","ICN","138464","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","299","2004","11","25","América do Sul","Brasil","RS","Jaquirana","em direção á Jaquirana S 29°11 513' - W 50°27 856'","-50.3577995300293","-28.8847007751465",NA,"Flores brancas.; Em beira de asfalto.",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"31282","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2021-02-08 12:44:56-03","UFRGS","ICN","137855","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Miotto, STS","2234","2004","12","04","América do Sul","Brasil","RS","Lavras do Sul","saída da cidade em direção à Caçapava do Sul","-53.8950004577637","-30.8131008148193",NA,NA,NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"76406","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2021-02-08 12:44:56-03","UFRGS","ICN","128545","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","107","2002","12","27","América do Sul","Brasil","RS","Muitos Capões","a 2 Km da entrada da cidade","-51.1817016601562","-28.3141994476318",NA,"flores brancas; solo seco, ambiente ruderal",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"41750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2021-02-08 12:44:56-03","UFRGS","ICN","135778","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Miotto, STS","2157","2003","11","22","América do Sul","Brasil","RS","Pinheiro Machado","BR-293 Km 121","-53.3810997009277","-31.5783004760742",NA,"Flores branco-rosadas",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"70026","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2021-02-08 12:44:56-03","UFRGS","ICN","138483","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","398","2005","07","15","América do Sul","Brasil","RS","Porto Alegre","Campus do Vale - UFRGS","-51.2299995422363","-30.0331001281738",NA,"Rudera, flores brancas.; Solo úmido.",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
