"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"47","2021-03-30 12:49:16-03","EAO","IAN","199322","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Catarino, L; Cordeiro, MN","2019","05","22","Brasil","Pará","São Geraldo do Araguaia","-48.942283","-6.297144","-48.942283","-6.297144","IAN199322",NA,"Dicotiledônea",NA,"2809","Southern America","Parque Estadual da Sera dos Martírios-Andorinhas / APA Araguaia. Cerrado, c. 1km da cachoeira das 3 quedas. Transecto 1.",NA,"Arvoreta 2,5m, folhas no extremo dos raminhos e frutos imaturos.","289","289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:49:16-03","EAO","IAN","82837","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Ducke, A","Ducke, A","1953","11","27","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"IAN082837",NA,"Dicotiledônea",NA,"2323","Southern America","Restinga da Tijuca, na areia seca.",NA,"Arvorezinha de 3-4m.",NA,NA,NA,"1954","06",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:49:16-03","EAO","IAN","82921","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pires, JM","Kuhlmann, JG","1927","08","10","Brasil",NA,NA,NA,NA,NA,NA,"IAN082921",NA,"Dicotiledônea",NA,"1077","Southern America","Mata do Hôrto Florestal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:49:16-03","EAO","IAN","82922","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Kuhlmann, JG",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"IAN082922",NA,"Dicotiledônea",NA,"2398","Southern America","Mata do Hôrto Florestal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:49:16-03","EAO","IAN","82923","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Ducke, A","Kuhlmann, JG","1927","11","16","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"IAN082923",NA,"Dicotiledônea",NA,"1078","Southern America","Mata do Hôrto Florestal.",NA,NA,NA,NA,NA,"1954","06",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:49:16-03","EAO","IAN","82924","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Kuhlmann, JG","1930","09","26","Brasil","Espírito Santo","Goitacazes",NA,NA,NA,NA,"IAN082924",NA,"Dicotiledônea",NA,"1365","Southern America","Rio Doce.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:49:16-03","EAO","IAN","82927","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Ducke, A","Kuhlmann, JG","1922","11","08","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"IAN082927",NA,"Dicotiledônea",NA,"22130","Southern America","Lagoa de Piratininga.",NA,NA,NA,NA,NA,"1954","06",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:49:16-03","EAO","IAN","15587","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Fróes, RL","1942","11","24","Brasil","Bahia","Itambé","-40.6244010925293","-15.2449998855591",NA,NA,"IAN015587","IAN015587 IAN015587_e","Dicotiledônea",NA,"20071","Southern America","Matas primitivas adjacentes",NA,"Árvore média abundante, rica em latex.",NA,NA,NA,"2007",NA,"56583","auto",NA,NA,NA,NA,NA
"55","2021-03-30 12:49:16-03","EAO","IAN","15587","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Fróes, RL","1942","11","24","Brasil","Bahia","Itambé","-40.6244010925293","-15.2449998855591",NA,NA,"IAN015587","IAN015587 IAN015587_e","Dicotiledônea",NA,"20071","Southern America","Matas primitivas adjacentes",NA,"Árvore média abundante, rica em latex.",NA,NA,NA,"2007",NA,"56583","auto",NA,NA,NA,NA,NA
"56","2021-03-30 12:49:16-03","EAO","IAN","116358","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Llanos, F","Segadas-Vianna, F; Lam, L","1953","08","10","Brasil","Rio de Janeiro","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,"IAN116358",NA,"Dicotiledônea",NA,"783","Southern America","Praia do Pontal.",NA,NA,NA,NA,NA,"1980",NA,"40069","auto",NA,NA,NA,NA,NA
"57","2021-03-30 12:49:16-03","EAO","IAN","69283","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Llanos, F","Black, GA; Adler, P","1951","05","19","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"IAN069283",NA,"Dicotiledônea",NA,"11450","Southern America","Base da Serra da Tijuca.",NA,"Árvore pequena.",NA,NA,NA,"1980","04","57442","auto",NA,NA,NA,NA,NA
"58","2021-03-30 12:49:16-03","EAO","IAN","82926","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Llanos, F","Kuhlmann, JG","1920","08","01","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"IAN082926",NA,"Dicotiledônea",NA,"15811","Southern America","Botafogo, Mundo Novo.",NA,NA,NA,NA,NA,"1980","04","57442","auto",NA,NA,NA,NA,NA
"59","2021-03-30 12:49:16-03","EAO","IAN","110363","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Llanos, F","Barroso, GM","1955",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"IAN110363",NA,"Dicotiledônea",NA,"92647","Southern America","Recreio dos Bandeirantes.",NA,NA,NA,NA,NA,"1980",NA,"57442","auto",NA,NA,NA,NA,NA
"60","2021-03-30 12:49:16-03","EAO","IAN","82928","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Ducke, A","Kuhlmann, JG","1928","10","16","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"IAN082928",NA,"Dicotiledônea",NA,"s.n.","Southern America","Tijuca",NA,NA,NA,NA,NA,"1954","06","57442","auto",NA,NA,NA,NA,NA
"61","2021-03-30 12:49:16-03","EAO","IAN","82925","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Ducke, A","Kuhlmann, JG","1928","10","16","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"IAN082925",NA,"Dicotiledônea",NA,"1075","Southern America","Tijuca, Pedra do Conde.",NA,NA,NA,NA,NA,"1954","06","57442","auto",NA,NA,NA,NA,NA
"62","2021-03-30 12:49:16-03","EAO","IAN","73762","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Ducke, A","Gehrt, A","1935","06","24","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,"IAN073762",NA,"Dicotiledônea",NA,"s.n.","Southern America","Morro de São Bento.",NA,"Árvore; flores alvas.",NA,NA,NA,"1952",NA,"26836","auto",NA,NA,NA,NA,NA
"63","2019-12-04 15:25:50-03","PUCPR","HUCP","21715","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard.",NA,"Bonaldi, R",NA,NA,NA,"Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Eudicotiledonea",NA,"371",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"64","2019-12-04 15:25:50-03","PUCPR","HUCP","3258","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard.","Britez, RM","Britez, RM",NA,NA,NA,"Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00018248","HUCP00018248","Eudicotiledonea",NA,"885",NA,"Ilha do Mel",NA,NA,NA,NA,NA,"1986","09","24916","auto","07",NA,NA,NA,NA
"65","2019-12-04 15:25:50-03","PUCPR","HUCP","11998","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard.","Gatti, G","Kuniyoshi, YS","1997","01","31","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00018244","HUCP00018244","Eudicotiledonea",NA,"091",NA,NA,NA,"N° 33676.",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"66","2019-12-04 15:25:50-03","PUCPR","HUCP","20103","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard.","Bonaldi, R","Bonaldi, R","2009","01","10","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00018140","HUCP00018140","Eudicotiledonea",NA,"431",NA,"Tinguçu",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"67","2020-02-08 09:04:16-03","NBC","NL-BOTANY","WAG.1363483","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach GG","Hatschbach GG","1962","07","14","Brazil",NA,NA,NA,NA,NA,NA,"NL-WAG1363483","NL-WAG1363483",NA,"Ericales",NA,"Southern America","Sitio do Meio (mun. Paranaga) Paraná.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1363483 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1962","08",NA,NA,"01","Magnoliopsidae","WAG0193938",NA,NA
"68","2020-02-08 09:04:10-03","NBC","NL-BOTANY","L 0820142","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Eyma PJ","Martius CFP von",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-L0820142",NA,NA,"Ericales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200820142 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","90923257",NA,NA
"69","2020-02-08 09:04:10-03","NBC","NL-BOTANY","L.2655801","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Klein RM","1955","05","06","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2655801","NL-L2655801",NA,"Ericales",NA,"Southern America","Plantas de Santa Catarina. Morro da Ressacada, Itajaí.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2655801 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"70","2020-02-08 09:04:10-03","NBC","NL-BOTANY","L.2655802","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Reitz R; Klein RM","1954","07","01","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2655802","NL-L2655802",NA,"Ericales",NA,"Southern America","Plantas de Santa Catarina. Morro da Fazenda, Itajaí.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2655802 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"71","2020-02-08 09:04:10-03","NBC","NL-BOTANY","L.2655803","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Reitz R; Klein RM","1954","07","01","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2655803","NL-L2655803",NA,"Ericales",NA,"Southern America","Plantas de Santa Catarina. Morro da Fazenda, Itajaí.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2655803 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"72","2020-02-08 09:04:10-03","NBC","NL-BOTANY","L.2655804","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Hatschbach GG","1968","06","26","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2655804","NL-L2655804",NA,"Ericales",NA,"Southern America","Est. Paraná (Brasil). Mun. Cuaratuba. Rio Sai.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2655804 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"73","2020-02-08 09:04:10-03","NBC","NL-BOTANY","L.2655805","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Hatschbach GG","1958","05","09","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2655805","NL-L2655805",NA,"Ericales",NA,"Southern America","Est. Paraná (Brasil). Mun. Paranagua. Rio Guaraguaçu (1 km p/ leste).",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2655805 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"74","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U.1599131","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Hatschbach GG","1963","06","21","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1599131","NL-U1599131",NA,"Ericales",NA,"Southern America","Est. Parana, Mun. Guaratuba.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1599131 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"75","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U.1599132","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Herb Acad Rheno-Trai",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-U1599132","NL-U1599132",NA,"Ericales",NA,"Southern America","Brasilia.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1599132 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"76","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U.1599133","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Berg CC","1973","08","19","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1599133","NL-U1599133",NA,"Ericales",NA,"Southern America","Guanabara, Pedra da Itauna, Restinga da Jacarepaguá, 'restinga fechada'.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1599133 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"77","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U.1599134","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Lindeman JC; Haas JH de","1967","02","02","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1599134","NL-U1599134",NA,"Ericales",NA,"Southern America","Brasiliae Australis, Est. Guanabara, Recreio dos Bandeirantes 30 km W, of Rio de Janeiro.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1599134 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"78","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U.1599135","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Pulle-Lutz BMJ","1938","10","29","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1599135","NL-U1599135",NA,"Ericales",NA,"Southern America","Districto Federal: Recreio dos Bandeirantes.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1599135 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"79","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U.1599136","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Frazao A","1916","06","01","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1599136","NL-U1599136",NA,"Ericales",NA,"Southern America","Rio de Janeiro prope urbun, in arenosis maritimis Praia do Pints.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1599136 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"80","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U.1599137","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Kuhlmann JG","1920","08","01","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1599137","NL-U1599137",NA,"Ericales",NA,"Southern America","Rio de Janeiro ad urbem loco Mundo Novo siloula secundaria.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1599137 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"81","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U.1599138","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Unknown",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-U1599138","NL-U1599138",NA,"Ericales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1599138 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"82","2020-02-08 09:04:16-03","NBC","NL-BOTANY","WAG.1363484","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach GG","Hatschbach GG; Silva JM","1989","08","18","Brazil",NA,NA,NA,NA,NA,NA,"NL-WAG1363484","NL-WAG1363484",NA,"Ericales",NA,"Southern America","Rod. Guaratuba-Itapoá, Fda. Menegusso (Mun. Garuva) Santa Catarina.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1363484 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","WAG0193939",NA,NA
"83","2020-11-04 11:19:37-03","ESALQ","ESA","4768","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Almeida Jr., E.B.","Catharino, E.L.M.","1986","01","24","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"ESA004768","ESA004768","Magnoliophyta",NA,"644.0",NA,NA,NA,NA,NA,NA,NA,"2008","05","55628","auto","10",NA,NA,NA,NA
"84","2020-11-04 11:19:37-03","ESALQ","ESA","93563","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Almeida Jr., E.B.","Ivanauskas, N.M. et al.","2001","07","07","Brasil","São Paulo","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,"ESA093563","ESA093563","Magnoliophyta",NA,"4489.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA
"85","2020-11-04 12:16:09-03","ESALQ","ESA","134502","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pansonato, M.P.",NA,"2013","01","30",NA,NA,NA,NA,NA,"23.38.25",NA,"ESA134502",NA,NA,NA,"358.0",NA,NA,NA,"Floresta de Restinga Alta, fragmento no Bairro Gaivotas. Árvore da fitossociologia placa no. 17529. Altura: 13m",NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:19:37-03","ESALQ","ESA","68255","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Almeida Jr., E.B.","Soares, A. ; Maschio, W.","1998","11","12","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"ESA068255","ESA068255","Magnoliophyta",NA,"223.0",NA,NA,NA,NA,NA,NA,NA,"2009","05","37295","auto","10",NA,NA,NA,NA
"87","2020-11-04 11:19:37-03","ESALQ","ESA","16104","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Almeida Jr., E.B.","Ziller, S.R. ; Kuniyoshi, Y.S.","1989","08","09","Brasil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,"ESA016104","ESA016104","Magnoliophyta",NA,"67.0",NA,NA,NA,NA,NA,NA,NA,"2009","09","15275","auto","12",NA,NA,NA,NA
"88","2020-11-04 12:16:09-03","ESALQ","ESA","137082","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","G.A. Nobrega","D. Hottz","2013","10","15","Brasil","Rio de Janeiro","Arraial do Cabo","-42.0278015136719","-22.966100692749",NA,NA,"ESA137082",NA,NA,NA,"243.0",NA,"Lívia",NA,NA,NA,NA,NA,"2014","08","25964","auto","20",NA,NA,NA,NA
"89","2020-11-04 11:19:37-03","ESALQ","ESA","88111","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Almeida Jr., E.B.","Paula-Souza, J. ; Souza, V.C.","2004","07","29","Brasil","Rio de Janeiro","Maricá","-42.8185997009277","-22.9193992614746",NA,NA,"ESA088111","ESA088111","Magnoliophyta",NA,"3796.0",NA,NA,NA,NA,NA,NA,NA,"2008","08","20726","auto","12",NA,NA,NA,NA
"90","2020-11-04 11:19:37-03","ESALQ","ESA","39457","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Almeida Jr., E.B.","Silva, J.M. et al.","1996","08","03","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"ESA039457","ESA039457","Magnoliophyta",NA,"1680.0",NA,NA,NA,NA,NA,NA,NA,"2008","07","41937","auto","14",NA,NA,NA,NA
"91","2020-11-04 11:19:37-03","ESALQ","ESA","126605","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea",NA,NA,"Fernandes, D.","2000","08","27","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"ESA126605",NA,"Magnoliophyta",NA,"550.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"92","2020-11-04 11:19:37-03","ESALQ","ESA","109333","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea",NA,NA,"Sampaio, D.",NA,NA,NA,"Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"ESA109333","ESA109333","Magnoliophyta",NA,"142.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"93","2020-11-04 11:19:37-03","ESALQ","ESA","29287","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Almeida Jr., E.B.","Ivanauskas, N.M.","1996","06","29","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"ESA029287","ESA029287","Magnoliophyta",NA,"843.0",NA,NA,NA,NA,NA,NA,NA,"2009","05","17990","auto","10",NA,NA,NA,NA
