"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"48","2021-03-02 16:29:17-03","CPAN-UFMS","COR","15349","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Torres, R","Takahasi, A.","1394",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda São Sebastião do Carandá","-57.516667","-19.1",NA,"Árvore; fruto esverdeado com semente pluma dourada Habito: Árvore",NA,NA,NA,"100","100","2009","08","19","57º31'0''W","19º6'0''S",NA,NA,NA,NA,NA,NA
"49","2020-11-26 18:09:42-03","CPAN-UFMS","COR","17014","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Silva, I. P.; André, C. B. D. S. & Urquiza, M. V. S.","13","2015","09","22",NA,"Brasil","Mato Grosso do Sul","Corumbá","Parque Municipal Piraputangas","-57.638611","-19.2425",NA,"Arbusto, 3 m de altura; fruto verde parecendo bolinha, tipo inflorescência; folíolo simples; não possui glândulas Habitat: Borda de mata seca Habito: Arbusto",NA,NA,NA,"201","201",NA,NA,NA,"57º38'19''W","19º14'33''S",NA,NA,NA,NA,NA,NA
"50","2020-11-26 18:09:42-03","CPAN-UFMS","COR","15852","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Oliveira, P. P.","Oliveira, P. P.; André, C. B. D. S.; Kadowaki, P. G. M. S. & Urquiza, M. V. S.","203","2014","11","07",NA,"Brasil","Mato Grosso do Sul","Corumbá","Parque Municipal Natural de Piraputangas; bancada laterítica","-57.638611","-19.2425",NA,"Arbusto; fruto marrom Habito: Arbusto",NA,NA,NA,"159","159",NA,NA,NA,"57º38'19''W","19º14'33''S",NA,NA,NA,NA,NA,NA
"51","2020-11-26 18:09:42-03","CPAN-UFMS","COR","13235","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Ishii, I. H.",NA,"2002","10","11",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morraria Santa Cruz; fazenda Vale do Paraíso","-57.6533012390137","-19.0091991424561",NA,"Árvore; fitossociologia P9; n 3473 Habito: Árvore",NA,NA,NA,"644","644",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"52","2020-11-26 18:09:42-03","CPAN-UFMS","COR","15391","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","G. A. Damasceno Jr.","Damasceno Junior, G.A.","3161","2001","04","17",NA,"Brasil","Mato Grosso do Sul","Ladário","Fazenda São Marcelo - Morro Sta Cruz. Mata semidecídua; Litólico e rico em Ferro; Morro.","-57.6016998291016","-19.0046997070312",NA,"Fitossociologia 3576",NA,NA,NA,"400","400",NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA
"53","2020-11-26 18:09:42-03","CPAN-UFMS","COR","5398","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Damasceno-Júnior, G. A.","Bezerra, M. A. O.; Peixoto, J. L.","64","1997","06","13",NA,"Brasil","Mato Grosso do Sul","Ladário","Morro do Rabicho; próximo ao morro Ladário","-57.6016998291016","-19.0046997070312",NA,"Árvore Habito: Árvore",NA,NA,NA,"85","85",NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA
"54","2019-10-09 11:24:21-03","UFBA","ALCB","10390","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Sleumer, H","Kuhlmann, M","856","1943","05","21","Southern America","Brasil","São Paulo","Carioba","Mata Boa Esperança.",NA,NA,NA,"alta com folhagem vermelha.","ALCB049978","ALCB049978",NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:24:21-03","UFBA","ALCB","87001","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Marquet, R","Barbosa, E; Silva, JM","4865","2006","06","12","Southern America","Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Canadá","-57.8824996948242","-21.6989002227783",NA,"ca 4m. Flor creme","ALCB049979","ALCB049979",NA,NA,NA,"2006",NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA
"56","2019-10-09 11:24:21-03","UFBA","ALCB","10384","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Nepomuceno, FAA","Kuhlmann, M","3756","1955","04","28","Southern America","Brasil","São Paulo","Nova Europa","Fazenda Itaquerê.","-48.560001373291","-21.7700004577637",NA,NA,"ALCB050187","ALCB050187",NA,NA,NA,"2017","09","01",NA,NA,"12872","auto",NA,NA,NA,NA
"57","2020-02-08 09:51:16-03","NBC","NL-BOTANY","U.1600451","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Alford MH","Dubs B",NA,"1987","10","22","Southern America","Brazil","Mato Grosso",NA,"Fazenda Salina, Pantanal do Rio Negro.Tree. 102.","-56.166667","-19.5",NA,"Dry forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1600451 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1600451","NL-U1600451",NA,NA,NA,NA,NA,NA,"-56.166667","-19.5",NA,NA,"Magnoliopsidae","U 0228883",NA,NA
"58","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.2452497","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Mendes LT",NA,"1950","10","01","Southern America","Brazil",NA,NA,"Paraná (Maringi).",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452497 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452497","NL-L2452497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"59","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.2452487","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Angulo L",NA,"1980","01","01","Southern America","Peru",NA,NA,"Province Coronel Portillo: Bosque Nacional. Alexander von Humboldt; km 86 Pucallpa-Tingo Maria road.","-75","-7.666667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452487 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452487","NL-L2452487",NA,NA,NA,NA,NA,NA,"-75.0","-7.666667",NA,NA,"Magnoliopsidae",NA,NA,NA
"60","2020-02-08 09:51:16-03","NBC","NL-BOTANY","U.1584357","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Lindeman JC; Haas JH de",NA,"1966","06","18","Southern America","Brazil",NA,NA,"Est. Parana. N. of Xambre.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584357 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1584357","NL-U1584357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"61","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.2452499","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Fiebrig K",NA,"1902","01","03","Southern America","Paraguay",NA,NA,"Paraguayenses. Cordillera de Altos.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452499 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452499","NL-L2452499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"62","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.2452500","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Fiebrig K",NA,"1902","09","20","Southern America","Paraguay",NA,NA,"Paraguayenses. Cordillera de Altos.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452500 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452500","NL-L2452500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"63","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.2452501","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Fiebrig K",NA,"1902","09","20","Southern America","Paraguay",NA,NA,"Paraguayenses. Cordillera de Altos.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452501 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452501","NL-L2452501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"64","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.2452498","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Hassler E",NA,"1913","09","01","Southern America","Paraguay",NA,NA,"Paraguarienses. Paraguaria Centralis: Prope Sapucay.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452498 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452498","NL-L2452498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"65","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.2452502","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"López JA",NA,NA,NA,NA,"Southern America","Paraguay",NA,NA,"Mbawy Finap.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452502 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452502","NL-L2452502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"66","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.2452488","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Schinini A",NA,"1973","04","02","Southern America","Paraguay",NA,NA,"Tarumandy. árbol de 4 a 5m de altura.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452488 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452488","NL-L2452488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"67","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.2452489","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Reitz R; Klein RM",NA,"1962","01","27","Southern America","Brazil",NA,NA,"Altônia, Xambre, Paraná. Mata. Árvore.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452489 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452489","NL-L2452489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"68","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.2452490","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Balansa B",NA,"1879","10","30","Southern America","Paraguay",NA,NA,"En guarani: Timbabü. Arbre asser grete, de 6-8 mètr. de hauteur. Fleurs blanches naissant sur-les rameauz de la seconde année. Guarali, dans les forêt.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452490 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452490","NL-L2452490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"69","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.2452491","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Balansa B",NA,"1879","10","30","Southern America","Paraguay",NA,NA,"En guarani: Timbabü. Arbre asser grete, de 6-8 mètr. de hauteur. Fleurs blanches naissant sur-les rameauz de la seconde année. Guarali, dans les forêt.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452491 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452491","NL-L2452491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"70","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.2452492","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Balansa B",NA,"1879","10","30","Southern America","Paraguay",NA,NA,"En guarani: Timbabü. Arbre asser grete, de 6-8 mètr. de hauteur. Fleurs blanches naissant sur-les rameauz de la seconde année. Guarali, dans les forêt.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452492 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452492","NL-L2452492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"71","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.2452493","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Balansa B",NA,"1879","10","30","Southern America","Paraguay",NA,NA,"En guarani: Timbabü. Arbre asser grete, de 6-8 mètr. de hauteur. Fleurs blanches naissant sur-les rameauz de la seconde année. Guarali, dans les forêt.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452493 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452493","NL-L2452493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"72","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.2452494","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Balansa B",NA,"1879","10","30","Southern America","Paraguay",NA,NA,"En guarani: Timbabü. Arbre asser grete, de 6-8 mètr. de hauteur. Fleurs blanches naissant sur-les rameauz de la seconde année. Guarali, dans les forêt.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452494 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452494","NL-L2452494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"73","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.2452495","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Pedersen TM",NA,"1961","05","03","Southern America","Paraguay",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452495 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452495","NL-L2452495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"74","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.2452496","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Hatschbach GG; Haas H",NA,"1966","06","23","Southern America","Brazil",NA,NA,"Parana (Brasil) Mun. Cruzeiro do Oeste. Cruzeiro de Oeste.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452496 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452496","NL-L2452496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"75","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.2452503","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Woods",NA,"1971","05","11","Southern America","Paraguay",NA,NA,"Mbavy. Itakyry- Hernandarias.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452503 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452503","NL-L2452503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"76","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.2452505","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Hatschbach GG",NA,"1965","10","11","Southern America","Brazil",NA,NA,"Parana (Brasil) Mun. Maringá. Orto Florestal.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452505 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452505","NL-L2452505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"77","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.2452506","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Black GA",NA,"1947","10","20","Southern America","Brazil",NA,NA,"Da Amazonia. Estado do Pará. Belterra, mata virgem. Árvore, de 40mts. Flôr branca, cheirosa em pencas fasciculares.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452506 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452506","NL-L2452506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"78","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.3791838","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Pedersen TM",NA,"1988","09","25","Southern America","Paraguay",NA,NA,"Plants of Paraguay. Near Isla Pucu. Dep. La Cordillera.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3791838 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3791838","NL-L3791838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"79","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.3793019","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Beck SG",NA,"1983","08","08","Southern America","Bolivia",NA,NA,"Dpto. La Paz, Prov. Sud Yungas, Chulumani 33 kms. hacia Tajma. 1200 m.s.n.m. Restos de bosque xeromorfo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3793019 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3793019","NL-L3793019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"80","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.3793020","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Beck SG",NA,"1986","05","30","Southern America","Bolivia",NA,NA,"Dtpo. La Paz, Prov. Sud Yungas, Chulumani 73 kms. hacia La Asunta.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3793020 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3793020","NL-L3793020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"81","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.3793021","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Beck SG",NA,"1986","09","09","Southern America","Bolivia",NA,NA,"Depto. Beni, Prov. Ballivian, Espiritu en la zona de influencia del rio Yacuma.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3793021 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3793021","NL-L3793021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"82","2020-02-08 09:51:11-03","NBC","NL-BOTANY","L.3810276","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Guillén R; Medina C",NA,"1995","05","21","Southern America","Bolivia",NA,NA,"Santa Cruz: Velasco Province. Reserva ecologica El Refugio, a 520 m al S del campamento Toledo sobre el sendero ecologico La Plata. Bosqye humedo de altura. Suelos franco arenosos.","-61.156556","-14.717611",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3810276 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3810276","NL-L3810276",NA,NA,NA,NA,NA,NA,"-61.156556","-14.717611",NA,NA,"Magnoliopsidae",NA,NA,NA
"83","2020-02-08 09:51:11-03","NBC","NL-BOTANY","U 0276742","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,"N of Pôrto Byinton, forest between main raod and Lagoa Xambrê, varzea land of Rio Parana",NA,NA,NA,"forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276742 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13305",NA,NA
"84","2020-02-08 09:51:11-03","NBC","NL-BOTANY","U 0276743","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,"N of Xambrê",NA,NA,NA,"forest on red sand<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276743 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13218",NA,NA
"85","2020-02-08 09:51:11-03","NBC","NL-BOTANY","U 0276744","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,"ca. 10k km NW of Xambrê",NA,NA,NA,"forest on red sand<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276744 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13172",NA,NA
