"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"199","2020-09-12 05:00:02-03","US","US","2643185","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","H. S. Irwin, H. Maxwell & D. C. Wasshausen","21303","1968","3","18","South America - Neotropics","Brazil",NA,NA,NA,"US02336572",NA,"Rosales","Benth.",NA,"Goiás",NA,NA,NA,"US02336572_01","Planalto do Brasil, Northern Goias, gallery forest and adjacent cerrado, 10km S. of Guara","550",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"200","2020-09-12 05:00:02-03","US","US","297702","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","G. Eiten","521","1977","1","28","South America - Neotropics","Brazil",NA,NA,NA,"US02336576",NA,"Rosales","Benth.",NA,"Maranhão",NA,NA,NA,"US02336576_01","Canela Indian village & vicinity, ca. 50 km SW of Barra Do Corda, region of cerrado woodland & gallery forests","500",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"201","2020-09-12 05:00:02-03","US","US","2324516","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","H. S. Irwin","2555","1959","2","2","South America - Neotropics","Brazil",NA,NA,NA,"US02336561",NA,"Rosales","Benth.",NA,"Goiás",NA,NA,NA,"US02336561_01","118km. N.W. of Itumbiara on road to Verde, in srub forest (cerrado) on slope near stream, Co scarlet",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"202","2020-09-12 05:00:02-03","US","US","2785164","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","G. Eiten & L. T. Eiten","9514","1969","11","24","South America - Neotropics","Brazil",NA,NA,NA,"US02336574",NA,"Rosales","Benth.",NA,"Mato Grosso",NA,NA,NA,"US02336574_01","Municipio de Barra do Garcas: crest of Serra do Roncador, along new road, 206 km NNE village of Xavantina, 2.4 km S of Landico's restaurant(on gently-sloped divide between Xingu drainage to west and Rio das Mortes-Araguaia drainage to east; terrain flat or gently rolling","320",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"203","2020-09-12 05:00:02-03","US","US","2059823","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","A. Macedo","3413","1951","12","11","South America - Neotropics","Brazil",NA,NA,NA,"US02336562",NA,"Rosales","Benth.",NA,"Goiás",NA,NA,NA,"US02336562_01","Municipio Goiatuba",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"204","2020-09-12 05:00:02-03","US","US","1673938","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","ex herb. Musei Hist. Natur. Vindob.","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US02336578",NA,"Rosales","Benth.",NA,NA,NA,NA,NA,"US02336578_01","Tamerlin, Ace. Br [interpreted]",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"205","2020-09-12 05:00:02-03","US","US","1834380","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","J. T. Baldwin","3134","1943","11","1","South America - Neotropics","Brazil",NA,NA,NA,"US02336565",NA,"Rosales","Benth.",NA,"Mato Grosso",NA,NA,NA,"US02336565_01","Dry place, Seringal Roserisal (southern edge of Amazon Basin), Matto Grosso",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"206","2020-09-12 05:00:02-03","US","US","2643188","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","H. S. Irwin, H. Maxwell & D. C. Wasshausen","21686","1968","3","23","South America - Neotropics","Brazil",NA,NA,NA,"US02336573",NA,"Rosales","Benth.",NA,"Goiás",NA,NA,NA,"US02336573_01","Planalto do Brasil, Northern Goias, Cerrado, sandstone outcrops ca. 27km S. of Paraiso","600",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"207","2020-09-02 16:28:10-03","Cenargen","CEN","97974","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","cf. heterophylla","Periandra cf. heterophylla","Anderson Cássio Sevilha","5809","2016","04","12",NA,"Brasil","Exsicatas",NA,NA,"CEN00097974",NA,NA,"Benth.","B. M. T. Walter","MA","CAROLINA","-47.4693984985352","-7.33277988433838","CEN00097974","Fazenda.",NA,NA,"2018","11","99438","auto",NA,NA,NA,NA,NA,"4",NA,NA
"208","2020-09-02 16:28:10-03","Cenargen","CEN","28208","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","cf. heterophylla","Periandra cf. heterophylla","Lídio Coradin","6904","1984","08","25",NA,"Brasil","Unicata",NA,"CIAT N.18645","CEN00028208",NA,NA,"Benth.","B. M. T. Walter","MT","NOSSA SENHORA DO LIVRAMENTO","-56.3456001281738","-15.7749996185303","CEN00028208","Rodovia Cuiabá - Cáceres BR - 070, km 50.","180","180","2018","11","89753","auto",NA,NA,"-5660000.0","-1576667.0",NA,"1",NA,NA
"209","2020-09-02 16:28:10-03","Cenargen","CEN","47724","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Aécio Amaral-Santos","1735","2002","11","28",NA,"Brasil","Exsicatas",NA,"Área de influência da AHE Queimado. Flor com o centro do estandarte branco.","CEN00047724",NA,NA,"Benth.","J. F. B. Pastore","DF","BRASILIA","-47.9296989440918","-15.7797002792358","CEN00047724","DF - 100 sentido BsB - Formosa, VC 169.",NA,NA,"2003","07","70570","auto",NA,NA,"-4737917.0","-1578972.0",NA,"4",NA,NA
"210","2020-09-02 16:28:10-03","Cenargen","CEN","49428","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","José Floriano Barêa Pastore","120","2002","11","11",NA,"Brasil","Exsicatas",NA,NA,"CEN00049428",NA,NA,"Benth.",NA,"GO","APARECIDA DE GOIANIA","-49.2439002990723","-16.823299407959","CEN00049428","Chácara Jatobá.",NA,NA,NA,NA,"14888","auto",NA,NA,NA,NA,NA,"3",NA,NA
"211","2020-09-02 16:28:10-03","Cenargen","CEN","40208","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Glocimar Pereira-Silva","4529","2000","12","14",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","CEN00040208",NA,NA,"Benth.","B. M. T. Walter","GO","CAVALCANTE","-47.4583015441895","-13.7974996566772","CEN00040208","Canterio da obra, próximo à subestação.","350","350","2018","11","92497","auto",NA,NA,"-4813917.0","-1339972.0",NA,"2",NA,NA
"212","2020-09-02 16:28:10-03","Cenargen","CEN","44138","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Glocimar Pereira-Silva","5859","2002","02","19",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava. Influência direta (lago).","CEN00044138",NA,NA,"Benth.","B. M. T. Walter","GO","CAVALCANTE","-47.4583015441895","-13.7974996566772","CEN00044138","Margem direita do rio Carmo, próximo a foz. Área desmatada.","330","330","2018","11","92497","auto",NA,NA,"-4812528.0","-1341000.0",NA,"1",NA,NA
"213","2020-09-02 16:28:10-03","Cenargen","CEN","15450","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Bruno Machado Teles Walter","1080","1991","12","12",NA,"Brasil","Exsicatas",NA,"Cálice vermelho esverdeado. Estandarte vermelho com centro da face adaxial alva. Demais peças vermelha. Androceu alvo com anteras castanha. Área de influência da UHE Serra da Mesa.","CEN00015450",NA,NA,"Benth.","L. P. Queiroz","GO","COLINAS DO SUL","-48.0783004760742","-14.1513996124268","CEN00015450","2 km da estrada Serra da Mesa - Colinas do Sul. A meio caminho entre esta estrada e a linha de transmissão.","410","410",NA,NA,"58154","auto",NA,NA,"-4828333.0","-1383333.0",NA,"5",NA,NA
"214","2020-09-02 16:28:10-03","Cenargen","CEN","36773","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Roberto Fontes Vieira","1412","1992","11","24",NA,"Brasil","Exsicatas",NA,NA,"CEN00036773",NA,NA,"Benth.","J. F. B. Pastore","GO","COLINAS DO SUL","-48.0783004760742","-14.1513996124268","CEN00036773","Beira de estrada, cerca de 5 km do rio Peixe. Futuro reservatório do aproveitamento Hidrelétrico Serra da Mesa.","450","450","2003","08","58154","auto",NA,NA,"-4806667.0","-1415000.0",NA,"1",NA,NA
"215","2020-09-02 16:28:10-03","Cenargen","CEN","36690","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Renato Ferraz de Arruda Veiga","258","1987","10","02",NA,"Brasil","Exsicatas",NA,NA,"CEN00036690",NA,NA,"Benth.","B. M. T. Walter","GO","COLINAS DO SUL","-48.0783004760742","-14.1513996124268","CEN00036690","BR-153 Km 219, 7,7 Km ao Norte de Colinas de Goiás.","200","200","2017","06","58154","auto",NA,NA,"-4845000.0","-795000.0",NA,"5",NA,NA
"216","2020-09-02 16:28:10-03","Cenargen","CEN","15547","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Bruno Machado Teles Walter","808","1991","11","21",NA,"Brasil","Exsicatas",NA,"Folha discolor, pétalas vermelho vivo, estames amarelo. Pedicelo branco, botões florais verde avermelhado. Áread e influência da UHE Serra da Mesa.","CEN00015547",NA,NA,"Benth.","L. P. Queiroz","GO","COLINAS DO SUL","-48.0783004760742","-14.1513996124268","CEN00015547","Estrada que liga Serra da Mesa - Colinas, 2,5 km da entrada Sul do canteiro de obras da UHE Serra da Mesa.","510","510","2000","12","58154","auto",NA,NA,"-4830000.0","-1386667.0",NA,"5",NA,NA
"217","2020-09-02 16:28:10-03","Cenargen","CEN","29648","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","José Carlos de Souza Silva","213","1980","01","23",NA,"Brasil","Exsicatas",NA,"Coletada em local alterado próximo a açude, solo concrecionado. Altura da planta: 80cm. Doação do CPAC.","CEN00029648",NA,NA,"Benth.","J. F. B. Pastore","GO","PADRE BERNARDO","-48.2839012145996","-15.1603002548218","CEN00029648","Fazenda Aroeira.",NA,NA,"2003","08","56279","auto",NA,NA,NA,NA,NA,"1",NA,NA
"218","2020-09-02 16:28:10-03","Cenargen","CEN","30158","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Glocimar Pereira-Silva","3474","1996","03","09",NA,"Brasil","Exsicatas",NA,NA,"CEN00030158",NA,NA,"Benth.","B. M. T. Walter","MA","BALSAS","-46.0355987548828","-7.53249979019165","CEN00030158","PROJETO DE BALSAS; CONDOMINIO KISSY; LOTE 23","470","470","2017","08","222094","auto",NA,NA,NA,NA,NA,"3",NA,NA
"219","2020-09-02 16:28:10-03","Cenargen","CEN","6058","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Lídio Coradin","2188","1979","09","20",NA,"Brasil","Exsicatas",NA,"Unicata","CEN00006058",NA,NA,"Benth.","L. T. Silveira","MA","CAROLINA","-47.4693984985352","-7.33277988433838","CEN00006058","BR 230, Carolina - Balsas - MA",NA,NA,"1991","10","99438","auto",NA,NA,NA,NA,NA,"1",NA,NA
"220","2020-09-02 16:28:10-03","Cenargen","CEN","2760","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","George J. Shepherd","3843","1976","11","30",NA,"Brasil","Exsicatas",NA,NA,"CEN00002760",NA,NA,"Benth.","L. T. Silveira","MG","DIAMANTINA","-43.6002998352051","-18.2493991851807","CEN00002760","Esrada de Minas Gerais; Estrada Santo Hipólito a Dimantina km 69.",NA,NA,"1991","10","101169","auto",NA,NA,NA,NA,NA,"1",NA,NA
"221","2020-09-02 16:28:10-03","Cenargen","CEN","42823","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Lídio Coradin","6835","1984","08","23",NA,"Brasil","Exsicatas",NA,NA,"CEN00042823",NA,NA,"Benth.","L. Coradin","MT","CUIABA","-56.0966987609863","-15.5960998535156","CEN00042823","Rodovia Cuiabá - Chapada dos Guimarães, km 13.","250","250","1984","08","74875","auto",NA,NA,"-5605000.0","-1546667.0",NA,"1",NA,NA
"222","2020-09-02 16:28:10-03","Cenargen","CEN","70606","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","José Francisco Montenegro Valls","13000","1991","05","17",NA,"Brasil","Exsicatas",NA,NA,"CEN00070606",NA,NA,"Benth.","B. M. T. Walter","TO","RIO SONO","-47.9019012451172","-9.34360980987549","CEN00070606","Cerca de 10 Km de Rio Sono ao longo da estrada que sai para sudeste da cidade.","310","310","2018","11","106047","auto",NA,NA,NA,NA,NA,"5",NA,NA
"223","2020-09-02 16:28:10-03","Cenargen","CEN","7900","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Michael Jeffrey Balick","1609","1983","09","11",NA,"Brasil","Exsicatas",NA,"Secondary scrub forest interpersed with Orbignya palms. Use: Headache, grippe, and insomnia. Collect the roots, toast over a fire until breathe in the smole - said to be beneficial. Doação Botanical studies undertaken through the sponsorship of the U.S. Agency for Intern. Development and Conselho Nacional de Desenvolvimento Científico e Tecnológico.","CEN00007900",NA,NA,"Benth.","L. T. Silveira","TO","TOCANTINOPOLIS","-47.4164009094238","-6.32944011688232","CEN00007900","Posto Indígena São José, ca 20 km west of Tocantinópolis, (FUNAI Reservation-Apinajé Indians).",NA,NA,"1991","10","37506","auto",NA,NA,"-4750000.0","-650000.0",NA,"1",NA,NA
"224","2020-09-02 16:28:10-03","Cenargen","CEN","27796","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Bruno Machado Teles Walter","3153","1996","02","08",NA,"Brasil","Exsicatas",NA,"Anteras amarela, filetes alvo, cálice grná e corola vermelho vivo. Área de influência da UHE Serra da Mesa.","CEN00027796",NA,NA,"Benth.","B. M. T. Walter","GO","BARRO ALTO","-48.983333","-14.65","CEN00027796","BR - 153, aproximadamente 8 km antes de Uruaçú, no sentido Brasília - Belém. Beira da estrada","500","500","2018","11",NA,NA,NA,NA,"-48.983333","-14.65",NA,"3",NA,NA
"225","2020-09-02 16:28:10-03","Cenargen","CEN","66476","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Glocimar Pereira-Silva","9314","2005","02","18",NA,"Brasil","Unicata",NA,"Área de influência indireta.","CEN00066476",NA,NA,"Benth.","B. M. T. Walter","TO","TOCANTINOPOLIS","47.4466666","6.58416666","CEN00066476","Canteiro de obras da AHE Estreito, margem direita do rio Tocantins.","230","230","2018","11",NA,NA,NA,NA,"47.4466666","6.58416666",NA,"1",NA,NA
"226","2020-09-02 16:28:10-03","Cenargen","CEN","77344","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Glocimar Pereira-Silva","8342","2003","12","09",NA,"Brasil","Exsicatas",NA,NA,"CEN00077344",NA,NA,"Benth.","B. M. T. Walter","GO","FLORES DE GOIAS","-46.675","-14.614722","CEN00077344","Fazenda Lagoa do Coronel (ponto 19).","390","390","2018","11",NA,NA,NA,NA,"-46.675","-14.614722",NA,"4",NA,NA
"227","2020-09-02 16:28:10-03","Cenargen","CEN","6678","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Lídio Coradin","3612","1980","10","05",NA,"Brasil","Exsicatas",NA,"Planta de 70 cm.","CEN00006678",NA,NA,"Benth.","L. T. Silveira","TO","GUARAI","-48.533333","-9.1166666","CEN00006678","Rodovia Anápolis - Belém (BR-153), Km 906 - GO.","285","285","1991","08",NA,NA,NA,NA,"-48.533333","-9.1166666",NA,"2",NA,NA
"228","2020-09-02 16:28:10-03","Cenargen","CEN","61307","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Anderson Cássio Sevilha","4102","2004","04","02",NA,"Brasil","Unicata",NA,NA,"CEN00061307",NA,NA,"Benth.","B. M. T. Walter","TO","PARANA","-47.2625","-12.792222","CEN00061307","Ponto 40 da fitossociologia.","454","454","2018","11",NA,NA,NA,NA,"-47.2625","-12.792222",NA,"1",NA,NA
"229","2020-09-02 16:28:10-03","Cenargen","CEN","60976","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Anderson Cássio Sevilha","3816","2004","03","26",NA,"Brasil","Unicata",NA,NA,"CEN00060976",NA,NA,"Benth.","B. M. T. Walter","TO","PARANA","-47.5675","-12.914166","CEN00060976","Fazenda São João. Prop. Aldair Freire. Ponto 13.","354","354","2018","11",NA,NA,NA,NA,"-47.5675","-12.914166",NA,"1",NA,NA
"230","2020-09-02 16:28:10-03","Cenargen","CEN","85520","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Bruno Machado Teles Walter","6673","2014","01","29",NA,"Brasil","Unicata",NA,"Cálice verde. Estandarte, alas e quilhas vermelhos. Apenas um indivíduo observado em floração.","CEN00085520",NA,NA,"Benth.","B. M. T. Walter","TO","NATIVIDADE","-47.705833","-11.643055","CEN00085520","Estrada Natividade - Almas. À cerca de 7 km de Natividade. Cerrado do lado esquerdo.","350","350","2018","11",NA,NA,NA,NA,"-47.705833","-11.643055",NA,"1",NA,NA
"231","2020-09-02 16:28:10-03","Cenargen","CEN","102249","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","José Francisco Montenegro Valls","9289","1985","10","21",NA,"Brasil","Exsicatas",NA,"Recurrente com ramos eretos.","CEN00102249",NA,NA,"Benth.","L. S. Funch","MT","RONDONOPOLIS","-54.711666","-16.410833","CEN00102249","10,2 km a NW de Rondonópolis, ao longo da BR - 163.","310","310","1991","04",NA,NA,NA,NA,"-54.711666","-16.410833",NA,"3",NA,NA
"232","2020-09-02 16:28:10-03","Cenargen","CEN","102373","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","José Francisco Montenegro Valls","9314","1985","10","22",NA,"Brasil","Exsicatas",NA,NA,"CEN00102373",NA,NA,"Benth.","L. T. Silveira","MT","NOSSA SENHORA DO LIVRAMENTO","-56.311944","-15.707777","CEN00102373","3,7 km ao longo da rodovia MT - 060, desde a BR - 070, em direção a Poconé.",NA,NA,"1991","04",NA,NA,NA,NA,"-56.311944","-15.707777",NA,"6",NA,NA
"233","2020-09-02 16:28:10-03","Cenargen","CEN","109678","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Leide Rovenia Miranda de Andrade","58","2018","03","27",NA,"Brasil","Exsicatas",NA,"Degradado. Base de encosta; com poucas rochas esparsas.Substrato fortemente antropizado. Fruto vagem. Trepadeira. Solo rico em metais (Ni, Cr, Cu, Fe, Mn, Zn, Mg); pH>6; Mg/Ca.","CEN00109678",NA,NA,"Benth.","B. M. T. Walter","GO","BARRO ALTO","-49.033611","-15.105","CEN00109678","Área da mineradora Anglo American.","781","781","2019","07",NA,NA,NA,NA,"-49.033611","-15.105",NA,"1",NA,NA
"234","2020-09-02 16:28:10-03","Cenargen","CEN","27165","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Wantuil Linhares Werneck","916","1997","01","16",NA,"Brasil","Exsicatas",NA,NA,"CEN00027165",NA,NA,"Benth.","B. M. T. Walter",NA,NA,NA,NA,"CEN00027165","Cerca de 79 km a Norte de Formosa, em frente a entrada para a destilaria de álcool.","500","500","2018","11",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"235","2020-09-02 16:28:10-03","Cenargen","CEN","40249","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Bruno Machado Teles Walter","4514","2000","11","07",NA,"Brasil","Exsicatas",NA,"Área de influência do AHE Cana Brava.","CEN00040249",NA,NA,"Benth.","B. M. T. Walter","GO","MINACU",NA,NA,"CEN00040249","Estrada Minaçu - balsa do Porto dos Paulistas, à cerca de 6 km de Minaçu (em referência ao Rio Bonito).","410","410","2018","11",NA,NA,NA,NA,"-4816194.0","-1352500.0",NA,"4",NA,NA
"236","2020-09-02 16:28:10-03","Cenargen","CEN","63364","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","João Bernardo de Azevedo Bringel Jr.","263","2006","02","22",NA,"Brasil","Exsicatas",NA,NA,"CEN00063364",NA,NA,"Benth.","B. M. T. Walter","TO","ARRAIAS","-47.260833","-12.788888","CEN00063364","Estrada Arraias/Paranã, entrando a esquerda a 43 Km da cidade de Arraias.","481","481","2017","06",NA,NA,NA,NA,"-47.260833","-12.788888",NA,"3",NA,NA
"237","2020-09-02 16:28:10-03","Cenargen","CEN","66634","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Glocimar Pereira-Silva","9491","2005","02","21",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00066634",NA,NA,"Benth.","B. M. T. Walter","TO","TOCANTINOPOLIS","-47.498888","-6.75","CEN00066634","Entrada à esquerda, depois da ponte sobre o rio Curicaca, km 30.","176","176","2018","11",NA,NA,NA,NA,"-47.498888","-6.75",NA,"2",NA,NA
"238","2020-09-02 16:28:10-03","Cenargen","CEN","67512","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Glocimar Pereira-Silva","11271","2007","03","07",NA,"Brasil","Exsicatas",NA,"Área de influência direta (canteiro).","CEN00067512",NA,NA,"Benth.","B. M. T. Walter","MA","ESTREITO","-47.453611","-6.5811111","CEN00067512","Canteiro de obras ds UHE Estreito (próximo ao local do escritório central).","155","155","2018","11",NA,NA,NA,NA,"-47.453611","-6.5811111",NA,"3",NA,NA
"239","2020-09-02 16:28:10-03","Cenargen","CEN","68329","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Glocimar Pereira-Silva","12769","2008","01","18",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00068329",NA,NA,"Benth.","B. M. T. Walter","MA","CAROLINA","-47.488055","-7.4188888","CEN00068329","Estrada de acesso à ponte do rio Itapecurú em direção ao povoado Melancia.","160","160","2018","11",NA,NA,NA,NA,"-47.488055","-7.4188888",NA,"4",NA,NA
"240","2020-09-02 16:28:10-03","Cenargen","CEN","69841","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Glocimar Pereira-Silva","12230","2007","11","21",NA,"Brasil","Exsicatas",NA,"Área de influência direta (lago).","CEN00069841",NA,NA,"Benth.","B. M. T. Walter","TO","PARANA","-48.198055","-12.854444","CEN00069841","Margem direita do rio Tocantins, próximo à draga.","285","285","2018","11",NA,NA,NA,NA,"-48.198055","-12.854444",NA,"4",NA,NA
"241","2020-09-02 16:28:10-03","Cenargen","CEN","72309","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","João Benedito Pereira","91","2008","02","28",NA,"Brasil","Exsicatas",NA,NA,"CEN00072309",NA,NA,"Benth.","B. M. T. Walter","TO","PALMEIROPOLIS","-48.231388","-13.074166","CEN00072309","Fazenda do Sr. Antonio da Silva Arruda, torre 98.","1173","1173","2018","11",NA,NA,NA,NA,"-48.231388","-13.074166",NA,"4",NA,NA
"242","2020-09-02 16:28:10-03","Cenargen","CEN","99528","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Glocimar Pereira-Silva","13919","2008","12","10",NA,"Brasil","Exsicatas",NA,"Área de influência direta (APP).","CEN00099528",NA,NA,"Benth.","B. M. T. Walter","TO","PALMEIRAS DO TOCANTINS","-47.505","-6.6394444","CEN00099528","Margem oeste da ferrovia Norte/Sul.","150","150","2017","08",NA,NA,NA,NA,"-47.505","-6.6394444",NA,"4",NA,NA
"243","2020-09-02 16:28:10-03","Cenargen","CEN","19831","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Sebastião Pinheiro Cordovil da Silva","250","1993","02","11",NA,"Brasil","Exsicatas",NA,"FLORES VERMELHAS COM FILETE CREME; ANTERAS AMARELAS","CEN00019831",NA,NA,"Benth.","L. P. Queiroz","GO","CALDAS NOVAS","-48.625","-17.74169921875","CEN00019831","A 4.6 KM DA FOZ DO RIBEIRAO PIRAPITINGA","625","625","1999","09","36612","auto",NA,NA,NA,NA,NA,"5",NA,NA
"244","2020-09-02 16:28:10-03","Cenargen","CEN","42805","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Lídio Coradin","6740","1984","08","20",NA,"Brasil","Exsicatas",NA,"Apresenta boa rebrota pós fogo.","CEN00042805",NA,NA,"Benth.","R. Schultze-Kraft","GO","GUAPO","-49.5318984985352","-16.8306007385254","CEN00042805","Rodovia Goiânia - Rio Verde (BR-060) km 102.","530","530","1984","08","26858","auto",NA,NA,"-5008333.0","-1720000.0",NA,"1",NA,NA
"245","2020-09-02 16:28:10-03","Cenargen","CEN","10106","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","José Francisco Montenegro Valls","8348","1985","03","16",NA,"Brasil","Exsicatas",NA,"Planta semi-lenhosa com ramos volúveis.","CEN00010106",NA,NA,"Benth.","L. T. Silveira","MA","ESTREITO","-47.451099395752","-6.56056022644043","CEN00010106","3 km ao sul de Estreito na rodovia para Carolina.","190","190","1991","08","75530","auto",NA,NA,"-4743333.0","-660000.0",NA,"5",NA,NA
"246","2020-09-02 16:28:10-03","Cenargen","CEN","65925","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Aécio Amaral-Santos","931","2001","04","15",NA,"Brasil","Exsicatas",NA,NA,"CEN00065925",NA,NA,"Benth.","B. M. T. Walter","TO","GOIATINS","-47.3142013549805","-7.71000003814697","CEN00065925","Comunidade indígena Krahò - Morro do Boi.",NA,NA,"2018","11","92862","auto",NA,NA,NA,NA,NA,"2",NA,NA
"247","2020-09-02 16:28:10-03","Cenargen","CEN","35811","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","heterophylla","Periandra heterophylla","Carolyn Elinore Barnes Proença","1798","1997","11","11",NA,"Brasil","Exsicatas",NA,"Doação do Herbário UB 7805-1 Tocantins.","CEN00035811",NA,NA,"Benth.","C. E. B. Proença","TO","GURUPI","-49.0685997009277","-11.7292003631592","CEN00035811","5 km ao S. de Gurupi.",NA,NA,"1997","11","64605","auto",NA,NA,"-4911667.0","-1171667.0",NA,"1",NA,NA
