"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","occurrenceRemarks","recordNumber","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"169","2021-02-08 21:32:56-03","UFBA","ALCB","03984","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Celilia, CS","1959","09",NA,"Serravalli, C; Libório, C","1959","09","21","Brasil","Bahia","Salvador","Jardim Botânico (Ondina).","-38.5","-12.966667","-38.5","-12.966667",NA,NA,NA,"s/n",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-08 21:32:56-03","UFBA","ALCB","04139","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Delprete, P","1997",NA,NA,"Costa, AL","1975","07","26","Brasil","Bahia","Pojuca","Fazenda Atoleiro Branco.","-38.316667","-12.416667","-38.316667","-12.416667",NA,NA,NA,"s/n",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-10-09 11:23:29-03","UFBA","ALCB","105023","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Guedes, ML; Texeira, SR","2012","07",NA,"Gomes, FS; Queiroz, EP; Teixeira, EP; Guedes, ML; et al.","2012","04","18","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Barragem do Cobre","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Folhas cartáceas, discolores. Frutos vermelhos.","1119",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-10-09 11:23:29-03","UFBA","ALCB","121194","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Gomes, FS","2013","11",NA,"Gomes, FS","2013","05","18","Brasil","Bahia","Mascote",NA,"-39.484722","-15.781944","-39.484722","-15.781944","ALCB049546","ALCB049546","Folhas cartáceas. Frutos jovens.","1413",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-08 21:32:56-03","UFBA","ALCB","17979","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Delprete, P","1997",NA,NA,"Pereira, DA","1972","11","15","Brasil","Bahia","Taperoá","Fazenda Boa Noite.","-39.083333","-13.533333","-39.083333","-13.533333",NA,NA,NA,"s/n",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-10-09 11:23:29-03","UFBA","ALCB","69909","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Jardim, JG","2011","12","06","Costa, MA; Guedes, ML; Valadão, RM; Carvalho, G","2005","10","29","Brasil","Bahia","Amargosa","Recôncavo Sul","-39.6","-13.016667","-39.6","-13.016667",NA,NA,"Trepadeira. Folhas membranáceas, discolores. Inflorescência com flores passadas.","86",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-10-09 11:23:29-03","UFBA","ALCB","86144","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Guedes, ML","2008","11",NA,"Guedes, ML; et al.","2008","10","20","Brasil","Bahia","Mucugê","Chapada Diamantina, Fazenda Progresso","-41.366667","-13","-41.366667","-13",NA,NA,"de ca 1,20 m de altura. Folhas cartáceas, discolores. Inflorescência com flores alvas.","14573",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-02-08 09:23:06-03","NBC","NL-BOTANY","U.1559388","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Sagot PA","1855","01","01","French Guiana",NA,NA,"Acarouany.",NA,NA,NA,NA,"NL-U1559388","NL-U1559388","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559388 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"177","2020-02-08 09:23:06-03","NBC","NL-BOTANY","L.2067864","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Crozier F; Delprete PG",NA,NA,NA,"Granville J-J de","1970","09","10","French Guiana",NA,NA,"Rivière Grand Inini, entre Petit Inini et Saut Equerre.","53.833333","3.666667","53.833333","3.666667","NL-L2067864","NL-L2067864","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2067864 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"178","2020-02-08 09:23:06-03","NBC","NL-BOTANY","L.2902825","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Buchtien O","1907","08","01","Bolivia",NA,NA,"San Carlos b. Mapiri.",NA,NA,NA,NA,"NL-L2902825","NL-L2902825","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2902825 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"179","2020-02-08 09:23:06-03","NBC","NL-BOTANY","U.1559396","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Strang H; Castellanos A","1967","01","11","Brazil",NA,NA,"Rio de Janeiro, Itaperuna, Fazenda Sao Jose.",NA,NA,NA,NA,"NL-U1559396","NL-U1559396","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559396 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"180","2020-02-08 09:23:06-03","NBC","NL-BOTANY","U.1559402","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Strang H; Castellanos E","1967","01","11","Brazil",NA,NA,"Rio de Janeiro, Itaperuna, Fazenda S. Jose.",NA,NA,NA,NA,"NL-U1559402","NL-U1559402","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559402 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"181","2020-02-08 09:23:06-03","NBC","NL-BOTANY","U.1570236","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Morong T","1888","01","01","Paraguay",NA,NA,"Central Paraguay.",NA,NA,NA,NA,"NL-U1570236","NL-U1570236","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1570236 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"182","2020-02-08 09:23:06-03","NBC","NL-BOTANY","U.1570237","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Lindeman JC; Girardi AM; Porto ML; Valls JFM","1971","11","18","Brazil",NA,NA,"Colonia S. Pedro. 8 km W de Torres, matinho em frente da gruta.",NA,NA,NA,NA,"NL-U1570237","NL-U1570237","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1570237 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"183","2020-02-08 09:23:06-03","NBC","NL-BOTANY","U.1570239","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Delprete PG",NA,NA,NA,"Pulle AA","1903","02","25","Surinam",NA,NA,"Suriname, fluv. Saramacca sup., prope Toekoemoetoe.",NA,NA,NA,NA,"NL-U1570239","NL-U1570239","Humus.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1570239 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae","U 0226922",NA,NA,NA
"184","2020-02-08 09:23:06-03","NBC","NL-BOTANY","U.1570243","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Bang M","1892","07","01","Colombia",NA,NA,"Bolivianae. A mIguel Bang Lectae.",NA,NA,NA,NA,"NL-U1570243","NL-U1570243","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1570243 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"185","2020-02-08 09:23:06-03","NBC","NL-BOTANY","U.1570244","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Alverson WS; White S; Shepherd JD","1977","03","23","Colombia",NA,NA,"Dpto. Antioquia 'yard' of abandoned fincr. Edge of secondary forest along roadway following river, 0-5 km south of Q La Tirana. Planta Providencia 28kms SW of Zaragoza, Valley of Rio Amori in Areas surroundings the confluence of Quuebrada La Tarina ands Rio Anori, approx. 3 km upriver from Planta Providencia.","-75.066667","7.3","-75.066667","7.3","NL-U1570244","NL-U1570244","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1570244 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"186","2020-02-08 09:23:06-03","NBC","NL-BOTANY","WAG.1386631","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Stoffelen P",NA,NA,NA,"Camacho Durán AR","1966","06","10","Venezuela",NA,NA,"Edo, Mérida, a 2 kms. de Timotes, sitio el Morro.","-70.733333","8.983333","-70.733333","8.983333","NL-WAG1386631","NL-WAG1386631","Humido, terreno inclinado y pedregoso, rastrojo dedicado al pastoreo.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1386631 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae","WAG0052522 | 40425",NA,NA,NA
"187","2020-02-08 09:23:06-03","NBC","NL-BOTANY","WAG.1386632","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Stoffelen P",NA,NA,NA,"Camacho Durán AR","1966","06","10","Venezuela",NA,NA,"Edo, Mérida, a 2 kms. de Timotes, sitio el Morro.","-70.733333","8.983333","-70.733333","8.983333","NL-WAG1386632","NL-WAG1386632","Humido, terreno inclinado y pedregoso, rastrojo dedicado al pastoreo.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1386632 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae","WAG0052523",NA,NA,NA
"188","2020-02-08 09:23:06-03","NBC","NL-BOTANY","WAG.1386633","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Stoffelen P",NA,NA,NA,"Raets GH","1958","01","01","Venezuela","Mérida",NA,"State of Mérida. Mérida, Los Chorros de Milla.",NA,NA,NA,NA,"NL-WAG1386633","NL-WAG1386633","Neglected coffee-plantation.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1386633 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae","WAG0052475 | 40402",NA,NA,NA
"189","2020-02-08 09:23:06-03","NBC","NL-BOTANY","WAG.1386634","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Stoffelen P",NA,NA,NA,"Raets GH","1958","01","01","Venezuela","Mérida",NA,"State of Mérida. Mérida, Los Chorros de Milla.",NA,NA,NA,NA,"NL-WAG1386634","NL-WAG1386634","Neglected coffee-plantation.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1386634 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae","WAG0052476",NA,NA,NA
"190","2020-02-08 09:23:06-03","NBC","NL-BOTANY","WAG.1386635","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Stoffelen P",NA,NA,NA,"Raets GH","1958","01","01","Venezuela","Mérida",NA,"State of Mérida. Mérida, Los Chorros de Milla.",NA,NA,NA,NA,"NL-WAG1386635","NL-WAG1386635","Neglected coffee-plantation.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1386635 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae","WAG0052477",NA,NA,NA
"191","2020-02-08 09:23:06-03","NBC","NL-BOTANY","U.1570241","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Plowman TC",NA,NA,NA,"Luna LE","1982","08","01","Peru","Loreto",NA,NA,"-79.183333","-3.75","-79.183333","-3.75","NL-U1570241","NL-U1570241","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1570241 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae","U 0085475",NA,NA,NA
"192","2020-02-08 09:28:05-03","NBC","NL-BOTANY","L.2955227","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","laurifolia","Rudgea laurifolia","Steyerm.",NA,NA,NA,NA,"Taylor EL; et al.","1983","04","04","Brazil",NA,NA,"Municipio Sta. Luzia: Fazenda Agripec (Varig Airlines); 7km W of Buriticupu on BR222; 11 km from entrance, along fazenda road to Rio Pindare where carajas railroad runs parallel to river. Along the western boundary picada for 5 km. Matta de terra firme e floresta de cipoal.","-46.4","-4.05","-46.4","-4.05","NL-L2955227","NL-L2955227","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2955227 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"193","2020-02-08 09:28:05-03","NBC","NL-BOTANY","U.1580641","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","laurifolia","Rudgea laurifolia","Steyerm.",NA,NA,NA,NA,"Prance GT; Pena BS; Ramos JF","1967","01","02","Brazil",NA,NA,"Plants of Brazilian Amazonia. State of Amazonas. Manaus and vicinity. Cachoeira baixa Taruma. Beside river.",NA,NA,NA,NA,"NL-U1580641","NL-U1580641","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1580641 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"194","2020-02-08 09:28:05-03","NBC","NL-BOTANY","U.1580642","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","laurifolia","Rudgea laurifolia","Steyerm.",NA,NA,NA,NA,"Prance GT; et al.","1971","10","22","Brazil",NA,NA,"Plants of Brazilian Amazonia. Basin of Rio Negro. Rio Uneiuxi, 200-300 km above mouth. Savana forest.",NA,NA,NA,NA,"NL-U1580642","NL-U1580642","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1580642 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"195","2020-02-08 09:28:05-03","NBC","NL-BOTANY","U.1580643","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","laurifolia","Rudgea laurifolia","Steyerm.",NA,NA,NA,NA,"Prance GT; et al.","1971","10","15","Brazil",NA,NA,"Plants of Brazilian Amazonia. Basin of Rio Negro. Rio Negro between Ilha da Silva & Tapuruquara. Black water flooded river margins.",NA,NA,NA,NA,"NL-U1580643","NL-U1580643","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1580643 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"196","2020-02-08 09:28:05-03","NBC","NL-BOTANY","U.1580644","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","laurifolia","Rudgea laurifolia","Steyerm.",NA,NA,NA,NA,"Prance GT; et al.","1971","10","21","Brazil",NA,NA,"Plants of Brazilian Amazonia. Basin of Rio Negro. Rio Uneiuxi, 100-200 km above mouth.",NA,NA,NA,NA,"NL-U1580644","NL-U1580644","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1580644 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"197","2020-02-08 09:28:05-03","NBC","NL-BOTANY","U.1580645","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","laurifolia","Rudgea laurifolia","Steyerm.",NA,NA,NA,NA,"Prance GT; et al.","1973","09","12","Brazil",NA,NA,"Plants of Brazilian Amazonia. State of Amazonas. Rio Cueiras. Margin of Rio Brancinho.",NA,NA,NA,NA,"NL-U1580645","NL-U1580645","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1580645 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"198","2020-02-08 09:28:05-03","NBC","NL-BOTANY","U 0006291","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","morichensis","Rudgea morichensis","Steyerm.","Steyermark JA",NA,NA,NA,"Maguire B; Cowan RS; Wurdack JJ","1951","01","14","Venezuela","Amazonas",NA,"Cerro Moriche, Río Ventuari, Amazonas",NA,NA,NA,NA,"NL-U0006291","NL-U0006291","In montane cano savanna<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200006291 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,"isotype","Magnoliopsidae","184338 B",NA,NA,NA
"199","2020-11-04 11:18:16-03","ESALQ","ESA","131693","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","2013","04","17","Brasil","Rio de Janeiro","Nova Iguaçu","Fragmento 63 (TAV). Floresta Ombrófila Densa.","-22.6652","-43.5064","-22.6652","-43.5064","ESA131693",NA,"Arbusto","36898.0","101","101",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-11-04 11:18:16-03","ESALQ","ESA","134528","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Gissi, D. S.","2015","07","06","Scatigna, A.V.; Correa, L. S.; Cota, M. M. T.; Gissi, D. S.; Silva, D. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","2015","07","06","Brasil","São Paulo","Mombuca","Mata do Pinheirinho. Floresta Estacional Semidecidual em área agrílcola da COSAN.","-47.66038","-251.9","-47.66038","-251.9","ESA134528",NA,"Arvoreta, ca. 1m.","950.0","544","544",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-11-04 11:18:16-03","ESALQ","ESA","131691","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","2013","02","25","Brasil","São Paulo","Queluz","Fragmento 44 (TAV). Floresta ciliar em área de contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.5246","-44.7126","-22.5246","-44.7126","ESA131691",NA,"Arbusto","36896.0","491","491",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-11-04 11:18:16-03","ESALQ","ESA","7585","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Santos, D.D.","1989","10","15","Brasil","São Paulo","Perdizes",NA,NA,NA,NA,NA,"ESA007585","ESA007585",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-11-04 11:18:16-03","ESALQ","ESA","130990","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","2013","02","21","Brasil","São Paulo","Jacareí","Fragmento 21 (TAV). Floresta ciliar em área de contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-23.3085","-46.098","-23.3085","-46.098","ESA130990",NA,"Arbusto","36193.0","580","580",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-11-04 11:18:16-03","ESALQ","ESA","131694","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","2013","02","22","Brasil","São Paulo","Caçapava","Fragmento 28 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa, área alagável.","-23.0742","-45.7527","-23.0742","-45.7527","ESA131694",NA,"Arbusto","36899.0","554","554",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-11-04 11:18:16-03","ESALQ","ESA","131696","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","2013","02","28","Brasil","Rio de Janeiro","Piraí","Fragmento 56 (TAV). Floresta Ombrófila Densa.","-22.5971","-43.9871","-22.5971","-43.9871","ESA131696",NA,"Arbusto","36901.0","540","540",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-11-04 11:18:16-03","ESALQ","ESA","131690","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","2013","02","25","Brasil","São Paulo","Queluz","Fragmento 42 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.5289","-44.8127","-22.5289","-44.8127","ESA131690",NA,"Arbusto","36895.0","575","575",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-11-04 11:18:16-03","ESALQ","ESA","1024","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Carvalho, A.",NA,NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,"ESA001024","ESA001024",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"208","2020-11-04 11:18:16-03","ESALQ","ESA","6371","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Jarruche, E.B.","1990","10","30","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA006371","ESA006371",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"209","2020-11-04 11:18:16-03","ESALQ","ESA","3104","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica",NA,NA,NA,NA,NA,"Vitti, A.J.","1985","09","09","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA003104","ESA003104",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"210","2020-11-04 11:18:16-03","ESALQ","ESA","1021","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Meton Maranhao",NA,NA,NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA001021","ESA001021",NA,"23110.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
