"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","typeStatus","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"91","2020-01-10 18:17:05-03","UFJF","CESJ","72894","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","M.R. Pietrobom","M.R. Pietrobom; G. Teixeira","8983","2012","05","30","América do Sul","Brasil","Campus de pesca da UFRA, próximo da sede","-47.958889","-1.321611",NA,NA,"Floresta de igapó, terrestre em área alagada no interior da mata.","CESJ072894",NA,"Pará","Castanhal",NA,NA,NA,NA,"2015","04","11","-47.958889","-1.321611",NA,NA,NA,NA
"92","2019-11-19 14:09:43-03","UFRPE","PEUFR","1722","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V. Morton","I.C. Leão Barros","I.B. Pontual","174","1966","03","19",NA,"Brasil","Engenho Brejinho",NA,NA,NA,NA,"Terrestre de solo; herbácea","PEUFR001722",NA,"Pernambuco","Igarapeba",NA,NA,NA,NA,"1994","08","25",NA,NA,NA,NA,NA,NA
"93","2019-11-19 14:09:43-03","UFRPE","PEUFR","45876","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V. Morton","K.D. Rocha","K.D. Rocha; S.G. Freire","126","2005","12","01",NA,"Brasil","Mata da Usina São José","-35.715556","-7.838889","25",NA,"Terrícola na margem do regato ( ciófila e higrófila)","PEUFR045876",NA,"Pernambuco","Igarassu",NA,"25",NA,NA,"2004","07","01","35°42'56''W","7°50'20''S",NA,NA,NA,NA
"94","2019-11-19 14:09:43-03","UFRPE","PEUFR","43231","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V. Morton","A. Santiago","A. Santiago; et al","274","2000","10","19",NA,"Brasil","Mata da Dcolônia","-35.721722","-8.503889","800",NA,"Terrestre, interior da mata em paludoso, úmido e sombreado","PEUFR043231",NA,"Pernambuco","Bonito",NA,"800",NA,NA,NA,NA,NA,"35°43'18,2''W","8°30'14''S",NA,NA,NA,NA
"95","2019-11-19 14:09:43-03","UFRPE","PEUFR","5329","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V. Morton","I.C. Leão Barros","I. Pontual","1203","1972","06","16",NA,"Brasil","Engenho Brejinho",NA,NA,NA,NA,"Planta com +/- 60cm de altura; vivendo presa ao solo, em lugar sombreado","PEUFR005329",NA,"Pernambuco","Igarapeba",NA,NA,NA,NA,"1994","10","05",NA,NA,NA,NA,NA,NA
"96","2019-11-19 14:09:43-03","UFRPE","PEUFR","43230","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V. Morton","A. Santiago","A. Santiago; et al","273","2000","10","19",NA,"Brasil","Mata da Reserva Biológica Municipal de Bonito",NA,"-8.508472","750",NA,"Terrestre de solo em barranco, junto de regato, pouco abundante","PEUFR043230",NA,"Pernambuco","Bonito",NA,"800",NA,NA,NA,NA,NA,NA,"8°30'30,5''S",NA,NA,NA,NA
"97","2019-11-19 14:09:43-03","UFRPE","PEUFR","42102","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V. Morton","I.C. Leão Barros","I.C.L. Barros; et al",NA,"1999","05","07",NA,"Brasil","Mata da Chuva","-35.7285995483398","-8.47027969360352",NA,NA,"Terrestre de solo, rara","PEUFR042102",NA,"Pernambuco","Bonito",NA,NA,"20932","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-19 14:09:43-03","UFRPE","PEUFR","40820","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V. Morton","I.C. Leão Barros","I.C.L. Barros; et al",NA,"1999","05","07",NA,"Brasil","Mata da Chuva","-35.7285995483398","-8.47027969360352",NA,NA,"Terrestre de solo; rara","PEUFR040820",NA,"Pernambuco","Bonito",NA,NA,"20932","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-19 14:09:43-03","UFRPE","PEUFR","40680","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V. Morton",NA,"I.C.L. Barros; Pietrobom-Silva","24","1998","06","19",NA,"Brasil","Mata da Colônia","-35.7285995483398","-8.47027969360352",NA,NA,"Terrestre de solo, em barranco. Rara","PEUFR040680",NA,"Pernambuco","Bonito",NA,NA,"20932","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-19 14:09:43-03","UFRPE","PEUFR","40254","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V. Morton",NA,"I.C.L. Barros; et al",NA,"1998","06","19",NA,"Brasil","Mata da Colônia","-35.7285995483398","-8.47027969360352",NA,NA,"Terrestre de solo em barranco, junto do regato, rara","PEUFR040254",NA,"Pernambuco","Bonito",NA,NA,"20932","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-19 14:09:43-03","UFRPE","PEUFR","40251","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V. Morton",NA,"I.C.L. Barros; L.P. Félix et al",NA,"1998","06","19",NA,"Brasil","Mata da Colônia","-35.7285995483398","-8.47027969360352",NA,NA,"Planta terrestre, próximo ao riacho (poço caudaloso); fronde de 2m de comprimento, material fértil","PEUFR040251",NA,"Pernambuco","Bonito",NA,NA,"20932","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-19 14:09:43-03","UFRPE","PEUFR","42118","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V. Morton",NA,"I.C.L. Barros; M.R. Pietrobom et al","24","1998","06","19",NA,"Brasil","Mata da Colônia","-35.7285995483398","-8.47027969360352",NA,NA,"Terrestre de solos, frequente","PEUFR042118",NA,"Pernambuco","Bonito",NA,NA,"20932","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-19 14:09:43-03","UFRPE","PEUFR","40841","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V. Morton","I.C. Leão Barros","I.C.L. Barros; et al",NA,"1999","05","07",NA,"Brasil","Mata da Colônia","-35.7285995483398","-8.47027969360352",NA,NA,"Terrestre de solo; subarbusto ereto; frequente; ambientes úmidos e sombrios; dentro da mata","PEUFR040841",NA,"Pernambuco","Bonito",NA,NA,"20932","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-19 14:09:43-03","UFRPE","PEUFR","32456","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V. Morton",NA,"J.R.R. Cantarelli; M.F.A. Lucena; M. Oliveira; J. Urbano","249","1999","01","12",NA,"Brasil","Mata da Mamocaba","-35.1046981811523","-8.75971984863281",NA,NA,"Material estéril","PEUFR032456",NA,"Pernambuco","Tamandaré",NA,NA,"16930","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-19 14:09:43-03","UFRPE","PEUFR","33603","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V. Morton","I.C. Leão Barros","I.C.L. Barros; K.M.R. Santos & F.A.R. Santos",NA,"1991","10","30",NA,"Brasil","Engenho Água Azul","-35.3182983398438","-7.50528001785278",NA,NA,"Erva cerca de 1m de altura; estéril","PEUFR033603",NA,"Pernambuco","Timbaúba",NA,NA,"17951","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-19 14:09:43-03","UFRPE","PEUFR","11358","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V. Morton","I.C. Leão Barros","A. Bocage; A. Miranda; A. Mansilla; F. Ribeiro; M. Grillo; I. Barros; K. Ribeiro",NA,"1991","05","03",NA,"Brasil","Engenho Água Azul","-35.3182983398438","-7.50528001785278",NA,NA,"Planta com +/- 1m de altura; vivendo a +/- 400m de altitude","PEUFR011358",NA,"Pernambuco","Timbaúba",NA,NA,"17951","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-04-22 16:27:25-03","UFPB","JPB","55388","PreservedSpecimen","Plantae","Ferns","Fern","Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V. Morton","Silvestre, LC","Silvestre, LC","14","2010","12","17","Southern America","Brasil","RPPN Fazenda Pacatuba, Margem de regatos, afloramentos rochosos","-35.155929","-7.041147",NA,NA,"; HABITAT: Mata Atlântica. Floresta Estacional Semidecidual; DESC: Rupícola","JPB0055388",NA,"Paraíba","Sapé",NA,NA,NA,NA,"2011","05","14","-35.155929","-7.041147",NA,NA,NA,NA
"108","2021-03-16 17:56:59-03","UCS","HUCS","46468","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Cav.","Pietrobom, M.R.S.","Pietrobom, M.R.S.","10253","2014","05","13",NA,"Brasil","ramal do Abaeté, igarapé Abaeté","-47.324167","-1.139722",NA,NA,"Terrestre em área alagada no interior da floresta de igapó","HUCS004488","HUCS004488 HUCS004488_01","Pará","Peixe Boi",NA,NA,NA,NA,"2017","06","28","-47.324167","-1.139722",NA,NA,NA,NA
"109","2019-06-27 10:26:59-03","UFES","VIES","29520","S","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton",NA,"Coelho, R.; Ribeiro, M.; Fink, M.G.S. & Rosário, E.M.","74","2011","07","12",NA,"Brasil","Reserva Biológica do Córrego Grande.","-39.7322006225586","-18.5932998657227",NA,NA,NA,"VIES029520",NA,"Espírito Santo","Conceição da Barra",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-06-27 10:26:59-03","UFES","VIES","29525","S","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton",NA,"Coelho, R.; Ribeiro, M.","100","2011","10","15",NA,"Brasil","Reserva Biológica do Córrego Grande.","-39.7322006225586","-18.5932998657227",NA,NA,NA,"VIES029525",NA,"Espírito Santo","Conceição da Barra",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-06-27 10:26:59-03","UFES","VIES","29543","S","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton",NA,"Coelho, R.; Ribeiro, M. & Marcarini, L.","144","2012","01","11",NA,"Brasil","Reserva Biológica do Córrego Grande.","-39.7322006225586","-18.5932998657227",NA,NA,NA,"VIES029543",NA,"Espírito Santo","Conceição da Barra",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-06-27 10:26:59-03","UFES","VIES","29560","S","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton",NA,"Coelho, R.","201","2012","06","05",NA,"Brasil","Reserva Biológica do Córrego Grande.","-39.7322006225586","-18.5932998657227",NA,NA,NA,"VIES029560",NA,"Espírito Santo","Conceição da Barra",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-06-27 10:26:59-03","UFES","VIES","29558","S","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton",NA,"Coelho, R.","194","2012","06","05",NA,"Brasil","Reserva Biológica do Córrego Grande.","-39.7322006225586","-18.5932998657227",NA,NA,NA,"VIES029558",NA,"Espírito Santo","Conceição da Barra",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:46:20-03","MBM","MBM","420215","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Pietrobom, M.R.; Teixeira, G.; Teixeira, G.","8639","2011","11","02","Southern America","Brazil","Balneário Bituba","-48.207306","-1.3495",NA,NA,"terrestre em barranco junto ao igarapé no interior da mata.; Floresta de terra firme.","MBM420215",NA,"Pará","Benevides",NA,NA,NA,NA,"2015","04","11","-48.207306","-1.3495",NA,NA,NA,NA
"115","2020-12-21 16:46:20-03","MBM","MBM","420217","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Pietrobom, M.R.","8691","2011","11","25","Southern America","Brazil","Campo de Instrução de Nova Timboteua, Exército Brasileiro / 2º BIS","-47.358556","-1.182833",NA,NA,"terrestre junto do igarapé no interior da mata.; Floreasta de terra firme.","MBM420217",NA,"Pará","Nova Timboutea",NA,NA,NA,NA,"2015","05","06","-47.358556","-1.182833",NA,NA,NA,NA
"116","2020-12-21 16:46:20-03","MBM","MBM","420214","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Pietrobom, M.R.","8661","2011","11","25","Southern America","Brazil","Campo de Instrução de Nova Timboteua, Exército Brasileiro/2º BIS","-47.361722","-1.197583",NA,NA,"terrestre junto ao igarapé no interior da mata.; Floresta de terra firme.","MBM420214",NA,"Pará","Nova Timboutea",NA,NA,NA,NA,"2015","04","11","-47.361722","-1.197583",NA,NA,NA,NA
"117","2020-12-21 16:46:20-03","MBM","MBM","419996","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Pietrobom, M.R.","9133","2012","11","05","Southern America","Brazil","Ramal do Abaeté, igarapé Abaeté","-47.323889","-1.139722",NA,NA,"Terrestre em área alagada próximo do igarapé no interior da mata.; Floresta de terra firme.","MBM419996",NA,"Pará","Peixe-Boi",NA,NA,NA,NA,"2015","03","29","-47.323889","-1.139722",NA,NA,NA,NA
"118","2020-12-21 16:46:20-03","MBM","MBM","419997","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Vilhena, R.S.; Pietrobom, M.R.; Pietrobom, M.R.","18","2010","09","29","Southern America","Brazil","Mata do Jeju, Atrás do antigo matadouro municipal","-47.566111","-1.369167","23",NA,"terrestre no interior da mata, em área encharcada.&nf;; Mata de igapó.","MBM419997",NA,"Pará","Santa Maria do Pará",NA,"23",NA,NA,"2015","03","29","-47.566111","-1.369167",NA,NA,NA,NA
"119","2020-12-21 16:46:20-03","MBM","MBM","420002","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Pedro, C.L.R.; Pietrobom, M.R.; Pietrobom, M.R.","42","2011","05","17","Southern America","Brazil","Travessa Samaúma, Sítio Leônico","-47.376861","-1.171861",NA,NA,"terrestre no interior da mata.; Floresta de igapó.","MBM420002",NA,"Pará","Nova Timboteua",NA,NA,NA,NA,"2015","03","28","-47.376861","-1.171861",NA,NA,NA,NA
"120","2020-12-21 16:46:20-03","MBM","MBM","420007","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Pietrobom, M.R.","8503","2011","06","03","Southern America","Brazil","margem da Alça Viária","-48.328667","-1.427639",NA,NA,"terrestre no interior da mata.; Floresta de várzea.","MBM420007",NA,"Pará","Marituba",NA,NA,NA,NA,"2015","03","28","-48.328667","-1.427639",NA,NA,NA,NA
"121","2020-12-21 16:46:20-03","MBM","MBM","420010","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Vilhena, R.S.; Pietrobom, M.R.; Pietrobom, M.R.","59","2010","11","18","Southern America","Brazil","Fazenda Vale do Sol","-47.348444","-1.169056",NA,NA,"terrestre no interior da mata, em área alagada.; Mata de igapó.","MBM420010",NA,"Pará","Peixe-Boi",NA,NA,NA,NA,"2015","03","28","-47.348444","-1.169056",NA,NA,NA,NA
"122","2020-12-21 16:46:20-03","MBM","MBM","420014","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Pietrobom, M.R.; Teixeira, G.; Teixeira, G.","9108","2012","08","28","Southern America","Brazil","ramal para as cabeceiras do Rio Apéu","-47.980417","-1.282556",NA,NA,"terrestre próximo do igarapé no interior da mata.; Floresta de terra firme.","MBM420014",NA,"Pará","Castanhal",NA,NA,NA,NA,"2015","03","29","-47.980417","-1.282556",NA,NA,NA,NA
"123","2020-12-21 16:46:20-03","MBM","MBM","420015","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Vilhena, R.S.; Pietrobom, M.R.; Pietrobom, M.R.","57","2010","11","18","Southern America","Brazil","Fazenda Vale do Sol","-47.348444","-1.169056",NA,NA,"terrestre no interior da mata, em área alagada.; Mata de igapó.","MBM420015",NA,"Pará","Peixe-Boi",NA,NA,NA,NA,"2015","03","28","-47.348444","-1.169056",NA,NA,NA,NA
"124","2020-12-21 16:46:20-03","MBM","MBM","420205","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Pietrobom, M.R.","10138","2015","03","15","Southern America","Brazil","Fazenda Cunha","-47.661861","-1.34025","36",NA,"Terrestre no interior da floresta inundável.","MBM420205",NA,"Pará","São Francisco do Pará",NA,"36",NA,NA,"2015","07","25","-47.661861","-1.34025",NA,NA,NA,NA
"125","2020-12-21 16:46:20-03","MBM","MBM","420206","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Pietrobom, M.R.","9871","2014","07","29","Southern America","Brazil","Reserva Ecológica São Geraldo Magela","-47.088944","-1.801778","66",NA,"Terrestre em barranco junto do igarapé no interior da mata.; Floresta de terra firme.","MBM420206",NA,"Pará","Capitão Poço",NA,"66",NA,NA,"2014","07","29","-47.088944","-1.801778",NA,NA,NA,NA
"126","2020-12-21 16:46:20-03","MBM","MBM","420207","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Pietrobom, M.R.","10118","2015","03","14","Southern America","Brazil",NA,"-47.713139","-1.340972",NA,NA,"Terrestre no interior da floresta inundável.","MBM420207",NA,"Pará","São Francisco do Pará",NA,NA,NA,NA,"2015","03","14","-47.713139","-1.340972",NA,NA,NA,NA
"127","2020-12-21 16:46:20-03","MBM","MBM","420208","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Pietrobom, M.R.","10090","2015","05","13","Southern America","Brazil","Fazenda Palmeira","-48.004917","-1.391472","14",NA,"Terrestre no interior da floresta inundável.","MBM420208",NA,"Pará","Castanhal",NA,"14",NA,NA,"2015","06","23","-48.004917","-1.391472",NA,NA,NA,NA
"128","2020-12-21 16:46:20-03","MBM","MBM","420209","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Pietrobom, M.R.","9246","2012","11","02","Southern America","Brazil","Sítio São Domingos","-47.705389","-1.823028","42",NA,"Terrestre no interior da mata.; Floresta de igapó","MBM420209",NA,"Pará","São Domingos do Capim",NA,"42",NA,NA,"2012","11","09","-47.705389","-1.823028",NA,NA,NA,NA
"129","2020-12-21 16:46:20-03","MBM","MBM","420210","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Pietrobom, M.R.","10253","2014","05","13","Southern America","Brazil","Ramal do Abaeté, igarapé Abaeté","-47.324111","-1.139722",NA,NA,"terrestre em área alagada no interior da floresta de igapó.; floresta de igapó","MBM420210",NA,"Pará","Peixe-Boi",NA,NA,NA,NA,"2017","06","28","-47.324111","-1.139722",NA,NA,NA,NA
"130","2020-12-21 16:46:20-03","MBM","MBM","420211","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Lima, D.P.O.; Pietrobom, M.R.; Pietrobom, M.R.","58","2010","06","16","Southern America","Brazil","Vila km 20 da Rodovia Dom Elizeu","-46.861278","-1.198722",NA,NA,"terrestre na margem da trilha, próximo ao igarapé;","MBM420211",NA,"Pará","Bragança",NA,NA,NA,NA,"2015","03","28","-46.861278","-1.198722",NA,NA,NA,NA
"131","2020-12-21 16:46:20-03","MBM","MBM","420212","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Pietrobom, M.R.; Teixeira, G.; Teixeira, G.","8944","2012","05","30","Southern America","Brazil","Vila Apéu, igarapé Apéu","-48.008333","-1.299611",NA,NA,"terrestre em área encharcada próximo do igarapé.; Capoeira","MBM420212",NA,"Pará","Castanhal",NA,NA,NA,NA,"2015","04","11","-48.008333","-1.299611",NA,NA,NA,NA
"132","2020-12-21 16:46:20-03","MBM","MBM","420213","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Pietrobom, M.R.; Teixeira, G.; Teixeira, G.","8616","2011","11","02","Southern America","Brazil","Margem da Rodovia PA-391, sentido ilha de mosqueiro.","-48.308944","-1.196139",NA,NA,"terrestre na margem do igarapé no interior da mata.; Floresta de terra firme.","MBM420213",NA,"Pará","Santa Bárbara do Pará",NA,NA,NA,NA,"2015","04","11","-48.308944","-1.196139",NA,NA,NA,NA
"133","2020-12-21 16:46:20-03","MBM","MBM","420218","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Pietrobom, M.R.; Teixeira, G.; Teixeira, G.","9032","2012","08","15","Southern America","Brazil","Comunidade São Benedito, ramal do Curuba","-48.061944","-1.622583",NA,NA,"terrestre em local encharcado no interior da mata aberta.","MBM420218",NA,"Pará","Bujaru",NA,NA,NA,NA,"2015","03","29","-48.061944","-1.622583",NA,NA,NA,NA
"134","2020-12-21 16:46:20-03","MBM","MBM","421393","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Engels, M.E.","Felitto, G.; Cafofo, E.; Cafofo, E.","s.n.","2018","09","01","Southern America","Brazil",NA,"-43.06","-20.311111",NA,NA,"Reófita","MBM421393",NA,"Minas Gerais","Barra Longa",NA,NA,NA,NA,"2019","04","11","-43.06","-20.311111",NA,NA,NA,NA
"135","2020-12-21 16:46:20-03","MBM","MBM","423546","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Pietrobom, M.R.","9269","2012","11","02","Southern America","Brazil","Sítio São Domingos","-47.705389","-1.823028",NA,NA,"Terrestre.; Floresta de terra firme, no interior do alagado do igarapé, interior da mata.","MBM423546",NA,"Pará","São Domingos do Capim",NA,NA,NA,NA,"2017","09","18","-47.705389","-1.823028",NA,NA,NA,NA
"136","2020-12-21 16:46:20-03","MBM","MBM","424899","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Engels, M.E.","Engels, M.E.; Gonçalves, M.T.O.; Gonçalves, M.T.O.","4695","2016","07","21","Southern America","Brazil","Resgate da Flora da UHE Colíder, Lote G de supressão","-55.308889","-11.113333","283",NA,"Erva terrícola no subosque, em borda de floresta paludosa.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado.","MBM424899",NA,"Mato Grosso","Itaúba",NA,"283",NA,NA,"2016","07","21","-55.308889","-11.113333",NA,NA,NA,NA
"137","2020-12-21 16:46:20-03","MBM","MBM","424900","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Engels, M.E.","Engels, M.E.; Gonçalves, M.T.O.; Gonçalves, M.T.O.","4672","2016","07","14","Southern America","Brazil","Resgate da Flora da UHE Colíder, Estrada de acesso para Lote F de supressão","-55.371111","-11.053333","303",NA,"Erva terrícola no subosque. Em borda de floresta paludosa. Pouco frequente.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado.","MBM424900",NA,"Mato Grosso","Itaúba",NA,"303",NA,NA,"2016","07","14","-55.371111","-11.053333",NA,NA,NA,NA
"138","2020-12-21 16:46:20-03","MBM","MBM","424901","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Engels, M.E.","Engels, M.E.; Silva, L.S.; Freitas, J.A.O.; Silva, L.S.; Freitas, J.A.O.","5080","2017","03","29","Southern America","Brazil","Resgate da Flora da UHE Colíder","-55.530833","-10.955556","285",NA,"Erva terrícola às margens de riacho, no subosque. Pouco frequente.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado.","MBM424901",NA,"Mato Grosso","Colíder",NA,"285",NA,NA,"2017","03","29","-55.530833","-10.955556",NA,NA,NA,NA
"139","2020-12-21 16:46:20-03","MBM","MBM","420216","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Pietrobom, M.R.","Lima, D.P.O.","167","2015","05","12","Southern America","Brazil","Vila Araçateua Porto, no bairro do Jequiri","-46.7655982971191","-1.05360996723175",NA,NA,"terrestre no interior da mata de ripária.","MBM420216",NA,"Pará","Bragança",NA,NA,"56429","auto","2015","03","28",NA,NA,NA,NA,NA,NA
