"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","typeStatus","individualCount","sex"
"829","2019-12-09 17:30:15-03","UFPR","EFC","240","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Pizani, A.J.",NA,NA,NA,"Pizani, A.J.; Kuniyoshi, Y.S.","30","1983","05","18","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore em floresta de planície. __COMMOM_NAME__: Jacatirão","EFC000240",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"830","2019-12-09 17:30:15-03","UFPR","EFC","7271","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Nogueira, A.C.","8","1997","05","16","Brasil","Paraná","Morretes","BR-277, Rio Sagrado","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore 6 m, frutos maduros. Próximo Viaduto dos Padres, 600 m, a.n.m. __COMMOM_NAME__: Jacatirão-de-copada","EFC007271",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"831","2019-12-09 17:30:15-03","UFPR","EFC","7697","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Roderjan, C.V.","1998","01","06","Nogueira, A.C.","16","1996","03","01","Brasil","Paraná","Morretes","Estr. Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore __COMMOM_NAME__: Jacatirão-de-copada","EFC007697",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"832","2019-12-09 17:30:15-03","UFPR","EFC","762","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldenberg, R.",NA,NA,NA,"Kuniyoshi, Y.S.; Roderjan, C.V.","4909","1985","11","28","Brasil","Paraná","Ponta Grossa","BR-277, Km 48","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Arvoreta comum, em laje de rocha. Flores creme.","EFC000762",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"833","2019-12-09 17:30:15-03","UFPR","EFC","4157","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Tiepolo, G.; Kuniyoshi, Y.S.","61","1994","04","23","Brasil","Paraná","Morretes","BR-277","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore 15m em capoeirão. Frutos verdes.","EFC004157",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"834","2019-12-09 17:30:15-03","UFPR","EFC","216","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Roderjan, C.V.",NA,NA,NA,"Roderjan, C.V.; Kuniyoshi, Y.S.","248","1984","01","10","Brasil","Paraná","Morretes","BR-277, Km 28","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore frequente em vegetação secundária. __COMMOM_NAME__: Jacatirão","EFC000216",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"835","2019-11-13 11:25:33-03","USP","SPF","105725","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Sartori, A","33402","1995","02","12","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.880417","-24.613889","-47.880417","-24.613889",NA,NA,NA,"SPF00105725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2019-11-13 11:25:33-03","USP","SPF","107429","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldenberg, R","2011",NA,NA,"Hoffmann, JRR","5","1994","09","08","Brasil","São Paulo","Cananéia","Ilha Comprida. Estrada entre a balsa e a Prais da Ilha Comprida.","-47.911944","-25.017778","-47.911944","-25.017778",NA,NA,NA,"SPF00107429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2019-11-13 11:25:33-03","USP","SPF","118656","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldenberg, R","2011",NA,NA,"Garcia, RJF","564","1995","02","15","Brasil","São Paulo","São Paulo","Parelheiros","-46.735","-23.835556","-46.735","-23.835556",NA,NA,NA,"SPF00118656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2019-11-13 11:25:33-03","USP","SPF","181490","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Rezende, AR","2010","12",NA,"Lopes, MMM","1469","2010","12","06","Brasil","Bahia","Arataca","Serra das Lontras","-39.402778","-15.189444","-39.402778","-15.189444","820","820",NA,"SPF00181490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2019-11-13 11:25:33-03","USP","SPF","186603","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Lima, HC","6478","2006","11","05","Brasil","Rio de Janeiro","Petrópolis","Itaipava, vale do Sossego.","-43.159722","-22.437222","-43.159722","-22.437222",NA,NA,NA,"SPF00186603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2019-11-13 11:25:33-03","USP","SPF","187190","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Melo Jr, JCF","730","2007","12","21","Brasil","Santa Catarina","Guaramirim",NA,"-48.895889","-26.451917","-48.895889","-26.451917",NA,NA,NA,"SPF00187190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2019-11-13 11:25:33-03","USP","SPF","183999","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Baumgratz, JFA","2005",NA,NA,"Lima, HC","4415","1992","11","24","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.25","-22.5","-42.25","-22.5",NA,NA,NA,"SPF00183999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2019-11-13 11:25:33-03","USP","SPF","197985","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Santos, MF","2008",NA,NA,"Santos, MF","408","2008","10","24","Brasil","Minas Gerais","Itambé do Mato Dentro","Serra do Cipó","-43.402056","-19.396361","-43.402056","-19.396361",NA,NA,NA,"SPF00197985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2019-11-13 11:25:33-03","USP","SPF","200190","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Freitas, HS","2009",NA,NA,"Freitas, HS","369","2008","05","20","Brasil","São Paulo","Areias",NA,"-44.726944","-22.640833","-44.726944","-22.640833","813","813",NA,"SPF00200190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2019-11-13 11:25:33-03","USP","SPF","200191","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Freitas, HS","2009",NA,NA,"Freitas, HS","351","2008","01","13","Brasil","São Paulo","São José do Barreiro",NA,"-44.661444","-22.638611","-44.661444","-22.638611","482","482",NA,"SPF00200191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2019-11-13 11:25:33-03","USP","SPF","229307","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Anônimo",NA,NA,NA,"Cardoso, LJT","1352","2015","05","04","Brasil","Rio de Janeiro","Resende","Parque Estadual da Pedra Selada","-44.389167","-22.276389","-44.389167","-22.276389","929","929",NA,"SPF00229307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2019-11-13 11:25:33-03","USP","SPF","132430","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Leonor Souza, M","1995",NA,NA,"Pereira, OJ","3734","1992","08","25","Brasil","Espírito Santo","Conceição da Barra","Aracruz Florestal S.A.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,"SPF00132430",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"847","2019-11-13 11:25:33-03","USP","SPF","161863","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Assis, LCS","2002","09",NA,"Assis, LCS","521","2002","07","13","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,NA,"SPF00161863",NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA
"848","2019-11-13 11:25:33-03","USP","SPF","153002","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldenberg, R","2002","03",NA,"Assis, LCS","424","2002","01","03","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,NA,"SPF00153002",NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA
"849","2019-11-13 11:25:33-03","USP","SPF","156218","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldenberg, R","2002","09",NA,"Forzza, RC","2060","2002","01","26","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,"SPF00156218",NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"850","2019-11-13 11:25:33-03","USP","SPF","145320","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Baumgratz, JFA","2000",NA,NA,"Silva, JM","2713","1998","12","15","Brasil","Paraná","Morretes","Serra da Prata","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"SPF00145320",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"851","2019-11-13 11:25:33-03","USP","SPF","194025","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Rezende, AR","2010","12",NA,"Costa-Lima, T","37","2000","04","20","Brasil","Pernambuco","Recife","Parque Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,"SPF00194025",NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"852","2019-11-13 11:25:33-03","USP","SPF","144314","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldenberg, R","2005",NA,NA,"Fiaschi, P","600","2001","01","22","Brasil","Rio de Janeiro","Paraty","Trilha de Parati Mirim para Mamanguá","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,"SPF00144314",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA
"853","2019-11-13 11:25:33-03","USP","SPF","180912","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Luchiari, C","582","1994","12","07","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Est. Juturnaiba","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,"SPF00180912",NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA
"854","2019-11-13 11:25:33-03","USP","SPF","176260","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldenberg, R","1998",NA,NA,"Barros, F","1463","1988","04","05","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SPF00176260",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"855","2019-11-13 11:25:33-03","USP","SPF","176259","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldenberg, R","1998",NA,NA,"Macedo, ICC","61","1985","12","05","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SPF00176259",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"856","2019-11-13 11:25:33-03","USP","SPF","96827","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldenberg, R","1996","12",NA,"Bernacci, LC","14","1994","04","12","Brasil","São Paulo","Jundiaí","Estação Ecológica Jundiaí.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"SPF00096827",NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"857","2019-11-13 11:25:33-03","USP","SPF","101075","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldenberg, R","1996","12",NA,"Bernacci, LC","1278","1995","03","15","Brasil","São Paulo","Monte Alegre do Sul","Estação Experimental do IAC","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,NA,"SPF00101075",NA,NA,NA,NA,NA,"11114","auto",NA,NA,NA,NA,NA,NA,NA
"858","2019-11-13 11:25:33-03","USP","SPF","101243","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldenberg, R","2011",NA,NA,"Godoy, SAP","539","1995","05","23","Brasil","São Paulo","São Paulo","APA Parque e Fazenda do Carmo, Parque Ecológico da APA do Carmo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00101243",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"859","2019-11-13 11:25:33-03","USP","SPF","101244","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldenberg, R","2011",NA,NA,"Godoy, SAP","546","1995","05","23","Brasil","São Paulo","São Paulo","APA Parque e Fazenda do Carmo, Parque Ecológico da APA do Carmo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00101244",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"860","2019-11-13 11:25:33-03","USP","SPF","77126","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Romero, R","1993","03",NA,"Romero, R","410","1991","11","26","Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SPF00077126",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"861","2021-03-25 13:52:36-03","UNIVILLE","JOI","11386","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","A. Stival-Santos","2009","11","20","A. Stival-Santos","1261","2009","11","20","Brasil","Santa Catarina","Itajaí","Brilhante.","-48.780278","-26.999722","48º46'49''W","26º59'59''S","72","72","Florística IFFSC 640; HABITAT: comum no fragmento; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2021-03-25 13:52:36-03","UNIVILLE","JOI","7019","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Melo-Júnior, J.C.F.","730","2007","12","21","Brasil",NA,"Brasil","Guaramirim - Corticeira, BR-280.",NA,NA,NA,NA,NA,NA,"; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI007019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2021-03-25 13:52:36-03","UNIVILLE","JOI","4565","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Roseli R. Passold","1991","03","06","Roseli R. Passold",NA,"1991","03","06","Brasil","Santa Catarina","Blumenau","Area A - FURB.","-49.0661010742188","-26.9193992614746",NA,NA,"20","20","; HABITAT: terrestre; HABITO: Árvore","JOI004565",NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"864","2021-03-25 13:52:36-03","UNIVILLE","JOI","6242","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Condorcet Aranha","1999","12","17","Emir Dias","78","1999","12","14","Brasil","Santa Catarina","Joinville","Estrada do Rio da Prtata.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Museu Botânico Municipal - Herbário Joinville - 284","JOI006242",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"865","2019-10-07 09:34:28-03","UEFS","HUEFS","17470","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Silva, J.M.","1280","1993","12","09","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"HUEFS0017470","HUEFS0017470","Angiospermae","Myrtales",NA,NA,"38300","auto","Rosanae",NA,NA,NA,NA,NA,NA
"866","2019-10-07 09:34:28-03","UEFS","HUEFS","11782","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Hatschbach, G.","56134","1991","12","06","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"HUEFS0011782","HUEFS0011782","Angiospermae","Myrtales",NA,NA,"45291","auto","Rosanae",NA,NA,NA,NA,NA,NA
"867","2019-10-07 09:34:28-03","UEFS","HUEFS","11738","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Hatschbach, G.","56134","1991","12","06","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,"20","30",NA,"HUEFS0011738","HUEFS0011738","Angiospermae","Myrtales",NA,NA,"45291","auto","Rosanae",NA,NA,NA,NA,NA,NA
"868","2019-10-07 09:34:28-03","UEFS","HUEFS","99968","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Chiea, S.A.C.","715","1991","11","22","Brasil","São Paulo","Serra Negra",NA,"-46.7000007629395","-22.6100006103516",NA,NA,NA,NA,NA,"HUEFS0099968","HUEFS0099968","Angiospermae","Myrtales",NA,NA,"12188","auto","Rosanae",NA,NA,NA,NA,NA,NA
"869","2019-10-07 09:34:28-03","UEFS","HUEFS","197343","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Klein, R.M.","10637","1973","01","15","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"350","350","Mata.","HUEFS0197343","HUEFS0197343","Angiospermae","Myrtales",NA,NA,"23385","auto","Rosanae",NA,NA,NA,NA,NA,NA
"870","2019-10-07 09:34:28-03","UEFS","HUEFS","113156","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Macedo, I.C.C.","61","1985","12","05","Brasil","São Paulo","Cananéia","Ilha do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"HUEFS0113156","HUEFS0113156","Angiospermae","Myrtales",NA,NA,"37574","auto","Rosanae",NA,NA,NA,NA,NA,NA
"871","2019-10-07 09:34:28-03","UEFS","HUEFS","150889","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","S.G.Rezende",NA,NA,NA,"Rezende, S.G.","2508","2008","02","25","Brasil","Minas Gerais","Mariana","Região da Mina de Fabrica Nova.","-43.432222","-20.197222","43W25'56''","20S11'50''","1011","1011","Floresta Estacional Semidecidual Baixo-Montana de Encosta com solo raso, arbóreo.","HUEFS0150889","HUEFS0150889","Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"872","2019-10-07 09:34:28-03","UEFS","HUEFS","135299","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Lima, H.C.de","4620","1993","02","10","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas.Trilha do Morro do Calcário, ponto 750. Area P6A.","-42.25","-22.5","42W15'0''","22S30'0''",NA,NA,NA,"HUEFS0135299","HUEFS0135299","Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"873","2019-10-07 09:34:28-03","UEFS","HUEFS","178500","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Ziparro, V.B.","2316","2007","12","14","Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA).","-45.033333","-23.516667","45W2'","23S31'",NA,NA,NA,"HUEFS0178500","HUEFS0178500","Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"874","2019-10-07 09:34:28-03","UEFS","HUEFS","182454","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Popovkin, A.V.","938","2011","09","14","Brasil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.05","-12.016667","38W3'","12S1'","153","153","Atlantic forest.","HUEFS0182454","HUEFS0182454","Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"875","2019-10-07 09:34:28-03","UEFS","HUEFS","182474","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Popovkin, A.V.","959","2011","11","11","Brasil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.05","-12.016667","38W3'","12S1'","153","153","Atlantic forest.","HUEFS0182474","HUEFS0182474","Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"876","2019-10-07 09:34:28-03","UEFS","HUEFS","185767","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Matos, E.N.de","929","2011","12","11","Brasil","Bahia","Caravelas","Mata do Rodrigo","-39.171667","-17.668611","39W10'18''","17S40'7''",NA,NA,"Restinga, Floresta.","HUEFS0185767","HUEFS0185767","Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"877","2019-10-07 09:34:28-03","UEFS","HUEFS","188778","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Matos, E.N.de","2926","2011","12","11","Brasil","Bahia","Caravelas","Mata do Rodrigo","-39.171667","-17.668611","39W10'18''","17S40'7''",NA,NA,"Restinga. Floresta.","HUEFS0188778","HUEFS0188778","Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"878","2019-10-07 09:34:28-03","UEFS","HUEFS","193880","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Morokawa, R.","312","2011","04","15","Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Trilha da Peróba Osso. Floresta de Tabuleiro.","-40","-19","40W","19S",NA,NA,NA,"HUEFS0193880","HUEFS0193880","Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"879","2019-10-07 09:34:28-03","UEFS","HUEFS","194016","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Morokawa, R.","319","2011","04","15","Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Trilha da Peróba Osso.","-39","-19","39W","19S",NA,NA,"Floresta de Tabuleiro.","HUEFS0194016","HUEFS0194016","Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"880","2019-10-07 09:34:28-03","UEFS","HUEFS","135332","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Lima, H.C.de","4619","1993","02","10","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica poço das Antas. Trilha do Morro do Calcario, ponto 750. Área P6A.","-42.25","-22.5","42W15'0''","22S30'0''",NA,NA,NA,"HUEFS0135332","HUEFS0135332","Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"881","2019-10-07 09:34:28-03","UEFS","HUEFS","121312","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Neves, M.L.C.","129","2004","07","21","Brasil","Bahia","Santa Terezinha","Serra da Jibóia.","-39.471667","-12.869444","39W28'18''","12S52'10''",NA,NA,"Mata Atlântica.","HUEFS0121312","HUEFS0121312","Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
