"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","recordNumber","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","scientificNameAuthorship","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","infraspecificEpithet","dayIdentified","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"526","2020-05-08 11:12:49-03","UEFS","HUEFS","99788","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Macroptilium","bracteatum","Macroptilium bracteatum","Salzmann, P.",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0099788","Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,"Tipo",NA,NA
"527","2020-05-08 11:12:49-03","UEFS","HUEFS","90667","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Macroptilium","bracteatum","Macroptilium bracteatum","Queiroz, L.P.de","2004","10","27",NA,"Brasil","Bahia",NA,NA,"Caatinga.","HUEFS0090667","Angiospermae","Fabales","9683","Tanquinho","Ca. 8 - 15Km W do entroncamento Tanquinho com BR - 116, na BR 324.","-39.716667","-12.7",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet",NA,NA,NA,"39W43'","12S42'","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2020-05-08 11:12:49-03","UEFS","HUEFS","76204","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Macroptilium","bracteatum","Macroptilium bracteatum","Senra, L.C.","2002","05","19",NA,"Brasil","Bahia",NA,NA,"Beira de estrada.","HUEFS0076204","Angiospermae","Fabales","28","Lafaiete Coutinho","Próximo a Lafaiete Coutinho.","-40.12","-13.526389","2574","2574",NA,"(Nees & Mart.) Maréchal & Baudet","L.P.de Queiroz",NA,NA,"40W7'12''","13S31'35''","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2020-05-08 11:12:49-03","UEFS","HUEFS","224300","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Macroptilium","bracteatum","Macroptilium bracteatum","Lambert, S.M.","2008","06","12",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0224300","Angiospermae","Fabales","70","Bom Jesus da Lapa",NA,"-43.418098449707","-13.2550001144409",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","C.L.Ribeiro","66899","auto",NA,NA,"Rosanae","2019","10",NA,NA,NA,NA,NA,NA,NA
"530","2020-05-08 11:12:49-03","UEFS","HUEFS","20501","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Macroptilium","bracteatum","Macroptilium bracteatum","Hatschbach, G.","1995","03","19",NA,"Brasil","Minas Gerais",NA,NA,NA,"HUEFS0020501","Angiospermae","Fabales","62041","Buritizeiro",NA,"-44.9622001647949","-17.3511009216309",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","L.P.de Queiroz","88041","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2020-05-08 11:12:49-03","UEFS","HUEFS","139057","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Macroptilium","bracteatum","Macroptilium bracteatum","Cavalcanti, F.S.","2000","02","20",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0139057","Angiospermae","Fabales","621","Jacobina","A 10 km de Jacobina.","-40.5182991027832","-11.1806001663208",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet",NA,"62396","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2020-05-08 11:12:49-03","UEFS","HUEFS","30154","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Macroptilium","bracteatum","Macroptilium bracteatum","Coradin, L.","1979","04","10",NA,"Brasil","Bahia",NA,NA,"Zona de tensão caatinga/mata úmida. Solo arenoso.","HUEFS0030154","Angiospermae","Fabales","1429","Juazeiro","Br-407, Petrolina-Salvador, km 100.","-40.4986000061035","-9.41166973114014",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","L.P.de Queiroz","76509","auto",NA,NA,"Rosanae","1999","09",NA,NA,NA,NA,NA,NA,NA
"533","2020-05-08 11:12:49-03","UEFS","HUEFS","234607","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Macroptilium","bracteatum","Macroptilium bracteatum","Ribeiro, C.L.","2017","09","04",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0234607","Angiospermae","Fabales","95","Abaíra","Catolés de Cima Perto da Praça do Minerador","-41.6636009216309","-13.2496995925903",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet",NA,"26531","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2020-05-08 11:12:49-03","UEFS","HUEFS","234617","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Macroptilium","bracteatum","Macroptilium bracteatum","Ribeiro, C.L.","2017","09","07",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0234617","Angiospermae","Fabales","105","Maracás","Estrada de Maracás para Pé de Serra","-40.4308013916016","-13.4411001205444","533","533",NA,"(Nees & Mart.) Maréchal & Baudet",NA,"50558","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2020-05-08 11:12:49-03","UEFS","HUEFS","17998","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Macroptilium","bracteatum","Macroptilium bracteatum","Dutra, E.de A.","1994","11","07",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0017998","Angiospermae","Fabales","40","Ipirá","Fazenda Macambira.","-39.7372016906738","-12.1583003997803",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet",NA,"44834","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2020-05-08 11:12:49-03","UEFS","HUEFS","199969","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Macroptilium","bracteatum","Macroptilium bracteatum","Almeida, P.G.C.de","2013","02","20",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0199969","Angiospermae","Fabales","14","Palmeiras","Povoado de Conceição do Gatos, Estrada para Palmeiras, a 50 m de Conceição dos Gatos, entrada de cancela.","-41.5588989257812","-12.5289001464844",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","C.L.Ribeiro","20767","auto",NA,NA,"Rosanae","2019","10",NA,NA,NA,NA,NA,NA,NA
"537","2020-05-08 11:12:49-03","UEFS","HUEFS","234002","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Macroptilium","bracteatum","Macroptilium bracteatum","Goldenberg, R.","2017","04","29",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0234002","Angiospermae","Fabales","2317","Presidente Tancredo Neves","Região da Serra do Timbó, beira de estrada, em baixada úmida.","-39.4213981628418","-13.4485998153687",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","C.L.Ribeiro","17156","auto",NA,NA,"Rosanae","2019","10",NA,NA,NA,NA,NA,NA,NA
"538","2020-05-08 11:12:49-03","UEFS","HUEFS","159378","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Macroptilium","bracteatum","Macroptilium bracteatum","Dourado, C.O.","2010","11","24",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"HUEFS0159378","Angiospermae","Fabales","146","Corumbá","RPPN Eliezer Batista.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet",NA,"295160","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2020-05-08 11:12:49-03","UEFS","HUEFS","34261","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Macroptilium","bracteatum","Macroptilium bracteatum","Hatschbach, G.","1998","03","16",NA,"Brasil","Bahia",NA,NA,"Cerrado. Árera degradada junto ao brejo.","HUEFS0034261","Angiospermae","Fabales","67846","Paratinga","São Bento.","-43.1842002868652","-12.6906003952026",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","L.P.de Queiroz","61248","auto",NA,NA,"Rosanae","1999","09",NA,NA,NA,NA,NA,NA,NA
"540","2020-05-08 11:12:49-03","UEFS","HUEFS","140531","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Macroptilium","bracteatum","Macroptilium bracteatum","Fernandes, A.","1977","05","29",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0140531","Angiospermae","Fabales","EAC3270","Boa Nova","São João.","-40.2075004577637","-14.3625001907349",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","C.L.Ribeiro","31265","auto",NA,NA,"Rosanae","2017","07",NA,NA,NA,NA,NA,NA,NA
"541","2017-12-12 12:34:25-02","F","FMNH-SEEDPLANTS","V0446863F","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","M. A. Lewis","1985",NA,NA,"South America","Bolivia",NA,NA,NA,NA,"V0446863F","Spermatophyta",NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0446863F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2017-11-01 16:13:37-02","F","FMNH-SEEDPLANTS","V0080333F","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","A. Sagástegui A.","1983","11","4","South America","Peru","La Libertad",NA,NA,NA,"V0080333F","Spermatophyta",NA,"10984","Trujillo","Trujillo, Cerro Cabezón","-79.08","-7.9",NA,NA,"V0080333F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2017-12-12 12:33:59-02","F","FMNH-SEEDPLANTS","V0080338F","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","J. Mostacero L.","1983","10","6","South America","Peru","La Libertad",NA,NA,NA,"V0080338F","Spermatophyta",NA,"643","Trujillo","Trujillo, Cerro Cabezón","-79.08","-7.9",NA,NA,"V0080338F_01 V0080338F_02",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2017-12-12 12:34:24-02","F","FMNH-SEEDPLANTS","V0446858F","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","A. Castellanos & L. Duarte","1964","7","25","South America","Brazil",NA,NA,NA,NA,"V0446858F","Spermatophyta",NA,"500",NA,NA,"-52.8731","-10.8339",NA,NA,"V0446858F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2020-03-15 15:18:46-03","F","FMNH-SEEDPLANTS","V0446860F","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Mello Barreto","1934","3","23","South America","Brazil",NA,NA,NA,NA,"V0446860F","Spermatophyta",NA,"5663",NA,NA,"-52.8731","-10.8339",NA,NA,"V0446860F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2017-12-12 12:34:24-02","F","FMNH-SEEDPLANTS","V0446861F","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","J. S. Blanchet","1832",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0446861F","Spermatophyta",NA,"1402",NA,NA,"-52.8731","-10.8339",NA,NA,"V0446861F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2017-12-12 12:34:24-02","F","FMNH-SEEDPLANTS","V0446862F","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","W. R. Anderson & J. H. Kirkbride","1972","3","18","South America","Brazil",NA,NA,NA,NA,"V0446862F","Spermatophyta",NA,"37179",NA,NA,"-52.8731","-10.8339",NA,NA,"V0446862F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2017-12-12 12:34:25-02","F","FMNH-SEEDPLANTS","V0446864F","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","T. J. Killeen","1985","5","15","South America","Bolivia",NA,NA,NA,NA,"V0446864F","Spermatophyta",NA,"929",NA,NA,"-64.435","-16.7261",NA,NA,"V0446864F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2017-12-12 12:34:25-02","F","FMNH-SEEDPLANTS","V0446865F","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","E. Hassler","1903","1",NA,"South America","Paraguay",NA,NA,NA,NA,"V0446865F","Spermatophyta",NA,"8356",NA,NA,"-58.1689","-23.2025",NA,NA,"V0446865F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2017-12-12 12:34:25-02","F","FMNH-SEEDPLANTS","V0446866F","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","A. Krapovickas & A. Schinini","1977","6","28","South America","Paraguay",NA,NA,NA,NA,"V0446866F","Spermatophyta",NA,"32765",NA,NA,"-58.1689","-23.2025",NA,NA,"V0446866F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2017-12-12 12:34:25-02","F","FMNH-SEEDPLANTS","V0446867F","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","E. Hassler",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"V0446867F","Spermatophyta",NA,"12128",NA,NA,"-58.1689","-23.2025",NA,NA,"V0446867F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2017-12-12 12:34:26-02","F","FMNH-SEEDPLANTS","V0446868F","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","K. Fiebrig","1902","10","8","South America","Paraguay",NA,NA,NA,NA,"V0446868F","Spermatophyta",NA,"456",NA,NA,"-58.1689","-23.2025",NA,NA,"V0446868F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2017-12-12 12:34:26-02","F","FMNH-SEEDPLANTS","V0446869F","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","E. Hassler","1903","9",NA,"South America","Paraguay",NA,NA,NA,NA,"V0446869F","Spermatophyta",NA,"6204",NA,NA,"-58.1689","-23.2025",NA,NA,"V0446869F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2019-03-07 13:32:44-03","F","FMNH-SEEDPLANTS","V0446870F","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","M. S. Ferrucci et al.","1988","9","17","South America","Paraguay",NA,NA,NA,NA,"V0446870F","Spermatophyta",NA,"736",NA,NA,"-58.1689","-23.2025",NA,NA,"V0446870F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2019-03-07 13:32:48-03","F","FMNH-SEEDPLANTS","V0446871F","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","M. S. Ferrucci et al.","1989","12","10","South America","Paraguay",NA,NA,NA,NA,"V0446871F","Spermatophyta",NA,"1275",NA,NA,"-58.1689","-23.2025",NA,NA,"V0446871F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2017-12-12 12:34:27-02","F","FMNH-SEEDPLANTS","V0446872F","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","A. E. Cocucci","1972","3","12","South America","Argentina",NA,NA,NA,NA,"V0446872F","Spermatophyta",NA,"21886",NA,NA,"-64.9208","-35.3869",NA,NA,"V0446872F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2017-12-12 12:34:27-02","F","FMNH-SEEDPLANTS","V0446873F","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","S. G. Tressens et al.","1984","12","15","South America","Argentina",NA,NA,NA,NA,"V0446873F","Spermatophyta",NA,"3064",NA,NA,"-64.9208","-35.3869",NA,NA,"V0446873F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2017-12-12 12:34:27-02","F","FMNH-SEEDPLANTS","V0446874F","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","A. Schinini","1976","12","29","South America","Argentina",NA,NA,NA,NA,"V0446874F","Spermatophyta",NA,"13873",NA,NA,"-64.9208","-35.3869",NA,NA,"V0446874F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2017-12-12 12:34:28-02","F","FMNH-SEEDPLANTS","V0446875F","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","S. Venturi","1922","5","12","South America","Argentina",NA,NA,NA,NA,"V0446875F","Spermatophyta",NA,"1784",NA,NA,"-64.9208","-35.3869",NA,NA,"V0446875F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2019-09-04 19:54:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Phaseolus","bracteatus","Phaseolus bracteatus","C. F. P. von Martius",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"561","2019-01-25 15:40:59-02","IAC","IAC","22701","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","J.H. Carvalho","1971","08","30",NA,"Brasil","Piauí",NA,NA,NA,NA,NA,NA,"17","São João do Piauí",NA,"-42.2467","-8.3581",NA,NA,NA,"(Nees & C.Mart.) Maréchal & Baudet","A.K. Pastorek",NA,NA,"-42.2467","-8.3581",NA,"2005","06",NA,"30",NA,NA,NA,NA,NA
"562","2019-01-25 15:40:59-02","IAC","IAC","22748","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","s/col.","1972","04","01",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"s/nº","Presidente Venceslau","Estância Figueira","-51.8439","-21.8761",NA,NA,NA,"(Nees & C.Mart.) Maréchal & Baudet","L.C. Bernacci",NA,NA,"-51.8439","-21.8761",NA,"2004","08",NA,"06",NA,NA,NA,NA,NA
"563","2019-01-25 15:40:59-02","IAC","IAC","23110","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","H.F. Leitão Filho","1973","05","20",NA,"Brasil","São Paulo",NA,NA,"Coleção SBE n.9",NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,"(Nees & C.Mart.) Maréchal & Baudet","L.C. Bernacci",NA,NA,NA,NA,NA,"2004","08",NA,"06",NA,NA,NA,NA,NA
"564","2019-01-25 15:40:59-02","IAC","IAC","23111","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","H.F. Leitão Filho","1973","05","20",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,"(Nees & C.Mart.) Maréchal & Baudet","L.C. Bernacci",NA,NA,NA,NA,NA,"2004","08",NA,"06",NA,NA,NA,NA,NA
"565","2019-01-25 15:40:59-02","IAC","IAC","23115","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","T.R. Rocha","1973","06","14",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"s/nº","Mococa","Fazenda Experimental do Instituto Agronômico","-47.0047","-21.4678",NA,NA,NA,"(Nees & C.Mart.) Maréchal & Baudet","L.C. Bernacci",NA,NA,"-47.0047","-21.4678",NA,"2004","08",NA,"06",NA,NA,NA,NA,NA
"566","2019-01-25 15:40:59-02","IAC","IAC","24156","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","s/col.",NA,NA,NA,NA,NA,NA,NA,NA,"Material recebido do extinto herbário de Nova Odessa -SP",NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,"(Nees & C.Mart.) Maréchal & Baudet","s/det.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2019-01-25 15:40:59-02","IAC","IAC","25692","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","M.A.C. Lucena & E.A.O. Santos","1978","10","12",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"s/nº",NA,"estrada entre Bauru/Marília",NA,NA,NA,NA,NA,"(Nees & C.Mart.) Maréchal & Baudet","R.B. Pinto",NA,NA,NA,NA,NA,"2013","11",NA,"12",NA,NA,NA,NA,NA
"568","2019-01-25 15:40:59-02","IAC","IAC","25693","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","M.A.C. Lucena & E.A.O. Santos","1978","10","12",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"s/nº",NA,"estrada entre Bauru/Marília",NA,NA,NA,NA,NA,"(Nees & C.Mart.) Maréchal & Baudet","R.B. Pinto",NA,NA,NA,NA,NA,"2013","11",NA,"12",NA,NA,NA,NA,NA
"569","2019-01-25 15:40:59-02","IAC","IAC","25694","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","M.A.C. Lucena & E.A.O. Santos","1978","10","12",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"s/nº",NA,"estrada entre Bauru/Marília",NA,NA,NA,NA,NA,"(Nees & C.Mart.) Maréchal & Baudet","R.B. Pinto",NA,NA,NA,NA,NA,"2013","11",NA,"12",NA,NA,NA,NA,NA
"570","2019-01-25 15:40:59-02","IAC","IAC","25704","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","E.A.O. Santos et al.","1979","11","20",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"s/nº","São Paulo","Pico do Jaraguá","-46.6361","-23.5475",NA,NA,NA,"(Nees & C.Mart.) Maréchal & Baudet","R.B. Pinto",NA,NA,"-46.6361","-23.5475",NA,"2013","11",NA,"20",NA,NA,NA,NA,NA
"571","2019-01-25 15:40:59-02","IAC","IAC","25767","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Equipe da Botânica","1975","03","13",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"s/nº","São Paulo","Pico do Jaraguá","-46.6361","-23.5475",NA,NA,NA,"(Nees & C.Mart.) Maréchal & Baudet","R.B. Pinto",NA,NA,"-46.6361","-23.5475",NA,"2013","11",NA,"13",NA,NA,NA,NA,NA
"572","2019-01-25 15:40:59-02","IAC","IAC","26390","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","s/col.","1946","03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,"Água Funda, C.A.S.P.",NA,NA,NA,NA,NA,"(Nees & C.Mart.) Maréchal & Baudet","R.B. Pinto",NA,NA,NA,NA,NA,"2013","11",NA,"11",NA,NA,NA,NA,NA
"573","2019-01-25 15:40:59-02","IAC","IAC","26391","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","s/col.","1946","03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,"Água Funda - C.A.S.P.",NA,NA,NA,NA,NA,"(Nees & C.Mart.) Maréchal & Baudet","R.B. Pinto",NA,NA,NA,NA,NA,"2013","11",NA,"11",NA,NA,NA,NA,NA
"574","2019-01-25 15:40:59-02","IAC","IAC","52205","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","J. Paula-Souza & R. Tsuji","2009","07","05",NA,"Brasil","Bahia",NA,NA,"Coordenadas originais do material: 40º47#?#07,2W , 09º21#?#23,8S",NA,NA,NA,"9842","Casa Nova","Arredores da represa de Sobradinho","-40.785278","-9.356667",NA,NA,NA,"(Nees & C.Mart.) Maréchal & Baudet","J. Paula-Souza",NA,NA,"-40.785278","-9.356667",NA,"2009","08",NA,"05",NA,NA,NA,NA,NA
"575","2020-07-23 12:07:51-03","CEPLAC","CEPEC","28617","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","R. M. Harley","1980","04","24",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"21713","CORRENTINA","40Km ao SE da cidade. Chapadão Ocidental da Bahia.","-44.416667","-13.666667",NA,NA,NA,NA,"G. P. Lewis",NA,NA,"44W25'0","13S40'0",NA,NA,NA,NA,NA,"30/12/1981",NA,NA,NA,NA
"576","2020-07-23 12:07:51-03","CEPLAC","CEPEC","10522","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","R. M. Harley","1974","02","18",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"16169","ITIÚBA","6Km de Filadelfia, BA-385 p/ Itiuba.","-40.066667","-10.75",NA,NA,NA,NA,"G. P. Lewis",NA,NA,"40W4'0","10S45'0",NA,NA,NA,NA,NA,"14/12/1981",NA,NA,NA,NA
"577","2020-07-23 12:07:51-03","CEPLAC","CEPEC","47893","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","R. M. Harley","1988","11","02",NA,"Brasil","Bahia",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"25851","Livramento de Brumado","Lagoa Vargem de Dentro, c.a 8Km ao Oeste da cdade.","-41.783333","-13.633333","500","500",NA,NA,"C. L. Ribeiro",NA,NA,"41W47'","13S38'",NA,NA,NA,NA,NA,"18/5/2017",NA,NA,NA,NA
"578","2020-07-23 12:07:51-03","CEPLAC","CEPEC","49585","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","G. P. Lewis","1991","03","28",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"1918","livramento do brumado","4Km ao longo estr. de terra Liv. do Brumado/Rio de Contas.","-41.85","-13.633333",NA,NA,NA,NA,"G. P. Lewis",NA,NA,"41W51'","13S38'",NA,NA,NA,NA,NA,"30/12/1991",NA,NA,NA,NA
