"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","infraspecificEpithet","fieldNumber","typeStatus","sex"
"192","2021-02-25 10:11:54-03","CVRD","CVRD","14622","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","G.A.D.C. Franco","Sousa, F.M","2007","09","19","BRASIL","SP","São Paulo",NA,"-46.768889","-23.453611","46°46'08W","23°27'13S","981","981","trilha do Mauro. <ll>dwc_commonname:</ll> Velome preto","CVRD014622",NA,"Magnoliophyta","Euphorbiales","914","América do Sul",NA,NA,NA,"2007","10","31","Magnoliopsida",NA,NA,NA,NA,NA,NA
"193","2021-02-25 10:11:54-03","CVRD","CVRD","1789","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys subsp. septentrionalis","Caruzo & R.F.Santos","Maria Beatriz Rossi Caruzo","Folli, D.A.","1988","04","26","BRASIL","BA","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Velome branco","CVRD001789",NA,"Magnoliophyta","Euphorbiales","708","América do Sul",NA,"68835","auto","2016","09","27","Magnoliopsida",NA,NA,"subsp. septentrionalis",NA,NA,NA
"194","2021-02-25 10:11:54-03","CVRD","CVRD","2004","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys subsp. septentrionalis","Caruzo & R.F.Santos","Maria Beatriz Rossi Caruzo","Folli, D.A.","1988","07","13","BRASIL","BA","Porto Seguro","Coleta de flor DAF. 708","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Velome branco","CVRD002004",NA,"Magnoliophyta","Euphorbiales","767","América do Sul",NA,"68835","auto","2016","09","27","Magnoliopsida",NA,NA,"subsp. septentrionalis",NA,NA,NA
"195","2021-02-25 10:11:54-03","CVRD","CVRD","3581","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys subsp. septentrionalis","Caruzo & R.F.Santos","Maria Beatriz Rossi Caruzo","Souza, V.D.","1991","11","18","BRASIL","BA","Porto Seguro","Lado esquerdo do aceiro da Gringa. indo da sede para a mata.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Velome branco","CVRD003581",NA,"Magnoliophyta","Euphorbiales","251","América do Sul",NA,"68835","auto","2016","09","27","Magnoliopsida",NA,NA,"subsp. septentrionalis",NA,NA,NA
"196","2021-03-01 11:54:54-03","UFPE","UFP","30542","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,"Santos, RF","Guedes, ML; et, al","1997","01","19","Brasil","Bahia","Eunápolis",NA,"-39.566667","-16.366667","-39.566667","-16.366667","200","200","Árvore de ca. de 6m de altura. Folhas membranáceas, discolores, com pecíolos longos. Látez alaranjado. Ocasional.; Árvore de ca. de 6m de altura. Folhas membranáceas, discolores, com pecíolos longos. Látez alaranjado. Ocasional.","UFP030542",NA,NA,"Malpighiales","UFP30542",NA,NA,NA,NA,"2015","09",NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-09-12 05:00:02-03","US","US","2959921","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"R. M. Klein & Rocco","1974","12","6","Brazil","Santa Catarina",NA,"Piloes, Santo Amaro da Imperatriz, SC",NA,NA,NA,NA,"200","15","Transcribed by digital volunteers","US01245453","US01245453_01",NA,"Euphorbiales","11.125","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"198","2020-09-12 05:00:02-03","US","US","3312785","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"C. A. Cid Ferreira","1987","11","27","Brazil","Pará",NA,"Mun. Oriximiná. 14 km de Cachoeira Porteira na Estrada p/ o Perimetral Norte.","-57","-1",NA,NA,NA,NA,"Transcribed by digital volunteers","US01245458","US01245458_01",NA,"Euphorbiales","9701","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"199","2020-09-12 05:00:02-03","US","US","2750468","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"Klein, -- & -- Bresolin","1972","12","14","Brazil","Santa Catarina",NA,"Rio Novo, Aguas Mornas, Orla da mata",NA,NA,NA,NA,"500",NA,"Transcribed by digital volunteers","US01245456","US01245456_01",NA,"Euphorbiales","10539","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"200","2020-09-12 05:00:02-03","US","US","3146994","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"S. A. Mori, T. dos Santos & A. Euponino","1979","5","17","Brazil","Bahia",NA,"Mun. de Santa Cruz de Cabralia. Estrada velha para Sta. Cruz de Cabralia, entre a Estacao Ecologica Pau-brasil e Sta. Cruz de Cabralia. Cerca de 15 km a NW de Porto Seguro. Mata Higrofila.",NA,NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01245457","US01245457_01",NA,"Euphorbiales","11872","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"201","2020-09-12 05:00:02-03","US","US","USw15018","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"R. Reitz & R. M. Klein",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","3910","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"202","2020-09-12 05:00:02-03","US","US","1570552","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"E. Brunet","1888",NA,NA,"Brazil","Rio de Janeiro",NA,"Therezopolis",NA,NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01245459","US01245459_01",NA,"Euphorbiales","26054","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"203","2020-09-12 05:00:02-03","US","US","2405520","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"A. F. M. Glaziou","1907",NA,NA,"Brazil","Minas Gerais",NA,"Location not stated",NA,NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01245462","US01245462_01",NA,"Euphorbiales","14267","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"204","2020-09-12 05:00:02-03","US","US","2959927","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"R. M. Klein & Rocco","1974","12","6","Brazil","Santa Catarina",NA,"Pilões, Santo Amaro da Imperatriz",NA,NA,NA,NA,"200",NA,"Transcribed by digital volunteers","US01245454","US01245454_01",NA,"Euphorbiales","11126","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"205","2020-09-12 05:00:02-03","US","US","2268918","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"Klein, -- & R. Reitz","1956","10","26","Brazil","Santa Catarina",NA,"Pilões, Palhoça",NA,NA,NA,NA,"200",NA,"Transcribed by digital volunteers","US01245461","US01245461_01",NA,"Euphorbiales","3910","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"206","2020-09-12 05:00:02-03","US","US","1123923","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"A. F. M. Glaziou","1883","11","28","Brazil","Rio de Janeiro",NA,"Corcovado",NA,NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01245463","US01245463_01",NA,"Euphorbiales","18398","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"207","2020-09-12 05:00:02-03","US","US","2830219","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"P. Reitz & Klein, --","1956","10","26","Brazil","Santa Catarina",NA,"Piloes, Palhoca",NA,NA,NA,NA,"200",NA,"Transcribed by digital volunteers","US01245460","US01245460_01",NA,"Euphorbiales","3.910","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"208","2020-09-12 05:00:02-03","US","US","2860070","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"M. Kuhlmann","1951","12","20","Brazil","Sao Paulo",NA,"BRASIL-Estado de Sao Paulo: Sao Paulo, Cantareira,",NA,NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01245455","US01245455_01",NA,"Euphorbiales","2810","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"209","2020-09-02 16:24:37-03","Cenargen","CEN","57250","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys subsp. septentrionalis","Baill.","M. B. R. Caruzo","Domingos Antônio Folli","1988","04","26","Brasil","BA","PORTO SEGURO",NA,"-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"Municipal. Doação do Banco Genético do Pau Brasil. Registro nº 176. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057250","CEN00057250",NA,NA,"708",NA,"Exsicatas","68835","auto","2018","08",NA,NA,NA,"1","subsp. septentrionalis",NA,NA,NA
"210","2020-09-02 16:24:37-03","Cenargen","CEN","57258","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys subsp. septentrionalis","Baill.","B. M. T. Walter","Domingos Antônio Folli","1988","07","13","Brasil","BA","PORTO SEGURO","Municipal.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"Doação do Banco Genético do Pau Brasil. Registro nº 177. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057258","CEN00057258",NA,NA,"767",NA,"Exsicatas","68835","auto","2018","08",NA,NA,NA,"6","subsp. septentrionalis",NA,NA,NA
"211","2020-09-02 16:24:37-03","Cenargen","CEN","57031","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys subsp. septentrionalis","Baill.","M. B. R. Caruzo","V. de Souza - Pau-Brasil","1991","11","18","Brasil","BA","PORTO SEGURO","Lado esquerdo do aceiro da Gringa, indo da sede para mata.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"Doação do Banco Genético do Pau Brasil. Registro nº 178. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057031","CEN00057031",NA,NA,"251",NA,"Exsicatas","68835","auto","2018","08",NA,NA,NA,"1","subsp. septentrionalis",NA,NA,NA
"212","2021-03-15 18:27:02-03","USP","SPF","165988","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Riina, R","Paixão, JL","2004","05","01","Brasil","Bahia","Almadina","Rod. Almadina/Ibitupã, entrada a 7 km, Serra do Sete Paus, ca. 12 km da entrada. Faz. Cruzeiro do Sul.","-39.679444","-14.735","-39.679444","-14.735",NA,NA,"Árvore, ca. 15 m. Folhas discolores com face superior brilhantes a face inferior pelosa. Frutos imaturos de cor marrom.","SPF00165988","SPF00165988",NA,NA,"351",NA,NA,NA,NA,"2009","02",NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-03-15 18:27:02-03","USP","SPF","169402","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Riina, R","Fiaschi, P","2005","03","18","Brasil","Bahia","Camacan","RPPN Serra Bonita","-39.565278","-15.391667","-39.565278","-15.391667","850","850","9.7 km W de Camacã, na estrada para Jacareci, ramal para a RPPN, ca. 6 km da entrada. Vegetação montana.; Árvore ca. 15 m alt. Folhas discolores. Frutos amarelo-esverdeados com cálice persistente verde.","SPF00169402","SPF00169402",NA,NA,"2862",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-13 11:19:59-03","USP","SPF","230276","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Cordeiro, I","Sant'Ana, SC","2004","02","19","Brasil","Bahia","Una",NA,"-39.577778","-15.321389","-39.577778","-15.321389","95","95",NA,"SPF00230276",NA,NA,NA,"1128",NA,NA,NA,NA,"2018","01",NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-03-15 18:27:02-03","USP","SPF","165991","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Riina, R","Fiaschi, P","2004","04","05","Brasil","Bahia","Uruçuca",NA,"-39.079167","-14.386667","-39.079167","-14.386667",NA,NA,"Estrada de Itacaré para Serra Grande, pouco após km 43, ramal à direita após acesso para a cachoeira do Tijuípe. Capoeira do plano de manejo. Capoeira.; Árvore comum, ca. 10 m alt. Folhas discolores, face abaxial castanho-claro-cinér","SPF00165991","SPF00165991",NA,NA,"2268",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-03-15 18:27:02-03","USP","SPF","61015","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Ginzbarg, S","Brito, HS","1983","03","02","Brasil","Bahia","Santa Cruz Cabrália","Estação Ecológica do Pau-Brasil","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"Ca. 16 km a W de Porto Seguro. Região de Mata Higrófila Sul Baiana.; Árvore de 5 m de alt. Inflorescência alongadas, pendentes. Flores verdes, estames cremes.","SPF00061015",NA,NA,NA,"169",NA,NA,"49584","auto","1988","03",NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-03-15 18:27:02-03","USP","SPF","153246","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Punt, W","Hatschbach, G","1994","12","07","Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,"500","500","Cabeceiras do Ribeirão do Tigre. Mata pluvial.; Árvore, 6 m, flor creme-esverdeada.","SPF00153246","SPF00153246",NA,NA,"61464",NA,NA,"32006","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-03-15 18:27:02-03","USP","SPF","165083","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Punt, W","Hatschbach, G","1992","12","16","Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Cabeceiras do Ribeirão do Tigre. Mata pluvial.; Árvore, 5 m, flor creme.","SPF00165083","SPF00165083",NA,NA,"58455",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-03-15 18:27:02-03","USP","SPF","170418","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Caruzo, MBR","Hatschbach, G","1993","11","15","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,"70","70","Salto Morato. Mata pluvial das margens do rio.; Árvore, 10 m, tronco fino.","SPF00170418","SPF00170418",NA,NA,"59776",NA,NA,"37295","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-03-15 18:27:02-03","USP","SPF","156334","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Caruzo, MBR","Hatschbach, G","1994","01","15","Brasil","Paraná","Guaratuba","Descampado.","-48.5746994018555","-25.8827991485596",NA,NA,"50","50","Árvore, 12 m, mata pluvial da encosta do morro.","SPF00156334","SPF00156334",NA,NA,"59816",NA,NA,"41937","auto","2008","09","25",NA,NA,NA,NA,NA,NA,NA
"221","2021-03-15 18:27:02-03","USP","SPF","153247","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Punt, W","Silva, JM","1999","12","15","Brasil","Paraná","Tunas do Paraná",NA,"-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"Pacas. Floresta atlântica.; Árvore, 5 m, flor creme.","SPF00153247","SPF00153247",NA,NA,"3116",NA,NA,"41885","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-03-15 18:27:02-03","USP","SPF","150760","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Cordeiro, I","Rossi, L","2000","09","21","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,"60","85","Núcleo Caraguatatuba. Trilha do Poção, Mata ombrófila densa em regeneração, com Pinus, 60-85 msm. Em margem de riacho.; Árvore, ca. 6 m alt., inflorescências verdes, folhas senescentes laranja.","SPF00150760",NA,NA,NA,"2181",NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-03-15 18:27:02-03","USP","SPF","149805","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Caruzo, MBR","Catharino, ELM","2001","10",NA,"Brasil","São Paulo","Cotia","Reserva Florestal do Morro Grande","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,"Árvore até 12.0 m alt., resina avermelhada, flores esverdeadas.","SPF00149805","SPF00149805",NA,NA,"2757",NA,NA,"23869","auto","2001","11",NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-03-25 13:52:08-03","UNIVILLE","JOI","1109","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","W. Punt","G. Hatschbach","1992","12","16","Brasil","Paraná","Cerro Azul","Cabeceira do Ribeirão do Tigre.","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"; HABITAT: mata pluvial; HABITO: Árvore","JOI001109",NA,NA,NA,"58455",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-10-07 09:30:49-03","UEFS","HUEFS","116402","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","I.Cordeiro","Cardoso, D.","2007","01","25","Brasil","Bahia","Amargosa","Serra do Timbó. Área de estudos do Projeto Timbó/Centro Sapucaia.","-39.665","-13.162222","39W39'54''","13S9'44''","541","541","Fragmento de floresta ombrófila densa do Domínio da Floresta Atlântica.","HUEFS0116402","HUEFS0116402","Angiospermae","Malpighiales","1567",NA,NA,NA,NA,"2007","04",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"226","2019-10-07 09:30:49-03","UEFS","HUEFS","116404","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","I.Cordeiro","Cardoso, D.","2007","01","25","Brasil","Bahia","Amargosa","Serra do Timbó. Área de estudos do Projeto Timbó/Centro Sapucaia.","-39.665","-13.162222","39W39'54''","13S9'44''","541","541","Fragmento de floresta ombrófila densa do Domínio da Floresta Atlântica.","HUEFS0116404","HUEFS0116404","Angiospermae","Malpighiales","1569",NA,NA,NA,NA,"2007","04",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"227","2019-10-07 09:30:49-03","UEFS","HUEFS","103814","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","M.B.R.Caruzo","Conceição, S.F.","2005","12","28","Brasil","Bahia","Una","Fazenda com plantação de seringueira.","-39.06","-15.2825","39W3'36''","15S16'57''","47","47",NA,"HUEFS0103814","HUEFS0103814","Angiospermae","Malpighiales","437",NA,NA,NA,NA,"2006","09",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"228","2019-10-07 09:30:49-03","UEFS","HUEFS","117454","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","I.Cordeiro","Borges, R.A.X.","2006","12","09","Brasil","Bahia","Camacan","RPPN Serra Bonita. 9,7 Km de Camacan na estrada para Jacarecí. Daí 6 Km SW na estrada para a RPPN e torre da Embratel.","-39.565278","-15.391667","39W33'55''","15S23'30''","900","1000","Floresta Ombrófila Densa Montana.","HUEFS0117454","HUEFS0117454","Angiospermae","Malpighiales","322",NA,NA,NA,NA,"2007","04",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"229","2019-10-07 09:30:49-03","UEFS","HUEFS","188531","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Matos, E.N.de","2012","05","01","Brasil","Bahia","Valença","Fazenda Bela Vista (Sr. Ubiratã)","-39.02","-13.256667","39W1'12''","13S15'24''",NA,NA,"Restinga. Floresta","HUEFS0188531","HUEFS0188531","Angiospermae","Malpighiales","3477",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"230","2019-10-07 09:30:49-03","UEFS","HUEFS","240806","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Fernandes, M.F.",NA,NA,NA,"Brasil","Bahia","Maraú","Antiga estrada Maraú-Itacaré.","-39.014167","-14.225278","39W0'51''","14S13'31''",NA,NA,"Floresta","HUEFS0240806",NA,"Angiospermae","Malpighiales","447",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"231","2019-10-07 09:30:49-03","UEFS","HUEFS","98954","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","M.B.R.Caruzo","Funch, L.S.","1993","08","31","Brasil","Bahia","Lençóis","Rio Lençóis.","-41.383333","-12.533333","41W23'","12S32'",NA,NA,NA,"HUEFS0098954","HUEFS0098954","Angiospermae","Malpighiales","825",NA,NA,NA,NA,"2006","09",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"232","2019-10-07 09:30:49-03","UEFS","HUEFS","13195","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","M.B.R.Caruzo","Almeida, J.","1968","10","17","Brasil","Bahia","Itacaré",NA,"-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,"HUEFS0013195","HUEFS0013195","Angiospermae","Malpighiales","166",NA,NA,"41230","auto","2006","09",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"233","2019-10-07 09:30:49-03","UEFS","HUEFS","64712","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Hatschbach, G.","1994","12","07","Brasil","Paraná","Cerro Azul","Cabeceira do Ribeirão do Tigre.","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Mata pluvial.","HUEFS0064712","HUEFS0064712","Angiospermae","Malpighiales","61464",NA,NA,"32006","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"234","2019-10-07 09:30:49-03","UEFS","HUEFS","71445","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","M.B.R.Caruzo","Hatschbach, G.","1994","01","15","Brasil","Paraná","Guaratuba","Descampado","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"HUEFS0071445","HUEFS0071445","Angiospermae","Malpighiales","59816",NA,NA,"41937","auto","2004","04",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"235","2019-10-07 09:30:49-03","UEFS","HUEFS","89172","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Ferretti, A.R.","1996","12","11","Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar - Núcleo cunha-Trilha do Rio Bonito","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"Floresta Ombrófila Densa.","HUEFS0089172","HUEFS0089172","Angiospermae","Malpighiales","8",NA,NA,"38855","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"236","2019-10-07 09:30:49-03","UEFS","HUEFS","71712","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","M.B.R.Caruzo","Barros, R.","1994","12","14","Brasil","Rio de Janeiro","Nova Friburgo","Estrada Rio-Friburgo a 4 km do marco do ponto mais alto do município.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"HUEFS0071712","HUEFS0071712","Angiospermae","Malpighiales","R185343",NA,NA,"33190","auto","2004","04",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"237","2019-10-07 09:30:49-03","UEFS","HUEFS","201004","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Barbosa, E.","1999","11","17","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"Floresta Atlãntica.","HUEFS0201004","HUEFS0201004","Angiospermae","Malpighiales","400",NA,NA,"49901","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"238","2019-10-07 09:30:49-03","UEFS","HUEFS","64871","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Hatschbach, G.","1999","12","03","Brasil","Paraná","Doutor Ulysses","Sete Quedas.","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,"Floresta atlântica.","HUEFS0064871","HUEFS0064871","Angiospermae","Malpighiales","69829",NA,NA,"32237","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"239","2020-07-24 09:17:27-03","UEFS","HUEFS","165261","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys var. septentrionalis","Caruzo & R.F. Santos","R.F.Santos","Amorim, A.M.","2009","01","16","Brasil","Bahia","Camacan","RPPN Serra Bonita , área do inventário de fenologia .","-39.565278","-15.391667","39W33'55''","15S23'30''","835","1000","Floresta Ombrófila Densa Montana.","HUEFS0165261","HUEFS0165261 HUEFS0165261_e1","Angiospermae","Malpighiales","7765",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,"var. septentrionalis",NA,NA,NA
"240","2018-04-04 16:44:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,"RRC ID Flag","A. Glaziou",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"14267","South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"14267",NA,NA
