"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","county","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus","previousCatalogNumber"
"190","2021-03-01 16:41:57-03","UNICAMP","UEC","66407","S","Plantae","Magnoliopsida",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"Stehmann, JR; et al.","1397","1993","11","08",NA,"Brazil","São Paulo","estrada Santa Eudoxia &nf;Descalvado","-46.6300010681152","-23.5400009155273",NA,"Arbusto, em beira de estrada.","UEC065859","São Paulo","UEC065859",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-01 16:41:57-03","UNICAMP","UEC","22239","S","Plantae","Magnoliopsida",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"Vasconcellos-Neto, J","10904","1980","02","07",NA,"Brazil","São Paulo","Horto Florestal de Sumaré","-47.2599983215332","-22.8199996948242",NA,"Sub-arbusto de flores cremes, frutos quando maduro é amarelo.","UEC082478","Sumaré","UEC082478",NA,NA,NA,NA,"11359","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-04-22 16:25:39-03","UFPB","JPB","24261","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Stehmann, JR","Hoehne, W","JPB24261","1941","10","01","Southern America","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Congonhas",NA,"480","480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-04-22 16:25:39-03","UFPB","JPB","46179","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Souza Silva, S","Sousa Silva, S; Pereira, JDA; Dambrós, LA","380","2007","11","15","Southern America","Brasil","Goiás","Bacia do Rio Caiapó, Ribeirão Mosquitão, próximo à ponte. Ponto 63.","-51.441389","-16.362222",NA,"; DESC: Erva espinhosa, ruderal. Frutos maduros amarelos, imaturo bicolor (verde e branco).",NA,"Arenópolis",NA,"415","415","-51.441389","-16.362222",NA,NA,"2007","11",NA,"15",NA,NA,NA,NA,NA,NA
"194","2020-04-22 16:25:39-03","UFPB","JPB","46218","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Gouvêa, YF","Oliveira, M; Marciel, JR","4487","2009","10","01","Southern America","Brasil","Ceará","Pedreira. Próximo ao escritório do consórcio nordestino.","-38.741444","-7.487167",NA,"; DESC: Subarbusto espinescente. Frutos imaturos amarelos, sementes marrom-claras.",NA,"Mauriti",NA,"400","400","-38.741444","-7.487167",NA,NA,"2019","08",NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-04-22 16:25:39-03","UFPB","JPB","49946","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Sampaio, VS","Guarino, ESG; Pereira, JB; Salles, PA","233","2000","06","06","Southern America","Brasil","Distrito Federal","Fazenda Sucupira, Cerrado sensu strictu, soo argiloso","-48","-15.866667",NA,"; DESC: Planta invasora, subarbusto, fruto amarelo","JPB0049946","Brasília",NA,"1100","1100","-48","-15.866667",NA,NA,"2013","03",NA,"06",NA,NA,NA,NA,NA,NA
"196","2020-04-22 16:25:39-03","UFPB","JPB","50996","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Agra, MF","Déda, RM; Amorim, BS; Chagas, MA; Costa-Lima, JL; Lourenço, AR; Santos, E","178","2012","04","17","Southern America","Brasil","Sergipe","RPPN Mata do Crasto","-37.425833","-11.382778",NA,"; DESC: Erva com cerca de 40 cm. Com fruto maduros amarelos.","JPB0050996","Santa Luzia do Itanhy",NA,NA,NA,"-37.425833","-11.382778",NA,NA,"2012","04",NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-04-22 16:25:39-03","UFPB","JPB","55030","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Sampaio, VS","Souza, RS; Silva, GS","124",NA,NA,NA,"Southern America","Brasil","Bahia","Centro de Recuperação Impacto","-39.661556","-14.1835",NA,"; HABITAT: Mata Atlântica.; DESC: Herbácea. Folhas simples, alternas, membranáceas, pilosas, presença de espinhos nas faces abaxial e adaxial. Flores branco esverdeado. Frutos imaturos, verde; maduros, amarelo. Presença de espinhos e","JPB0055030","Ipiaú",NA,NA,NA,"-39.661556","-14.1835",NA,NA,"2015","02",NA,"20",NA,NA,NA,NA,NA,NA
"198","2020-04-22 16:25:39-03","UFPB","JPB","55866","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Sampaio, VS","Moreira, RS; Silva, GS; Souza, RS","67","2013","04","26","Southern America","Brasil","Bahia","Fazenda Mesquita.","-39.6836013793945","-13.7781000137329",NA,"Herbácea. Folhas simples, alternas, membranáceas, tricomas, espinhos. Frutos maduros amarelos, imaturos verde, tipo baga. Tricomas por toda a planta.; HABITAT: Mata Atlântica.","JPB0055866","Itamari",NA,NA,NA,NA,NA,"14620","auto","2015","02",NA,"20",NA,NA,NA,NA,NA,NA
"199","2020-04-22 16:25:39-03","UFPB","JPB","53112","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Sampaio, VS","Felix, LP; Almeida, EM","13129","2010","07","19","Southern America","Brasil","Paraíba","CCA, Próximo ao estábulo.","-35.6916999816895","-6.96332979202271",NA,"; DESC: Erva ramosa, flores brancas, planta de ramos pubescente. Anteras esbranquiçadas.","JPB0053112","Areia",NA,NA,NA,NA,NA,"15425","auto","2012","12",NA,"18",NA,NA,NA,NA,NA,NA
"200","2020-04-22 16:25:40-03","UFPB","JPB","61970","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Sampaio, VS","Sampaio, VS; Amorim, BS; Chagas, MA; Porto, NM","70","2012","03","07","Southern America","Brasil","Paraíba","Mata próxima ao Campus UFPB. Coletado em área antropizaada.","-35.6916999816895","-6.96332979202271",NA,"; DESC: Arbusto aculeado, piloso, ca. de 50 cm de altura; folhas geminadas; inflorescência reduzida, flores alvas com anteras discolores; frutos imaturos verdes e os maturos de cor amarelo ovo.","JPB0061970","Areia",NA,NA,NA,NA,NA,"15425","auto","2013","03",NA,"07",NA,NA,NA,NA,NA,NA
"201","2019-11-06 09:57:46-03","UFOP","OUPR","24831","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Cândido, E.S.","Cândido, E.S.; Silva, J.L. & Bünger, M.O.","230","2009","10","28",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Fazenda do Manso. Proximidades da Lagoa da Curva","-43.509472","-20.432056",NA,"Subarbusto. 1 m. Frutos maduros amarelos. Frutos passados enegrecidos. Coletada na beira da estrada. Área antropizada",NA,"Ouro Preto",NA,"1351","1351","-43.509472","-20.432056",NA,NA,"2011","04",NA,"20",NA,NA,NA,NA,NA,NA
"202","2019-11-06 09:57:46-03","UFOP","OUPR","24946","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Cândido, E.S.","Cândido, E.S.; Scalon, V.R.; Silva, J.L.; Vítor, B. & Filho, J.C.D.","416","2010","04","23",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Serrinha","-43.456167","-20.43725",NA,"Subarbusto. Pétalas verdes. Anteras creme-esverdeadas. Frutos imaturos verdes claros rajados de verde escuro. Frutos maduros amarelos. Caule e folhas viscosos. Coletada próximo a trilha. Campo rupestre quartzítico",NA,"Mariana",NA,"1232","1232","-43.456167","-20.43725",NA,NA,"2010","04",NA,"23",NA,NA,NA,NA,NA,NA
"203","2019-11-06 09:57:46-03","UFOP","OUPR","25095","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Cândido, E.S.","Cândido, E.S.; Silva, J.L. & Bünger, M.O.","253","2009","11","11",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Trilha da Capela","-43.509672","-20.434878",NA,"Arbusto. 1,7 m. Sépalas verdes. Pétala verde claro. Anteras creme-esverdeadas. folhas e caules viscosos e aromáticos. Caules jovens verdes. Caules maduros enegrecidos. Frutos maduros amarelos. Acúleos com base vinácea e ápice esverdeado. Campo ferrug",NA,"Ouro Preto",NA,"1356","1356","-43.509672","-20.434878",NA,NA,"2011","05",NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-06 09:57:46-03","UFOP","OUPR","25100","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Cândido, E.S.","Cândido, E.S.; Tonaco, A.C.; Martins, C. & Freitas, G.P.P.","259","2009","11","14",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Estrada em direção ao Tesoureiro. Próximo aos alojamentos","-43.512667","-20.438667",NA,"Subarbusto. 80 cm. Pétalas verdes claras. Anteras creme-esverdeadas. Folhas e caule viscosos e aromáticos. Caule jovem verde e maduro enegrecido. Frutos imaturos verdes claros rajados de verde escuro. frutos maduros amarelos. Cálice verde. Área antro",NA,"Ouro Preto",NA,"1394","1394","-43.512667","-20.438667",NA,NA,"2009","11",NA,"14",NA,NA,NA,NA,NA,NA
"205","2019-11-06 09:57:46-03","UFOP","OUPR","25189","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Cândido, E.S.","Vitor, B.","6","2010","04","28",NA,"Brasil","Minas Gerais","Bauxita, Próximo à antiga panificadora","-43.506667","-20.402222",NA,"Subarbusto ca. 30cm, fruto imaturo verde escuro rajado de verde claro, frutos maduros amarelos. Área antropizada",NA,"Ouro Preto",NA,"1160","1160","-43.506667","-20.402222",NA,NA,"2010","05",NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-06 09:57:46-03","UFOP","OUPR","25190","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Cândido, E.S.","Vitor, B.","7","2010","04","28",NA,"Brasil","Minas Gerais","Bauxita, Próximo à antiga panificadora","-43.506667","-20.402222",NA,"Subarbusto ca. 30cm, fruto imaturo verde escuro rajado de verde claro, frutos maduros amarelos. Área antropizada",NA,"Ouro Preto",NA,"1160","1160","-43.506667","-20.402222",NA,NA,"2010","05",NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-06 09:57:46-03","UFOP","OUPR","25191","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Cândido, E.S.","Vitor, B.","8","2010","04","28",NA,"Brasil","Minas Gerais","Bauxita, Próximo à antiga panificadora","-43.506667","-20.402222",NA,"Subarbusto ca. 30cm, fruto imaturo verde escuro rajado de verde claro. Área antropizada",NA,"Ouro Preto",NA,"1160","1160","-43.506667","-20.402222",NA,NA,"2010","05",NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-06 09:57:46-03","UFOP","OUPR","25210","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Cândido, E.S.","Cândido, E.S.; Silva, J.L. & Vítor, B.","441","2010","05","28",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Estrada para a Bacia do Custódio","-43.4905","-20.465833",NA,"Subarbusto. 40 a 60 cm. Flores passadas creme-esverdeadas. Fruto imaturo verde claro rajado de verde escuro. Frutos maduros amarelos. Coletada na Bacia do Custódio. Mata",NA,"Ouro Preto",NA,"1169","1169","-43.4905","-20.465833",NA,NA,"2010","05",NA,"28",NA,NA,NA,NA,NA,NA
"209","2019-11-06 09:57:46-03","UFOP","OUPR","25552","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Freitas, G.P.P.","Freitas, G.P.P.; Martins, C.","46","2009","09","04",NA,"Brasil","Minas Gerais","Serra da Brígida","-43.503475","-20.357758",NA,"Arbusto com 70cm de altura, frutos amarelados maduros passados. Campo sobre Canga.",NA,"Ouro Preto",NA,"1466","1466","-43.503475","-20.357758",NA,NA,"2011","01",NA,"25",NA,NA,NA,NA,NA,NA
"210","2019-11-06 09:57:46-03","UFOP","OUPR","26350","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Cândido, E.S.","Cardoso, R.C.; Da Silva, T.C.","134","2012","07","12",NA,"Brasil","Minas Gerais","Serra de Ouro Preto, Campo rupestre quartzítico","-43.520556","-20.363889",NA,"Subarbusto, frutos amarelos, cerca de 1m de altura",NA,"Ouro Preto",NA,NA,NA,"-43.520556","-20.363889",NA,NA,"2013","02",NA,"26",NA,NA,NA,NA,NA,NA
"211","2019-11-06 09:57:46-03","UFOP","OUPR","9300","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Cândido, E.S.","Messias, M.C.T.B.","302","1999","10","16",NA,"Brasil","Minas Gerais","APA Estadual Cachoeira das Andorinhas, Estrada para a Cachoeira das Andorinhas.","-43.5080986022949","-20.2875003814697",NA,"Subarbusto. Campo rupestre",NA,"Ouro Preto",NA,NA,NA,NA,NA,"44599","auto","2011","05",NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-01-17 11:27:21-02","PUCRS","MPUC","9516","S","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","E.P. Lerner",NA,NA,"1986","12","20","South America","Brasil","SC",".","-49.0072222","-28.4644444",NA,NA,NA,"Tubarão",NA,NA,NA,"-49.0072222000","-28.4644444000",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA,NA,NA
"213","2019-01-17 11:27:21-02","PUCRS","MPUC","12133","S","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Equipe do Projeto",NA,NA,"2002","01","05","South America","Brasil","RS",".","-51.7180555556","-29.9433333333",NA,NA,NA,"Triunfo",NA,NA,NA,"-51.7180555556","-29.9433333333",NA,NA,"2002","01","Magnoliopsida","01",NA,"1",NA,NA,NA,NA
"214","2019-01-17 11:27:21-02","PUCRS","MPUC","16827","S","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","P.J.S. Silva Filho",NA,NA,"2009","01","02","South America","Brasil","RS","Entorno do Lago Tarumã","-51.0155556","-30.2766667",NA,NA,NA,"Viamão",NA,NA,NA,"-51.0155556000","-30.2766667000",NA,NA,"2010","01","Magnoliopsida","01",NA,"1","570",NA,NA,NA
"215","2019-01-17 11:27:21-02","PUCRS","MPUC","559","S","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","L.A. Mentz",NA,NA,"1977","12","22","South America","Brasil","RS",".","-51.3280556","-30.1011667",NA,NA,NA,"Guaíba",NA,NA,NA,"-51.3280556000","-30.1011667000",NA,NA,"2007","01","Magnoliopsida","01",NA,"1",NA,NA,NA,NA
"216","2020-10-14 10:06:50-03","FURB","FURB","35470","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Giacomin, LL","Korte, A.","5073","2011","03","15",NA,"Brasil","Santa Catarina","Valada Paleta.","-50.04","-27.18",NA,"Florística IFFSC 509 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Habito: erva terrícola; flor branca","FURB44626","Mirim Doce","FURB44626","400","400","-50.0400000","-27.1800000",NA,NA,"2012","02",NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-10-14 10:06:50-03","FURB","FURB","40307","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Gouvêa, Y.F.","Lovato, M.C.; et al.","61","2003","02","28",NA,"Brasil","Paraná","Fazenda Figueira Paiquerê.","-50.9755556","-23.5408333",NA,"Habito: arbustiva; Fruto amarelo com espinhos; flor botão branco","FURB44333","Londrina","FURB44333",NA,NA,"-50.9755556","-23.5408333",NA,NA,"2019","08",NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-08 08:56:42-03","FURB","FURB","51769","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Funez, L.A.","Funez, L.A.","5705","2016","11","28",NA,"Brasil","Santa Catarina","Cachoeira Formosa.","-49.3711111","-26.5586111",NA,"Flores brancas Habitat: Pastagem Habito: Erva","FURB51769","Rio dos Cedros","FURB51769","747","747","-49.3711111","-26.5586111",NA,NA,"2016","11",NA,"28",NA,NA,NA,NA,NA,NA
"219","2019-11-08 08:56:42-03","FURB","FURB","7493","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Oliveira, AA de","Tomazi, A.L.",NA,"2008","05","15",NA,"Brasil","Santa Catarina","BUNGE.","-48.9083333","-26.9122222",NA,NA,"FURB03637","Gaspar","FURB03637",NA,NA,"-48.9083333","-26.9122222",NA,NA,"2010","04",NA,"12",NA,NA,NA,NA,NA,NA
"220","2019-11-08 08:56:42-03","FURB","FURB","6026","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Vieira, FCS","Vieira, F.C.S.","1033","2005","04","25",NA,"Brasil","Santa Catarina","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"FURB44629","Joinville","FURB44629","900","900",NA,NA,"37150","auto","2007","03",NA,"06",NA,NA,NA,NA,NA,NA
"221","2019-11-08 08:56:42-03","FURB","FURB","58145","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Funez, L.A.","Funez, L.A.","7097","2018","02","04",NA,"Brasil","Santa Catarina","Cachoeira Formosa.","-49.2742004394531","-26.7383003234863",NA,"Corola e androceu brancos Habitat: Borda da floresta Habito: Erva","FURB58145","Rio dos Cedros","FURB58145",NA,NA,NA,NA,"35192","auto","2018","02",NA,"22",NA,NA,NA,NA,NA,NA
"222","2021-03-16 17:55:15-03","UCS","HUCS","34074","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Demeda, C.","Cainelli, V.R.","5","2009","03","05",NA,"Brasil","Rio Grande do Sul","Jardim Botânico","-51.154444","-29.141111",NA,"em terreno baldio.",NA,"Caxias do Sul",NA,"833","833","-51.154444","-29.141111",NA,NA,"2014","07",NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-03-16 12:49:28-03","UNEMAT","HERBAM","8658","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Silva, DR","Soares, C.R.A.; Silvino, L.; Moura, V.A. & Silva, G.M.","Marrom 686710","2012","06","19",NA,"Brasil","Mato Grosso","Terra Firme.","-56.826389","-9.344722",NA,NA,"HERBAM008658","Paranaíta",NA,"190","190","-56.826389","-9.344722",NA,NA,"2012","06",NA,"25",NA,NA,NA,NA,NA,NA
"224","2019-03-16 12:49:28-03","UNEMAT","HERBAM","8658","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Silva, DR","Soares, C.R.A.; Silvino, L.; Moura, V.A. & Silva, G.M.","Marrom 686710","2012","06","19",NA,"Brasil","Mato Grosso","Terra Firme.","-56.826389","-9.344722",NA,NA,"HERBAM008658","Paranaíta",NA,"190","190","-56.826389","-9.344722",NA,NA,"2012","06",NA,"25",NA,NA,NA,NA,NA,NA
"225","2019-03-16 16:29:47-03","UNEMAT","HERBAM","3854","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Silva, DR","Bieski, I.G.C.; Silva, J.E. & Silva, A.O.","769BI-41","2011","10","17",NA,"Brasil","Mato Grosso","Sítio Nª. Sª. Aparecida, Ambiente antropisado, quintal.","-59.443417","-10.182264",NA,NA,"HERBAM003854","Aripuanã",NA,NA,NA,"-59.443417","-10.182264",NA,NA,"2012","08",NA,"30",NA,NA,NA,NA,NA,NA
"226","2019-06-27 10:26:58-03","UFES","VIES","20690","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Borges, K.F.","Milward de Azevedo, M.; Borges, K.F.; Cortelete, M.A.; Conceição, S.F.; Couto, D.R. & Manhães, V.C.","406","2010","11","28",NA,"Brasil","Espírito Santo","Parque Estadual da Cachoeira da Fumaça.",NA,NA,NA,NA,"VIES020690","Alegre / Ibitirama","VIES020690",NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-08-16 08:41:17-03","UTFPR","HCF","5540","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","M.G. Caxambu","M.G. Caxambu","1544","2007","07","29",NA,"Brasil","MS","Passo do Lontra - Fazenda São Bento","-57.032972","-19.485389",NA,"subarbusto heliófito, ereto, ca. 1 m de altura. Armado com espinhos. Flores roxas. Solo: arenoso",NA,"Corumbá",NA,"97","97","57°01'58,7 W","19°29'07,4 S",NA,NA,"2007","08",NA,"10",NA,NA,NA,NA,NA,NA
"228","2019-08-16 08:41:17-03","UTFPR","HCF","16202","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","M.G. Caxambu","B. Felix",NA,"2014","11","21",NA,"Brasil","PR","RPPN Moreira Sales","-53.030583","-24.0685",NA,"erva heliófita, armada com acúleos, ca. 0,50 m. Frutos maduros amarelos.",NA,"Moreira Sales",NA,"510","510","53°01'50,1 W","24°04'06,6 S",NA,NA,"2015","03",NA,"12",NA,NA,NA,NA,NA,NA
"229","2019-08-16 08:41:17-03","UTFPR","HCF","6594","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","M.G. Caxambu","M.G. Caxambu","2009","2008","01","11",NA,"Brasil","PR","Parque Estadual Lago Azul (PELA)","-52.307583","-24.098639",NA,"erva ereta, heliófita, pilosa, armada com espinhos. Flores com cálice verde e corola alvacenta.",NA,"Campo Mourão",NA,"508","508","52°18'27,3 W","24°05'55,1 S",NA,NA,"2008","02",NA,"21",NA,NA,NA,NA,NA,NA
"230","2019-08-16 08:41:17-03","UTFPR","HCF","17640","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","M.G. Caxambu","E.L. Siqueira","1552","2015","05","01",NA,"Brasil","SC","arredores","-50.157611","-27.421806",NA,"erva heliófita, ca. 0,20 m, armada com espinhos. Fruto maduro amarelo.",NA,"Otacílio Costa",NA,"837","837","50°09'27,4 W","27°25'18,5 S",NA,NA,"2015","09",NA,"30",NA,NA,NA,NA,NA,NA
"231","2019-08-16 08:41:17-03","UTFPR","HCF","8632","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","M.G. Caxambu","M.G. Caxambu","3045","2010","04","08",NA,"Brasil","PR","Propriedade da família Rickli","-51.556389","-25.046111",NA,"erva ereta, heliófita, armada com espinhos. Frutos imaturos verdes e maduros amarelos. Beira de estrada.",NA,"Turvo",NA,"948","948","51°33'23 W","25°02'46 S",NA,NA,"2010","04",NA,"19",NA,NA,NA,NA,NA,NA
"232","2019-08-16 08:41:17-03","UTFPR","HCF","16242","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","M.G. Caxambu","E.L. Siqueira","1327","2015","01","27",NA,"Brasil","PR","Fecularia Caçava","-54.239278","-24.691778",NA,"erva heliófita, 0,25 m, armada com acúleos. Frutos imaturos verdes e maduros amarelos.",NA,"Entre Rios do Oeste",NA,"228","228","54°14'21,4 W","24°41'30,4 S",NA,NA,"2015","03",NA,"13",NA,NA,NA,NA,NA,NA
"233","2019-08-16 08:41:17-03","UTFPR","HCF","16171","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","M.G. Caxambu","L.S. Molina",NA,"2014","11","08",NA,"Brasil","PR","Fazenda Santo Antônio II","-52.746075","-22.7625",NA,"subarbusto ca. 0,40 m, heliófito, armado com acúleos. Flores com cálice verde e corola roxa; Frutos imaturos verdes.",NA,"Terra Rica",NA,"402","402","52°44'45,87 W","22°45'45 S",NA,NA,"2015","02",NA,"20",NA,NA,NA,NA,NA,NA
"234","2019-08-16 08:41:17-03","UTFPR","HCF","17863","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","M.G. Caxambu","E.L. Siqueira","1617","2015","09","17",NA,"Brasil","PR","Parque Nacional do Iguaçu - Trilha da","-54.481222","-25.627139",NA,"erva semi-ciófila, rupícola, ca. 0,30 m, armado com acúleos. Frutos maduros verde-amarelados.",NA,"Foz do Iguaçu",NA,"113","113","54°28'52,4 W","25°37'37,7 S",NA,NA,"2015","10",NA,"19",NA,NA,NA,NA,NA,NA
