"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet","sex"
"836","2020-11-05 13:53:45-03","UNIRIO","HUNI","6148","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","S. Martins",NA,NA,NA,"R. Anjos; L. Borré; R. Moura","52","2001","12","08","Brasil","Minas Gerais","Santa Rita de Jacutinga","-44.0950012207031","-22.1494007110596",NA,NA,NA,NA,"HUNI00006148",NA,"Sítio da Tia Joaquina","Habitat: Beira de rio Habito: Erva",NA,NA,NA,NA,NA,"20148","auto",NA,NA,NA,NA,NA,NA,NA
"837","2020-11-12 17:02:29-03","UEL","FUEL","18206","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Luceño, M","1997","01",NA,"Lorenzi, HJ","s.n.","1986","10","26","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL019996",NA,"Casa de vegetação",NA,NA,NA,NA,"Tracheophyta","Poales","63728","auto",NA,NA,NA,NA,NA,NA,NA
"838","2019-11-01 15:13:49-03","UnB","UB","158746","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Koyama, TM","1969",NA,NA,"Belém, RP; Magalhães, M","1026","1965","05","19","Brasil","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"UB0005194","UB0005194","Margem do Rio Una.","Planta de 20 cm; Inflorescência esverdeada.","Southern America",NA,NA,"Monocotyledonae",NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA
"839","2019-11-01 15:13:49-03","UnB","UB","160217","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Gil, ASB","2018","11","06","Penna, BS","33","1962","04","05","Brasil","Pará","Muaná","-49.2167015075684","-1.52832996845245",NA,NA,NA,NA,"UB0008884","UB0008884","Fazenda Santo André, municipio de Muaná, Ilha de Marajó","Capim","Southern America",NA,NA,"Monocotyledonae",NA,"72451","auto",NA,NA,NA,NA,NA,NA,NA
"840","2019-11-01 15:13:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Barros, M","1955","08","06","Goes, OC; Constantino, D","566","1943","09",NA,"Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"UB0031012","UB0031012",NA,NA,"Southern America",NA,NA,"Monocotyledonae",NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA
"841","2019-11-01 15:13:49-03","UnB","UB","38066","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Eiten, LT","1968",NA,NA,"Bommer, DFR","24","1967","03","02","Brasil","Mato Grosso do Sul","Corumbá","-55.716667","-18.15","-55.716667","-18.15",NA,NA,"UB0005192","UB0005192","Corumbá, Fazenda São Gonçalo, north bank of Rio Taquri, 100 km ao W de Coxim. Conceição, ca. 12 km NE of headquarters of fazenda","In the paddock or pasture. Open field vegetation (campo) with old termite mounds, periodically flooded, humic sand","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2019-11-01 15:14:10-03","UnB","UB","163616","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Liesner, R","1973",NA,NA,"Heithaus, ER","287","1971","08","03","Costa Rica","Guanacaste",NA,NA,NA,NA,NA,NA,NA,"UB0010243",NA,"Comelco B; west of Bagaces disturbed areas.","Sedge; flowers white.","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2019-11-01 15:14:10-03","UnB","UB","178534","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Martins, DS","2005","10","06","Hatschbach, G","12733","1965","09","08","Brasil","Paraná ","Paranaguá ","-45.155556","-25.866667","-45.155556","-25.866667","5","10","UB0010179","UB0010179","Taboleiro do Guarany","UPCB 5977; 5-10m; Clareiras úmidas da mata do taboleiro","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2019-11-01 15:14:10-03","UnB","UB","178575","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Burckart, A",NA,NA,NA,"Woolston, AL","593","1955","10","08","Paraguay","San Pedro",NA,NA,NA,NA,NA,NA,NA,"UB0010240",NA,"Departamento de San Pedro, Alto Paraguay, Primavera.","Ex herb SI; Cespitose herb 5-15 cm.; Low campo.","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2019-11-01 15:14:10-03","UnB","UB","163625","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"Skvortzov, B","519","1967","03","15","Brasil","São Paulo","São Paulo","-46.64","-23.55","-46.64","-23.55","760","800","UB0010181","UB0010181","Parque do Estado (on old maps Parque de Água Funda), grounds of the Instituto de Botânica. Ca. 10km, south and ca. 1km east of center of São Paulo (Praça da Sé).","In shade","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2019-11-01 15:14:10-03","UnB","UB","192906","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia intricata","(Cherm.) Lye",NA,NA,NA,NA,"Astle, WL","2773",NA,NA,NA,"Zambia",NA,NA,NA,NA,NA,NA,NA,NA,"UB0010238",NA,NA,NA,"Africa",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"intricata",NA
"847","2019-11-01 15:14:10-03","UnB","UB","178634","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,"2012",NA,NA,"Eiten, G; Eiten, LT","1801","1960","04","01","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UB0010178","UB0010178","Bairro of Vila Maria. Side of road through marshes of Rio Tietê, about 7 km ENE of center of city","Clumps to 15 cm diam. with creeping stolons extending further; Red sandy clay soil","Southern America",NA,NA,"Monocotyledonae",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"848","2019-11-01 15:14:10-03","UnB","UB","178576","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,"2012",NA,NA,"Hoehne, W","2678","1948","08","27","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UB0010177","UB0010177","Parque do Estado","Ex herb. Fac. Farm. Odont. S. Paulo 1854&nf;; In marsh","Southern America",NA,NA,"Monocotyledonae",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"849","2019-11-01 15:14:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"Silva, AC; Costa, SM; Lemos, IC","126","2007","08","23","Brasil","Sergipe","Aracaju","-37.0717010498047","-10.9111003875732",NA,NA,NA,NA,"UB0010176","UB0010176","Mosqueiro","Restinga","Southern America",NA,NA,"Monocotyledonae",NA,"28193","auto",NA,NA,NA,NA,NA,NA,NA
"850","2019-10-03 10:03:34-03","UFSCar","SORO","3924","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk",NA,NA,NA,NA,NA,NA,"1996","09","29","Brasil","São Paulo","Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,"Cerado / Éden","Arbustiva, acaule. Fruto marrom, sem látex esem odor. Floração e frutificação em setembro.",NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA
"851","2020-08-20 14:58:59-03","UFSC","FLOR","33302","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Pereira-Silva, L.","2019","06","08","Ardissone, R.E.; Nuernberg, A.; Mello, A.S. & Trevisan, R.","360","2011","11","09","Brasil","Santa Catarina","Florianópolis","-48.477778","-27.654722","48º28'40''W","27º39'17''S",NA,NA,"FLOR0033302","FLOR0033302","Lagoinha Pequena, Campeche - Ilha de Santa Catarina.","Habitat: campo úmido próximo a lagoa",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2021-04-05 20:16:28-03","UFSC","FLOR","33340","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Trevisan, R.","2018","05","14","Funez, L.A.","525","2012","05","12","Brasil","Santa Catarina","Rodeio","-49.370833","-26.924167","49º22'15''W","26º55'27''S","84","84","FLOR0033340",NA,"Rua Barão do Rio Branco.","erva terrícola. Duplicata de FURB 38354. Habitat: área aberta",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2021-04-05 20:16:29-03","UFSC","FLOR","59688","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Pereira-Silva, L.","2019","06","08","Funez, L.A.; Trevisan, R.; Ferreira, J.P.R.; Venturi, S.","4050","2014","11","04","Brasil","Santa Catarina","Campo Alegre","-48.953333","-26.036667","48º57'12''W","26º2'12''S",NA,NA,"FLOR0059688","FLOR0059688","Campos do Quiriri.","erva Habitat: borda de estrada",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2020-08-20 14:58:59-03","UFSC","FLOR","54082","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Pereira-Silva, L.","2019","06","08","Ferreira, J.P.R.; Funez, L.A.","634","2014","10","21","Brasil","Santa Catarina","Imbituba","-48.683333","-28.172778","48º41'0''W","28º10'22''S",NA,NA,"FLOR0054082","FLOR0054082","Arroio, na Lagoa Doce.","Planta anfíbia Habitat: aquática",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2021-04-05 20:16:29-03","UFSC","FLOR","57749","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Pereira-Silva, L.","2019","06","08","Demeda, C.","123","2015","04","22","Brasil","Rio Grande do Sul","Osório","-50.270556","-29.885","50º16'14''W","29º53'6''S","4","4","FLOR0057749","FLOR0057749","Lagoa do Peixoto.","erva cespitosa. Duplicata de HUCS 42990 Habitat: margem da lagoa",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2021-04-05 20:16:29-03","UFSC","FLOR","63976","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Pereira-Silva, L.","2019","06","08","Verdi, M.","926","2008","10","31","Brasil","Santa Catarina","Blumenau","-49.131111","-26.873611","49º7'52''W","26º52'25''S",NA,NA,"FLOR0063976","FLOR0063976","Bairro Badenfurt.","Herbácea e estolonífera; Cor da flor: esverdeada. Duplicata de FURB 9619 Habitat: Gramado",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2021-04-05 20:16:29-03","UFSC","FLOR","6558","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Pereira-Silva, L.","2019","06","08","Smith, L.B.; Reitz, R.","12796","1964","10","21","Brasil","Santa Catarina","São Miguel Do Oeste","-53.733333","-26.533333","53º44'W","26º32'S","300","300","FLOR0006558",NA,"Above Rio Peperi-Guaçu, Peperi. Nota da curadoria: as coordenadas são referentes a San Pedro, Misiones, Argentina, mas o município informado é São Miguel Do Oeste-SC.","Habitat: Forest",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2020-12-17 22:33:21-03","UFSC","FLOR","60817","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Pereira-Silva, L.","2019","06","08","Almeida, C.G.; Souza, Ma.C.; Kawakita, K.; Rosa, G.S. & Rodrigues, S.","121","2009","12","10","Brasil","Mato Grosso do Sul","Jateí","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,"FLOR0060817","FLOR0060817","Rio Guiraí, Parque Estadual do Rio Ivinhema.","Herbácea, 0,25m de altura, raízes odoríferas. N. campo: 121. Habitat: Solo úmido sujeito a alagamento, 1m da margem do rio",NA,NA,NA,NA,"Poales","85335","auto",NA,NA,NA,NA,NA,NA,NA
"859","2021-04-05 20:16:28-03","UFSC","FLOR","38155","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Pereira-Silva, L.","2019","06","08","Trevisan, R.","456","2005","11","08","Brasil","Rio Grande do Sul","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"FLOR0038155",NA,"Fazenda São Maximiniano, BR 116, km 307.","Duplicata de ICN 143332. Habitat: campo úmido",NA,NA,NA,NA,"Poales","28343","auto",NA,NA,NA,NA,NA,NA,NA
"860","2020-08-20 14:58:59-03","UFSC","FLOR","41946","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Pereira-Silva, L.","2019","07","15","Hassemer, G.N.","314","2010","09","01","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0041946",NA,"Campus da UFSC, Ilha de Santa Catarina.","erva",NA,NA,NA,NA,"Poales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"861","2020-08-20 14:58:59-03","UFSC","FLOR","55377","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Pereira-Silva, L.","2019","06","08","Costa, S.M.C.","171","2007","10","29","Brasil","Sergipe","Aracaju","-37.0717010498047","-10.9111003875732",NA,NA,NA,NA,"FLOR0055377",NA,"centro da cidade, Parque Teófilo Dantas (praça da Catedral).","erva de 15cm, raiz pouco aromática, rizoma horizontal desenvolvido, inflorescência esbranquiçada Habitat: invasora em canteiro urbano",NA,NA,NA,NA,"Poales","28193","auto",NA,NA,NA,NA,NA,NA,NA
"862","2020-08-20 14:59:11-03","UFSC","FLOR","67607","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"Trevisan, R.; Alcantara, S.F.; Galitzki, E.L.","1770","2019","02","07","Brasil","Minas Gerais","Ouro Preto","-43.521389","-20.467778","43º31'17''W","20º28'4''S","1405","1405","FLOR0067607",NA,"Estrada para Lavras Novas.",NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2020-05-19 17:19:29-03","UFMT","UFMT","22788","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"SchessI, M.","2320","1991","09","26","Brasil","Mato Grosso","Poconé","-56.583333","-16.416667","-56.583333","-16.416667","110","110",NA,NA,"Fazenda Ipiranga, tarnspantaneira Km 10.","Pantanal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2018-02-26 18:32:05-03","UFMT","UFMT","26329","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Vilhalva, D.A.A.","104","2000","06","26","Brasil","Mato Grosso","Nossa Senhora do Livramento","-56.3456001281738","-15.7749996185303",NA,NA,NA,NA,NA,NA,"Fazenda Retito Novo-Pirizal.","Herbácea de 4o cm de altura, inflorescência creme.; Campo.",NA,NA,NA,NA,NA,"89753","auto",NA,NA,NA,NA,NA,NA,NA
"865","2018-02-26 18:32:05-03","UFMT","UFMT","26068","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Vilhalva, D.A.A.","87","2000","11","18","Brasil","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"Fazenda Aparecida.","Solo arenoso.; Herbácea de 20 cm de altura, inflorescência creme.; Campo de pastagem.",NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"866","2019-01-11 18:50:02-02","UFMT","UFMT","35160","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.","Pereira-Silva, L.","2018","12","18","Prado, A.L.","5133","2001","07","25","Brasil","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"Fazenda Ipiranga, ca. 4 Km esquerda, no Km 10 da rodovia transpantaneira.","Herbácea de 17-20 cm de altura,inflorescência creme.; Campo Sazonalmente Alagável.",NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"867","2019-01-11 18:50:02-02","UFMT","UFMT","27344","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.","Pereira-Silva, L.","2018","12","18","Rebellato, L.","233","2004","03","30","Brasil","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"Fazenda Nossa Senhora Aparecida.","Solo argilo-arenoso.; Herbácea de 15 cm de altura, inflorescência creme-esverdeada.; Campo inundável.",NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"868","2018-02-26 18:32:05-03","UFMT","UFMT","41114","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Rebellato, L.","73","2011","10",NA,"Brasil","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"Fazenda Nossa Senhora Aparecida.","Campo de murundus e Campo limpo inundável.",NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"869","2018-02-26 18:32:05-03","UFMT","UFMT","27351","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Rebellato, L.","216","2003","11","15","Brasil","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"Fazenda Nossa Senhora Aparecida.","Solo argilo-arenoso.; Herbácea de 15 cm de altura, inflorescência creme-esverdeada.; Campo inundável.",NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"870","2018-02-26 18:32:05-03","UFMT","UFMT","23641","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Vilhalva, D.A.A.","s.n.","1999","03","14","Brasil","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"Pantanal de Pirizal.","Herbácea de 30 -40 cm de altura, inflorescência esverdeada.; Campo inundável.",NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"871","2018-02-26 18:32:05-03","UFMT","UFMT","26062","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Vilhalva, D.A.A.","07","2000","06","16","Brasil","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"Pirizal.","Solo argilo-arenoso.; Herbácea de 12-18 cm de altura, inflorescência creme-esverdeada.; Campo inundável.",NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"872","2019-01-11 18:50:02-02","UFMT","UFMT","35155","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.","Pereira-Silva, L.","2018","12","18","Prado, A.L.","5828","1993","08","10","Brasil","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"Poconé-Porto Jofre, fazenda Ipiranga, área 1 no Km 10 da rodovia transpantaneira.","Herbácea de 18-30 cm de altura, inflorescência com espiguetas rosadas.; Campo Sazonalmente alagável.",NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"873","2021-02-08 12:51:03-03","UFRGS","ICN","150132","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.","Pereira-Silva, L","2018","09","05","Hefler, SM; et al.","114","2003","11","16","Brasil","RS","Tapes","-51.496667","-30.517778","-51.496667","-30.517778","30","30","ICN00008315","ICN00008315","BR 116 próximo ao Rio Araça em frente a um galpão S 30°31'04.6 W 051°29'48.7","área perturbada, com relicto de mata com butiá (S.M.S.M.Hefler et al, A. Guglieri, L. Essi e Vahls)","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","2021-02-08 12:51:03-03","UFRGS","ICN","150136","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.","Pereira-Silva, L","2018","09","05","Hefler, SM; et al.","496","2004","03","10","Brasil","RS","Bacopari",NA,NA,NA,NA,NA,NA,"ICN00008313","ICN00008313","RST 101 km 91 próximo a entrada da praia de Bacopari sentido Palmares do Sul","próximo á lavoura de arroz, solo arenoso, em bosque de Eucaliptus","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2021-02-08 12:51:03-03","UFRGS","ICN","144243","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.","Pereira-Silva, L","2018","09","05","Gomes, JC","2235","1964","09","22","Brasil","MS","Três Lagoas","-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,"ICN00008325","ICN00008325 ICN00008325_1","margem direita do rio Paraná","Doação Herbário SP.; Inflorescência alva.; Planta do leito do rio Paraná.","América do Sul",NA,NA,"Monocotyledon",NA,"150618","auto",NA,NA,NA,NA,NA,NA,NA
"876","2021-02-08 12:51:03-03","UFRGS","ICN","062797","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.","Pereira-Silva, L","2018","09","05","Falkenberg, DB","918","1983","09",NA,"Brasil","RS","Cacequi","-54.8250007629395","-29.8836002349854",NA,NA,NA,NA,"ICN00008341","ICN00008341",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,"52204","auto",NA,NA,NA,NA,NA,NA,NA
"877","2021-02-08 12:51:03-03","UFRGS","ICN","121802","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.","Pereira-Silva, L","2018","09","05","Garcia, EN","619","2001","11","23","Brasil","RS","Capivari do Sul","-50.5147018432617","-30.1450004577637",NA,NA,NA,NA,"ICN00008329","ICN00008329","Fazenda dos Touros","Erva rizomatosa.; Inflorescência verde. Campo nativo pastejado.","América do Sul",NA,NA,"Monocotyledon",NA,"17105","auto",NA,NA,NA,NA,NA,NA,NA
"878","2021-02-08 12:51:03-03","UFRGS","ICN","089145","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.","Pereira-Silva, L","2018","09","05","Sobral, M","1912",NA,NA,NA,"Brasil","RS","Derrubadas","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,"ICN00008309","ICN00008309","Parq. Est. Turvo",NA,"América do Sul",NA,NA,"Monocotyledon",NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA
"879","2021-02-08 12:51:03-03","UFRGS","ICN","112927","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.","Pereira-Silva, L","2018","09","05","Carneiro, AM","61","1996","03",NA,"Brasil","RS","General Câmara","-51.7602996826172","-29.9050006866455",NA,NA,NA,NA,"ICN00008342","ICN00008342","Santo Amaro",NA,"América do Sul",NA,NA,"Monocotyledon",NA,"33939","auto",NA,NA,NA,NA,NA,NA,NA
"880","2021-02-08 12:51:03-03","UFRGS","ICN","143332","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.","Pereira-Silva, L","2018","09","05","Trevisan, R","456","2005","11","08","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00008319","ICN00008319","Fazenda São Maximiniano BR116 km 307","em campo úmido","América do Sul",NA,NA,"Monocotyledon",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"881","2021-02-08 12:51:03-03","UFRGS","ICN","147761","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.","Pereira-Silva, L","2018","09","05","Silveira, GH; Longhi-Wagner, HM","161","2005","01","21","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"311","311","ICN00008311","ICN00008311 ICN00008311_1","Morro Santana",NA,"América do Sul",NA,NA,"Monocotyledon",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"882","2021-02-08 12:51:03-03","UFRGS","ICN","089379","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.","Pereira-Silva, L","2018","09","05","Araújo, AC","s.n.","1990","12","06","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00008338","ICN00008338","Parque Farroupilha",NA,"América do Sul",NA,NA,"Monocotyledon",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"883","2021-02-08 12:51:03-03","UFRGS","ICN","061867","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.","Pereira-Silva, L","2018","09","05","Kämpf, AN; et al.","987","1977","10","14","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00008327","ICN00008327","saída para Cachoeirinha próximo a free-way","área alagável, próximo ao banhado","América do Sul",NA,NA,"Monocotyledon",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"884","2021-02-08 12:51:03-03","UFRGS","ICN","192145","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.","Campos, FL","2012","10",NA,"Campos, FL","s.n.","2012","10",NA,"Brasil","RS","Taquari","-51.8643989562988","-29.7996997833252",NA,NA,NA,NA,"ICN00004661","ICN00004661","Taquari","Coletado Doutorado; Ocorrência natural","América do Sul",NA,NA,"Monocotyledon",NA,"21657","auto",NA,NA,NA,NA,NA,NA,NA
